Time	RootZ	RootX	RootY	
0.2186	0	0	0.5655029	
0.2187	0	0	0.5652884	
0.2188	0	0	0.5650737	
0.2189	0	0	0.564859	
0.219	0	0	0.5646442	
0.2191	0	0	0.5644293	
0.2192	0	0	0.5642142	
0.2193	0	0	0.5639991	
0.2194	0	0	0.5637838	
0.2195	0	0	0.5635685	
0.2196	0	0	0.5633531	
0.2197	0	0	0.5631375	
0.2198	0	0	0.5629219	
0.2199	0	0	0.5627062	
0.22	0	0	0.5624904	
0.2201	0	0	0.5622745	
0.2202	0	0	0.5620584	
0.2203	0	0	0.5618424	
0.2204	0	0	0.5616261	
0.2205	0	0	0.5614099	
0.2206	0	0	0.5611935	
0.2207	0	0	0.560977	
0.2208	0	0	0.5607604	
0.2209	0	0	0.5605437	
0.221	0	0	0.5603269	
0.2211	0	0	0.56011	
0.2212	0	0	0.559893	
0.2213	0	0	0.5596759	
0.2214	0	0	0.5594587	
0.2215	0	0	0.5592414	
0.2216	0	0	0.559024	
0.2217	0	0	0.5588065	
0.2218	0	0	0.5585889	
0.2219	0	0	0.5583712	
0.222	0	0	0.5581535	
0.2221	0	0	0.5579356	
0.2222	0	0	0.5577176	
0.2223	0	0	0.5574996	
0.2224	0	0	0.5572814	
0.2225	0	0	0.5570632	
0.2226	0	0	0.5568448	
0.2227	0	0	0.5566263	
0.2228	0	0	0.5564077	
0.2229	0	0	0.5561891	
0.223	0	0	0.5559703	
0.2231	0	0	0.5557514	
0.2232	0	0	0.5555325	
0.2233	0	0	0.5553134	
0.2234	0	0	0.5550942	
0.2235	0	0	0.554875	
0.2236	0	0	0.5546557	
0.2237	0	0	0.5544362	
0.2238	0	0	0.5542167	
0.2239	0	0	0.553997	
0.224	0	0	0.5537773	
0.2241	0	0	0.5535575	
0.2242	0	0	0.5533376	
0.2243	0	0	0.5531176	
0.2244	0	0	0.5528974	
0.2245	0	0	0.5526772	
0.2246	0	0	0.5524568	
0.2247	0	0	0.5522364	
0.2248	0	0	0.5520158	
0.2249	0	0	0.5517952	
0.225	0	0	0.5515745	
0.2251	0	0	0.5513536	
0.2252	0	0	0.5511327	
0.2253	0	0	0.5509117	
0.2254	0	0	0.5506906	
0.2255	0	0	0.5504694	
0.2256	0	0	0.5502481	
0.2257	0	0	0.5500267	
0.2258	0	0	0.5498052	
0.2259	0	0	0.5495836	
0.226	0	0	0.5493619	
0.2261	0	0	0.5491402	
0.2262	0	0	0.5489182	
0.2263	0	0	0.5486962	
0.2264	0	0	0.5484741	
0.2265	0	0	0.5482519	
0.2266	0	0	0.5480296	
0.2267	0	0	0.5478072	
0.2268	0	0	0.5475847	
0.2269	0	0	0.5473621	
0.227	0	0	0.5471395	
0.2271	0	0	0.5469167	
0.2272	0	0	0.5466938	
0.2273	0	0	0.5464708	
0.2274	0	0	0.5462478	
0.2275	0	0	0.5460246	
0.2276	0	0	0.5458013	
0.2277	0	0	0.545578	
0.2278	0	0	0.5453545	
0.2279	0	0	0.545131	
0.228	0	0	0.5449073	
0.2281	0	0	0.5446835	
0.2282	0	0	0.5444596	
0.2283	0	0	0.5442356	
0.2284	0	0	0.5440116	
0.2285	0	0	0.5437874	
0.2286	0	0	0.5435632	
0.2287	0	0	0.5433388	
0.2288	0	0	0.5431144	
0.2289	0	0	0.5428898	
0.229	0	0	0.5426652	
0.2291	0	0	0.5424405	
0.2292	0	0	0.5422156	
0.2293	0	0	0.5419907	
0.2294	0	0	0.5417657	
0.2295	0	0	0.5415406	
0.2296	0	0	0.5413154	
0.2297	0	0	0.54109	
0.2298	0	0	0.5408646	
0.2299	0	0	0.540639	
0.23	0	0	0.5404134	
0.2301	0	0	0.5401877	
0.2302	0	0	0.5399618	
0.2303	0	0	0.5397359	
0.2304	0	0	0.5395099	
0.2305	0	0	0.5392838	
0.2306	0	0	0.5390576	
0.2307	0	0	0.5388312	
0.2308	0	0	0.5386049	
0.2309	0	0	0.5383784	
0.231	0	0	0.5381517	
0.2311	0	0	0.5379251	
0.2312	0	0	0.5376983	
0.2313	0	0	0.5374714	
0.2314	0	0	0.5372444	
0.2315	0	0	0.5370173	
0.2316	0	0	0.5367901	
0.2317	0	0	0.5365627	
0.2318	0	0	0.5363353	
0.2319	0	0	0.5361078	
0.232	0	0	0.5358803	
0.2321	0	0	0.5356526	
0.2322	0	0	0.5354248	
0.2323	0	0	0.5351969	
0.2324	0	0	0.5349689	
0.2325	0	0	0.5347409	
0.2326	0	0	0.5345127	
0.2327	0	0	0.5342844	
0.2328	0	0	0.5340561	
0.2329	0	0	0.5338276	
0.233	0	0	0.5335991	
0.2331	0	0	0.5333704	
0.2332	0	0	0.5331416	
0.2333	0	0	0.5329127	
0.2334	0	0	0.5326838	
0.2335	0	0	0.5324547	
0.2336	0	0	0.5322255	
0.2337	0	0	0.5319963	
0.2338	0	0	0.5317669	
0.2339	0	0	0.5315375	
0.234	0	0	0.5313079	
0.2341	0	0	0.5310783	
0.2342	0	0	0.5308485	
0.2343	0	0	0.5306187	
0.2344	0	0	0.5303888	
0.2345	0	0	0.5301587	
0.2346	0	0	0.5299286	
0.2347	0	0	0.5296984	
0.2348	0	0	0.5294681	
0.2349	0	0	0.5292376	
0.235	0	0	0.5290071	
0.2351	0	0	0.5287764	
0.2352	0	0	0.5285457	
0.2353	0	0	0.5283148	
0.2354	0	0	0.5280839	
0.2355	0	0	0.5278529	
0.2356	0	0	0.5276217	
0.2357	0	0	0.5273905	
0.2358	0	0	0.5271592	
0.2359	0	0	0.5269278	
0.236	0	0	0.5266963	
0.2361	0	0	0.5264647	
0.2362	0	0	0.526233	
0.2363	0	0	0.5260012	
0.2364	0	0	0.5257694	
0.2365	0	0	0.5255374	
0.2366	0	0	0.5253053	
0.2367	0	0	0.5250731	
0.2368	0	0	0.5248408	
0.2369	0	0	0.5246083	
0.237	0	0	0.5243759	
0.2371	0	0	0.5241432	
0.2372	0	0	0.5239105	
0.2373	0	0	0.5236778	
0.2374	0	0	0.5234448	
0.2375	0	0	0.5232119	
0.2376	0	0	0.5229788	
0.2377	0	0	0.5227456	
0.2378	0	0	0.5225124	
0.2379	0	0	0.522279	
0.238	0	0	0.5220456	
0.2381	0	0	0.521812	
0.2382	0	0	0.5215783	
0.2383	0	0	0.5213446	
0.2384	0	0	0.5211107	
0.2385	0	0	0.5208767	
0.2386	0	0	0.5206426	
0.2387	0	0	0.5204085	
0.2388	0	0	0.5201742	
0.2389	0	0	0.5199398	
0.239	0	0	0.5197054	
0.2391	0	0	0.5194708	
0.2392	0	0	0.5192361	
0.2393	0	0	0.5190014	
0.2394	0	0	0.5187666	
0.2395	0	0	0.5185316	
0.2396	0	0	0.5182966	
0.2397	0	0	0.5180615	
0.2398	0	0	0.5178263	
0.2399	0	0	0.5175909	
0.24	0	0	0.5173555	
0.2401	0	0	0.51712	
0.2402	0	0	0.5168843	
0.2403	0	0	0.5166486	
0.2404	0	0	0.5164127	
0.2405	0	0	0.5161768	
0.2406	0	0	0.5159408	
0.2407	0	0	0.5157046	
0.2408	0	0	0.5154684	
0.2409	0	0	0.5152321	
0.241	0	0	0.5149957	
0.2411	0	0	0.5147592	
0.2412	0	0	0.5145226	
0.2413	0	0	0.5142859	
0.2414	0	0	0.5140491	
0.2415	0	0	0.5138122	
0.2416	0	0	0.5135752	
0.2417	0	0	0.5133381	
0.2418	0	0	0.5131009	
0.2419	0	0	0.5128636	
0.242	0	0	0.5126262	
0.2421	0	0	0.5123886	
0.2422	0	0	0.5121511	
0.2423	0	0	0.5119134	
0.2424	0	0	0.5116755	
0.2425	0	0	0.5114377	
0.2426	0	0	0.5111997	
0.2427	0	0	0.5109616	
0.2428	0	0	0.5107234	
0.2429	0	0	0.5104851	
0.243	0	0	0.5102468	
0.2431	0	0	0.5100083	
0.2432	0	0	0.5097697	
0.2433	0	0	0.5095311	
0.2434	0	0	0.5092923	
0.2435	0	0	0.5090535	
0.2436	0	0	0.5088145	
0.2437	0	0	0.5085754	
0.2438	0	0	0.5083362	
0.2439	0	0	0.508097	
0.244	0	0	0.5078576	
0.2441	0	0	0.5076181	
0.2442	0	0	0.5073786	
0.2443	0	0	0.5071389	
0.2444	0	0	0.5068992	
0.2445	0	0	0.5066593	
0.2446	0	0	0.5064194	
0.2447	0	0	0.5061793	
0.2448	0	0	0.5059392	
0.2449	0	0	0.505699	
0.245	0	0	0.5054587	
0.2451	0	0	0.5052182	
0.2452	0	0	0.5049777	
0.2453	0	0	0.5047371	
0.2454	0	0	0.5044963	
0.2455	0	0	0.5042555	
0.2456	0	0	0.5040146	
0.2457	0	0	0.5037735	
0.2458	0	0	0.5035324	
0.2459	0	0	0.5032911	
0.246	0	0	0.5030498	
0.2461	0	0	0.5028084	
0.2462	0	0	0.5025669	
0.2463	0	0	0.5023252	
0.2464	0	0	0.5020835	
0.2465	0	0	0.5018417	
0.2466	0	0	0.5015998	
0.2467	0	0	0.5013579	
0.2468	0	0	0.5011157	
0.2469	0	0	0.5008736	
0.247	0	0	0.5006313	
0.2471	0	0	0.5003889	
0.2472	0	0	0.5001464	
0.2473	0	0	0.4999038	
0.2474	0	0	0.4996611	
0.2475	0	0	0.4994183	
0.2476	0	0	0.4991754	
0.2477	0	0	0.4989324	
0.2478	0	0	0.4986893	
0.2479	0	0	0.4984461	
0.248	0	0	0.4982028	
0.2481	0	0	0.4979594	
0.2482	0	0	0.497716	
0.2483	0	0	0.4974724	
0.2484	0	0	0.4972287	
0.2485	0	0	0.496985	
0.2486	0	0	0.4967411	
0.2487	0	0	0.4964972	
0.2488	0	0	0.4962531	
0.2489	0	0	0.4960089	
0.249	0	0	0.4957646	
0.2491	0	0	0.4955203	
0.2492	0	0	0.4952758	
0.2493	0	0	0.4950312	
0.2494	0	0	0.4947866	
0.2495	0	0	0.4945418	
0.2496	0	0	0.4942969	
0.2497	0	0	0.494052	
0.2498	0	0	0.4938069	
0.2499	0	0	0.4935618	
0.25	0	0	0.4933166	
0.2501	0	0	0.4930712	
0.2502	0	0	0.4928258	
0.2503	0	0	0.4925803	
0.2504	0	0	0.4923347	
0.2505	0	0	0.4920889	
0.2506	0	0	0.4918431	
0.2507	0	0	0.4915972	
0.2508	0	0	0.4913511	
0.2509	0	0	0.491105	
0.251	0	0	0.4908588	
0.2511	0	0	0.4906124	
0.2512	0	0	0.490366	
0.2513	0	0	0.4901195	
0.2514	0	0	0.4898728	
0.2515	0	0	0.4896261	
0.2516	0	0	0.4893793	
0.2517	0	0	0.4891324	
0.2518	0	0	0.4888854	
0.2519	0	0	0.4886383	
0.252	0	0	0.4883911	
0.2521	0	0	0.4881438	
0.2522	0	0	0.4878964	
0.2523	0	0	0.487649	
0.2524	0	0	0.4874013	
0.2525	0	0	0.4871536	
0.2526	0	0	0.4869058	
0.2527	0	0	0.4866579	
0.2528	0	0	0.4864099	
0.2529	0	0	0.4861618	
0.253	0	0	0.4859136	
0.2531	0	0	0.4856653	
0.2532	0	0	0.4854169	
0.2533	0	0	0.4851685	
0.2534	0	0	0.4849199	
0.2535	0	0	0.4846712	
0.2536	0	0	0.4844224	
0.2537	0	0	0.4841736	
0.2538	0	0	0.4839246	
0.2539	0	0	0.4836756	
0.254	0	0	0.4834264	
0.2541	0	0	0.4831772	
0.2542	0	0	0.4829278	
0.2543	0	0	0.4826783	
0.2544	0	0	0.4824288	
0.2545	0	0	0.4821791	
0.2546	0	0	0.4819293	
0.2547	0	0	0.4816794	
0.2548	0	0	0.4814295	
0.2549	0	0	0.4811794	
0.255	0	0	0.4809293	
0.2551	0	0	0.480679	
0.2552	0	0	0.4804287	
0.2553	0	0	0.4801783	
0.2554	0	0	0.4799277	
0.2555	0	0	0.4796771	
0.2556	0	0	0.4794264	
0.2557	0	0	0.4791756	
0.2558	0	0	0.4789247	
0.2559	0	0	0.4786736	
0.256	0	0	0.4784225	
0.2561	0	0	0.4781712	
0.2562	0	0	0.4779199	
0.2563	0	0	0.4776684	
0.2564	0	0	0.4774169	
0.2565	0	0	0.4771653	
0.2566	0	0	0.4769135	
0.2567	0	0	0.4766617	
0.2568	0	0	0.4764098	
0.2569	0	0	0.4761578	
0.257	0	0	0.4759057	
0.2571	0	0	0.4756535	
0.2572	0	0	0.4754012	
0.2573	0	0	0.4751488	
0.2574	0	0	0.4748963	
0.2575	0	0	0.4746438	
0.2576	0	0	0.4743911	
0.2577	0	0	0.4741383	
0.2578	0	0	0.4738854	
0.2579	0	0	0.4736323	
0.258	0	0	0.4733792	
0.2581	0	0	0.473126	
0.2582	0	0	0.4728727	
0.2583	0	0	0.4726194	
0.2584	0	0	0.4723659	
0.2585	0	0	0.4721123	
0.2586	0	0	0.4718586	
0.2587	0	0	0.4716048	
0.2588	0	0	0.471351	
0.2589	0	0	0.471097	
0.259	0	0	0.4708429	
0.2591	0	0	0.4705888	
0.2592	0	0	0.4703345	
0.2593	0	0	0.4700802	
0.2594	0	0	0.4698257	
0.2595	0	0	0.4695711	
0.2596	0	0	0.4693165	
0.2597	0	0	0.4690617	
0.2598	0	0	0.4688068	
0.2599	0	0	0.4685518	
0.26	0	0	0.4682968	
0.2601	0	0	0.4680416	
0.2602	0	0	0.4677864	
0.2603	0	0	0.467531	
0.2604	0	0	0.4672756	
0.2605	0	0	0.46702	
0.2606	0	0	0.4667644	
0.2607	0	0	0.4665087	
0.2608	0	0	0.4662529	
0.2609	0	0	0.465997	
0.261	0	0	0.4657409	
0.2611	0	0	0.4654848	
0.2612	0	0	0.4652286	
0.2613	0	0	0.4649722	
0.2614	0	0	0.4647158	
0.2615	0	0	0.4644592	
0.2616	0	0	0.4642026	
0.2617	0	0	0.4639459	
0.2618	0	0	0.4636891	
0.2619	0	0	0.4634321	
0.262	0	0	0.4631751	
0.2621	0	0	0.462918	
0.2622	0	0	0.4626608	
0.2623	0	0	0.4624035	
0.2624	0	0	0.4621461	
0.2625	0	0	0.4618886	
0.2626	0	0	0.461631	
0.2627	0	0	0.4613733	
0.2628	0	0	0.4611156	
0.2629	0	0	0.4608576	
0.263	0	0	0.4605996	
0.2631	0	0	0.4603415	
0.2632	0	0	0.4600833	
0.2633	0	0	0.459825	
0.2634	0	0	0.4595666	
0.2635	0	0	0.4593081	
0.2636	0	0	0.4590495	
0.2637	0	0	0.4587908	
0.2638	0	0	0.4585321	
0.2639	0	0	0.4582732	
0.264	0	0	0.4580142	
0.2641	0	0	0.4577551	
0.2642	0	0	0.457496	
0.2643	0	0	0.4572367	
0.2644	0	0	0.4569774	
0.2645	0	0	0.4567179	
0.2646	0	0	0.4564584	
0.2647	0	0	0.4561987	
0.2648	0	0	0.4559389	
0.2649	0	0	0.455679	
0.265	0	0	0.4554191	
0.2651	0	0	0.455159	
0.2652	0	0	0.4548988	
0.2653	0	0	0.4546386	
0.2654	0	0	0.4543782	
0.2655	0	0	0.4541178	
0.2656	0	0	0.4538572	
0.2657	0	0	0.4535966	
0.2658	0	0	0.4533359	
0.2659	0	0	0.453075	
0.266	0	0	0.4528141	
0.2661	0	0	0.4525531	
0.2662	0	0	0.452292	
0.2663	0	0	0.4520307	
0.2664	0	0	0.4517694	
0.2665	0	0	0.451508	
0.2666	0	0	0.4512464	
0.2667	0	0	0.4509848	
0.2668	0	0	0.450723	
0.2669	0	0	0.4504612	
0.267	0	0	0.4501993	
0.2671	0	0	0.4499373	
0.2672	0	0	0.4496751	
0.2673	0	0	0.4494129	
0.2674	0	0	0.4491506	
0.2675	0	0	0.4488882	
0.2676	0	0	0.4486257	
0.2677	0	0	0.4483631	
0.2678	0	0	0.4481004	
0.2679	0	0	0.4478377	
0.268	0	0	0.4475748	
0.2681	0	0	0.4473118	
0.2682	0	0	0.4470487	
0.2683	0	0	0.4467854	
0.2684	0	0	0.4465221	
0.2685	0	0	0.4462588	
0.2686	0	0	0.4459952	
0.2687	0	0	0.4457316	
0.2688	0	0	0.4454679	
0.2689	0	0	0.4452042	
0.269	0	0	0.4449403	
0.2691	0	0	0.4446763	
0.2692	0	0	0.4444122	
0.2693	0	0	0.4441481	
0.2694	0	0	0.4438838	
0.2695	0	0	0.4436195	
0.2696	0	0	0.443355	
0.2697	0	0	0.4430904	
0.2698	0	0	0.4428258	
0.2699	0	0	0.442561	
0.27	0	0	0.4422961	
0.2701	0	0	0.4420311	
0.2702	0	0	0.4417661	
0.2703	0	0	0.4415009	
0.2704	0	0	0.4412356	
0.2705	0	0	0.4409703	
0.2706	0	0	0.4407048	
0.2707	0	0	0.4404393	
0.2708	0	0	0.4401736	
0.2709	0	0	0.4399079	
0.271	0	0	0.439642	
0.2711	0	0	0.4393761	
0.2712	0	0	0.4391101	
0.2713	0	0	0.438844	
0.2714	0	0	0.4385777	
0.2715	0	0	0.4383114	
0.2716	0	0	0.438045	
0.2717	0	0	0.4377785	
0.2718	0	0	0.4375118	
0.2719	0	0	0.4372451	
0.272	0	0	0.4369783	
0.2721	0	0	0.4367113	
0.2722	0	0	0.4364443	
0.2723	0	0	0.4361772	
0.2724	0	0	0.43591	
0.2725	0	0	0.4356426	
0.2726	0	0	0.4353752	
0.2727	0	0	0.4351077	
0.2728	0	0	0.4348401	
0.2729	0	0	0.4345724	
0.273	0	0	0.4343046	
0.2731	0	0	0.4340367	
0.2732	0	0	0.4337687	
0.2733	0	0	0.4335007	
0.2734	0	0	0.4332325	
0.2735	0	0	0.4329641	
0.2736	0	0	0.4326957	
0.2737	0	0	0.4324272	
0.2738	0	0	0.4321586	
0.2739	0	0	0.4318899	
0.274	0	0	0.4316211	
0.2741	0	0	0.4313522	
0.2742	0	0	0.4310833	
0.2743	0	0	0.4308142	
0.2744	0	0	0.430545	
0.2745	0	0	0.4302757	
0.2746	0	0	0.4300064	
0.2747	0	0	0.4297369	
0.2748	0	0	0.4294674	
0.2749	0	0	0.4291977	
0.275	0	0	0.428928	
0.2751	0	0	0.4286581	
0.2752	0	0	0.4283881	
0.2753	0	0	0.4281181	
0.2754	0	0	0.4278479	
0.2755	0	0	0.4275776	
0.2756	0	0	0.4273072	
0.2757	0	0	0.4270368	
0.2758	0	0	0.4267662	
0.2759	0	0	0.4264956	
0.276	0	0	0.4262248	
0.2761	0	0	0.425954	
0.2762	0	0	0.425683	
0.2763	0	0	0.425412	
0.2764	0	0	0.4251409	
0.2765	0	0	0.4248696	
0.2766	0	0	0.4245983	
0.2767	0	0	0.4243269	
0.2768	0	0	0.4240554	
0.2769	0	0	0.4237837	
0.277	0	0	0.423512	
0.2771	0	0	0.4232402	
0.2772	0	0	0.4229682	
0.2773	0	0	0.4226962	
0.2774	0	0	0.422424	
0.2775	0	0	0.4221518	
0.2776	0	0	0.4218795	
0.2777	0	0	0.4216071	
0.2778	0	0	0.4213346	
0.2779	0	0	0.421062	
0.278	0	0	0.4207892	
0.2781	0	0	0.4205165	
0.2782	0	0	0.4202436	
0.2783	0	0	0.4199706	
0.2784	0	0	0.4196975	
0.2785	0	0	0.4194243	
0.2786	0	0	0.419151	
0.2787	0	0	0.4188776	
0.2788	0	0	0.4186041	
0.2789	0	0	0.4183305	
0.279	0	0	0.4180568	
0.2791	0	0	0.417783	
0.2792	0	0	0.4175091	
0.2793	0	0	0.4172351	
0.2794	0	0	0.416961	
0.2795	0	0	0.4166868	
0.2796	0	0	0.4164126	
0.2797	0	0	0.4161382	
0.2798	0	0	0.4158637	
0.2799	0	0	0.4155892	
0.28	0	0	0.4153145	
0.2801	0	0	0.4150397	
0.2802	0	0	0.4147649	
0.2803	0	0	0.41449	
0.2804	0	0	0.4142148	
0.2805	0	0	0.4139397	
0.2806	0	0	0.4136644	
0.2807	0	0	0.413389	
0.2808	0	0	0.4131136	
0.2809	0	0	0.412838	
0.281	0	0	0.4125623	
0.2811	0	0	0.4122866	
0.2812	0	0	0.4120107	
0.2813	0	0	0.4117348	
0.2814	0	0	0.4114587	
0.2815	0	0	0.4111826	
0.2816	0	0	0.4109064	
0.2817	0	0	0.41063	
0.2818	0	0	0.4103536	
0.2819	0	0	0.4100771	
0.282	0	0	0.4098005	
0.2821	0	0	0.4095238	
0.2822	0	0	0.4092469	
0.2823	0	0	0.40897	
0.2824	0	0	0.4086929	
0.2825	0	0	0.4084158	
0.2826	0	0	0.4081386	
0.2827	0	0	0.4078612	
0.2828	0	0	0.4075838	
0.2829	0	0	0.4073063	
0.283	0	0	0.4070287	
0.2831	0	0	0.406751	
0.2832	0	0	0.4064732	
0.2833	0	0	0.4061953	
0.2834	0	0	0.4059173	
0.2835	0	0	0.4056392	
0.2836	0	0	0.405361	
0.2837	0	0	0.4050827	
0.2838	0	0	0.4048043	
0.2839	0	0	0.4045258	
0.284	0	0	0.4042472	
0.2841	0	0	0.4039685	
0.2842	0	0	0.4036897	
0.2843	0	0	0.4034108	
0.2844	0	0	0.4031318	
0.2845	0	0	0.4028527	
0.2846	0	0	0.4025735	
0.2847	0	0	0.4022942	
0.2848	0	0	0.4020148	
0.2849	0	0	0.4017354	
0.285	0	0	0.4014558	
0.2851	0	0	0.4011761	
0.2852	0	0	0.4008964	
0.2853	0	0	0.4006165	
0.2854	0	0	0.4003366	
0.2855	0	0	0.4000565	
0.2856	0	0	0.3997763	
0.2857	0	0	0.3994961	
0.2858	0	0	0.3992157	
0.2859	0	0	0.3989353	
0.286	0	0	0.3986547	
0.2861	0	0	0.3983741	
0.2862	0	0	0.3980933	
0.2863	0	0	0.3978125	
0.2864	0	0	0.3975315	
0.2865	0	0	0.3972504	
0.2866	0	0	0.3969693	
0.2867	0	0	0.3966881	
0.2868	0	0	0.3964067	
0.2869	0	0	0.3961253	
0.287	0	0	0.3958437	
0.2871	0	0	0.3955621	
0.2872	0	0	0.3952804	
0.2873	0	0	0.3949985	
0.2874	0	0	0.3947166	
0.2875	0	0	0.3944346	
0.2876	0	0	0.3941525	
0.2877	0	0	0.3938702	
0.2878	0	0	0.3935879	
0.2879	0	0	0.3933055	
0.288	0	0	0.393023	
0.2881	0	0	0.3927403	
0.2882	0	0	0.3924576	
0.2883	0	0	0.3921748	
0.2884	0	0	0.3918919	
0.2885	0	0	0.3916089	
0.2886	0	0	0.3913258	
0.2887	0	0	0.3910426	
0.2888	0	0	0.3907593	
0.2889	0	0	0.3904759	
0.289	0	0	0.3901924	
0.2891	0	0	0.3899088	
0.2892	0	0	0.3896251	
0.2893	0	0	0.3893413	
0.2894	0	0	0.3890574	
0.2895	0	0	0.3887734	
0.2896	0	0	0.3884893	
0.2897	0	0	0.3882051	
0.2898	0	0	0.3879209	
0.2899	0	0	0.3876365	
0.29	0	0	0.387352	
0.2901	0	0	0.3870674	
0.2902	0	0	0.3867827	
0.2903	0	0	0.386498	
0.2904	0	0	0.3862131	
0.2905	0	0	0.3859281	
0.2906	0	0	0.3856431	
0.2907	0	0	0.3853579	
0.2908	0	0	0.3850726	
0.2909	0	0	0.3847873	
0.291	0	0	0.3845018	
0.2911	0	0	0.3842162	
0.2912	0	0	0.3839306	
0.2913	0	0	0.3836448	
0.2914	0	0	0.383359	
0.2915	0	0	0.383073	
0.2916	0	0	0.382787	
0.2917	0	0	0.3825008	
0.2918	0	0	0.3822146	
0.2919	0	0	0.3819282	
0.292	0	0	0.3816418	
0.2921	0	0	0.3813553	
0.2922	0	0	0.3810686	
0.2923	0	0	0.3807819	
0.2924	0	0	0.380495	
0.2925	0	0	0.3802081	
0.2926	0	0	0.3799211	
0.2927	0	0	0.379634	
0.2928	0	0	0.3793467	
0.2929	0	0	0.3790594	
0.293	0	0	0.378772	
0.2931	0	0	0.3784845	
0.2932	0	0	0.3781968	
0.2933	0	0	0.3779091	
0.2934	0	0	0.3776213	
0.2935	0	0	0.3773334	
0.2936	0	0	0.3770454	
0.2937	0	0	0.3767573	
0.2938	0	0	0.3764691	
0.2939	0	0	0.3761808	
0.294	0	0	0.3758924	
0.2941	0	0	0.3756039	
0.2942	0	0	0.3753152	
0.2943	0	0	0.3750266	
0.2944	0	0	0.3747377	
0.2945	0	0	0.3744489	
0.2946	0	0	0.3741599	
0.2947	0	0	0.3738708	
0.2948	0	0	0.3735816	
0.2949	0	0	0.3732923	
0.295	0	0	0.3730029	
0.2951	0	0	0.3727134	
0.2952	0	0	0.3724239	
0.2953	0	0	0.3721342	
0.2954	0	0	0.3718444	
0.2955	0	0	0.3715545	
0.2956	0	0	0.3712645	
0.2957	0	0	0.3709745	
0.2958	0	0	0.3706843	
0.2959	0	0	0.3703941	
0.296	0	0	0.3701037	
0.2961	0	0	0.3698132	
0.2962	0	0	0.3695227	
0.2963	0	0	0.369232	
0.2964	0	0	0.3689412	
0.2965	0	0	0.3686504	
0.2966	0	0	0.3683594	
0.2967	0	0	0.3680684	
0.2968	0	0	0.3677772	
0.2969	0	0	0.367486	
0.297	0	0	0.3671946	
0.2971	0	0	0.3669032	
0.2972	0	0	0.3666116	
0.2973	0	0	0.36632	
0.2974	0	0	0.3660283	
0.2975	0	0	0.3657364	
0.2976	0	0	0.3654445	
0.2977	0	0	0.3651524	
0.2978	0	0	0.3648603	
0.2979	0	0	0.3645681	
0.298	0	0	0.3642758	
0.2981	0	0	0.3639833	
0.2982	0	0	0.3636908	
0.2983	0	0	0.3633982	
0.2984	0	0	0.3631055	
0.2985	0	0	0.3628126	
0.2986	0	0	0.3625197	
0.2987	0	0	0.3622267	
0.2988	0	0	0.3619336	
0.2989	0	0	0.3616404	
0.299	0	0	0.3613471	
0.2991	0	0	0.3610537	
0.2992	0	0	0.3607602	
0.2993	0	0	0.3604666	
0.2994	0	0	0.3601729	
0.2995	0	0	0.3598791	
0.2996	0	0	0.3595852	
0.2997	0	0	0.3592912	
0.2998	0	0	0.3589971	
0.2999	0	0	0.3587029	
0.3	0	0	0.3584086	
0.3001	0	0	0.3581142	
0.3002	0	0	0.3578197	
0.3003	0	0	0.3575251	
0.3004	0	0	0.3572305	
0.3005	0	0	0.3569357	
0.3006	0	0	0.3566408	
0.3007	0	0	0.3563458	
0.3008	0	0	0.3560508	
0.3009	0	0	0.3557556	
0.301	0	0	0.3554603	
0.3011	0	0	0.3551649	
0.3012	0	0	0.3548695	
0.3013	0	0	0.3545739	
0.3014	0	0	0.3542782	
0.3015	0	0	0.3539825	
0.3016	0	0	0.3536866	
0.3017	0	0	0.3533907	
0.3018	0	0	0.3530946	
0.3019	0	0	0.3527985	
0.302	0	0	0.3525022	
0.3021	0	0	0.3522058	
0.3022	0	0	0.3519094	
0.3023	0	0	0.3516129	
0.3024	0	0	0.3513162	
0.3025	0	0	0.3510195	
0.3026	0	0	0.3507226	
0.3027	0	0	0.3504257	
0.3028	0	0	0.3501287	
0.3029	0	0	0.3498316	
0.303	0	0	0.3495343	
0.3031	0	0	0.349237	
0.3032	0	0	0.3489395	
0.3033	0	0	0.348642	
0.3034	0	0	0.3483444	
0.3035	0	0	0.3480467	
0.3036	0	0	0.3477489	
0.3037	0	0	0.3474509	
0.3038	0	0	0.3471529	
0.3039	0	0	0.3468548	
0.304	0	0	0.3465566	
0.3041	0	0	0.3462583	
0.3042	0	0	0.3459599	
0.3043	0	0	0.3456614	
0.3044	0	0	0.3453628	
0.3045	0	0	0.3450641	
0.3046	0	0	0.3447653	
0.3047	0	0	0.3444664	
0.3048	0	0	0.3441674	
0.3049	0	0	0.3438683	
0.305	0	0	0.3435691	
0.3051	0	0	0.3432698	
0.3052	0	0	0.3429704	
0.3053	0	0	0.3426709	
0.3054	0	0	0.3423713	
0.3055	0	0	0.3420716	
0.3056	0	0	0.3417718	
0.3057	0	0	0.341472	
0.3058	0	0	0.341172	
0.3059	0	0	0.3408719	
0.306	0	0	0.3405717	
0.3061	0	0	0.3402715	
0.3062	0	0	0.3399711	
0.3063	0	0	0.3396706	
0.3064	0	0	0.3393701	
0.3065	0	0	0.3390694	
0.3066	0	0	0.3387686	
0.3067	0	0	0.3384678	
0.3068	0	0	0.3381668	
0.3069	0	0	0.3378658	
