Time	Body_3X	Body_3Z	Body_3Y	Body_4X	Body_4Y	Body_4Z	
1.493	-5.172051	7.7451E-09	1.15889	-6.642575	1.454776	1.110366E-08	
1.494	-5.171928	7.869002E-09	1.159441	-6.64242	1.455485	1.128032E-08	
1.495	-5.171806	7.95708E-09	1.159983	-6.642267	1.456181	1.140566E-08	
1.496	-5.171687	8.009882E-09	1.160517	-6.642117	1.456867	1.148047E-08	
1.497	-5.171569	8.028085E-09	1.161042	-6.641969	1.457541	1.150573E-08	
1.498	-5.171453	8.012496E-09	1.161558	-6.641824	1.458204	1.148258E-08	
1.499	-5.171339	7.964042E-09	1.162065	-6.641681	1.458855	1.141236E-08	
1.5	-5.171227	7.883759E-09	1.162564	-6.64154	1.459496	1.129657E-08	
1.501	-5.171117	7.77279E-09	1.163053	-6.641402	1.460124	1.113683E-08	
1.502	-5.171009	7.63238E-09	1.163534	-6.641266	1.460742	1.093493E-08	
1.503	-5.170902	7.46386E-09	1.164006	-6.641132	1.461348	1.069279E-08	
1.504	-5.170798	7.268644E-09	1.16447	-6.641001	1.461943	1.041243E-08	
1.505	-5.170695	7.048224E-09	1.164924	-6.640872	1.462527	1.009599E-08	
1.506	-5.170595	6.804156E-09	1.16537	-6.640746	1.463099	9.7457E-09	
1.507	-5.170496	6.538054E-09	1.165806	-6.640623	1.46366	9.363876E-09	
1.508	-5.170399	6.251585E-09	1.166234	-6.640501	1.46421	8.952904E-09	
1.509	-5.170304	5.946455E-09	1.166654	-6.640383	1.464748	8.515233E-09	
1.51	-5.170211	5.624406E-09	1.167064	-6.640266	1.465275	8.053358E-09	
1.511	-5.170121	5.287205E-09	1.167465	-6.640152	1.465791	7.569812E-09	
1.512	-5.170032	4.936638E-09	1.167858	-6.640041	1.466295	7.067154E-09	
1.513	-5.169945	4.574499E-09	1.168242	-6.639932	1.466788	6.547955E-09	
1.514	-5.16986	4.202587E-09	1.168617	-6.639825	1.46727	6.014791E-09	
1.515	-5.169777	3.822692E-09	1.168983	-6.639721	1.46774	5.470231E-09	
1.516	-5.169696	3.436596E-09	1.169341	-6.63962	1.4682	4.916823E-09	
1.517	-5.169617	3.046058E-09	1.16969	-6.639521	1.468647	4.357091E-09	
1.518	-5.16954	2.652811E-09	1.17003	-6.639424	1.469084	3.793516E-09	
1.519	-5.169466	2.258558E-09	1.170361	-6.63933	1.469509	3.228537E-09	
1.52	-5.169393	1.864959E-09	1.170683	-6.639238	1.469923	2.664532E-09	
1.521	-5.169322	1.473632E-09	1.170996	-6.639149	1.470326	2.103818E-09	
1.522	-5.169252	1.086143E-09	1.171301	-6.639062	1.470717	1.548638E-09	
1.523	-5.169185	7.040009E-10	1.171597	-6.638978	1.471097	1.001154E-09	
1.524	-5.16912	3.286571E-10	1.171884	-6.638896	1.471466	4.634431E-10	
1.525	-5.169057	-3.850431E-11	1.172162	-6.638817	1.471823	-6.25125E-11	
1.526	-5.168996	-3.961678E-10	1.172432	-6.638741	1.472169	-5.748294E-10	
1.527	-5.168937	-7.430909E-10	1.172693	-6.638666	1.472504	-1.071729E-09	
1.528	-5.16888	-1.078107E-09	1.172944	-6.638594	1.472828	-1.551541E-09	
1.529	-5.168824	-1.400129E-09	1.173187	-6.638525	1.47314	-2.01271E-09	
1.53	-5.168771	-1.708152E-09	1.173422	-6.638458	1.473441	-2.453796E-09	
1.531	-5.16872	-2.001252E-09	1.173647	-6.638394	1.47373	-2.87348E-09	
1.532	-5.168671	-2.278594E-09	1.173864	-6.638332	1.474009	-3.270565E-09	
1.533	-5.168623	-2.539428E-09	1.174072	-6.638273	1.474276	-3.643978E-09	
1.534	-5.168578	-2.783092E-09	1.174271	-6.638216	1.474531	-3.992773E-09	
1.535	-5.168535	-3.00901E-09	1.174461	-6.638162	1.474776	-4.316128E-09	
1.536	-5.168493	-3.216698E-09	1.174643	-6.63811	1.475009	-4.61335E-09	
1.537	-5.168454	-3.405756E-09	1.174815	-6.638061	1.475231	-4.883868E-09	
1.538	-5.168417	-3.575876E-09	1.174979	-6.638014	1.475441	-5.127242E-09	
1.539	-5.168382	-3.726831E-09	1.175134	-6.637969	1.47564	-5.34315E-09	
1.54	-5.168348	-3.858485E-09	1.175281	-6.637928	1.475828	-5.531397E-09	
1.541	-5.168317	-3.970781E-09	1.175418	-6.637888	1.476005	-5.691905E-09	
1.542	-5.168287	-4.063747E-09	1.175547	-6.637852	1.47617	-5.824714E-09	
1.543	-5.16826	-4.137487E-09	1.175667	-6.637817	1.476324	-5.929977E-09	
1.544	-5.168235	-4.192186E-09	1.175778	-6.637785	1.476467	-6.007959E-09	
1.545	-5.168211	-4.228101E-09	1.17588	-6.637756	1.476598	-6.059029E-09	
1.546	-5.16819	-4.245559E-09	1.175974	-6.63773	1.476718	-6.083662E-09	
1.547	-5.16817	-4.24496E-09	1.176058	-6.637705	1.476827	-6.082427E-09	
1.548	-5.168153	-4.226765E-09	1.176134	-6.637683	1.476925	-6.055988E-09	
1.549	-5.168138	-4.191496E-09	1.176201	-6.637664	1.477011	-6.005095E-09	
1.55	-5.168125	-4.139735E-09	1.17626	-6.637648	1.477086	-5.930582E-09	
1.551	-5.168113	-4.072116E-09	1.176309	-6.637633	1.47715	-5.833359E-09	
1.552	-5.168104	-3.989322E-09	1.17635	-6.637621	1.477202	-5.714407E-09	
1.553	-5.168097	-3.892084E-09	1.176382	-6.637612	1.477243	-5.574773E-09	
1.554	-5.168091	-3.781172E-09	1.176405	-6.637606	1.477273	-5.415562E-09	
1.555	-5.168088	-3.657395E-09	1.176419	-6.637601	1.477291	-5.237933E-09	
1.556	-5.168087	-3.521593E-09	1.176425	-6.6376	1.477298	-5.043091E-09	
1.557	-5.168087	-3.374635E-09	1.176422	-6.637601	1.477294	-4.832282E-09	
1.558	-5.16809	-3.217414E-09	1.17641	-6.637604	1.477279	-4.606787E-09	
1.559	-5.168095	-3.050843E-09	1.176389	-6.63761	1.477252	-4.367913E-09	
1.56	-5.168102	-2.875852E-09	1.17636	-6.637619	1.477214	-4.116993E-09	
1.561	-5.16811	-2.693381E-09	1.176321	-6.63763	1.477165	-3.855375E-09	
1.562	-5.168121	-2.504377E-09	1.176274	-6.637643	1.477104	-3.584416E-09	
1.563	-5.168134	-2.30979E-09	1.176218	-6.637659	1.477032	-3.305477E-09	
1.564	-5.168149	-2.11057E-09	1.176153	-6.637678	1.476949	-3.01992E-09	
1.565	-5.168166	-1.907662E-09	1.17608	-6.637699	1.476855	-2.729097E-09	
1.566	-5.168184	-1.702001E-09	1.175997	-6.637722	1.476749	-2.434349E-09	
1.567	-5.168205	-1.49451E-09	1.175906	-6.637748	1.476632	-2.137E-09	
1.568	-5.168228	-1.286097E-09	1.175806	-6.637777	1.476503	-1.838349E-09	
1.569	-5.168253	-1.077651E-09	1.175697	-6.637808	1.476364	-1.539668E-09	
1.57	-5.16828	-8.700368E-10	1.17558	-6.637841	1.476213	-1.242198E-09	
1.571	-5.168308	-6.640948E-10	1.175454	-6.637877	1.47605	-9.471419E-10	
1.572	-5.168339	-4.606371E-10	1.175318	-6.637916	1.475877	-6.556627E-10	
1.573	-5.168372	-2.604446E-10	1.175174	-6.637957	1.475692	-3.688788E-10	
1.574	-5.168406	-6.426498E-11	1.175022	-6.638	1.475496	-8.786075E-11	
1.575	-5.168443	1.271899E-10	1.17486	-6.638047	1.475288	1.863722E-10	
1.576	-5.168482	3.132458E-10	1.17469	-6.638095	1.47507	4.528547E-10	
1.577	-5.168522	4.932682E-10	1.174511	-6.638146	1.47484	7.106783E-10	
1.578	-5.168565	6.666636E-10	1.174323	-6.6382	1.474598	9.589936E-10	
1.579	-5.16861	8.328812E-10	1.174126	-6.638256	1.474346	1.197012E-09	
1.58	-5.168656	9.914138E-10	1.173921	-6.638315	1.474082	1.424008E-09	
1.581	-5.168705	1.141799E-09	1.173706	-6.638376	1.473806	1.63932E-09	
1.582	-5.168756	1.283621E-09	1.173483	-6.638439	1.47352	1.842352E-09	
1.583	-5.168808	1.416508E-09	1.173251	-6.638505	1.473222	2.032575E-09	
1.584	-5.168862	1.540137E-09	1.17301	-6.638574	1.472913	2.209524E-09	
1.585	-5.168919	1.65423E-09	1.172761	-6.638645	1.472592	2.372803E-09	
1.586	-5.168978	1.758557E-09	1.172503	-6.638718	1.47226	2.522083E-09	
1.587	-5.169038	1.852932E-09	1.172235	-6.638794	1.471917	2.657101E-09	
1.588	-5.169101	1.937218E-09	1.171959	-6.638873	1.471563	2.777658E-09	
1.589	-5.169165	2.011322E-09	1.171675	-6.638954	1.471197	2.883623E-09	
1.59	-5.169231	2.075195E-09	1.171381	-6.639037	1.47082	2.974928E-09	
1.591	-5.1693	2.128832E-09	1.171079	-6.639123	1.470432	3.051566E-09	
1.592	-5.169371	2.172272E-09	1.170768	-6.639212	1.470033	3.113592E-09	
1.593	-5.169443	2.205594E-09	1.170448	-6.639303	1.469622	3.161122E-09	
1.594	-5.169518	2.228916E-09	1.170119	-6.639396	1.469199	3.194327E-09	
1.595	-5.169594	2.242397E-09	1.169782	-6.639492	1.468766	3.213434E-09	
1.596	-5.169672	2.246231E-09	1.169435	-6.63959	1.468321	3.218721E-09	
1.597	-5.169753	2.240648E-09	1.16908	-6.639691	1.467865	3.210519E-09	
1.598	-5.169835	2.22591E-09	1.168716	-6.639795	1.467398	3.189205E-09	
1.599	-5.169919	2.202311E-09	1.168344	-6.639901	1.466919	3.155201E-09	
1.6	-5.170006	2.170175E-09	1.167962	-6.640009	1.466429	3.10897E-09	
1.601	-5.170094	2.129853E-09	1.167572	-6.64012	1.465927	3.051017E-09	
1.602	-5.170184	2.081719E-09	1.167172	-6.640233	1.465415	2.981879E-09	
1.603	-5.170276	2.026173E-09	1.166764	-6.640348	1.464891	2.902129E-09	
1.604	-5.17037	1.963633E-09	1.166348	-6.640466	1.464355	2.812366E-09	
1.605	-5.170466	1.894537E-09	1.165922	-6.640587	1.463809	2.713219E-09	
1.606	-5.170564	1.819339E-09	1.165488	-6.64071	1.463251	2.605337E-09	
1.607	-5.170663	1.738505E-09	1.165044	-6.640835	1.462682	2.48939E-09	
1.608	-5.170765	1.652516E-09	1.164592	-6.640963	1.462101	2.366065E-09	
1.609	-5.170869	1.561857E-09	1.164131	-6.641093	1.461509	2.23606E-09	
1.61	-5.170975	1.467025E-09	1.163662	-6.641226	1.460906	2.100087E-09	
1.611	-5.171083	1.36852E-09	1.163183	-6.641361	1.460292	1.958859E-09	
1.612	-5.171193	1.266842E-09	1.162696	-6.641499	1.459666	1.813098E-09	
1.613	-5.171304	1.162496E-09	1.1622	-6.641639	1.459028	1.663523E-09	
1.614	-5.171418	1.055982E-09	1.161695	-6.641782	1.45838	1.510852E-09	
1.615	-5.171533	9.477961E-10	1.161181	-6.641927	1.45772	1.355797E-09	
1.616	-5.17165	8.384309E-10	1.160659	-6.642074	1.457049	1.199062E-09	
1.617	-5.17177	7.283698E-10	1.160127	-6.642224	1.456367	1.04134E-09	
1.618	-5.171891	6.180872E-10	1.159587	-6.642376	1.455673	8.833117E-10	
1.619	-5.172014	5.080464E-10	1.159038	-6.64253	1.454968	7.256392E-10	
1.62	-5.172139	3.986978E-10	1.158481	-6.642687	1.454251	5.689682E-10	
1.621	-5.172266	2.904775E-10	1.157914	-6.642847	1.453523	4.139232E-10	
1.622	-5.172394	1.838057E-10	1.157338	-6.643008	1.452784	2.611061E-10	
1.623	-5.172525	7.908576E-11	1.156754	-6.643172	1.452034	1.110943E-10	
1.624	-5.172657	-2.329757E-11	1.156161	-6.643339	1.451272	-3.556105E-11	
1.625	-5.172792	-1.229789E-10	1.155559	-6.643507	1.450499	-1.78337E-10	
1.626	-5.172928	-2.196134E-10	1.154948	-6.643679	1.449715	-3.167397E-10	
1.627	-5.173067	-3.128777E-10	1.154328	-6.643852	1.448919	-4.503062E-10	
1.628	-5.173207	-4.024704E-10	1.1537	-6.644028	1.448112	-5.786055E-10	
1.629	-5.173349	-4.881134E-10	1.153063	-6.644207	1.447293	-7.012392E-10	
1.63	-5.173493	-5.695518E-10	1.152417	-6.644387	1.446464	-8.178426E-10	
1.631	-5.173639	-6.465545E-10	1.151762	-6.64457	1.445622	-9.280853E-10	
1.632	-5.173787	-7.189151E-10	1.151098	-6.644756	1.44477	-1.031672E-09	
1.633	-5.173936	-7.864513E-10	1.150425	-6.644944	1.443906	-1.128342E-09	
1.634	-5.174088	-8.490058E-10	1.149744	-6.645134	1.443031	-1.21787E-09	
1.635	-5.174242	-9.064457E-10	1.149054	-6.645327	1.442145	-1.300067E-09	
1.636	-5.174397	-9.586629E-10	1.148355	-6.645522	1.441247	-1.374777E-09	
1.637	-5.174554	-1.005574E-09	1.147647	-6.645719	1.440337	-1.441883E-09	
1.638	-5.174713	-1.047118E-09	1.14693	-6.645918	1.439417	-1.501297E-09	
1.639	-5.174873	-1.083261E-09	1.146204	-6.64612	1.438485	-1.552971E-09	
1.64	-5.175036	-1.113989E-09	1.14547	-6.646324	1.437542	-1.596886E-09	
1.641	-5.1752	-1.139313E-09	1.144727	-6.64653	1.436587	-1.633057E-09	
1.642	-5.175367	-1.159265E-09	1.143974	-6.646739	1.435621	-1.661532E-09	
1.643	-5.175535	-1.173899E-09	1.143213	-6.64695	1.434644	-1.682389E-09	
1.644	-5.175705	-1.18329E-09	1.142444	-6.647163	1.433655	-1.695733E-09	
1.645	-5.175877	-1.187533E-09	1.141665	-6.647379	1.432655	-1.701703E-09	
1.646	-5.176051	-1.186739E-09	1.140877	-6.647597	1.431644	-1.700459E-09	
1.647	-5.176226	-1.181042E-09	1.140081	-6.647817	1.430621	-1.692191E-09	
1.648	-5.176404	-1.17059E-09	1.139276	-6.64804	1.429587	-1.677112E-09	
1.649	-5.176583	-1.155546E-09	1.138462	-6.648264	1.428541	-1.655459E-09	
1.65	-5.176764	-1.13609E-09	1.137639	-6.648491	1.427484	-1.627487E-09	
1.651	-5.176946	-1.112416E-09	1.136807	-6.648721	1.426416	-1.593474E-09	
1.652	-5.177131	-1.084728E-09	1.135966	-6.648952	1.425336	-1.553714E-09	
1.653	-5.177317	-1.053244E-09	1.135117	-6.649186	1.424245	-1.50852E-09	
1.654	-5.177505	-1.018191E-09	1.134259	-6.649422	1.423143	-1.458216E-09	
1.655	-5.177695	-9.798048E-10	1.133391	-6.649661	1.422029	-1.403142E-09	
1.656	-5.177887	-9.383301E-10	1.132515	-6.649901	1.420904	-1.343647E-09	
1.657	-5.178081	-8.940173E-10	1.13163	-6.650144	1.419768	-1.280091E-09	
1.658	-5.178276	-8.471225E-10	1.130737	-6.650389	1.41862	-1.21284E-09	
1.659	-5.178473	-7.979061E-10	1.129834	-6.650637	1.417461	-1.142269E-09	
1.66	-5.178672	-7.466313E-10	1.128922	-6.650886	1.41629	-1.068753E-09	
1.661	-5.178873	-6.935633E-10	1.128002	-6.651138	1.415108	-9.926739E-10	
1.662	-5.179075	-6.389678E-10	1.127073	-6.651392	1.413914	-9.144116E-10	
1.663	-5.179279	-5.831102E-10	1.126135	-6.651648	1.41271	-8.343466E-10	
1.664	-5.179485	-5.262546E-10	1.125188	-6.651906	1.411493	-7.528569E-10	
1.665	-5.179692	-4.686621E-10	1.124232	-6.652166	1.410266	-6.703171E-10	
1.666	-5.179902	-4.105905E-10	1.123267	-6.652429	1.409027	-5.870962E-10	
1.667	-5.180113	-3.522929E-10	1.122293	-6.652694	1.407776	-5.035569E-10	
1.668	-5.180326	-2.94017E-10	1.121311	-6.652961	1.406515	-4.20054E-10	
1.669	-5.18054	-2.36004E-10	1.12032	-6.65323	1.405242	-3.36933E-10	
1.67	-5.180757	-1.78488E-10	1.119319	-6.653501	1.403957	-2.54529E-10	
1.671	-5.180974	-1.21695E-10	1.11831	-6.653774	1.402661	-1.731657E-10	
1.672	-5.181194	-6.584214E-11	1.117292	-6.65405	1.401354	-9.315437E-11	
1.673	-5.181416	-1.113734E-11	1.116265	-6.654327	1.400035	-1.479243E-11	
1.674	-5.181639	4.222165E-11	1.115229	-6.654607	1.398705	6.163686E-11	
1.675	-5.181863	9.404767E-11	1.114185	-6.654889	1.397363	1.358656E-10	
1.676	-5.18209	1.441647E-10	1.113131	-6.655173	1.39601	2.076417E-10	
1.677	-5.182318	1.924082E-10	1.112069	-6.655459	1.394646	2.767298E-10	
1.678	-5.182548	2.386258E-10	1.110998	-6.655748	1.39327	3.429117E-10	
1.679	-5.18278	2.826772E-10	1.109917	-6.656038	1.391883	4.059866E-10	
1.68	-5.183013	3.244347E-10	1.108828	-6.656331	1.390484	4.65772E-10	
1.681	-5.183248	3.637835E-10	1.10773	-6.656625	1.389074	5.221034E-10	
1.682	-5.183485	4.006215E-10	1.106623	-6.656922	1.387652	5.748351E-10	
1.683	-5.183723	4.348598E-10	1.105508	-6.65722	1.386219	6.238397E-10	
1.684	-5.183963	4.664226E-10	1.104383	-6.657521	1.384775	6.690088E-10	
1.685	-5.184204	4.952468E-10	1.103249	-6.657824	1.383319	7.102526E-10	
1.686	-5.184447	5.212827E-10	1.102107	-6.658129	1.381852	7.474999E-10	
1.687	-5.184692	5.444931E-10	1.100955	-6.658436	1.380373	7.806977E-10	
1.688	-5.184938	5.648536E-10	1.099795	-6.658745	1.378883	8.098114E-10	
1.689	-5.185186	5.823522E-10	1.098626	-6.659056	1.377382	8.348241E-10	
1.69	-5.185436	5.969891E-10	1.097448	-6.659369	1.375869	8.557364E-10	
1.691	-5.185687	6.087765E-10	1.096261	-6.659683	1.374344	8.725657E-10	
1.692	-5.18594	6.17738E-10	1.095065	-6.66	1.372808	8.853463E-10	
1.693	-5.186194	6.239082E-10	1.09386	-6.660319	1.371261	8.94128E-10	
1.694	-5.18645	6.273326E-10	1.092646	-6.66064	1.369702	8.989763E-10	
1.695	-5.186708	6.280668E-10	1.091423	-6.660963	1.368132	8.99971E-10	
1.696	-5.186967	6.261763E-10	1.090192	-6.661288	1.36655	8.972061E-10	
1.697	-5.187228	6.217357E-10	1.088951	-6.661614	1.364957	8.907887E-10	
1.698	-5.18749	6.148283E-10	1.087702	-6.661943	1.363353	8.808385E-10	
1.699	-5.187754	6.055455E-10	1.086444	-6.662274	1.361737	8.674866E-10	
1.7	-5.188019	5.939863E-10	1.085176	-6.662607	1.360109	8.508749E-10	
1.701	-5.188286	5.802566E-10	1.0839	-6.662942	1.35847	8.311553E-10	
1.702	-5.188555	5.644686E-10	1.082615	-6.663279	1.35682	8.084888E-10	
1.703	-5.188825	5.467402E-10	1.081321	-6.663617	1.355158	7.830443E-10	
1.704	-5.189017	4.616166E-10	1.08044	-6.663917	1.353701	7.335058E-10	
1.705	-5.189217	5.282051E-10	1.079509	-6.664194	1.352346	8.108078E-10	
1.706	-5.189419	3.841918E-10	1.078557	-6.664459	1.351057	6.801675E-10	
1.707	-5.18962	3.201022E-10	1.077605	-6.664714	1.349812	5.085663E-10	
1.708	-5.189818	1.33376E-10	1.076661	-6.664961	1.348604	1.918634E-10	
1.709	-5.190012	1.290117E-09	1.075733	-6.665201	1.347426	9.523398E-10	
1.71	-5.190202	4.673922E-09	1.074826	-6.665435	1.346278	4.052724E-09	
1.711	-5.190386	9.049948E-09	1.073941	-6.665663	1.345158	9.520881E-09	
1.712	-5.190565	1.404449E-08	1.073083	-6.665884	1.344068	1.632797E-08	
1.713	-5.190737	1.99694E-08	1.072253	-6.666099	1.343009	2.4663E-08	
1.714	-5.190904	2.661625E-08	1.071453	-6.666306	1.341984	3.427515E-08	
1.715	-5.191063	3.502375E-08	1.070683	-6.666507	1.340994	4.593836E-08	
1.716	-5.191216	4.356915E-08	1.069946	-6.666699	1.340042	5.850236E-08	
1.717	-5.191363	5.383922E-08	1.069243	-6.666883	1.33913	7.281277E-08	
1.718	-5.191502	6.433071E-08	1.068573	-6.667059	1.33826	8.813134E-08	
1.719	-5.191633	7.521444E-08	1.06794	-6.667226	1.337434	1.042443E-07	
1.72	-5.191757	8.733943E-08	1.067342	-6.667384	1.336653	1.214134E-07	
1.721	-5.191874	9.984584E-08	1.066782	-6.667531	1.335918	1.39459E-07	
1.722	-5.191982	1.137308E-07	1.066259	-6.66767	1.335233	1.590372E-07	
1.723	-5.192083	1.277672E-07	1.065775	-6.667798	1.334596	1.795705E-07	
1.724	-5.192175	1.422881E-07	1.06533	-6.667916	1.33401	2.006435E-07	
1.725	-5.19226	1.574629E-07	1.064924	-6.668024	1.333476	2.226111E-07	
1.726	-5.192336	1.725454E-07	1.064558	-6.668121	1.332993	2.449729E-07	
1.727	-5.192403	1.886072E-07	1.064233	-6.668208	1.332563	2.681259E-07	
1.728	-5.192462	2.044877E-07	1.063947	-6.668284	1.332185	2.913666E-07	
1.729	-5.192513	2.210661E-07	1.063702	-6.668349	1.331861	3.151551E-07	
1.73	-5.192556	2.361181E-07	1.063497	-6.668404	1.33159	3.380975E-07	
1.731	-5.19259	2.503681E-07	1.063333	-6.668448	1.331372	3.60056E-07	
1.732	-5.192616	2.635675E-07	1.063208	-6.668481	1.331206	3.804759E-07	
1.733	-5.192635	2.758846E-07	1.063123	-6.668504	1.331093	3.99478E-07	
1.734	-5.192645	2.872142E-07	1.063078	-6.668517	1.331033	4.167724E-07	
1.735	-5.192647	2.97444E-07	1.063072	-6.668519	1.331023	4.324618E-07	
1.736	-5.19264	3.069631E-07	1.063105	-6.668512	1.331065	4.467276E-07	
1.737	-5.192626	3.152988E-07	1.063175	-6.668494	1.331156	4.594162E-07	
1.738	-5.192605	3.231357E-07	1.063282	-6.668467	1.331296	4.70958E-07	
1.739	-5.192576	3.298654E-07	1.063425	-6.668429	1.331485	4.812606E-07	
1.74	-5.19254	3.355541E-07	1.063604	-6.668383	1.33172	4.899031E-07	
1.741	-5.192496	3.405517E-07	1.063818	-6.668327	1.332	4.974053E-07	
1.742	-5.192446	3.444512E-07	1.064065	-6.668262	1.332325	5.033414E-07	
1.743	-5.192389	3.45356E-07	1.064345	-6.668189	1.332693	5.06207E-07	
1.744	-5.192325	3.445358E-07	1.064656	-6.668107	1.333102	5.060373E-07	
1.745	-5.192255	3.412053E-07	1.064997	-6.668017	1.333551	5.024477E-07	
1.746	-5.192179	3.367556E-07	1.065366	-6.66792	1.334038	4.96208E-07	
1.747	-5.192097	3.307084E-07	1.065764	-6.667816	1.334562	4.873277E-07	
1.748	-5.19201	3.229003E-07	1.066187	-6.667704	1.33512	4.761869E-07	
1.749	-5.191917	3.135644E-07	1.066636	-6.667586	1.335711	4.627993E-07	
1.75	-5.19182	3.023573E-07	1.067108	-6.667461	1.336333	4.471215E-07	
1.751	-5.191719	2.898248E-07	1.067601	-6.667331	1.336984	4.291906E-07	
1.752	-5.191613	2.752798E-07	1.068116	-6.667195	1.337662	4.086154E-07	
1.753	-5.191503	2.599523E-07	1.068649	-6.667054	1.338364	3.861281E-07	
1.754	-5.191389	2.439492E-07	1.069199	-6.666908	1.33909	3.623576E-07	
1.755	-5.191272	2.265098E-07	1.069765	-6.666758	1.339837	3.372999E-07	
1.756	-5.191152	2.081194E-07	1.070345	-6.666604	1.340602	3.108192E-07	
1.757	-5.19103	1.88041E-07	1.070938	-6.666447	1.341384	2.824339E-07	
1.758	-5.190905	1.6777E-07	1.071542	-6.666286	1.342181	2.529048E-07	
1.759	-5.190777	1.469056E-07	1.072156	-6.666123	1.34299	2.222448E-07	
1.76	-5.190649	1.25097E-07	1.072777	-6.665958	1.343809	1.906435E-07	
1.761	-5.190518	1.027897E-07	1.073404	-6.665792	1.344637	1.582105E-07	
1.762	-5.190387	7.979189E-08	1.074036	-6.665623	1.345471	1.251781E-07	
1.763	-5.190255	5.654145E-08	1.074671	-6.665454	1.346309	9.16002E-08	
1.764	-5.190123	3.219609E-08	1.075307	-6.665284	1.347148	5.699113E-08	
1.765	-5.189991	8.269756E-09	1.075943	-6.665114	1.347988	2.225735E-08	
1.766	-5.189858	-1.435759E-08	1.076578	-6.664945	1.348826	-1.159332E-08	
1.767	-5.189727	-3.436112E-08	1.077209	-6.664776	1.349659	-4.262926E-08	
1.768	-5.189596	-5.23824E-08	1.077836	-6.664608	1.350487	-7.038568E-08	
1.769	-5.189466	-6.874704E-08	1.078457	-6.664442	1.351306	-9.511946E-08	
1.77	-5.189338	-8.315905E-08	1.07907	-6.664277	1.352116	-1.166665E-07	
1.771	-5.189212	-9.582317E-08	1.079675	-6.664115	1.352915	-1.352827E-07	
1.772	-5.189087	-1.071628E-07	1.080271	-6.663955	1.3537	-1.515685E-07	
1.773	-5.188965	-1.170186E-07	1.080858	-6.663798	1.354473	-1.657274E-07	
1.774	-5.188846	-1.249506E-07	1.081437	-6.663645	1.355233	-1.773135E-07	
1.775	-5.188728	-1.312974E-07	1.082007	-6.663495	1.35598	-1.864378E-07	
1.776	-5.18861	-1.374255E-07	1.082568	-6.663344	1.356712	-1.945285E-07	
1.777	-5.188492	-1.427797E-07	1.083121	-6.663196	1.357432	-2.017434E-07	
1.778	-5.188376	-1.473031E-07	1.083667	-6.66305	1.358139	-2.080486E-07	
1.779	-5.188262	-1.510367E-07	1.084205	-6.662907	1.358833	-2.133966E-07	
1.78	-5.188149	-1.540238E-07	1.084734	-6.662766	1.359516	-2.177594E-07	
1.781	-5.188039	-1.562949E-07	1.085254	-6.662627	1.360187	-2.211278E-07	
1.782	-5.18793	-1.578716E-07	1.085767	-6.66249	1.360846	-2.235061E-07	
1.783	-5.187822	-1.587706E-07	1.08627	-6.662356	1.361494	-2.249071E-07	
1.784	-5.187717	-1.590075E-07	1.086765	-6.662225	1.36213	-2.253494E-07	
1.785	-5.187613	-1.585984E-07	1.087251	-6.662096	1.362755	-2.248563E-07	
1.786	-5.187512	-1.575608E-07	1.087728	-6.661969	1.363369	-2.234543E-07	
1.787	-5.187412	-1.559144E-07	1.088196	-6.661844	1.363971	-2.211731E-07	
1.788	-5.187315	-1.536804E-07	1.088656	-6.661721	1.364562	-2.180449E-07	
1.789	-5.187219	-1.508823E-07	1.089107	-6.661601	1.365141	-2.141046E-07	
1.79	-5.187125	-1.475453E-07	1.089549	-6.661483	1.365709	-2.093893E-07	
1.791	-5.187033	-1.436963E-07	1.089982	-6.661368	1.366266	-2.03938E-07	
1.792	-5.186943	-1.393636E-07	1.090406	-6.661255	1.366811	-1.977921E-07	
1.793	-5.186854	-1.34577E-07	1.090821	-6.661144	1.367345	-1.909943E-07	
1.794	-5.186768	-1.293672E-07	1.091228	-6.661036	1.367868	-1.835891E-07	
1.795	-5.186683	-1.237663E-07	1.091625	-6.66093	1.368379	-1.756223E-07	
1.796	-5.1866	-1.178069E-07	1.092014	-6.660827	1.368879	-1.671407E-07	
1.797	-5.186519	-1.115223E-07	1.092394	-6.660726	1.369368	-1.581921E-07	
1.798	-5.18644	-1.049466E-07	1.092765	-6.660626	1.369845	-1.488253E-07	
1.799	-5.186362	-9.811385E-08	1.093127	-6.66053	1.37031	-1.390891E-07	
1.8	-5.186287	-9.105862E-08	1.093481	-6.660435	1.370765	-1.29033E-07	
1.801	-5.186213	-8.381538E-08	1.093826	-6.660343	1.371208	-1.187064E-07	
1.802	-5.186142	-7.641857E-08	1.094161	-6.660254	1.371639	-1.081585E-07	
1.803	-5.186072	-6.890239E-08	1.094488	-6.660166	1.37206	-9.743845E-08	
1.804	-5.186005	-6.130067E-08	1.094806	-6.660081	1.372469	-8.659464E-08	
1.805	-5.185939	-5.364674E-08	1.095116	-6.659999	1.372866	-7.567485E-08	
1.806	-5.185875	-4.597332E-08	1.095416	-6.659919	1.373252	-6.472596E-08	
1.807	-5.185813	-3.831239E-08	1.095708	-6.659841	1.373627	-5.37938E-08	
1.808	-5.185753	-3.069507E-08	1.09599	-6.659766	1.37399	-4.292298E-08	
1.809	-5.185695	-2.315152E-08	1.096264	-6.659693	1.374342	-3.215673E-08	
