Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	1	-0.0002036532	0	0	0	
0.0005	-1.193662E-06	0.9999976	-0.0002048468	-0.002387324	-0.004905	-0.002387324	
0.001	-2.863696E-06	0.9999976	-0.0002065176	-0.003340068	4.706146E-05	-0.003341505	
0.0015	-5.368828E-06	0.9999976	-0.0002090238	-0.005010263	4.665926E-05	-0.005012413	
0.002	-8.70906E-06	0.9999976	-0.0002123655	-0.006680465	4.584693E-05	-0.006683329	
0.0025	-1.288439E-05	0.9999976	-0.0002165426	-0.008350668	4.503923E-05	-0.008354245	
0.003	-1.789483E-05	0.9999976	-0.0002215552	-0.01002087	4.423616E-05	-0.01002516	
0.0035	-2.374037E-05	0.9999977	-0.0002274032	-0.01169107	4.343768E-05	-0.01169608	
0.004	-3.042101E-05	0.9999977	-0.0002340867	-0.01336128	4.264373E-05	-0.01336699	
0.0045	-3.793674E-05	0.9999977	-0.0002416057	-0.01503148	4.185428E-05	-0.01503791	
0.005	-4.628759E-05	0.9999977	-0.0002499601	-0.01670168	4.106927E-05	-0.01670882	
0.0055	-5.547353E-05	0.9999977	-0.0002591499	-0.01837188	4.028867E-05	-0.01837974	
0.006	-6.549457E-05	0.9999978	-0.0002691753	-0.02004209	3.951242E-05	-0.02005066	
0.0065	-7.635072E-05	0.9999978	-0.0002800361	-0.02171229	3.874049E-05	-0.02172157	
0.007	-8.804196E-05	0.9999978	-0.0002917323	-0.02338249	3.797283E-05	-0.02339249	
0.0075	-0.0001005683	0.9999978	-0.000304264	-0.02505269	3.720941E-05	-0.0250634	
0.008	-0.0001139298	0.9999979	-0.0003176312	-0.02672289	3.645018E-05	-0.02673432	
0.0085	-0.0001281263	0.9999979	-0.0003318338	-0.0283931	3.569509E-05	-0.02840524	
0.009000001	-0.000143158	0.9999979	-0.0003468718	-0.0300633	3.494411E-05	-0.03007615	
0.009500001	-0.0001590247	0.9999979	-0.0003627454	-0.0317335	3.419719E-05	-0.03174707	
