Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	1	-0.0002036532	0	0	0	
0.0005	-2.387324E-06	0.9999976	-0.0002060405	-0.004774649	-0.004905	-0.004774649	
0.001	-5.7274E-06	0.9999976	-0.0002093813	-0.00668015	4.637651E-05	-0.006681587	
0.0015	-1.073767E-05	0.9999976	-0.0002143926	-0.01002055	4.563417E-05	-0.0100227	
0.002	-1.741815E-05	0.9999976	-0.0002210746	-0.01336096	4.448174E-05	-0.01336382	
0.0025	-2.576884E-05	0.9999976	-0.000229427	-0.01670137	4.333395E-05	-0.01670495	
0.003	-3.578973E-05	0.9999976	-0.0002394501	-0.02004178	4.219079E-05	-0.02004607	
0.0035	-4.748083E-05	0.9999977	-0.0002511437	-0.0233822	4.10522E-05	-0.0233872	
0.004	-6.084213E-05	0.9999977	-0.0002645078	-0.02672261	3.991816E-05	-0.02672832	
0.0045	-7.587364E-05	0.9999977	-0.0002795426	-0.03006302	3.87886E-05	-0.03006945	
0.005	-9.257536E-05	0.9999977	-0.0002962478	-0.03340343	3.76635E-05	-0.03341058	
0.0055	-0.0001109473	0.9999977	-0.0003146237	-0.03674384	3.654279E-05	-0.0367517	
0.006	-0.0001309894	0.9999977	-0.0003346701	-0.04008425	3.542644E-05	-0.04009283	
0.0065	-0.0001527017	0.9999978	-0.0003563871	-0.04342467	3.431442E-05	-0.04343395	
0.007	-0.0001760843	0.9999978	-0.0003797746	-0.04676508	3.320666E-05	-0.04677508	
0.0075	-0.000201137	0.9999978	-0.0004048327	-0.05010549	3.210313E-05	-0.0501162	
0.008	-0.00022786	0.9999978	-0.0004315614	-0.0534459	3.10038E-05	-0.05345733	
0.0085	-0.0002562531	0.9999979	-0.0004599606	-0.05678631	2.990861E-05	-0.05679845	
0.009000001	-0.0002863165	0.9999979	-0.0004900304	-0.06012673	2.881753E-05	-0.06013957	
0.009500001	-0.0003180501	0.9999979	-0.0005217707	-0.06346714	2.773051E-05	-0.0634807	
0.01	-0.0003514539	0.9999979	-0.0005551816	-0.06680755	2.664752E-05	-0.06682182	
0.0105	-0.0003865278	0.9999979	-0.0005902632	-0.07014796	2.556851E-05	-0.07016295	
0.011	-0.000423272	0.9999979	-0.0006270152	-0.07348837	2.449345E-05	-0.07350408	
0.0115	-0.0004616864	0.9999979	-0.0006654378	-0.07682879	2.34223E-05	-0.0768452	
0.012	-0.000501771	0.9999979	-0.0007055309	-0.08016919	2.235502E-05	-0.08018632	
0.0125	-0.0005435258	0.9999979	-0.0007472947	-0.0835096	2.129157E-05	-0.08352745	
0.013	-0.0005869509	0.9999979	-0.000790729	-0.08685002	2.02319E-05	-0.08686857	
0.0135	-0.000632046	0.999998	-0.0008358338	-0.09019043	1.9176E-05	-0.09020969	
0.014	-0.0006788115	0.999998	-0.0008826092	-0.09353084	1.812381E-05	-0.09355082	
0.0145	-0.0007272471	0.999998	-0.0009310552	-0.09687125	1.70753E-05	-0.09689195	
0.015	-0.000777353	0.999998	-0.0009811717	-0.1002117	1.603044E-05	-0.1002331	
0.0155	-0.000829129	0.999998	-0.001032959	-0.1035521	1.498918E-05	-0.1035742	
0.016	-0.0008825752	0.999998	-0.001086417	-0.1068925	1.39515E-05	-0.1069153	
0.0165	-0.0009376917	0.999998	-0.001141545	-0.1102329	1.291736E-05	-0.1102564	
0.017	-0.0009944784	0.999998	-0.001198343	-0.1135733	1.188671E-05	-0.1135976	
0.0175	-0.001052935	0.999998	-0.001256813	-0.1169137	1.085954E-05	-0.1169387	
0.018	-0.001113062	0.999998	-0.001316953	-0.1202541	9.835797E-06	-0.1202798	
0.0185	-0.001174859	0.999998	-0.001378763	-0.1235945	8.815453E-06	-0.1236209	
0.019	-0.001238327	0.999998	-0.001442244	-0.1269349	7.798475E-06	-0.1269621	
0.0195	-0.001303465	0.999998	-0.001507396	-0.1302754	6.78483E-06	-0.1303032	
0.02	-0.001370273	0.999998	-0.001574218	-0.1336158	5.774483E-06	-0.1336443	
0.0205	-0.001438751	0.999998	-0.001642711	-0.1369562	4.767403E-06	-0.1369854	
0.021	-0.001508899	0.999998	-0.001712874	-0.1402966	3.763557E-06	-0.1403266	
0.0215	-0.001580717	0.999998	-0.001784708	-0.143637	2.762914E-06	-0.1436677	
0.022	-0.001654206	0.999998	-0.001858212	-0.1469774	1.76544E-06	-0.1470088	
0.0225	-0.001729365	0.999998	-0.001933387	-0.1503178	7.711063E-07	-0.1503499	
0.023	-0.001806194	0.999998	-0.002010233	-0.1536582	-2.201199E-07	-0.1536911	
0.0235	-0.001884694	0.999998	-0.002088749	-0.1569986	-1.208269E-06	-0.1570322	
0.024	-0.001964863	0.999998	-0.002168935	-0.160339	-2.193371E-06	-0.1603733	
0.0245	-0.002046703	0.999998	-0.002250793	-0.1636795	-3.175457E-06	-0.1637144	
0.025	-0.002130213	0.999998	-0.00233432	-0.1670199	-4.154556E-06	-0.1670555	
0.0255	-0.002215393	0.999998	-0.002419519	-0.1703603	-5.130698E-06	-0.1703967	
0.026	-0.002302243	0.999998	-0.002506388	-0.1737007	-6.103912E-06	-0.1737378	
0.0265	-0.002390764	0.999998	-0.002594927	-0.1770411	-7.074227E-06	-0.1770789	
0.027	-0.002480954	0.999998	-0.002685137	-0.1803815	-8.041672E-06	-0.18042	
0.0275	-0.002572815	0.999998	-0.002777018	-0.1837219	-9.006276E-06	-0.1837612	
0.028	-0.002666347	0.999998	-0.002870569	-0.1870623	-9.968065E-06	-0.1871023	
0.0285	-0.002761548	0.999998	-0.002965791	-0.1904027	-1.092707E-05	-0.1904434	
0.029	-0.00285842	0.999998	-0.003062683	-0.1937431	-1.188331E-05	-0.1937845	
0.0295	-0.002956961	0.999998	-0.003161246	-0.1970836	-1.283683E-05	-0.1971256	
0.03	-0.003057173	0.999998	-0.003261479	-0.200424	-1.378764E-05	-0.2004668	
0.0305	-0.003159055	0.999998	-0.003363383	-0.2037644	-1.473578E-05	-0.2038079	
0.031	-0.003262608	0.999998	-0.003466958	-0.2071048	-1.568126E-05	-0.207149	
0.0315	-0.003367831	0.999998	-0.003572203	-0.2104452	-1.662412E-05	-0.2104901	
0.032	-0.003474723	0.999998	-0.003679118	-0.2137856	-1.756438E-05	-0.2138313	
0.0325	-0.003583286	0.9999979	-0.003787705	-0.217126	-1.850207E-05	-0.2171724	
