Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	1	-0.0002036532	0	0	0	
0.0005	0	1	-0.0002036532	-0.001673727	8.294923E-06	-0.001673727	
0.001	-8.368634E-07	1	-0.00020449	-0.003347517	6.635938E-06	-0.003347517	
0.0015	-2.510622E-06	1	-0.0002061638	-0.005021305	5.308751E-06	-0.005021305	
0.002	-5.021274E-06	1	-0.0002086744	-0.006695091	4.247001E-06	-0.006695091	
0.0025	-8.36882E-06	1	-0.000212022	-0.008368877	3.3976E-06	-0.008368877	
0.003	-1.255326E-05	1	-0.0002162064	-0.01004266	2.71808E-06	-0.01004266	
0.0035	-1.757459E-05	1	-0.0002212278	-0.01171644	2.174464E-06	-0.01171644	
0.004	-2.343281E-05	1	-0.000227086	-0.01339023	1.739571E-06	-0.01339023	
0.0045	-3.012793E-05	1	-0.0002337811	-0.01506401	1.391657E-06	-0.01506401	
0.005	-3.765993E-05	1	-0.0002413131	-0.01673779	1.113326E-06	-0.01673779	
0.0055	-4.602882E-05	1	-0.000249682	-0.01841157	8.906607E-07	-0.01841157	
0.006	-5.523461E-05	1	-0.0002588878	-0.02008535	7.125286E-07	-0.02008535	
0.0065	-6.527729E-05	1	-0.0002689305	-0.02175913	5.700229E-07	-0.02175913	
0.007	-7.615685E-05	1	-0.00027981	-0.02343291	4.560183E-07	-0.02343291	
0.0075	-8.787331E-05	1	-0.0002915265	-0.02510669	3.648146E-07	-0.02510669	
0.008	-0.0001004267	1	-0.0003040798	-0.02678047	2.918518E-07	-0.02678047	
0.0085	-0.0001138169	1	-0.0003174701	-0.02845425	2.334814E-07	-0.02845425	
0.009000001	-0.000128044	1	-0.0003316972	-0.03012803	1.867849E-07	-0.03012803	
0.009500001	-0.000143108	1	-0.0003467612	-0.03180181	1.494281E-07	-0.03180181	
0.01	-0.0001590089	1	-0.0003626621	-0.03347559	1.195424E-07	-0.03347559	
0.0105	-0.0001757467	1	-0.0003793999	-0.03514937	9.563394E-08	-0.03514937	
0.011	-0.0001933214	1	-0.0003969746	-0.03682315	7.650733E-08	-0.03682315	
0.0115	-0.000211733	1	-0.0004153862	-0.03849693	6.120562E-08	-0.03849693	
0.012	-0.0002309815	1	-0.0004346347	-0.04017071	4.89643E-08	-0.04017071	
0.0125	-0.0002510668	1	-0.00045472	-0.04184449	3.91716E-08	-0.04184449	
0.013	-0.0002719891	1	-0.0004756422	-0.04351827	3.133746E-08	-0.04351827	
0.0135	-0.0002937482	1	-0.0004974014	-0.04519205	2.506999E-08	-0.04519205	
0.014	-0.0003163442	1	-0.0005199974	-0.04686583	2.005582E-08	-0.04686583	
0.0145	-0.0003397772	1	-0.0005434303	-0.04853961	1.604468E-08	-0.04853961	
0.015	-0.000364047	1	-0.0005677001	-0.05021339	1.283573E-08	-0.05021339	
0.0155	-0.0003891537	1	-0.0005928068	-0.05188717	1.026876E-08	-0.05188717	
0.016	-0.0004150973	1	-0.0006187504	-0.05356095	8.215029E-09	-0.05356095	
0.0165	-0.0004418777	1	-0.0006455309	-0.05523473	6.571943E-09	-0.05523473	
0.017	-0.0004694951	1	-0.0006731483	-0.05690851	5.257394E-09	-0.05690851	
0.0175	-0.0004979494	1	-0.0007016025	-0.05858229	4.20628E-09	-0.05858229	
0.018	-0.0005272405	1	-0.0007308936	-0.06025607	3.364953E-09	-0.06025607	
0.0185	-0.0005573685	1	-0.0007610217	-0.06192985	2.692069E-09	-0.06192985	
0.019	-0.0005883335	1	-0.0007919866	-0.06360362	2.153477E-09	-0.06360362	
0.0195	-0.0006201353	1	-0.0008237885	-0.06527741	1.722622E-09	-0.06527741	
0.02	-0.0006527739	1	-0.0008564271	-0.06695119	1.378009E-09	-0.06695119	
0.0205	-0.0006862496	1	-0.0008899028	-0.06862497	1.102585E-09	-0.06862497	
0.021	-0.0007205621	1	-0.0009242152	-0.07029875	8.820499E-10	-0.07029875	
0.0215	-0.0007557114	1	-0.0009593646	-0.07197253	7.058354E-10	-0.07197253	
0.022	-0.0007916977	1	-0.0009953509	-0.07364631	5.644818E-10	-0.07364631	
