Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	1	-0.0002036532	0	0	0	
0.0005	0	1	-0.0002036532	-0.003379687	8.294923E-06	-0.003379687	
0.001	-1.689844E-06	1	-0.000205343	-0.006759438	6.635938E-06	-0.006759438	
0.0015	-5.069563E-06	1	-0.0002087227	-0.01013919	5.308751E-06	-0.01013919	
0.002	-1.013916E-05	1	-0.0002137923	-0.01351893	4.247001E-06	-0.01351893	
0.0025	-1.689862E-05	1	-0.0002205518	-0.01689868	3.3976E-06	-0.01689868	
0.003	-2.534796E-05	1	-0.0002290011	-0.02027842	2.71808E-06	-0.02027842	
0.0035	-3.548717E-05	1	-0.0002391404	-0.02365817	2.174464E-06	-0.02365817	
0.004	-4.731626E-05	1	-0.0002509694	-0.02703791	1.739572E-06	-0.02703791	
0.0045	-6.083521E-05	1	-0.0002644884	-0.03041765	1.391657E-06	-0.03041765	
0.005	-7.604404E-05	1	-0.0002796972	-0.03379739	1.113326E-06	-0.03379739	
0.0055	-9.294274E-05	1	-0.0002965959	-0.03717713	8.906605E-07	-0.03717713	
0.006	-0.0001115313	1	-0.0003151845	-0.04055688	7.125286E-07	-0.04055688	
0.0065	-0.0001318097	1	-0.0003354629	-0.04393662	5.700228E-07	-0.04393662	
0.007	-0.000153778	1	-0.0003574312	-0.04731636	4.560183E-07	-0.04731636	
0.0075	-0.0001774362	1	-0.0003810894	-0.0506961	3.648144E-07	-0.0506961	
0.008	-0.0002027843	1	-0.0004064375	-0.05407584	2.918516E-07	-0.05407584	
0.0085	-0.0002298222	1	-0.0004334754	-0.05745558	2.334812E-07	-0.05745558	
0.009000001	-0.00025855	1	-0.0004622032	-0.06083532	1.86785E-07	-0.06083532	
0.009500001	-0.0002889677	1	-0.0004926209	-0.06421506	1.494281E-07	-0.06421506	
0.01	-0.0003210752	1	-0.0005247284	-0.0675948	1.195423E-07	-0.0675948	
0.0105	-0.0003548726	1	-0.0005585258	-0.07097454	9.563412E-08	-0.07097454	
0.011	-0.0003903599	1	-0.000594013	-0.07435428	7.65072E-08	-0.07435428	
0.0115	-0.000427537	1	-0.0006311902	-0.07773402	6.120557E-08	-0.07773402	
0.012	-0.000466404	1	-0.0006700572	-0.08111376	4.896438E-08	-0.08111376	
0.0125	-0.0005069609	1	-0.0007106141	-0.0844935	3.91716E-08	-0.0844935	
0.013	-0.0005492077	1	-0.0007528609	-0.08787324	3.133746E-08	-0.08787324	
0.0135	-0.0005931443	1	-0.0007967975	-0.09125298	2.506999E-08	-0.09125298	
0.014	-0.0006387708	1	-0.0008424239	-0.09463272	2.005582E-08	-0.09463272	
0.0145	-0.0006860871	1	-0.0008897403	-0.09801246	1.604485E-08	-0.09801246	
0.015	-0.0007350934	1	-0.0009387466	-0.1013922	1.283586E-08	-0.1013922	
0.0155	-0.0007857895	1	-0.0009894427	-0.1047719	1.026867E-08	-0.1047719	
0.016	-0.0008381754	1	-0.001041829	-0.1081517	8.21494E-09	-0.1081517	
0.0165	-0.0008922513	1	-0.001095905	-0.1115314	6.571765E-09	-0.1115314	
0.017	-0.000948017	1	-0.00115167	-0.1149112	5.257661E-09	-0.1149112	
0.0175	-0.001005473	1	-0.001209126	-0.1182909	4.206058E-09	-0.1182909	
