Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	1	-0.0002036532	0	0	0	
0.0005	-1.193662E-06	0.9999976	-0.0002048468	-0.002387324	-0.004905	-0.002387324	
0.001	-3.579563E-06	0.9999976	-0.0002072337	-0.004771801	4.595232E-05	-0.004773807	
0.0015	-7.15699E-06	0.9999976	-0.0002108127	-0.007154854	4.582355E-05	-0.007157858	
0.002	-1.192523E-05	0.9999976	-0.0002155829	-0.009536487	4.487032E-05	-0.009540487	
0.0025	-1.788358E-05	0.9999976	-0.0002215438	-0.0119167	4.392189E-05	-0.01192169	
0.003	-2.503133E-05	0.9999976	-0.0002286945	-0.01429549	4.297832E-05	-0.01430148	
0.0035	-3.336776E-05	0.9999977	-0.0002370344	-0.01667286	4.20396E-05	-0.01667985	
0.004	-4.289217E-05	0.9999977	-0.0002465628	-0.01904882	4.110566E-05	-0.0190568	
0.0045	-5.360385E-05	0.9999977	-0.000257279	-0.02142336	4.017646E-05	-0.02143233	
0.005	-6.550209E-05	0.9999977	-0.0002691822	-0.02379648	3.925196E-05	-0.02380645	
0.0055	-7.858618E-05	0.9999977	-0.0002822718	-0.02616819	3.833212E-05	-0.02617914	
0.006	-9.285543E-05	0.9999977	-0.000296547	-0.02853848	3.741688E-05	-0.02855043	
0.0065	-0.0001083091	0.9999978	-0.0003120071	-0.03090736	3.650622E-05	-0.0309203	
0.007	-0.0001249465	0.9999978	-0.0003286515	-0.03327482	3.560008E-05	-0.03328875	
0.0075	-0.0001427669	0.9999978	-0.0003464794	-0.03564087	3.469842E-05	-0.03565579	
0.008	-0.0001617697	0.9999979	-0.0003654902	-0.03800552	3.380121E-05	-0.03802142	
0.0085	-0.0001819541	0.9999979	-0.000385683	-0.04036875	3.29084E-05	-0.04038564	
0.009000001	-0.0002033194	0.9999979	-0.0004070572	-0.04273057	3.201995E-05	-0.04274845	
0.009500001	-0.0002258649	0.9999979	-0.0004296121	-0.04509098	3.113581E-05	-0.04510985	
