Time	Px	Py	Pz	Vx	Vy	Vz	
0.031	-0.001598868	0.9999999	-0.001802521	-0.1048437	9.53679E-05	-0.1048437	
0.0315	-0.00165129	1	-0.001854943	-0.1065346	0.0001430511	-0.1065346	
0.032	-0.001704557	1	-0.00190821	-0.1082258	9.536743E-05	-0.1082258	
0.0325	-0.00175867	1	-0.001962323	-0.109917	4.768372E-05	-0.109917	
0.033	-0.001813628	1	-0.002017282	-0.111608	4.768372E-05	-0.111608	
0.0335	-0.001869432	1	-0.002073086	-0.1132999	-0.0002384186	-0.1132999	
0.034	-0.001926082	1	-0.002129736	-0.1149905	-0.0001192093	-0.1149905	
0.0345	-0.001983578	0.9999999	-0.002187231	-0.1166812	2.384186E-05	-0.1166812	
0.035	-0.002041918	0.9999999	-0.002245571	-0.1183722	2.384139E-05	-0.1183722	
0.0355	-0.002101104	0.9999999	-0.002304757	-0.1200631	7.152557E-05	-0.1200631	
0.036	-0.002161136	1	-0.002364789	-0.121755	-0.0002384186	-0.121755	
0.0365	-0.002222013	0.9999999	-0.002425667	-0.1234449	0.0001430511	-0.123445	
0.037	-0.002283736	0.9999999	-0.002487389	-0.125136	0.0001192093	-0.125136	
0.0375	-0.002346304	0.9999999	-0.002549957	-0.1268272	9.53679E-05	-0.1268272	
0.038	-0.002409718	1	-0.002613371	-0.1285185	0	-0.1285185	
0.0385	-0.002473977	1	-0.00267763	-0.1302094	4.768418E-05	-0.1302094	
0.039	-0.002539081	1	-0.002742735	-0.1319005	0	-0.1319005	
0.0395	-0.002605031	1	-0.002808685	-0.1335916	0	-0.1335916	
0.04	-0.002671827	1	-0.002875481	-0.1352826	0	-0.1352826	
0.0405	-0.002739469	1	-0.002943122	-0.1369736	0	-0.1369736	
0.041	-0.002807955	1	-0.003011609	-0.1386646	0	-0.1386646	
0.0415	-0.002877288	1	-0.003080941	-0.1403557	0	-0.1403557	
0.042	-0.002947466	0.9999999	-0.003151119	-0.1420464	9.53679E-05	-0.1420464	
0.0425	-0.003018489	1	-0.003222142	-0.1437377	0	-0.1437377	
0.043	-0.003090358	1	-0.003294011	-0.1454288	0	-0.1454288	
0.0435	-0.003163072	1	-0.003366725	-0.1471198	0	-0.1471198	
0.044	-0.003236632	1	-0.003440285	-0.1488112	-0.0001192093	-0.1488112	
0.0445	-0.003311038	0.9999999	-0.003514691	-0.1505018	2.384186E-05	-0.1505018	
0.045	-0.003386288	0.9999999	-0.003589942	-0.1521927	7.152557E-05	-0.1521927	
0.0455	-0.003462385	0.9999999	-0.003666038	-0.1538837	9.536743E-05	-0.1538837	
0.046	-0.003539327	1	-0.00374298	-0.155575	0	-0.155575	
0.0465	-0.003617114	0.9999999	-0.003820767	-0.1572657	9.53679E-05	-0.1572657	
0.047	-0.003695747	1	-0.0038994	-0.158957	0	-0.158957	
0.0475	-0.003775226	1	-0.003978879	-0.1606479	4.768418E-05	-0.1606479	
0.048	-0.00385555	0.9999999	-0.004059203	-0.1623388	9.53679E-05	-0.1623388	
0.0485	-0.003936719	1	-0.004140372	-0.1640308	-0.0002384186	-0.1640308	
0.049	-0.004018735	0.9999999	-0.004222387	-0.1657211	2.384232E-05	-0.1657211	
0.0495	-0.004101595	0.9999999	-0.004305248	-0.167412	4.768372E-05	-0.167412	
0.05	-0.004185301	0.9999999	-0.004388954	-0.1691031	4.768372E-05	-0.1691031	
0.0505	-0.004269853	0.9999999	-0.004473506	-0.1707941	4.768372E-05	-0.1707941	
0.051	-0.00435525	0.9999999	-0.004558903	-0.1724853	0	-0.1724853	
0.0515	-0.004441493	0.9999999	-0.004645145	-0.1741762	4.768418E-05	-0.1741762	
0.052	-0.004528581	0.9999999	-0.004732233	-0.1758672	4.768372E-05	-0.1758672	
0.0525	-0.004616514	0.9999999	-0.004820167	-0.1775582	4.768372E-05	-0.1775582	
0.053	-0.004705294	0.9999999	-0.004908946	-0.1792493	2.384186E-05	-0.1792493	
0.0535	-0.004794918	0.9999999	-0.004998571	-0.18094	0.0001430507	-0.18094	
0.054	-0.004885389	0.9999999	-0.005089041	-0.1826311	0.0001192093	-0.1826311	
0.0545	-0.004976704	1	-0.005180357	-0.1843229	-0.0001192093	-0.1843229	
0.055	-0.005068866	0.9999999	-0.005272518	-0.1860135	2.384186E-05	-0.1860135	
0.0555	-0.005161872	0.9999999	-0.005365525	-0.1877044	7.152557E-05	-0.1877044	
0.056	-0.005255724	1	-0.005459377	-0.1893956	0	-0.1893956	
0.0565	-0.005350422	1	-0.005554075	-0.1910866	0	-0.1910866	
0.057	-0.005445966	0.9999999	-0.005649618	-0.1927774	9.536743E-05	-0.1927774	
0.0575	-0.005542354	0.9999999	-0.005746007	-0.1944685	9.536697E-05	-0.1944685	
0.058	-0.005639588	1	-0.005843241	-0.1961598	0	-0.1961598	
0.0585	-0.005737668	1	-0.005941321	-0.1978508	0	-0.1978508	
0.059	-0.005836594	0.9999999	-0.006040247	-0.1995416	9.536743E-05	-0.1995416	
0.0595	-0.005936365	1	-0.006140017	-0.2012329	0	-0.2012329	
0.06	-0.006036981	1	-0.006240634	-0.2029239	0	-0.2029239	
0.0605	-0.006138443	0.9999999	-0.006342096	-0.2046147	9.53679E-05	-0.2046147	
0.061	-0.00624075	0.9999999	-0.006444403	-0.2063057	9.536697E-05	-0.2063057	
0.0615	-0.006343903	1	-0.006547556	-0.207997	0	-0.207997	
0.062	-0.006447901	0.9999999	-0.006651554	-0.2096878	9.53679E-05	-0.2096878	
0.0625	-0.006552746	0.9999999	-0.006756398	-0.2113788	9.536697E-05	-0.2113788	
0.063	-0.006658435	1	-0.006862088	-0.21307	4.768372E-05	-0.21307	
0.0635	-0.00676497	1	-0.006968623	-0.2147618	-0.0002384186	-0.2147618	
0.064	-0.006872351	0.9999999	-0.007076004	-0.2164518	0.0001430511	-0.2164518	
0.0645	-0.006980577	0.9999999	-0.007184229	-0.2181427	0.0001668925	-0.2181427	
0.06500001	-0.007089648	0.9999999	-0.007293301	-0.219834	9.536743E-05	-0.219834	
0.06550001	-0.007199565	1	-0.007403218	-0.2215249	0.0001430502	-0.2215249	
0.066	-0.007310328	1	-0.00751398	-0.223216	9.536697E-05	-0.223216	
0.0665	-0.007421935	1	-0.007625588	-0.224908	-0.0002384186	-0.224908	
0.067	-0.007534389	1	-0.007738043	-0.2265984	0	-0.2265984	
0.0675	-0.007647689	0.9999999	-0.007851342	-0.2282891	9.53679E-05	-0.2282891	
0.068	-0.007761834	0.9999999	-0.007965486	-0.2299802	9.536743E-05	-0.2299802	
0.0685	-0.007876824	0.9999999	-0.008080477	-0.2316712	9.536743E-05	-0.2316712	
0.06900001	-0.00799266	1	-0.008196313	-0.2333625	-4.656613E-10	-0.2333625	
0.06950001	-0.008109341	1	-0.008312995	-0.2350539	-0.0001192088	-0.2350539	
0.07	-0.008226869	0.9999999	-0.008430522	-0.2367442	0.0001192088	-0.2367442	
0.0705	-0.008345241	1	-0.008548894	-0.2384356	4.656613E-10	-0.2384356	
0.071	-0.008464458	1	-0.008668112	-0.2401267	4.656613E-10	-0.2401267	
0.0715	-0.008584522	1	-0.008788175	-0.2418184	-0.0002384186	-0.2418184	
0.072	-0.008705431	0.9999999	-0.008909084	-0.2435084	9.53679E-05	-0.2435084	
0.07250001	-0.008827185	0.9999999	-0.009030838	-0.2451994	0.0001192098	-0.2451994	
0.07300001	-0.008949785	1	-0.009153438	-0.2468904	0.0001430507	-0.2468904	
0.0735	-0.00907323	1	-0.009276883	-0.2485817	4.768372E-05	-0.2485817	
0.074	-0.00919752	1	-0.009401173	-0.2502736	-0.0002384186	-0.2502736	
0.0745	-0.009322657	0.9999999	-0.00952631	-0.2519636	9.53679E-05	-0.2519636	
0.075	-0.009448639	1	-0.009652292	-0.2536545	0.0001430502	-0.2536545	
0.0755	-0.009575467	1	-0.00977912	-0.2553458	4.768372E-05	-0.2553458	
0.07600001	-0.00970314	1	-0.009906793	-0.2570377	-0.0002384181	-0.2570377	
0.07650001	-0.009831659	0.9999999	-0.01003531	-0.2587277	9.536697E-05	-0.2587277	
0.07700001	-0.009961022	0.9999999	-0.01016468	-0.2604187	9.536697E-05	-0.2604187	
0.0775	-0.01009123	1	-0.01029488	-0.26211	-4.656613E-10	-0.26211	
