Time	S1I1Vm	S1I2Vm	S1F1Vm	S1F2Vm	S1F1Ia	S1I2Ia	S1F2FF	S1F1FF	S2F1	
0.2756	-0.1	-0.09324373	0.03549015	-0.03360657	0	6.768484E-09	0.1819672	0.3164704	0.360378	
0.2758	-0.1	-0.09324326	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.276	-0.1	-0.09324253	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.2762	-0.1	-0.09324183	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.2764	-0.1	-0.09324116	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.2766	-0.1	-0.09324052	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.2768	-0.1	-0.0932399	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.277	-0.1	-0.09323931	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.2772	-0.1	-0.09323874	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.2774	-0.1	-0.09323819	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.2776	-0.1	-0.09323766	0.03701968	-0.03323124	0	6.775189E-09	0.1838438	0.321059	0.3564599	
0.2778	-0.1	-0.09323716	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.278	-0.1	-0.09323639	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.2782	-0.1	-0.09323566	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.2784	-0.1	-0.09323496	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.2786	-0.1	-0.09323429	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.2788	-0.1	-0.09323364	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.279	-0.1	-0.09323302	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.2792	-0.1	-0.09323242	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.2794	-0.1	-0.09323185	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.2796	-0.1	-0.0932313	0.03855617	-0.03285541	0	6.782229E-09	0.1857229	0.3256685	0.3525544	
0.2798	-0.1	-0.09323078	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.28	-0.1	-0.09322997	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.2802	-0.1	-0.0932292	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.2804	-0.1	-0.09322846	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.2806	-0.1	-0.09322775	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.2808	-0.1	-0.09322707	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.281	-0.1	-0.09322642	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.2812	-0.1	-0.09322579	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.2814	-0.1	-0.09322519	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.2816	-0.1	-0.09322461	0.0400995	-0.03247911	0	6.789612E-09	0.1876045	0.3302985	0.3486626	
0.2818	-0.1	-0.09322406	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.282	-0.1	-0.09322321	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.2822	-0.1	-0.0932224	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.2824	-0.1	-0.09322163	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.2826	-0.1	-0.09322089	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.2828	-0.1	-0.09322017	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.283	-0.1	-0.09321948	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.2832	-0.1	-0.09321883	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.2834	-0.1	-0.09321819	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.2836	-0.1	-0.09321758	0.0416496	-0.03210232	0	6.797342E-09	0.1894884	0.3349488	0.3447854	
0.2838	-0.1	-0.09321699	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.284	-0.1	-0.09321612	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.2842	-0.1	-0.09321527	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.2844	-0.1	-0.09321446	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.2846	-0.1	-0.09321368	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.2848	-0.1	-0.09321294	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.285	-0.1	-0.09321222	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.2852	-0.1	-0.09321152	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.2854	-0.1	-0.09321086	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.2856	-0.1	-0.09321022	0.04320638	-0.03172508	0	6.80543E-09	0.1913746	0.3396191	0.3409238	
0.2858	-0.1	-0.09320961	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.286	-0.1	-0.09320869	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.2862	-0.1	-0.0932078	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.2864	-0.1	-0.09320696	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.2866	-0.1	-0.09320614	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.2868	-0.1	-0.09320536	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.287	-0.1	-0.0932046	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.2872	-0.1	-0.09320387	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.2874	-0.1	-0.09320318	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.2876	-0.1	-0.09320251	0.04476974	-0.03134738	0	6.81388E-09	0.1932631	0.3443092	0.3370788	
0.2878	-0.1	-0.09320187	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.288	-0.1	-0.09320091	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.2882	-0.1	-0.09319998	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.2884	-0.1	-0.09319909	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.2886	-0.1	-0.09319823	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.2888	-0.1	-0.09319741	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.289	-0.1	-0.09319662	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.2892	-0.1	-0.09319587	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.2894	-0.1	-0.09319515	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.2896	-0.1	-0.09319444	0.04633961	-0.03096923	0	6.822701E-09	0.1951538	0.3490188	0.3332512	
0.2898	-0.1	-0.09319377	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.29	-0.1	-0.09319276	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.2902	-0.1	-0.0931918	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.2904	-0.1	-0.09319086	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.2906	-0.1	-0.09318997	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.2908	-0.1	-0.09318912	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.291	-0.1	-0.09318829	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.2912	-0.1	-0.0931875	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.2914	-0.1	-0.09318674	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.2916	-0.1	-0.09318601	0.04791589	-0.03059065	0	6.831896E-09	0.1970468	0.3537477	0.3294419	
0.2918	-0.1	-0.09318531	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.292	-0.1	-0.09318425	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.2922	-0.1	-0.09318324	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.2924	-0.1	-0.09318227	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.2926	-0.1	-0.09318134	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.2928	-0.1	-0.09318045	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.293	-0.1	-0.09317959	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.2932	-0.1	-0.09317876	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.2934	-0.1	-0.09317797	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.2936	-0.1	-0.09317721	0.04949851	-0.03021163	0	6.841472E-09	0.1989418	0.3584955	0.3256517	
0.2938	-0.1	-0.09317648	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.294	-0.1	-0.09317538	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.2942	-0.1	-0.09317433	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.2944	-0.1	-0.09317333	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.2946	-0.1	-0.09317236	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.2948	-0.1	-0.09317143	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.295	-0.1	-0.09317053	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.2952	-0.1	-0.09316967	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.2954	-0.1	-0.09316884	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.2956	-0.1	-0.09316804	0.05108737	-0.0298322	0	6.851434E-09	0.200839	0.3632621	0.3218813	
0.2958	-0.1	-0.09316728	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.296	-0.1	-0.09316614	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.2962	-0.1	-0.09316505	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.2964	-0.1	-0.093164	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.2966	-0.1	-0.09316298	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.2968	-0.1	-0.09316201	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.297	-0.1	-0.09316108	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.2972	-0.1	-0.09316019	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.2974	-0.1	-0.09315933	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.2976	-0.1	-0.09315849	0.05268241	-0.02945236	0	6.861786E-09	0.2027382	0.3680472	0.3181314	
0.2978	-0.1	-0.0931577	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.298	-0.1	-0.09315652	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.2982	-0.1	-0.09315538	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.2984	-0.1	-0.09315429	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.2986	-0.1	-0.09315324	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.2988	-0.1	-0.09315223	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.299	-0.1	-0.09315126	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.2992	-0.1	-0.09315033	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.2994	-0.1	-0.09314943	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.2996	-0.1	-0.09314857	0.05428352	-0.02907211	0	6.872534E-09	0.2046394	0.3728506	0.3144028	
0.2998	-0.1	-0.09314774	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.3	-0.1	-0.09314652	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.3002	-0.1	-0.09314533	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.3004	-0.1	-0.09314419	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.3006	-0.1	-0.09314311	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.3008	-0.1	-0.09314205	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.301	-0.1	-0.09314104	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.3012	-0.1	-0.09314007	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.3014	-0.1	-0.09313914	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.3016	-0.1	-0.09313826	0.05589064	-0.02869147	0	6.88368E-09	0.2065427	0.3776719	0.3106961	
0.3018	-0.1	-0.09313739	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.302	-0.1	-0.09313611	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.3022	-0.1	-0.09313488	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.3024	-0.1	-0.0931337	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.3026	-0.1	-0.09313256	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.3028	-0.1	-0.09313147	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.303	-0.1	-0.09313042	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.3032	-0.1	-0.09312942	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.3034	-0.1	-0.09312845	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.3036	-0.1	-0.09312752	0.05750368	-0.02831044	0	6.895228E-09	0.2084478	0.382511	0.3070118	
0.3038	-0.1	-0.09312662	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.304	-0.1	-0.0931253	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.3042	-0.1	-0.09312402	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.3044	-0.1	-0.0931228	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.3046	-0.1	-0.09312163	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.3048	-0.1	-0.0931205	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.305	-0.1	-0.09311941	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.3052	-0.1	-0.09311837	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.3054	-0.1	-0.09311737	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.3056	-0.1	-0.09311641	0.05912255	-0.02792903	0	6.907184E-09	0.2103549	0.3873677	0.3033507	
0.3058	-0.1	-0.09311549	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.306	-0.1	-0.09311412	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.3062	-0.1	-0.0931128	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.3064	-0.1	-0.09311153	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.3066	-0.1	-0.09311031	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.3068	-0.1	-0.09310914	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.307	-0.1	-0.09310801	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.3072	-0.1	-0.09310693	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.3074	-0.1	-0.0931059	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.3076	-0.1	-0.0931049	0.0607472	-0.02754725	0	6.919549E-09	0.2122638	0.3922416	0.2997133	
0.3078	-0.1	-0.09310394	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.308	-0.1	-0.09310251	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.3082	-0.1	-0.09310115	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.3084	-0.1	-0.09309984	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.3086	-0.1	-0.09309858	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.3088	-0.1	-0.09309737	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.309	-0.1	-0.0930962	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.3092	-0.1	-0.09309508	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.3094	-0.1	-0.093094	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.3096	-0.1	-0.09309297	0.06237753	-0.0271651	0	6.932325E-09	0.2141745	0.3971326	0.2960999	
0.3098	-0.1	-0.09309198	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.31	-0.1	-0.0930905	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.3102	-0.1	-0.0930891	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.3104	-0.1	-0.09308774	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.3106	-0.1	-0.09308644	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.3108	-0.1	-0.09308518	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.311	-0.1	-0.09308398	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.3112	-0.1	-0.09308282	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.3114	-0.1	-0.09308171	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.3116	-0.1	-0.09308063	0.06401347	-0.0267826	0	6.945517E-09	0.216087	0.4020404	0.2925113	
0.3118	-0.1	-0.09307961	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.312	-0.1	-0.09307809	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.3122	-0.1	-0.09307664	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.3124	-0.1	-0.09307523	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.3126	-0.1	-0.09307388	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.3128	-0.1	-0.09307259	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.313	-0.1	-0.09307134	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.3132	-0.1	-0.09307014	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.3134	-0.1	-0.093069	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.3136	-0.1	-0.0930679	0.06565494	-0.02639975	0	6.959126E-09	0.2180012	0.4069648	0.2889477	
0.3138	-0.1	-0.09306684	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.314	-0.1	-0.09306527	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.3142	-0.1	-0.09306376	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.3144	-0.1	-0.09306232	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.3146	-0.1	-0.09306093	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.3148	-0.1	-0.09305959	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.315	-0.1	-0.09305831	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.3152	-0.1	-0.09305707	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.3154	-0.1	-0.0930559	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.3156	-0.1	-0.09305476	0.06730186	-0.02601656	0	6.973152E-09	0.2199172	0.4119056	0.2854097	
0.3158	-0.1	-0.09305367	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.316	-0.1	-0.09305204	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.3162	-0.1	-0.09305049	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.3164	-0.1	-0.093049	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.3166	-0.1	-0.09304756	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.3168	-0.1	-0.09304618	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.317	-0.1	-0.09304485	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.3172	-0.1	-0.09304358	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.3174	-0.1	-0.09304236	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.3176	-0.1	-0.09304118	0.06895416	-0.02563303	0	6.9876E-09	0.2218349	0.4168625	0.2818976	
0.3178	-0.1	-0.09304006	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.318	-0.1	-0.09303838	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.3182	-0.1	-0.09303678	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.3184	-0.1	-0.09303524	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.3186	-0.1	-0.09303376	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.3188	-0.1	-0.09303234	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.319	-0.1	-0.09303097	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.3192	-0.1	-0.09302966	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.3194	-0.1	-0.0930284	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.3196	-0.1	-0.09302719	0.07061178	-0.02524916	0	7.002472E-09	0.2237542	0.4218354	0.2784118	
0.3198	-0.1	-0.09302603	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.32	-0.1	-0.09302431	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.3202	-0.1	-0.09302267	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.3204	-0.1	-0.09302108	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.3206	-0.1	-0.09301955	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.3208	-0.1	-0.09301809	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.321	-0.1	-0.09301668	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.3212	-0.1	-0.09301534	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.3214	-0.1	-0.09301404	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.3216	-0.1	-0.09301279	0.07227463	-0.02486498	0	7.017766E-09	0.2256751	0.4268239	0.2749527	
0.3218	-0.1	-0.0930116	0.07394264	-0.02448048	0	7.033485E-09	0.2275976	0.4318279	0.2715206	
0.322	-0.1	-0.09300983	0.07394264	-0.02448048	0	7.033485E-09	0.2275976	0.4318279	0.2715206	
0.3222	-0.1	-0.09300812	0.07394264	-0.02448048	0	7.033485E-09	0.2275976	0.4318279	0.2715206	
0.3224	-0.1	-0.09300649	0.07394264	-0.02448048	0	7.033485E-09	0.2275976	0.4318279	0.2715206	
0.3226	-0.1	-0.09300493	0.07394264	-0.02448048	0	7.033485E-09	0.2275976	0.4318279	0.2715206	
0.3228	-0.1	-0.09300342	0.07394264	-0.02448048	0	7.033485E-09	0.2275976	0.4318279	0.2715206	
