Time	Arm_X	Arm_Y	Arm_Z	JointPosition	JointVelocity	
0	0.125	0.075	3.054798E-05	0	-0.001109645	
0.0005	0.125	0.07499754	3.054698E-05	-1.110223E-17	0	
0.001	0.125	0.07499264	3.054498E-05	-2.4525E-06	-0.004905	
0.0015	0.125	0.07498528	3.054198E-05	-7.357478E-06	-0.009809955	
0.002	0.125	0.07497547	3.053799E-05	-1.471493E-05	-0.01471491	
0.0025	0.125	0.0749632	3.053299E-05	-2.452487E-05	-0.01961987	
0.003	0.125	0.07494849	3.0527E-05	-3.678728E-05	-0.02452482	
0.0035	0.125	0.07493132	3.052E-05	-5.150217E-05	-0.02942978	
0.004	0.125	0.07491171	3.051201E-05	-6.866953E-05	-0.03433473	
0.0045	0.125	0.07488963	3.050302E-05	-8.828938E-05	-0.03923969	
0.005	0.125	0.07486511	3.049303E-05	-0.0001103617	-0.04414464	
0.0055	0.125	0.07483813	3.048204E-05	-0.0001348865	-0.0490496	
0.006	0.125	0.0748087	3.047005E-05	-0.0001618638	-0.05395455	
0.0065	0.125	0.07477682	3.045706E-05	-0.0001912935	-0.05885951	
0.007	0.125	0.07474249	3.044308E-05	-0.0002231758	-0.06376447	
0.0075	0.1249999	0.0747057	3.042809E-05	-0.0002575105	-0.06866942	
0.008	0.1249999	0.07466646	3.04121E-05	-0.0002942977	-0.07357437	
0.0085	0.1249999	0.07462477	3.039512E-05	-0.0003335373	-0.07847933	
0.009000001	0.1249999	0.07458062	3.037714E-05	-0.0003752295	-0.08338428	
0.009500001	0.1249999	0.07453402	3.035815E-05	-0.0004193741	-0.08828924	
0.01	0.1249999	0.07448497	3.033817E-05	-0.0004659712	-0.09319419	
0.0105	0.1249999	0.07443347	3.031719E-05	-0.0005150208	-0.09809915	
0.011	0.1249999	0.07437952	3.029521E-05	-0.0005665228	-0.1030041	
0.0115	0.1249999	0.07432311	3.027223E-05	-0.0006204774	-0.1079091	
0.012	0.1249998	0.07426425	3.024826E-05	-0.0006768844	-0.112814	
0.0125	0.1249998	0.07420294	3.022328E-05	-0.0007357438	-0.117719	
0.013	0.1249998	0.07413917	3.019731E-05	-0.0007970558	-0.1226239	
0.0135	0.1249998	0.07407296	3.017033E-05	-0.0008608203	-0.1275289	
0.014	0.1249998	0.07400429	3.014236E-05	-0.0009270372	-0.1324338	
0.0145	0.1249998	0.07393317	3.011338E-05	-0.0009957067	-0.1373388	
0.015	0.1249998	0.07385959	3.008341E-05	-0.001066828	-0.1422437	
0.0155	0.1249998	0.07378357	3.005244E-05	-0.001140403	-0.1471487	
0.016	0.1249997	0.07370508	3.002047E-05	-0.00121643	-0.1520537	
0.0165	0.1249997	0.07362416	2.99875E-05	-0.001294909	-0.1569586	
0.017	0.1249997	0.07354077	2.995353E-05	-0.001375841	-0.1618636	
0.0175	0.1249997	0.07345494	2.991857E-05	-0.001459225	-0.1667685	
0.018	0.1249997	0.07336664	2.98826E-05	-0.001545062	-0.1716735	
0.0185	0.1249997	0.0732759	2.984563E-05	-0.001633351	-0.1765784	
0.019	0.1249996	0.07318271	2.980767E-05	-0.001724093	-0.1814834	
0.0195	0.1249996	0.07308706	2.976871E-05	-0.001817287	-0.1863883	
0.02	0.1249996	0.07298896	2.972874E-05	-0.001912934	-0.1912933	
0.0205	0.1249996	0.07288841	2.968778E-05	-0.002011033	-0.1961983	
0.021	0.1249995	0.07278541	2.964582E-05	-0.002111584	-0.2011032	
0.0215	0.1249995	0.07267995	2.960286E-05	-0.002214588	-0.2060082	
0.022	0.1249995	0.07257205	2.95589E-05	-0.002320045	-0.2109131	
0.0225	0.1249995	0.07246168	2.951395E-05	-0.002427954	-0.2158181	
0.023	0.1249995	0.07234886	2.946799E-05	-0.002538315	-0.220723	
0.0235	0.1249994	0.0722336	2.942103E-05	-0.00265113	-0.225628	
0.024	0.1249994	0.07211588	2.937308E-05	-0.002766396	-0.2305329	
0.0245	0.1249994	0.07199571	2.932412E-05	-0.002884115	-0.2354379	
0.025	0.1249994	0.07187309	2.927417E-05	-0.003004286	-0.2403429	
0.0255	0.1249993	0.07174801	2.922321E-05	-0.00312691	-0.2452478	
0.026	0.1249993	0.07162048	2.917126E-05	-0.003251987	-0.2501528	
0.0265	0.1249993	0.0714905	2.911831E-05	-0.003379516	-0.2550577	
0.027	0.1249993	0.07135806	2.906436E-05	-0.003509497	-0.2599627	
0.0275	0.1249992	0.07122318	2.900942E-05	-0.003641931	-0.2648676	
0.028	0.1249992	0.07108584	2.895347E-05	-0.003776817	-0.2697726	
0.0285	0.1249992	0.07094605	2.889652E-05	-0.003914156	-0.2746775	
0.029	0.1249991	0.07080381	2.883858E-05	-0.004053947	-0.2795825	
0.0295	0.1249991	0.07065911	2.877963E-05	-0.004196191	-0.2844875	
0.03	0.1249991	0.07051196	2.871969E-05	-0.004340887	-0.2893924	
0.0305	0.1249991	0.07036236	2.865874E-05	-0.004488036	-0.2942974	
0.031	0.124999	0.0702103	2.85968E-05	-0.004637637	-0.2992023	
0.0315	0.124999	0.0700558	2.853386E-05	-0.00478969	-0.3041073	
0.032	0.124999	0.06989884	2.846992E-05	-0.004944196	-0.3090122	
0.0325	0.1249989	0.06973942	2.840498E-05	-0.005101155	-0.3139172	
0.033	0.1249989	0.06957757	2.833904E-05	-0.005260566	-0.3188221	
0.0335	0.1249989	0.06941325	2.82721E-05	-0.00542243	-0.3237271	
0.034	0.1249988	0.06924649	2.820417E-05	-0.005586746	-0.3286321	
0.0345	0.1249988	0.06907726	2.813523E-05	-0.005753514	-0.333537	
0.035	0.1249988	0.06890558	2.80653E-05	-0.005922735	-0.338442	
0.0355	0.1249987	0.06873146	2.799436E-05	-0.006094409	-0.3433469	
0.036	0.1249987	0.06855488	2.792243E-05	-0.006268535	-0.3482519	
0.0365	0.1249987	0.06837585	2.78495E-05	-0.006445113	-0.3531568	
0.037	0.1249986	0.06819437	2.777557E-05	-0.006624144	-0.3580618	
0.0375	0.1249986	0.06801043	2.770064E-05	-0.006805628	-0.3629667	
0.038	0.1249985	0.06782404	2.762471E-05	-0.006989563	-0.3678717	
0.0385	0.1249985	0.0676352	2.754778E-05	-0.007175952	-0.3727767	
0.039	0.1249985	0.06744391	2.746985E-05	-0.007364793	-0.3776816	
0.0395	0.1249984	0.06725016	2.739093E-05	-0.007556086	-0.3825866	
0.04	0.1249984	0.06705397	2.7311E-05	-0.007749832	-0.3874915	
0.0405	0.1249983	0.06685531	2.723008E-05	-0.00794603	-0.3923965	
0.041	0.1249983	0.06665421	2.714815E-05	-0.00814468	-0.3973014	
0.0415	0.1249983	0.06645066	2.706523E-05	-0.008345784	-0.4022064	
0.042	0.1249982	0.06624465	2.698131E-05	-0.008549339	-0.4071113	
0.0425	0.1249982	0.06603619	2.689639E-05	-0.008755348	-0.4120163	
0.043	0.1249981	0.06582528	2.681047E-05	-0.008963808	-0.4169213	
0.0435	0.1249981	0.06561191	2.672355E-05	-0.009174721	-0.4218262	
0.044	0.124998	0.06539609	2.663563E-05	-0.009388087	-0.4267312	
0.0445	0.124998	0.06517782	2.654672E-05	-0.009603905	-0.4316361	
0.045	0.124998	0.0649571	2.64568E-05	-0.009822176	-0.4365411	
0.0455	0.1249979	0.06473392	2.636589E-05	-0.0100429	-0.441446	
0.046	0.1249979	0.0645083	2.627397E-05	-0.01026607	-0.446351	
0.0465	0.1249978	0.06428021	2.618106E-05	-0.0104917	-0.4512559	
