Time	Arm_X	Arm_Y	Arm_Z	JointPosition	JointVelocity	
0	0.125	-0.075	0	0	0	
0.0005	0.125	-0.07500021	1.54832E-06	0	0	
0.001	0.125	-0.07500064	4.645673E-06	-1.562697E-06	-0.003125393	
0.0015	0.125	-0.07500125	9.292062E-06	-4.68809E-06	-0.006250786	
0.002	0.125	-0.07500209	1.548749E-05	-9.37618E-06	-0.009376179	
0.0025	0.125	-0.07500312	2.323195E-05	-1.562697E-05	-0.01250157	
0.003	0.125	-0.07500436	3.252544E-05	-2.344045E-05	-0.01562697	
0.0035	0.125	-0.07500581	4.336797E-05	-3.281663E-05	-0.01875236	
0.004	0.125	-0.07500747	5.575954E-05	-4.375551E-05	-0.02187775	
0.0045	0.125	-0.07500933	6.970015E-05	-5.625708E-05	-0.02500314	
0.005	0.125	-0.07501139	8.518978E-05	-7.032134E-05	-0.02812854	
0.0055	0.125	-0.07501367	0.0001022284	-8.594831E-05	-0.03125393	
0.006000001	0.125	-0.07501615	0.0001208162	-0.000103138	-0.03437932	
0.006500001	0.125	-0.07501884	0.0001409529	-0.0001218903	-0.03750472	
0.007000001	0.125	-0.07502173	0.0001626387	-0.0001422054	-0.04063011	
0.007500001	0.125	-0.07502483	0.0001858735	-0.0001640831	-0.0437555	
0.008	0.125	-0.07502813	0.0002106574	-0.0001875236	-0.0468809	
0.0085	0.125	-0.07503164	0.0002369902	-0.0002125267	-0.05000629	
0.009000001	0.125	-0.07503536	0.0002648722	-0.0002390926	-0.05313168	
0.009500001	0.125	-0.07503928	0.0002943031	-0.0002672211	-0.05625708	
0.01	0.125	-0.0750434	0.0003252831	-0.0002969124	-0.05938247	
0.0105	0.125	-0.07504775	0.0003578121	-0.0003281663	-0.06250786	
0.011	0.125	-0.07505228	0.0003918901	-0.0003609829	-0.06563325	
0.0115	0.125	-0.07505703	0.0004275173	-0.0003953622	-0.06875864	
0.012	0.125	-0.07506198	0.0004646934	-0.0004313043	-0.07188404	
0.0125	0.125	-0.07506715	0.0005034186	-0.000468809	-0.07500944	
0.013	0.125	-0.07507251	0.0005436928	-0.0005078764	-0.07813483	
0.0135	0.125	-0.07507809	0.000585516	-0.0005485065	-0.08126022	
0.014	0.125	-0.07508386	0.0006288883	-0.0005906993	-0.08438561	
0.0145	0.125	-0.07508984	0.0006738096	-0.0006344548	-0.087511	
0.015	0.125	-0.07509603	0.0007202799	-0.000679773	-0.0906364	
0.0155	0.125	-0.07510243	0.0007682993	-0.0007266539	-0.09376179	
0.016	0.125	-0.07510903	0.0008178676	-0.0007750975	-0.09688719	
0.0165	0.125	-0.07511585	0.0008689851	-0.0008251038	-0.1000126	
0.017	0.125	-0.07512286	0.0009216517	-0.0008766728	-0.103138	
0.0175	0.125	-0.07513008	0.0009758671	-0.0009298045	-0.1062634	
0.018	0.125	-0.07513751	0.001031632	-0.0009844989	-0.1093888	
0.0185	0.125	-0.07514515	0.001088945	-0.001040756	-0.1125142	
0.019	0.125	-0.07515299	0.001147808	-0.001098576	-0.1156395	
0.01949999	0.125	-0.07516103	0.00120822	-0.001157958	-0.1187649	
0.01999999	0.125	-0.07516929	0.00127018	-0.001218903	-0.1218903	
0.02049999	0.125	-0.07517774	0.00133369	-0.001281411	-0.1250157	
0.02099999	0.125	-0.07518641	0.001398749	-0.001345482	-0.1281411	
0.02149999	0.125	-0.07519528	0.001465356	-0.001411115	-0.1312665	
0.02199999	0.125	-0.07520436	0.001533513	-0.001478311	-0.1343919	
0.02249999	0.125	-0.07521364	0.001603219	-0.00154707	-0.1375173	
0.02299999	0.125	-0.07522313	0.001674474	-0.001617391	-0.1406427	
0.02349999	0.125	-0.07523283	0.001747278	-0.001689275	-0.1437681	
0.02399999	0.125	-0.07524273	0.001821631	-0.001762722	-0.1468935	
0.02449999	0.125	-0.07525284	0.001897533	-0.001837731	-0.1500189	
0.02499999	0.125	-0.07526315	0.001974984	-0.001914303	-0.1531443	
0.02549998	0.1250001	-0.07527367	0.002053984	-0.001992438	-0.1562697	
0.02599998	0.1250001	-0.0752844	0.002134533	-0.002072136	-0.1593951	
0.02649998	0.1250001	-0.07529533	0.002216631	-0.002153396	-0.1625204	
0.02699998	0.1250001	-0.07530647	0.002300279	-0.002236219	-0.1656458	
0.02749998	0.1250001	-0.07531782	0.002385475	-0.002320604	-0.1687712	
0.02799998	0.1250001	-0.07532937	0.00247222	-0.002406553	-0.1718966	
0.02849998	0.1250001	-0.07534113	0.002560514	-0.002494064	-0.175022	
0.02899998	0.1250001	-0.07535309	0.002650358	-0.002583137	-0.1781474	
0.02949998	0.1250001	-0.07536526	0.00274175	-0.002673774	-0.1812728	
0.02999998	0.1250001	-0.07537764	0.002834691	-0.002765973	-0.1843982	
0.03049998	0.1250001	-0.07539022	0.002929182	-0.002859735	-0.1875236	
0.03099998	0.1250001	-0.075403	0.003025221	-0.002955059	-0.190649	
0.03149997	0.1250001	-0.07541601	0.00312281	-0.003051946	-0.1937744	
0.03199998	0.1250001	-0.0754292	0.003221947	-0.003150396	-0.1968998	
0.03249998	0.1250001	-0.07544261	0.003322633	-0.003250409	-0.2000252	
0.03299998	0.1250001	-0.07545622	0.003424869	-0.003351984	-0.2031506	
0.03349998	0.1250001	-0.07547005	0.003528654	-0.003455122	-0.2062759	
0.03399998	0.1250001	-0.07548407	0.003633988	-0.003559823	-0.2094013	
0.03449998	0.1250001	-0.07549831	0.00374087	-0.003666086	-0.2125267	
0.03499998	0.1250001	-0.07551274	0.003849302	-0.003773912	-0.2156521	
