Time	Arm_X	Arm_Y	Arm_Z	JointPosition	JointVelocity	
0	0.125	0.075	3.054798E-05	0	0	
0.0005	0.125	0.07499998	3.054797E-05	-1.110223E-17	0	
0.001	0.125	0.07499751	3.054697E-05	-1.462724E-08	-2.925447E-05	
0.0015	0.125	0.07499259	3.054496E-05	-2.481732E-06	-0.00493421	
0.002	0.125	0.07498522	3.054196E-05	-7.401315E-06	-0.009839165	
0.0025	0.125	0.07497539	3.053796E-05	-1.477338E-05	-0.01474412	
0.003	0.125	0.07496312	3.053296E-05	-2.459791E-05	-0.01964908	
0.0035	0.125	0.07494839	3.052696E-05	-3.687493E-05	-0.02455403	
0.004	0.125	0.07493121	3.051996E-05	-5.160442E-05	-0.02945899	
0.0045	0.125	0.07491157	3.051197E-05	-6.878639E-05	-0.03436394	
0.005	0.125	0.07488949	3.050297E-05	-8.842085E-05	-0.0392689	
0.0055	0.125	0.07486495	3.049297E-05	-0.0001105078	-0.04417385	
0.006	0.125	0.07483795	3.048198E-05	-0.0001350472	-0.04907881	
0.0065	0.125	0.07480851	3.046999E-05	-0.0001620391	-0.05398376	
0.007	0.125	0.07477661	3.045699E-05	-0.0001914834	-0.05888872	
0.0075	0.125	0.07474227	3.0443E-05	-0.0002233803	-0.06379367	
0.008	0.1249999	0.07470547	3.042801E-05	-0.0002577296	-0.06869863	
0.0085	0.1249999	0.07466621	3.041202E-05	-0.0002945314	-0.07360359	
0.009000001	0.1249999	0.0746245	3.039503E-05	-0.0003337856	-0.07850854	
0.009500001	0.1249999	0.07458034	3.037704E-05	-0.0003754924	-0.0834135	
0.01	0.1249999	0.07453373	3.035806E-05	-0.0004196516	-0.08831845	
0.0105	0.1249999	0.07448467	3.033807E-05	-0.0004662633	-0.09322341	
0.011	0.1249999	0.07443315	3.031709E-05	-0.0005153275	-0.09812836	
0.0115	0.1249999	0.07437918	3.02951E-05	-0.0005668442	-0.1030333	
0.012	0.1249999	0.07432276	3.027212E-05	-0.0006208133	-0.1079383	
0.0125	0.1249998	0.07426389	3.024813E-05	-0.0006772349	-0.1128432	
0.013	0.1249998	0.07420256	3.022315E-05	-0.000736109	-0.1177482	
0.0135	0.1249998	0.07413878	3.019717E-05	-0.0007974356	-0.1226531	
0.014	0.1249998	0.07407255	3.017019E-05	-0.0008612146	-0.1275581	
0.0145	0.1249998	0.07400387	3.014222E-05	-0.0009274462	-0.1324631	
0.015	0.1249998	0.07393273	3.011324E-05	-0.0009961302	-0.137368	
0.0155	0.1249998	0.07385914	3.008326E-05	-0.001067267	-0.142273	
0.016	0.1249998	0.0737831	3.005228E-05	-0.001140856	-0.1471779	
0.0165	0.1249997	0.0737046	3.002031E-05	-0.001216897	-0.1520829	
0.017	0.1249997	0.07362366	2.998734E-05	-0.001295391	-0.1569878	
0.0175	0.1249997	0.07354026	2.995336E-05	-0.001376337	-0.1618928	
0.018	0.1249997	0.0734544	2.991839E-05	-0.001459736	-0.1667977	
0.0185	0.1249997	0.0733661	2.988242E-05	-0.001545588	-0.1717027	
0.019	0.1249997	0.07327535	2.984545E-05	-0.001633891	-0.1766077	
0.0195	0.1249996	0.07318214	2.980748E-05	-0.001724648	-0.1815126	
0.02	0.1249996	0.07308648	2.976851E-05	-0.001817856	-0.1864176	
0.0205	0.1249996	0.07298836	2.972854E-05	-0.001913518	-0.1913225	
0.021	0.1249996	0.0728878	2.968758E-05	-0.002011632	-0.1962275	
0.0215	0.1249995	0.07278477	2.964561E-05	-0.002112198	-0.2011324	
0.022	0.1249995	0.0726793	2.960264E-05	-0.002215216	-0.2060374	
0.0225	0.1249995	0.07257139	2.955868E-05	-0.002320688	-0.2109423	
0.023	0.1249995	0.07246101	2.951372E-05	-0.002428611	-0.2158473	
0.0235	0.1249995	0.07234818	2.946775E-05	-0.002538987	-0.2207522	
0.024	0.1249994	0.07223289	2.942079E-05	-0.002651816	-0.2256572	
0.0245	0.1249994	0.07211517	2.937284E-05	-0.002767097	-0.2305622	
0.025	0.1249994	0.07199498	2.932387E-05	-0.002884831	-0.2354671	
0.0255	0.1249994	0.07187235	2.927392E-05	-0.003005017	-0.2403721	
0.026	0.1249993	0.07174725	2.922296E-05	-0.003127655	-0.245277	
0.0265	0.1249993	0.07161971	2.9171E-05	-0.003252746	-0.250182	
0.027	0.1249993	0.07148971	2.911805E-05	-0.00338029	-0.2550869	
0.0275	0.1249993	0.07135727	2.906409E-05	-0.003510286	-0.2599919	
0.028	0.1249992	0.07122236	2.900914E-05	-0.003642734	-0.2648968	
0.0285	0.1249992	0.07108501	2.895319E-05	-0.003777635	-0.2698018	
0.029	0.1249992	0.0709452	2.889623E-05	-0.003914988	-0.2747068	
0.0295	0.1249991	0.07080294	2.883828E-05	-0.004054794	-0.2796117	
0.03	0.1249991	0.07065823	2.877933E-05	-0.004197053	-0.2845167	
0.0305	0.1249991	0.07051107	2.871938E-05	-0.004341763	-0.2894216	
0.031	0.1249991	0.07036146	2.865843E-05	-0.004488927	-0.2943266	
0.0315	0.124999	0.07020938	2.859649E-05	-0.004638542	-0.2992315	
0.032	0.124999	0.07005487	2.853354E-05	-0.004790611	-0.3041365	
0.0325	0.124999	0.06989789	2.84696E-05	-0.004945131	-0.3090414	
0.033	0.1249989	0.06973847	2.840465E-05	-0.005102105	-0.3139464	
0.0335	0.1249989	0.06957658	2.833871E-05	-0.00526153	-0.3188514	
0.034	0.1249989	0.06941225	2.827177E-05	-0.005423408	-0.3237563	
0.0345	0.1249988	0.06924547	2.820382E-05	-0.005587739	-0.3286613	
0.035	0.1249988	0.06907623	2.813488E-05	-0.005754522	-0.3335662	
