Time	Arm_X	Arm_Y	Arm_Z	JointPosition	JointVelocity	
0	0.125	-0.075	0	0	3.78792E-05	
0.0005	0.125	-0.07505246	0	0	0	
0.001	0.125	-0.07515736	0	5.245251E-05	0.104905	
0.0015	0.1250001	-0.07531472	0	0.0001573575	0.20981	
0.002	0.1250001	-0.07552453	0	0.000314715	0.314715	
0.0025	0.1250002	-0.07578679	0	0.000524525	0.4196199	
0.003	0.1250002	-0.0761015	0	0.0007867875	0.5245249	
0.0035	0.1250003	-0.07646867	0	0.001101502	0.6294299	
0.004	0.1250004	-0.07688829	0	0.00146867	0.7343349	
0.0045	0.1250005	-0.07736036	0	0.00188829	0.8392399	
0.005	0.1250006	-0.07788489	0	0.002360362	0.9441449	
0.0055	0.1250007	-0.07846186	0	0.002884887	1.04905	
0.006	0.1250008	-0.0790913	0	0.003461865	1.153955	
0.0065	0.125001	-0.07977318	0	0.004091295	1.25886	
0.007	0.1250011	-0.08050751	0	0.004773177	1.363765	
0.0075	0.1250013	-0.0812943	0	0.005507512	1.46867	
0.008	0.1250015	-0.08213354	0	0.006294299	1.573575	
0.0085	0.1250016	-0.08302523	0	0.007133539	1.67848	
0.009000001	0.1250018	-0.08396938	0	0.008025232	1.783385	
0.009500001	0.125002	-0.08496597	0	0.008969377	1.88829	
0.01	0.1250022	-0.08596597	0	0.009965974	1.993195	
0.0105	0.1250024	-0.08696599	0	0.01096597	1.999989	
0.011	0.1250027	-0.087966	0	0.01196598	2.000029	
0.0115	0.1250028	-0.08896601	0	0.012966	2.00003	
0.012	0.1250031	-0.08996603	0	0.01396601	2.00003	
0.0125	0.1250033	-0.09096604	0	0.01496603	2.00003	
0.013	0.1250035	-0.09196606	0	0.01596604	2.00003	
0.0135	0.1250037	-0.09296607	0	0.01696606	2.00003	
0.014	0.1250039	-0.09396609	0	0.01796607	2.00003	
0.0145	0.1250041	-0.09496611	0	0.01896609	2.00003	
0.015	0.1250043	-0.09596612	0	0.0199661	2.00003	
0.0155	0.1250045	-0.09696613	0	0.02096612	2.00003	
0.016	0.1250047	-0.09796615	0	0.02196613	2.00003	
0.0165	0.1250049	-0.09896616	0	0.02296615	2.00003	
0.017	0.1250051	-0.09996618	0	0.02396616	2.00003	
0.0175	0.1250053	-0.1009662	0	0.02496617	2.00003	
0.018	0.1250055	-0.1019662	0	0.02596619	2.00003	
0.0185	0.1250057	-0.1029662	0	0.0269662	2.00003	
0.019	0.1250059	-0.1039662	0	0.02796622	2.00003	
0.0195	0.1250061	-0.1049662	0	0.02896623	2.00003	
0.02	0.1250063	-0.1059663	0	0.02996625	2.00003	
0.0205	0.1250065	-0.1069663	0	0.03096626	2.00003	
0.021	0.1250067	-0.1079663	0	0.03196628	2.00003	
0.0215	0.1250069	-0.1089663	0	0.03296629	2.00003	
0.022	0.1250071	-0.1099663	0	0.03396631	2.00003	
0.0225	0.1250073	-0.1109663	0	0.03496632	2.00003	
0.023	0.1250075	-0.1119663	0	0.03596634	2.00003	
0.0235	0.1250077	-0.1129664	0	0.03696635	2.00003	
0.024	0.1250079	-0.1139664	0	0.03796637	2.00003	
0.0245	0.1250082	-0.1149664	0	0.03896638	2.00003	
0.025	0.1250083	-0.1159664	0	0.0399664	2.00003	
0.0255	0.1250086	-0.1169664	0	0.04096641	2.00003	
0.026	0.1250087	-0.1179664	0	0.04196643	2.00003	
0.0265	0.125009	-0.1189665	0	0.04296644	2.00003	
0.027	0.1250092	-0.1199665	0	0.04396646	2.00003	
0.0275	0.1250094	-0.1209665	0	0.04496647	2.00003	
0.028	0.1250096	-0.1219665	0	0.04596649	2.00003	
0.0285	0.1250098	-0.1229665	0	0.0469665	2.00003	
0.029	0.12501	-0.1239665	0	0.04796651	2.00003	
0.0295	0.1250102	-0.1249665	0	0.04896653	2.00003	
