Time	Arm_X	Arm_Y	Arm_Z	JointPosition	JointVelocity	
0	0.125	-0.075	0	0	0	
0.0005	0.125	-0.075	0	0	0	
0.001	0.125	-0.07500243	0	1.702736E-06	0.003405472	
0.0015	0.1249974	-0.0750046	0	5.112416E-06	0.006819359	
0.002	0.1249936	-0.07500801	0	1.02164E-05	0.01020797	
0.0025	0.1249886	-0.07501267	0	1.702311E-05	0.01361343	
0.003	0.1249825	-0.07501856	0	2.553256E-05	0.0170189	
0.0035	0.1249751	-0.07502569	0	3.574475E-05	0.02042437	
0.004	0.1249666	-0.07503403	0	4.766388E-05	0.02383826	
0.0045	0.1249569	-0.0750436	0	6.128152E-05	0.02723528	
0.005	0.1249461	-0.07505438	0	7.660191E-05	0.03064077	
0.0055	0.124934	-0.07506637	0	9.36208E-05	0.03403779	
0.006	0.1249207	-0.07507958	0	0.0001123424	0.03744325	
0.0065	0.1249062	-0.075094	0	0.000132771	0.04085718	
0.007	0.1248906	-0.07510962	0	0.0001548939	0.04424573	
0.0075	0.1248737	-0.07512645	0	0.0001787237	0.04765967	
0.008	0.1248556	-0.07514449	0	0.0002042605	0.05107355	
0.0085	0.1248364	-0.07516374	0	0.0002314916	0.05446217	
0.009000001	0.1248159	-0.07518419	0	0.0002604254	0.05786764	
0.009500001	0.1247942	-0.07520585	0	0.0002910619	0.06127305	
0.01	0.1247713	-0.07522871	0	0.0003234055	0.06468704	
0.0105	0.1247473	-0.07525278	0	0.0003574517	0.06809243	
0.011	0.124722	-0.07527805	0	0.0003932006	0.07149792	
0.0115	0.1246955	-0.07530453	0	0.0004306523	0.07490336	
0.012	0.1246678	-0.07533221	0	0.0004697983	0.07829197	
0.0125	0.1246389	-0.0753611	0	0.0005106471	0.08169753	
0.013	0.1246088	-0.07539118	0	0.0005531985	0.08510286	
0.0135	0.1245775	-0.07542247	0	0.0005974527	0.08850835	
0.014	0.1245451	-0.07545497	0	0.0006434096	0.09191385	
0.0145	0.1245114	-0.07548867	0	0.0006910693	0.09531935	
0.015	0.1244764	-0.07552358	0	0.0007404317	0.09872473	
0.0155	0.1244403	-0.07555968	0	0.0007914968	0.1021302	
0.016	0.124403	-0.075597	0	0.0008442647	0.1055358	
0.0165	0.1243645	-0.07563552	0	0.0008987352	0.1089411	
0.017	0.1243248	-0.07567523	0	0.0009549086	0.1123467	
0.0175	0.1242839	-0.07571616	0	0.001012785	0.1157521	
0.018	0.1242417	-0.07575828	0	0.001072359	0.119149	
0.0185	0.1241984	-0.07580161	0	0.001133641	0.1225632	
0.019	0.1241539	-0.07584614	0	0.001196621	0.1259602	
0.0195	0.1241081	-0.07589187	0	0.001261304	0.1293654	
0.02	0.1240612	-0.07593882	0	0.001327693	0.1327796	
0.0205	0.124013	-0.07598697	0	0.001395782	0.1361763	
0.021	0.1239637	-0.07603632	0	0.001465577	0.1395904	
0.0215	0.1239131	-0.07608687	0	0.00153707	0.1429876	
0.022	0.1238614	-0.07613862	0	0.001610258	0.146376	
0.0225	0.1238084	-0.07619158	0	0.001685149	0.1497811	
0.023	0.1237543	-0.07624575	0	0.001761743	0.1531874	
0.0235	0.1236989	-0.07630111	0	0.001840047	0.1566089	
0.024	0.1236423	-0.07635769	0	0.001920046	0.159998	
0.0245	0.1235846	-0.07641546	0	0.002001748	0.1634036	
0.025	0.1235256	-0.07647444	0	0.002085152	0.1668087	
0.0255	0.1234654	-0.07653462	0	0.002170259	0.1702141	
0.026	0.123404	-0.076596	0	0.002257065	0.1736116	
0.0265	0.1233414	-0.07665858	0	0.002345573	0.1770165	
0.027	0.1232777	-0.07672238	0	0.002435785	0.1804223	
0.0275	0.1232127	-0.07678737	0	0.002527698	0.1838277	
0.028	0.1231465	-0.07685357	0	0.002621315	0.1872336	
0.0285	0.1230791	-0.07692096	0	0.002716634	0.190638	
0.029	0.1230105	-0.07698957	0	0.002813657	0.1940448	
0.0295	0.1229407	-0.07705938	0	0.002912381	0.1974492	
0.03	0.1228696	-0.07713039	0	0.003012809	0.2008551	
0.0305	0.1227974	-0.07720261	0	0.003114939	0.2042605	
0.031	0.122724	-0.07727603	0	0.003218772	0.2076658	
0.0315	0.1226494	-0.07735065	0	0.003324308	0.2110712	
0.032	0.1225735	-0.07742649	0	0.003431546	0.2144771	
0.0325	0.1224965	-0.07750352	0	0.003540487	0.2178824	
0.033	0.1224183	-0.07758176	0	0.003651131	0.2212883	
0.0335	0.1223388	-0.07766119	0	0.003763473	0.2246839	
0.034	0.1222582	-0.07774183	0	0.003877523	0.228099	
0.0345	0.1221763	-0.07782368	0	0.003993271	0.2314961	
0.035	0.1220933	-0.07790673	0	0.004110726	0.2349093	
0.0355	0.122009	-0.07799098	0	0.004229879	0.2383068	
0.036	0.1219236	-0.07807644	0	0.004350735	0.2417127	
0.0365	0.1218369	-0.0781631	0	0.004473298	0.2451259	
0.037	0.121749	-0.07825097	0	0.00459756	0.2485234	
0.0375	0.12166	-0.07834004	0	0.00472352	0.25192	
0.038	0.1215697	-0.07843031	0	0.004851179	0.2553174	
0.0385	0.1214782	-0.07852178	0	0.004980548	0.2587391	
0.039	0.1213856	-0.07861447	0	0.005111612	0.2621282	
0.0395	0.1212917	-0.07870834	0	0.005244379	0.265534	
0.04	0.1211966	-0.07880343	0	0.005378849	0.2689389	
0.0405	0.1211003	-0.07889973	0	0.005515021	0.2723438	
0.041	0.1210028	-0.07899722	0	0.005652891	0.2757413	
0.0415	0.1209041	-0.07909591	0	0.005792465	0.2791472	
0.042	0.1208042	-0.0791958	0	0.005933742	0.282553	
0.0425	0.1207031	-0.07929691	0	0.006076721	0.2859579	
0.043	0.1206008	-0.07939921	0	0.006221402	0.2893628	
0.0435	0.1204973	-0.07950272	0	0.006367786	0.2927687	
0.044	0.1203926	-0.07960743	0	0.006515874	0.2961755	
0.0445	0.1202867	-0.07971335	0	0.006665663	0.2995785	
0.045	0.1201796	-0.07982048	0	0.006817156	0.3029853	
0.0455	0.1200712	-0.0799288	0	0.006970352	0.3063921	
0.046	0.1199617	-0.08003833	0	0.00712525	0.3097951	
0.0465	0.119851	-0.08014906	0	0.007281851	0.3132019	
0.047	0.119739	-0.080261	0	0.007440154	0.3166077	
0.0475	0.1196259	-0.08037414	0	0.007600161	0.3200127	
0.048	0.1195115	-0.08048849	0	0.00776187	0.3234176	
0.0485	0.119396	-0.08060404	0	0.007925281	0.3268234	
0.049	0.1192792	-0.08072079	0	0.008090395	0.3302283	
0.0495	0.1191613	-0.08083875	0	0.008257213	0.3336351	
0.05	0.1190421	-0.0809579	0	0.008425729	0.3370326	
0.0505	0.1189218	-0.08107826	0	0.008595947	0.3404356	
0.051	0.1188002	-0.08119983	0	0.008767873	0.3438517	
0.0515	0.1186774	-0.0813226	0	0.008941497	0.3472473	
0.052	0.1185534	-0.08144658	0	0.009116828	0.3506615	
0.0525	0.1184283	-0.08157175	0	0.009293849	0.3540423	
0.053	0.1183019	-0.08169813	0	0.009472582	0.3574658	
0.0535	0.1181743	-0.08182572	0	0.009653008	0.3608521	
0.054	0.1180455	-0.0819545	0	0.009835137	0.3642589	
0.0545	0.1179155	-0.0820845	0	0.01001897	0.3676638	
0.055	0.1177843	-0.08221569	0	0.0102045	0.3710687	
0.0555	0.117652	-0.08234809	0	0.01039174	0.3744755	
0.056	0.1175184	-0.0824817	0	0.01058068	0.3778785	
0.0565	0.1173836	-0.0826165	0	0.01077132	0.3812779	
0.057	0.1172475	-0.0827525	0	0.01096366	0.3846828	
0.0575	0.1171103	-0.08288971	0	0.01115771	0.3880895	
0.058	0.1169719	-0.08302813	0	0.01135345	0.3914907	
0.0585	0.1168323	-0.08316775	0	0.0115509	0.3949012	
0.059	0.1166915	-0.08330857	0	0.01175005	0.3983043	
0.0595	0.1165495	-0.08345059	0	0.01195091	0.4017111	
0.06	0.1164062	-0.08359382	0	0.01215347	0.4051141	
0.0605	0.1162618	-0.08373826	0	0.01235773	0.4085209	
0.061	0.1161162	-0.0838839	0	0.01256369	0.4119258	
0.0615	0.1159693	-0.08403074	0	0.01277136	0.4153326	
0.062	0.1158213	-0.08417878	0	0.01298072	0.4187375	
0.0625	0.115672	-0.08432803	0	0.0131918	0.4221424	
0.063	0.1155216	-0.08447849	0	0.01340457	0.4255492	
0.0635	0.1153699	-0.08463015	0	0.01361905	0.4289541	
0.064	0.115217	-0.08478301	0	0.01383523	0.4323572	
0.0645	0.115063	-0.08493707	0	0.01405311	0.4357658	
0.06500001	0.1149077	-0.08509234	0	0.01427269	0.4391614	
0.06550001	0.1147512	-0.08524881	0	0.01449398	0.4425775	
0.066	0.1145936	-0.08540648	0	0.01471696	0.4459694	
0.0665	0.1144347	-0.08556537	0	0.01494166	0.4493873	
0.067	0.1142746	-0.08572545	0	0.01516805	0.4527829	
0.0675	0.1141133	-0.08588673	0	0.01539614	0.4561897	
0.068	0.1139508	-0.08604922	0	0.01562594	0.4595872	
0.0685	0.1137871	-0.08621292	0	0.01585744	0.4630014	
0.06900001	0.1136222	-0.08637781	0	0.01609063	0.4663877	
0.06950001	0.1134561	-0.08654391	0	0.01632553	0.4697926	
0.07	0.1132888	-0.08671122	0	0.01656213	0.4732012	
0.0705	0.1131203	-0.08687972	0	0.01680043	0.4766062	
0.071	0.1129506	-0.08704944	0	0.01704044	0.4800111	
0.0715	0.1127797	-0.08722036	0	0.01728214	0.4834123	
0.072	0.1126076	-0.08739247	0	0.01752555	0.4868172	
0.07250001	0.1124343	-0.08756579	0	0.01777066	0.4902184	
0.07300001	0.1122598	-0.08774031	0	0.01801747	0.4936196	
0.0735	0.112084	-0.08791604	0	0.01826599	0.4970319	
0.074	0.1119071	-0.08809297	0	0.0185162	0.5004331	
0.0745	0.111729	-0.0882711	0	0.01876812	0.5038418	
0.075	0.1115496	-0.08845044	0	0.01902175	0.5072467	
0.0755	0.1113691	-0.08863098	0	0.01927707	0.5106479	
0.07600001	0.1111873	-0.08881273	0	0.0195341	0.5140603	
0.07650001	0.1110044	-0.08899568	0	0.01979283	0.5174577	
0.07700001	0.1108202	-0.08917984	0	0.02005327	0.5208701	
0.0775	0.1106349	-0.08936519	0	0.0203154	0.5242712	
0.078	0.1104483	-0.08955175	0	0.02057924	0.5276799	
0.0785	0.1102605	-0.08973952	0	0.02084478	0.5310848	
0.079	0.1100716	-0.08992849	0	0.02111203	0.5344898	
0.0795	0.1098814	-0.09011867	0	0.02138098	0.5378947	
0.08000001	0.10969	-0.09031004	0	0.02165163	0.5412996	
0.08050001	0.1094974	-0.09050263	0	0.02192398	0.5447082	
0.081	0.1093037	-0.09069641	0	0.02219803	0.548102	
0.0815	0.1091087	-0.0908914	0	0.02247379	0.5515143	
0.082	0.1089125	-0.09108758	0	0.02275125	0.5549155	
0.0825	0.1087151	-0.09128498	0	0.02303041	0.5583204	
0.083	0.1085165	-0.09148359	0	0.02331126	0.5617142	
0.08350001	0.1083167	-0.09168338	0	0.02359383	0.5651302	
0.08400001	0.1081157	-0.09188439	0	0.02387809	0.5685202	
0.08450001	0.1079135	-0.0920866	0	0.02416405	0.5719215	
0.085	0.1077101	-0.09229001	0	0.02445172	0.5753338	
0.0855	0.1075054	-0.09249463	0	0.02474109	0.5787499	
0.086	0.1072996	-0.09270044	0	0.02503216	0.5821437	
0.0865	0.1070926	-0.09290747	0	0.02532494	0.5855448	
0.087	0.1068844	-0.0931157	0	0.02561941	0.5889535	
0.08750001	0.106675	-0.09332513	0	0.02591558	0.5923435	
0.08800001	0.1064643	-0.09353576	0	0.02621346	0.5957559	
0.0885	0.1062525	-0.09374759	0	0.02651304	0.5991645	
0.089	0.1060395	-0.09396064	0	0.02681432	0.602562	
