Time	Arm_X	Arm_Y	Arm_Z	JointPosition	JointVelocity	
0	0.125	-0.075	0	0	0	
0.0005	0.125	-0.075	0	0	0	
0.001	0.1250002	-0.076	0	0.001	2	
0.0015	0.1250004	-0.077	0	0.002	2	
0.002	0.1250006	-0.078	0	0.003	2	
0.0025	0.1250008	-0.079	0	0.004	2	
0.003	0.125001	-0.08000001	0	0.005	2	
0.0035	0.1250012	-0.081	0	0.006000001	2	
0.004	0.1250014	-0.082	0	0.007	1.999999	
0.0045	0.1250016	-0.083	0	0.008	2	
0.005	0.1250018	-0.084	0	0.009000001	2	
0.0055	0.125002	-0.085	0	0.01	2	
0.006	0.1250023	-0.086	0	0.011	2	
0.0065	0.1250024	-0.087	0	0.012	2	
0.007	0.1250027	-0.088	0	0.013	2	
0.0075	0.1250028	-0.089	0	0.014	1.999998	
0.008	0.1250031	-0.09	0	0.015	2	
0.0085	0.1250033	-0.09100001	0	0.016	2	
0.009000001	0.1250035	-0.092	0	0.017	2	
0.009500001	0.1250037	-0.093	0	0.018	2	
0.01	0.1250039	-0.094	0	0.019	2	
0.0105	0.1250041	-0.095	0	0.02	2	
0.011	0.1250043	-0.096	0	0.021	2	
0.0115	0.1250045	-0.097	0	0.022	2	
0.012	0.1250047	-0.098	0	0.023	1.999997	
0.0125	0.1250049	-0.099	0	0.024	2.000004	
0.013	0.1250051	-0.1	0	0.025	1.999997	
0.0135	0.1250053	-0.101	0	0.026	2.000004	
0.014	0.1250055	-0.102	0	0.027	1.999997	
0.0145	0.1250057	-0.103	0	0.028	2	
0.015	0.1250059	-0.104	0	0.029	2.000004	
0.0155	0.1250061	-0.105	0	0.03	1.999997	
0.016	0.1250063	-0.106	0	0.031	2	
0.0165	0.1250065	-0.107	0	0.032	2	
0.017	0.1250067	-0.108	0	0.033	2.000004	
0.0175	0.1250069	-0.109	0	0.034	1.999997	
0.018	0.1250071	-0.11	0	0.035	2.000004	
0.0185	0.1250073	-0.111	0	0.036	1.999997	
0.019	0.1250075	-0.112	0	0.037	1.999997	
0.0195	0.1250077	-0.113	0	0.038	2.000004	
0.02	0.1250079	-0.114	0	0.039	1.999997	
0.0205	0.1250082	-0.115	0	0.04	2.000004	
0.021	0.1250083	-0.116	0	0.041	2.000004	
0.0215	0.1250086	-0.117	0	0.042	1.999997	
0.022	0.1250087	-0.118	0	0.043	1.999997	
0.0225	0.125009	-0.119	0	0.044	2.000004	
0.023	0.1250092	-0.12	0	0.045	1.999997	
0.0235	0.1250094	-0.121	0	0.046	1.999997	
0.024	0.1250096	-0.122	0	0.047	2.000004	
0.0245	0.1250098	-0.123	0	0.048	2.000004	
0.025	0.12501	-0.124	0	0.049	1.999997	
0.0255	0.1250102	-0.125	0	0.05	1.999997	
0.026	0.1250104	-0.126	0	0.05100001	2.000011	
0.0265	0.1250106	-0.127	0	0.052	1.999997	
0.027	0.1250108	-0.128	0	0.053	1.999997	
0.0275	0.125011	-0.129	0	0.054	1.999997	
0.028	0.1250112	-0.13	0	0.055	2.000004	
0.0285	0.1250114	-0.131	0	0.056	1.999997	
0.029	0.1250116	-0.132	0	0.05700001	2.000011	
0.0295	0.1250118	-0.133	0	0.05800001	1.999997	
0.03	0.125012	-0.134	0	0.059	1.999997	
0.0305	0.1250122	-0.135	0	0.06	1.999997	
0.031	0.1250124	-0.136	0	0.061	1.999997	
0.0315	0.1250126	-0.137	0	0.062	2.000004	
0.032	0.1250128	-0.138	0	0.06300001	2.000011	
0.0325	0.125013	-0.139	0	0.064	1.999989	
0.033	0.1250132	-0.14	0	0.06500001	2.000004	
0.0335	0.1250134	-0.141	0	0.06600001	2.000004	
0.034	0.1250136	-0.142	0	0.067	1.999989	
0.0345	0.1250139	-0.143	0	0.068	2.000004	
0.035	0.1250141	-0.144	0	0.06900001	2.000004	
0.0355	0.1250143	-0.145	0	0.07000001	2.000004	
0.036	0.1250145	-0.146	0	0.071	1.999989	
0.0365	0.1250147	-0.147	0	0.072	2.000004	
0.037	0.1250149	-0.148	0	0.07300001	2.000004	
0.0375	0.1250151	-0.149	0	0.074	1.999989	
0.038	0.1250153	-0.15	0	0.07500001	2.000019	
0.0385	0.1250155	-0.151	0	0.07600001	1.999989	
0.039	0.1250157	-0.152	0	0.07700001	2.000004	
0.0395	0.1250159	-0.153	0	0.078	1.999989	
0.04	0.1250161	-0.154	0	0.079	2.000004	
0.0405	0.1250163	-0.155	0	0.08000001	2.000004	
0.041	0.1250165	-0.156	0	0.08100001	2.000004	
0.0415	0.1250167	-0.157	0	0.08200001	2.000004	
0.042	0.1250169	-0.158	0	0.083	1.999989	
0.0425	0.1250171	-0.159	0	0.08400001	2.000004	
0.043	0.1250173	-0.16	0	0.085	1.999989	
0.0435	0.1250175	-0.161	0	0.086	2.000004	
0.044	0.1250177	-0.162	0	0.087	2.000004	
0.0445	0.1250179	-0.163	0	0.08800001	2.000004	
0.045	0.1250181	-0.164	0	0.08900001	2.000004	
0.0455	0.1250183	-0.165	0	0.09	1.999989	
0.046	0.1250185	-0.1659091	0	0.09090909	1.81818	
0.0465	0.1250187	-0.1667355	0	0.09173554	1.652896	
0.047	0.1250188	-0.1674869	0	0.09248685	1.502618	
0.0475	0.125019	-0.1681699	0	0.09316987	1.366034	
0.048	0.1250191	-0.1687908	0	0.09379079	1.241848	
0.0485	0.1250192	-0.1693553	0	0.09435526	1.128942	
0.049	0.1250193	-0.1698684	0	0.09486842	1.026317	
0.0495	0.1250194	-0.1703349	0	0.09533493	0.9330212	
0.05	0.1250195	-0.170759	0	0.09575903	0.8481889	
0.0505	0.1250196	-0.1711446	0	0.09614457	0.7710903	
0.051	0.1250197	-0.1714951	0	0.09649506	0.7009804	
0.0515	0.1250197	-0.1718137	0	0.09681369	0.637263	
0.052	0.1250198	-0.1721034	0	0.09710336	0.5793273	
0.0525	0.1250198	-0.1723667	0	0.09736669	0.5266666	
0.053	0.1250199	-0.1726061	0	0.09760609	0.4787892	
0.0535	0.1250199	-0.1728237	0	0.09782371	0.435248	
0.054	0.12502	-0.1730216	0	0.09802156	0.3957003	
0.0545	0.12502	-0.1732014	0	0.09820142	0.359714	
0.055	0.12502	-0.1733649	0	0.09836492	0.327006	
0.0555	0.1250201	-0.1735136	0	0.09851357	0.2972931	
0.056	0.1250201	-0.1736487	0	0.0986487	0.2702624	
0.0565	0.1250201	-0.1737715	0	0.09877154	0.2456903	
0.057	0.1250201	-0.1738832	0	0.09888322	0.2233535	
0.0575	0.1250202	-0.1739848	0	0.09898474	0.2030432	
0.058	0.1250202	-0.174077	0	0.09907704	0.1845956	
0.0585	0.1250202	-0.1741609	0	0.09916095	0.1678169	
0.059	0.1250202	-0.1742372	0	0.09923723	0.1525581	
0.0595	0.1250202	-0.1743066	0	0.09930657	0.1386851	
0.06	0.1250202	-0.1743696	0	0.09936961	0.1260787	
0.0605	0.1250203	-0.1744269	0	0.09942692	0.1146197	
0.061	0.1250203	-0.174479	0	0.09947901	0.1041889	
0.0615	0.1250203	-0.1745264	0	0.09952638	0.09472667	
0.062	0.1250203	-0.1745694	0	0.09956943	0.0861138	
0.0625	0.1250203	-0.1746086	0	0.09960858	0.0782907	
0.063	0.1250203	-0.1746442	0	0.09964416	0.07116795	
0.0635	0.1250203	-0.1746765	0	0.09967651	0.06470084	
0.064	0.1250203	-0.1747059	0	0.09970592	0.05881488	
0.0645	0.1250203	-0.1747327	0	0.09973265	0.05346536	
0.06500001	0.1250203	-0.174757	0	0.09975696	0.04860758	
0.06550001	0.1250203	-0.174779	0	0.09977905	0.04419684	
0.066	0.1250203	-0.1747991	0	0.09979914	0.04017353	
0.0665	0.1250203	-0.1748174	0	0.0998174	0.03650784	
0.067	0.1250203	-0.174834	0	0.099834	0.03319979	
0.0675	0.1250203	-0.1748491	0	0.09984909	0.03018975	
0.068	0.1250203	-0.1748628	0	0.09986281	0.02743304	
0.0685	0.1250203	-0.1748753	0	0.09987528	0.02494454	
0.06900001	0.1250203	-0.1748866	0	0.09988662	0.02267957	
0.06950001	0.1250203	-0.1748969	0	0.09989693	0.02062321	
0.07	0.1250203	-0.1749063	0	0.0999063	0.01873076	
0.0705	0.1250204	-0.1749148	0	0.09991481	0.01703203	
0.071	0.1250204	-0.1749226	0	0.09992256	0.01549721	
0.0715	0.1250204	-0.1749296	0	0.0999296	0.0140816	
0.072	0.1250204	-0.174936	0	0.099936	0.0128001	
0.07250001	0.1250204	-0.1749418	0	0.09994182	0.01163781	
0.07300001	0.1250204	-0.1749471	0	0.09994711	0.01057982	
0.0735	0.1250204	-0.1749519	0	0.09995192	0.009611249	
0.074	0.1250204	-0.1749563	0	0.09995629	0.008746982	
0.0745	0.1250204	-0.1749603	0	0.09996026	0.007942319	
0.075	0.1250204	-0.1749639	0	0.09996387	0.007227063	
0.0755	0.1250204	-0.1749672	0	0.09996716	0.006571412	
0.07600001	0.1250204	-0.1749701	0	0.09997015	0.005975365	
0.07650001	0.1250204	-0.1749729	0	0.09997286	0.005424022	
0.07700001	0.1250204	-0.1749753	0	0.09997533	0.004932284	
0.0775	0.1250204	-0.1749776	0	0.09997758	0.004500151	
0.078	0.1250204	-0.1749796	0	0.09997961	0.004068017	
0.0785	0.1250204	-0.1749815	0	0.09998146	0.003710389	
0.079	0.1250204	-0.1749831	0	0.09998315	0.003367662	
0.0795	0.1250204	-0.1749847	0	0.09998468	0.003069639	
0.08000001	0.1250204	-0.1749861	0	0.09998607	0.002771616	
0.08050001	0.1250204	-0.1749873	0	0.09998734	0.002548098	
0.081	0.1250204	-0.1749885	0	0.09998849	0.002294779	
0.0815	0.1250204	-0.1749895	0	0.09998953	0.002086163	
0.082	0.1250204	-0.1749905	0	0.09999049	0.001907349	
0.0825	0.1250204	-0.1749914	0	0.09999135	0.001728535	
0.083	0.1250204	-0.1749921	0	0.09999214	0.001579523	
0.08350001	0.1250204	-0.1749928	0	0.09999286	0.001430511	
0.08400001	0.1250204	-0.1749935	0	0.0999935	0.001296401	
0.08450001	0.1250204	-0.1749941	0	0.09999409	0.001177192	
0.085	0.1250204	-0.1749946	0	0.09999463	0.001072884	
0.0855	0.1250204	-0.1749951	0	0.09999512	0.0009834766	
0.086	0.1250204	-0.1749956	0	0.09999556	0.0008791685	
0.0865	0.1250204	-0.174996	0	0.09999596	0.0008046626	
0.087	0.1250204	-0.1749963	0	0.09999634	0.000745058	
0.08750001	0.1250204	-0.1749967	0	0.09999667	0.0006705522	
0.08800001	0.1250204	-0.174997	0	0.09999697	0.0005960464	
0.0885	0.1250204	-0.1749973	0	0.09999724	0.000551343	
0.089	0.1250204	-0.1749975	0	0.0999975	0.0005066395	
0.0895	0.1250204	-0.1749977	0	0.09999772	0.0004470348	
0.09	0.1250204	-0.1749979	0	0.09999793	0.0004172325	
0.0905	0.1250204	-0.1749981	0	0.09999812	0.000372529	
0.09100001	0.1250204	-0.1749983	0	0.09999829	0.0003427267	
0.09150001	0.1250204	-0.1749984	0	0.09999844	0.0003129244	
0.09200001	0.1250204	-0.1749986	0	0.09999859	0.0002831221	
0.0925	0.1250204	-0.1749987	0	0.09999871	0.0002533197	
0.093	0.1250204	-0.1749988	0	0.09999883	0.0002384186	
0.0935	0.1250204	-0.1749989	0	0.09999894	0.0002235174	
0.094	0.1250204	-0.174999	0	0.09999903	0.0001788139	
0.09450001	0.1250204	-0.1749991	0	0.09999912	0.0001788139	
0.09500001	0.1250204	-0.1749992	0	0.0999992	0.0001639128	
0.09550001	0.1250204	-0.1749993	0	0.09999927	0.0001341105	
0.096	0.1250204	-0.1749993	0	0.09999934	0.0001341105	
0.0965	0.1250204	-0.1749994	0	0.0999994	0.0001192093	
