Time	Arm_X	Arm_Y	Arm_Z	JointPosition	JointVelocity	
0	0.125	0.075	3.055275E-05	0	0	
0.0005	0.125	0.075	3.055275E-05	-1.110223E-17	-2.220446E-14	
0.001	0.125	0.07499786	3.055187E-05	-2.1325E-06	-0.004265	
0.0015	0.125	0.0749936	3.055014E-05	-6.397501E-06	-0.008530001	
0.002	0.125	0.0749872	3.054753E-05	-1.2795E-05	-0.012795	
0.0025	0.125	0.07497867	3.054406E-05	-2.1325E-05	-0.01706	
0.003	0.125	0.074968	3.053972E-05	-3.19875E-05	-0.02132501	
0.0035	0.125	0.07495522	3.05345E-05	-4.47825E-05	-0.02559	
0.004	0.125	0.07494029	3.052842E-05	-5.971001E-05	-0.02985501	
0.0045	0.125	0.07492322	3.052147E-05	-7.677E-05	-0.03411999	
0.005	0.125	0.07490403	3.051365E-05	-9.596251E-05	-0.03838501	
0.0055	0.125	0.07488271	3.050497E-05	-0.0001172875	-0.04264999	
0.006	0.125	0.07485925	3.049541E-05	-0.000140745	-0.04691499	
0.0065	0.125	0.07483366	3.048499E-05	-0.000166335	-0.05118002	
0.007	0.125	0.07480594	3.047369E-05	-0.0001940575	-0.05544501	
0.0075	0.125	0.07477608	3.046153E-05	-0.0002239125	-0.05971	
0.008	0.125	0.0747441	3.04485E-05	-0.0002559	-0.06397502	
0.0085	0.1249999	0.07470997	3.04346E-05	-0.00029002	-0.06823998	
0.009000001	0.1249999	0.07467373	3.041983E-05	-0.0003262725	-0.07250503	
0.009500001	0.1249999	0.07463534	3.040419E-05	-0.0003646575	-0.07676996	
0.01	0.1249999	0.07459482	3.038769E-05	-0.000405175	-0.08103496	
0.0105	0.1249999	0.07455217	3.037031E-05	-0.000447825	-0.08530007	
0.011	0.1249999	0.07450739	3.035207E-05	-0.0004926075	-0.08956499	
0.0115	0.1249999	0.07446047	3.033296E-05	-0.0005395226	-0.09383005	
0.012	0.1249999	0.07441142	3.031298E-05	-0.00058857	-0.09809492	
0.0125	0.1249999	0.07436024	3.029213E-05	-0.0006397501	-0.1023601	
0.013	0.1249999	0.07430693	3.027041E-05	-0.0006930626	-0.1066249	
0.0135	0.1249998	0.07425149	3.024782E-05	-0.0007485076	-0.11089	
0.014	0.1249998	0.07419391	3.022437E-05	-0.000806085	-0.1151549	
0.0145	0.1249998	0.0741342	3.020004E-05	-0.0008657951	-0.1194202	
0.015	0.1249998	0.07407235	3.017485E-05	-0.0009276375	-0.1236848	
0.0155	0.1249998	0.07400838	3.014879E-05	-0.0009916126	-0.1279501	
0.016	0.1249998	0.07394227	3.012186E-05	-0.00105772	-0.1322152	
0.0165	0.1249998	0.07387403	3.009406E-05	-0.00112596	-0.1364797	
0.017	0.1249998	0.07380366	3.00654E-05	-0.001196333	-0.1407452	
0.0175	0.1249997	0.07373115	3.003586E-05	-0.001268838	-0.1450099	
0.018	0.1249997	0.07365652	3.000545E-05	-0.001343475	-0.1492749	
0.0185	0.1249997	0.07357975	2.997418E-05	-0.001420245	-0.1535402	
0.019	0.1249997	0.07350085	2.994204E-05	-0.001499148	-0.1578049	
0.0195	0.1249997	0.07341981	2.990903E-05	-0.001580183	-0.1620701	
0.02	0.1249997	0.07333665	2.987515E-05	-0.00166335	-0.1663349	
0.0205	0.1249996	0.07325134	2.98404E-05	-0.00174865	-0.1706001	
0.021	0.1249996	0.07316391	2.980478E-05	-0.001836083	-0.1748646	
0.0215	0.1249996	0.07307435	2.976829E-05	-0.001925648	-0.1791301	
0.022	0.1249996	0.07298265	2.973094E-05	-0.002017345	-0.1833949	
0.0225	0.1249996	0.07288882	2.969272E-05	-0.002111175	-0.1876601	
0.023	0.1249995	0.07279286	2.965362E-05	-0.002207138	-0.1919251	
0.0235	0.1249995	0.07269476	2.961366E-05	-0.002305233	-0.1961901	
0.024	0.1249995	0.07259454	2.957283E-05	-0.00240546	-0.2004551	
0.0245	0.1249995	0.07249217	2.953113E-05	-0.00250782	-0.2047201	
0.025	0.1249995	0.07238769	2.948857E-05	-0.002612313	-0.208985	
0.0255	0.1249995	0.07228106	2.944513E-05	-0.002718938	-0.2132496	
0.026	0.1249994	0.0721723	2.940083E-05	-0.002827695	-0.2175155	
0.0265	0.1249994	0.07206141	2.935565E-05	-0.002938585	-0.2217796	
0.027	0.1249994	0.07194839	2.930961E-05	-0.003051608	-0.226045	
0.0275	0.1249994	0.07183323	2.92627E-05	-0.003166763	-0.2303105	
0.028	0.1249993	0.07171594	2.921492E-05	-0.00328405	-0.2345745	
0.0285	0.1249993	0.07159653	2.916627E-05	-0.00340347	-0.2388405	
0.029	0.1249993	0.07147497	2.911676E-05	-0.003525023	-0.243105	
0.0295	0.1249993	0.07135128	2.906637E-05	-0.003648708	-0.2473695	
0.03	0.1249992	0.07122547	2.901512E-05	-0.003774525	-0.2516354	
0.0305	0.1249992	0.07109752	2.8963E-05	-0.003902475	-0.2558995	
0.031	0.1249992	0.07096744	2.891E-05	-0.004032558	-0.2601654	
0.0315	0.1249992	0.07083523	2.885614E-05	-0.004164773	-0.2644304	
0.032	0.1249991	0.07070088	2.880141E-05	-0.004299121	-0.2686949	
0.0325	0.1249991	0.0705644	2.874681E-05	-0.0044356	-0.2729595	
0.033	0.1249991	0.07042578	2.869015E-05	-0.004574213	-0.2772249	
0.0335	0.124999	0.07028504	2.863265E-05	-0.004714958	-0.2814904	
0.034	0.124999	0.07014216	2.857432E-05	-0.004857835	-0.2857549	
0.0345	0.124999	0.06999715	2.851515E-05	-0.005002846	-0.2900203	
0.035	0.1249989	0.06985001	2.845512E-05	-0.005149988	-0.2942849	
0.0355	0.1249989	0.06970073	2.839424E-05	-0.005299263	-0.2985494	
0.036	0.1249989	0.06954932	2.833252E-05	-0.005450671	-0.3028158	
0.0365	0.1249989	0.06939579	2.826992E-05	-0.005604211	-0.3070803	
0.037	0.1249988	0.06924012	2.820648E-05	-0.005759883	-0.3113449	
0.0375	0.1249988	0.06908231	2.814217E-05	-0.005917688	-0.3156094	
0.038	0.1249988	0.06892237	2.807699E-05	-0.006077625	-0.3198748	
0.0385	0.1249987	0.0687603	2.801095E-05	-0.006239695	-0.3241403	
0.039	0.1249987	0.06859609	2.794404E-05	-0.006403898	-0.3284048	
0.0395	0.1249987	0.06842976	2.787627E-05	-0.006570233	-0.3326693	
0.04	0.1249986	0.0682613	2.780764E-05	-0.006738701	-0.3369367	
0.0405	0.1249986	0.0680907	2.773813E-05	-0.006909301	-0.3411993	
0.041	0.1249986	0.06791797	2.766776E-05	-0.007082033	-0.3454657	
0.0415	0.1249985	0.0677431	2.759652E-05	-0.007256899	-0.3497302	
0.042	0.1249985	0.0675661	2.752441E-05	-0.007433896	-0.3539948	
0.0425	0.1249985	0.06738697	2.745144E-05	-0.007613026	-0.3582593	
0.043	0.1249984	0.06720571	2.737759E-05	-0.007794288	-0.3625247	
0.0435	0.1249984	0.06702232	2.730288E-05	-0.007977683	-0.3667902	
0.044	0.1249983	0.06683679	2.72273E-05	-0.008163211	-0.3710557	
0.0445	0.1249983	0.06664913	2.715086E-05	-0.008350871	-0.3753192	
0.045	0.1249983	0.06645934	2.707354E-05	-0.008540663	-0.3795847	
0.0455	0.1249982	0.06626741	2.699535E-05	-0.008732588	-0.3838502	
0.046	0.1249982	0.06607335	2.69163E-05	-0.008926646	-0.3881156	
0.0465	0.1249981	0.06587716	2.683638E-05	-0.009122836	-0.3923811	
0.047	0.1249981	0.06567883	2.675559E-05	-0.009321159	-0.3966447	
0.0475	0.1249981	0.06547838	2.667393E-05	-0.009521614	-0.4009101	
0.048	0.124998	0.0652758	2.65914E-05	-0.009724201	-0.4051737	
0.0485	0.124998	0.06507108	2.6508E-05	-0.009928921	-0.4094411	
0.049	0.1249979	0.06486423	2.642374E-05	-0.01013577	-0.4137028	
0.0495	0.1249979	0.06465524	2.63386E-05	-0.01034476	-0.4179701	
0.05	0.1249979	0.06444412	2.62526E-05	-0.01055588	-0.4222355	
0.0505	0.1249978	0.06423087	2.616573E-05	-0.01076913	-0.426501	
0.051	0.1249978	0.06401549	2.607799E-05	-0.01098451	-0.4307646	
0.0515	0.1249977	0.06379797	2.598938E-05	-0.01120202	-0.4350301	
0.052	0.1249977	0.06357833	2.58999E-05	-0.01142167	-0.4392955	
0.0525	0.1249976	0.06335654	2.580955E-05	-0.01164345	-0.4435591	
0.053	0.1249976	0.06313264	2.571834E-05	-0.01186736	-0.4478246	
0.0535	0.1249975	0.06290659	2.562626E-05	-0.01209341	-0.4520919	
0.054	0.1249975	0.06267841	2.55333E-05	-0.01232159	-0.4563536	
0.0545	0.1249975	0.0624481	2.543948E-05	-0.0125519	-0.4606209	
0.055	0.1249974	0.06221566	2.534479E-05	-0.01278434	-0.4648845	
0.0555	0.1249974	0.06198108	2.524923E-05	-0.01301891	-0.46915	
0.056	0.1249973	0.06174437	2.51528E-05	-0.01325562	-0.4734155	
0.0565	0.1249973	0.06150553	2.505551E-05	-0.01349446	-0.477679	
0.057	0.1249972	0.06126456	2.495734E-05	-0.01373543	-0.4819445	
0.0575	0.1249972	0.06102146	2.485831E-05	-0.01397854	-0.48621	
0.058	0.1249971	0.06077622	2.47584E-05	-0.01422378	-0.4904754	
0.0585	0.1249971	0.06052885	2.465764E-05	-0.01447115	-0.4947409	
0.059	0.124997	0.06027935	2.4556E-05	-0.01472065	-0.4990045	
0.0595	0.124997	0.06002771	2.445349E-05	-0.01497228	-0.5032699	
0.06	0.1249969	0.05977395	2.435011E-05	-0.01522605	-0.5075354	
0.0605	0.1249969	0.05951805	2.424586E-05	-0.01548195	-0.511799	
0.061	0.1249968	0.05926001	2.414075E-05	-0.01573998	-0.5160645	
0.0615	0.1249967	0.05899985	2.403477E-05	-0.01600015	-0.5203336	
0.062	0.1249967	0.05873755	2.392791E-05	-0.01626245	-0.5245954	
0.0625	0.1249966	0.05847312	2.382019E-05	-0.01652688	-0.5288571	
0.063	0.1249966	0.05820656	2.37116E-05	-0.01679344	-0.5331263	
0.0635	0.1249965	0.05793786	2.360214E-05	-0.01706213	-0.537388	
0.064	0.1249965	0.05766704	2.349182E-05	-0.01733296	-0.5416572	
0.0645	0.1249964	0.05739408	2.338062E-05	-0.01760592	-0.5459189	
0.06500001	0.1249964	0.05711898	2.326856E-05	-0.01788101	-0.5501844	
