Time	Arm_X	Arm_Y	Arm_Z	JointPosition	JointVelocity	
0	0.125	-0.075	0	0	0	
0.0005	0.125	-0.075	0	0	0	
0.001	0.125	-0.07500245	-4.994596E-10	5.599781E-13	1.119956E-09	
0.0015	0.125	-0.07500196	-3.996796E-10	3.17155E-13	-4.856462E-10	
0.002	0.125	-0.07500157	-3.198071E-10	5.599046E-13	4.854991E-10	
0.0025	0.125	-0.07500125	-2.559576E-10	1.045426E-12	9.71042E-10	
0.003	0.125	-0.075001	-2.049752E-10	1.045422E-12	-6.938893E-15	
0.0035	0.125	-0.0750008	-1.641892E-10	1.530955E-12	9.710662E-10	
0.004	0.125	-0.07500064	-1.316575E-10	1.773702E-12	4.854929E-10	
0.0045	0.125	-0.07500052	-1.056808E-10	1.288144E-12	-9.711155E-10	
0.005	0.125	-0.07500041	-8.480224E-11	1.045377E-12	-4.855346E-10	
0.0055	0.125	-0.07500033	-6.805086E-11	1.28815E-12	4.855463E-10	
0.006	0.125	-0.07500026	-5.469831E-11	1.28814E-12	-1.864828E-14	
0.0065	0.125	-0.07500021	-4.401626E-11	1.53089E-12	4.854996E-10	
0.007	0.125	-0.07500017	-3.551916E-11	1.530869E-12	-4.358492E-14	
0.0075	0.125	-0.07500013	-2.872149E-11	2.016406E-12	9.710748E-10	
0.008	0.125	-0.07500011	-2.338046E-11	1.530848E-12	-9.711151E-10	
0.0085	0.125	-0.07500008	-1.901054E-11	2.016396E-12	9.710955E-10	
0.009000001	0.125	-0.07500007	-1.561173E-11	2.259181E-12	4.855703E-10	
0.009500001	0.125	-0.07500006	-1.294118E-11	2.016369E-12	-4.856237E-10	
0.01	0.125	-0.07500004	-1.075625E-11	2.259175E-12	4.856116E-10	
0.0105	0.125	-0.07500004	-9.056846E-12	1.773641E-12	-9.710684E-10	
0.011	0.125	-0.07500003	-7.600181E-12	1.530843E-12	-4.855957E-10	
0.0115	0.125	-0.07500003	-6.386297E-12	1.530827E-12	-3.252607E-14	
0.012	0.125	-0.07500002	-5.415196E-12	1.773593E-12	4.855317E-10	
0.0125	0.125	-0.07500001	-4.686875E-12	2.259141E-12	9.710955E-10	
0.013	0.125	-0.07500001	-4.201338E-12	1.773602E-12	-9.710762E-10	
0.0135	0.125	-0.07500001	-3.715746E-12	1.288011E-12	-9.71182E-10	
0.014	0.125	-0.07500001	-3.230193E-12	8.024581E-13	-9.711065E-10	
0.0145	0.125	-0.07500001	-2.744632E-12	3.16897E-13	-9.711221E-10	
0.015	0.125	-0.07500001	-2.259063E-12	-1.686719E-13	-9.711377E-10	
0.0155	0.125	-0.07500001	-1.773487E-12	-6.542485E-13	-9.711533E-10	
0.016	0.125	-0.07500001	-1.287902E-12	-1.139833E-12	-9.711687E-10	
0.0165	0.125	-0.07500001	-8.023557E-13	-1.625379E-12	-9.71093E-10	
0.017	0.125	-0.07500001	-3.168015E-13	-2.110934E-12	-9.711083E-10	
0.0175	0.125	-0.07500001	1.687606E-13	-2.596496E-12	-9.711242E-10	
0.018	0.125	-0.07500001	6.543303E-13	-3.082066E-12	-9.711398E-10	
0.0185	0.125	-0.07500001	1.139908E-12	-3.567643E-12	-9.71154E-10	
0.019	0.125	-0.07500001	1.625493E-12	-4.053228E-12	-9.711701E-10	
0.0195	0.125	-0.07500001	2.111041E-12	-4.538776E-12	-9.710955E-10	
0.02	0.125	-0.07500001	2.596595E-12	-5.024331E-12	-9.711112E-10	
0.0205	0.125	-0.07500001	3.082158E-12	-5.509894E-12	-9.711251E-10	
0.021	0.125	-0.07500001	3.567729E-12	-5.995464E-12	-9.711406E-10	
0.0215	0.125	-0.07500001	4.053308E-12	-6.481042E-12	-9.711563E-10	
0.022	0.125	-0.07500001	4.538894E-12	-6.966629E-12	-9.711727E-10	
0.0225	0.125	-0.07500001	5.024442E-12	-7.452177E-12	-9.710964E-10	
0.023	0.125	-0.07500001	5.509998E-12	-7.937733E-12	-9.711121E-10	
0.0235	0.125	-0.07500001	5.995562E-12	-8.423297E-12	-9.711276E-10	
0.024	0.125	-0.07500001	6.481133E-12	-8.908868E-12	-9.711433E-10	
0.0245	0.125	-0.07500001	6.966712E-12	-9.394447E-12	-9.711572E-10	
0.025	0.125	-0.07500001	7.452299E-12	-9.880034E-12	-9.711745E-10	
0.0255	0.125	-0.07500001	7.937848E-12	-1.036558E-11	-9.710982E-10	
0.026	0.125	-0.07500001	8.423405E-12	-1.085114E-11	-9.711137E-10	
0.0265	0.125	-0.07500001	8.90897E-12	-1.133671E-11	-9.711294E-10	
0.027	0.125	-0.07500001	9.394542E-12	-1.182228E-11	-9.711433E-10	
0.0275	0.125	-0.07500001	9.880123E-12	-1.230786E-11	-9.711624E-10	
0.028	0.125	-0.07500001	1.036571E-11	-1.279345E-11	-9.711763E-10	
0.0285	0.125	-0.07500001	1.085126E-11	-1.3279E-11	-9.710982E-10	
0.029	0.125	-0.07500001	1.133682E-11	-1.376455E-11	-9.711172E-10	
0.0295	0.125	-0.07500001	1.182238E-11	-1.425012E-11	-9.711276E-10	
0.03	0.125	-0.07500001	1.230796E-11	-1.473569E-11	-9.711449E-10	
0.0305	0.125	-0.07500001	1.279354E-11	-1.522127E-11	-9.71164E-10	
0.031	0.125	-0.07500001	1.327913E-11	-1.570686E-11	-9.711779E-10	
0.0315	0.125	-0.07500001	1.376468E-11	-1.619241E-11	-9.711016E-10	
0.032	0.125	-0.07500001	1.425023E-11	-1.667797E-11	-9.711155E-10	
0.0325	0.125	-0.07500001	1.47358E-11	-1.716354E-11	-9.711363E-10	
0.033	0.125	-0.07500001	1.522138E-11	-1.764911E-11	-9.711433E-10	
0.0335	0.125	-0.07500001	1.570696E-11	-1.813469E-11	-9.711676E-10	
0.034	0.125	-0.07500001	1.619255E-11	-1.862028E-11	-9.711815E-10	
0.0345	0.125	-0.07500001	1.66781E-11	-1.910583E-11	-9.710982E-10	
0.035	0.125	-0.07500001	1.716366E-11	-1.95914E-11	-9.71126E-10	
0.0355	0.125	-0.07500001	1.764923E-11	-2.007696E-11	-9.711328E-10	
0.036	0.125	-0.07500001	1.81348E-11	-2.056254E-11	-9.711502E-10	
0.0365	0.125	-0.07500001	1.862038E-11	-2.104812E-11	-9.71164E-10	
0.037	0.125	-0.07500001	1.910598E-11	-2.153371E-11	-9.711815E-10	
0.0375	0.125	-0.07500001	1.959153E-11	-2.201926E-11	-9.711085E-10	
0.038	0.125	-0.07500001	2.007709E-11	-2.250482E-11	-9.711155E-10	
0.0385	0.125	-0.07500001	2.056266E-11	-2.299039E-11	-9.711398E-10	
0.039	0.125	-0.07500001	2.104823E-11	-2.347597E-11	-9.711537E-10	
0.0395	0.125	-0.07500001	2.153382E-11	-2.396155E-11	-9.711676E-10	
0.04	0.125	-0.07500001	2.201936E-11	-2.44471E-11	-9.710878E-10	
0.0405	0.125	-0.07500001	2.250492E-11	-2.493265E-11	-9.711085E-10	
0.041	0.125	-0.07500001	2.299048E-11	-2.541821E-11	-9.711224E-10	
0.0415	0.125	-0.07500001	2.347604E-11	-2.590378E-11	-9.711398E-10	
0.042	0.125	-0.07500001	2.396162E-11	-2.638936E-11	-9.711502E-10	
0.0425	0.125	-0.07500001	2.444721E-11	-2.687494E-11	-9.711676E-10	
0.043	0.125	-0.07500001	2.493275E-11	-2.736049E-11	-9.710946E-10	
0.0435	0.125	-0.07500001	2.541831E-11	-2.784604E-11	-9.711085E-10	
0.044	0.125	-0.07500001	2.590387E-11	-2.83316E-11	-9.711224E-10	
0.0445	0.125	-0.07500001	2.638944E-11	-2.881717E-11	-9.711398E-10	
0.045	0.125	-0.07500001	2.687502E-11	-2.930275E-11	-9.711537E-10	
0.0455	0.125	-0.07500001	2.73606E-11	-2.978834E-11	-9.711745E-10	
0.046	0.125	-0.07500001	2.784615E-11	-3.027389E-11	-9.710982E-10	
0.0465	0.125	-0.07500001	2.833171E-11	-3.075944E-11	-9.711121E-10	
0.047	0.125	-0.07500001	2.881727E-11	-3.124501E-11	-9.71126E-10	
0.0475	0.125	-0.07500001	2.930284E-11	-3.173058E-11	-9.711398E-10	
0.048	0.125	-0.07500001	2.978842E-11	-3.221616E-11	-9.711606E-10	
0.0485	0.125	-0.07500001	3.027401E-11	-3.270174E-11	-9.711676E-10	
0.049	0.125	-0.07500001	3.075955E-11	-3.318729E-11	-9.710982E-10	
0.0495	0.125	-0.07500001	3.124511E-11	-3.367285E-11	-9.711121E-10	
0.05	0.125	-0.07500001	3.173067E-11	-3.415841E-11	-9.71126E-10	
0.0505	0.125	-0.07500001	3.221625E-11	-3.464398E-11	-9.711467E-10	
0.051	0.125	-0.07500001	3.270182E-11	-3.512956E-11	-9.711606E-10	
0.0515	0.125	-0.07500001	3.318741E-11	-3.561515E-11	-9.711676E-10	
0.052	0.125	-0.07500001	3.367296E-11	-3.61007E-11	-9.711051E-10	
0.0525	0.125	-0.07500001	3.415852E-11	-3.658625E-11	-9.711121E-10	
0.053	0.125	-0.07500001	3.464408E-11	-3.707182E-11	-9.71126E-10	
0.0535	0.125	-0.07500001	3.512966E-11	-3.755739E-11	-9.711467E-10	
0.054	0.125	-0.07500001	3.561524E-11	-3.804297E-11	-9.711606E-10	
0.0545	0.125	-0.07500001	3.610083E-11	-3.852856E-11	-9.711815E-10	
0.055	0.125	-0.07500001	3.658638E-11	-3.901411E-11	-9.710982E-10	
0.0555	0.125	-0.07500001	3.707194E-11	-3.949967E-11	-9.71119E-10	
0.056	0.125	-0.07500001	3.75575E-11	-3.998524E-11	-9.711328E-10	
0.0565	0.125	-0.07500001	3.804308E-11	-4.047081E-11	-9.711467E-10	
0.057	0.125	-0.07500001	3.852866E-11	-4.095639E-11	-9.711606E-10	
0.0575	0.125	-0.07500001	3.901425E-11	-4.144198E-11	-9.711815E-10	
0.058	0.125	-0.07500001	3.94998E-11	-4.192753E-11	-9.710982E-10	
0.0585	0.125	-0.07500001	3.998536E-11	-4.241309E-11	-9.71119E-10	
0.059	0.125	-0.07500001	4.047092E-11	-4.289866E-11	-9.711328E-10	
0.0595	0.125	-0.07500001	4.09565E-11	-4.338423E-11	-9.711537E-10	
0.06	0.125	-0.07500001	4.144208E-11	-4.386981E-11	-9.711606E-10	
0.0605	0.125	-0.07500001	4.192767E-11	-4.43554E-11	-9.711815E-10	
0.061	0.125	-0.07500001	4.241322E-11	-4.484096E-11	-9.711051E-10	
0.0615	0.125	-0.07500001	4.289878E-11	-4.532652E-11	-9.71119E-10	
0.062	0.125	-0.07500001	4.338435E-11	-4.581208E-11	-9.711328E-10	
0.0625	0.125	-0.07500001	4.386992E-11	-4.629766E-11	-9.711467E-10	
0.063	0.125	-0.07500001	4.435551E-11	-4.678324E-11	-9.711676E-10	
0.0635	0.125	-0.07500001	4.48411E-11	-4.726883E-11	-9.711884E-10	
0.064	0.125	-0.07500001	4.532665E-11	-4.775438E-11	-9.710982E-10	
0.0645	0.125	-0.07500001	4.581221E-11	-4.823995E-11	-9.71126E-10	
0.06500001	0.125	-0.07500001	4.629778E-11	-4.872551E-11	-9.711328E-10	
0.06550001	0.125	-0.07500001	4.678335E-11	-4.921109E-11	-9.711537E-10	
0.066	0.125	-0.07500001	4.726894E-11	-4.969667E-11	-9.711676E-10	
0.0665	0.125	-0.07500001	4.775448E-11	-5.018222E-11	-9.710912E-10	
0.067	0.125	-0.07500001	4.824004E-11	-5.066778E-11	-9.711121E-10	
0.0675	0.125	-0.07500001	4.87256E-11	-5.115334E-11	-9.71126E-10	
0.068	0.125	-0.07500001	4.921117E-11	-5.16389E-11	-9.711328E-10	
0.0685	0.125	-0.07500001	4.969675E-11	-5.212448E-11	-9.711537E-10	
