Time	CylinderSensor	BoxSensor	BoxSensorX	CylinderSensorX	CylinderSensorY	BoxSensorY	BoxContact	CylinderContact	
0.0096	0	0	-0.04951055	0.05026866	-0.3501897	-0.5503001	-0.07	-0.07	
0.01	0	0	-0.04946497	0.05029504	-0.350199	-0.5503189	-0.07	-0.07	
0.0104	0	0	-0.04941719	0.05032281	-0.3502081	-0.550338	-0.07	-0.07	
0.0108	0	0	-0.04936722	0.05035198	-0.350217	-0.5503573	-0.07	-0.07	
0.0112	0	0	-0.04931503	0.05038255	-0.3502257	-0.5503767	-0.07	-0.07	
0.0116	0	0	-0.04926063	0.05041454	-0.3502341	-0.5503962	-0.07	-0.07	
0.012	0	0	-0.049204	0.05044797	-0.3502422	-0.5504159	-0.07	-0.07	
0.0124	0	0	-0.04914514	0.05048282	-0.35025	-0.5504357	-0.07	-0.07	
0.0128	0	0	-0.04908403	0.05051913	-0.3502576	-0.5504555	-0.07	-0.07	
0.0132	0	0	-0.04902067	0.05055687	-0.3502648	-0.5504755	-0.07	-0.07	
0.0136	0	0	-0.04895506	0.05059608	-0.3502716	-0.5504954	-0.07	-0.07	
0.014	0	0	-0.04888719	0.05063675	-0.3502781	-0.5505155	-0.07	-0.07	
0.0144	0	0	-0.04881705	0.05067888	-0.3502843	-0.5505356	-0.07	-0.07	
0.0148	0	0	-0.04874463	0.05072248	-0.3502901	-0.5505557	-0.07	-0.07	
0.0152	0	0	-0.04866994	0.05076755	-0.3502955	-0.5505759	-0.07	-0.07	
0.0156	0	0	-0.04859297	0.05081411	-0.3503006	-0.5505959	-0.07	-0.07	
0.016	0	0	-0.04851371	0.05086214	-0.3503052	-0.5506161	-0.07	-0.07	
0.0164	0	0	-0.04843218	0.05091166	-0.3503095	-0.5506363	-0.07	-0.07	
0.0168	0	0	-0.04834835	0.05096268	-0.3503134	-0.5506564	-0.07	-0.07	
0.0172	0	0	-0.04826224	0.05101518	-0.3503169	-0.5506765	-0.07	-0.07	
0.0176	0	0	-0.04817383	0.05106917	-0.3503199	-0.5506967	-0.07	-0.07	
0.018	0	0	-0.04808312	0.05112464	-0.3503226	-0.5507168	-0.07	-0.07	
0.0184	0	0	-0.04799013	0.05118161	-0.3503248	-0.5507369	-0.07	-0.07	
0.0188	0	0	-0.04789484	0.05124009	-0.3503267	-0.5507569	-0.07	-0.07	
0.0192	0	0	-0.04779726	0.05130005	-0.3503281	-0.550777	-0.07	-0.07	
0.0196	0	0	-0.04769736	0.0513615	-0.3503291	-0.550797	-0.07	-0.07	
0.02	0	0	-0.04759518	0.05142445	-0.3503297	-0.550817	-0.07	-0.07	
0.0204	0	0	-0.0474907	0.0514889	-0.3503299	-0.5508369	-0.07	-0.07	
0.0208	0	0	-0.04738393	0.05155485	-0.3503296	-0.5508568	-0.07	-0.07	
0.0212	0	0	-0.04727485	0.05162228	-0.3503289	-0.5508767	-0.07	-0.07	
0.0216	0	0	-0.04716348	0.05169122	-0.3503278	-0.5508965	-0.07	-0.07	
0.022	0	0	-0.04704982	0.05176164	-0.3503263	-0.5509163	-0.07	-0.07	
0.0224	0	0	-0.04693386	0.05183356	-0.3503244	-0.550936	-0.07	-0.07	
0.0228	0	0	-0.04681561	0.05190697	-0.350322	-0.5509557	-0.07	-0.07	
0.0232	0	0	-0.04669506	0.05198187	-0.3503192	-0.5509754	-0.07	-0.07	
0.0236	0	0	-0.04657223	0.05205826	-0.350316	-0.5509951	-0.07	-0.07	
0.024	0	0	-0.0464471	0.05213613	-0.3503124	-0.5510147	-0.07	-0.07	
0.0244	0	0	-0.04631968	0.0522155	-0.3503084	-0.5510343	-0.07	-0.07	
0.0248	0	0	-0.04618998	0.05229635	-0.3503039	-0.5510538	-0.07	-0.07	
0.0252	0	0	-0.04605799	0.05237868	-0.3502991	-0.5510733	-0.07	-0.07	
0.0256	0	0	-0.04592371	0.0524625	-0.3502938	-0.5510927	-0.07	-0.07	
0.026	0	0	-0.04578715	0.05254778	-0.3502881	-0.5511122	-0.07	-0.07	
0.0264	0	0	-0.04564831	0.05263456	-0.350282	-0.5511316	-0.07	-0.07	
0.0268	0	0	-0.04550719	0.05272281	-0.3502755	-0.551151	-0.07	-0.07	
0.0272	0	0	-0.0453638	0.05281254	-0.3502686	-0.5511703	-0.07	-0.07	
0.0276	0	0	-0.04521812	0.05290373	-0.3502613	-0.5511896	-0.07	-0.07	
0.028	0	0	-0.04507017	0.0529964	-0.3502536	-0.5512089	-0.07	-0.07	
0.0284	0	0	-0.04491995	0.05309054	-0.3502454	-0.5512281	-0.07	-0.07	
0.0288	0	0	-0.04476745	0.05318614	-0.3502369	-0.5512473	-0.07	-0.07	
0.0292	0	0	-0.04461269	0.05328321	-0.350228	-0.5512665	-0.07	-0.07	
0.0296	0	0	-0.04445566	0.05338174	-0.3502187	-0.5512857	-0.07	-0.07	
0.03	0	0	-0.04429637	0.05348174	-0.350209	-0.5513048	-0.07	-0.07	
0.0304	0	0	-0.04413482	0.05358318	-0.3501988	-0.5513239	-0.07	-0.07	
0.0308	0	0	-0.043971	0.05368609	-0.3501884	-0.5513431	-0.07	-0.07	
0.0312	0	0	-0.04380492	0.05379046	-0.3501775	-0.5513622	-0.07	-0.07	
0.0316	0	0	-0.04363659	0.05389627	-0.3501662	-0.5513812	-0.07	-0.07	
0.032	0	0	-0.04346601	0.05400354	-0.3501546	-0.5514002	-0.07	-0.07	
0.0324	0	0	-0.04329317	0.05411225	-0.3501426	-0.5514193	-0.07	-0.07	
0.0328	0	0	-0.04311808	0.0542224	-0.3501302	-0.5514383	-0.07	-0.07	
0.0332	0	0	-0.04294074	0.05433401	-0.3501174	-0.5514572	-0.07	-0.07	
0.0336	0	0	-0.04276116	0.05444705	-0.3501042	-0.5514762	-0.07	-0.07	
0.034	0	0	-0.04257932	0.05456154	-0.3500906	-0.5514951	-0.07	-0.07	
0.0344	0	0	-0.04239525	0.05467746	-0.3500767	-0.5515141	-0.07	-0.07	
0.0348	0	0	-0.04220894	0.05479482	-0.3500624	-0.5515329	-0.07	-0.07	
0.0352	0	0	-0.04202039	0.05491361	-0.3500477	-0.5515518	-0.07	-0.07	
0.0356	0	0	-0.0418296	0.05503383	-0.3500327	-0.5515708	-0.07	-0.07	
0.036	0	0	-0.04163658	0.05515548	-0.3500173	-0.5515897	-0.07	-0.07	
0.0364	0	0	-0.04144133	0.05527856	-0.3500015	-0.5516085	-0.07	-0.07	
0.0368	0	0	-0.04124384	0.05540306	-0.3499853	-0.5516273	-0.07	-0.07	
0.0372	0	0	-0.04104412	0.05552898	-0.3499688	-0.5516462	-0.07	-0.07	
0.0376	0	0	-0.04084219	0.05565633	-0.3499519	-0.551665	-0.07	-0.07	
0.038	0	0	-0.04063803	0.05578509	-0.3499347	-0.5516838	-0.07	-0.07	
0.0384	0	0	-0.04043164	0.05591527	-0.3499171	-0.5517027	-0.07	-0.07	
0.0388	0	0	-0.04022303	0.05604687	-0.3498991	-0.5517215	-0.07	-0.07	
0.0392	0	0	-0.0400122	0.05617988	-0.3498808	-0.5517403	-0.07	-0.07	
0.0396	0	0	-0.03979916	0.0563143	-0.3498621	-0.551759	-0.07	-0.07	
0.04	0	0	-0.0395839	0.05645012	-0.349843	-0.5517778	-0.07	-0.07	
0.0404	0	0	-0.03936642	0.05658735	-0.3498236	-0.5517965	-0.07	-0.07	
0.0408	0	0	-0.03914674	0.05672599	-0.3498038	-0.5518152	-0.07	-0.07	
0.0412	0	0	-0.03892484	0.05686603	-0.3497837	-0.5518339	-0.07	-0.07	
0.0416	0	0	-0.03870074	0.05700747	-0.3497632	-0.5518526	-0.07	-0.07	
0.042	0	0	-0.03847444	0.0571503	-0.3497424	-0.5518713	-0.07	-0.07	
0.0424	0	0	-0.03824593	0.05729454	-0.3497212	-0.55189	-0.07	-0.07	
0.0428	0	0	-0.03801521	0.05744017	-0.3496997	-0.5519087	-0.07	-0.07	
0.0432	0	0	-0.0377823	0.0575872	-0.3496778	-0.5519273	-0.07	-0.07	
0.0436	0	0	-0.03754719	0.05773561	-0.3496555	-0.5519459	-0.07	-0.07	
0.044	0	0	-0.03730988	0.05788542	-0.3496329	-0.5519645	-0.07	-0.07	
0.0444	0	0	-0.03707037	0.0580366	-0.3496099	-0.5519831	-0.07	-0.07	
0.0448	0	0	-0.03682868	0.05818918	-0.3495867	-0.5520017	-0.07	-0.07	
0.0452	0	0	-0.03658478	0.05834314	-0.349563	-0.5520202	-0.07	-0.07	
0.0456	0	0	-0.03633871	0.05849848	-0.349539	-0.5520387	-0.07	-0.07	
0.046	0	0	-0.03609044	0.0586552	-0.3495146	-0.5520572	-0.07	-0.07	
0.0464	0	0	-0.03583999	0.0588133	-0.3494899	-0.5520757	-0.07	-0.07	
0.0468	0	0	-0.03558735	0.05897278	-0.3494648	-0.5520941	-0.07	-0.07	
0.0472	0	0	-0.03533253	0.05913363	-0.3494394	-0.5521125	-0.07	-0.07	
0.0476	0	0	-0.03507552	0.05929584	-0.3494135	-0.5521309	-0.07	-0.07	
0.048	0	0	-0.03481634	0.05945944	-0.3493874	-0.5521492	-0.07	-0.07	
0.0484	0	0	-0.03455497	0.0596244	-0.3493609	-0.5521675	-0.07	-0.07	
0.0488	0	0	-0.03429144	0.05979073	-0.349334	-0.5521857	-0.07	-0.07	
0.0492	0	0	-0.03402572	0.05995842	-0.3493068	-0.552204	-0.07	-0.07	
0.0496	0	0	-0.03375784	0.06012749	-0.3492792	-0.5522222	-0.07	-0.07	
0.05	0	0	-0.03348777	0.0602979	-0.3492513	-0.5522403	-0.07	-0.07	
0.0504	0	0	-0.03321554	0.06046968	-0.349223	-0.5522583	-0.07	-0.07	
0.0508	0	0	-0.03294114	0.06064281	-0.3491943	-0.5522763	-0.07	-0.07	
0.0512	0	0	-0.03266457	0.0608173	-0.3491653	-0.5522943	-0.07	-0.07	
0.0516	0	0	-0.03238584	0.06099314	-0.3491359	-0.5523122	-0.07	-0.07	
0.052	0	0	-0.03210495	0.06117035	-0.3491062	-0.5523301	-0.07	-0.07	
0.0524	0	0	-0.03182189	0.06134889	-0.349076	-0.552348	-0.07	-0.07	
0.0528	0	0	-0.03153666	0.06152879	-0.3490456	-0.5523657	-0.07	-0.07	
0.0532	0	0	-0.03124929	0.06171004	-0.3490148	-0.5523834	-0.07	-0.07	
0.0536	0	0	-0.03095976	0.06189264	-0.3489836	-0.552401	-0.07	-0.07	
0.054	0	0	-0.03066806	0.06207658	-0.348952	-0.5524186	-0.07	-0.07	
0.0544	0	0	-0.03037422	0.06226187	-0.3489201	-0.5524361	-0.07	-0.07	
0.0548	0	0	-0.03007823	0.0624485	-0.3488878	-0.5524535	-0.07	-0.07	
0.0552	0	0	-0.02978008	0.06263646	-0.3488552	-0.552471	-0.07	-0.07	
0.0556	0	0	-0.02947978	0.06282577	-0.3488221	-0.5524883	-0.07	-0.07	
0.056	0	0	-0.02917734	0.06301641	-0.3487887	-0.5525055	-0.07	-0.07	
0.0564	0	0	-0.02887275	0.06320839	-0.3487549	-0.5525226	-0.07	-0.07	
0.0568	0	0	-0.02856601	0.06340169	-0.3487208	-0.5525396	-0.07	-0.07	
0.0572	0	0	-0.02825713	0.06359634	-0.3486863	-0.5525566	-0.07	-0.07	
0.0576	0	0	-0.02794611	0.06379231	-0.3486514	-0.5525736	-0.07	-0.07	
0.058	0	0	-0.02763295	0.06398962	-0.3486161	-0.5525904	-0.07	-0.07	
0.0584	0	0	-0.02731766	0.06418826	-0.3485804	-0.5526071	-0.07	-0.07	
0.0588	0	0	-0.02700021	0.06438821	-0.3485444	-0.5526237	-0.07	-0.07	
0.0592	0	0	-0.02668064	0.06458948	-0.348508	-0.5526401	-0.07	-0.07	
0.0596	0	0	-0.02635893	0.06479207	-0.3484712	-0.5526566	-0.07	-0.07	
0.06	0	0	-0.02603509	0.064996	-0.3484341	-0.5526729	-0.07	-0.07	
0.0604	0	0	-0.02570912	0.06520122	-0.3483965	-0.5526891	-0.07	-0.07	
0.0608	0	0	-0.02538103	0.06540778	-0.3483585	-0.5527052	-0.07	-0.07	
0.0612	0	0	-0.0250508	0.06561565	-0.3483202	-0.5527211	-0.07	-0.07	
0.0616	0	0	-0.02471845	0.06582484	-0.3482815	-0.5527369	-0.07	-0.07	
0.062	0	0	-0.02438397	0.06603533	-0.3482423	-0.5527527	-0.07	-0.07	
0.0624	0	0	-0.02404737	0.06624714	-0.3482029	-0.5527683	-0.07	-0.07	
0.0628	0	0	-0.02370864	0.06646025	-0.3481629	-0.5527838	-0.07	-0.07	
0.0632	0	0	-0.02336781	0.06667467	-0.3481226	-0.5527992	-0.07	-0.07	
0.0636	0	0	-0.02302485	0.0668904	-0.3480819	-0.5528144	-0.07	-0.07	
0.064	0	0	-0.02267977	0.06710743	-0.3480408	-0.5528294	-0.07	-0.07	
0.06439999	1	0	-0.02233258	0.06732576	-0.3479992	-0.5528443	-0.07	-0.07	
0.0648	1	0	-0.02198327	0.06754539	-0.3479573	-0.5528591	-0.07	-0.07	
0.0652	1	0	-0.02163186	0.06776633	-0.347915	-0.5528737	-0.07	-0.07	
0.0656	1	0	-0.02127833	0.06798855	-0.3478723	-0.5528882	-0.07	-0.07	
0.066	1	0	-0.02092269	0.06821208	-0.3478291	-0.5529025	-0.07	-0.07	
0.0664	1	0	-0.02056495	0.06843689	-0.3477856	-0.5529167	-0.07	-0.07	
0.0668	1	0	-0.0202051	0.068663	-0.3477416	-0.5529307	-0.07	-0.07	
0.0672	1	0	-0.01984315	0.06889041	-0.3476972	-0.5529445	-0.07	-0.07	
0.0676	1	0	-0.0194791	0.06911909	-0.3476524	-0.5529582	-0.07	-0.05	
0.068	1	0	-0.01911294	0.06934907	-0.3476072	-0.5529718	-0.07	-0.05	
0.0684	1	0	-0.01874469	0.06958033	-0.3475616	-0.552985	-0.07	-0.05	
0.06879999	1	0	-0.01837434	0.06981287	-0.3475155	-0.5529982	-0.07	-0.05	
0.0692	1	0	-0.01800189	0.07004669	-0.3474689	-0.5530111	-0.07	-0.05	
0.0696	1	0	-0.01762735	0.0702818	-0.347422	-0.5530238	-0.07	-0.034	
0.07	1	0	-0.01725072	0.07051819	-0.3473747	-0.5530364	-0.07	-0.034	
0.0704	1	0	-0.016872	0.07075585	-0.347327	-0.5530488	-0.07	-0.034	
0.0708	1	0	-0.0164912	0.07099479	-0.3472787	-0.5530609	-0.07	-0.034	
0.0712	1	0	-0.0161083	0.07123499	-0.3472301	-0.5530729	-0.07	-0.034	
0.0716	1	0	-0.01572332	0.07147647	-0.347181	-0.5530847	-0.07	-0.0212	
0.072	1	0	-0.01533625	0.07171922	-0.3471315	-0.5530962	-0.07	-0.0212	
0.0724	1	0	-0.01494711	0.07196324	-0.3470815	-0.5531075	-0.07	-0.0212	
0.0728	1	0	-0.01455588	0.07220852	-0.3470311	-0.5531186	-0.07	-0.0212	
0.07319999	1	0	-0.01416258	0.07245506	-0.3469802	-0.5531294	-0.07	-0.0212	
0.0736	1	0	-0.01376719	0.07270287	-0.3469288	-0.55314	-0.07	-0.01096	
0.074	1	0	-0.01336974	0.07295194	-0.3468771	-0.5531504	-0.07	-0.01096	
0.0744	1	0	-0.01297021	0.07320226	-0.3468248	-0.5531606	-0.07	-0.01096	
0.0748	1	0	-0.01256861	0.07345384	-0.3467721	-0.5531705	-0.07	-0.01096	
0.0752	1	0	-0.01216494	0.07370668	-0.346719	-0.5531801	-0.07	-0.01096	
0.0756	1	0	-0.0117592	0.07396077	-0.3466654	-0.5531895	-0.07	-0.002768002	
0.076	1	0	-0.0113514	0.07421612	-0.3466113	-0.5531986	-0.07	-0.002768002	
0.0764	1	0	-0.01094154	0.0744727	-0.3465567	-0.5532075	-0.07	-0.002768002	
0.0768	1	0	-0.01052961	0.07473054	-0.3465017	-0.5532161	-0.07	-0.002768002	
0.0772	1	0	-0.01011562	0.07498962	-0.3464462	-0.5532244	-0.07	-0.002768002	
0.07759999	1	0	-0.009699575	0.07524995	-0.3463902	-0.5532325	-0.07	0.003785595	
0.078	1	0	-0.009281469	0.07551152	-0.3463338	-0.5532403	-0.07	0.003785595	
0.0784	1	0	-0.00886131	0.07577433	-0.3462768	-0.5532477	-0.07	0.003785595	
0.0788	1	0	-0.0084391	0.07603838	-0.3462195	-0.553255	-0.07	0.003785595	
0.0792	1	0	-0.008014846	0.07630365	-0.3461616	-0.5532619	-0.07	0.003785595	
0.0796	1	0	-0.007588536	0.07657018	-0.3461032	-0.5532686	-0.07	0.009028472	
0.08	1	0	-0.007160175	0.07683792	-0.3460443	-0.5532748	-0.07	0.009028472	
0.0804	1	0	-0.006729773	0.07710689	-0.3459849	-0.5532808	-0.07	0.009028472	
0.0808	1	0	-0.006297338	0.07737711	-0.3459251	-0.5532866	-0.07	0.009028472	
0.0812	1	0	-0.005862847	0.07764854	-0.3458648	-0.5532919	-0.07	0.009028472	
0.0816	1	0	-0.00542633	0.0779212	-0.3458039	-0.553297	-0.07	0.01322278	
0.08199999	1	0	-0.00498777	0.07819509	-0.3457426	-0.5533017	-0.07	0.01322278	
0.0824	1	0	-0.004547173	0.07847019	-0.3456807	-0.5533061	-0.07	0.01322278	
0.0828	1	0	-0.004104543	0.0787465	-0.3456183	-0.5533101	-0.07	0.01322278	
0.0832	1	0	-0.003659892	0.07902404	-0.3455555	-0.5533139	-0.07	0.01322278	
0.0836	1	0	-0.003213203	0.07930278	-0.345492	-0.5533172	-0.07	0.01657822	
0.084	1	0	-0.002764487	0.07958275	-0.3454281	-0.5533202	-0.07	0.01657822	
0.0844	1	0	-0.002313751	0.07986392	-0.3453637	-0.5533229	-0.07	0.01657822	
0.0848	1	0	-0.001860991	0.08014631	-0.3452988	-0.5533252	-0.07	0.01657822	
0.0852	1	0	-0.001406208	0.08042989	-0.3452333	-0.5533271	-0.07	0.01657822	
0.0856	1	0	-0.0009494156	0.08071468	-0.3451673	-0.5533287	-0.07	0.01926257	
0.086	1	0	-0.0004906029	0.08100068	-0.3451008	-0.5533299	-0.07	0.01926257	
0.08639999	1	0	-2.97755E-05	0.08128786	-0.3450337	-0.5533307	-0.07	0.01926257	
0.08679999	1	0	0.0004330665	0.08157625	-0.3449661	-0.5533312	-0.07	0.01926257	
0.0872	1	0	0.0008979112	0.08186585	-0.344898	-0.5533313	-0.07	0.01926257	
0.0876	1	0	0.001364765	0.08215662	-0.3448293	-0.5533309	-0.07	0.02141006	
0.088	1	0	0.001833621	0.08244859	-0.3447601	-0.5533301	-0.07	0.02141006	
0.0884	1	0	0.002304486	0.08274174	-0.3446904	-0.5533289	-0.07	0.02141006	
0.0888	1	0	0.002777341	0.08303608	-0.34462	-0.5533274	-0.07	0.02141006	
0.0892	1	0	0.003252202	0.08333161	-0.3445491	-0.5533253	-0.07	0.02141006	
0.0896	1	0	0.003729057	0.08362831	-0.3444777	-0.5533229	-0.07	0.02312805	
0.09	1	0	0.004207906	0.0839262	-0.3444057	-0.5533201	-0.07	0.02312805	
0.0904	1	0	0.004688752	0.08422526	-0.3443332	-0.5533167	-0.07	0.02312805	
0.09079999	1	0	0.005171576	0.0845255	-0.3442601	-0.553313	-0.07	0.02312805	
0.09119999	1	0	0.005656391	0.08482692	-0.3441864	-0.5533088	-0.07	0.02312805	
0.0916	1	0	0.006143191	0.0851295	-0.3441121	-0.5533042	-0.07	0.02450244	
0.092	1	0	0.006631968	0.08543326	-0.3440373	-0.5532991	-0.07	0.02450244	
0.0924	1	0	0.007122729	0.08573818	-0.3439619	-0.5532936	-0.07	0.02450244	
0.0928	1	0	0.007615459	0.08604427	-0.343886	-0.5532877	-0.07	0.02450244	
0.0932	1	0	0.008110172	0.08635152	-0.3438094	-0.5532812	-0.07	0.02450244	
0.0936	1	0	0.008606848	0.08665993	-0.3437323	-0.5532743	-0.07	0.02560195	
0.094	1	0	0.009105495	0.08696949	-0.3436545	-0.5532669	-0.07	0.02560195	
0.0944	1	0	0.009606115	0.08728021	-0.3435763	-0.553259	-0.07	0.02560195	
0.0948	1	0	0.01010869	0.08759209	-0.3434973	-0.5532507	-0.07	0.02560195	
0.09519999	1	0	0.01061324	0.08790512	-0.3434179	-0.5532418	-0.07	0.02560195	
0.09559999	1	0	0.01111973	0.0882193	-0.3433377	-0.5532325	-0.07	0.02648156	
0.096	1	0	0.0116282	0.08853461	-0.343257	-0.5532226	-0.07	0.02648156	
0.0964	1	0	0.01213861	0.08885107	-0.3431757	-0.5532122	-0.07	0.02648156	
0.0968	1	0	0.01265098	0.08916868	-0.3430938	-0.5532014	-0.07	0.02648156	
0.0972	1	0	0.01316529	0.08948743	-0.3430113	-0.5531899	-0.07	0.02648156	
0.0976	1	0	0.01368155	0.08980729	-0.3429282	-0.553178	-0.07	0.02718525	
0.098	1	0	0.01419976	0.09012831	-0.3428445	-0.5531656	-0.07	0.02718525	
0.0984	1	0	0.01471989	0.09045046	-0.3427601	-0.5531526	-0.07	0.02718525	
0.0988	1	0	0.01524197	0.09077372	-0.3426751	-0.553139	-0.07	0.02718525	
0.0992	1	0	0.01576599	0.09109812	-0.3425895	-0.553125	-0.07	0.02718525	
0.09959999	1	0	0.01629193	0.09142365	-0.3425033	-0.5531103	-0.07	0.0277482	
0.09999999	1	0	0.01681981	0.09175029	-0.3424164	-0.5530952	-0.07	0.0277482	
0.1004	1	0	0.01734962	0.09207805	-0.3423289	-0.5530794	-0.07	0.0277482	
0.1008	1	0	0.01788135	0.09240693	-0.3422408	-0.5530631	-0.07	0.0277482	
0.1012	1	0	0.018415	0.09273694	-0.342152	-0.5530462	-0.07	0.0277482	
0.1016	1	0	0.01895058	0.09306803	-0.3420626	-0.5530288	-0.07	0.02819856	
0.102	1	0	0.01948806	0.09340024	-0.3419725	-0.5530106	-0.07	0.02819856	
0.1024	1	0	0.02002746	0.09373356	-0.3418818	-0.552992	-0.07	0.02819856	
0.1028	1	0	0.02056876	0.09406798	-0.3417904	-0.5529728	-0.07	0.02819856	
0.1032	1	0	0.02111199	0.0944035	-0.3416984	-0.5529529	-0.07	0.02819856	
0.1036	1	0	0.02165711	0.09474012	-0.3416058	-0.5529324	-0.07	0.02855884	
0.104	1	0	0.02220412	0.09507784	-0.3415124	-0.5529115	-0.07	0.02855884	
0.1044	1	0	0.02275305	0.09541664	-0.3414184	-0.5528898	-0.07	0.02855884	
0.1048	1	0	0.02330387	0.09575654	-0.3413238	-0.5528675	-0.07	0.02855884	
0.1052	1	0	0.02385658	0.09609752	-0.3412284	-0.5528445	-0.07	0.02855884	
0.1056	1	0	0.02441118	0.09643959	-0.3411324	-0.5528209	-0.07	0.02884708	
0.106	1	0	0.02496766	0.09678274	-0.3410357	-0.5527968	-0.07	0.02884708	
0.1064	1	0	0.02552603	0.09712697	-0.3409383	-0.5527719	-0.07	0.02884708	
0.1068	1	0	0.02608629	0.09747227	-0.3408403	-0.5527464	-0.07	0.02884708	
0.1072	1	0	0.02664842	0.09781867	-0.3407416	-0.5527202	-0.07	0.02884708	
0.1076	1	0	0.02721242	0.09816611	-0.3406421	-0.5526933	-0.07	0.02907766	
0.108	1	0	0.0277783	0.09851463	-0.340542	-0.5526658	-0.07	0.02907766	
0.1084	1	0	0.02834604	0.09886422	-0.3404412	-0.5526377	-0.07	0.02907766	
0.1088	1	0	0.02891564	0.09921487	-0.3403397	-0.5526088	-0.07	0.02907766	
0.1092	1	0	0.02948712	0.09956657	-0.3402375	-0.5525793	-0.07	0.02907766	
0.1096	1	0	0.03006044	0.09991933	-0.3401346	-0.552549	-0.07	0.02926213	
0.11	1	0	0.03063562	0.1002732	-0.340031	-0.5525181	-0.07	0.02926213	
0.1104	1	0	0.03121266	0.100628	-0.3399267	-0.5524864	-0.07	0.02926213	
0.1108	1	0	0.03179154	0.1009839	-0.3398216	-0.5524541	-0.07	0.02926213	
0.1112	1	0	0.03237227	0.1013409	-0.3397159	-0.552421	-0.07	0.02926213	
0.1116	1	0	0.03295484	0.1016989	-0.3396094	-0.5523873	-0.07	0.0294097	
0.112	1	0	0.03353926	0.102058	-0.3395022	-0.5523528	-0.07	0.0294097	
0.1124	1	0	0.0341255	0.102418	-0.3393943	-0.5523176	-0.07	0.0294097	
0.1128	1	0	0.03471358	0.1027792	-0.3392857	-0.5522816	-0.07	0.0294097	
0.1132	1	0	0.03530348	0.1031413	-0.3391763	-0.5522448	-0.07	0.0294097	
0.1136	1	0	0.0358952	0.1035045	-0.3390662	-0.5522074	-0.07	0.02952776	
0.114	1	0	0.03648876	0.1038687	-0.3389553	-0.5521692	-0.07	0.02952776	
0.1144	1	0	0.03708413	0.1042339	-0.3388438	-0.5521302	-0.07	0.02952776	
0.1148	1	0	0.03768132	0.1046002	-0.3387314	-0.5520905	-0.07	0.02952776	
0.1152	1	0	0.03828031	0.1049674	-0.3386183	-0.5520499	-0.07	0.02952776	
0.1156	1	0	0.03888113	0.1053357	-0.3385045	-0.5520086	-0.07	0.0296222	
0.116	1	0	0.03948373	0.105705	-0.3383899	-0.5519665	-0.07	0.0296222	
0.1164	1	0	0.04008814	0.1060752	-0.3382745	-0.5519236	-0.07	0.0296222	
0.1168	1	0	0.04069435	0.1064465	-0.3381584	-0.5518799	-0.07	0.0296222	
0.1172	1	0	0.04130235	0.1068188	-0.3380415	-0.5518354	-0.07	0.0296222	
0.1176	1	0	0.04191214	0.1071921	-0.3379239	-0.5517901	-0.07	0.02969776	
0.118	1	0	0.04252373	0.1075663	-0.3378055	-0.5517439	-0.07	0.02969776	
