Time	CylinderSensor	BoxSensor	BoxSensorX	CylinderSensorX	CylinderSensorY	BoxSensorY	BoxContact	CylinderContact	
0.0116	0	0	-0.04926063	0.05073926	-0.5502338	-0.5503962	-0.07	-0.07	
0.012	0	0	-0.049204	0.05079586	-0.5502419	-0.5504159	-0.07	-0.07	
0.0124	0	0	-0.04914514	0.0508547	-0.5502497	-0.5504357	-0.07	-0.07	
0.0128	0	0	-0.04908403	0.05091579	-0.5502572	-0.5504555	-0.07	-0.07	
0.0132	0	0	-0.04902067	0.05097912	-0.5502643	-0.5504755	-0.07	-0.07	
0.0136	0	0	-0.04895506	0.05104471	-0.5502712	-0.5504954	-0.07	-0.07	
0.014	0	0	-0.04888719	0.05111255	-0.5502777	-0.5505155	-0.07	-0.07	
0.0144	0	0	-0.04881705	0.05118266	-0.5502837	-0.5505356	-0.07	-0.07	
0.0148	0	0	-0.04874463	0.05125504	-0.5502895	-0.5505557	-0.07	-0.07	
0.0152	0	0	-0.04866994	0.05132968	-0.5502948	-0.5505759	-0.07	-0.07	
0.0156	0	0	-0.04859297	0.05140661	-0.5502997	-0.5505959	-0.07	-0.07	
0.016	0	0	-0.04851371	0.05148582	-0.5503042	-0.5506161	-0.07	-0.07	
0.0164	0	0	-0.04843218	0.0515673	-0.5503084	-0.5506363	-0.07	-0.07	
0.0168	0	0	-0.04834835	0.05165108	-0.5503122	-0.5506564	-0.07	-0.07	
0.0172	0	0	-0.04826224	0.05173714	-0.5503156	-0.5506765	-0.07	-0.07	
0.0176	0	0	-0.04817383	0.05182548	-0.5503185	-0.5506967	-0.07	-0.07	
0.018	0	0	-0.04808312	0.05191611	-0.550321	-0.5507168	-0.07	-0.07	
0.0184	0	0	-0.04799013	0.05200904	-0.5503232	-0.5507369	-0.07	-0.07	
0.0188	0	0	-0.04789484	0.05210425	-0.5503249	-0.5507569	-0.07	-0.07	
0.0192	0	0	-0.04779726	0.05220177	-0.5503262	-0.550777	-0.07	-0.07	
0.0196	0	0	-0.04769736	0.05230156	-0.550327	-0.550797	-0.07	-0.07	
0.02	0	0	-0.04759518	0.05240365	-0.5503274	-0.550817	-0.07	-0.07	
0.0204	0	0	-0.0474907	0.05250803	-0.5503274	-0.5508369	-0.07	-0.07	
0.0208	0	0	-0.04738393	0.0526147	-0.5503269	-0.5508568	-0.07	-0.07	
0.0212	0	0	-0.04727485	0.05272366	-0.550326	-0.5508767	-0.07	-0.07	
0.0216	0	0	-0.04716348	0.05283491	-0.5503246	-0.5508965	-0.07	-0.07	
0.022	0	0	-0.04704982	0.05294845	-0.5503228	-0.5509163	-0.07	-0.07	
0.0224	0	0	-0.04693386	0.05306428	-0.5503207	-0.550936	-0.07	-0.07	
0.0228	0	0	-0.04681561	0.05318239	-0.550318	-0.5509557	-0.07	-0.07	
0.0232	0	0	-0.04669506	0.05330279	-0.550315	-0.5509754	-0.07	-0.07	
0.0236	0	0	-0.04657223	0.05342549	-0.5503115	-0.5509951	-0.07	-0.07	
0.024	0	0	-0.0464471	0.05355045	-0.5503075	-0.5510147	-0.07	-0.07	
0.0244	0	0	-0.04631968	0.0536777	-0.5503032	-0.5510343	-0.07	-0.07	
0.0248	0	0	-0.04618998	0.05380723	-0.5502984	-0.5510538	-0.07	-0.07	
0.0252	0	0	-0.04605799	0.05393903	-0.5502931	-0.5510733	-0.07	-0.07	
0.0256	0	0	-0.04592371	0.05407311	-0.5502874	-0.5510927	-0.07	-0.07	
0.026	0	0	-0.04578715	0.05420945	-0.5502813	-0.5511122	-0.07	-0.07	
0.0264	0	0	-0.04564831	0.05434808	-0.5502748	-0.5511316	-0.07	-0.07	
0.0268	0	0	-0.04550719	0.05448898	-0.5502679	-0.551151	-0.07	-0.07	
0.0272	0	0	-0.0453638	0.05463214	-0.5502605	-0.5511703	-0.07	-0.07	
0.0276	0	0	-0.04521812	0.05477757	-0.5502526	-0.5511896	-0.07	-0.07	
0.028	0	0	-0.04507017	0.05492526	-0.5502444	-0.5512089	-0.07	-0.07	
0.0284	0	0	-0.04491995	0.05507521	-0.5502357	-0.5512281	-0.07	-0.07	
0.0288	0	0	-0.04476745	0.05522742	-0.5502267	-0.5512473	-0.07	-0.07	
0.0292	0	0	-0.04461269	0.05538188	-0.5502172	-0.5512665	-0.07	-0.07	
0.0296	0	0	-0.04445566	0.0555386	-0.5502073	-0.5512857	-0.07	-0.07	
0.03	0	0	-0.04429637	0.05569758	-0.5501968	-0.5513048	-0.07	-0.07	
0.0304	0	0	-0.04413482	0.0558588	-0.5501861	-0.5513239	-0.07	-0.07	
0.0308	0	0	-0.043971	0.05602228	-0.5501749	-0.5513431	-0.07	-0.07	
0.0312	0	0	-0.04380492	0.05618799	-0.5501634	-0.5513622	-0.07	-0.07	
0.0316	0	0	-0.04363659	0.05635594	-0.5501513	-0.5513812	-0.07	-0.07	
0.032	0	0	-0.04346601	0.05652614	-0.550139	-0.5514002	-0.07	-0.07	
0.0324	0	0	-0.04329317	0.05669858	-0.5501261	-0.5514193	-0.07	-0.07	
0.0328	0	0	-0.04311808	0.05687325	-0.5501128	-0.5514383	-0.07	-0.07	
0.0332	0	0	-0.04294074	0.05705015	-0.5500991	-0.5514572	-0.07	-0.07	
0.0336	0	0	-0.04276116	0.05722929	-0.5500851	-0.5514762	-0.07	-0.07	
0.034	0	0	-0.04257932	0.05741065	-0.5500706	-0.5514951	-0.07	-0.07	
0.0344	0	0	-0.04239525	0.05759424	-0.5500557	-0.5515141	-0.07	-0.07	
0.0348	0	0	-0.04220894	0.05778005	-0.5500404	-0.5515329	-0.07	-0.07	
0.0352	0	0	-0.04202039	0.05796808	-0.5500246	-0.5515518	-0.07	-0.07	
0.0356	0	0	-0.0418296	0.05815833	-0.5500085	-0.5515708	-0.07	-0.07	
0.036	0	0	-0.04163658	0.05835079	-0.549992	-0.5515897	-0.07	-0.07	
0.0364	0	0	-0.04144133	0.05854547	-0.5499751	-0.5516085	-0.07	-0.07	
0.0368	0	0	-0.04124384	0.05874236	-0.5499577	-0.5516273	-0.07	-0.07	
0.0372	0	0	-0.04104412	0.05894146	-0.5499399	-0.5516462	-0.07	-0.07	
0.0376	0	0	-0.04084219	0.05914277	-0.5499218	-0.551665	-0.07	-0.07	
0.038	0	0	-0.04063803	0.05934628	-0.5499033	-0.5516838	-0.07	-0.07	
0.0384	0	0	-0.04043164	0.05955199	-0.5498843	-0.5517027	-0.07	-0.07	
0.0388	0	0	-0.04022303	0.0597599	-0.5498649	-0.5517215	-0.07	-0.07	
0.0392	0	0	-0.0400122	0.05997001	-0.5498452	-0.5517403	-0.07	-0.07	
0.0396	0	0	-0.03979916	0.06018231	-0.549825	-0.551759	-0.07	-0.07	
0.04	0	0	-0.0395839	0.06039681	-0.5498044	-0.5517778	-0.07	-0.07	
0.0404	0	0	-0.03936642	0.06061349	-0.5497834	-0.5517965	-0.07	-0.07	
0.0408	0	0	-0.03914674	0.06083236	-0.549762	-0.5518152	-0.07	-0.07	
0.0412	0	0	-0.03892484	0.06105342	-0.5497403	-0.5518339	-0.07	-0.07	
0.0416	0	0	-0.03870074	0.06127666	-0.5497181	-0.5518526	-0.07	-0.07	
0.042	0	0	-0.03847444	0.06150208	-0.5496954	-0.5518713	-0.07	-0.07	
0.0424	0	0	-0.03824593	0.06172968	-0.5496724	-0.55189	-0.07	-0.07	
0.0428	0	0	-0.03801521	0.06195946	-0.549649	-0.5519087	-0.07	-0.07	
0.0432	0	0	-0.0377823	0.06219141	-0.5496252	-0.5519273	-0.07	-0.07	
0.0436	0	0	-0.03754719	0.06242553	-0.549601	-0.5519459	-0.07	-0.07	
0.044	0	0	-0.03730988	0.06266182	-0.5495763	-0.5519645	-0.07	-0.07	
0.0444	0	0	-0.03707037	0.06290027	-0.5495512	-0.5519831	-0.07	-0.07	
0.0448	0	0	-0.03682868	0.06314089	-0.5495258	-0.5520017	-0.07	-0.07	
0.0452	0	0	-0.03658478	0.06338368	-0.5494999	-0.5520202	-0.07	-0.07	
0.0456	0	0	-0.03633871	0.06362863	-0.5494736	-0.5520387	-0.07	-0.07	
0.046	0	0	-0.03609044	0.06387573	-0.549447	-0.5520572	-0.07	-0.07	
0.0464	0	0	-0.03583999	0.06412499	-0.5494198	-0.5520757	-0.07	-0.07	
0.0468	0	0	-0.03558735	0.06437641	-0.5493923	-0.5520941	-0.07	-0.07	
0.0472	0	0	-0.03533253	0.06462996	-0.5493643	-0.5521125	-0.07	-0.07	
0.0476	0	0	-0.03507552	0.06488568	-0.5493359	-0.5521309	-0.07	-0.07	
0.048	0	0	-0.03481634	0.06514353	-0.5493072	-0.5521492	-0.07	-0.07	
0.0484	0	0	-0.03455497	0.06540354	-0.5492779	-0.5521675	-0.07	-0.07	
0.0488	0	0	-0.03429144	0.06566568	-0.5492483	-0.5521857	-0.07	-0.07	
0.0492	0	0	-0.03402572	0.06592997	-0.5492182	-0.552204	-0.07	-0.07	
0.0496	0	0	-0.03375784	0.0661964	-0.5491877	-0.5522222	-0.07	-0.07	
0.05	0	0	-0.03348777	0.06646495	-0.5491568	-0.5522403	-0.07	-0.07	
0.0504	0	0	-0.03321554	0.06673565	-0.5491254	-0.5522583	-0.07	-0.07	
0.0508	0	0	-0.03294114	0.06700846	-0.5490935	-0.5522763	-0.07	-0.07	
0.0512	0	0	-0.03266457	0.06728341	-0.5490612	-0.5522943	-0.07	-0.07	
0.0516	0	0	-0.03238584	0.06756049	-0.5490286	-0.5523122	-0.07	-0.07	
0.052	0	0	-0.03210495	0.06783969	-0.5489954	-0.5523301	-0.07	-0.07	
0.0524	0	0	-0.03182189	0.06812101	-0.5489618	-0.552348	-0.07	-0.07	
0.0528	0	0	-0.03153666	0.06840445	-0.5489278	-0.5523657	-0.07	-0.07	
0.0532	0	0	-0.03124929	0.06869002	-0.5488934	-0.5523834	-0.07	-0.07	
0.0536	0	0	-0.03095976	0.06897771	-0.5488585	-0.552401	-0.07	-0.07	
0.054	0	0	-0.03066806	0.06926749	-0.5488231	-0.5524186	-0.07	-0.07	
0.0544	0	0	-0.03037422	0.0695594	-0.5487873	-0.5524361	-0.07	-0.07	
0.0548	0	0	-0.03007823	0.06985342	-0.5487511	-0.5524535	-0.07	-0.07	
0.0552	0	0	-0.02978008	0.07014956	-0.5487144	-0.552471	-0.07	-0.07	
0.0556	0	0	-0.02947978	0.07044778	-0.5486773	-0.5524883	-0.07	-0.07	
0.056	0	0	-0.02917734	0.07074811	-0.5486397	-0.5525055	-0.07	-0.07	
0.0564	0	0	-0.02887275	0.07105055	-0.5486016	-0.5525226	-0.07	-0.07	
0.0568	0	0	-0.02856601	0.07135507	-0.5485629	-0.5525396	-0.07	-0.07	
0.0572	0	0	-0.02825713	0.07166171	-0.548524	-0.5525566	-0.07	-0.07	
0.0576	0	0	-0.02794611	0.07197044	-0.5484845	-0.5525736	-0.07	-0.07	
0.058	0	0	-0.02763295	0.07228126	-0.5484446	-0.5525904	-0.07	-0.07	
0.0584	0	0	-0.02731766	0.07259417	-0.5484042	-0.5526071	-0.07	-0.07	
0.0588	0	0	-0.02700021	0.07290917	-0.5483631	-0.5526237	-0.07	-0.07	
0.0592	0	0	-0.02668064	0.07322624	-0.5483218	-0.5526401	-0.07	-0.07	
0.0596	0	0	-0.02635893	0.07354541	-0.5482799	-0.5526566	-0.07	-0.07	
0.06	0	0	-0.02603509	0.07386666	-0.5482375	-0.5526729	-0.07	-0.07	
0.0604	0	0	-0.02570912	0.07418998	-0.5481947	-0.5526891	-0.07	-0.07	
0.0608	0	0	-0.02538103	0.07451539	-0.5481514	-0.5527052	-0.07	-0.07	
0.0612	0	0	-0.0250508	0.07484287	-0.5481076	-0.5527211	-0.07	-0.07	
0.0616	0	0	-0.02471845	0.07517242	-0.5480632	-0.5527369	-0.07	-0.07	
0.062	0	0	-0.02438397	0.07550404	-0.5480184	-0.5527527	-0.07	-0.07	
0.0624	0	0	-0.02404737	0.07583773	-0.5479731	-0.5527683	-0.07	-0.07	
0.0628	0	0	-0.02370864	0.07617348	-0.5479271	-0.5527838	-0.07	-0.07	
0.0632	0	0	-0.02336781	0.07651131	-0.5478808	-0.5527992	-0.07	-0.07	
0.0636	0	0	-0.02302485	0.07685119	-0.547834	-0.5528144	-0.07	-0.07	
0.064	0	0	-0.02267977	0.07719313	-0.5477866	-0.5528294	-0.07	-0.07	
0.06439999	0	0	-0.02233258	0.07753712	-0.5477387	-0.5528443	-0.07	-0.07	
0.0648	0	0	-0.02198327	0.07788318	-0.5476902	-0.5528591	-0.07	-0.07	
0.0652	0	0	-0.02163186	0.07823128	-0.5476413	-0.5528737	-0.07	-0.07	
0.0656	0	0	-0.02127833	0.07858142	-0.5475917	-0.5528882	-0.07	-0.07	
0.066	0	0	-0.02092269	0.07893363	-0.5475418	-0.5529025	-0.07	-0.07	
0.0664	0	0	-0.02056495	0.07928788	-0.5474912	-0.5529167	-0.07	-0.07	
0.0668	0	0	-0.0202051	0.07964417	-0.5474401	-0.5529307	-0.07	-0.07	
0.0672	0	0	-0.01984315	0.08000249	-0.5473885	-0.5529445	-0.07	-0.07	
0.0676	0	0	-0.0194791	0.08036286	-0.5473363	-0.5529582	-0.07	-0.07	
0.068	0	0	-0.01911294	0.08072527	-0.5472836	-0.5529718	-0.07	-0.07	
0.0684	0	0	-0.01874469	0.0810897	-0.5472304	-0.552985	-0.07	-0.07	
0.06879999	0	0	-0.01837434	0.08145617	-0.5471765	-0.5529982	-0.07	-0.07	
0.0692	0	0	-0.01800189	0.08182466	-0.5471221	-0.5530111	-0.07	-0.07	
0.0696	0	0	-0.01762735	0.08219518	-0.5470671	-0.5530238	-0.07	-0.07	
0.07	0	0	-0.01725072	0.08256773	-0.5470116	-0.5530364	-0.07	-0.07	
0.0704	0	0	-0.016872	0.0829423	-0.5469555	-0.5530488	-0.07	-0.07	
0.0708	0	0	-0.0164912	0.08331889	-0.5468989	-0.5530609	-0.07	-0.07	
0.0712	0	0	-0.0161083	0.08369749	-0.5468416	-0.5530729	-0.07	-0.07	
0.0716	0	0	-0.01572332	0.0840781	-0.5467839	-0.5530847	-0.07	-0.07	
0.072	0	0	-0.01533625	0.08446074	-0.5467255	-0.5530962	-0.07	-0.07	
0.0724	0	0	-0.01494711	0.08484537	-0.5466664	-0.5531075	-0.07	-0.07	
0.0728	0	0	-0.01455588	0.08523202	-0.5466068	-0.5531186	-0.07	-0.07	
0.07319999	0	0	-0.01416258	0.08562066	-0.5465466	-0.5531294	-0.07	-0.07	
0.0736	0	0	-0.01376719	0.08601131	-0.5464858	-0.55314	-0.07	-0.07	
0.074	0	0	-0.01336974	0.08640394	-0.5464244	-0.5531504	-0.07	-0.07	
0.0744	0	0	-0.01297021	0.08679859	-0.5463624	-0.5531606	-0.07	-0.07	
0.0748	0	0	-0.01256861	0.08719522	-0.5462998	-0.5531705	-0.07	-0.07	
0.0752	0	0	-0.01216494	0.08759385	-0.5462365	-0.5531801	-0.07	-0.07	
0.0756	0	0	-0.0117592	0.08799445	-0.5461726	-0.5531895	-0.07	-0.07	
0.076	0	0	-0.0113514	0.08839705	-0.5461082	-0.5531986	-0.07	-0.07	
0.0764	0	0	-0.01094154	0.08880163	-0.546043	-0.5532075	-0.07	-0.07	
0.0768	0	0	-0.01052961	0.08920819	-0.5459773	-0.5532161	-0.07	-0.07	
0.0772	0	0	-0.01011562	0.08961673	-0.5459109	-0.5532244	-0.07	-0.07	
0.07759999	0	0	-0.009699575	0.09002724	-0.5458439	-0.5532325	-0.07	-0.07	
0.078	0	0	-0.009281469	0.09043973	-0.5457762	-0.5532403	-0.07	-0.07	
0.0784	0	0	-0.00886131	0.09085418	-0.5457078	-0.5532477	-0.07	-0.07	
0.0788	0	0	-0.0084391	0.0912706	-0.5456389	-0.553255	-0.07	-0.07	
0.0792	0	0	-0.008014846	0.09168899	-0.5455692	-0.5532619	-0.07	-0.07	
0.0796	0	0	-0.007588536	0.09210934	-0.545499	-0.5532686	-0.07	-0.07	
0.08	0	0	-0.007160175	0.09253164	-0.545428	-0.5532748	-0.07	-0.07	
0.0804	0	0	-0.006729773	0.0929559	-0.5453563	-0.5532808	-0.07	-0.07	
0.0808	0	0	-0.006297338	0.09338212	-0.545284	-0.5532866	-0.07	-0.07	
0.0812	0	0	-0.005862847	0.09381028	-0.545211	-0.5532919	-0.07	-0.07	
0.0816	0	0	-0.00542633	0.0942404	-0.5451373	-0.553297	-0.07	-0.07	
0.08199999	0	0	-0.00498777	0.09467245	-0.545063	-0.5533017	-0.07	-0.07	
0.0824	0	0	-0.004547173	0.09510645	-0.544988	-0.5533061	-0.07	-0.07	
0.0828	0	0	-0.004104543	0.09554239	-0.5449122	-0.5533101	-0.07	-0.07	
0.0832	0	0	-0.003659892	0.09598025	-0.5448357	-0.5533139	-0.07	-0.07	
0.0836	0	0	-0.003213203	0.09642005	-0.5447586	-0.5533172	-0.07	-0.07	
0.084	0	0	-0.002764487	0.09686179	-0.5446807	-0.5533202	-0.07	-0.07	
0.0844	0	0	-0.002313751	0.09730545	-0.5446021	-0.5533229	-0.07	-0.07	
0.0848	0	0	-0.001860991	0.09775104	-0.5445229	-0.5533252	-0.07	-0.07	
0.0852	0	0	-0.001406208	0.09819855	-0.5444428	-0.5533271	-0.07	-0.07	
0.0856	0	0	-0.0009494156	0.09864797	-0.5443621	-0.5533287	-0.07	-0.07	
0.086	0	0	-0.0004906029	0.0990993	-0.5442806	-0.5533299	-0.07	-0.07	
0.08639999	0	0	-2.97755E-05	0.09955255	-0.5441984	-0.5533307	-0.07	-0.07	
0.08679999	0	0	0.0004330665	0.1000077	-0.5441155	-0.5533312	-0.07	-0.07	
0.0872	0	0	0.0008979112	0.1004648	-0.5440318	-0.5533313	-0.07	-0.07	
0.0876	0	0	0.001364765	0.1009238	-0.5439473	-0.5533309	-0.07	-0.07	
0.088	0	0	0.001833621	0.1013846	-0.5438621	-0.5533301	-0.07	-0.07	
0.0884	0	0	0.002304486	0.1018474	-0.5437762	-0.5533289	-0.07	-0.07	
0.0888	0	0	0.002777341	0.102312	-0.5436894	-0.5533274	-0.07	-0.07	
0.0892	0	0	0.003252202	0.1027786	-0.5436018	-0.5533253	-0.07	-0.07	
0.0896	0	0	0.003729057	0.103247	-0.5435135	-0.5533229	-0.07	-0.07	
0.09	0	0	0.004207906	0.1037173	-0.5434245	-0.5533201	-0.07	-0.07	
0.0904	0	0	0.004688752	0.1041895	-0.5433346	-0.5533167	-0.07	-0.07	
0.09079999	0	0	0.005171576	0.1046635	-0.543244	-0.553313	-0.07	-0.07	
0.09119999	0	0	0.005656391	0.1051395	-0.5431525	-0.5533088	-0.07	-0.07	
0.0916	0	0	0.006143191	0.1056173	-0.5430603	-0.5533042	-0.07	-0.07	
0.092	0	0	0.006631968	0.106097	-0.5429673	-0.5532991	-0.07	-0.07	
0.0924	0	0	0.007122729	0.1065785	-0.5428735	-0.5532936	-0.07	-0.07	
0.0928	0	0	0.007615459	0.1070619	-0.5427789	-0.5532877	-0.07	-0.07	
0.0932	0	0	0.008110172	0.1075472	-0.5426834	-0.5532812	-0.07	-0.07	
0.0936	0	0	0.008606848	0.1080343	-0.5425872	-0.5532743	-0.07	-0.07	
0.094	0	0	0.009105495	0.1085232	-0.5424901	-0.5532669	-0.07	-0.07	
0.0944	0	0	0.009606115	0.1090141	-0.5423921	-0.553259	-0.07	-0.07	
0.0948	0	0	0.01010869	0.1095067	-0.5422934	-0.5532507	-0.07	-0.07	
0.09519999	0	0	0.01061324	0.1100012	-0.5421938	-0.5532418	-0.07	-0.07	
0.09559999	0	0	0.01111973	0.1104975	-0.5420934	-0.5532325	-0.07	-0.07	
0.096	0	0	0.0116282	0.1109957	-0.5419921	-0.5532226	-0.07	-0.07	
0.0964	0	0	0.01213861	0.1114957	-0.5418899	-0.5532122	-0.07	-0.07	
0.0968	0	0	0.01265098	0.1119975	-0.5417869	-0.5532014	-0.07	-0.07	
0.0972	0	0	0.01316529	0.1125012	-0.5416831	-0.5531899	-0.07	-0.07	
0.0976	0	0	0.01368155	0.1130066	-0.5415784	-0.553178	-0.07	-0.07	
0.098	0	0	0.01419976	0.1135139	-0.5414727	-0.5531656	-0.07	-0.07	
0.0984	0	0	0.01471989	0.114023	-0.5413663	-0.5531526	-0.07	-0.07	
0.0988	0	0	0.01524197	0.1145339	-0.541259	-0.553139	-0.07	-0.07	
0.0992	0	0	0.01576599	0.1150466	-0.5411507	-0.553125	-0.07	-0.07	
0.09959999	0	0	0.01629193	0.1155611	-0.5410416	-0.5531103	-0.07	-0.07	
0.09999999	0	0	0.01681981	0.1160774	-0.5409316	-0.5530952	-0.07	-0.07	
0.1004	0	0	0.01734962	0.1165955	-0.5408207	-0.5530794	-0.07	-0.07	
0.1008	0	0	0.01788135	0.1171154	-0.5407088	-0.5530631	-0.07	-0.07	
0.1012	0	0	0.018415	0.1176371	-0.5405962	-0.5530462	-0.07	-0.07	
0.1016	0	0	0.01895058	0.1181605	-0.5404825	-0.5530288	-0.07	-0.07	
0.102	0	0	0.01948806	0.1186858	-0.540368	-0.5530106	-0.07	-0.07	
0.1024	0	0	0.02002746	0.1192128	-0.5402524	-0.552992	-0.07	-0.07	
0.1028	0	0	0.02056876	0.1197416	-0.540136	-0.5529728	-0.07	-0.07	
0.1032	0	0	0.02111199	0.1202721	-0.5400186	-0.5529529	-0.07	-0.07	
0.1036	0	0	0.02165711	0.1208044	-0.5399003	-0.5529324	-0.07	-0.07	
0.104	0	0	0.02220412	0.1213385	-0.5397812	-0.5529115	-0.07	-0.07	
0.1044	0	0	0.02275305	0.1218743	-0.5396609	-0.5528898	-0.07	-0.07	
0.1048	0	0	0.02330387	0.1224119	-0.5395398	-0.5528675	-0.07	-0.07	
0.1052	0	0	0.02385658	0.1229512	-0.5394177	-0.5528445	-0.07	-0.07	
0.1056	0	0	0.02441118	0.1234923	-0.5392946	-0.5528209	-0.07	-0.07	
0.106	0	0	0.02496766	0.1240351	-0.5391706	-0.5527968	-0.07	-0.07	
0.1064	0	0	0.02552603	0.1245796	-0.5390455	-0.5527719	-0.07	-0.07	
0.1068	0	0	0.02608629	0.1251259	-0.5389196	-0.5527464	-0.07	-0.07	
0.1072	0	0	0.02664842	0.1256739	-0.5387926	-0.5527202	-0.07	-0.07	
0.1076	0	0	0.02721242	0.1262236	-0.5386646	-0.5526933	-0.07	-0.07	
0.108	0	0	0.0277783	0.1267751	-0.5385356	-0.5526658	-0.07	-0.07	
0.1084	0	0	0.02834604	0.1273283	-0.5384057	-0.5526377	-0.07	-0.07	
0.1088	0	0	0.02891564	0.1278831	-0.5382747	-0.5526088	-0.07	-0.07	
0.1092	0	0	0.02948712	0.1284397	-0.5381427	-0.5525793	-0.07	-0.07	
0.1096	0	0	0.03006044	0.128998	-0.5380097	-0.552549	-0.07	-0.07	
0.11	0	0	0.03063562	0.129558	-0.5378757	-0.5525181	-0.07	-0.07	
0.1104	0	0	0.03121266	0.1301196	-0.5377406	-0.5524864	-0.07	-0.07	
0.1108	0	0	0.03179154	0.130683	-0.5376046	-0.5524541	-0.07	-0.07	
0.1112	0	0	0.03237227	0.1312481	-0.5374675	-0.552421	-0.07	-0.07	
0.1116	0	0	0.03295484	0.1318148	-0.5373294	-0.5523873	-0.07	-0.07	
0.112	0	0	0.03353926	0.1323832	-0.5371901	-0.5523528	-0.07	-0.07	
0.1124	0	0	0.0341255	0.1329533	-0.5370499	-0.5523176	-0.07	-0.07	
0.1128	0	0	0.03471358	0.1335251	-0.5369086	-0.5522816	-0.07	-0.07	
0.1132	0	0	0.03530348	0.1340985	-0.5367663	-0.5522448	-0.07	-0.07	
0.1136	0	0	0.0358952	0.1346736	-0.5366229	-0.5522074	-0.07	-0.07	
0.114	0	0	0.03648876	0.1352503	-0.5364784	-0.5521692	-0.07	-0.07	
0.1144	0	0	0.03708413	0.1358287	-0.5363329	-0.5521302	-0.07	-0.07	
0.1148	0	0	0.03768132	0.1364087	-0.5361862	-0.5520905	-0.07	-0.07	
0.1152	0	0	0.03828031	0.1369904	-0.5360385	-0.5520499	-0.07	-0.07	
0.1156	0	0	0.03888113	0.1375737	-0.5358896	-0.5520086	-0.07	-0.07	
0.116	0	0	0.03948373	0.1381586	-0.5357397	-0.5519665	-0.07	-0.07	
0.1164	0	0	0.04008814	0.1387452	-0.5355887	-0.5519236	-0.07	-0.07	
0.1168	0	0	0.04069435	0.1393334	-0.5354365	-0.5518799	-0.07	-0.07	
0.1172	0	0	0.04130235	0.1399232	-0.5352832	-0.5518354	-0.07	-0.07	
0.1176	0	0	0.04191214	0.1405146	-0.5351288	-0.5517901	-0.07	-0.07	
0.118	0	0	0.04252373	0.1411076	-0.5349733	-0.5517439	-0.07	-0.07	
0.1184	0	0	0.04313708	0.1417023	-0.5348167	-0.551697	-0.07	-0.07	
0.1188	0	0	0.04375222	0.1422985	-0.5346588	-0.5516492	-0.07	-0.07	
0.1192	0	0	0.04436913	0.1428963	-0.5344999	-0.5516006	-0.07	-0.07	
