Time	MeshX	MeshY	
0.224	-0.2209999	-0.2029294	
0.225	-0.2196942	-0.2043427	
0.226	-0.218375	-0.2057524	
0.227	-0.217042	-0.2071584	
0.228	-0.2156955	-0.2085605	
0.229	-0.2143354	-0.2099585	
0.23	-0.2129616	-0.2113522	
0.231	-0.2115741	-0.2127415	
0.232	-0.2101731	-0.2141262	
0.233	-0.2087583	-0.215506	
0.234	-0.20733	-0.2168809	
0.235	-0.205888	-0.2182506	
0.236	-0.2044324	-0.219615	
0.237	-0.2029632	-0.2209738	
0.238	-0.2014804	-0.222327	
0.239	-0.1999841	-0.2236742	
0.24	-0.1984741	-0.2250154	
0.241	-0.1969507	-0.2263504	
0.242	-0.1954137	-0.2276789	
0.243	-0.1938633	-0.2290007	
0.244	-0.1922994	-0.2303158	
0.245	-0.1907221	-0.2316239	
0.246	-0.1891314	-0.2329249	
0.247	-0.1875273	-0.2342185	
0.248	-0.1859099	-0.2355045	
0.249	-0.1842793	-0.2367828	
0.25	-0.1826354	-0.2380533	
0.251	-0.1809784	-0.2393156	
0.252	-0.1793082	-0.2405697	
0.253	-0.177625	-0.2418154	
0.254	-0.1759288	-0.2430524	
0.255	-0.1742195	-0.2442806	
0.256	-0.1724974	-0.2454998	
0.257	-0.1707625	-0.2467099	
0.258	-0.1690148	-0.2479106	
0.259	-0.1672544	-0.2491017	
0.26	-0.1654814	-0.2502832	
0.261	-0.1636958	-0.2514548	
0.262	-0.1618978	-0.2526163	
0.263	-0.1600873	-0.2537675	
0.264	-0.1582646	-0.2549084	
0.265	-0.1564296	-0.2560386	
0.266	-0.1545825	-0.257158	
0.267	-0.1527233	-0.2582665	
0.268	-0.1508522	-0.2593639	
0.269	-0.1489692	-0.2604501	
0.27	-0.1470745	-0.2615247	
0.271	-0.1451682	-0.2625877	
0.272	-0.1432502	-0.2636389	
0.273	-0.1413209	-0.2646782	
0.274	-0.1393802	-0.2657053	
0.275	-0.1374283	-0.2667201	
0.276	-0.1354652	-0.2677225	
0.277	-0.1334912	-0.2687123	
0.278	-0.1315064	-0.2696892	
0.279	-0.1295107	-0.2706532	
0.28	-0.1275045	-0.2716042	
0.281	-0.1254878	-0.2725419	
0.282	-0.1234607	-0.2734661	
0.283	-0.1214234	-0.2743768	
0.284	-0.119376	-0.2752738	
0.285	-0.1173186	-0.2761569	
0.286	-0.1152514	-0.2770261	
0.287	-0.1131746	-0.277881	
0.288	-0.1110882	-0.2787217	
0.289	-0.1089925	-0.2795479	
0.29	-0.1068875	-0.2803596	
0.291	-0.104801	-0.2811536	
0.292	-0.1041008	-0.2817256	
0.293	-0.103901	-0.2817742	
0.294	-0.1040111	-0.2816863	
0.295	-0.104199	-0.2815502	
0.296	-0.1043862	-0.2814099	
0.297	-0.1045833	-0.2813058	
0.298	-0.1047806	-0.2812079	
0.299	-0.1049772	-0.2811149	
0.3	-0.1051727	-0.281026	
0.301	-0.1053667	-0.2809407	
0.302	-0.105559	-0.2808583	
0.303	-0.1057492	-0.2807786	
0.304	-0.1059371	-0.2807012	
0.305	-0.1061226	-0.2806259	
0.306	-0.1063056	-0.2805524	
0.307	-0.106486	-0.2804807	
0.308	-0.1066636	-0.2804105	
0.309	-0.1068384	-0.2803417	
0.31	-0.1070104	-0.2802744	
0.311	-0.1071794	-0.2802084	
0.312	-0.1073456	-0.2801437	
0.313	-0.1075087	-0.2800802	
0.314	-0.1076689	-0.2800179	
0.315	-0.1078261	-0.2799569	
0.316	-0.1079802	-0.279897	
0.317	-0.1081313	-0.2798383	
0.318	-0.1082793	-0.2797807	
0.319	-0.1084243	-0.2797243	
0.32	-0.1085662	-0.2796691	
0.321	-0.1087051	-0.279615	
0.322	-0.1088408	-0.279562	
0.323	-0.1089735	-0.2795102	
0.324	-0.1091031	-0.2794596	
0.325	-0.1092296	-0.2794101	
