Time	Tension	Length	Ia	II	
9.74	31.71223	0.3346638	65.24625	26.94175	
9.741	31.72856	0.3346636	65.26259	26.9401	
9.742	31.73418	0.3346634	65.2682	26.93952	
9.743	31.72759	0.3346632	65.26162	26.94016	
9.743999	31.708	0.334663	65.24201	26.9421	
9.745	31.67519	0.3346629	65.20921	26.94536	
9.745999	31.62932	0.3346627	65.16335	26.94993	
9.747	31.62038	0.3346625	65.1544	26.95081	
9.748	31.63442	0.3346624	65.16844	26.94939	
9.749	31.65981	0.3346622	65.19383	26.94683	
9.75	31.68788	0.3346621	65.22191	26.94401	
9.750999	31.71222	0.3346619	65.24624	26.94157	
9.752	31.72854	0.3346617	65.26257	26.93992	
9.752999	31.73422	0.3346616	65.26824	26.93933	
9.754	31.72768	0.3346615	65.2617	26.93998	
9.755	31.70811	0.3346613	65.24213	26.94192	
9.756	31.67539	0.3346612	65.20941	26.94518	
9.757	31.62955	0.3346611	65.16357	26.94975	
9.757999	31.62063	0.3346609	65.15466	26.95063	
9.759	31.63466	0.3346608	65.16869	26.94921	
9.76	31.66017	0.3346607	65.19419	26.94665	
9.761	31.68824	0.3346606	65.22226	26.94383	
9.762	31.71257	0.3346604	65.24658	26.94139	
9.763	31.72901	0.3346604	65.26302	26.93974	
9.764	31.73474	0.3346603	65.26875	26.93915	
9.764999	31.72822	0.3346602	65.26225	26.9398	
9.766	31.70873	0.3346601	65.24275	26.94174	
9.767	31.67597	0.33466	65.20999	26.945	
9.768	31.63015	0.3346599	65.16418	26.94957	
9.769	31.62135	0.3346599	65.15537	26.95045	
9.77	31.63543	0.3346598	65.16946	26.94904	
9.771	31.66096	0.3346598	65.19498	26.94648	
9.771999	31.68908	0.3346597	65.2231	26.94366	
9.773	31.71354	0.3346597	65.24757	26.94121	
9.774	31.72997	0.3346596	65.26398	26.93957	
9.775	31.73575	0.3346596	65.26977	26.93898	
9.776	31.72926	0.3346595	65.26328	26.93963	
9.776999	31.70982	0.3346595	65.24384	26.94157	
9.778	31.67716	0.3346595	65.21117	26.94484	
9.778999	31.63139	0.3346595	65.16541	26.94941	
9.78	31.62257	0.3346595	65.15659	26.95029	
9.781	31.63673	0.3346595	65.17075	26.94888	
9.782	31.66231	0.3346595	65.19633	26.94632	
9.783	31.69047	0.3346595	65.22449	26.9435	
9.783999	31.71498	0.3346595	65.249	26.94106	
9.785	31.73146	0.3346595	65.26548	26.93941	
9.785999	31.73725	0.3346595	65.27127	26.93883	
9.787	31.73086	0.3346596	65.26488	26.93947	
9.788	31.71141	0.3346596	65.24543	26.94142	
9.789	31.67877	0.3346596	65.21278	26.94468	
9.79	31.63304	0.3346596	65.16705	26.94926	
9.790999	31.62427	0.3346597	65.15829	26.95014	
9.792	31.63847	0.3346598	65.17249	26.94873	
9.793	31.66405	0.3346598	65.19807	26.94617	
9.794	31.69226	0.3346598	65.22628	26.94336	
9.795	31.71669	0.3346598	65.25071	26.94091	
9.796	31.73321	0.3346599	65.26723	26.93927	
9.797	31.73905	0.33466	65.27306	26.93869	
9.797999	31.73261	0.33466	65.26662	26.93934	
9.799	31.7132	0.3346601	65.24722	26.94128	
9.8	31.68057	0.3346601	65.21459	26.94455	
9.801	31.63485	0.3346601	65.16887	26.94913	
9.802	31.62606	0.3346602	65.16008	26.95001	
9.802999	31.64025	0.3346603	65.17426	26.9486	
9.804	31.66582	0.3346603	65.19984	26.94604	
9.804999	31.69404	0.3346604	65.22806	26.94323	
9.806	31.71848	0.3346604	65.25249	26.94079	
9.807	31.73501	0.3346605	65.26903	26.93915	
9.808	31.74083	0.3346606	65.27485	26.93857	
9.809	31.73438	0.3346606	65.26839	26.93922	
9.809999	31.71495	0.3346606	65.24896	26.94117	
9.811	31.68233	0.3346607	65.21635	26.94444	
9.811999	31.63663	0.3346608	65.17065	26.94901	
9.813	31.62782	0.3346609	65.16184	26.9499	
9.814	31.64199	0.3346609	65.17601	26.94849	
9.815	31.66757	0.334661	65.2016	26.94594	
9.816	31.69572	0.334661	65.22974	26.94313	
9.816999	31.72024	0.3346611	65.25426	26.94069	
9.818	31.73675	0.3346612	65.27077	26.93904	
9.818999	31.74256	0.3346613	65.27658	26.93847	
9.82	31.73612	0.3346613	65.27014	26.93912	
9.821	31.7167	0.3346614	65.25072	26.94107	
9.822	31.68401	0.3346615	65.21803	26.94434	
9.823	31.63832	0.3346615	65.17235	26.94892	
9.823999	31.62947	0.3346616	65.16349	26.94981	
9.825	31.64365	0.3346617	65.17768	26.9484	
9.826	31.66922	0.3346617	65.20324	26.94585	
9.827	31.69741	0.3346618	65.23143	26.94304	
9.828	31.72189	0.3346619	65.25591	26.9406	
9.829	31.73835	0.334662	65.27238	26.93896	
9.83	31.74417	0.3346621	65.27819	26.93839	
9.830999	31.73772	0.3346621	65.27174	26.93904	
9.832	31.71826	0.3346622	65.25227	26.94099	
9.833	31.68558	0.3346622	65.2196	26.94426	
9.834	31.63982	0.3346623	65.17384	26.94884	
9.835	31.63098	0.3346623	65.165	26.94973	
9.835999	31.64515	0.3346624	65.17917	26.94832	
9.837	31.6707	0.3346625	65.20473	26.94578	
9.837999	31.69885	0.3346625	65.23287	26.94296	
9.839	31.72331	0.3346626	65.25733	26.94053	
9.84	31.73977	0.3346627	65.27379	26.93889	
9.841	31.74557	0.3346628	65.27959	26.93832	
9.842	31.73905	0.3346628	65.27306	26.93897	
9.842999	31.71957	0.3346628	65.25359	26.94092	
9.844	31.68689	0.3346629	65.22091	26.9442	
9.844999	31.64117	0.334663	65.17519	26.94878	
9.846	31.63232	0.334663	65.16634	26.94967	
9.847	31.64648	0.3346631	65.1805	26.94826	
9.848	31.67202	0.3346632	65.20605	26.94571	
9.849	31.70013	0.3346632	65.23415	26.94291	
9.849999	31.72455	0.3346633	65.25856	26.94047	
9.851	31.74099	0.3346633	65.27502	26.93883	
9.851999	31.74675	0.3346634	65.28077	26.93826	
9.853	31.7403	0.3346635	65.27433	26.93892	
9.854	31.72076	0.3346635	65.25478	26.94087	
9.855	31.6881	0.3346636	65.22211	26.94415	
9.856	31.64234	0.3346636	65.17636	26.94873	
9.856999	31.63351	0.3346637	65.16753	26.94962	
9.858	31.6476	0.3346637	65.18161	26.94821	
9.859	31.67313	0.3346638	65.20715	26.94567	
9.86	31.70125	0.3346639	65.23528	26.94286	
9.861	31.72566	0.3346639	65.25968	26.94042	
9.862	31.7421	0.334664	65.27612	26.93879	
9.863	31.74788	0.3346641	65.2819	26.93822	
9.863999	31.74139	0.3346641	65.27541	26.93887	
9.865	31.72187	0.3346642	65.25589	26.94083	
9.866	31.68913	0.3346642	65.22315	26.9441	
9.867	31.6434	0.3346643	65.17742	26.94869	
9.868	31.63453	0.3346643	65.16854	26.94958	
9.868999	31.64866	0.3346644	65.18269	26.94818	
9.87	31.67412	0.3346644	65.20815	26.94563	
9.870999	31.70227	0.3346645	65.23628	26.94283	
9.872	31.72667	0.3346646	65.2607	26.94039	
9.873	31.74309	0.3346646	65.27711	26.93876	
9.874	31.74887	0.3346647	65.28289	26.93818	
9.875	31.74237	0.3346648	65.27639	26.93884	
9.875999	31.72287	0.3346649	65.2569	26.9408	
9.877	31.69015	0.3346649	65.22417	26.94407	
9.877999	31.64441	0.334665	65.17842	26.94866	
9.879	31.6355	0.334665	65.16952	26.94955	
9.88	31.6496	0.3346651	65.18362	26.94815	
9.881	31.67511	0.3346651	65.20914	26.9456	
9.882	31.70325	0.3346652	65.23727	26.94279	
9.882999	31.72764	0.3346653	65.26167	26.94036	
9.884	31.74409	0.3346654	65.27811	26.93873	
9.884999	31.74986	0.3346655	65.28388	26.93816	
9.886	31.74335	0.3346655	65.27737	26.93882	
9.887	31.72387	0.3346656	65.25789	26.94077	
9.888	31.69114	0.3346657	65.22516	26.94405	
9.889	31.64536	0.3346657	65.17937	26.94864	
9.889999	31.6365	0.3346658	65.17052	26.94953	
9.891	31.65059	0.3346659	65.18462	26.94813	
9.892	31.67616	0.334666	65.21018	26.94559	
9.893	31.70429	0.3346661	65.23831	26.94278	
9.894	31.72867	0.3346662	65.26269	26.94035	
9.895	31.74511	0.3346663	65.27913	26.93871	
9.896	31.75087	0.3346663	65.28489	26.93815	
9.896999	31.74441	0.3346665	65.27843	26.9388	
9.898	31.72489	0.3346665	65.25891	26.94076	
9.899	31.69219	0.3346666	65.22621	26.94404	
9.9	31.64643	0.3346667	65.18045	26.94863	
9.901	31.63759	0.3346668	65.17162	26.94952	
9.901999	31.6517	0.3346669	65.18572	26.94812	
9.903	31.67728	0.3346671	65.2113	26.94558	
9.903999	31.70537	0.3346671	65.2394	26.94277	
9.905	31.72978	0.3346672	65.26379	26.94034	
9.906	31.74623	0.3346673	65.28026	26.93871	
9.907	31.75201	0.3346674	65.28603	26.93814	
9.908	31.74552	0.3346675	65.27954	26.9388	
9.908999	31.72605	0.3346677	65.26007	26.94076	
9.91	31.69337	0.3346678	65.22739	26.94404	
9.910999	31.64766	0.3346679	65.18167	26.94863	
9.912	31.63884	0.3346681	65.17286	26.94952	
9.913	31.65294	0.3346682	65.18697	26.94812	
9.914	31.67851	0.3346683	65.21253	26.94558	
9.915	31.70668	0.3346685	65.2407	26.94277	
9.915999	31.73114	0.3346686	65.26516	26.94035	
9.917	31.74758	0.3346687	65.2816	26.93871	
9.918	31.75335	0.3346688	65.28737	26.93815	
9.919	31.74693	0.334669	65.28096	26.93881	
9.92	31.72748	0.3346692	65.26151	26.94077	
9.921	31.69482	0.3346693	65.22884	26.94405	
9.922	31.6491	0.3346695	65.18312	26.94864	
9.922999	31.6403	0.3346696	65.17432	26.94953	
9.924	31.65445	0.3346698	65.18847	26.94813	
9.925	31.68007	0.33467	65.21408	26.94559	
9.926	31.70822	0.3346702	65.24225	26.94279	
9.927	31.73269	0.3346703	65.26672	26.94036	
9.927999	31.74919	0.3346705	65.28321	26.93873	
9.929	31.75503	0.3346707	65.28905	26.93817	
9.929999	31.7486	0.3346709	65.28262	26.93883	
9.931	31.7292	0.3346711	65.26321	26.94079	
9.932	31.69655	0.3346713	65.23056	26.94407	
9.933	31.65084	0.3346715	65.18486	26.94866	
9.934	31.64206	0.3346717	65.17608	26.94956	
9.934999	31.65622	0.3346719	65.19024	26.94816	
9.936	31.68183	0.3346721	65.21585	26.94562	
9.936999	31.71003	0.3346723	65.24405	26.94282	
9.938	31.73457	0.3346725	65.26859	26.94039	
9.939	31.75111	0.3346728	65.28513	26.93877	
9.94	31.75694	0.334673	65.29095	26.9382	
9.941	31.75056	0.3346732	65.28458	26.93886	
9.941999	31.73113	0.3346734	65.26516	26.94083	
9.943	31.6985	0.3346736	65.23251	26.94411	
9.943999	31.65287	0.3346739	65.18689	26.9487	
9.945	31.6441	0.3346741	65.17812	26.9496	
9.946	31.65837	0.3346744	65.19238	26.94821	
9.947	31.68398	0.3346747	65.218	26.94567	
9.948	31.71223	0.334675	65.24625	26.94287	
9.948999	31.7367	0.3346752	65.27072	26.94044	
9.95	31.75328	0.3346755	65.2873	26.93882	
9.951	31.75918	0.3346758	65.2932	26.93826	
9.952	31.75278	0.334676	65.2868	26.93892	
9.953	31.7334	0.3346763	65.26742	26.94089	
9.954	31.70084	0.3346766	65.23486	26.94417	
9.955	31.65519	0.3346768	65.1892	26.94876	
9.955999	31.6464	0.3346771	65.18042	26.94967	
9.957	31.66065	0.3346774	65.19466	26.94827	
9.958	31.68631	0.3346777	65.22033	26.94573	
9.959	31.71453	0.3346779	65.24856	26.94294	
9.96	31.73907	0.3346782	65.27309	26.94051	
9.960999	31.75561	0.3346785	65.28963	26.93888	
9.962	31.76149	0.3346788	65.29551	26.93833	
9.962999	31.75513	0.3346791	65.28915	26.939	
9.964	31.73576	0.3346794	65.26978	26.94096	
9.965	31.70318	0.3346797	65.23721	26.94425	
9.966	31.65751	0.33468	65.19153	26.94884	
9.967	31.64877	0.3346803	65.18279	26.94975	
9.967999	31.66297	0.3346805	65.19699	26.94835	
9.969	31.68864	0.3346809	65.22266	26.94582	
9.969999	31.71685	0.3346811	65.25087	26.94303	
9.971	31.74137	0.3346814	65.27538	26.9406	
9.972	31.75792	0.3346817	65.29194	26.93898	
9.973	31.76378	0.334682	65.2978	26.93842	
9.974	31.7574	0.3346823	65.29142	26.93909	
9.974999	31.73802	0.3346826	65.27204	26.94106	
9.976	31.70542	0.3346829	65.23944	26.94435	
9.976999	31.65977	0.3346832	65.19379	26.94894	
9.978	31.651	0.3346835	65.18503	26.94985	
9.979	31.66519	0.3346838	65.19921	26.94846	
9.98	31.69081	0.3346841	65.22483	26.94592	
9.981	31.71901	0.3346843	65.25303	26.94313	
9.981999	31.74348	0.3346846	65.2775	26.94071	
9.983	31.76004	0.3346849	65.29406	26.93909	
9.984	31.76586	0.3346852	65.29988	26.93853	
9.985	31.75947	0.3346855	65.29349	26.9392	
9.986	31.74007	0.3346858	65.27409	26.94117	
9.987	31.70742	0.3346861	65.24144	26.94446	
9.988	31.66172	0.3346863	65.19574	26.94906	
9.988999	31.65292	0.3346866	65.18694	26.94997	
9.99	31.66712	0.3346869	65.20113	26.94858	
9.991	31.6927	0.3346872	65.22672	26.94604	
9.992	31.72088	0.3346874	65.2549	26.94325	
9.993	31.74534	0.3346877	65.27937	26.94083	
9.993999	31.76186	0.334688	65.29588	26.93921	
9.995	31.76767	0.3346883	65.30169	26.93866	
9.995999	31.7612	0.3346885	65.29522	26.93933	
9.997	31.74176	0.3346888	65.27577	26.9413	
9.998	31.7091	0.3346891	65.24313	26.94459	
9.999	31.66339	0.3346893	65.19741	26.94919	
10	31.65457	0.3346896	65.18859	26.9501	
10.001	31.6687	0.3346898	65.20273	26.94871	
10.002	31.69427	0.3346901	65.2283	26.94618	
10.003	31.72241	0.3346903	65.25643	26.94339	
10.004	31.74689	0.3346906	65.28091	26.94097	
10.005	31.76334	0.3346909	65.29736	26.93935	
10.006	31.76914	0.3346911	65.30316	26.9388	
10.007	31.76266	0.3346914	65.29668	26.93947	
10.008	31.74318	0.3346916	65.27721	26.94144	
10.009	31.71049	0.3346919	65.24451	26.94473	
10.01	31.66477	0.3346921	65.19878	26.94933	
10.011	31.65594	0.3346924	65.18996	26.95024	
10.012	31.67006	0.3346926	65.20409	26.94885	
10.013	31.69565	0.3346929	65.22967	26.94632	
10.014	31.72378	0.3346932	65.2578	26.94353	
10.015	31.7482	0.3346934	65.28221	26.94112	
10.016	31.76469	0.3346937	65.29871	26.9395	
10.017	31.77045	0.3346939	65.30447	26.93895	
10.018	31.764	0.3346942	65.29802	26.93962	
10.019	31.74454	0.3346945	65.27856	26.94159	
10.02	31.71189	0.3346948	65.24591	26.94489	
10.021	31.66619	0.3346951	65.20021	26.94949	
10.022	31.65739	0.3346954	65.19141	26.9504	
10.023	31.67156	0.3346957	65.20558	26.94901	
10.024	31.69714	0.334696	65.23116	26.94648	
10.025	31.72532	0.3346963	65.25934	26.94369	
10.026	31.74984	0.3346966	65.28387	26.94128	
10.027	31.76636	0.3346969	65.30038	26.93966	
10.028	31.77223	0.3346973	65.30624	26.93911	
10.029	31.76582	0.3346976	65.29984	26.93978	
10.03	31.74647	0.334698	65.28049	26.94175	
10.031	31.71387	0.3346984	65.24789	26.94505	
10.032	31.66825	0.3346988	65.20226	26.94965	
10.033	31.65952	0.3346992	65.19353	26.95056	
10.034	31.67376	0.3346995	65.20778	26.94918	
10.035	31.69945	0.3347	65.23347	26.94665	
10.036	31.72773	0.3347004	65.26175	26.94386	
10.037	31.7523	0.3347008	65.28632	26.94145	
10.038	31.76895	0.3347013	65.30297	26.93983	
10.039	31.77492	0.3347017	65.30894	26.93928	
10.04	31.76864	0.3347022	65.30266	26.93996	
10.041	31.74936	0.3347027	65.28337	26.94193	
10.042	31.71689	0.3347032	65.2509	26.94523	
10.043	31.67142	0.3347038	65.20544	26.94983	
10.044	31.66278	0.3347043	65.19681	26.95075	
10.045	31.67719	0.3347048	65.2112	26.94936	
10.046	31.703	0.3347054	65.23701	26.94684	
10.047	31.7314	0.334706	65.26542	26.94406	
10.048	31.75615	0.3347066	65.29017	26.94164	
10.049	31.77292	0.3347072	65.30694	26.94003	
10.05	31.77898	0.3347078	65.313	26.93948	
10.051	31.77285	0.3347085	65.30687	26.94016	
10.052	31.75374	0.3347092	65.28776	26.94214	
10.053	31.72142	0.3347099	65.25544	26.94544	
10.054	31.67601	0.3347105	65.21003	26.95005	
10.055	31.66755	0.3347112	65.20157	26.95097	
10.056	31.68203	0.3347119	65.21605	26.94958	
10.057	31.70805	0.3347127	65.24207	26.94706	
10.058	31.73656	0.3347134	65.27058	26.94429	
10.059	31.76145	0.3347142	65.29547	26.94188	
10.06	31.77836	0.334715	65.31238	26.94027	
10.061	31.78455	0.3347158	65.31857	26.93973	
10.062	31.77856	0.3347166	65.31258	26.9404	
10.063	31.75956	0.3347175	65.29358	26.94239	
10.064	31.72741	0.3347184	65.26142	26.9457	
10.065	31.68213	0.3347192	65.21615	26.95031	
10.066	31.6738	0.3347201	65.20782	26.95123	
10.067	31.68848	0.334721	65.2225	26.94985	
10.068	31.71456	0.334722	65.24858	26.94734	
10.069	31.74327	0.3347229	65.27728	26.94456	
10.07	31.76828	0.3347239	65.30231	26.94216	
10.071	31.78532	0.3347249	65.31934	26.94055	
10.072	31.79167	0.3347259	65.32569	26.94002	
10.073	31.78584	0.3347269	65.31985	26.9407	
10.074	31.76699	0.3347279	65.30101	26.94269	
10.075	31.73492	0.334729	65.26895	26.946	
10.076	31.68983	0.3347301	65.22385	26.95062	
10.077	31.68165	0.3347312	65.21568	26.95155	
10.078	31.69645	0.3347323	65.23047	26.95018	
10.079	31.72271	0.3347334	65.25673	26.94767	
10.08	31.75156	0.3347346	65.28558	26.9449	
10.081	31.77667	0.3347357	65.31068	26.9425	
10.082	31.79385	0.3347369	65.32787	26.94091	
10.083	31.80037	0.3347381	65.3344	26.94038	
10.084	31.79468	0.3347394	65.3287	26.94107	
10.085	31.776	0.3347407	65.31002	26.94306	
10.086	31.74408	0.3347419	65.2781	26.94638	
10.087	31.69915	0.3347432	65.23317	26.95101	
10.088	31.69114	0.3347446	65.22516	26.95194	
10.089	31.70611	0.3347459	65.24013	26.95058	
10.09	31.73251	0.3347473	65.26653	26.94808	
10.091	31.76152	0.3347487	65.29555	26.94531	
10.092	31.78682	0.3347501	65.32083	26.94293	
10.093	31.80419	0.3347515	65.33821	26.94134	
10.094	31.81088	0.334753	65.3449	26.94081	
10.095	31.80534	0.3347545	65.33936	26.94151	
10.096	31.78683	0.334756	65.32085	26.94352	
10.097	31.75509	0.3347575	65.28911	26.94684	
10.098	31.71034	0.3347591	65.24436	26.95147	
10.099	31.70249	0.3347607	65.23651	26.95242	
10.1	31.71763	0.3347623	65.25165	26.95107	
10.101	31.74421	0.3347639	65.27823	26.94857	
10.102	31.77341	0.3347656	65.30743	26.94582	
10.103	31.79889	0.3347673	65.3329	26.94344	
10.104	31.81641	0.334769	65.35043	26.94185	
10.105	31.8233	0.3347707	65.35732	26.94134	
10.106	31.81794	0.3347725	65.35196	26.94205	
10.107	31.7996	0.3347743	65.33362	26.94407	
10.108	31.76803	0.3347761	65.30206	26.9474	
10.109	31.72343	0.3347779	65.25745	26.95205	
10.11	31.71577	0.3347798	65.24979	26.953	
10.111	31.73106	0.3347816	65.26508	26.95165	
10.112	31.75783	0.3347836	65.29185	26.94917	
10.113	31.7872	0.3347855	65.32122	26.94643	
10.114	31.81287	0.3347875	65.34688	26.94406	
10.115	31.83061	0.3347895	65.36463	26.94249	
10.116	31.83763	0.3347915	65.37166	26.94198	
10.117	31.83246	0.3347935	65.36649	26.94271	
10.118	31.81431	0.3347956	65.34833	26.94473	
10.119	31.7829	0.3347977	65.31693	26.94808	
10.12	31.73849	0.3347998	65.27251	26.95273	
10.121	31.73099	0.3348019	65.26501	26.95369	
10.122	31.74648	0.3348041	65.2805	26.95236	
10.123	31.77341	0.3348063	65.30744	26.94989	
10.124	31.80296	0.3348086	65.33698	26.94716	
10.125	31.82881	0.3348108	65.36282	26.9448	
10.126	31.8467	0.3348131	65.38072	26.94324	
10.127	31.8539	0.3348154	65.38792	26.94275	
10.128	31.84888	0.3348177	65.3829	26.94348	
10.129	31.83087	0.3348201	65.3649	26.94552	
10.13	31.79967	0.3348225	65.33369	26.94888	
10.131	31.75543	0.3348249	65.28945	26.95354	
10.132	31.7481	0.3348273	65.28212	26.95452	
10.133	31.76377	0.3348298	65.29779	26.9532	
10.134	31.79084	0.3348323	65.32486	26.95074	
10.135	31.82052	0.3348348	65.35454	26.94802	
10.136	31.84654	0.3348373	65.38056	26.94568	
10.137	31.86456	0.3348399	65.39859	26.94413	
10.138	31.87196	0.3348425	65.40598	26.94365	
10.139	31.8671	0.3348452	65.40112	26.9444	
10.14	31.84926	0.3348478	65.38328	26.94645	
10.141	31.81825	0.3348505	65.35227	26.94983	
10.142	31.77414	0.3348532	65.30815	26.9545	
10.143	31.76694	0.3348559	65.30096	26.9555	
10.144	31.78276	0.3348587	65.31678	26.95419	
10.145	31.81002	0.3348615	65.34404	26.95175	
10.146	31.83989	0.3348643	65.37391	26.94904	
10.147	31.866	0.3348671	65.40002	26.94671	
10.148	31.88424	0.33487	65.41827	26.94518	
10.149	31.89177	0.3348729	65.42578	26.94472	
10.15	31.88709	0.3348759	65.4211	26.94548	
10.151	31.86942	0.3348789	65.40345	26.94754	
10.152	31.83853	0.3348818	65.37256	26.95093	
10.153	31.7946	0.3348849	65.32862	26.95562	
10.154	31.78761	0.3348879	65.32162	26.95663	
10.155	31.80355	0.334891	65.33757	26.95534	
10.156	31.83098	0.3348941	65.365	26.95291	
10.157	31.86103	0.3348972	65.39504	26.95022	
10.158	31.88737	0.3349004	65.42139	26.9479	
10.159	31.90576	0.3349037	65.43977	26.94639	
10.16	31.91345	0.3349069	65.44746	26.94594	
10.161	31.90891	0.3349101	65.44292	26.94672	
10.162	31.89144	0.3349135	65.42546	26.9488	
10.163	31.86072	0.3349168	65.39474	26.9522	
10.164	31.81695	0.3349201	65.35097	26.95692	
10.165	31.81012	0.3349235	65.34414	26.95794	
10.166	31.82623	0.3349269	65.36024	26.95666	
10.167	31.85386	0.3349304	65.38788	26.95425	
10.168	31.88406	0.3349338	65.41808	26.95158	
10.169	31.91056	0.3349374	65.44459	26.94928	
10.17	31.92908	0.3349409	65.4631	26.94778	
10.171	31.93696	0.3349445	65.47098	26.94735	
10.172	31.93264	0.3349481	65.46666	26.94814	
10.173	31.91529	0.3349517	65.44931	26.95024	
10.174	31.88475	0.3349554	65.41877	26.95366	
10.175	31.84114	0.3349591	65.37517	26.95839	
10.176	31.82534	0.3349628	65.35937	26.96034	
10.177	31.83484	0.3349665	65.36886	26.95977	
10.178	31.8578	0.3349704	65.39182	26.95785	
10.179	31.88487	0.3349742	65.41888	26.95553	
10.18	31.90938	0.334978	65.4434	26.95346	
10.181	31.92675	0.3349819	65.46077	26.95211	
10.182	31.93404	0.3349858	65.46806	26.95177	
10.183	31.92953	0.3349898	65.46355	26.95262	
10.184	31.91225	0.3349937	65.44627	26.95474	
10.185	31.88201	0.3349977	65.41603	26.95817	
10.186	31.83882	0.3350017	65.37284	26.96289	
10.187	31.82351	0.3350058	65.35754	26.96483	
10.188	31.8336	0.3350099	65.36762	26.96423	
10.189	31.85714	0.335014	65.39116	26.96229	
10.19	31.88483	0.3350181	65.41885	26.95993	
10.191	31.91003	0.3350223	65.44405	26.95783	
10.192	31.92807	0.3350265	65.4621	26.95645	
10.193	31.93603	0.3350308	65.47005	26.95607	
10.194	31.93215	0.335035	65.46616	26.95689	
10.195	31.91557	0.3350393	65.44959	26.95897	
10.196	31.88593	0.3350437	65.41996	26.96237	
10.197	31.84336	0.335048	65.37738	26.96706	
10.198	31.82865	0.3350524	65.36268	26.96897	
10.199	31.83939	0.3350568	65.37341	26.96834	
10.2	31.86361	0.3350613	65.39764	26.96636	
10.201	31.89195	0.3350657	65.42596	26.96398	
10.202	31.91776	0.3350702	65.45178	26.96185	
10.203	31.93643	0.3350748	65.47045	26.96043	
10.204	31.94499	0.3350793	65.47901	26.96003	
10.205	31.94171	0.3350839	65.47573	26.96082	
10.206	31.92567	0.3350885	65.4597	26.96288	
10.207	31.89665	0.3350932	65.43067	26.96626	
10.208	31.85458	0.3350979	65.3886	26.97093	
10.209	31.84043	0.3351026	65.37445	26.97281	
10.21	31.8517	0.3351073	65.38573	26.97216	
10.211	31.87647	0.3351121	65.41048	26.97016	
10.212	31.9054	0.3351169	65.43941	26.96775	
10.213	31.93177	0.3351217	65.46579	26.96559	
10.214	31.95101	0.3351266	65.48503	26.96416	
10.215	31.96011	0.3351315	65.49413	26.96373	
10.216	31.95736	0.3351364	65.49138	26.9645	
10.217	31.94183	0.3351414	65.47585	26.96655	
10.218	31.91319	0.3351463	65.44721	26.96991	
10.219	31.87165	0.3351513	65.40567	26.97457	
10.22	31.84841	0.3351564	65.38242	26.9774	
10.221	31.85301	0.3351614	65.38703	26.97744	
10.222	31.87318	0.3351665	65.4072	26.97593	
10.223	31.89908	0.3351717	65.4331	26.97386	
10.224	31.92369	0.3351769	65.4577	26.97192	
10.225	31.94191	0.335182	65.47593	26.97061	
10.226	31.95068	0.3351873	65.4847	26.97026	
10.227	31.94797	0.3351925	65.48199	26.97105	
10.228	31.93281	0.3351978	65.46683	26.9731	
10.229	31.90474	0.3352031	65.43876	26.97644	
10.23	31.86378	0.3352084	65.3978	26.98106	
10.231	31.84132	0.3352138	65.37534	26.98385	
10.232	31.8468	0.3352192	65.38082	26.98384	
10.233	31.8679	0.3352247	65.40192	26.98228	
10.234	31.89475	0.3352302	65.42877	26.98014	
10.235	31.92025	0.3352357	65.45428	26.97814	
10.236	31.93945	0.3352412	65.47347	26.97677	
10.237	31.94917	0.3352467	65.48318	26.97636	
10.238	31.94738	0.3352523	65.48139	26.97709	
10.239	31.93312	0.3352579	65.46713	26.97908	
10.24	31.90591	0.3352636	65.43993	26.98236	
10.241	31.86588	0.3352693	65.3999	26.98694	
10.242	31.84428	0.335275	65.37831	26.98967	
10.243	31.85062	0.3352807	65.38464	26.98961	
10.244	31.8726	0.3352865	65.40662	26.98799	
10.245	31.90038	0.3352923	65.43439	26.98579	
10.246	31.92679	0.3352982	65.46081	26.98373	
10.247	31.94686	0.335304	65.48088	26.98231	
10.248	31.95738	0.3353099	65.4914	26.98185	
10.249	31.95644	0.3353158	65.49046	26.98253	
10.25	31.94296	0.3353218	65.47697	26.98448	
10.251	31.9165	0.3353277	65.45052	26.98772	
10.252	31.87711	0.3353337	65.41113	26.99226	
10.253	31.85625	0.3353397	65.39027	26.99495	
10.254	31.86341	0.3353458	65.39743	26.99484	
10.255	31.8861	0.3353519	65.42012	26.99317	
10.256	31.91466	0.335358	65.44867	26.99093	
10.257	31.94177	0.3353641	65.47579	26.98883	
10.258	31.96258	0.3353703	65.4966	26.98737	
10.259	31.97383	0.3353765	65.50784	26.98686	
10.26	31.97357	0.3353827	65.50759	26.98751	
10.261	31.96067	0.3353889	65.49469	26.98942	
10.262	31.93486	0.3353952	65.46888	26.99263	
10.263	31.89611	0.3354015	65.43014	26.99714	
10.264	31.86579	0.3354078	65.39981	27.0008	
10.265	31.86602	0.3354142	65.40003	27.00142	
10.266	31.88393	0.3354206	65.41795	27.00026	
10.267	31.90929	0.335427	65.44331	26.99837	
10.268	31.93457	0.3354334	65.46859	26.99648	
10.269	31.9544	0.3354398	65.48842	26.99514	
10.27	31.96533	0.3354463	65.49935	26.9947	
10.271	31.96518	0.3354529	65.4992	26.99537	
10.272	31.95274	0.3354594	65.48676	26.99726	
10.273	31.92755	0.335466	65.46158	27.00044	
10.274	31.88952	0.3354726	65.42353	27.0049	
10.275	31.86007	0.3354792	65.39409	27.00851	
10.276	31.86119	0.3354858	65.3952	27.00906	
