Time	Contact	Eat	Energy	Hungry	LeftOdor	OS	RightOdor	
3.479	0	0.1828633	600.6522	1	293.3511	0.05793995	304.1238	
3.48	0	0.1828633	600.6022	1	293.0428	0.05793995	304.1891	
3.481	0	0.185891	600.5522	1	292.7343	0.05741064	304.2575	
3.482	0	0.185891	600.5022	1	292.4287	0.05741064	304.3224	
3.483	0	0.1887245	600.4522	1	292.1227	0.05687285	304.3903	
3.484	0	0.1887245	600.4022	1	291.8197	0.05687285	304.4547	
3.485	0	0.1913703	600.3522	1	291.5166	0.0563267	304.5222	
3.486	0	0.1913703	600.3022	1	291.2162	0.0563267	304.5861	
3.487	0	0.1938347	600.2523	1	290.9158	0.05577229	304.6531	
3.488	0	0.1938347	600.2023	1	290.6183	0.05577229	304.7165	
3.489	0	0.1961241	600.1523	1	290.3206	0.05520972	304.7829	
3.49	0	0.1961241	600.1023	1	290.0259	0.05520972	304.8457	
3.491	0	0.1982443	600.0523	1	289.7311	0.0546391	304.9115	
3.492	0	0.1982443	600.0023	1	289.4395	0.0546391	304.9738	
3.493	0	0.2002013	599.9523	1	289.1476	0.05406055	305.039	
3.494	0	0.2002013	599.9023	1	288.8588	0.05406055	305.1006	
3.495	0	0.2020007	599.8524	1	288.5699	0.05347417	305.1652	
3.496	0	0.2020007	599.8024	1	288.2841	0.05347417	305.226	
3.497	0	0.203648	599.7524	1	287.9983	0.05288009	305.2899	
3.498	0	0.203648	599.7024	1	287.7158	0.05288009	305.35	
3.499	0	0.2051486	599.6524	1	287.433	0.05227842	305.4131	
3.5	0	0.2051486	599.6024	1	287.1535	0.05227842	305.4725	
3.501	0	0.2065078	599.5524	1	286.8739	0.05166929	305.5349	
3.502	0	0.2065078	599.5024	1	286.5975	0.05166929	305.5934	
3.503	0	0.2077305	599.4525	1	286.3211	0.05105283	305.6551	
3.504	0	0.2077305	599.4025	1	286.0481	0.05105283	305.7128	
3.505	0	0.2088217	599.3525	1	285.7749	0.05042917	305.7735	
3.506	0	0.2088217	599.3025	1	285.5052	0.05042917	305.8304	
3.507	0	0.2097862	599.2525	1	285.2353	0.04979842	305.8902	
3.508	0	0.2097862	599.2025	1	284.9689	0.04979842	305.9461	
3.509	0	0.2106286	599.1525	1	284.7024	0.04916074	306.005	
3.51	0	0.2106286	599.1025	1	284.4393	0.04916074	306.06	
3.511	0	0.2113533	599.0526	1	284.1762	0.04851625	306.118	
3.512	0	0.2113533	599.0026	1	283.9166	0.04851625	306.1719	
3.513	0	0.2119649	598.9526	1	283.6569	0.0478651	306.2289	
3.514	0	0.2119649	598.9026	1	283.4008	0.0478651	306.282	
3.515	0	0.2124674	598.8526	1	283.1446	0.04720742	306.3379	
3.516	0	0.2124674	598.8026	1	282.892	0.04720742	306.3897	
3.517	0	0.212865	598.7526	1	282.6392	0.04654336	306.4446	
3.518	0	0.212865	598.7026	1	282.3901	0.04654336	306.4955	
3.519	0	0.2131618	598.6526	1	282.141	0.04587306	306.5492	
3.52	0	0.2131618	598.6027	1	281.8955	0.04587306	306.5989	
3.521	0	0.2133615	598.5527	1	281.65	0.04519667	306.6516	
3.522	0	0.2133615	598.5027	1	281.4081	0.04519667	306.7002	
3.523	0	0.2134679	598.4527	1	281.1661	0.04451435	306.7516	
3.524	0	0.2134679	598.4027	1	280.9279	0.04451435	306.799	
3.525	0	0.2134848	598.3527	1	280.6897	0.04382624	306.8492	
3.526	0	0.2134848	598.3027	1	280.4552	0.04382624	306.8954	
3.527	0	0.2134156	598.2527	1	280.2206	0.0431325	306.9444	
3.528	0	0.2134156	598.2028	1	279.9898	0.0431325	306.9893	
3.529	0	0.2132638	598.1528	1	279.759	0.04243327	307.0371	
3.53	0	0.2132638	598.1028	1	279.5319	0.04243327	307.0807	
3.531	0	0.2130327	598.0528	1	279.3049	0.04172873	307.1272	
3.532	0	0.2130327	598.0028	1	279.0815	0.04172873	307.1694	
3.533	0	0.2127255	597.9528	1	278.8583	0.04101904	307.2145	
3.534	0	0.2127255	597.9028	1	278.6389	0.04101904	307.2555	
3.535	0	0.2123454	597.8528	1	278.4194	0.04030434	307.2992	
3.536	0	0.2123454	597.8029	1	278.2037	0.04030434	307.3388	
3.537	0	0.2118954	597.7529	1	277.9881	0.03958482	307.3812	
3.538	0	0.2118954	597.7029	1	277.7763	0.03958482	307.4193	
3.539	0	0.2113785	597.6529	1	277.5645	0.03886062	307.4603	
3.54	0	0.2113785	597.6029	1	277.3567	0.03886062	307.497	
3.541	0	0.2107974	597.5529	1	277.1488	0.03813192	307.5365	
3.542	0	0.2107974	597.5029	1	276.9448	0.03813192	307.5717	
3.543	0	0.2101551	597.4529	1	276.7408	0.03739888	307.6098	
3.544	0	0.2101551	597.403	1	276.5408	0.03739888	307.6436	
3.545	0	0.2094542	597.353	1	276.3408	0.03666168	307.68	
3.546	0	0.2094542	597.303	1	276.1447	0.03666168	307.7122	
3.547	0	0.2086972	597.253	1	275.9485	0.03592049	307.7472	
3.548	0	0.2086972	597.203	1	275.7564	0.03592049	307.778	
3.549	0	0.2078867	597.153	1	275.5643	0.03517548	307.8113	
3.55	0	0.2078867	597.103	1	275.3762	0.03517548	307.8404	
3.551	0	0.2070252	597.053	1	275.188	0.03442683	307.8723	
3.552	0	0.2070252	597.0031	1	275.0038	0.03442683	307.8998	
3.553	0	0.206115	596.9531	1	274.8197	0.03367469	307.93	
3.554	0	0.206115	596.9031	1	274.6395	0.03367469	307.9559	
3.555	0	0.2051583	596.8531	1	274.4595	0.03291927	307.9845	
3.556	0	0.2051583	596.8031	1	274.2834	0.03291927	308.0088	
3.557	0	0.2041575	596.7531	1	274.1073	0.03216073	308.0357	
3.558	0	0.2041575	596.7031	1	273.9352	0.03216073	308.0583	
3.559	0	0.2031147	596.6531	1	273.7632	0.03139924	308.0835	
3.56	0	0.2031147	596.6031	1	273.5951	0.03139924	308.1044	
3.561	0	0.2020319	596.5532	1	273.4271	0.03063499	308.128	
3.562	0	0.2020319	596.5032	1	273.2632	0.03063499	308.1471	
3.563	0	0.2009112	596.4532	1	273.0992	0.02986816	308.1689	
3.564	0	0.2009112	596.4032	1	272.9393	0.02986816	308.1864	
3.565	0	0.1997545	596.3532	1	272.7795	0.02909893	308.2064	
3.566	0	0.1997545	596.3032	1	272.6237	0.02909893	308.2222	
3.567	0	0.1985637	596.2532	1	272.4679	0.02832748	308.2405	
3.568	0	0.1985637	596.2032	1	272.3162	0.02832748	308.2543	
3.569	0	0.1973406	596.1533	1	272.1645	0.02755399	308.2709	
3.57	0	0.1973406	596.1033	1	272.0169	0.02755399	308.283	
3.571	0	0.196087	596.0533	1	271.8694	0.02677865	308.2977	
3.572	0	0.196087	596.0033	1	271.7259	0.02677865	308.308	
3.573	0	0.1948046	595.9533	1	271.5823	0.02600163	308.3209	
3.574	0	0.1948046	595.9033	1	271.4429	0.02600163	308.3294	
3.575	0	0.1934951	595.8533	1	271.3036	0.02522313	308.3404	
3.576	0	0.1934951	595.8033	1	271.1682	0.02522313	308.3471	
3.577	0	0.1921601	595.7534	1	271.033	0.02444332	308.3562	
3.578	0	0.1921601	595.7034	1	270.9018	0.02444332	308.361	
3.579	0	0.190801	595.6534	1	270.7707	0.0236624	308.3683	
3.58	0	0.190801	595.6034	1	270.6436	0.0236624	308.3713	
3.581	0	0.1894195	595.5534	1	270.5165	0.02288054	308.3766	
3.582	0	0.1894195	595.5034	1	270.3936	0.02288054	308.3777	
3.583	0	0.1880169	595.4534	1	270.2707	0.02209793	308.3812	
3.584	0	0.1880169	595.4034	1	270.1518	0.02209793	308.3803	
3.585	0	0.1865946	595.3535	1	270.033	0.02131475	308.3819	
3.586	0	0.1865946	595.3035	1	269.9183	0.02131475	308.3792	
3.587	0	0.185154	595.2535	1	269.8036	0.0205312	308.3787	
3.588	0	0.185154	595.2035	1	269.6929	0.0205312	308.3741	
3.589	0	0.1836964	595.1535	1	269.5824	0.01974745	308.3718	
3.59	0	0.1836964	595.1035	1	269.4758	0.01974745	308.3651	
3.591	0	0.1822231	595.0535	1	269.3694	0.0189637	308.3608	
3.592	0	0.1822231	595.0035	1	269.2669	0.0189637	308.3522	
3.593	0	0.1807352	594.9536	1	269.1646	0.01818012	308.346	
3.594	0	0.1807352	594.9036	1	269.0663	0.01818012	308.3354	
3.595	0	0.1792339	594.8536	1	268.968	0.01739691	308.3272	
3.596	0	0.1792339	594.8036	1	268.8738	0.01739691	308.3147	
3.597	0	0.1777204	594.7536	1	268.7796	0.01661425	308.3045	
3.598	0	0.1777204	594.7036	1	268.6895	0.01661425	308.29	
3.599	0	0.1761957	594.6536	1	268.5994	0.01583231	308.2778	
3.6	0	0.1761957	594.6036	1	268.5134	0.01583231	308.2613	
3.601	0	0.1746609	594.5536	1	268.4274	0.01505129	308.2472	
3.602	0	0.1746609	594.5037	1	268.3454	0.01505129	308.2289	
3.603	0	0.1731171	594.4537	1	268.2635	0.01427138	308.213	
3.604	0	0.1731171	594.4037	1	268.1856	0.01427138	308.193	
3.605	0	0.1715651	594.3537	1	268.1078	0.01349275	308.1757	
3.606	0	0.1715651	594.3037	1	268.034	0.01349275	308.1542	
3.607	0	0.1700059	594.2537	1	267.9602	0.01271558	308.1355	
3.608	0	0.1700059	594.2037	1	267.8904	0.01271558	308.1126	
3.609	0	0.1684406	594.1537	1	267.8207	0.01194007	308.0927	
3.61	0	0.1684406	594.1038	1	267.7551	0.01194007	308.0686	
3.611	0	0.1668698	594.0538	1	267.6895	0.01116638	308.0477	
3.612	0	0.1668698	594.0038	1	267.6278	0.01116638	308.0226	
3.613	0	0.1652944	593.9538	1	267.5663	0.0103947	308.0007	
3.614	0	0.1652944	593.9038	1	267.5087	0.0103947	307.9747	
3.615	0	0.1637154	593.8538	1	267.4512	0.009625211	307.9521	
3.616	0	0.1637154	593.8038	1	267.3976	0.009625211	307.9253	
3.617	0	0.1621334	593.7538	1	267.3442	0.008858081	307.902	
3.618	0	0.1621334	593.7039	1	267.2947	0.008858081	307.8746	
3.619	0	0.1605491	593.6539	1	267.2453	0.008093485	307.8509	
3.62	0	0.1605491	593.6039	1	267.1999	0.008093485	307.823	
3.621	0	0.1589634	593.5539	1	267.1545	0.007331594	307.7988	
3.622	0	0.1589634	593.5039	1	267.1131	0.007331594	307.7705	
3.623	0	0.1573769	593.4539	1	267.0717	0.006572577	307.7462	
3.624	0	0.1573769	593.4039	1	267.0343	0.006572577	307.7176	
3.625	0	0.1557903	593.3539	1	266.997	0.005816603	307.6931	
3.626	0	0.1557903	593.304	1	266.9636	0.005816603	307.6645	
3.627	0	0.1542042	593.254	1	266.9303	0.005063833	307.64	
3.628	0	0.1542042	593.204	1	266.9008	0.005063833	307.6113	
3.629	0	0.1526192	593.154	1	266.8715	0.00431443	307.5869	
3.63	0	0.1526192	593.104	1	266.8461	0.00431443	307.5584	
3.631	0	0.1510359	593.054	1	266.8208	0.003568551	307.5342	
3.632	0	0.1510359	593.004	1	266.7993	0.003568551	307.5059	
3.633	0	0.149455	592.954	1	266.778	0.002826354	307.4819	
3.634	0	0.149455	592.9041	1	266.7605	0.002826354	307.454	
3.635	0	0.1478768	592.8541	1	266.7431	0.002087988	307.4305	
3.636	0	0.1478768	592.8041	1	266.7295	0.002087988	307.403	
3.637	0	0.146302	592.7541	1	266.7161	0.001353603	307.38	
3.638	0	0.146302	592.7041	1	266.7065	0.001353603	307.353	
3.639	0	0.144731	592.6541	1	266.697	0.0006233464	307.3306	
3.64	0	0.144731	592.6041	1	266.6913	0.0006233464	307.3042	
3.641	0	0.1431644	592.5541	1	266.6857	0	307.2825	
3.642	0	0.1431644	592.5042	1	266.6839	0	307.2568	
3.643	0	0.1416025	592.4542	1	266.6823	0	307.2359	
3.644	0	0.1416025	592.4042	1	266.6843	0	307.2111	
3.645	0	0.1400458	592.3542	1	266.6866	0	307.1909	
3.646	0	0.1400458	592.3042	1	266.6925	0	307.167	
3.647	0	0.1384948	592.2542	1	266.6986	0	307.1479	
3.648	0	0.1384948	592.2042	1	266.7084	0	307.1249	
3.649	0	0.1369497	592.1542	1	266.7184	0	307.1067	
3.65	0	0.1369497	592.1042	1	266.7319	0	307.0849	
3.651	0	0.1354111	592.0543	1	266.7458	0	307.0678	
3.652	0	0.1354111	592.0043	1	266.7632	0	307.047	
3.653	0	0.1338793	591.9543	1	266.7808	0	307.0312	
3.654	0	0.1338793	591.9043	1	266.8021	0	307.0116	
3.655	0	0.1323545	591.8543	1	266.8235	0	306.997	
3.656	0	0.1323545	591.8043	1	266.8484	0	306.9786	
3.657	0	0.1308372	591.7543	1	266.8736	0	306.9654	
3.658	0	0.1308372	591.7043	1	266.9023	0	306.9483	
3.659	0	0.1293277	591.6544	1	266.9312	0	306.9364	
3.66	0	0.1293277	591.6044	1	266.9637	0	306.9208	
3.661	0	0.1278262	591.5544	1	266.9963	0	306.9103	
3.662	0	0.1278262	591.5044	1	267.0324	0	306.8961	
3.663	0	0.126333	591.4544	1	267.0687	0	306.8871	
3.664	0	0.126333	591.4044	1	267.1086	0	306.8745	
3.665	0	0.1248484	591.3544	1	267.1486	0	306.8671	
3.666	0	0.1248484	591.3044	1	267.192	0	306.856	
3.667	0	0.1233727	591.2545	1	267.2357	0	306.8502	
3.668	0	0.1233727	591.2045	1	267.2828	0	306.8408	
3.669	0	0.121906	591.1545	1	267.3301	0	306.8366	
3.67	0	0.121906	591.1045	1	267.3807	0	306.8288	
3.671	0	0.1204487	591.0545	1	267.4316	0	306.8264	
3.672	0	0.1204487	591.0045	1	267.4858	0	306.8203	
3.673	0	0.1190009	590.9545	1	267.5402	0	306.8196	
3.674	0	0.1190009	590.9045	1	267.5979	0	306.8154	
3.675	0	0.1175628	590.8546	1	267.6559	0	306.8164	
3.676	0	0.1175628	590.8046	1	267.7171	0	306.814	
3.677	0	0.1161347	590.7546	1	267.7786	0	306.8169	
3.678	0	0.1161347	590.7046	1	267.8433	0	306.8164	
3.679	0	0.1147167	590.6546	1	267.9082	0	306.8211	
3.68	0	0.1147167	590.6046	1	267.9764	0	306.8225	
3.681	0	0.1133089	590.5546	1	268.0446	0	306.8291	
3.682	0	0.1133089	590.5046	1	268.1162	0	306.8325	
3.683	0	0.1119115	590.4547	1	268.1879	0	306.8411	
3.684	0	0.1119115	590.4047	1	268.2628	0	306.8464	
3.685	0	0.1105248	590.3547	1	268.3379	0	306.857	
3.686	0	0.1105248	590.3047	1	268.4161	0	306.8643	
3.687	0	0.1091487	590.2547	1	268.4946	0	306.877	
3.688	0	0.1091487	590.2047	1	268.5761	0	306.8863	
3.689	0	0.1077835	590.1547	1	268.6578	0	306.901	
3.69	0	0.1077835	590.1047	1	268.7426	0	306.9124	
3.691	0	0.1064292	590.0547	1	268.8275	0	306.9292	
3.692	0	0.1064292	590.0048	1	268.9156	0	306.9427	
3.693	0	0.1050859	589.9548	1	269.0036	0	306.9615	
3.694	0	0.1050859	589.9048	1	269.0949	0	306.9772	
3.695	0	0.1037539	589.8548	1	269.1862	0	306.9982	
3.696	0	0.1037539	589.8048	1	269.2805	0	307.016	
3.697	0	0.102433	589.7548	1	269.375	0	307.0392	
3.698	0	0.102433	589.7048	1	269.4724	0	307.0592	
3.699	0	0.1011235	589.6548	1	269.5699	0	307.0845	
3.7	0	0.1011235	589.6049	1	269.6704	0	307.1067	
3.701	0	0.09982546	589.5549	1	269.771	0	307.1342	
3.702	0	0.09982546	589.5049	1	269.8745	0	307.1586	
3.703	0	0.09853885	589.4549	1	269.978	0	307.1883	
3.704	0	0.09853885	589.4049	1	270.0845	0	307.215	
3.705	0	0.09726377	589.3549	1	270.191	0	307.2469	
3.706	0	0.09726377	589.3049	1	270.3004	0	307.2758	
3.707	0	0.09600028	589.2549	1	270.4098	0	307.31	
3.708	0	0.09600028	589.205	1	270.5221	0	307.3412	
3.709	0	0.09474843	589.155	1	270.6343	0	307.3777	
3.71	0	0.09474843	589.105	1	270.7495	0	307.4111	
3.711	0	0.09350824	589.055	1	270.8646	0	307.4498	
3.712	0	0.09350824	589.005	1	270.9825	0	307.4856	
3.713	0	0.09227977	588.955	1	271.1004	0	307.5266	
3.714	0	0.09227977	588.905	1	271.2209	0	307.5647	
3.715	0	0.09106304	588.855	1	271.3416	0	307.608	
3.716	0	0.09106304	588.8051	1	271.4648	0	307.6484	
3.717	0	0.08985806	588.7551	1	271.5882	0	307.6939	
3.718	0	0.08985806	588.7051	1	271.7141	0	307.7367	
3.719	0	0.08866484	588.6551	1	271.84	0	307.7846	
3.72	0	0.08866484	588.6051	1	271.9684	0	307.8296	
3.721	0	0.08748342	588.5551	1	272.097	0	307.8798	
3.722	0	0.08748342	588.5051	1	272.228	0	307.9272	
3.723	0	0.08631379	588.4551	1	272.3591	0	307.9797	
3.724	0	0.08631379	588.4052	1	272.4926	0	308.0294	
3.725	0	0.08515596	588.3552	1	272.6261	0	308.0843	
3.726	0	0.08515596	588.3052	1	272.762	0	308.1364	
3.727	0	0.08400991	588.2552	1	272.8979	0	308.1935	
3.728	0	0.08400991	588.2052	1	273.0362	0	308.2479	
3.729	0	0.08287564	588.1552	1	273.1745	0	308.3074	
3.73	0	0.08287564	588.1052	1	273.3151	0	308.3642	
3.731	0	0.08175313	588.0552	1	273.4557	0	308.426	
3.732	0	0.08175313	588.0052	1	273.5986	0	308.4852	
3.733	0	0.08064239	587.9553	1	273.7413	0	308.5492	
3.734	0	0.08064239	587.9053	1	273.8864	0	308.6107	
3.735	0	0.07954336	587.8553	1	274.0315	0	308.6771	
3.736	0	0.07954336	587.8053	1	274.1787	0	308.7409	
3.737	0	0.07845604	587.7553	1	274.3259	0	308.8096	
3.738	0	0.07845604	587.7053	1	274.4752	0	308.8758	
3.739	0	0.0773804	587.6553	1	274.6244	0	308.9469	
3.74	0	0.0773804	587.6053	1	274.7758	0	309.0153	
3.741	0	0.07631639	587.5554	1	274.9269	0	309.0887	
3.742	0	0.07631639	587.5054	1	275.0804	0	309.1595	
3.743	0	0.07526399	587.4554	1	275.2336	0	309.2351	
3.744	0	0.07526399	587.4054	1	275.3888	0	309.3083	
3.745	0	0.07422317	587.3554	1	275.5439	0	309.3862	
3.746	0	0.07422317	587.3054	1	275.701	0	309.4616	
3.747	0	0.07319387	587.2554	1	275.8579	0	309.5418	
3.748	0	0.07319387	587.2054	1	276.0168	0	309.6197	
3.749	0	0.07217605	587.1555	1	276.1755	0	309.7021	
3.75	0	0.07217605	587.1055	1	276.3362	0	309.7821	
3.751	0	0.07116967	587.0555	1	276.4966	0	309.8668	
3.752	0	0.07116967	587.0055	1	276.6589	0	309.9492	
3.753	0	0.07017468	586.9555	1	276.821	0	310.0361	
3.754	0	0.07017468	586.9055	1	276.9848	0	310.1208	
3.755	0	0.06919102	586.8555	1	277.1485	0	310.21	
3.756	0	0.06919102	586.8055	1	277.3139	0	310.2967	
3.757	0	0.06821863	586.7556	1	277.479	0	310.3882	
3.758	0	0.06821863	586.7056	1	277.646	0	310.4773	
3.759	0	0.06725746	586.6556	1	277.8126	0	310.5709	
3.76	0	0.06725746	586.6056	1	277.9809	0	310.6622	
3.761	0	0.06630745	586.5556	1	278.149	0	310.758	
3.762	0	0.06630745	586.5056	1	278.3186	0	310.8516	
3.763	0	0.06536853	586.4556	1	278.4879	0	310.9495	
3.764	0	0.06536853	586.4056	1	278.6588	0	311.0453	
3.765	0	0.06444066	586.3557	1	278.8294	0	311.1454	
3.766	0	0.06444066	586.3057	1	279.0016	0	311.2433	
3.767	0	0.06352375	586.2557	1	279.1734	0	311.3456	
3.768	0	0.06352375	586.2057	1	279.3466	0	311.4456	
3.769	0	0.06261774	586.1557	1	279.5195	0	311.55	
3.77	0	0.06261774	586.1057	1	279.6938	0	311.6522	
3.771	0	0.06172256	586.0557	1	279.8678	0	311.7586	
3.772	0	0.06172256	586.0057	1	280.0432	0	311.863	
3.773	0	0.06083814	585.9557	1	280.218	0	311.9715	
3.774	0	0.06083814	585.9058	1	280.3944	0	312.078	
3.775	0	0.05996441	585.8558	1	280.5702	0	312.1884	
3.776	0	0.05996441	585.8058	1	280.7474	0	312.297	
3.777	0	0.05910129	585.7558	1	280.924	0	312.4096	
3.778	0	0.05910129	585.7058	1	281.102	0	312.5201	
3.779	0	0.05824871	585.6558	1	281.2794	0	312.6348	
3.78	0	0.05824871	585.6058	1	281.4581	0	312.7474	
3.781	0	0.0574066	585.5558	1	281.6363	0	312.864	
3.782	0	0.0574066	585.5059	1	281.8156	0	312.9785	
3.783	0	0.05657487	585.4559	1	281.9944	0	313.0971	
3.784	0	0.05657487	585.4059	1	282.1742	0	313.2136	
3.785	0	0.05575344	585.3559	1	282.3536	0	313.3341	
3.786	0	0.05575344	585.3059	1	282.534	0	313.4527	
3.787	0	0.05494225	585.2559	1	282.7139	0	313.575	
3.788	0	0.05494225	585.2059	1	282.8947	0	313.6955	
3.789	0	0.0541412	585.1559	1	283.0749	0	313.8197	
3.79	0	0.0541412	585.106	1	283.2561	0	313.942	
3.791	0	0.05335021	585.056	1	283.4366	0	314.0681	
3.792	0	0.05335021	585.006	1	283.6181	0	314.1923	
3.793	0	0.05256921	584.956	1	283.799	0	314.3203	
3.794	0	0.05256921	584.906	1	283.9806	0	314.4463	
3.795	0	0.05179811	584.856	1	284.1617	0	314.576	
3.796	0	0.05179811	584.806	1	284.3435	0	314.7038	
3.797	0	0.05103682	584.756	1	284.5246	0	314.8353	
3.798	0	0.05103682	584.7061	1	284.7065	0	314.9649	
3.799	0	0.05028527	584.6561	1	284.8877	0	315.098	
3.8	0	0.05028527	584.6061	1	285.0696	0	315.2294	
3.801	0	0.04954336	584.5561	1	285.2507	0	315.3642	
3.802	0	0.04954336	584.5061	1	285.4326	0	315.4973	
3.803	0	0.04881102	584.4561	1	285.6135	0	315.6338	
3.804	0	0.04881102	584.4061	1	285.7952	0	315.7686	
3.805	0	0.04808815	584.3561	1	285.976	0	315.9067	
3.806	0	0.04808815	584.3062	1	286.1575	0	316.043	
3.807	0	0.04737467	584.2562	1	286.338	0	316.1828	
3.808	0	0.04737467	584.2062	1	286.5192	0	316.3208	
3.809	0	0.0466705	584.1562	1	286.6994	0	316.4621	
3.81	0	0.0466705	584.1062	1	286.8801	0	316.6016	
3.811	0	0.04597554	584.0562	1	287.0599	0	316.7444	
3.812	0	0.04597554	584.0062	1	287.2402	0	316.8854	
3.813	0	0.04528971	583.9562	1	287.4195	0	317.0297	
3.814	0	0.04528971	583.9063	1	287.5992	0	317.1722	
3.815	0	0.04461293	583.8563	1	287.778	0	317.318	
3.816	0	0.04461293	583.8063	1	287.9572	0	317.462	
3.817	0	0.0439451	583.7563	1	288.1352	0	317.609	
3.818	0	0.0439451	583.7063	1	288.3137	0	317.7545	
3.819	0	0.04328614	583.6563	1	288.4911	0	317.903	
3.82	0	0.04328614	583.6063	1	288.6688	0	318.0498	
3.821	0	0.04263596	583.5563	1	288.8453	0	318.1995	
3.822	0	0.04263596	583.5063	1	289.0222	0	318.3477	
3.823	0	0.04199447	583.4564	1	289.1979	0	318.4987	
3.824	0	0.04199447	583.4064	1	289.3738	0	318.6481	
3.825	0	0.0413616	583.3564	1	289.5486	0	318.8004	
3.826	0	0.0413616	583.3064	1	289.7235	0	318.9511	
3.827	0	0.04073723	583.2564	1	289.8973	0	319.1045	
3.828	0	0.04073723	583.2064	1	290.0711	0	319.2563	
3.829	0	0.0401213	583.1564	1	290.2438	0	319.4109	
3.83	0	0.0401213	583.1064	1	290.4165	0	319.5639	
3.831	0	0.03951371	583.0565	1	290.588	0	319.7196	
3.832	0	0.03951371	583.0065	1	290.7596	0	319.8737	
3.833	0	0.03891437	582.9565	1	290.9297	0	320.0305	
3.834	0	0.03891437	582.9065	1	291.1	0	320.1856	
3.835	0	0.0383232	582.8565	1	291.2689	0	320.3434	
3.836	0	0.0383232	582.8065	1	291.4377	0	320.4996	
3.837	0	0.03774012	582.7565	1	291.6052	0	320.6582	
3.838	0	0.03774012	582.7065	1	291.7726	0	320.8154	
3.839	0	0.03716502	582.6566	1	291.9387	0	320.975	
3.84	0	0.03716502	582.6066	1	292.1045	0	321.133	
3.841	0	0.03659783	582.5566	1	292.269	0	321.2935	
3.842	0	0.03659783	582.5066	1	292.4332	0	321.4524	
3.843	0	0.03603847	582.4566	1	292.5961	0	321.6137	
3.844	0	0.03603847	582.4066	1	292.7588	0	321.7735	
3.845	0	0.03548684	582.3566	1	292.9199	0	321.9355	
3.846	0	0.03548684	582.3066	1	293.0808	0	322.096	
3.847	0	0.03494286	582.2567	1	293.2402	0	322.2587	
3.848	0	0.03494286	582.2067	1	293.3993	0	322.4199	
3.849	0	0.03440645	582.1567	1	293.5568	0	322.5833	
3.85	0	0.03440645	582.1067	1	293.714	0	322.7452	
3.851	0	0.03387751	582.0567	1	293.8695	0	322.9091	
3.852	0	0.03387751	582.0067	1	294.0248	0	323.0716	
3.853	0	0.03335597	581.9567	1	294.1785	0	323.2361	
3.854	0	0.03335597	581.9067	1	294.3316	0	323.3991	
3.855	0	0.03284174	581.8568	1	294.4832	0	323.5641	
3.856	0	0.03284174	581.8068	1	294.6343	0	323.7275	
3.857	0	0.03233474	581.7568	1	294.7837	0	323.893	
3.858	0	0.03233474	581.7068	1	294.9327	0	324.0569	
3.859	0	0.03183488	581.6568	1	295.0799	0	324.2227	
3.86	0	0.03183488	581.6068	1	295.2266	0	324.3869	
3.861	0	0.03134208	581.5568	1	295.3715	0	324.5531	
3.862	0	0.03134208	581.5068	1	295.516	0	324.7177	
3.863	0	0.03085626	581.4568	1	295.6586	0	324.884	
3.864	0	0.03085626	581.4069	1	295.8006	0	325.0489	
3.865	0	0.03037733	581.3569	1	295.9408	0	325.2155	
3.866	0	0.03037733	581.3069	1	296.0804	0	325.3805	
3.867	0	0.02990522	581.2569	1	296.218	0	325.5472	
3.868	0	0.02990522	581.2069	1	296.3551	0	325.7123	
3.869	0	0.02943984	581.1569	1	296.4902	0	325.8792	
3.87	0	0.02943984	581.1069	1	296.6248	0	326.0443	
3.871	0	0.02898112	581.0569	1	296.7573	0	326.2112	
3.872	0	0.02898112	581.007	1	296.8891	0	326.3763	
3.873	0	0.02852897	580.957	1	297.019	0	326.5431	
3.874	0	0.02852897	580.907	1	297.1481	0	326.7083	
3.875	0	0.02808331	580.857	1	297.2753	0	326.8748	
3.876	0	0.02808331	580.807	1	297.4016	0	327.0399	
3.877	0	0.02764407	580.757	1	297.5259	0	327.2063	
3.878	0	0.02764407	580.707	1	297.6494	0	327.3711	
3.879	0	0.02721116	580.657	1	297.7709	0	327.5373	
3.88	0	0.02721116	580.6071	1	297.8915	0	327.7019	
3.881	0	0.02678451	580.5571	1	298.01	0	327.8678	
3.882	0	0.02678451	580.5071	1	298.1276	0	328.032	
3.883	0	0.02636405	580.4571	1	298.2431	0	328.1974	
3.884	0	0.02636405	580.4071	1	298.3578	0	328.3613	
3.885	0	0.02594968	580.3571	1	298.4703	0	328.5264	
3.886	0	0.02594968	580.3071	1	298.5818	0	328.6898	
3.887	0	0.02554135	580.2571	1	298.6912	0	328.8542	
3.888	0	0.02554135	580.2072	1	298.7995	0	329.017	
3.889	0	0.02513897	580.1572	1	298.9058	0	329.1809	
3.89	0	0.02513897	580.1072	1	299.011	0	329.3432	
3.891	0	0.02474247	580.0572	1	299.114	0	329.5065	
3.892	0	0.02474247	580.0072	1	299.2159	0	329.668	
3.893	0	0.02435177	579.9572	1	299.3156	0	329.8305	
3.894	0	0.02435177	579.9072	1	299.4143	0	329.9914	
3.895	0	0.02396681	579.8572	1	299.5106	0	330.1531	
3.896	0	0.02396681	579.8073	1	299.6058	0	330.313	
3.897	0	0.0235875	579.7573	1	299.6988	0	330.4738	
3.898	0	0.0235875	579.7073	1	299.7907	0	330.633	
3.899	0	0.02321378	579.6573	1	299.8803	0	330.7929	
