Time	FF	Vm	Ii	
0.188	0.85029	0.015029	1E-08	
0.19	0.8532841	0.01532841	1E-08	
0.192	0.8562185	0.01562185	1E-08	
0.194	0.8590941	0.01590941	1E-08	
0.196	0.8619123	0.01619122	1E-08	
0.198	0.864674	0.0164674	1E-08	
0.2	0.8673805	0.01673805	1E-08	
0.202	0.8700329	0.01700329	1E-08	
0.204	0.8726323	0.01726323	1E-08	
0.206	0.8751796	0.01751796	1E-08	
0.208	0.877676	0.0177676	1E-08	
0.21	0.8801225	0.01801225	1E-08	
0.212	0.88252	0.018252	1E-08	
0.214	0.8848696	0.01848696	1E-08	
0.216	0.8871722	0.01871722	1E-08	
0.218	0.8894288	0.01894288	1E-08	
0.22	0.8916402	0.01916402	1E-08	
0.222	0.8938074	0.01938074	1E-08	
0.224	0.8959312	0.01959313	1E-08	
0.226	0.8980126	0.01980127	1E-08	
0.228	0.9000524	0.02000524	1E-08	
0.23	0.9020513	0.02020513	1E-08	
0.232	0.9040103	0.02040103	1E-08	
0.234	0.9059301	0.02059301	1E-08	
0.236	0.9078115	0.02078115	1E-08	
0.238	0.9096553	0.02096553	1E-08	
0.24	0.9114622	0.02114622	1E-08	
0.242	0.913233	0.0213233	1E-08	
0.244	0.9149683	0.02149683	1E-08	
0.246	0.916669	0.0216669	1E-08	
0.248	0.9183356	0.02183356	1E-08	
0.25	0.919969	0.02199689	1E-08	
0.252	0.9215695	0.02215695	1E-08	
0.254	0.9231382	0.02231382	1E-08	
0.256	0.9246754	0.02246754	1E-08	
0.258	0.9261819	0.02261819	1E-08	
0.26	0.9276582	0.02276582	1E-08	
0.262	0.929105	0.02291051	1E-08	
0.264	0.930523	0.0230523	1E-08	
0.266	0.9319125	0.02319125	1E-08	
0.268	0.9332743	0.02332743	1E-08	
0.27	0.9346088	0.02346088	1E-08	
0.272	0.9359166	0.02359166	1E-08	
0.274	0.9371983	0.02371982	1E-08	
0.276	0.9384543	0.02384543	1E-08	
0.278	0.9396852	0.02396852	1E-08	
0.28	0.9408915	0.02408915	1E-08	
0.282	0.9420737	0.02420737	1E-08	
0.284	0.9432322	0.02432322	1E-08	
0.286	0.9443676	0.02443676	1E-08	
0.288	0.9454802	0.02454802	1E-08	
0.29	0.9465706	0.02465706	1E-08	
0.292	0.9476392	0.02476392	1E-08	
0.294	0.9486864	0.02486864	1E-08	
0.296	0.9497126	0.02497126	1E-08	
0.298	0.9507184	0.02507184	1E-08	
0.3	0.951704	0.0251704	1E-08	
0.302	0.9526699	0.02526699	1E-08	
0.304	0.9536165	0.02536165	1E-08	
0.306	0.9545442	0.02545442	1E-08	
0.308	0.9554533	0.02554533	1E-08	
0.31	0.9563442	0.02563442	1E-08	
0.312	0.9572173	0.02572174	1E-08	
0.314	0.958073	0.0258073	1E-08	
0.316	0.9589115	0.02589116	1E-08	
0.318	0.9597334	0.02597333	1E-08	
0.32	0.9605387	0.02605387	1E-08	
0.322	0.9613279	0.02613279	1E-08	
0.324	0.9621013	0.02621014	1E-08	
0.326	0.9628593	0.02628593	1E-08	
0.328	0.9636021	0.02636021	1E-08	
0.33	0.9643301	0.02643301	1E-08	
0.332	0.9650434	0.02650435	1E-08	
0.334	0.9657426	0.02657426	1E-08	
0.336	0.9664278	0.02664278	1E-08	
0.338	0.9670992	0.02670992	1E-08	
0.34	0.9677572	0.02677573	1E-08	
0.342	0.9684021	0.02684021	1E-08	
0.344	0.9690341	0.02690341	1E-08	
0.346	0.9696534	0.02696534	1E-08	
0.348	0.9702603	0.02702603	1E-08	
0.35	0.9708551	0.02708551	1E-08	
0.352	0.971438	0.0271438	1E-08	
0.354	0.9720092	0.02720092	1E-08	
0.356	0.972569	0.02725691	1E-08	
0.358	0.9731176	0.02731176	1E-08	
0.36	0.9736553	0.02736553	1E-08	
0.362	0.9741822	0.02741822	1E-08	
0.364	0.9746985	0.02746985	1E-08	
0.366	0.9752046	0.02752046	1E-08	
0.368	0.9757005	0.02757005	1E-08	
0.37	0.9761865	0.02761865	1E-08	
0.372	0.9766627	0.02766627	1E-08	
0.374	0.9771295	0.02771295	1E-08	
0.376	0.9775869	0.02775869	1E-08	
0.378	0.9780351	0.02780351	1E-08	
0.38	0.9784744	0.02784744	1E-08	
0.382	0.9789049	0.02789049	1E-08	
0.384	0.9793268	0.02793268	1E-08	
0.386	0.9797403	0.02797402	1E-08	
0.388	0.9801454	0.02801454	1E-08	
0.39	0.9805425	0.02805425	1E-08	
0.392	0.9809316	0.02809317	1E-08	
0.394	0.981313	0.02813131	1E-08	
0.396	0.9816868	0.02816868	1E-08	
0.398	0.982053	0.02820531	1E-08	
0.4	0.982412	0.0282412	1E-08	
0.402	0.9827638	0.02827638	1E-08	
0.404	0.9831085	0.02831085	1E-08	
0.406	0.9834463	0.02834463	1E-08	
0.408	0.9837774	0.02837774	1E-08	
0.41	0.9841019	0.02841019	1E-08	
0.412	0.9844199	0.02844199	1E-08	
0.414	0.9847314	0.02847315	1E-08	
0.416	0.9850368	0.02850369	1E-08	
0.418	0.9853362	0.02853362	1E-08	
0.42	0.9856294	0.02856294	1E-08	
0.422	0.9859169	0.02859168	1E-08	
0.424	0.9861985	0.02861985	1E-08	
0.426	0.9864745	0.02864745	1E-08	
0.428	0.9867451	0.02867451	1E-08	
0.43	0.9870101	0.02870101	1E-08	
0.432	0.9872699	0.02872699	1E-08	
0.434	0.9875245	0.02875245	1E-08	
0.436	0.9877741	0.02877741	1E-08	
0.438	0.9880186	0.02880186	1E-08	
0.44	0.9882582	0.02882582	1E-08	
0.442	0.988493	0.0288493	1E-08	
0.444	0.9887232	0.02887232	1E-08	
0.446	0.9889487	0.02889487	1E-08	
0.448	0.9891698	0.02891698	1E-08	
0.45	0.9893864	0.02893864	1E-08	
0.452	0.9895986	0.02895986	1E-08	
0.454	0.9898067	0.02898066	1E-08	
0.456	0.9900105	0.02900105	1E-08	
0.458	0.9902103	0.02902103	1E-08	
0.46	0.9904062	0.02904061	1E-08	
0.462	0.990598	0.0290598	1E-08	
0.464	0.990786	0.0290786	1E-08	
0.466	0.9909703	0.02909703	1E-08	
0.468	0.9911509	0.02911509	1E-08	
0.47	0.9913278	0.02913278	1E-08	
0.472	0.9915013	0.02915013	1E-08	
0.474	0.9916712	0.02916712	1E-08	
0.476	0.9918379	0.02918378	1E-08	
0.478	0.9920011	0.02920011	1E-08	
0.48	0.992161	0.0292161	1E-08	
0.482	0.9923178	0.02923178	1E-08	
0.484	0.9924715	0.02924714	1E-08	
0.486	0.992622	0.0292622	1E-08	
0.488	0.9927696	0.02927696	1E-08	
0.49	0.9929142	0.02929142	1E-08	
0.492	0.9930559	0.02930559	1E-08	
0.494	0.9931948	0.02931948	1E-08	
0.496	0.993331	0.02933309	1E-08	
0.498	0.9934643	0.02934643	1E-08	
0.5	0.993595	0.0293595	1E-08	
0.502	0.993723	0.0293723	1E-08	
0.504	0.9938486	0.02938486	1E-08	
0.506	0.9939716	0.02939716	1E-08	
0.508	0.9940922	0.02940921	1E-08	
0.5100001	0.9942103	0.02942103	1E-08	
0.512	0.9943261	0.02943261	1E-08	
0.514	0.9944396	0.02944396	1E-08	
0.516	0.9945508	0.02945508	1E-08	
0.518	0.9946598	0.02946598	1E-08	
0.52	0.9947666	0.02947666	1E-08	
0.522	0.9948713	0.02948713	1E-08	
0.524	0.9949738	0.02949739	1E-08	
0.526	0.9950744	0.02950744	1E-08	
0.528	0.9951729	0.02951729	1E-08	
0.53	0.9952694	0.02952694	1E-08	
0.532	0.9953641	0.0295364	1E-08	
0.534	0.9954567	0.02954567	1E-08	
0.536	0.9955477	0.02955476	1E-08	
0.538	0.9956366	0.02956367	1E-08	
0.54	0.9957239	0.02957239	1E-08	
0.5420001	0.9958094	0.02958094	1E-08	
0.544	0.9958932	0.02958933	1E-08	
0.546	0.9959754	0.02959754	1E-08	
0.548	0.9960558	0.02960558	1E-08	
0.55	0.9961348	0.02961347	1E-08	
0.552	0.9962121	0.02962121	1E-08	
0.554	0.9962878	0.02962878	1E-08	
0.5560001	0.996362	0.0296362	1E-08	
0.558	0.9964348	0.02964348	1E-08	
0.56	0.9965062	0.02965061	1E-08	
0.562	0.996576	0.0296576	1E-08	
0.564	0.9966445	0.02966445	1E-08	
0.566	0.9967116	0.02967116	1E-08	
0.568	0.9967774	0.02967774	1E-08	
0.5700001	0.9968418	0.02968419	1E-08	
0.572	0.996905	0.0296905	1E-08	
0.574	0.996967	0.0296967	1E-08	
0.576	0.9970276	0.02970276	1E-08	
0.578	0.9970871	0.02970871	1E-08	
0.58	0.9971453	0.02971453	1E-08	
0.582	0.9972024	0.02972024	1E-08	
0.5840001	0.9972584	0.02972583	1E-08	
0.586	0.9973132	0.02973132	1E-08	
0.588	0.9973669	0.02973669	1E-08	
0.59	0.9974196	0.02974196	1E-08	
0.592	0.9974712	0.02974712	1E-08	
0.594	0.9975218	0.02975218	1E-08	
0.596	0.9975713	0.02975713	1E-08	
0.598	0.9976199	0.02976199	1E-08	
0.6	0.9976676	0.02976675	1E-08	
0.6020001	0.9977142	0.02977142	1E-08	
0.604	0.9977599	0.02977599	1E-08	
0.606	0.9978047	0.02978047	1E-08	
0.608	0.9978486	0.02978486	1E-08	
0.61	0.9978917	0.02978916	1E-08	
0.612	0.9979338	0.02979338	1E-08	
0.614	0.9979752	0.02979752	1E-08	
0.6160001	0.9980157	0.02980157	1E-08	
0.618	0.9980554	0.02980554	1E-08	
0.62	0.9980943	0.02980943	1E-08	
0.622	0.9981325	0.02981324	1E-08	
0.624	0.9981698	0.02981698	1E-08	
0.626	0.9982064	0.02982064	1E-08	
0.628	0.9982422	0.02982422	1E-08	
0.6300001	0.9982774	0.02982774	1E-08	
0.632	0.9983118	0.02983118	1E-08	
0.634	0.9983456	0.02983455	1E-08	
0.636	0.9983786	0.02983786	1E-08	
0.638	0.9984111	0.0298411	1E-08	
0.64	0.9984428	0.02984428	1E-08	
0.642	0.998474	0.0298474	1E-08	
0.6440001	0.9985045	0.02985045	1E-08	
0.646	0.9985344	0.02985344	1E-08	
0.648	0.9985637	0.02985637	1E-08	
0.65	0.9985924	0.02985924	1E-08	
0.652	0.9986206	0.02986206	1E-08	
0.654	0.9986482	0.02986482	1E-08	
0.656	0.9986752	0.02986752	1E-08	
0.6580001	0.9987018	0.02987017	1E-08	
0.66	0.9987277	0.02987277	1E-08	
0.6620001	0.9987532	0.02987532	1E-08	
0.664	0.9987781	0.02987781	1E-08	
0.666	0.9988025	0.02988026	1E-08	
0.668	0.9988265	0.02988265	1E-08	
0.67	0.9988499	0.02988499	1E-08	
0.6720001	0.998873	0.0298873	1E-08	
0.674	0.9988955	0.02988955	1E-08	
0.6760001	0.9989176	0.02989176	1E-08	
0.678	0.9989393	0.02989393	1E-08	
0.68	0.9989605	0.02989605	1E-08	
0.682	0.9989813	0.02989813	1E-08	
0.684	0.9990016	0.02990016	1E-08	
0.686	0.9990216	0.02990216	1E-08	
0.688	0.9990412	0.02990412	1E-08	
0.6900001	0.9990603	0.02990603	1E-08	
0.692	0.9990791	0.02990791	1E-08	
0.694	0.9990975	0.02990975	1E-08	
0.696	0.9991156	0.02991156	1E-08	
0.698	0.9991332	0.02991332	1E-08	
0.7	0.9991506	0.02991506	1E-08	
0.702	0.9991676	0.02991676	1E-08	
0.7040001	0.9991842	0.02991842	1E-08	
0.706	0.9992005	0.02992005	1E-08	
0.708	0.9992165	0.02992165	1E-08	
0.71	0.9992322	0.02992322	1E-08	
0.712	0.9992475	0.02992475	1E-08	
0.714	0.9992626	0.02992626	1E-08	
0.716	0.9992773	0.02992773	1E-08	
0.7180001	0.9992918	0.02992918	1E-08	
0.72	0.9993059	0.02993059	1E-08	
0.7220001	0.9993198	0.02993198	1E-08	
0.724	0.9993334	0.02993334	1E-08	
0.726	0.9993467	0.02993467	1E-08	
0.728	0.9993598	0.02993598	1E-08	
0.73	0.9993726	0.02993726	1E-08	
0.7320001	0.9993851	0.02993851	1E-08	
0.734	0.9993974	0.02993974	1E-08	
0.7360001	0.9994095	0.02994095	1E-08	
0.738	0.9994214	0.02994213	1E-08	
0.74	0.9994329	0.02994329	1E-08	
0.742	0.9994442	0.02994442	1E-08	
0.744	0.9994553	0.02994553	1E-08	
0.7460001	0.9994662	0.02994662	1E-08	
0.748	0.9994769	0.02994768	1E-08	
0.7500001	0.9994873	0.02994873	1E-08	
0.752	0.9994975	0.02994975	1E-08	
0.754	0.9995076	0.02995076	1E-08	
0.756	0.9995174	0.02995174	1E-08	
0.758	0.9995271	0.02995271	1E-08	
0.7600001	0.9995366	0.02995366	1E-08	
0.762	0.9995458	0.02995458	1E-08	
0.7640001	0.9995549	0.02995549	1E-08	
0.766	0.9995638	0.02995638	1E-08	
0.768	0.9995725	0.02995725	1E-08	
0.77	0.9995811	0.02995811	1E-08	
0.772	0.9995894	0.02995894	1E-08	
0.774	0.9995976	0.02995976	1E-08	
0.776	0.9996057	0.02996057	1E-08	
0.7780001	0.9996135	0.02996136	1E-08	
0.78	0.9996213	0.02996213	1E-08	
0.7820001	0.9996289	0.02996289	1E-08	
0.784	0.9996364	0.02996363	1E-08	
0.786	0.9996437	0.02996437	1E-08	
0.788	0.9996508	0.02996508	1E-08	
0.79	0.9996578	0.02996578	1E-08	
0.7920001	0.9996647	0.02996647	1E-08	
0.794	0.9996713	0.02996714	1E-08	
0.7960001	0.9996779	0.02996779	1E-08	
0.798	0.9996843	0.02996843	1E-08	
0.8	0.9996907	0.02996907	1E-08	
0.802	0.9996969	0.02996968	1E-08	
0.804	0.9997029	0.02997029	1E-08	
0.8060001	0.9997088	0.02997088	1E-08	
0.808	0.9997147	0.02997147	1E-08	
0.8100001	0.9997204	0.02997204	1E-08	
0.812	0.999726	0.0299726	1E-08	
0.814	0.9997315	0.02997315	1E-08	
0.816	0.9997368	0.02997369	1E-08	
0.818	0.9997422	0.02997421	1E-08	
0.8200001	0.9997473	0.02997473	1E-08	
0.822	0.9997523	0.02997524	1E-08	
0.8240001	0.9997573	0.02997573	1E-08	
0.826	0.9997621	0.02997621	1E-08	
0.8280001	0.9997669	0.02997669	1E-08	
0.83	0.9997716	0.02997716	1E-08	
0.832	0.9997761	0.02997761	1E-08	
0.8340001	0.9997806	0.02997806	1E-08	
0.836	0.999785	0.0299785	1E-08	
0.8380001	0.9997893	0.02997893	1E-08	
0.84	0.9997935	0.02997936	1E-08	
0.8420001	0.9997976	0.02997977	1E-08	
0.844	0.9998017	0.02998017	1E-08	
0.846	0.9998056	0.02998056	1E-08	
0.848	0.9998095	0.02998095	1E-08	
0.85	0.9998133	0.02998133	1E-08	
0.8520001	0.999817	0.0299817	1E-08	
0.854	0.9998207	0.02998207	1E-08	
0.8560001	0.9998243	0.02998243	1E-08	
0.858	0.9998277	0.02998278	1E-08	
0.86	0.9998312	0.02998312	1E-08	
0.862	0.9998345	0.02998345	1E-08	
0.864	0.9998378	0.02998378	1E-08	
0.8660001	0.9998411	0.02998411	1E-08	
0.868	0.9998443	0.02998443	1E-08	
0.8700001	0.9998474	0.02998474	1E-08	
0.872	0.9998505	0.02998505	1E-08	
0.874	0.9998535	0.02998535	1E-08	
0.876	0.9998564	0.02998564	1E-08	
0.878	0.9998593	0.02998593	1E-08	
0.8800001	0.9998621	0.02998621	1E-08	
0.882	0.9998649	0.02998649	1E-08	
0.8840001	0.9998676	0.02998675	1E-08	
0.886	0.9998702	0.02998702	1E-08	
0.8880001	0.9998728	0.02998728	1E-08	
0.89	0.9998754	0.02998754	1E-08	
0.892	0.9998778	0.02998778	1E-08	
0.8940001	0.9998803	0.02998803	1E-08	
0.896	0.9998827	0.02998827	1E-08	
0.8980001	0.999885	0.0299885	1E-08	
0.9	0.9998873	0.02998873	1E-08	
0.9020001	0.9998895	0.02998895	1E-08	
0.904	0.9998918	0.02998918	1E-08	
0.906	0.9998939	0.02998939	1E-08	
0.9080001	0.999896	0.0299896	1E-08	
0.91	0.9998981	0.02998981	1E-08	
0.9120001	0.9999001	0.02999001	1E-08	
0.914	0.9999021	0.02999021	1E-08	
0.9160001	0.999904	0.0299904	1E-08	
0.918	0.999906	0.0299906	1E-08	
0.92	0.9999079	0.02999078	1E-08	
0.9220001	0.9999097	0.02999097	1E-08	
0.924	0.9999115	0.02999115	1E-08	
0.9260001	0.9999133	0.02999133	1E-08	
0.928	0.999915	0.0299915	1E-08	
0.9300001	0.9999167	0.02999167	1E-08	
0.932	0.9999183	0.02999184	1E-08	
0.934	0.99992	0.029992	1E-08	
0.936	0.9999216	0.02999216	1E-08	
0.938	0.9999231	0.02999231	1E-08	
0.9400001	0.9999247	0.02999247	1E-08	
0.942	0.9999262	0.02999262	1E-08	
0.9440001	0.9999276	0.02999277	1E-08	
0.946	0.9999291	0.02999291	1E-08	
0.9480001	0.9999305	0.02999305	1E-08	
0.95	0.9999319	0.02999319	1E-08	
0.952	0.9999332	0.02999333	1E-08	
0.9540001	0.9999346	0.02999346	1E-08	
0.956	0.9999359	0.02999359	1E-08	
0.9580001	0.9999372	0.02999372	1E-08	
0.96	0.9999385	0.02999385	1E-08	
0.9620001	0.9999397	0.02999397	1E-08	
0.964	0.9999409	0.02999409	1E-08	
0.966	0.9999421	0.02999421	1E-08	
0.9680001	0.9999433	0.02999433	1E-08	
0.97	0.9999444	0.02999444	1E-08	
0.9720001	0.9999455	0.02999455	1E-08	
0.974	0.9999467	0.02999467	1E-08	
0.9760001	0.9999477	0.02999477	1E-08	
0.978	0.9999487	0.02999488	1E-08	
0.98	0.9999498	0.02999498	1E-08	
0.9820001	0.9999508	0.02999508	1E-08	
0.984	0.9999517	0.02999517	1E-08	
0.9860001	0.9999527	0.02999527	1E-08	
0.988	0.9999537	0.02999537	1E-08	
0.9900001	0.9999546	0.02999546	1E-08	
0.992	0.9999555	0.02999555	1E-08	
0.994	0.9999564	0.02999564	1E-08	
0.9960001	0.9999573	0.02999572	1E-08	
0.998	0.999958	0.02999581	1E-08	
1	0.9999589	0.02999589	1E-08	
1.002	0.9999597	0.02999597	1E-08	
1.004	0.9999605	0.02999605	1E-08	
1.006	0.9999614	0.02999613	1E-08	
1.008	0.9999621	0.02999621	1E-08	
1.01	0.9999628	0.02999628	1E-08	
1.012	0.9999636	0.02999636	1E-08	
1.014	0.9999644	0.02999643	1E-08	
1.016	0.9999651	0.02999651	1E-08	
1.018	0.9999657	0.02999657	1E-08	
1.02	0.9999664	0.02999664	1E-08	
1.022	0.9999671	0.02999671	1E-08	
1.024	0.9999678	0.02999678	1E-08	
1.026	0.9999684	0.02999684	1E-08	
1.028	0.999969	0.0299969	1E-08	
1.03	0.9999696	0.02999696	1E-08	
1.032	0.9999702	0.02999702	1E-08	
1.034	0.9999708	0.02999708	1E-08	
1.036	0.9999714	0.02999714	1E-08	
1.038	0.999972	0.0299972	1E-08	
1.04	0.9999726	0.02999726	1E-08	
1.042	0.9999731	0.02999731	1E-08	
1.044	0.9999737	0.02999736	1E-08	
1.046	0.9999741	0.02999742	1E-08	
1.048	0.9999747	0.02999747	1E-08	
1.05	0.9999752	0.02999752	1E-08	
1.052	0.9999757	0.02999757	1E-08	
1.054	0.9999763	0.02999762	1E-08	
1.056	0.9999767	0.02999767	1E-08	
1.058	0.9999771	0.02999771	1E-08	
1.06	0.9999776	0.02999776	1E-08	
1.062	0.9999781	0.0299978	1E-08	
1.064	0.9999785	0.02999785	1E-08	
1.066	0.9999789	0.02999789	1E-08	
1.068	0.9999794	0.02999794	1E-08	
1.07	0.9999799	0.02999798	1E-08	
1.072	0.9999802	0.02999802	1E-08	
1.074	0.9999806	0.02999806	1E-08	
1.076	0.9999809	0.02999809	1E-08	
1.078	0.9999813	0.02999813	1E-08	
1.08	0.9999817	0.02999817	1E-08	
1.082	0.9999821	0.02999821	1E-08	
1.084	0.9999824	0.02999824	1E-08	
1.086	0.9999828	0.02999828	1E-08	
1.088	0.9999832	0.02999832	1E-08	
1.09	0.9999835	0.02999835	1E-08	
1.092	0.9999838	0.02999838	1E-08	
1.094	0.9999841	0.02999841	1E-08	
1.096	0.9999844	0.02999844	1E-08	
1.098	0.9999847	0.02999847	1E-08	
1.1	0.999985	0.0299985	1E-08	
1.102	0.9999853	0.02999853	1E-08	
1.104	0.9999856	0.02999856	1E-08	
1.106	0.9999859	0.02999859	1E-08	
1.108	0.9999862	0.02999862	1E-08	
1.11	0.9999865	0.02999865	1E-08	
1.112	0.9999868	0.02999868	1E-08	
1.114	0.9999871	0.02999871	1E-08	
1.116	0.9999874	0.02999873	1E-08	
1.118	0.9999876	0.02999876	1E-08	
1.12	0.9999878	0.02999878	1E-08	
1.122	0.999988	0.0299988	1E-08	
1.124	0.9999883	0.02999882	1E-08	
1.126	0.9999884	0.02999885	1E-08	
1.128	0.9999887	0.02999887	1E-08	
1.13	0.9999889	0.02999889	1E-08	
1.132	0.9999892	0.02999891	1E-08	
1.134	0.9999894	0.02999894	1E-08	
1.136	0.9999896	0.02999896	1E-08	
1.138	0.9999898	0.02999898	1E-08	
1.14	0.99999	0.029999	1E-08	
1.142	0.9999902	0.02999903	1E-08	
1.144	0.9999905	0.02999905	1E-08	
1.146	0.9999907	0.02999907	1E-08	
1.148	0.9999908	0.02999908	1E-08	
1.15	0.999991	0.0299991	1E-08	
1.152	0.9999912	0.02999911	1E-08	
1.154	0.9999913	0.02999913	1E-08	
1.156	0.9999914	0.02999914	1E-08	
1.158	0.9999916	0.02999916	1E-08	
1.16	0.9999918	0.02999917	1E-08	
1.162	0.9999919	0.02999919	1E-08	
1.164	0.999992	0.0299992	1E-08	
1.166	0.9999922	0.02999922	1E-08	
1.168	0.9999924	0.02999923	1E-08	
1.17	0.9999925	0.02999925	1E-08	
1.172	0.9999926	0.02999926	1E-08	
1.174	0.9999928	0.02999928	1E-08	
1.176	0.999993	0.02999929	1E-08	
1.178	0.9999931	0.02999931	1E-08	
1.18	0.9999932	0.02999932	1E-08	
1.182	0.9999934	0.02999934	1E-08	
1.184	0.9999936	0.02999935	1E-08	
1.186	0.9999937	0.02999937	1E-08	
1.188	0.9999938	0.02999938	1E-08	
1.19	0.999994	0.0299994	1E-08	
1.192	0.9999942	0.02999941	1E-08	
1.194	0.9999943	0.02999943	1E-08	
1.196	0.9999944	0.02999944	1E-08	
1.198	0.9999946	0.02999946	1E-08	
1.2	0.9999946	0.02999946	1E-08	
1.202	0.9999948	0.02999947	1E-08	
1.204	0.9999948	0.02999948	1E-08	
1.206	0.9999949	0.02999949	1E-08	
1.208	0.9999949	0.02999949	1E-08	
1.21	0.999995	0.0299995	1E-08	
1.212	0.9999951	0.02999951	1E-08	
1.214	0.9999952	0.02999952	1E-08	
1.216	0.9999952	0.02999952	1E-08	
1.218	0.9999954	0.02999953	1E-08	
1.22	0.9999954	0.02999954	1E-08	
1.222	0.9999955	0.02999955	1E-08	
1.224	0.9999955	0.02999955	1E-08	
1.226	0.9999956	0.02999956	1E-08	
1.228	0.9999957	0.02999957	1E-08	
1.23	0.9999958	0.02999958	1E-08	
1.232	0.9999958	0.02999958	1E-08	
1.234	0.9999959	0.02999959	1E-08	
1.236	0.999996	0.0299996	1E-08	
1.238	0.9999961	0.02999961	1E-08	
1.24	0.9999961	0.02999961	1E-08	
1.242	0.9999962	0.02999962	1E-08	
1.244	0.9999963	0.02999963	1E-08	
1.246	0.9999964	0.02999964	1E-08	
1.248	0.9999964	0.02999964	1E-08	
1.25	0.9999965	0.02999965	1E-08	
1.252	0.9999966	0.02999966	1E-08	
1.254	0.9999967	0.02999967	1E-08	
1.256	0.9999967	0.02999967	1E-08	
