Time	Body_X	Body_Y	Body_Z	Joint_1	
0.168	-2.803766E-05	-0.1376145	-1.500084	-0.1376145	
0.169	-2.837344E-05	-0.1392626	-1.500085	-0.1392626	
0.17	-2.871122E-05	-0.1409205	-1.500086	-0.1409205	
0.171	-2.9051E-05	-0.1425882	-1.500087	-0.1425882	
0.172	-2.939278E-05	-0.1442657	-1.500088	-0.1442657	
0.173	-2.973655E-05	-0.145953	-1.500089	-0.145953	
0.174	-3.008233E-05	-0.1476501	-1.50009	-0.1476502	
0.175	-3.04301E-05	-0.1493571	-1.500091	-0.1493571	
0.176	-3.077987E-05	-0.1510738	-1.500093	-0.1510738	
0.177	-3.113164E-05	-0.1528004	-1.500094	-0.1528004	
0.178	-3.148541E-05	-0.1545367	-1.500095	-0.1545368	
0.179	-3.184118E-05	-0.1562829	-1.500096	-0.1562829	
0.18	-3.219894E-05	-0.1580389	-1.500097	-0.1580389	
0.181	-3.255871E-05	-0.1598047	-1.500098	-0.1598047	
0.182	-3.292047E-05	-0.1615803	-1.500099	-0.1615804	
0.183	-3.328423E-05	-0.1633657	-1.5001	-0.1633658	
0.184	-3.364999E-05	-0.165161	-1.500101	-0.165161	
0.185	-3.401775E-05	-0.166966	-1.500102	-0.166966	
0.186	-3.438751E-05	-0.1687808	-1.500103	-0.1687809	
0.187	-3.475927E-05	-0.1706055	-1.500104	-0.1706055	
0.188	-3.513302E-05	-0.17244	-1.500105	-0.17244	
0.189	-3.550878E-05	-0.1742842	-1.500107	-0.1742843	
0.19	-3.588653E-05	-0.1761383	-1.500108	-0.1761384	
0.191	-3.626628E-05	-0.1780022	-1.500109	-0.1780023	
0.192	-3.664803E-05	-0.1798759	-1.50011	-0.179876	
0.193	-3.703178E-05	-0.1817594	-1.500111	-0.1817595	
0.194	-3.741753E-05	-0.1836528	-1.500112	-0.1836528	
0.195	-3.780528E-05	-0.1855559	-1.500114	-0.1855559	
0.196	-3.819502E-05	-0.1874689	-1.500115	-0.1874689	
0.197	-3.858676E-05	-0.1893916	-1.500116	-0.1893917	
0.198	-3.898051E-05	-0.1913242	-1.500117	-0.1913242	
0.199	-3.937625E-05	-0.1932666	-1.500118	-0.1932666	
0.2	-3.977399E-05	-0.1952187	-1.50012	-0.1952188	
0.201	-4.017372E-05	-0.1971807	-1.500121	-0.1971808	
0.202	-4.057546E-05	-0.1991525	-1.500122	-0.1991526	
0.203	-4.09792E-05	-0.2011342	-1.500123	-0.2011342	
0.204	-4.138493E-05	-0.2031256	-1.500124	-0.2031256	
0.205	-4.179266E-05	-0.2051268	-1.500126	-0.2051269	
0.206	-4.220239E-05	-0.2071379	-1.500127	-0.2071379	
0.207	-4.261413E-05	-0.2091587	-1.500128	-0.2091588	
0.208	-4.302786E-05	-0.2111894	-1.500129	-0.2111894	
0.209	-4.344358E-05	-0.2132299	-1.50013	-0.2132299	
0.21	-4.386131E-05	-0.2152801	-1.500132	-0.2152802	
0.211	-4.428103E-05	-0.2173402	-1.500133	-0.2173403	
0.212	-4.470276E-05	-0.2194102	-1.500134	-0.2194102	
0.213	-4.512648E-05	-0.2214899	-1.500135	-0.2214899	
0.214	-4.55522E-05	-0.2235794	-1.500137	-0.2235795	
0.215	-4.597992E-05	-0.2256787	-1.500138	-0.2256788	
0.216	-4.640964E-05	-0.2277879	-1.500139	-0.2277879	
0.217	-4.684136E-05	-0.2299068	-1.500141	-0.2299069	
0.218	-4.727508E-05	-0.2320356	-1.500142	-0.2320357	
0.219	-4.771079E-05	-0.2341742	-1.500143	-0.2341742	
0.22	-4.81485E-05	-0.2363226	-1.500145	-0.2363226	
0.221	-4.858822E-05	-0.2384807	-1.500146	-0.2384808	
0.222	-4.902992E-05	-0.2406487	-1.500147	-0.2406488	
0.223	-4.947363E-05	-0.2428266	-1.500149	-0.2428266	
0.224	-4.991934E-05	-0.2450142	-1.50015	-0.2450143	
0.225	-5.036705E-05	-0.2472116	-1.500151	-0.2472117	
0.226	-5.081675E-05	-0.2494189	-1.500152	-0.2494189	
0.227	-5.126846E-05	-0.2516359	-1.500154	-0.251636	
0.228	-5.172216E-05	-0.2538628	-1.500155	-0.2538629	
0.229	-5.217786E-05	-0.2560995	-1.500157	-0.2560995	
0.23	-5.263557E-05	-0.258346	-1.500158	-0.258346	
0.231	-5.309526E-05	-0.2606023	-1.500159	-0.2606023	
0.232	-5.355696E-05	-0.2628684	-1.500161	-0.2628684	
0.233	-5.402066E-05	-0.2651443	-1.500162	-0.2651443	
0.234	-5.448635E-05	-0.26743	-1.500164	-0.2674301	
0.235	-5.495405E-05	-0.2697255	-1.500165	-0.2697256	
0.236	-5.542374E-05	-0.2720309	-1.500166	-0.2720309	
0.237	-5.589543E-05	-0.2743461	-1.500168	-0.2743461	
0.238	-5.636912E-05	-0.276671	-1.500169	-0.2766711	
0.239	-5.684481E-05	-0.2790058	-1.500171	-0.2790059	
0.24	-5.73225E-05	-0.2813504	-1.500172	-0.2813504	
0.241	-5.780218E-05	-0.2837048	-1.500174	-0.2837048	
0.242	-5.828387E-05	-0.286069	-1.500175	-0.286069	
0.243	-5.876755E-05	-0.288443	-1.500176	-0.2884431	
0.244	-5.925323E-05	-0.2908268	-1.500178	-0.2908269	
0.245	-5.974092E-05	-0.2932205	-1.500179	-0.2932205	
0.246	-6.02306E-05	-0.2956239	-1.500181	-0.295624	
0.247	-6.072227E-05	-0.2980371	-1.500182	-0.2980372	
0.248	-6.121595E-05	-0.3004602	-1.500184	-0.3004603	
0.249	-6.171162E-05	-0.3028931	-1.500185	-0.3028932	
0.25	-6.22093E-05	-0.3053358	-1.500187	-0.3053358	
0.251	-6.270898E-05	-0.3077883	-1.500188	-0.3077883	
0.252	-6.321065E-05	-0.3102506	-1.50019	-0.3102506	
0.253	-6.371432E-05	-0.3127227	-1.500191	-0.3127227	
0.254	-6.421998E-05	-0.3152046	-1.500193	-0.3152047	
0.255	-6.472765E-05	-0.3176964	-1.500194	-0.3176965	
0.256	-6.523731E-05	-0.3201979	-1.500196	-0.320198	
0.257	-6.574898E-05	-0.3227093	-1.500197	-0.3227094	
0.258	-6.626265E-05	-0.3252304	-1.500199	-0.3252305	
0.259	-6.677831E-05	-0.3277614	-1.500201	-0.3277615	
0.26	-6.729597E-05	-0.3303022	-1.500202	-0.3303023	
0.261	-6.781563E-05	-0.3328528	-1.500204	-0.3328529	
0.262	-6.833729E-05	-0.3354132	-1.500205	-0.3354133	
0.263	-6.886094E-05	-0.3379834	-1.500207	-0.3379835	
0.264	-6.93866E-05	-0.3405634	-1.500208	-0.3405635	
0.265	-6.991425E-05	-0.3431532	-1.50021	-0.3431533	
0.266	-7.044391E-05	-0.3457529	-1.500211	-0.345753	
0.267	-7.097556E-05	-0.3483624	-1.500213	-0.3483624	
0.268	-7.150921E-05	-0.3509816	-1.500215	-0.3509817	
0.269	-7.204486E-05	-0.3536107	-1.500216	-0.3536108	
0.27	-7.258251E-05	-0.3562496	-1.500218	-0.3562497	
0.271	-7.312215E-05	-0.3588983	-1.500219	-0.3588983	
0.272	-7.36638E-05	-0.3615568	-1.500221	-0.3615569	
0.273	-7.420744E-05	-0.3642251	-1.500223	-0.3642252	
0.274	-7.475309E-05	-0.3669032	-1.500224	-0.3669033	
0.275	-7.530073E-05	-0.3695911	-1.500226	-0.3695912	
0.276	-7.585037E-05	-0.3722889	-1.500228	-0.372289	
0.277	-7.640201E-05	-0.3749964	-1.500229	-0.3749965	
0.278	-7.695564E-05	-0.3777138	-1.500231	-0.3777139	
0.279	-7.751128E-05	-0.380441	-1.500233	-0.3804411	
0.28	-7.806892E-05	-0.383178	-1.500234	-0.3831781	
0.281	-7.862855E-05	-0.3859248	-1.500236	-0.3859248	
0.282	-7.919018E-05	-0.3886814	-1.500238	-0.3886814	
0.283	-7.975381E-05	-0.3914478	-1.500239	-0.3914478	
0.284	-8.031943E-05	-0.394224	-1.500241	-0.3942241	
0.285	-8.088706E-05	-0.39701	-1.500243	-0.3970101	
0.286	-8.145669E-05	-0.3998059	-1.500244	-0.399806	
0.287	-8.202832E-05	-0.4026115	-1.500246	-0.4026116	
0.288	-8.260194E-05	-0.405427	-1.500248	-0.4054271	
0.289	-8.317756E-05	-0.4082522	-1.50025	-0.4082523	
0.29	-8.375519E-05	-0.4110873	-1.500251	-0.4110874	
0.291	-8.43348E-05	-0.4139322	-1.500253	-0.4139323	
0.292	-8.491642E-05	-0.4167869	-1.500255	-0.416787	
0.293	-8.550004E-05	-0.4196514	-1.500257	-0.4196515	
0.294	-8.608566E-05	-0.4225258	-1.500258	-0.4225259	
0.295	-8.667327E-05	-0.4254099	-1.50026	-0.42541	
0.296	-8.726289E-05	-0.4283038	-1.500262	-0.4283039	
0.297	-8.78545E-05	-0.4312076	-1.500264	-0.4312077	
0.298	-8.844811E-05	-0.4341212	-1.500266	-0.4341213	
0.299	-8.904372E-05	-0.4370445	-1.500267	-0.4370446	
0.3	-8.964133E-05	-0.4399777	-1.500269	-0.4399778	
0.301	-9.024094E-05	-0.4429207	-1.500271	-0.4429208	
0.302	-9.084254E-05	-0.4458735	-1.500273	-0.4458736	
0.303	-9.144615E-05	-0.4488361	-1.500275	-0.4488362	
0.304	-9.205175E-05	-0.4518085	-1.500276	-0.4518087	
