Time	1	2	RootY	
0.92	0	1	0.4999973	
0.9210001	0	1	0.4999973	
0.9220001	0	1	0.4999973	
0.923	0	1	0.4999973	
0.924	0	1	0.4999973	
0.9250001	0	1	0.4999973	
0.9260001	0	1	0.4999973	
0.927	0	1	0.4999973	
0.928	0	1	0.4999973	
0.929	0	1	0.4999973	
0.9300001	0	1	0.4999973	
0.9310001	0	1	0.4999973	
0.932	0	1	0.4999973	
0.933	0	1	0.4999973	
0.934	0	1	0.4999973	
0.9350001	0	1	0.4999973	
0.936	0	1	0.4999973	
0.937	0	1	0.4999973	
0.938	0	1	0.4999973	
0.9390001	0	1	0.4999973	
0.9400001	0	1	0.4999973	
0.941	0	1	0.4999973	
0.942	0	1	0.4999973	
0.943	0	1	0.4999973	
0.9440001	0	1	0.4999973	
0.9450001	0	1	0.4999973	
0.946	0	1	0.4999973	
0.947	0	1	0.4999973	
0.9480001	0	1	0.4999973	
0.9490001	0	1	0.4999973	
0.95	0	1	0.4999973	
0.951	0	1	0.4999973	
0.952	0	1	0.4999973	
0.9530001	0	1	0.4999973	
0.9540001	0	1	0.4999973	
0.955	0	1	0.4999973	
0.956	0	1	0.4999973	
0.957	0	1	0.4999973	
0.9580001	0	1	0.4999973	
0.9590001	0	1	0.4999973	
0.96	0	1	0.4999973	
0.961	0	1	0.4999973	
0.9620001	0	1	0.4999973	
0.9630001	0	1	0.4999973	
0.964	0	1	0.4999973	
0.965	0	1	0.4999973	
0.966	0	1	0.4999973	
0.9670001	0	1	0.4999973	
0.9680001	0	1	0.4999973	
0.969	0	1	0.4999973	
0.97	0	1	0.4999973	
0.9710001	0	1	0.4999973	
0.9720001	0	1	0.4999973	
0.973	0	1	0.4999973	
0.974	0	1	0.4999973	
0.975	0	1	0.4999973	
0.9760001	0	1	0.4999973	
0.9770001	0	1	0.4999973	
0.978	0	1	0.4999973	
0.979	0	1	0.4999973	
0.98	0	1	0.4999973	
0.9810001	0	1	0.4999973	
0.9820001	0	1	0.4999973	
0.983	0	1	0.4999973	
0.984	0	1	0.4999973	
0.9850001	0	1	0.4999973	
0.9860001	0	1	0.4999973	
0.987	0	1	0.4999973	
0.988	0	1	0.4999973	
0.989	0	1	0.4999973	
0.9900001	0	1	0.4999973	
0.9910001	0	1	0.4999973	
0.992	0	1	0.4999973	
0.993	0	1	0.4999973	
0.994	0	1	0.4999973	
0.9950001	0	1	0.4999973	
0.9960001	0	1	0.4999973	
0.997	0	1	0.4999973	
0.998	0	1	0.4999973	
0.9990001	0	1	0.4999973	
1	0	1	0.4999973	
