Time	1	2	RootY	
0.8880001	1	1	0.4999973	
0.8890001	1	1	0.4999973	
0.89	1	1	0.4999973	
0.891	1	1	0.4999973	
0.892	1	1	0.4999973	
0.8930001	1	1	0.4999973	
0.8940001	1	1	0.4999973	
0.895	1	1	0.4999973	
0.896	1	1	0.4999973	
0.897	1	1	0.4999973	
0.8980001	1	1	0.4999973	
0.899	1	1	0.4999973	
0.9	1	1	0.4999973	
0.901	1	1	0.4999973	
0.9020001	1	1	0.4999973	
0.9030001	1	1	0.4999973	
0.904	1	1	0.4999973	
0.905	1	1	0.4999973	
0.906	1	1	0.4999973	
0.9070001	1	1	0.4999973	
0.9080001	1	1	0.4999973	
0.909	1	1	0.4999973	
0.91	1	1	0.4999973	
0.9110001	1	1	0.4999973	
0.9120001	1	1	0.4999973	
0.913	1	1	0.4999973	
0.914	1	1	0.4999973	
0.915	1	1	0.4999973	
0.9160001	1	1	0.4999973	
0.9170001	1	1	0.4999973	
0.918	1	1	0.4999973	
0.919	1	1	0.4999973	
0.92	1	1	0.4999973	
0.9210001	1	1	0.4999973	
0.9220001	1	1	0.4999973	
0.923	1	1	0.4999973	
0.924	1	1	0.4999973	
0.9250001	1	1	0.4999973	
0.9260001	1	1	0.4999973	
0.927	1	1	0.4999973	
0.928	1	1	0.4999973	
0.929	1	1	0.4999973	
0.9300001	1	1	0.4999973	
0.9310001	1	1	0.4999973	
0.932	1	1	0.4999973	
0.933	1	1	0.4999973	
0.934	1	1	0.4999973	
0.9350001	1	1	0.4999973	
0.936	1	1	0.4999973	
0.937	1	1	0.4999973	
0.938	1	1	0.4999973	
0.9390001	1	1	0.4999973	
0.9400001	1	1	0.4999973	
0.941	1	1	0.4999973	
0.942	1	1	0.4999973	
0.943	1	1	0.4999973	
0.9440001	1	1	0.4999973	
0.9450001	1	1	0.4999973	
0.946	1	1	0.4999973	
0.947	1	1	0.4999973	
0.9480001	1	1	0.4999973	
0.9490001	1	1	0.4999973	
0.95	1	1	0.4999973	
0.951	1	1	0.4999973	
0.952	1	1	0.4999973	
0.9530001	1	1	0.4999973	
0.9540001	1	1	0.4999973	
0.955	1	1	0.4999973	
0.956	1	1	0.4999973	
0.957	1	1	0.4999973	
0.9580001	1	1	0.4999973	
0.9590001	1	1	0.4999973	
0.96	1	1	0.4999973	
0.961	1	1	0.4999973	
0.9620001	1	1	0.4999973	
0.9630001	1	1	0.4999973	
0.964	1	1	0.4999973	
0.965	1	1	0.4999973	
0.966	1	1	0.4999973	
0.9670001	1	1	0.4999973	
0.9680001	1	1	0.4999973	
0.969	1	1	0.4999973	
0.97	1	1	0.4999973	
0.9710001	1	1	0.4999973	
0.9720001	1	1	0.4999973	
0.973	1	1	0.4999973	
0.974	1	1	0.4999973	
0.975	1	1	0.4999973	
0.9760001	1	1	0.4999973	
0.9770001	1	1	0.4999973	
0.978	1	1	0.4999973	
0.979	1	1	0.4999973	
0.98	1	1	0.4999973	
0.9810001	1	1	0.4999973	
0.9820001	1	1	0.4999973	
0.983	1	1	0.4999973	
0.984	1	1	0.4999973	
0.9850001	1	1	0.4999973	
0.9860001	1	1	0.4999973	
0.987	1	1	0.4999973	
0.988	1	1	0.4999973	
0.989	1	1	0.4999973	
0.9900001	1	1	0.4999973	
0.9910001	1	1	0.4999973	
0.992	1	1	0.4999973	
0.993	1	1	0.4999973	
0.994	1	1	0.4999973	
0.9950001	1	1	0.4999973	
0.9960001	1	1	0.4999973	
0.997	1	1	0.4999973	
0.998	1	1	0.4999973	
0.9990001	1	1	0.4999973	
1	1	1	0.4999973	
