Time	1	Ica	
0	-0.05253209	9.199008E-09	
0.0002	-0.05248613	8.896332E-09	
0.0004	-0.05245223	8.628384E-09	
0.0006	-0.05242875	8.390511E-09	
0.0008	-0.05241428	8.178738E-09	
0.0009999999	-0.05240759	7.989654E-09	
0.0012	-0.0524076	7.820334E-09	
0.0014	-0.05241341	7.66825E-09	
0.0016	-0.05242418	7.531223E-09	
0.0018	-0.05243925	7.407366E-09	
0.002	-0.05245797	7.295047E-09	
0.0022	-0.05247984	7.192847E-09	
0.0024	-0.05250437	7.099537E-09	
0.0026	-0.05253117	7.014041E-09	
0.0028	-0.05255988	6.935432E-09	
0.003	-0.0525902	6.862897E-09	
0.0032	-0.05262185	6.795727E-09	
0.0034	-0.05265461	6.733305E-09	
0.0036	-0.05268827	6.675092E-09	
0.0038	-0.05272266	6.620617E-09	
0.004	-0.05275761	6.569471E-09	
0.0042	-0.05279299	6.521291E-09	
0.0044	-0.05282868	6.475764E-09	
0.0046	-0.05286459	6.432616E-09	
0.0048	-0.05290061	6.391605E-09	
0.005	-0.05293668	6.35252E-09	
0.0052	-0.05297273	6.315178E-09	
0.0054	-0.05300869	6.279415E-09	
0.0056	-0.05304451	6.24509E-09	
0.0058	-0.05308016	6.212078E-09	
0.006	-0.05311559	6.180268E-09	
0.0062	-0.05315078	6.149564E-09	
0.0064	-0.05318568	6.119882E-09	
0.0066	-0.05322028	6.091147E-09	
0.0068	-0.05325456	6.063293E-09	
0.007	-0.05328849	6.036262E-09	
0.0072	-0.05332206	6.010002E-09	
0.0074	-0.05335526	5.984467E-09	
0.0076	-0.05338809	5.959619E-09	
0.0078	-0.05342051	5.935419E-09	
0.007999999	-0.05345254	5.911837E-09	
0.0082	-0.05348417	5.888842E-09	
0.0084	-0.05351539	5.86641E-09	
0.008599999	-0.05354618	5.844519E-09	
0.0088	-0.05357657	5.823146E-09	
0.009	-0.05360653	5.802274E-09	
0.0092	-0.05363607	5.781885E-09	
0.0094	-0.05366519	5.761963E-09	
0.0096	-0.05369389	5.742495E-09	
0.0098	-0.05372217	5.723469E-09	
0.01	-0.05375002	5.704872E-09	
0.0102	-0.05377746	5.686692E-09	
0.0104	-0.05380447	5.66892E-09	
0.0106	-0.05383107	5.651545E-09	
0.0108	-0.05385726	5.634561E-09	
0.011	-0.05388303	5.617957E-09	
0.0112	-0.05390839	5.601726E-09	
0.0114	-0.05393334	5.585861E-09	
0.0116	-0.05395789	5.570353E-09	
0.0118	-0.05398203	5.555198E-09	
0.012	-0.05400578	5.540388E-09	
0.0122	-0.05402913	5.525917E-09	
0.0124	-0.05405208	5.511778E-09	
0.0126	-0.05407464	5.497968E-09	
0.0128	-0.05409682	5.48448E-09	
0.013	-0.05411861	5.471308E-09	
0.0132	-0.05414003	5.458447E-09	
0.0134	-0.05416107	5.445891E-09	
0.0136	-0.05418174	5.433637E-09	
0.0138	-0.05420204	5.42168E-09	
0.014	-0.05422197	5.410013E-09	
0.0142	-0.05424155	5.398634E-09	
0.0144	-0.05426076	5.387536E-09	
0.0146	-0.05427962	5.376716E-09	
0.0148	-0.05429813	5.366169E-09	
0.015	-0.0543163	5.355893E-09	
0.0152	-0.05433412	5.345882E-09	
0.0154	-0.0543516	5.336131E-09	
0.0156	-0.05436875	5.326636E-09	
0.0158	-0.05438556	5.317395E-09	
0.016	-0.05440205	5.308403E-09	
0.0162	-0.05441821	5.299656E-09	
0.0164	-0.05443405	5.291151E-09	
0.0166	-0.05444958	5.282882E-09	
0.0168	-0.05446479	5.274849E-09	
0.017	-0.0544797	5.267045E-09	
0.0172	-0.0544943	5.259467E-09	
0.0174	-0.05450859	5.252113E-09	
0.0176	-0.0545226	5.244979E-09	
0.0178	-0.0545363	5.238061E-09	
0.018	-0.05454972	5.231356E-09	
0.0182	-0.05456284	5.224861E-09	
0.0184	-0.05457569	5.218572E-09	
0.0186	-0.05458825	5.212486E-09	
0.0188	-0.05460054	5.2066E-09	
0.019	-0.05461255	5.200912E-09	
0.0192	-0.0546243	5.195417E-09	
0.0194	-0.05463578	5.190113E-09	
0.0196	-0.054647	5.184996E-09	
0.0198	-0.05465796	5.180065E-09	
0.02	-0.05466866	5.175316E-09	
0.0202	-0.05467911	5.170746E-09	
0.0204	-0.05468931	5.166352E-09	
0.0206	-0.05469927	5.162131E-09	
0.0208	-0.05470898	5.158082E-09	
0.021	-0.05471846	5.154202E-09	
0.0212	-0.05472769	5.150486E-09	
0.0214	-0.0547367	5.146934E-09	
0.0216	-0.05474547	5.143544E-09	
0.0218	-0.05475402	5.140311E-09	
0.022	-0.05476234	5.137233E-09	
0.0222	-0.05477045	5.134309E-09	
0.0224	-0.05477833	5.131536E-09	
0.0226	-0.05478601	5.128911E-09	
0.0228	-0.05479347	5.126431E-09	
0.023	-0.05480072	5.124095E-09	
0.0232	-0.05480777	5.121902E-09	
0.0234	-0.05481461	5.119847E-09	
0.0236	-0.05482126	5.117931E-09	
0.0238	-0.05482771	5.116148E-09	
0.024	-0.05483396	5.1145E-09	
0.0242	-0.05484002	5.112982E-09	
0.0244	-0.0548459	5.111593E-09	
0.0246	-0.05485158	5.110331E-09	
0.0248	-0.05485709	5.109194E-09	
0.025	-0.05486241	5.10818E-09	
0.0252	-0.05486755	5.107288E-09	
0.0254	-0.05487252	5.106514E-09	
0.0256	-0.05487731	5.105859E-09	
0.0258	-0.05488193	5.105318E-09	
0.026	-0.05488639	5.104893E-09	
0.0262	-0.05489068	5.104579E-09	
0.0264	-0.0548948	5.104375E-09	
0.0266	-0.05489877	5.104281E-09	
0.0268	-0.05490257	5.104293E-09	
0.027	-0.05490622	5.10441E-09	
0.0272	-0.05490971	5.104632E-09	
0.0274	-0.05491306	5.104956E-09	
0.0276	-0.05491625	5.105382E-09	
0.0278	-0.05491929	5.105906E-09	
0.028	-0.05492219	5.106528E-09	
0.0282	-0.05492495	5.107247E-09	
0.0284	-0.05492756	5.108059E-09	
0.0286	-0.05493004	5.108965E-09	
0.0288	-0.05493237	5.109964E-09	
0.029	-0.05493457	5.111052E-09	
0.0292	-0.05493664	5.11223E-09	
0.0294	-0.05493858	5.113496E-09	
0.0296	-0.05494039	5.114848E-09	
0.0298	-0.05494208	5.116285E-09	
0.03	-0.05494363	5.117808E-09	
0.0302	-0.05494506	5.119412E-09	
0.0304	-0.05494637	5.121098E-09	
0.0306	-0.05494756	5.122863E-09	
0.0308	-0.05494863	5.124709E-09	
0.031	-0.05494959	5.126633E-09	
0.0312	-0.05495042	5.128634E-09	
0.0314	-0.05495115	5.13071E-09	
0.0316	-0.05495176	5.13286E-09	
0.0318	-0.05495227	5.135084E-09	
0.032	-0.05495266	5.137381E-09	
0.0322	-0.05495295	5.139749E-09	
0.0324	-0.05495314	5.142188E-09	
0.0326	-0.05495322	5.144696E-09	
0.0328	-0.0549532	5.147272E-09	
0.033	-0.05495307	5.149916E-09	
0.0332	-0.05495285	5.152626E-09	
0.0334	-0.05495253	5.155403E-09	
0.0336	-0.05495211	5.158243E-09	
0.0338	-0.0549516	5.161148E-09	
0.034	-0.054951	5.164114E-09	
0.0342	-0.0549503	5.167143E-09	
0.0344	-0.05494951	5.170232E-09	
0.0346	-0.05494863	5.173383E-09	
0.0348	-0.05494767	5.176592E-09	
0.035	-0.05494661	5.17986E-09	
0.0352	-0.05494547	5.183186E-09	
0.0354	-0.05494425	5.186569E-09	
0.0356	-0.05494294	5.190007E-09	
0.0358	-0.05494155	5.193502E-09	
0.036	-0.05494008	5.197051E-09	
0.0362	-0.05493853	5.200653E-09	
0.0364	-0.0549369	5.204309E-09	
0.0366	-0.0549352	5.208018E-09	
0.0368	-0.05493342	5.211778E-09	
0.037	-0.05493156	5.215588E-09	
0.0372	-0.05492963	5.219451E-09	
0.0374	-0.05492763	5.223362E-09	
0.0376	-0.05492555	5.227322E-09	
0.0378	-0.0549234	5.23133E-09	
0.038	-0.05492119	5.235387E-09	
0.0382	-0.0549189	5.23949E-09	
0.0384	-0.05491655	5.243641E-09	
0.0386	-0.05491413	5.247836E-09	
0.0388	-0.05491164	5.252077E-09	
0.039	-0.05490909	5.256362E-09	
0.0392	-0.05490647	5.260692E-09	
0.0394	-0.05490379	5.265066E-09	
0.0396	-0.05490105	5.269483E-09	
0.0398	-0.05489824	5.273942E-09	
0.04	-0.05489538	5.278443E-09	
0.0402	-0.05489245	5.282985E-09	
0.0404	-0.05488947	5.287568E-09	
0.0406	-0.05488642	5.292192E-09	
0.0408	-0.05488332	5.296855E-09	
0.041	-0.05488016	5.301558E-09	
0.0412	-0.05487695	5.3063E-09	
0.0414	-0.05487368	5.31108E-09	
0.0416	-0.05487036	5.315899E-09	
0.0418	-0.05486698	5.320755E-09	
0.042	-0.05486356	5.325649E-09	
0.0422	-0.05486007	5.330578E-09	
0.0424	-0.05485654	5.335544E-09	
0.0426	-0.05485296	5.340548E-09	
0.0428	-0.05484932	5.345585E-09	
0.043	-0.05484564	5.350657E-09	
0.0432	-0.0548419	5.355764E-09	
0.0434	-0.05483812	5.360905E-09	
0.0436	-0.0548343	5.366081E-09	
0.0438	-0.05483042	5.371289E-09	
0.044	-0.0548265	5.376531E-09	
0.0442	-0.05482253	5.381804E-09	
0.0444	-0.05481852	5.38711E-09	
0.0446	-0.05481446	5.392448E-09	
0.0448	-0.05481036	5.397819E-09	
0.045	-0.05480622	5.40322E-09	
0.0452	-0.05480203	5.408653E-09	
0.0454	-0.0547978	5.414115E-09	
0.0456	-0.05479353	5.419609E-09	
0.0458	-0.05478922	5.425131E-09	
0.046	-0.05478486	5.430684E-09	
0.0462	-0.05478047	5.436267E-09	
0.0464	-0.05477604	5.441877E-09	
0.0466	-0.05477156	5.447517E-09	
0.0468	-0.05476705	5.453185E-09	
0.047	-0.0547625	5.458881E-09	
0.0472	-0.05475792	5.464605E-09	
0.0474	-0.0547533	5.470356E-09	
0.0476	-0.05474864	5.476134E-09	
0.0478	-0.05474394	5.48194E-09	
0.048	-0.0547392	5.487772E-09	
0.0482	-0.05473443	5.493631E-09	
0.0484	-0.05472963	5.499516E-09	
0.0486	-0.05472479	5.505426E-09	
0.0488	-0.05471992	5.511363E-09	
0.049	-0.05471501	5.517326E-09	
0.0492	-0.05471007	5.523314E-09	
0.0494	-0.0547051	5.529327E-09	
0.0496	-0.05470009	5.535364E-09	
0.0498	-0.05469505	5.541426E-09	
0.05	-0.05468998	5.547513E-09	
0.0502	-0.05468488	5.553624E-09	
0.0504	-0.05467974	5.559758E-09	
0.0506	-0.05467458	5.565917E-09	
0.0508	-0.05466938	5.572099E-09	
0.051	-0.05466416	5.578304E-09	
0.0512	-0.0546589	5.584532E-09	
0.0514	-0.05465362	5.590784E-09	
0.0516	-0.0546483	5.597058E-09	
0.0518	-0.05464296	5.603356E-09	
0.052	-0.05463759	5.609674E-09	
0.0522	-0.05463219	5.616015E-09	
0.0524	-0.05462676	5.622379E-09	
0.0526	-0.05462131	5.628764E-09	
0.0528	-0.05461582	5.635171E-09	
0.053	-0.05461031	5.6416E-09	
0.0532	-0.05460478	5.648049E-09	
0.0534	-0.05459921	5.65452E-09	
0.0536	-0.05459362	5.661012E-09	
0.0538	-0.054588	5.667524E-09	
0.054	-0.05458236	5.674058E-09	
0.0542	-0.05457669	5.680612E-09	
0.0544	-0.054571	5.687186E-09	
0.0546	-0.05456528	5.693781E-09	
0.0548	-0.05455954	5.700397E-09	
0.055	-0.05455377	5.707032E-09	
0.0552	-0.05454798	5.713687E-09	
0.0554	-0.05454217	5.720361E-09	
0.0556	-0.05453632	5.727056E-09	
0.0558	-0.05453046	5.733769E-09	
0.056	-0.05452457	5.740502E-09	
0.0562	-0.05451867	5.747255E-09	
0.0564	-0.05451273	5.754027E-09	
0.0566	-0.05450678	5.760817E-09	
0.0568	-0.0545008	5.767627E-09	
0.057	-0.0544948	5.774455E-09	
0.0572	-0.05448878	5.781302E-09	
0.0574	-0.05448273	5.788167E-09	
0.0576	-0.05447666	5.795052E-09	
0.0578	-0.05447057	5.801954E-09	
0.058	-0.05446446	5.808875E-09	
0.0582	-0.05445833	5.815813E-09	
0.0584	-0.05445217	5.82277E-09	
0.0586	-0.054446	5.829746E-09	
0.0588	-0.05443981	5.836739E-09	
0.059	-0.05443359	5.84375E-09	
0.0592	-0.05442735	5.850779E-09	
0.0594	-0.0544211	5.857825E-09	
0.0596	-0.05441482	5.864889E-09	
0.0598	-0.05440852	5.87197E-09	
0.06	-0.05440221	5.879069E-09	
0.0602	-0.05439587	5.886185E-09	
0.0604	-0.05438951	5.893318E-09	
0.0606	-0.05438314	5.900469E-09	
0.0608	-0.05437675	5.907636E-09	
0.061	-0.05437034	5.914821E-09	
0.0612	-0.0543639	5.922022E-09	
0.0614	-0.05435745	5.929241E-09	
0.0616	-0.05435098	5.936476E-09	
0.0618	-0.05434449	5.943727E-09	
0.062	-0.05433799	5.950995E-09	
0.0622	-0.05433146	5.958281E-09	
0.0624	-0.05432491	5.965582E-09	
0.0626	-0.05431835	5.972901E-09	
0.0628	-0.05431177	5.980236E-09	
0.063	-0.05430517	5.987587E-09	
0.0632	-0.05429856	5.994953E-09	
0.0634	-0.05429192	6.002339E-09	
0.0636	-0.05428527	6.009738E-09	
0.0638	-0.0542786	6.017154E-09	
0.064	-0.05427191	6.024587E-09	
0.0642	-0.05426521	6.032035E-09	
0.06439999	-0.05425849	6.0395E-09	
0.0646	-0.05425176	6.04698E-09	
0.0648	-0.054245	6.054476E-09	
0.065	-0.05423823	6.061989E-09	
0.0652	-0.05423144	6.069517E-09	
0.0654	-0.05422463	6.077062E-09	
0.0656	-0.05421781	6.084621E-09	
0.0658	-0.05421097	6.092197E-09	
0.066	-0.05420411	6.099789E-09	
0.0662	-0.05419724	6.107396E-09	
0.0664	-0.05419035	6.115019E-09	
0.06659999	-0.05418345	6.122658E-09	
0.0668	-0.05417652	6.130312E-09	
0.067	-0.05416958	6.137982E-09	
0.0672	-0.05416263	6.145668E-09	
0.0674	-0.05415566	6.153369E-09	
0.0676	-0.05414867	6.161086E-09	
