Time	Fy	Fx	Fz	Vz	Vx	Vy	Pz	Px	Py	
0.044	0.9593446	0	0	0	0	0.04760101	0	0	0.101075	
0.045	0.9583415	0	0	0	0	0.04866583	0	0	0.1011237	
0.046	0.9573165	0	0	0	0	0.04972952	0	0	0.1011734	
0.047	0.9562696	0	0	0	0	0.05079204	0	0	0.1012242	
0.048	0.9552016	0	0	0	0	0.05185337	0	0	0.1012761	
0.049	0.9541125	0	0	0	0	0.05291349	0	0	0.101329	
0.05	0.9530016	0	0	0	0	0.05397238	0	0	0.1013829	
0.051	0.9518696	0	0	0	0	0.05503001	0	0	0.101438	
0.052	0.9507173	0	0	0	0	0.05608637	0	0	0.1014941	
0.053	0.949543	0	0	0	0	0.05714142	0	0	0.1015512	
0.054	0.9483485	0	0	0	0	0.05819514	0	0	0.1016094	
0.055	0.9471337	0	0	0	0	0.0592475	0	0	0.1016686	
0.056	0.9458977	0	0	0	0	0.0602985	0	0	0.1017289	
0.057	0.9446407	0	0	0	0	0.06134811	0	0	0.1017903	
0.058	0.9433641	0	0	0	0	0.06239629	0	0	0.1018527	
0.059	0.9420673	0	0	0	0	0.06344303	0	0	0.1019161	
0.06	0.9407501	0	0	0	0	0.06448831	0	0	0.1019806	
0.061	0.9394126	0	0	0	0	0.0655321	0	0	0.1020461	
0.062	0.9380555	0	0	0	0	0.06657439	0	0	0.1021127	
0.063	0.9366789	0	0	0	0	0.06761514	0	0	0.1021803	
0.064	0.9352821	0	0	0	0	0.06865434	0	0	0.102249	
0.06500001	0.9338657	0	0	0	0	0.06969197	0	0	0.1023187	
0.066	0.9324305	0	0	0	0	0.070728	0	0	0.1023894	
0.067	0.9309758	0	0	0	0	0.07176243	0	0	0.1024612	
0.068	0.9295017	0	0	0	0	0.0727952	0	0	0.102534	
0.06900001	0.9280087	0	0	0	0	0.07382633	0	0	0.1026078	
0.07	0.9264969	0	0	0	0	0.07485577	0	0	0.1026827	
0.071	0.9249665	0	0	0	0	0.07588352	0	0	0.1027585	
0.072	0.9234172	0	0	0	0	0.07690953	0	0	0.1028355	
0.07300001	0.9218493	0	0	0	0	0.07793381	0	0	0.1029134	
0.074	0.9202634	0	0	0	0	0.07895633	0	0	0.1029923	
0.075	0.9186587	0	0	0	0	0.07997707	0	0	0.1030723	
0.07600001	0.9170368	0	0	0	0	0.080996	0	0	0.1031533	
0.07700001	0.9153969	0	0	0	0	0.0820131	0	0	0.1032353	
0.078	0.9137383	0	0	0	0	0.08302837	0	0	0.1033184	
0.079	0.9120634	0	0	0	0	0.08404177	0	0	0.1034024	
0.08000001	0.9103696	0	0	0	0	0.08505329	0	0	0.1034875	
0.081	0.9086594	0	0	0	0	0.08606292	0	0	0.1035735	
0.082	0.9069321	0	0	0	0	0.08707062	0	0	0.1036606	
0.083	0.9051868	0	0	0	0	0.08807638	0	0	0.1037487	
0.08400001	0.9034258	0	0	0	0	0.08908019	0	0	0.1038377	
0.085	0.901647	0	0	0	0	0.09008203	0	0	0.1039278	
0.086	0.8998524	0	0	0	0	0.09108187	0	0	0.1040189	
0.087	0.8980407	0	0	0	0	0.09207969	0	0	0.104111	
0.08800001	0.8962134	0	0	0	0	0.09307548	0	0	0.1042041	
0.089	0.8943696	0	0	0	0	0.09406924	0	0	0.1042981	
0.09	0.8925102	0	0	0	0	0.09506091	0	0	0.1043932	
0.09100001	0.8906344	0	0	0	0	0.0960505	0	0	0.1044892	
0.09200001	0.888743	0	0	0	0	0.097038	0	0	0.1045863	
0.093	0.886836	0	0	0	0	0.09802338	0	0	0.1046843	
0.094	0.8849141	0	0	0	0	0.09900662	0	0	0.1047833	
0.09500001	0.8829766	0	0	0	0	0.09998771	0	0	0.1048833	
0.096	0.8810243	0	0	0	0	0.1009666	0	0	0.1049843	
0.097	0.8790571	0	0	0	0	0.1019434	0	0	0.1050862	
0.098	0.8770759	0	0	0	0	0.1029179	0	0	0.1051891	
0.09900001	0.875079	0	0	0	0	0.1038902	0	0	0.105293	
0.1	0.873068	0	0	0	0	0.1048603	0	0	0.1053979	
0.101	0.871043	0	0	0	0	0.1058281	0	0	0.1055037	
0.102	0.869004	0	0	0	0	0.1067936	0	0	0.1056105	
0.103	0.8669516	0	0	0	0	0.1077569	0	0	0.1057183	
0.104	0.8648844	0	0	0	0	0.1087179	0	0	0.105827	
0.105	0.8628039	0	0	0	0	0.1096766	0	0	0.1059367	
0.106	0.8607102	0	0	0	0	0.1106329	0	0	0.1060473	
0.107	0.858604	0	0	0	0	0.1115869	0	0	0.1061589	
0.108	0.8564836	0	0	0	0	0.1125386	0	0	0.1062714	
0.109	0.8543508	0	0	0	0	0.1134879	0	0	0.1063849	
0.11	0.8522056	0	0	0	0	0.1144347	0	0	0.1064993	
0.111	0.8500469	0	0	0	0	0.1153793	0	0	0.1066147	
0.112	0.8478766	0	0	0	0	0.1163213	0	0	0.106731	
0.113	0.8456938	0	0	0	0	0.117261	0	0	0.1068483	
0.114	0.8434985	0	0	0	0	0.1181982	0	0	0.1069665	
0.115	0.8412915	0	0	0	0	0.119133	0	0	0.1070856	
0.116	0.8390735	0	0	0	0	0.1200653	0	0	0.1072057	
0.117	0.836843	0	0	0	0	0.1209951	0	0	0.1073267	
0.118	0.8346016	0	0	0	0	0.1219225	0	0	0.1074486	
0.119	0.8323493	0	0	0	0	0.1228473	0	0	0.1075715	
0.12	0.8300852	0	0	0	0	0.1237696	0	0	0.1076953	
0.121	0.827811	0	0	0	0	0.1246894	0	0	0.10782	
0.122	0.8255259	0	0	0	0	0.1256067	0	0	0.1079456	
0.123	0.8232297	0	0	0	0	0.1265214	0	0	0.1080721	
0.124	0.8209235	0	0	0	0	0.1274335	0	0	0.1081995	
0.125	0.8186071	0	0	0	0	0.1283431	0	0	0.1083279	
0.126	0.8162805	0	0	0	0	0.1292501	0	0	0.1084571	
0.127	0.8139446	0	0	0	0	0.1301545	0	0	0.1085873	
0.128	0.8115985	0	0	0	0	0.1310562	0	0	0.1087183	
0.129	0.809243	0	0	0	0	0.1319554	0	0	0.1088503	
0.13	0.8068774	0	0	0	0	0.1328519	0	0	0.1089831	
0.131	0.8045039	0	0	0	0	0.1337458	0	0	0.1091169	
0.132	0.8021203	0	0	0	0	0.1346371	0	0	0.1092515	
0.133	0.799729	0	0	0	0	0.1355257	0	0	0.109387	
0.134	0.7973282	0	0	0	0	0.1364116	0	0	0.1095234	
0.135	0.7949188	0	0	0	0	0.1372948	0	0	0.1096607	
0.136	0.7925016	0	0	0	0	0.1381754	0	0	0.1097989	
0.137	0.7900758	0	0	0	0	0.1390533	0	0	0.109938	
0.138	0.7876422	0	0	0	0	0.1399284	0	0	0.1100779	
0.139	0.7852008	0	0	0	0	0.1408009	0	0	0.1102187	
0.14	0.7827516	0	0	0	0	0.1416706	0	0	0.1103603	
0.141	0.7802946	0	0	0	0	0.1425376	0	0	0.1105029	
0.142	0.7778305	0	0	0	0	0.1434019	0	0	0.1106463	
0.143	0.7753594	0	0	0	0	0.1442634	0	0	0.1107906	
0.144	0.7728806	0	0	0	0	0.1451222	0	0	0.1109357	
0.145	0.7703953	0	0	0	0	0.1459782	0	0	0.1110817	
0.146	0.767904	0	0	0	0	0.1468314	0	0	0.1112285	
0.147	0.7654055	0	0	0	0	0.1476818	0	0	0.1113762	
0.148	0.7629008	0	0	0	0	0.1485295	0	0	0.1115247	
0.149	0.7603899	0	0	0	0	0.1493744	0	0	0.1116741	
0.15	0.7578727	0	0	0	0	0.1502165	0	0	0.1118243	
0.151	0.7553501	0	0	0	0	0.1510557	0	0	0.1119753	
0.152	0.7528219	0	0	0	0	0.1518922	0	0	0.1121272	
0.153	0.7502876	0	0	0	0	0.1527259	0	0	0.11228	
0.154	0.7477477	0	0	0	0	0.1535567	0	0	0.1124335	
0.155	0.7452031	0	0	0	0	0.1543847	0	0	0.1125879	
0.156	0.742654	0	0	0	0	0.1552099	0	0	0.1127431	
0.157	0.7400993	0	0	0	0	0.1560322	0	0	0.1128991	
0.158	0.7375391	0	0	0	0	0.1568517	0	0	0.113056	
0.159	0.7349751	0	0	0	0	0.1576684	0	0	0.1132137	
0.16	0.7324071	0	0	0	0	0.1584822	0	0	0.1133721	
0.161	0.7298344	0	0	0	0	0.1592931	0	0	0.1135314	
0.162	0.7272571	0	0	0	0	0.1601012	0	0	0.1136915	
0.163	0.7246766	0	0	0	0	0.1609064	0	0	0.1138524	
0.164	0.7220914	0	0	0	0	0.1617087	0	0	0.1140141	
0.165	0.7195032	0	0	0	0	0.1625082	0	0	0.1141767	
0.166	0.716911	0	0	0	0	0.1633047	0	0	0.11434	
0.167	0.7143157	0	0	0	0	0.1640984	0	0	0.1145041	
0.168	0.7117172	0	0	0	0	0.1648892	0	0	0.114669	
0.169	0.7091157	0	0	0	0	0.1656771	0	0	0.1148346	
0.17	0.706511	0	0	0	0	0.1664622	0	0	0.1150011	
0.171	0.703904	0	0	0	0	0.1672443	0	0	0.1151683	
0.172	0.7012938	0	0	0	0	0.1680235	0	0	0.1153364	
0.173	0.6986813	0	0	0	0	0.1687998	0	0	0.1155052	
0.174	0.6960664	0	0	0	0	0.1695732	0	0	0.1156747	
0.175	0.6934493	0	0	0	0	0.1703437	0	0	0.1158451	
0.176	0.6908305	0	0	0	0	0.1711113	0	0	0.1160162	
0.177	0.6882095	0	0	0	0	0.171876	0	0	0.1161881	
0.178	0.6855868	0	0	0	0	0.1726377	0	0	0.1163607	
0.179	0.6829625	0	0	0	0	0.1733966	0	0	0.1165341	
0.18	0.680336	0	0	0	0	0.1741525	0	0	0.1167083	
0.181	0.6777095	0	0	0	0	0.1749055	0	0	0.1168832	
0.182	0.6750805	0	0	0	0	0.1756556	0	0	0.1170588	
0.183	0.6724508	0	0	0	0	0.1764028	0	0	0.1172352	
0.184	0.6698204	0	0	0	0	0.1771471	0	0	0.1174124	
0.185	0.6671891	0	0	0	0	0.1778884	0	0	0.1175902	
0.186	0.6645571	0	0	0	0	0.1786268	0	0	0.1177689	
0.187	0.661925	0	0	0	0	0.1793623	0	0	0.1179482	
0.188	0.6592914	0	0	0	0	0.1800948	0	0	0.1181283	
0.189	0.6566586	0	0	0	0	0.1808244	0	0	0.1183092	
0.19	0.6540251	0	0	0	0	0.1815512	0	0	0.1184907	
0.191	0.6513914	0	0	0	0	0.1822749	0	0	0.118673	
0.192	0.6487586	0	0	0	0	0.1829958	0	0	0.118856	
0.193	0.6461259	0	0	0	0	0.1837137	0	0	0.1190397	
0.194	0.643493	0	0	0	0	0.1844287	0	0	0.1192241	
0.195	0.6408602	0	0	0	0	0.1851408	0	0	0.1194093	
0.196	0.638229	0	0	0	0	0.1858499	0	0	0.1195951	
0.197	0.6355985	0	0	0	0	0.1865561	0	0	0.1197817	
0.198	0.632968	0	0	0	0	0.1872595	0	0	0.1199689	
0.199	0.6303391	0	0	0	0	0.1879598	0	0	0.1201569	
0.2	0.6277109	0	0	0	0	0.1886573	0	0	0.1203455	
0.201	0.6250845	0	0	0	0	0.1893518	0	0	0.1205349	
0.202	0.6224586	0	0	0	0	0.1900434	0	0	0.1207249	
0.203	0.6198352	0	0	0	0	0.1907322	0	0	0.1209157	
0.204	0.6172125	0	0	0	0	0.1914179	0	0	0.1211071	
0.205	0.6145915	0	0	0	0	0.1921008	0	0	0.1212992	
0.206	0.6119727	0	0	0	0	0.1927808	0	0	0.121492	
0.207	0.6093555	0	0	0	0	0.1934579	0	0	0.1216854	
0.208	0.6067407	0	0	0	0	0.194132	0	0	0.1218796	
0.209	0.6041274	0	0	0	0	0.1948033	0	0	0.1220744	
0.21	0.6015173	0	0	0	0	0.1954716	0	0	0.1222698	
0.211	0.5989087	0	0	0	0	0.1961371	0	0	0.122466	
0.212	0.5963024	0	0	0	0	0.1967997	0	0	0.1226628	
0.213	0.5936993	0	0	0	0	0.1974593	0	0	0.1228602	
0.214	0.5910985	0	0	0	0	0.1981161	0	0	0.1230583	
0.215	0.5885	0	0	0	0	0.19877	0	0	0.1232571	
0.216	0.5859048	0	0	0	0	0.199421	0	0	0.1234565	
0.217	0.5833125	0	0	0	0	0.2000691	0	0	0.1236566	
0.218	0.5807235	0	0	0	0	0.2007144	0	0	0.1238573	
0.219	0.5781375	0	0	0	0	0.2013568	0	0	0.1240587	
0.22	0.5755547	0	0	0	0	0.2019963	0	0	0.1242607	
0.221	0.572975	0	0	0	0	0.2026329	0	0	0.1244633	
0.222	0.5703993	0	0	0	0	0.2032667	0	0	0.1246666	
0.223	0.5678266	0	0	0	0	0.2038976	0	0	0.1248705	
0.224	0.5652578	0	0	0	0	0.2045257	0	0	0.125075	
0.225	0.5626922	0	0	0	0	0.2051509	0	0	0.1252801	
0.226	0.5601313	0	0	0	0	0.2057733	0	0	0.1254859	
0.227	0.5575734	0	0	0	0	0.2063928	0	0	0.1256923	
0.228	0.5550203	0	0	0	0	0.2070095	0	0	0.1258993	
0.229	0.5524704	0	0	0	0	0.2076234	0	0	0.1261069	
0.23	0.5499258	0	0	0	0	0.2082344	0	0	0.1263152	
0.231	0.5473844	0	0	0	0	0.2088426	0	0	0.126524	
0.232	0.5448477	0	0	0	0	0.209448	0	0	0.1267335	
0.233	0.5423157	0	0	0	0	0.2100506	0	0	0.1269435	
0.234	0.5397876	0	0	0	0	0.2106503	0	0	0.1271542	
0.235	0.5372641	0	0	0	0	0.2112473	0	0	0.1273654	
0.236	0.5347461	0	0	0	0	0.2118414	0	0	0.1275773	
0.237	0.5322321	0	0	0	0	0.2124328	0	0	0.1277897	
0.238	0.5297227	0	0	0	0	0.2130214	0	0	0.1280027	
0.239	0.5272188	0	0	0	0	0.2136072	0	0	0.1282163	
0.24	0.5247196	0	0	0	0	0.2141902	0	0	0.1284305	
0.241	0.5222258	0	0	0	0	0.2147705	0	0	0.1286453	
0.242	0.5197368	0	0	0	0	0.2153479	0	0	0.1288606	
0.243	0.5172524	0	0	0	0	0.2159227	0	0	0.1290766	
0.244	0.5147743	0	0	0	0	0.2164946	0	0	0.1292931	
0.245	0.5123008	0	0	0	0	0.2170639	0	0	0.1295101	
0.246	0.5098329	0	0	0	0	0.2176303	0	0	0.1297278	
0.247	0.5073704	0	0	0	0	0.2181941	0	0	0.1299459	
0.248	0.5049133	0	0	0	0	0.2187551	0	0	0.1301647	
0.249	0.5024617	0	0	0	0	0.2193134	0	0	0.130384	
0.25	0.5000165	0	0	0	0	0.2198689	0	0	0.1306039	
0.251	0.4975766	0	0	0	0	0.2204218	0	0	0.1308243	
0.252	0.4951422	0	0	0	0	0.220972	0	0	0.1310453	
0.253	0.4927141	0	0	0	0	0.2215194	0	0	0.1312668	
0.254	0.4902914	0	0	0	0	0.2220642	0	0	0.1314888	
0.255	0.487875	0	0	0	0	0.2226063	0	0	0.1317115	
0.256	0.4854649	0	0	0	0	0.2231457	0	0	0.1319346	
0.257	0.4830602	0	0	0	0	0.2236824	0	0	0.1321583	
0.258	0.4806617	0	0	0	0	0.2242165	0	0	0.1323825	
0.259	0.4782695	0	0	0	0	0.2247479	0	0	0.1326073	
0.26	0.4758836	0	0	0	0	0.2252766	0	0	0.1328325	
0.261	0.4735047	0	0	0	0	0.2258028	0	0	0.1330584	
0.262	0.4711313	0	0	0	0	0.2263262	0	0	0.1332847	
0.263	0.4687641	0	0	0	0	0.2268471	0	0	0.1335115	
0.264	0.4664039	0	0	0	0	0.2273653	0	0	0.1337389	
0.265	0.4640501	0	0	0	0	0.2278809	0	0	0.1339668	
0.266	0.4617032	0	0	0	0	0.2283939	0	0	0.1341952	
0.267	0.4593617	0	0	0	0	0.2289044	0	0	0.1344241	
0.268	0.4570282	0	0	0	0	0.2294122	0	0	0.1346535	
0.269	0.4547008	0	0	0	0	0.2299174	0	0	0.1348834	
0.27	0.4523797	0	0	0	0	0.23042	0	0	0.1351138	
0.271	0.4500664	0	0	0	0	0.2309201	0	0	0.1353447	
0.272	0.4477586	0	0	0	0	0.2314176	0	0	0.1355762	
0.273	0.4454586	0	0	0	0	0.2319126	0	0	0.1358081	
0.274	0.4431656	0	0	0	0	0.2324051	0	0	0.1360405	
0.275	0.4408789	0	0	0	0	0.2328949	0	0	0.1362734	
0.276	0.4386	0	0	0	0	0.2333823	0	0	0.1365068	
0.277	0.4363274	0	0	0	0	0.233867	0	0	0.1367406	
0.278	0.4340618	0	0	0	0	0.2343494	0	0	0.136975	
0.279	0.4318039	0	0	0	0	0.2348291	0	0	0.1372098	
0.28	0.4295523	0	0	0	0	0.2353064	0	0	0.1374451	
0.281	0.4273086	0	0	0	0	0.2357812	0	0	0.1376809	
0.282	0.4250719	0	0	0	0	0.2362535	0	0	0.1379171	
0.283	0.422843	0	0	0	0	0.2367234	0	0	0.1381539	
0.284	0.4206204	0	0	0	0	0.2371908	0	0	0.1383911	
0.285	0.4184055	0	0	0	0	0.2376557	0	0	0.1386287	
0.286	0.4161977	0	0	0	0	0.2381181	0	0	0.1388668	
0.287	0.4139977	0	0	0	0	0.2385781	0	0	0.1391054	
0.288	0.4118047	0	0	0	0	0.2390357	0	0	0.1393445	
0.289	0.4096196	0	0	0	0	0.2394908	0	0	0.1395839	
0.29	0.4074414	0	0	0	0	0.2399435	0	0	0.1398239	
0.291	0.4052711	0	0	0	0	0.2403939	0	0	0.1400643	
0.292	0.4031079	0	0	0	0	0.2408417	0	0	0.1403051	
0.293	0.4009524	0	0	0	0	0.2412873	0	0	0.1405464	
0.294	0.3988047	0	0	0	0	0.2417304	0	0	0.1407882	
0.295	0.3966641	0	0	0	0	0.2421712	0	0	0.1410303	
0.296	0.3945313	0	0	0	0	0.2426095	0	0	0.1412729	
0.297	0.3924063	0	0	0	0	0.2430455	0	0	0.141516	
0.298	0.3902891	0	0	0	0	0.2434792	0	0	0.1417595	
0.299	0.3881789	0	0	0	0	0.2439105	0	0	0.1420034	
0.3	0.3860766	0	0	0	0	0.2443395	0	0	0.1422477	
0.301	0.383982	0	0	0	0	0.2447661	0	0	0.1424925	
0.302	0.3818953	0	0	0	0	0.2451905	0	0	0.1427377	
0.303	0.3798164	0	0	0	0	0.2456125	0	0	0.1429833	
0.304	0.3777454	0	0	0	0	0.2460322	0	0	0.1432293	
0.305	0.3756813	0	0	0	0	0.2464496	0	0	0.1434758	
0.306	0.3736258	0	0	0	0	0.2468648	0	0	0.1437226	
0.307	0.3715782	0	0	0	0	0.2472776	0	0	0.1439699	
0.308	0.3695375	0	0	0	0	0.2476882	0	0	0.1442176	
0.309	0.3675055	0	0	0	0	0.2480966	0	0	0.1444657	
0.31	0.3654805	0	0	0	0	0.2485027	0	0	0.1447142	
0.311	0.3634641	0	0	0	0	0.2489066	0	0	0.1449631	
0.312	0.3614555	0	0	0	0	0.2493082	0	0	0.1452124	
0.313	0.3594539	0	0	0	0	0.2497076	0	0	0.1454621	
0.314	0.3574609	0	0	0	0	0.2501048	0	0	0.1457122	
0.315	0.3554758	0	0	0	0	0.2504998	0	0	0.1459627	
0.316	0.3534985	0	0	0	0	0.2508926	0	0	0.1462136	
0.317	0.3515289	0	0	0	0	0.2512832	0	0	0.1464649	
0.318	0.349568	0	0	0	0	0.2516716	0	0	0.1467166	
0.319	0.3476141	0	0	0	0	0.2520579	0	0	0.1469686	
0.32	0.3456688	0	0	0	0	0.2524419	0	0	0.1472211	
0.321	0.3437305	0	0	0	0	0.2528238	0	0	0.1474739	
0.322	0.3418008	0	0	0	0	0.2532036	0	0	0.1477271	
0.323	0.3398789	0	0	0	0	0.2535813	0	0	0.1479807	
0.324	0.3379649	0	0	0	0	0.2539568	0	0	0.1482346	
0.325	0.3360594	0	0	0	0	0.2543302	0	0	0.148489	
0.326	0.3341617	0	0	0	0	0.2547016	0	0	0.1487437	
0.327	0.3322711	0	0	0	0	0.2550708	0	0	0.1489987	
0.328	0.3303891	0	0	0	0	0.2554379	0	0	0.1492542	
0.329	0.3285149	0	0	0	0	0.2558029	0	0	0.14951	
0.33	0.3266492	0	0	0	0	0.2561658	0	0	0.1497661	
0.331	0.3247906	0	0	0	0	0.2565267	0	0	0.1500227	
0.332	0.3229406	0	0	0	0	0.2568856	0	0	0.1502796	
0.333	0.3210985	0	0	0	0	0.2572423	0	0	0.1505368	
0.334	0.3192641	0	0	0	0	0.2575971	0	0	0.1507944	
0.335	0.3174375	0	0	0	0	0.2579498	0	0	0.1510523	
0.336	0.3156188	0	0	0	0	0.2583005	0	0	0.1513106	
0.337	0.3138086	0	0	0	0	0.2586492	0	0	0.1515693	
0.338	0.3120063	0	0	0	0	0.2589959	0	0	0.1518283	
0.339	0.3102117	0	0	0	0	0.2593406	0	0	0.1520876	
0.34	0.308425	0	0	0	0	0.2596833	0	0	0.1523473	
0.341	0.3066461	0	0	0	0	0.260024	0	0	0.1526073	
0.342	0.304875	0	0	0	0	0.2603628	0	0	0.1528677	
0.343	0.3031125	0	0	0	0	0.2606996	0	0	0.1531284	
0.344	0.301357	0	0	0	0	0.2610344	0	0	0.1533894	
0.345	0.2996102	0	0	0	0	0.2613674	0	0	0.1536508	
0.346	0.2978711	0	0	0	0	0.2616983	0	0	0.1539125	
0.347	0.2961399	0	0	0	0	0.2620274	0	0	0.1541745	
0.348	0.2944164	0	0	0	0	0.2623545	0	0	0.1544369	
0.349	0.2927008	0	0	0	0	0.2626798	0	0	0.1546995	
0.35	0.2909938	0	0	0	0	0.2630031	0	0	0.1549625	
0.351	0.2892938	0	0	0	0	0.2633245	0	0	0.1552259	
0.352	0.2876024	0	0	0	0	0.2636441	0	0	0.1554895	
0.353	0.285918	0	0	0	0	0.2639618	0	0	0.1557535	
0.354	0.2842422	0	0	0	0	0.2642776	0	0	0.1560178	
0.355	0.2825735	0	0	0	0	0.2645916	0	0	0.1562824	
0.356	0.2809133	0	0	0	0	0.2649037	0	0	0.1565472	
0.357	0.2792602	0	0	0	0	0.265214	0	0	0.1568125	
0.358	0.2776156	0	0	0	0	0.2655225	0	0	0.157078	
0.359	0.2759781	0	0	0	0	0.2658292	0	0	0.1573438	
0.36	0.2743485	0	0	0	0	0.266134	0	0	0.15761	
0.361	0.2727266	0	0	0	0	0.2664371	0	0	0.1578764	
0.362	0.2711133	0	0	0	0	0.2667383	0	0	0.1581431	
0.363	0.2695071	0	0	0	0	0.2670378	0	0	0.1584102	
0.364	0.2679086	0	0	0	0	0.2673354	0	0	0.1586775	
0.365	0.266318	0	0	0	0	0.2676314	0	0	0.1589451	
0.366	0.2647344	0	0	0	0	0.2679256	0	0	0.1592131	
0.367	0.2631586	0	0	0	0	0.268218	0	0	0.1594813	
0.368	0.2615914	0	0	0	0	0.2685086	0	0	0.1597498	
0.369	0.2600313	0	0	0	0	0.2687975	0	0	0.1600186	
0.37	0.2584789	0	0	0	0	0.2690848	0	0	0.1602877	
0.371	0.2569344	0	0	0	0	0.2693702	0	0	0.160557	
0.372	0.2553969	0	0	0	0	0.269654	0	0	0.1608267	
0.373	0.2538672	0	0	0	0	0.2699361	0	0	0.1610966	
0.374	0.2523453	0	0	0	0	0.2702165	0	0	0.1613668	
0.375	0.2508305	0	0	0	0	0.2704952	0	0	0.1616373	
0.376	0.2493235	0	0	0	0	0.2707722	0	0	0.1619081	
0.377	0.2478242	0	0	0	0	0.2710476	0	0	0.1621792	
0.378	0.246332	0	0	0	0	0.2713213	0	0	0.1624505	
0.379	0.2448477	0	0	0	0	0.2715934	0	0	0.1627221	
0.38	0.2433703	0	0	0	0	0.2718638	0	0	0.1629939	
0.381	0.2419008	0	0	0	0	0.2721325	0	0	0.1632661	
0.382	0.2404391	0	0	0	0	0.2723997	0	0	0.1635385	
0.383	0.2389844	0	0	0	0	0.2726652	0	0	0.1638111	
0.384	0.2375367	0	0	0	0	0.2729292	0	0	0.1640841	
0.385	0.2360969	0	0	0	0	0.2731915	0	0	0.1643573	
0.386	0.2346641	0	0	0	0	0.2734523	0	0	0.1646307	
0.387	0.2332391	0	0	0	0	0.2737114	0	0	0.1649044	
0.388	0.2318211	0	0	0	0	0.273969	0	0	0.1651784	
0.389	0.2304102	0	0	0	0	0.274225	0	0	0.1654526	
0.39	0.2290063	0	0	0	0	0.2744795	0	0	0.1657271	
0.391	0.2276102	0	0	0	0	0.2747324	0	0	0.1660018	
0.392	0.2262211	0	0	0	0	0.2749837	0	0	0.1662768	
0.393	0.2248399	0	0	0	0	0.2752336	0	0	0.1665521	
0.394	0.2234649	0	0	0	0	0.2754819	0	0	0.1668275	
0.395	0.2220977	0	0	0	0	0.2757287	0	0	0.1671033	
0.396	0.2207367	0	0	0	0	0.2759739	0	0	0.1673792	
0.397	0.2193836	0	0	0	0	0.2762177	0	0	0.1676555	
0.398	0.2180375	0	0	0	0	0.27646	0	0	0.1679319	
0.399	0.2166992	0	0	0	0	0.2767007	0	0	0.1682086	
