Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0.0116	-0.09856383	-0.09925731	-0.06993883	-0.069887	8.697296E-11	8.254983E-10	0.0005650222	0.0001835011	
0.0118	-0.0985276	-0.09925406	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.012	-0.09849124	-0.09925087	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.0122	-0.09845472	-0.09924781	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.0124	-0.09841806	-0.09924486	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.0126	-0.09838129	-0.09924202	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.0128	-0.09834438	-0.0992393	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.013	-0.09830734	-0.09923669	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.0132	-0.09827019	-0.09923418	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.0134	-0.09823294	-0.09923176	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.0136	-0.09819558	-0.09922945	-0.06992266	-0.06984206	9.13144E-11	8.27353E-10	0.0007897217	0.0002320149	
0.0138	-0.09815811	-0.09922722	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.014	-0.09812054	-0.09922499	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.0142	-0.09808287	-0.09922285	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.0144	-0.09804511	-0.0992208	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.0146	-0.09800727	-0.09921882	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.0148	-0.09796935	-0.09921693	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.015	-0.09793133	-0.09921511	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.0152	-0.09789325	-0.09921336	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.0154	-0.09785508	-0.09921169	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.0156	-0.09781685	-0.09921007	-0.06990594	-0.06979001	9.604463E-11	8.295046E-10	0.001049927	0.0002821632	
0.0158	-0.09777856	-0.09920852	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.016	-0.09774019	-0.09920693	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.0162	-0.09770175	-0.0992054	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.0164	-0.09766325	-0.09920394	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.0166	-0.0976247	-0.09920254	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.0168	-0.09758609	-0.09920119	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.017	-0.09754743	-0.09919989	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.0172	-0.09750871	-0.09919864	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.0174	-0.09746994	-0.09919744	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.0176	-0.09743112	-0.09919629	-0.06988862	-0.06973101	1.011301E-10	8.319492E-10	0.001344929	0.0003341468	
0.0178	-0.09739226	-0.09919518	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.018	-0.09735335	-0.09919401	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.0182	-0.0973144	-0.09919289	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.0184	-0.09727541	-0.09919181	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.0186	-0.09723637	-0.09919077	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.0188	-0.0971973	-0.09918977	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.019	-0.09715819	-0.09918881	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.0192	-0.09711906	-0.09918789	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.0194	-0.09707988	-0.099187	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.0196	-0.09704068	-0.09918616	-0.06987062	-0.06966519	1.06551E-10	8.346834E-10	0.00167403	0.0003881419	
0.0198	-0.09700143	-0.09918534	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.02	-0.09696217	-0.09918444	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.0202	-0.09692287	-0.09918357	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.0204	-0.09688354	-0.09918274	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.0206	-0.09684419	-0.09918194	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.0208	-0.09680482	-0.09918117	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.021	-0.09676542	-0.09918043	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.0212	-0.096726	-0.09917971	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.0214	-0.09668656	-0.09917903	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.0216	-0.09664708	-0.09917837	-0.0698519	-0.06959269	1.122972E-10	8.377036E-10	0.00203655	0.0004443097	
0.0218	-0.0966076	-0.09917774	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.022	-0.09656809	-0.09917701	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.0222	-0.09652857	-0.0991763	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.0224	-0.09648902	-0.09917562	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.0226	-0.09644946	-0.09917497	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.0228	-0.09640987	-0.09917435	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.023	-0.09637028	-0.09917375	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.0232	-0.09633067	-0.09917317	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.0234	-0.09629104	-0.09917261	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.0236	-0.0962514	-0.09917207	-0.0698324	-0.06951363	1.183645E-10	8.410064E-10	0.002431819	0.0005028018	
0.0238	-0.09621174	-0.09917156	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.024	-0.09617206	-0.09917093	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.0242	-0.09613238	-0.09917032	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.0244	-0.09609269	-0.09916973	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.0246	-0.09605298	-0.09916916	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.0248	-0.09601326	-0.09916863	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.025	-0.09597353	-0.09916811	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.0252	-0.09593379	-0.09916761	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.0254	-0.09589404	-0.09916713	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.0256	-0.09585427	-0.09916667	-0.06981208	-0.06942816	1.247543E-10	8.445894E-10	0.002859182	0.0005637644	
0.0258	-0.0958145	-0.09916623	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.026	-0.09577472	-0.09916566	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.0262	-0.09573493	-0.0991651	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.0264	-0.09569514	-0.09916458	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.0266	-0.09565534	-0.09916406	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.0268	-0.09561552	-0.09916358	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.027	-0.09557571	-0.0991631	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.0272	-0.09553588	-0.09916265	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.0274	-0.09549605	-0.09916221	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.0276	-0.09545621	-0.0991618	-0.06979088	-0.0693364	1.314718E-10	8.484495E-10	0.003317998	0.0006273417	
0.0278	-0.09541636	-0.09916139	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.028	-0.09537651	-0.09916084	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.0282	-0.09533665	-0.09916031	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.0284	-0.09529679	-0.09915981	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.0286	-0.09525692	-0.09915932	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.0288	-0.09521705	-0.09915886	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.029	-0.09517717	-0.09915841	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.0292	-0.09513728	-0.09915798	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.0294	-0.0950974	-0.09915757	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.0296	-0.0950575	-0.09915717	-0.06976877	-0.06923847	1.385236E-10	8.525841E-10	0.003807638	0.000693678	
0.0298	-0.09501761	-0.09915679	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.03	-0.09497771	-0.09915625	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.0302	-0.09493781	-0.09915573	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.0304	-0.0948979	-0.09915523	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.0306	-0.09485798	-0.09915476	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.0308	-0.09481807	-0.09915429	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.031	-0.09477815	-0.09915385	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.0312	-0.09473823	-0.09915343	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.0314	-0.0946983	-0.09915301	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.0316	-0.09465837	-0.09915262	-0.0697457	-0.0691345	1.459188E-10	8.569914E-10	0.004327486	0.0007629186	
0.0318	-0.09461844	-0.09915225	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.032	-0.0945785	-0.0991517	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.0322	-0.09453858	-0.09915118	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.0324	-0.09449863	-0.09915067	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.0326	-0.09445869	-0.0991502	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.0328	-0.09441875	-0.09914973	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.033	-0.0943788	-0.09914928	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.0332	-0.09433885	-0.09914885	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.0334	-0.09429891	-0.09914844	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.0336	-0.09425895	-0.09914804	-0.06972159	-0.06902461	1.536686E-10	8.616695E-10	0.004876936	0.0008352115	
0.0338	-0.09421899	-0.09914766	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.034	-0.09417904	-0.0991471	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.0342	-0.09413908	-0.09914656	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.0344	-0.09409912	-0.09914604	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.0346	-0.09405916	-0.09914555	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.0348	-0.0940192	-0.09914506	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.035	-0.09397923	-0.09914461	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.0352	-0.09393927	-0.09914417	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.0354	-0.09389931	-0.09914374	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.0356	-0.09385934	-0.09914334	-0.06969643	-0.06890892	1.617839E-10	8.666167E-10	0.005455397	0.0009107084	
0.0358	-0.09381936	-0.09914295	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.036	-0.09377939	-0.09914237	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.0362	-0.09373943	-0.09914181	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.0364	-0.09369946	-0.09914128	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.0366	-0.09365948	-0.09914077	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.0368	-0.09361951	-0.09914027	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.037	-0.09357953	-0.0991398	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.0372	-0.09353955	-0.09913934	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.0374	-0.09349957	-0.09913891	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.0376	-0.09345959	-0.09913849	-0.06967015	-0.06878754	1.702774E-10	8.718312E-10	0.00606229	0.0009895646	
0.0378	-0.09341962	-0.09913808	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.038	-0.09337964	-0.09913749	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.0382	-0.09333966	-0.0991369	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.0384	-0.09329968	-0.09913635	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.0386	-0.0932597	-0.09913581	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.0388	-0.09321971	-0.0991353	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.039	-0.09317973	-0.0991348	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.0392	-0.09313974	-0.09913433	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.0394	-0.09309976	-0.09913387	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.0396	-0.09305977	-0.09913344	-0.06964269	-0.06866059	1.791624E-10	8.773117E-10	0.006697043	0.00107194	
0.0398	-0.09301978	-0.09913302	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.04	-0.0929798	-0.09913239	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.0402	-0.09293981	-0.09913179	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.0404	-0.09289983	-0.0991312	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.0406	-0.09285984	-0.09913065	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.0408	-0.09281985	-0.09913011	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.041	-0.09277987	-0.09912959	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.0412	-0.09273988	-0.0991291	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.0414	-0.09269989	-0.09912863	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.0416	-0.0926599	-0.09912816	-0.069614	-0.06852818	1.884528E-10	8.83057E-10	0.007359102	0.001157998	
0.0418	-0.0926199	-0.09912772	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.042	-0.09257991	-0.09912707	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.0422	-0.09253991	-0.09912644	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.0424	-0.09249993	-0.09912582	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.0426	-0.09245993	-0.09912524	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.0428	-0.09241994	-0.09912467	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.043	-0.09237994	-0.09912413	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.0432	-0.09233995	-0.09912361	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.0434	-0.09229996	-0.09912311	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.0436	-0.09225997	-0.09912264	-0.06958403	-0.06839041	1.981626E-10	8.890662E-10	0.008047921	0.00124791	
0.0438	-0.09221997	-0.09912217	-0.06955272	-0.06824741	2.083076E-10	8.953385E-10	0.008762962	0.00134185	
0.044	-0.09217998	-0.09912149	-0.06955272	-0.06824741	2.083076E-10	8.953385E-10	0.008762962	0.00134185	
0.0442	-0.09213998	-0.09912083	-0.06955272	-0.06824741	2.083076E-10	8.953385E-10	0.008762962	0.00134185	
0.0444	-0.09209999	-0.0991202	-0.06955272	-0.06824741	2.083076E-10	8.953385E-10	0.008762962	0.00134185	
0.0446	-0.09206	-0.09911959	-0.06955272	-0.06824741	2.083076E-10	8.953385E-10	0.008762962	0.00134185	
0.0448	-0.09202	-0.099119	-0.06955272	-0.06824741	2.083076E-10	8.953385E-10	0.008762962	0.00134185	
