Time	Child_Y	Joint_Y	Root2_Y	Root_Y	
0	0.5	0.4999796	0.2	0	
0.0005	0.5	0.4999796	0.2	0	
0.001	0.4999976	0.4999796	0.1999975	0	
0.0015	0.4999937	0.4999796	0.1999926	0	
0.002	0.499988	0.4999796	0.1999853	0	
0.0025	0.4999804	0.4999796	0.1999755	0	
0.003	0.4999711	0.4999796	0.1999632	0	
0.0035	0.4999599	0.4999796	0.1999485	0	
0.004	0.4999468	0.4999796	0.1999313	0	
0.0045	0.4999319	0.4999796	0.1999117	0	
0.005	0.4999152	0.4999796	0.1998896	0	
0.0055	0.4998967	0.4999796	0.1998651	0	
0.006	0.4998763	0.4999796	0.1998381	0	
0.0065	0.4998541	0.4999796	0.1998087	0	
0.007	0.4998301	0.4999796	0.1997768	0	
0.0075	0.4998042	0.4999796	0.1997425	0	
0.008	0.4997765	0.4999796	0.1997057	0	
0.0085	0.499747	0.4999796	0.1996665	0	
0.009000001	0.4997157	0.4999796	0.1996248	0	
0.009500001	0.4996825	0.4999796	0.1995806	0	
0.01	0.4996475	0.4999796	0.199534	0	
0.0105	0.4996107	0.4999796	0.199485	0	
0.011	0.499572	0.4999796	0.1994335	0	
0.0115	0.4995315	0.4999796	0.1993795	0	
0.012	0.4994892	0.4999796	0.1993231	0	
0.0125	0.4994451	0.4999796	0.1992643	0	
0.013	0.4993991	0.4999796	0.1992029	0	
0.0135	0.4993513	0.4999796	0.1991392	0	
0.014	0.4993017	0.4999796	0.199073	0	
0.0145	0.4992502	0.4999796	0.1990043	0	
0.015	0.499197	0.4999796	0.1989332	0	
0.0155	0.4991418	0.4999796	0.1988596	0	
0.016	0.4990849	0.4999796	0.1987836	0	
0.0165	0.4990261	0.4999796	0.1987051	0	
0.017	0.4989656	0.4999796	0.1986242	0	
0.0175	0.4989031	0.4999796	0.1985408	0	
0.018	0.4988389	0.4999796	0.1984549	0	
0.0185	0.4987728	0.4999796	0.1983666	0	
0.019	0.4987049	0.4999796	0.1982759	0	
0.0195	0.4986352	0.4999796	0.1981827	0	
0.02	0.4985636	0.4999796	0.1980871	0	
0.0205	0.4984902	0.4999796	0.197989	0	
0.021	0.4984151	0.4999796	0.1978884	0	
0.0215	0.498338	0.4999796	0.1977854	0	
0.022	0.4982592	0.4999796	0.19768	0	
0.0225	0.4981785	0.4999796	0.197572	0	
0.023	0.498096	0.4999796	0.1974617	0	
0.0235	0.4980116	0.4999796	0.1973489	0	
0.024	0.4979255	0.4999796	0.1972336	0	
0.0245	0.4978375	0.4999796	0.1971159	0	
0.025	0.4977477	0.4999796	0.1969957	0	
0.0255	0.497656	0.4999796	0.1968731	0	
0.026	0.4975626	0.4999796	0.196748	0	
0.0265	0.4974673	0.4999796	0.1966205	0	
0.027	0.4973702	0.4999796	0.1964905	0	
0.0275	0.4972712	0.4999796	0.1963581	0	
0.028	0.4971704	0.4999796	0.1962232	0	
0.0285	0.4970679	0.4999796	0.1960858	0	
0.029	0.4969635	0.4999796	0.195946	0	
0.0295	0.4968572	0.4999796	0.1958038	0	
0.03	0.4967492	0.4999796	0.1956591	0	
0.0305	0.4966393	0.4999796	0.1955119	0	
0.031	0.4965276	0.4999796	0.1953623	0	
0.0315	0.4964141	0.4999796	0.1952103	0	
0.032	0.4962988	0.4999796	0.1950558	0	
0.0325	0.4961816	0.4999796	0.1948988	0	
0.033	0.4960626	0.4999796	0.1947394	0	
0.0335	0.4959418	0.4999796	0.1945775	0	
0.034	0.4958192	0.4999796	0.1944132	0	
0.0345	0.4956948	0.4999796	0.1942464	0	
0.035	0.4955685	0.4999796	0.1940772	0	
0.0355	0.4954405	0.4999796	0.1939055	0	
0.036	0.4953105	0.4999796	0.1937314	0	
0.0365	0.4951788	0.4999796	0.1935548	0	
0.037	0.4950453	0.4999796	0.1933758	0	
0.0375	0.49491	0.4999796	0.1931943	0	
0.038	0.4947729	0.4999796	0.1930104	0	
0.0385	0.4946339	0.4999796	0.192824	0	
0.039	0.4944932	0.4999796	0.1926351	0	
0.0395	0.4943506	0.4999796	0.1924438	0	
0.04	0.4942062	0.4999796	0.1922501	0	
0.0405	0.49406	0.4999796	0.1920539	0	
0.041	0.493912	0.4999796	0.1918553	0	
0.0415	0.4937622	0.4999796	0.1916541	0	
0.042	0.4936105	0.4999796	0.1914506	0	
0.0425	0.4934571	0.4999796	0.1912446	0	
0.043	0.4933019	0.4999796	0.1910361	0	
0.0435	0.4931449	0.4999796	0.1908252	0	
0.044	0.4929861	0.4999796	0.1906118	0	
0.0445	0.4928254	0.4999796	0.190396	0	
0.045	0.492663	0.4999796	0.1901777	0	
0.0455	0.4924988	0.4999796	0.189957	0	
0.046	0.4923328	0.4999796	0.1897338	0	
0.0465	0.4921649	0.4999796	0.1895082	0	
0.047	0.4919953	0.4999796	0.1892801	0	
0.0475	0.4918239	0.4999796	0.1890496	0	
0.048	0.4916507	0.4999796	0.1888166	0	
0.0485	0.4914757	0.4999796	0.1885812	0	
0.049	0.491299	0.4999796	0.1883433	0	
0.0495	0.4911204	0.4999796	0.1881029	0	
0.05	0.4909401	0.4999796	0.1878601	0	
0.0505	0.4907579	0.4999796	0.1876149	0	
0.051	0.490574	0.4999796	0.1873672	0	
0.0515	0.4903884	0.4999796	0.187117	0	
0.052	0.4902009	0.4999796	0.1868644	0	
0.0525	0.4900117	0.4999796	0.1866094	0	
0.053	0.4898207	0.4999796	0.1863518	0	
0.0535	0.4896279	0.4999796	0.1860919	0	
0.054	0.4894333	0.4999796	0.1858295	0	
