Time	Child_Y	Joint_Y	Root2_Y	Root_Y	
0	0.5	0.4999796	0.18	0	
0.0005	0.5	0.4999796	0.18	0	
0.001	0.4999975	0.4999796	0.1799975	0	
0.0015	0.4999937	0.4999796	0.1799927	0	
0.002	0.499988	0.4999796	0.1799853	0	
0.0025	0.4999804	0.4999796	0.1799755	0	
0.003	0.4999711	0.4999796	0.1799632	0	
0.0035	0.4999599	0.4999796	0.1799485	0	
0.004	0.4999468	0.4999796	0.1799313	0	
0.0045	0.4999319	0.4999796	0.1799117	0	
0.005	0.4999152	0.4999796	0.1798896	0	
0.0055	0.4998967	0.4999796	0.1798651	0	
0.006	0.4998763	0.4999796	0.1798382	0	
0.0065	0.4998541	0.4999796	0.1798087	0	
0.007	0.4998301	0.4999796	0.1797768	0	
0.0075	0.4998042	0.4999796	0.1797425	0	
0.008	0.4997765	0.4999796	0.1797057	0	
0.0085	0.499747	0.4999796	0.1796665	0	
0.009000001	0.4997157	0.4999796	0.1796248	0	
0.009500001	0.4996825	0.4999796	0.1795806	0	
0.01	0.4996475	0.4999796	0.179534	0	
0.0105	0.4996107	0.4999796	0.179485	0	
0.011	0.499572	0.4999796	0.1794335	0	
0.0115	0.4995315	0.4999796	0.1793795	0	
0.012	0.4994892	0.4999796	0.1793231	0	
0.0125	0.4994451	0.4999796	0.1792643	0	
0.013	0.4993991	0.4999796	0.179203	0	
0.0135	0.4993513	0.4999796	0.1791392	0	
0.014	0.4993017	0.4999796	0.179073	0	
0.0145	0.4992502	0.4999796	0.1790043	0	
0.015	0.4991969	0.4999796	0.1789332	0	
0.0155	0.4991418	0.4999796	0.1788596	0	
0.016	0.4990849	0.4999796	0.1787836	0	
0.0165	0.4990261	0.4999796	0.1787051	0	
0.017	0.4989656	0.4999796	0.1786242	0	
0.0175	0.4989031	0.4999796	0.1785408	0	
0.018	0.4988389	0.4999796	0.1784549	0	
0.0185	0.4987728	0.4999796	0.1783666	0	
0.019	0.4987049	0.4999796	0.1782759	0	
0.0195	0.4986352	0.4999796	0.1781827	0	
0.02	0.4985636	0.4999796	0.1780871	0	
0.0205	0.4984902	0.4999796	0.177989	0	
0.021	0.4984151	0.4999796	0.1778884	0	
0.0215	0.498338	0.4999796	0.1777854	0	
0.022	0.4982592	0.4999796	0.1776799	0	
0.0225	0.4981785	0.4999796	0.177572	0	
0.023	0.498096	0.4999796	0.1774617	0	
0.0235	0.4980116	0.4999796	0.1773489	0	
0.024	0.4979255	0.4999796	0.1772336	0	
0.0245	0.4978375	0.4999796	0.1771159	0	
0.025	0.4977477	0.4999796	0.1769957	0	
0.0255	0.497656	0.4999796	0.1768731	0	
0.026	0.4975626	0.4999796	0.176748	0	
0.0265	0.4974673	0.4999796	0.1766205	0	
0.027	0.4973702	0.4999796	0.1764905	0	
0.0275	0.4972712	0.4999796	0.176358	0	
0.028	0.4971704	0.4999796	0.1762232	0	
0.0285	0.4970679	0.4999796	0.1760858	0	
0.029	0.4969635	0.4999796	0.175946	0	
0.0295	0.4968572	0.4999796	0.1758038	0	
0.03	0.4967492	0.4999796	0.1756591	0	
0.0305	0.4966393	0.4999796	0.1755119	0	
0.031	0.4965276	0.4999796	0.1753623	0	
0.0315	0.4964141	0.4999796	0.1752103	0	
0.032	0.4962988	0.4999796	0.1750558	0	
0.0325	0.4961816	0.4999796	0.1748988	0	
0.033	0.4960626	0.4999796	0.1747394	0	
0.0335	0.4959418	0.4999796	0.1745775	0	
0.034	0.4958192	0.4999796	0.1744132	0	
0.0345	0.4956948	0.4999796	0.1742464	0	
0.035	0.4955686	0.4999796	0.1740772	0	
0.0355	0.4954405	0.4999796	0.1739055	0	
0.036	0.4953106	0.4999796	0.1737314	0	
0.0365	0.4951789	0.4999796	0.1735548	0	
0.037	0.4950454	0.4999796	0.1733758	0	
0.0375	0.4949101	0.4999796	0.1731943	0	
0.038	0.4947729	0.4999796	0.1730104	0	
0.0385	0.494634	0.4999796	0.172824	0	
0.039	0.4944932	0.4999796	0.1726352	0	
0.0395	0.4943506	0.4999796	0.1724439	0	
0.04	0.4942062	0.4999796	0.1722501	0	
0.0405	0.49406	0.4999796	0.1720539	0	
0.041	0.493912	0.4999796	0.1718553	0	
0.0415	0.4937622	0.4999796	0.1716541	0	
0.042	0.4936106	0.4999796	0.1714506	0	
0.0425	0.4934572	0.4999796	0.1712446	0	
0.043	0.493302	0.4999796	0.1710361	0	
0.0435	0.493145	0.4999796	0.1708252	0	
0.044	0.4929861	0.4999796	0.1706118	0	
0.0445	0.4928255	0.4999796	0.170396	0	
0.045	0.4926631	0.4999796	0.1701777	0	
0.0455	0.4924988	0.4999796	0.169957	0	
0.046	0.4923328	0.4999796	0.1697339	0	
0.0465	0.4921649	0.4999796	0.1695082	0	
0.047	0.4919953	0.4999796	0.1692801	0	
0.0475	0.491824	0.4999796	0.1690496	0	
0.048	0.4916508	0.4999796	0.1688166	0	
0.0485	0.4914758	0.4999796	0.1685812	0	
0.049	0.491299	0.4999796	0.1683433	0	
0.0495	0.4911204	0.4999796	0.1682721	0	
0.05	0.4909401	0.4999796	0.1682689	0	
0.0505	0.490758	0.4999796	0.1682662	0	
0.051	0.4905741	0.4999796	0.1682631	0	
0.0515	0.4903884	0.4999796	0.1682601	0	
0.052	0.490201	0.4999796	0.168257	0	
0.0525	0.4900118	0.4999796	0.1682539	0	
0.053	0.4898207	0.4999796	0.1682507	0	
0.0535	0.4896279	0.4999796	0.1682476	0	
0.054	0.4894334	0.4999796	0.1682443	0	
0.0545	0.4892371	0.4999796	0.1682411	0	
0.055	0.489039	0.4999796	0.1682379	0	
0.0555	0.4888392	0.4999796	0.1682346	0	
0.056	0.4886377	0.4999796	0.1682313	0	
0.0565	0.4884343	0.4999796	0.1682279	0	
0.057	0.4882292	0.4999796	0.1682246	0	
0.0575	0.4880223	0.4999796	0.1682212	0	
0.058	0.4878138	0.4999796	0.1682177	0	
0.0585	0.4876034	0.4999796	0.1682143	0	
0.059	0.4873913	0.4999796	0.1682108	0	
0.0595	0.4871775	0.4999796	0.1682073	0	
0.06	0.4869619	0.4999796	0.1682037	0	
0.0605	0.4867447	0.4999796	0.1682002	0	
0.061	0.4865257	0.4999796	0.1681965	0	
0.0615	0.4863049	0.4999796	0.1681929	0	
0.062	0.4860825	0.4999796	0.1681892	0	
0.0625	0.4858583	0.4999796	0.1681856	0	
0.063	0.4856324	0.4999796	0.1681818	0	
0.0635	0.4854048	0.4999796	0.1681781	0	
0.064	0.4851754	0.4999796	0.1681743	0	
0.0645	0.4849444	0.4999796	0.1681705	0	
0.06500001	0.4847117	0.4999796	0.1681666	0	
0.06550001	0.4844773	0.4999796	0.1681628	0	
0.066	0.4842412	0.4999796	0.1681589	0	
0.0665	0.4840034	0.4999796	0.1681549	0	
0.067	0.4837639	0.4999796	0.168151	0	
0.0675	0.4835227	0.4999796	0.168147	0	
0.068	0.4832799	0.4999796	0.168143	0	
0.0685	0.4830353	0.4999796	0.1681389	0	
0.06900001	0.4827892	0.4999796	0.1681348	0	
0.06950001	0.4825413	0.4999796	0.1681307	0	
0.07	0.4822918	0.4999796	0.1681266	0	
0.0705	0.4820406	0.4999796	0.1681224	0	
0.071	0.4817879	0.4999796	0.1681182	0	
0.0715	0.4815334	0.4999796	0.168114	0	
0.072	0.4812774	0.4999796	0.1681097	0	
0.07250001	0.4810196	0.4999796	0.1681054	0	
0.07300001	0.4807603	0.4999796	0.1681011	0	
0.0735	0.4804994	0.4999796	0.1680968	0	
0.074	0.4802368	0.4999796	0.1680924	0	
0.0745	0.4799726	0.4999796	0.168088	0	
0.075	0.4797068	0.4999796	0.1680835	0	
0.0755	0.4794395	0.4999796	0.1680791	0	
0.07600001	0.4791705	0.4999796	0.1680746	0	
0.07650001	0.4788999	0.4999796	0.16807	0	
0.07700001	0.4786278	0.4999796	0.1680655	0	
0.0775	0.4783541	0.4999796	0.1680609	0	
0.078	0.4780788	0.4999796	0.1680563	0	
0.0785	0.477802	0.4999796	0.1680516	0	
0.079	0.4775236	0.4999796	0.168047	0	
0.0795	0.4772437	0.4999796	0.1680423	0	
0.08000001	0.4769622	0.4999796	0.1680375	0	
0.08050001	0.4766792	0.4999796	0.1680328	0	
0.081	0.4763947	0.4999796	0.168028	0	
0.0815	0.4761087	0.4999796	0.1680231	0	
0.082	0.4758212	0.4999796	0.1680183	0	
0.0825	0.4755321	0.4999796	0.1680134	0	
0.083	0.4752416	0.4999796	0.1680085	0	
0.08350001	0.4749496	0.4999796	0.1680035	0	
0.08400001	0.4746561	0.4999796	0.1679986	0	
0.08450001	0.4743612	0.4999796	0.1679936	0	
0.085	0.4740647	0.4999796	0.1679885	0	
0.0855	0.4737669	0.4999796	0.1679835	0	
0.086	0.4734676	0.4999796	0.1679784	0	
0.0865	0.4731668	0.4999796	0.1679733	0	
0.087	0.4728646	0.4999796	0.1679681	0	
0.08750001	0.472561	0.4999796	0.1679629	0	
0.08800001	0.472256	0.4999796	0.1679577	0	
0.0885	0.4719496	0.4999796	0.1679525	0	
0.089	0.4716419	0.4999796	0.1679472	0	
0.0895	0.4713328	0.4999796	0.1679419	0	
0.09	0.4710222	0.4999796	0.1679365	0	
0.0905	0.4707103	0.4999796	0.1679312	0	
