Time	Angle	
2.28	0.5525742	
2.281	0.5514808	
2.282	0.5503864	
2.283	0.549291	
2.284	0.5481945	
2.285	0.5470971	
2.286	0.5459986	
2.287	0.544899	
2.288	0.5437986	
2.289	0.5426969	
2.29	0.5415944	
2.291	0.5404908	
2.292	0.5393862	
2.293	0.5382807	
2.294	0.537174	
2.295	0.5360665	
2.296	0.5349578	
2.297	0.5338482	
2.298	0.5327376	
2.299	0.531626	
2.3	0.5305133	
2.301	0.5293998	
2.302	0.5282852	
2.303	0.5271696	
2.304	0.526053	
2.305	0.5249354	
2.306	0.5238168	
2.307	0.5226973	
2.308	0.5215767	
2.309	0.5204552	
2.31	0.5193326	
2.311	0.5182092	
2.312	0.5170848	
2.313	0.5159594	
2.314	0.514833	
2.315	0.5137057	
2.316	0.5125775	
2.317	0.5114481	
2.318	0.5103178	
2.319	0.5091866	
2.32	0.5080544	
2.321	0.5069213	
2.322	0.5057873	
2.323	0.5046523	
2.324	0.5035163	
2.325	0.5023794	
2.326	0.5012416	
2.327	0.5001028	
2.328	0.4989631	
2.329	0.4978224	
2.33	0.4966807	
2.331	0.4955381	
2.332	0.4943946	
2.333	0.4932502	
2.334	0.4921048	
2.335	0.4909585	
2.336	0.4898112	
2.337	0.4886631	
2.338	0.487514	
2.339	0.486364	
2.34	0.4852132	
2.341	0.4840613	
2.342	0.4829086	
2.343	0.4817549	
2.344	0.4806003	
2.345	0.4794447	
2.346	0.4782884	
2.347	0.4771311	
2.348	0.4759729	
2.349	0.4748137	
2.35	0.4736538	
2.351	0.4724928	
2.352	0.4713311	
2.353	0.4701685	
2.354	0.4690049	
2.355	0.4678404	
2.356	0.466675	
2.357	0.4655087	
2.358	0.4643416	
2.359	0.4631736	
2.36	0.4620047	
2.361	0.460835	
2.362	0.4596643	
2.363	0.4584928	
2.364	0.4573204	
2.365	0.4561472	
2.366	0.4549731	
2.367	0.4537981	
2.368	0.4526223	
2.369	0.4514456	
2.37	0.450268	
2.371	0.4490896	
2.372	0.4479103	
2.373	0.4467302	
2.374	0.4455492	
2.375	0.4443675	
2.376	0.4431849	
2.377	0.4420013	
2.378	0.4408171	
2.379	0.4396319	
2.38	0.438446	
2.381	0.4372591	
2.382	0.4360714	
2.383	0.4348829	
2.384	0.4336936	
2.385	0.4325035	
2.386	0.4313125	
2.387	0.4301208	
2.388	0.4289282	
2.389	0.4277347	
2.39	0.4265405	
2.391	0.4253454	
2.392	0.4241495	
2.393	0.4229528	
2.394	0.4217553	
2.395	0.420557	
2.396	0.4193579	
2.397	0.4181581	
2.398	0.4169574	
2.399	0.415756	
2.4	0.4145538	
2.401	0.4133507	
2.402	0.4121468	
2.403	0.4109421	
2.404	0.4097368	
2.405	0.4085305	
2.406	0.4073236	
2.407	0.4061158	
2.408	0.4049072	
2.409	0.4036979	
2.41	0.4024878	
2.411	0.401277	
2.412	0.4000653	
2.413	0.3988529	
2.414	0.3976398	
2.415	0.3964259	
2.416	0.3952112	
2.417	0.3939958	
2.418	0.3927796	
2.419	0.3915626	
2.42	0.3903451	
2.421	0.3891267	
2.422	0.3879075	
2.423	0.3866875	
2.424	0.3854669	
2.425	0.3842455	
2.426	0.3830233	
2.427	0.3818004	
2.428	0.3805768	
2.429	0.3793524	
2.43	0.3781273	
2.431	0.3769016	
2.432	0.3756751	
2.433	0.3744478	
2.434	0.3732199	
2.435	0.3719912	
2.436	0.3707619	
2.437	0.3695318	
2.438	0.368301	
2.439	0.3670695	
2.44	0.3658373	
2.441	0.3646044	
2.442	0.3633708	
2.443	0.3621365	
2.444	0.3609015	
2.445	0.3596659	
2.446	0.3584296	
2.447	0.3571925	
2.448	0.3559547	
2.449	0.3547163	
2.45	0.3534772	
2.451	0.3522374	
2.452	0.3509969	
2.453	0.3497557	
2.454	0.3485139	
2.455	0.3472714	
2.456	0.3460283	
2.457	0.3447844	
2.458	0.3435399	
2.459	0.3422948	
2.46	0.341049	
2.461	0.3398025	
2.462	0.3385554	
2.463	0.3373076	
2.464	0.3360592	
2.465	0.3348101	
2.466	0.3335603	
2.467	0.33231	
2.468	0.331059	
2.469	0.3298074	
2.47	0.3285552	
2.471	0.3273022	
2.472	0.3260488	
2.473	0.3247946	
2.474	0.3235398	
2.475	0.3222844	
2.476	0.3210284	
2.477	0.3197717	
2.478	0.3185145	
2.479	0.3172566	
2.48	0.3159981	
2.481	0.314739	
2.482	0.3134793	
2.483	0.312219	
2.484	0.3109581	
2.485	0.3096966	
2.486	0.3084345	
2.487	0.3071718	
2.488	0.3059085	
2.489	0.3046446	
2.49	0.3033802	
2.491	0.3021151	
2.492	0.3008494	
2.493	0.2995832	
2.494	0.2983164	
2.495	0.297049	
2.496	0.2957812	
2.497	0.2945127	
2.498	0.2932435	
2.499	0.2919739	
2.5	0.2907036	
2.501	0.2894329	
2.502	0.2881616	
2.503	0.2868897	
2.504	0.2856173	
2.505	0.2843443	
2.506	0.2830707	
2.507	0.2817967	
2.508	0.280522	
2.509	0.2792468	
2.51	0.2779711	
2.511	0.2766949	
2.512	0.2754181	
2.513	0.2741407	
2.514	0.2728629	
2.515	0.2715845	
2.516	0.2703055	
2.517	0.2690261	
2.518	0.2677462	
2.519	0.2664657	
2.52	0.2651847	
2.521	0.2639032	
2.522	0.2626212	
2.523	0.2613387	
2.524	0.2600557	
2.525	0.2587722	
2.526	0.2574881	
2.527	0.2562036	
2.528	0.2549185	
2.529	0.2536331	
2.53	0.2523471	
2.531	0.2510605	
2.532	0.2497736	
2.533	0.2484861	
2.534	0.2471982	
2.535	0.2459098	
2.536	0.2446209	
2.537	0.2433315	
2.538	0.2420416	
2.539	0.2407513	
2.54	0.2394606	
2.541	0.2381693	
2.542	0.2368776	
2.543	0.2355855	
2.544	0.2342928	
2.545	0.2329998	
2.546	0.2317063	
2.547	0.2304123	
2.548	0.2291179	
2.549	0.227823	
2.55	0.2265276	
2.551	0.2252319	
2.552	0.2239357	
2.553	0.2226391	
2.554	0.221342	
2.555	0.2200445	
2.556	0.2187466	
2.557	0.2174482	
2.558	0.2161495	
2.559	0.2148503	
2.56	0.2135507	
2.561	0.2122508	
2.562	0.2109503	
2.563	0.2096495	
2.564	0.2083483	
2.565	0.2070467	
2.566	0.2057446	
2.567	0.2044422	
2.568	0.2031393	
2.569	0.2018361	
2.57	0.2005325	
2.571	0.1992285	
2.572	0.1979241	
2.573	0.1966193	
2.574	0.1953141	
2.575	0.1940085	
2.576	0.1927026	
2.577	0.1913963	
2.578	0.1900897	
2.579	0.1887826	
2.58	0.1874752	
2.581	0.1861674	
2.582	0.1848593	
2.583	0.1835508	
2.584	0.182242	
2.585	0.1809327	
2.586	0.1796232	
2.587	0.1783133	
2.588	0.177003	
2.589	0.1756924	
2.59	0.1743815	
2.591	0.1730702	
2.592	0.1717586	
2.593	0.1704466	
2.594	0.1691343	
2.595	0.1678217	
2.596	0.1665088	
2.597	0.1651955	
2.598	0.1638819	
2.599	0.162568	
2.6	0.1612538	
2.601	0.1599393	
2.602	0.1586245	
2.603	0.1573093	
2.604	0.1559938	
2.605	0.1546781	
2.606	0.1533621	
2.607	0.1520457	
2.608	0.1507291	
2.609	0.1494121	
2.61	0.1480949	
2.611	0.1467774	
2.612	0.1454596	
2.613	0.1441415	
2.614	0.1428231	
2.615	0.1415045	
2.616	0.1401856	
2.617	0.1388664	
2.618	0.1375469	
2.619	0.1362271	
2.62	0.1349072	
2.621	0.1335869	
2.622	0.1322664	
2.623	0.1309456	
2.624	0.1296246	
2.625	0.1283033	
2.626	0.1269818	
2.627	0.12566	
2.628	0.1243379	
2.629	0.1230157	
2.63	0.1216932	
2.631	0.1203704	
2.632	0.1190474	
2.633	0.1177242	
2.634	0.1164007	
2.635	0.1150771	
2.636	0.1137532	
2.637	0.1124291	
2.638	0.1111047	
2.639	0.1097802	
2.64	0.1084554	
2.641	0.1071304	
2.642	0.1058053	
2.643	0.1044799	
2.644	0.1031543	
2.645	0.1018285	
2.646	0.1005025	
2.647	0.09917631	
2.648	0.09784992	
2.649	0.09652335	
2.65	0.09519659	
2.651	0.09386964	
2.652	0.09254251	
2.653	0.09121517	
2.654	0.08988767	
2.655	0.08856002	
2.656	0.08723218	
2.657	0.08590417	
2.658	0.084576	
2.659	0.08324765	
2.66	0.08191915	
2.661	0.08059048	
2.662	0.07926168	
2.663	0.0779327	
2.664	0.07660358	
2.665	0.07527432	
2.666	0.0739449	
2.667	0.07261536	
2.668	0.07128565	
2.669	0.0699558	
2.67	0.06862583	
2.671	0.06729572	
2.672	0.06596548	
2.673	0.06463511	
2.674	0.0633046	
2.675	0.06197399	
2.676	0.06064326	
2.677	0.0593124	
2.678	0.05798143	
2.679	0.05665034	
2.68	0.05531914	
2.681	0.05398784	
2.682	0.05265643	
2.683	0.05132493	
2.684	0.04999332	
2.685	0.0486616	
2.686	0.0473298	
2.687	0.04599791	
2.688	0.04466592	
2.689	0.04333385	
2.69	0.04200169	
2.691	0.04066944	
2.692	0.03933712	
2.693	0.03800473	
2.694	0.03667227	
2.695	0.03533973	
2.696	0.03400712	
2.697	0.03267445	
2.698	0.03134172	
2.699	0.03000892	
2.7	0.02867607	
2.701	0.02734316	
2.702	0.02601019	
2.703	0.02467718	
2.704	0.02334411	
2.705	0.022011	
2.706	0.02067785	
2.707	0.01934465	
2.708	0.01801142	
2.709	0.01667815	
2.71	0.01534486	
2.711	0.01401153	
2.712	0.01267817	
2.713	0.01134479	
2.714	0.01001138	
2.715	0.00867796	
2.716	0.00734452	
2.717	0.006011066	
2.718	0.004677599	
2.719	0.003344125	
2.72	0.002010643	
2.721	0.0006771573	
2.722	-0.0006563298	
2.723	-0.001989816	
2.724	-0.003323298	
2.725	-0.004656774	
2.726	-0.00599024	
2.727	-0.007323695	
2.728	-0.008657136	
2.729	-0.009990559	
2.73	-0.01132396	
2.731	-0.01265734	
2.732	-0.0139907	
2.733	-0.01532403	
2.734	-0.01665733	
2.735	-0.01799059	
2.736	-0.01932383	
2.737	-0.02065702	
2.738	-0.02199017	
2.739	-0.02332328	
2.74	-0.02465634	
2.741	-0.02598936	
2.742	-0.02732233	
2.743	-0.02865524	
2.744	-0.02998809	
2.745	-0.03132089	
2.746	-0.03265362	
2.747	-0.03398629	
2.748	-0.0353189	
2.749	-0.03665143	
2.75	-0.03798389	
2.751	-0.03931628	
2.752	-0.04064859	
2.753	-0.04198083	
2.754	-0.04331299	
2.755	-0.04464504	
2.756	-0.04597703	
2.757	-0.04730893	
2.758	-0.04864074	
2.759	-0.04997245	
2.76	-0.05130405	
2.761	-0.05263556	
2.762	-0.05396697	
2.763	-0.05529827	
2.764	-0.05662945	
2.765	-0.05796054	
2.766	-0.0592915	
2.767	-0.06062235	
2.768	-0.06195309	
2.769	-0.06328371	
2.77	-0.0646142	
2.771	-0.06594457	
2.772	-0.06727481	
2.773	-0.06860492	
2.774	-0.0699349	
2.775	-0.07126474	
2.776	-0.07259443	
2.777	-0.073924	
2.778	-0.07525341	
2.779	-0.07658269	
2.78	-0.0779118	
2.781	-0.07924076	
2.782	-0.08056957	
2.783	-0.08189823	
2.784	-0.08322674	
2.785	-0.08455507	
2.786	-0.08588326	
2.787	-0.08721126	
2.788	-0.08853911	
2.789	-0.08986676	
2.79	-0.09119426	
2.791	-0.09252156	
2.792	-0.09384869	
2.793	-0.09517564	
2.794	-0.09650239	
2.795	-0.09782895	
2.796	-0.09915536	
2.797	-0.1004816	
2.798	-0.1018076	
2.799	-0.1031334	
2.8	-0.104459	
2.801	-0.1057844	
2.802	-0.1071095	
2.803	-0.1084345	
2.804	-0.1097593	
2.805	-0.1110838	
2.806	-0.1124082	
2.807	-0.1137323	
2.808	-0.1150562	
2.809	-0.1163798	
2.81	-0.1177033	
2.811	-0.1190265	
2.812	-0.1203495	
2.813	-0.1216722	
2.814	-0.1229947	
2.815	-0.124317	
2.816	-0.125639	
2.817	-0.1269608	
2.818	-0.1282824	
2.819	-0.1296036	
2.82	-0.1309247	
2.821	-0.1322455	
2.822	-0.133566	
2.823	-0.1348863	
2.824	-0.1362063	
2.825	-0.137526	
2.826	-0.1388455	
2.827	-0.1401647	
2.828	-0.1414836	
2.829	-0.1428023	
2.83	-0.1441207	
2.831	-0.1454388	
2.832	-0.1467566	
2.833	-0.1480741	
2.834	-0.1493914	
2.835	-0.1507083	
2.836	-0.152025	
2.837	-0.1533413	
2.838	-0.1546574	
2.839	-0.1559732	
2.84	-0.1572886	
2.841	-0.1586038	
2.842	-0.1599186	
2.843	-0.1612331	
2.844	-0.1625473	
2.845	-0.1638612	
2.846	-0.1651748	
2.847	-0.1664881	
2.848	-0.167801	
2.849	-0.1691136	
2.85	-0.1704259	
2.851	-0.1717379	
2.852	-0.1730495	
2.853	-0.1743608	
2.854	-0.1756717	
2.855	-0.1769823	
2.856	-0.1782925	
2.857	-0.1796024	
2.858	-0.180912	
2.859	-0.1822212	
2.86	-0.1835301	
2.861	-0.1848386	
2.862	-0.1861468	
2.863	-0.1874546	
2.864	-0.188762	
2.865	-0.190069	
2.866	-0.1913757	
2.867	-0.192682	
2.868	-0.193988	
2.869	-0.1952935	
2.87	-0.1965987	
2.871	-0.1979035	
2.872	-0.1992079	
2.873	-0.2005119	
2.874	-0.2018156	
2.875	-0.2031188	
2.876	-0.2044217	
2.877	-0.2057242	
2.878	-0.2070262	
2.879	-0.2083278	
2.88	-0.2096291	
2.881	-0.2109299	
2.882	-0.2122303	
2.883	-0.2135304	
2.884	-0.21483	
2.885	-0.2161292	
2.886	-0.2174279	
2.887	-0.2187263	
2.888	-0.2200242	
2.889	-0.2213217	
2.89	-0.2226187	
2.891	-0.2239154	
2.892	-0.2252115	
2.893	-0.2265073	
2.894	-0.2278026	
2.895	-0.2290975	
2.896	-0.2303919	
2.897	-0.2316859	
2.898	-0.2329794	
2.899	-0.2342725	
2.9	-0.2355652	
2.901	-0.2368574	
2.902	-0.2381491	
2.903	-0.2394404	
2.904	-0.2407312	
2.905	-0.2420215	
2.906	-0.2433114	
2.907	-0.2446008	
2.908	-0.2458897	
2.909	-0.2471781	
2.91	-0.2484661	
2.911	-0.2497536	
2.912	-0.2510406	
2.913	-0.2523271	
2.914	-0.2536131	
2.915	-0.2548986	
2.916	-0.2561836	
2.917	-0.2574682	
2.918	-0.2587523	
2.919	-0.2600358	
2.92	-0.2613188	
2.921	-0.2626013	
2.922	-0.2638834	
2.923	-0.2651649	
2.924	-0.2664459	
2.925	-0.2677264	
2.926	-0.2690064	
2.927	-0.2702858	
2.928	-0.2715648	
2.929	-0.2728432	
2.93	-0.274121	
2.931	-0.2753984	
2.932	-0.2766753	
2.933	-0.2779515	
2.934	-0.2792273	
2.935	-0.2805025	
2.936	-0.2817771	
2.937	-0.2830512	
2.938	-0.2843248	
2.939	-0.2855978	
2.94	-0.2868703	
2.941	-0.2881422	
2.942	-0.2894135	
2.943	-0.2906843	
2.944	-0.2919545	
2.945	-0.2932243	
2.946	-0.2944934	
2.947	-0.2957619	
2.948	-0.2970299	
2.949	-0.2982973	
2.95	-0.2995642	
2.951	-0.3008304	
2.952	-0.302096	
2.953	-0.3033611	
2.954	-0.3046256	
2.955	-0.3058895	
2.956	-0.3071529	
2.957	-0.3084156	
2.958	-0.3096777	
2.959	-0.3109392	
2.96	-0.3122002	
2.961	-0.3134604	
2.962	-0.3147202	
2.963	-0.3159793	
2.964	-0.3172379	
2.965	-0.3184957	
2.966	-0.319753	
2.967	-0.3210096	
2.968	-0.3222657	
2.969	-0.3235211	
2.97	-0.3247759	
2.971	-0.3260301	
2.972	-0.3272836	
2.973	-0.3285366	
2.974	-0.3297889	
2.975	-0.3310405	
2.976	-0.3322916	
2.977	-0.333542	
2.978	-0.3347917	
2.979	-0.3360408	
2.98	-0.3372892	
2.981	-0.338537	
2.982	-0.3397842	
2.983	-0.3410307	
2.984	-0.3422765	
2.985	-0.3435217	
2.986	-0.3447661	
2.987	-0.34601	
2.988	-0.3472532	
2.989	-0.3484957	
2.99	-0.3497376	
2.991	-0.3509788	
2.992	-0.3522192	
2.993	-0.3534591	
2.994	-0.3546982	
2.995	-0.3559367	
2.996	-0.3571745	
2.997	-0.3584116	
2.998	-0.359648	
2.999	-0.3608838	
3	-0.3621188	
3.001	-0.3633533	
3.002	-0.3645869	
3.003	-0.3658198	
3.004	-0.3670521	
3.005	-0.3682836	
3.006	-0.3695145	
3.007	-0.3707447	
3.008	-0.3719741	
3.009	-0.3732028	
3.01	-0.3744307	
3.011	-0.3756579	
3.012	-0.3768844	
3.013	-0.3781103	
3.014	-0.3793353	
3.015	-0.3805597	
3.016	-0.3817833	
3.017	-0.3830062	
3.018	-0.3842284	
3.019	-0.3854499	
3.02	-0.3866706	
3.021	-0.3878905	
3.022	-0.3891097	
3.023	-0.3903282	
3.024	-0.3915459	
3.025	-0.3927629	
3.026	-0.3939792	
3.027	-0.3951946	
3.028	-0.3964093	
3.029	-0.3976232	
3.03	-0.3988364	
3.031	-0.4000489	
3.032	-0.4012606	
3.033	-0.4024715	
3.034	-0.4036816	
3.035	-0.404891	
3.036	-0.4060996	
3.037	-0.4073074	
3.038	-0.4085144	
3.039	-0.4097206	
3.04	-0.4109261	
3.041	-0.4121309	
3.042	-0.4133347	
3.043	-0.4145378	
3.044	-0.4157402	
3.045	-0.4169418	
3.046	-0.4181424	
3.047	-0.4193424	
3.048	-0.4205416	
3.049	-0.4217398	
3.05	-0.4229374	
3.051	-0.4241341	
3.052	-0.42533	
3.053	-0.4265251	
3.054	-0.4277194	
3.055	-0.4289128	
3.056	-0.4301055	
3.057	-0.4312974	
3.058	-0.4324884	
3.059	-0.4336786	
3.06	-0.4348679	
3.061	-0.4360565	
3.062	-0.4372442	
3.063	-0.4384311	
3.064	-0.4396172	
3.065	-0.4408025	
3.066	-0.4419869	
3.067	-0.4431704	
3.068	-0.4443531	
3.069	-0.4455349	
3.07	-0.4467159	
3.071	-0.4478961	
3.072	-0.4490753	
3.073	-0.4502538	
3.074	-0.4514314	
3.075	-0.4526081	
3.076	-0.453784	
3.077	-0.4549591	
3.078	-0.4561333	
3.079	-0.4573066	
3.08	-0.458479	
3.081	-0.4596505	
3.082	-0.4608212	
3.083	-0.4619911	
3.084	-0.46316	
3.085	-0.4643281	
3.086	-0.4654953	
3.087	-0.4666615	
3.088	-0.4678269	
3.089	-0.4689914	
3.09	-0.4701551	
3.091	-0.4713179	
3.092	-0.4724797	
3.093	-0.4736405	
3.094	-0.4748006	
3.095	-0.4759597	
3.096	-0.477118	
3.097	-0.4782754	
3.098	-0.4794318	
3.099	-0.4805874	
3.1	-0.481742	
3.101	-0.4828957	
3.102	-0.4840485	
3.103	-0.4852004	
3.104	-0.4863513	
3.105	-0.4875014	
3.106	-0.4886506	
3.107	-0.4897988	
3.108	-0.4909461	
3.109	-0.4920925	
3.11	-0.4932379	
3.111	-0.4943824	
3.112	-0.495526	
3.113	-0.4966686	
3.114	-0.4978104	
3.115	-0.4989511	
3.116	-0.500091	
3.117	-0.5012298	
3.118	-0.5023678	
3.119	-0.5035048	
3.12	-0.5046408	
3.121	-0.5057759	
3.122	-0.5069099	
3.123	-0.5080431	
3.124	-0.5091752	
3.125	-0.5103065	
3.126	-0.5114368	
3.127	-0.5125661	
3.128	-0.5136945	
3.129	-0.5148219	
3.13	-0.5159484	
3.131	-0.5170738	
3.132	-0.5181984	
3.133	-0.5193219	
3.134	-0.5204444	
3.135	-0.521566	
3.136	-0.5226866	
3.137	-0.5238062	
3.138	-0.5249248	
3.139	-0.5260424	
3.14	-0.5271591	
3.141	-0.5282748	
3.142	-0.5293894	
3.143	-0.530503	
3.144	-0.5316156	
3.145	-0.5327274	
3.146	-0.5338381	
3.147	-0.5349476	
3.148	-0.5360563	
3.149	-0.537164	
3.15	-0.5382707	
3.151	-0.5393764	
3.152	-0.5404811	
3.153	-0.5415847	
3.154	-0.5426873	
3.155	-0.5437889	
3.156	-0.5448895	
3.157	-0.5459891	
3.158	-0.5470877	
3.159	-0.5481852	
3.16	-0.5492817	
3.161	-0.5503771	
3.162	-0.5514715	
3.163	-0.5525649	
3.164	-0.5536574	
3.165	-0.5547488	
3.166	-0.5558391	
3.167	-0.5569285	
3.168	-0.5580167	
3.169	-0.5591038	
3.17	-0.5601901	
3.171	-0.5612752	
3.172	-0.5623593	
3.173	-0.5634423	
3.174	-0.5645243	
3.175	-0.5656052	
3.176	-0.566685	
3.177	-0.5677638	
3.178	-0.5688415	
3.179	-0.5699181	
3.18	-0.5709937	
3.181	-0.5720683	
3.182	-0.5731418	
3.183	-0.5742142	
3.184	-0.5752856	
3.185	-0.5763558	
3.186	-0.5774251	
3.187	-0.5784932	
3.188	-0.5795602	
3.189	-0.5806262	
3.19	-0.581691	
3.191	-0.582755	
3.192	-0.5838176	
3.193	-0.5848793	
3.194	-0.5859399	
3.195	-0.5869994	
3.196	-0.5880578	
3.197	-0.589115	
3.198	-0.5901712	
3.199	-0.5912264	
3.2	-0.5922805	
3.201	-0.5933334	
3.202	-0.5943852	
3.203	-0.5954359	
3.204	-0.5964856	
3.205	-0.597534	
3.206	-0.5985814	
3.207	-0.5996277	
3.208	-0.6006728	
3.209	-0.6017169	
3.21	-0.6027599	
3.211	-0.6038018	
3.212	-0.6048424	
3.213	-0.605882	
3.214	-0.6069206	
3.215	-0.6079579	
3.216	-0.6089941	
3.217	-0.6100293	
3.218	-0.6110633	
3.219	-0.6120961	
3.22	-0.6131279	
3.221	-0.6141585	
3.222	-0.6151879	
3.223	-0.6162161	
3.224	-0.6172434	
3.225	-0.6182694	
3.226	-0.6192944	
3.227	-0.6203182	
3.228	-0.6213409	
3.229	-0.6223623	
3.23	-0.6233826	
3.231	-0.6244017	
3.232	-0.6254197	
3.233	-0.6264366	
3.234	-0.6274522	
3.235	-0.6284668	
3.236	-0.6294802	
3.237	-0.6304924	
3.238	-0.6315035	
3.239	-0.6325135	
3.24	-0.6335222	
3.241	-0.6345297	
3.242	-0.6355361	
3.243	-0.6365414	
3.244	-0.6375456	
3.245	-0.6385485	
3.246	-0.6395501	
3.247	-0.6405508	
3.248	-0.6415502	
3.249	-0.6425484	
3.25	-0.6435454	
3.251	-0.6445414	
3.252	-0.6455361	
3.253	-0.6465296	
3.254	-0.6475219	
3.255	-0.648513	
3.256	-0.649503	
3.257	-0.6504916	
3.258	-0.6514792	
3.259	-0.6524656	
3.26	-0.6534507	
3.261	-0.6544347	
3.262	-0.6554174	
3.263	-0.656399	
3.264	-0.6573793	
3.265	-0.6583584	
3.266	-0.6593364	
3.267	-0.6603132	
3.268	-0.6612888	
3.269	-0.6622632	
3.27	-0.6632363	
3.271	-0.6642082	
3.272	-0.665179	
3.273	-0.6661485	
3.274	-0.6671168	
3.275	-0.6680838	
3.276	-0.6690496	
3.277	-0.6700142	
3.278	-0.6709777	
3.279	-0.6719398	
3.28	-0.6729008	
3.281	-0.6738605	
3.282	-0.6748189	
3.283	-0.6757762	
3.284	-0.6767324	
3.285	-0.6776872	
3.286	-0.6786408	
3.287	-0.6795932	
3.288	-0.6805444	
3.289	-0.6814944	
3.29	-0.682443	
3.291	-0.6833904	
3.292	-0.6843365	
3.293	-0.6852815	
3.294	-0.6862252	
3.295	-0.6871676	
3.296	-0.6881089	
3.297	-0.6890489	
3.298	-0.6899875	
3.299	-0.6909249	
3.3	-0.6918612	
3.301	-0.6927962	
3.302	-0.6937299	
3.303	-0.6946623	
3.304	-0.6955935	
3.305	-0.6965234	
3.306	-0.6974521	
3.307	-0.6983795	
3.308	-0.6993056	
3.309	-0.7002304	
3.31	-0.701154	
3.311	-0.7020763	
3.312	-0.7029973	
3.313	-0.703917	
3.314	-0.7048355	
3.315	-0.7057527	
3.316	-0.7066687	
3.317	-0.7075832	
3.318	-0.7084966	
3.319	-0.7094088	
3.32	-0.7103196	
3.321	-0.7112291	
3.322	-0.7121375	
3.323	-0.7130444	
3.324	-0.7139502	
3.325	-0.7148544	
3.326	-0.7157575	
3.327	-0.7166593	
3.328	-0.7175598	
3.329	-0.7184591	
3.33	-0.719357	
3.331	-0.7202536	
3.332	-0.721149	
3.333	-0.722043	
3.334	-0.7229357	
3.335	-0.7238272	
3.336	-0.7247174	
3.337	-0.7256061	
3.338	-0.7264937	
3.339	-0.7273799	
3.34	-0.7282648	
3.341	-0.7291484	
3.342	-0.7300307	
3.343	-0.7309117	
3.344	-0.7317914	
3.345	-0.7326698	
3.346	-0.7335469	
3.347	-0.7344226	
3.348	-0.7352971	
3.349	-0.7361702	
3.35	-0.737042	
3.351	-0.7379125	
3.352	-0.7387817	
3.353	-0.7396495	
3.354	-0.7405159	
3.355	-0.7413812	
3.356	-0.742245	
3.357	-0.7431076	
3.358	-0.7439688	
3.359	-0.7448288	
3.36	-0.7456872	
3.361	-0.7465444	
3.362	-0.7474003	
3.363	-0.7482548	
3.364	-0.749108	
3.365	-0.7499598	
3.366	-0.7508104	
3.367	-0.7516596	
3.368	-0.7525076	
3.369	-0.753354	
3.37	-0.754199	
3.371	-0.7550427	
3.372	-0.7558852	
3.373	-0.7567263	
3.374	-0.7575659	
3.375	-0.7584043	
3.376	-0.7592413	
3.377	-0.760077	
3.378	-0.7609114	
3.379	-0.7617445	
3.38	-0.7625761	
3.381	-0.7634063	
3.382	-0.7642352	
3.383	-0.7650627	
3.384	-0.765889	
3.385	-0.7667138	
3.386	-0.7675373	
3.387	-0.7683595	
3.388	-0.7691802	
3.389	-0.7699996	
3.39	-0.7708175	
3.391	-0.7716342	
3.392	-0.7724495	
3.393	-0.7732635	
3.394	-0.7740759	
3.395	-0.774887	
3.396	-0.7756968	
3.397	-0.7765052	
3.398	-0.7773122	
3.399	-0.778118	
3.4	-0.7789222	
3.401	-0.7797252	
3.402	-0.7805266	
3.403	-0.7813268	
3.404	-0.7821255	
3.405	-0.782923	
3.406	-0.7837189	
3.407	-0.7845135	
3.408	-0.7853068	
3.409	-0.7860987	
3.41	-0.786889	
3.411	-0.7876779	
3.412	-0.7884656	
3.413	-0.7892519	
3.414	-0.7900367	
3.415	-0.7908202	
3.416	-0.7916023	
3.417	-0.7923829	
3.418	-0.793162	
3.419	-0.7939401	
3.42	-0.7947165	
3.421	-0.7954915	
3.422	-0.7962652	
3.423	-0.7970375	
3.424	-0.7978082	
3.425	-0.7985778	
3.426	-0.7993459	
3.427	-0.8001125	
3.428	-0.8008778	
3.429	-0.8016416	
3.43	-0.8024041	
3.431	-0.803165	
3.432	-0.8039246	
3.433	-0.8046829	
3.434	-0.8054396	
3.435	-0.8061948	
3.436	-0.8069488	
3.437	-0.8077012	
3.438	-0.8084522	
3.439	-0.8092018	
3.44	-0.8099501	
3.441	-0.8106968	
3.442	-0.8114423	
3.443	-0.8121864	
3.444	-0.8129291	
3.445	-0.8136701	
3.446	-0.8144097	
3.447	-0.8151479	
3.448	-0.8158848	
3.449	-0.8166202	
3.45	-0.8173541	
3.451	-0.8180867	
3.452	-0.8188178	
3.453	-0.8195475	
3.454	-0.8202758	
3.455	-0.8210027	
3.456	-0.821728	
3.457	-0.8224519	
3.458	-0.8231744	
3.459	-0.8238956	
3.46	-0.8246152	
3.461	-0.8253334	
3.462	-0.8260501	
3.463	-0.8267654	
3.464	-0.8274793	
3.465	-0.8281918	
3.466	-0.8289028	
3.467	-0.8296123	
3.468	-0.8303204	
3.469	-0.8310272	
3.47	-0.8317324	
3.471	-0.832436	
3.472	-0.8331383	
3.473	-0.8338391	
3.474	-0.8345385	
3.475	-0.8352364	
3.476	-0.8359329	
3.477	-0.8366278	
3.478	-0.8373212	
3.479	-0.8380133	
3.48	-0.8387039	
3.481	-0.8393931	
3.482	-0.8400809	
3.483	-0.8407671	
3.484	-0.8414517	
3.485	-0.842135	
3.486	-0.8428168	
3.487	-0.8434973	
3.488	-0.8441764	
3.489	-0.8448538	
