Time	3External	3Synaptic	4Synaptic	4External	3Vm	4Vm	3FF	4FF	
0.68	0	0	-3.323021E-13	0	5.316833E-06	0.04997076	5.316833E-05	0.4997076	
0.682	0	0	-2.658417E-13	0	4.253467E-06	0.04997607	4.253467E-05	0.4997607	
0.684	0	0	-2.126733E-13	0	3.402773E-06	0.04998043	3.402773E-05	0.4998043	
0.686	0	0	-1.701387E-13	0	2.722219E-06	0.049984	2.722219E-05	0.4998401	
0.688	0	0	-1.361109E-13	0	2.177775E-06	0.04998693	2.177775E-05	0.4998693	
0.6900001	0	0	-1.088887E-13	0	1.74222E-06	0.04998933	1.74222E-05	0.4998933	
0.692	0	0	-8.7111E-14	0	1.393776E-06	0.04999129	1.393776E-05	0.4999129	
0.694	0	0	-6.96888E-14	0	1.115021E-06	0.04999289	1.115021E-05	0.4999289	
0.696	0	0	-5.575103E-14	0	8.920165E-07	0.0499942	8.920165E-06	0.499942	
0.698	0	0	-4.460082E-14	0	7.136132E-07	0.04999527	7.136132E-06	0.4999527	
0.7	6E-09	0	-3.568066E-14	0	5.708906E-07	0.04999615	5.708906E-06	0.4999615	
0.702	6E-09	0	-2.854453E-14	0	0.01200046	0.04999686	0.1200046	0.4999686	
0.7040001	6E-09	0	-6.000229E-10	0	0.02160037	0.04879744	0.2160037	0.4879744	
0.706	6E-09	0	-1.080018E-09	0	0.02928029	0.04687792	0.2928029	0.4687792	
0.708	6E-09	0	-1.464015E-09	0	0.03542424	0.04457431	0.3542424	0.4457431	
0.71	6E-09	0	-1.771212E-09	0	0.04033939	0.04211702	0.4033939	0.4211702	
0.712	6E-09	0	-2.016969E-09	0	0.04427151	0.03965968	0.4427151	0.3965968	
0.714	6E-09	0	-2.213576E-09	0	0.04741721	0.03730059	0.4741721	0.3730059	
0.716	6E-09	0	-2.37086E-09	0	0.04993377	0.03509875	0.4993377	0.3509875	
0.7180001	6E-09	0	-2.496688E-09	0	0.05194702	0.03308562	0.5194702	0.3308562	
0.72	6E-09	0	-2.597351E-09	0	0.05355761	0.0312738	0.5355761	0.312738	
0.7220001	6E-09	0	-2.677881E-09	0	0.05484609	0.02966328	0.5484609	0.2966328	
0.724	6E-09	0	-2.742304E-09	0	0.05587687	0.02824601	0.5587687	0.2824601	
0.726	6E-09	0	-2.793843E-09	0	0.0567015	0.02700912	0.5670149	0.2700912	
0.728	6E-09	0	-2.835075E-09	0	0.0573612	0.02593715	0.573612	0.2593715	
0.73	6E-09	0	-2.86806E-09	0	0.05788896	0.0250136	0.5788896	0.250136	
0.7320001	6E-09	0	-2.894448E-09	0	0.05831117	0.02422198	0.5831117	0.2422198	
0.734	6E-09	0	-2.915558E-09	0	0.05864893	0.02354647	0.5864893	0.2354647	
0.7360001	6E-09	0	-2.932447E-09	0	0.05891915	0.02297228	0.5891914	0.2297228	
0.738	6E-09	0	-2.945957E-09	0	0.05913532	0.02248591	0.5913532	0.2248591	
0.74	6E-09	0	-2.956766E-09	0	0.05930825	0.0220752	0.5930825	0.220752	
0.742	6E-09	0	-2.965413E-09	0	0.0594466	0.02172933	0.594466	0.2172933	
0.744	6E-09	0	-2.97233E-09	0	0.05955728	0.02143881	0.5955728	0.2143881	
0.7460001	6E-09	0	-2.977864E-09	0	0.05964582	0.02119531	0.5964583	0.2119531	
0.748	6E-09	0	-2.982291E-09	0	0.05971666	0.02099167	0.5971666	0.2099167	
0.7500001	6E-09	0	-2.985833E-09	0	0.05977333	0.02082167	0.5977333	0.2082167	
0.752	6E-09	0	-2.988667E-09	0	0.05981866	0.02068	0.5981866	0.2068	
0.754	6E-09	0	-2.990933E-09	0	0.05985493	0.02056214	0.5985493	0.2056214	
0.756	6E-09	0	-2.992746E-09	0	0.05988394	0.02046422	0.5988394	0.2046421	
0.758	6E-09	0	-2.994197E-09	0	0.05990715	0.02038298	0.5990715	0.2038298	
0.7600001	6E-09	0	-2.995358E-09	0	0.05992572	0.02031567	0.5992572	0.2031567	
0.762	6E-09	0	-2.996286E-09	0	0.05994058	0.02025996	0.5994058	0.2025996	
0.7640001	6E-09	0	-2.997029E-09	0	0.05995246	0.02021391	0.5995246	0.2021391	
0.766	6E-09	0	-2.997623E-09	0	0.05996197	0.02017588	0.5996197	0.2017588	
0.768	6E-09	0	-2.998098E-09	0	0.05996958	0.02014451	0.5996958	0.2014451	
0.77	6E-09	0	-2.998479E-09	0	0.05997566	0.02011865	0.5997566	0.2011865	
0.772	6E-09	0	-2.998783E-09	0	0.05998053	0.02009735	0.5998053	0.2009735	
0.774	6E-09	0	-2.999026E-09	0	0.05998442	0.02007983	0.5998442	0.2007983	
0.776	6E-09	0	-2.999221E-09	0	0.05998754	0.02006542	0.5998754	0.2006542	
0.7780001	6E-09	0	-2.999377E-09	0	0.05999003	0.02005358	0.5999003	0.2005358	
0.78	6E-09	0	-2.999502E-09	0	0.05999202	0.02004386	0.5999202	0.2004386	
0.7820001	6E-09	0	-2.999601E-09	0	0.05999362	0.02003589	0.5999362	0.2003589	
0.784	6E-09	0	-2.999681E-09	0	0.0599949	0.02002935	0.5999489	0.2002935	
0.786	6E-09	0	-2.999745E-09	0	0.05999592	0.02002399	0.5999591	0.2002399	
0.788	6E-09	0	-2.999796E-09	0	0.05999673	0.0200196	0.5999673	0.200196	
0.79	6E-09	0	-2.999836E-09	0	0.05999738	0.02001601	0.5999739	0.2001601	
0.7920001	6E-09	0	-2.999869E-09	0	0.05999791	0.02001307	0.599979	0.2001307	
0.794	6E-09	0	-2.999895E-09	0	0.05999833	0.02001066	0.5999833	0.2001066	
0.7960001	6E-09	0	-2.999916E-09	0	0.05999866	0.0200087	0.5999866	0.200087	
0.798	6E-09	0	-2.999933E-09	0	0.05999893	0.02000709	0.5999893	0.2000709	
0.8	0	0	-2.999947E-09	0	0.05999914	0.02000578	0.5999914	0.2000578	
0.802	0	0	-2.999957E-09	0	0.04799931	0.02000471	0.4799932	0.2000471	
0.804	0	0	-2.399966E-09	0	0.03839945	0.02120384	0.3839945	0.2120384	
0.8060001	0	0	-1.919973E-09	0	0.03071956	0.02312312	0.3071956	0.2312312	
0.808	0	0	-1.535978E-09	0	0.02457565	0.02542654	0.2457565	0.2542654	
0.8100001	0	0	-1.228782E-09	0	0.01966052	0.02788367	0.1966052	0.2788367	
0.812	0	0	-9.830259E-10	0	0.01572841	0.03034089	0.1572841	0.3034089	
0.814	0	0	-7.864207E-10	0	0.01258273	0.03269987	0.1258273	0.3269987	
0.816	0	0	-6.291366E-10	0	0.01006619	0.03490162	0.1006619	0.3490162	
0.818	0	0	-5.033092E-10	0	0.008052948	0.03691468	0.08052948	0.3691468	
0.8200001	0	0	-4.026474E-10	0	0.006442358	0.03872645	0.06442358	0.3872645	
0.822	0	0	-3.221179E-10	0	0.005153887	0.04033692	0.05153887	0.4033692	
0.8240001	0	0	-2.576943E-10	0	0.004123109	0.04175415	0.0412311	0.4175415	
0.826	0	0	-2.061555E-10	0	0.003298488	0.04299101	0.03298488	0.4299101	
0.8280001	0	0	-1.649244E-10	0	0.00263879	0.04406296	0.0263879	0.4406296	
0.83	0	0	-1.319395E-10	0	0.002111032	0.04498649	0.02111032	0.4498649	
0.832	0	0	-1.055516E-10	0	0.001688825	0.04577808	0.01688825	0.4577808	
0.8340001	0	0	-8.444127E-11	0	0.00135106	0.04645358	0.0135106	0.4645358	
0.836	0	0	-6.755302E-11	0	0.001080848	0.04702776	0.01080848	0.4702776	
0.8380001	0	0	-5.404241E-11	0	0.0008646786	0.04751412	0.008646786	0.4751412	
0.84	0	0	-4.323393E-11	0	0.0006917429	0.04792483	0.006917429	0.4792483	
0.8420001	0	0	-3.458714E-11	0	0.0005533943	0.04827069	0.005533943	0.4827069	
0.844	0	0	-2.766971E-11	0	0.0004427154	0.04856121	0.004427155	0.4856121	
0.846	0	0	-2.213577E-11	0	0.0003541724	0.0488047	0.003541724	0.488047	
0.848	0	0	-1.770862E-11	0	0.0002833379	0.04900834	0.002833379	0.4900834	
0.85	0	0	-1.41669E-11	0	0.0002266703	0.04917834	0.002266703	0.4917834	
0.8520001	0	0	-1.133352E-11	0	0.0001813362	0.04932	0.001813362	0.4932001	
0.854	0	0	-9.066812E-12	0	0.000145069	0.04943787	0.00145069	0.4943787	
0.8560001	0	0	-7.25345E-12	0	0.0001160552	0.04953579	0.001160552	0.4953579	
0.858	0	0	-5.80276E-12	0	9.284416E-05	0.04961703	0.0009284416	0.4961703	
0.86	0	0	-4.642208E-12	0	7.427533E-05	0.04968434	0.0007427533	0.4968434	
0.862	0	0	-3.713766E-12	0	5.942026E-05	0.04974004	0.0005942026	0.4974004	
0.864	0	0	-2.971013E-12	0	4.753621E-05	0.04978609	0.0004753621	0.4978609	
0.8660001	0	0	-2.37681E-12	0	3.802896E-05	0.04982412	0.0003802896	0.4982412	
0.868	0	0	-1.901448E-12	0	3.042317E-05	0.04985549	0.0003042317	0.4985549	
0.8700001	0	0	-1.521159E-12	0	2.433854E-05	0.04988135	0.0002433854	0.4988135	
0.872	0	0	-1.216927E-12	0	1.947083E-05	0.04990265	0.0001947083	0.4990265	
0.874	0	0	-9.735413E-13	0	1.557666E-05	0.04992018	0.0001557666	0.4992017	
0.876	0	0	-7.788331E-13	0	1.246133E-05	0.04993458	0.0001246133	0.4993458	
0.878	0	0	-6.230665E-13	0	9.969064E-06	0.04994642	9.969065E-05	0.4994642	
0.8800001	0	0	-4.984532E-13	0	7.975251E-06	0.04995614	7.975251E-05	0.4995614	
0.882	0	0	-3.987625E-13	0	6.380201E-06	0.04996412	6.380201E-05	0.4996412	
0.8840001	0	0	-3.1901E-13	0	5.104161E-06	0.04997065	5.104161E-05	0.4997065	
0.886	0	0	-2.55208E-13	0	4.083328E-06	0.04997601	4.083329E-05	0.4997601	
0.8880001	0	0	-2.041664E-13	0	3.266663E-06	0.0499804	3.266663E-05	0.499804	
0.89	0	0	-1.633331E-13	0	2.61333E-06	0.04998399	2.61333E-05	0.4998399	
0.892	0	0	-1.306665E-13	0	2.090664E-06	0.04998693	2.090664E-05	0.4998693	
0.8940001	0	0	-1.045332E-13	0	1.672531E-06	0.04998934	1.672531E-05	0.4998934	
0.896	0	0	-8.362657E-14	0	1.338025E-06	0.0499913	1.338025E-05	0.499913	
0.8980001	0	0	-6.690125E-14	0	1.07042E-06	0.04999291	1.07042E-05	0.4999291	
0.9	8E-09	0	-5.352099E-14	0	8.563359E-07	0.04999422	8.563358E-06	0.4999422	
0.9020001	8E-09	0	-4.281679E-14	0	0.01600069	0.04999529	0.1600069	0.4999529	
0.904	8E-09	0	-8.000343E-10	0	0.02880055	0.04839617	0.2880055	0.4839617	
0.906	8E-09	0	-1.440028E-09	0	0.03904044	0.04583688	0.3904044	0.4583688	
0.9080001	8E-09	0	-1.952022E-09	0	0.04723235	0.04276546	0.4723235	0.4276546	
0.91	8E-09	0	-2.361618E-09	0	0.05378588	0.03948913	0.5378588	0.3948913	
0.9120001	8E-09	0	-2.689294E-09	0	0.05902871	0.03621272	0.5902871	0.3621272	
0.914	8E-09	0	-2.951435E-09	0	0.06322297	0.0330673	0.6322297	0.330673	
0.9160001	8E-09	0	-3.161148E-09	0	0.06657837	0.03013154	0.6657838	0.3013154	
0.918	8E-09	0	-3.328919E-09	0	0.0692627	0.0274474	0.692627	0.274474	
0.92	8E-09	0	-3.463135E-09	0	0.07141016	0.02503165	0.7141016	0.2503165	
0.9220001	8E-09	0	-3.570508E-09	0	0.07312813	0.0228843	0.7312813	0.228843	
0.924	8E-09	0	-3.656406E-09	0	0.0745025	0.02099463	0.745025	0.2099463	
0.9260001	8E-09	0	-3.725125E-09	0	0.07560199	0.01934545	0.7560199	0.1934545	
0.928	8E-09	0	-3.7801E-09	0	0.0764816	0.01791616	0.7648159	0.1791616	
0.9300001	8E-09	0	-3.82408E-09	0	0.07718527	0.01668477	0.7718527	0.1668477	
0.932	8E-09	0	-3.859264E-09	0	0.07774822	0.01562929	0.7774822	0.1562929	
0.934	8E-09	0	-3.887411E-09	0	0.07819857	0.01472861	0.7819858	0.1472861	
0.936	8E-09	0	-3.909929E-09	0	0.07855886	0.01396303	0.7855886	0.1396303	
0.938	8E-09	0	-3.927943E-09	0	0.07884709	0.01331454	0.7884709	0.1331454	
0.9400001	8E-09	0	-3.942354E-09	0	0.07907767	0.01276692	0.7907767	0.1276692	
0.942	8E-09	0	-3.953883E-09	0	0.07926214	0.01230577	0.7926214	0.1230577	
0.9440001	8E-09	0	-3.963107E-09	0	0.07940971	0.0119184	0.7940971	0.119184	
0.946	8E-09	0	-3.970486E-09	0	0.07952777	0.01159375	0.7952777	0.1159375	
0.9480001	8E-09	0	-3.976388E-09	0	0.07962221	0.01132222	0.7962221	0.1132222	
0.95	8E-09	0	-3.981111E-09	0	0.07969777	0.01109556	0.7969776	0.1109556	
0.952	8E-09	0	-3.984888E-09	0	0.07975821	0.01090667	0.7975821	0.1090667	
0.9540001	8E-09	0	-3.987911E-09	0	0.07980657	0.01074951	0.7980657	0.1074951	
0.956	8E-09	0	-3.990328E-09	0	0.07984525	0.01061895	0.7984525	0.1061895	
0.9580001	8E-09	0	-3.992263E-09	0	0.0798762	0.01051064	0.798762	0.1051064	
0.96	8E-09	0	-3.99381E-09	0	0.07990096	0.01042089	0.7990096	0.1042089	
0.9620001	8E-09	0	-3.995048E-09	0	0.07992077	0.01034662	0.7992077	0.1034662	
0.964	8E-09	0	-3.996039E-09	0	0.07993662	0.01028522	0.7993662	0.1028522	
0.966	8E-09	0	-3.996831E-09	0	0.07994929	0.01023451	0.7994929	0.1023451	
0.9680001	8E-09	0	-3.997465E-09	0	0.07995943	0.01019268	0.7995943	0.1019268	
0.97	8E-09	0	-3.997971E-09	0	0.07996754	0.0101582	0.7996755	0.101582	
0.9720001	8E-09	0	-3.998377E-09	0	0.07997403	0.01012981	0.7997403	0.1012981	
0.974	8E-09	0	-3.998701E-09	0	0.07997923	0.01010644	0.7997923	0.1010644	
0.9760001	8E-09	0	-3.998962E-09	0	0.07998338	0.01008723	0.7998338	0.1008723	
0.978	8E-09	0	-3.999169E-09	0	0.07998671	0.01007145	0.799867	0.1007145	
0.98	8E-09	0	-3.999335E-09	0	0.07998937	0.01005849	0.7998937	0.1005849	
0.9820001	8E-09	0	-3.999468E-09	0	0.07999149	0.01004785	0.7999149	0.1004785	
0.984	8E-09	0	-3.999574E-09	0	0.07999319	0.01003913	0.7999319	0.1003913	
0.9860001	8E-09	0	-3.999659E-09	0	0.07999455	0.01003199	0.7999455	0.1003199	
0.988	8E-09	0	-3.999728E-09	0	0.07999564	0.01002614	0.7999564	0.1002614	
0.9900001	8E-09	0	-3.999782E-09	0	0.07999651	0.01002134	0.7999651	0.1002134	
0.992	8E-09	0	-3.999826E-09	0	0.0799972	0.01001742	0.7999721	0.1001742	
0.994	8E-09	0	-3.99986E-09	0	0.07999776	0.01001422	0.7999777	0.1001422	
0.9960001	8E-09	0	-3.999888E-09	0	0.07999821	0.0100116	0.7999821	0.100116	
0.998	8E-09	0	-3.99991E-09	0	0.07999857	0.01000946	0.7999856	0.1000946	
1	0	0	-3.999928E-09	0	0.07999885	0.01000771	0.7999885	0.1000771	
1.002	0	0	-3.999943E-09	0	0.06399908	0.01000628	0.6399908	0.1000628	
1.004	0	0	-3.199954E-09	0	0.05119926	0.01160512	0.5119926	0.1160512	
1.006	0	0	-2.559963E-09	0	0.04095941	0.01416417	0.4095941	0.1416417	
1.008	0	0	-2.04797E-09	0	0.03276753	0.01723539	0.3276753	0.1723539	
1.01	0	0	-1.638376E-09	0	0.02621402	0.02051156	0.2621402	0.2051156	
1.012	0	0	-1.310701E-09	0	0.02097122	0.02378784	0.2097122	0.2378784	
1.014	0	0	-1.048561E-09	0	0.01677698	0.02693315	0.1677698	0.2693315	
1.016	0	0	-8.388488E-10	0	0.01342158	0.02986883	0.1342158	0.2986883	
1.018	0	0	-6.71079E-10	0	0.01073726	0.0325529	0.1073726	0.325529	
1.02	0	0	-5.368632E-10	0	0.008589811	0.0349686	0.08589811	0.349686	
1.022	0	0	-4.294906E-10	0	0.006871848	0.03711589	0.06871849	0.371159	
1.024	0	0	-3.435924E-10	0	0.005497478	0.03900553	0.05497478	0.3900553	
1.026	0	0	-2.748739E-10	0	0.004397983	0.04065467	0.04397983	0.4065467	
1.028	0	0	-2.198991E-10	0	0.003518386	0.04208394	0.03518386	0.4208394	
1.03	0	0	-1.759193E-10	0	0.002814709	0.04331531	0.02814709	0.4331532	
1.032	0	0	-1.407355E-10	0	0.002251767	0.04437078	0.02251767	0.4437078	
1.034	0	0	-1.125883E-10	0	0.001801414	0.04527145	0.01801414	0.4527144	
1.036	0	0	-9.007068E-11	0	0.001441131	0.04603701	0.01441131	0.4603702	
1.038	0	0	-7.205654E-11	0	0.001152905	0.0466855	0.01152905	0.466855	
1.04	0	0	-5.764524E-11	0	0.0009223237	0.04723311	0.009223238	0.4723311	
1.042	0	0	-4.611619E-11	0	0.0007378589	0.04769425	0.007378589	0.4769425	
1.044	0	0	-3.689295E-11	0	0.0005902871	0.04808162	0.005902871	0.4808162	
1.046	0	0	-2.951436E-11	0	0.0004722297	0.04840627	0.004722297	0.4840627	
1.048	0	0	-2.361149E-11	0	0.0003777838	0.04867779	0.003777838	0.4867779	
1.05	0	0	-1.888919E-11	0	0.000302227	0.04890445	0.00302227	0.4890445	
1.052	0	0	-1.511135E-11	0	0.0002417816	0.04909334	0.002417816	0.4909334	
1.054	0	0	-1.208908E-11	0	0.0001934253	0.04925049	0.001934253	0.492505	
1.056	0	0	-9.671266E-12	0	0.0001547402	0.04938105	0.001547402	0.4938105	
1.058	0	0	-7.737012E-12	0	0.0001237922	0.04948937	0.001237922	0.4948937	
1.06	0	0	-6.18961E-12	0	9.903374E-05	0.04957911	0.0009903375	0.4957911	
1.062	0	0	-4.951687E-12	0	7.922699E-05	0.04965339	0.0007922699	0.4965339	
1.064	0	0	-3.96135E-12	0	6.338159E-05	0.04971479	0.0006338159	0.4971479	
1.066	0	0	-3.16908E-12	0	5.070528E-05	0.04976549	0.0005070528	0.4976549	
1.068	0	0	-2.535264E-12	0	4.056422E-05	0.04980733	0.0004056422	0.4980733	
1.07	0	0	-2.028211E-12	0	3.245137E-05	0.0498418	0.0003245138	0.498418	
1.072	0	0	-1.622569E-12	0	2.59611E-05	0.0498702	0.000259611	0.498702	
1.074	0	0	-1.298055E-12	0	2.076888E-05	0.04989356	0.0002076888	0.4989356	
1.076	0	0	-1.038444E-12	0	1.66151E-05	0.04991277	0.000166151	0.4991277	
1.078	0	0	-8.307552E-13	0	1.329208E-05	0.04992856	0.0001329208	0.4992856	
1.08	0	0	-6.646042E-13	0	1.063367E-05	0.04994152	0.0001063367	0.4994152	
1.082	0	0	-5.316833E-13	0	8.506933E-06	0.04995215	8.506933E-05	0.4995215	
1.084	0	0	-4.253467E-13	0	6.805546E-06	0.04996087	6.805547E-05	0.4996087	
1.086	0	0	-3.402773E-13	0	5.444437E-06	0.04996802	5.444437E-05	0.4996802	
1.088	0	0	-2.722219E-13	0	4.35555E-06	0.04997387	4.35555E-05	0.4997387	
1.09	0	0	-2.177775E-13	0	3.48444E-06	0.04997866	3.48444E-05	0.4997866	
1.092	0	0	-1.74222E-13	0	2.787552E-06	0.04998258	2.787552E-05	0.4998258	
1.094	0	0	-1.393776E-13	0	2.230041E-06	0.04998578	2.230041E-05	0.4998578	
1.096	0	0	-1.115021E-13	0	1.784033E-06	0.0499884	1.784033E-05	0.499884	
1.098	0	0	-8.920165E-14	0	1.427226E-06	0.04999055	1.427226E-05	0.4999055	
1.1	0	0	-7.136132E-14	0	1.141781E-06	0.04999229	1.141781E-05	0.4999229	
1.102	0	0	-5.708905E-14	0	9.134249E-07	0.04999372	9.134248E-06	0.4999372	
1.104	0	0	-4.567124E-14	0	7.307399E-07	0.04999489	7.307399E-06	0.4999489	
1.106	0	0	-3.653699E-14	0	5.845919E-07	0.04999584	5.845919E-06	0.4999584	
1.108	0	0	-2.92296E-14	0	4.676735E-07	0.04999661	4.676735E-06	0.4999661	
1.11	0	0	-2.338368E-14	0	3.741388E-07	0.04999724	3.741388E-06	0.4999724	
1.112	0	0	-1.870694E-14	0	2.993111E-07	0.04999775	2.993111E-06	0.4999775	
1.114	0	0	-1.496555E-14	0	2.394488E-07	0.04999817	2.394488E-06	0.4999817	
1.116	0	0	-1.197244E-14	0	1.915591E-07	0.04999851	1.915591E-06	0.4999852	
1.118	0	0	-9.577954E-15	0	1.532472E-07	0.04999879	1.532472E-06	0.4999879	
1.12	0	0	-7.662362E-15	0	1.225978E-07	0.04999902	1.225978E-06	0.4999902	
1.122	0	0	-6.12989E-15	0	9.807823E-08	0.0499992	0	0.499992	
1.124	0	0	0	0	7.846258E-08	0.04999936	0	0.4999936	
1.126	0	0	0	0	6.277007E-08	0.04999949	0	0.4999949	
1.128	0	0	0	0	5.021606E-08	0.04999959	0	0.4999959	
1.13	0	0	0	0	4.017284E-08	0.04999967	0	0.4999967	
1.132	0	0	0	0	3.213827E-08	0.04999974	0	0.4999974	
1.134	0	0	0	0	2.571062E-08	0.04999979	0	0.4999979	
1.136	0	0	0	0	2.056849E-08	0.04999983	0	0.4999983	
1.138	0	0	0	0	1.645479E-08	0.04999986	0	0.4999986	
1.14	0	0	0	0	1.316384E-08	0.04999989	0	0.4999989	
1.142	0	0	0	0	1.053107E-08	0.04999991	0	0.4999991	
1.144	0	0	0	0	8.424855E-09	0.04999993	0	0.4999993	
1.146	0	0	0	0	6.739883E-09	0.04999994	0	0.4999995	
1.148	0	0	0	0	5.391906E-09	0.04999996	0	0.4999996	
1.15	0	0	0	0	4.313525E-09	0.04999996	0	0.4999996	
1.152	0	0	0	0	3.45082E-09	0.04999997	0	0.4999997	
1.154	0	0	0	0	2.760656E-09	0.04999997	0	0.4999998	
1.156	0	0	0	0	2.208525E-09	0.04999998	0	0.4999998	
1.158	0	0	0	0	1.76682E-09	0.04999998	0	0.4999998	
1.16	0	0	0	0	1.413456E-09	0.04999999	0	0.4999999	
1.162	0	0	0	0	1.130765E-09	0.04999999	0	0.4999999	
1.164	0	0	0	0	9.046117E-10	0.04999999	0	0.4999999	
1.166	0	0	0	0	7.236893E-10	0.04999999	0	0.4999999	
1.168	0	0	0	0	5.789514E-10	0.04999999	0	0.4999999	
1.17	0	0	0	0	4.631611E-10	0.04999999	0	0.4999999	
1.172	0	0	0	0	3.705289E-10	0.04999999	0	0.4999999	
1.174	0	0	0	0	2.964231E-10	0.04999999	0	0.4999999	
1.176	0	0	0	0	2.371385E-10	0.04999999	0	0.4999999	
1.178	0	0	0	0	1.897108E-10	0.04999999	0	0.4999999	
1.18	0	0	0	0	1.517686E-10	0.04999999	0	0.4999999	
1.182	0	0	0	0	1.214149E-10	0.04999999	0	0.4999999	
1.184	0	0	0	0	9.713192E-11	0.04999999	0	0.4999999	
1.186	0	0	0	0	7.770554E-11	0.04999999	0	0.4999999	
1.188	0	0	0	0	6.216443E-11	0.04999999	0	0.4999999	
1.19	0	0	0	0	4.973154E-11	0.04999999	0	0.4999999	
1.192	0	0	0	0	3.978523E-11	0.04999999	0	0.4999999	
1.194	0	0	0	0	3.182819E-11	0.04999999	0	0.4999999	
1.196	0	0	0	0	2.546255E-11	0.04999999	0	0.4999999	
1.198	0	0	0	0	2.037004E-11	0.04999999	0	0.4999999	
1.2	0	0	0	0	1.629603E-11	0.04999999	0	0.4999999	
