Time	ConeX	ConeY	ConeZ	
0	0	-0.2	0	
0.001	0	-0.2	0	
0.002	-4.20131E-05	-0.2	8.556086E-09	
0.003	-0.0001216247	-0.1999999	4.084322E-08	
0.004	-0.0002348822	-0.1999997	9.112915E-08	
0.005	-0.0003782465	-0.1999993	1.476518E-07	
0.006	-0.0005485489	-0.1999986	2.061204E-07	
0.007	-0.0007429524	-0.1999976	2.64003E-07	
0.008	-0.0009589166	-0.1999963	3.251615E-07	
0.009000001	-0.001194167	-0.1999947	3.937783E-07	
0.01	-0.001446666	-0.1999926	4.6457E-07	
0.011	-0.001714592	-0.1999902	5.339163E-07	
0.012	-0.00199631	-0.1999872	6.039328E-07	
0.013	-0.002290358	-0.1999838	6.761489E-07	
0.014	-0.002595427	-0.1999799	7.464392E-07	
0.015	-0.002910345	-0.1999753	8.152754E-07	
0.016	-0.00323406	-0.1999702	8.863999E-07	
0.017	-0.003565633	-0.1999645	9.562549E-07	
0.018	-0.003904222	-0.1999581	1.019844E-06	
0.019	-0.004249072	-0.1999511	1.080229E-06	
0.02	-0.004599507	-0.1999433	1.137074E-06	
0.021	-0.004954922	-0.1999349	1.201357E-06	
0.022	-0.005314776	-0.1999257	1.269013E-06	
0.023	-0.005678583	-0.1999158	1.338031E-06	
0.024	-0.006045909	-0.1999052	1.407836E-06	
0.025	-0.006416363	-0.1998938	1.481222E-06	
0.026	-0.006789596	-0.1998816	1.556359E-06	
0.027	-0.007165296	-0.1998686	1.62998E-06	
0.028	-0.007543184	-0.1998549	1.702311E-06	
0.029	-0.007923008	-0.1998404	1.773889E-06	
0.03	-0.008304543	-0.1998251	1.845419E-06	
0.031	-0.008687588	-0.1998089	1.915269E-06	
0.032	-0.009071963	-0.199792	1.989408E-06	
0.033	-0.009457505	-0.1997743	2.063155E-06	
0.034	-0.009844069	-0.1997558	2.135166E-06	
0.035	-0.01023153	-0.1997365	2.204347E-06	
0.036	-0.01061976	-0.1997163	2.27694E-06	
0.037	-0.01100867	-0.1996954	2.35071E-06	
0.038	-0.01139815	-0.1996737	2.426157E-06	
0.039	-0.01178813	-0.1996511	2.4964E-06	
0.04	-0.01217852	-0.1996278	2.577284E-06	
0.041	-0.01256927	-0.1996036	2.657488E-06	
0.042	-0.0129603	-0.1995787	2.737336E-06	
0.043	-0.01335158	-0.199553	2.814548E-06	
0.044	-0.01374304	-0.1995265	2.899072E-06	
0.045	-0.01413464	-0.1994991	2.98199E-06	
0.046	-0.01452634	-0.199471	3.060752E-06	
0.047	-0.01491811	-0.1994421	3.149876E-06	
0.048	-0.01530992	-0.1994125	3.229799E-06	
0.049	-0.01570174	-0.199382	3.322847E-06	
0.05	-0.01609353	-0.1993507	3.408534E-06	
0.051	-0.01648529	-0.1993187	3.494188E-06	
0.052	-0.01687698	-0.1992859	3.578332E-06	
0.053	-0.01726858	-0.1992523	3.661977E-06	
0.054	-0.01766009	-0.1992179	3.743414E-06	
0.055	-0.01805148	-0.1991828	3.833045E-06	
0.056	-0.01844274	-0.1991469	3.917498E-06	
0.057	-0.01883386	-0.1991102	4.002704E-06	
0.058	-0.01922483	-0.1990727	4.086069E-06	
0.059	-0.01961563	-0.1990345	4.16296E-06	
0.06	-0.02000626	-0.1989955	4.248619E-06	
0.061	-0.0203967	-0.1989558	4.338375E-06	
0.062	-0.02078696	-0.1989153	4.425942E-06	
0.063	-0.02117702	-0.1988741	4.513367E-06	
0.064	-0.02156687	-0.198832	4.59967E-06	
0.06500001	-0.02195651	-0.1987893	4.679236E-06	
0.066	-0.02234594	-0.1987458	4.761755E-06	
0.067	-0.02273515	-0.1987015	4.850006E-06	
0.068	-0.02312413	-0.1986565	4.943681E-06	
0.06900001	-0.02351288	-0.1986107	5.035295E-06	
0.07	-0.02390139	-0.1985642	5.12824E-06	
0.071	-0.02428967	-0.1985169	5.215561E-06	
0.072	-0.0246777	-0.1984689	5.303533E-06	
0.07300001	-0.02506549	-0.1984202	5.382627E-06	
0.074	-0.02545303	-0.1983707	5.464203E-06	
0.075	-0.02584032	-0.1983204	5.542947E-06	
0.07600001	-0.02622736	-0.1982695	5.62883E-06	
0.07700001	-0.02661414	-0.1982178	5.727281E-06	
0.078	-0.02700066	-0.1981653	5.82338E-06	
0.079	-0.02738692	-0.1981122	5.919401E-06	
0.08000001	-0.02777291	-0.1980583	6.007519E-06	
0.081	-0.02815864	-0.1980036	6.095628E-06	
0.082	-0.0285441	-0.1979483	6.185163E-06	
0.083	-0.02892929	-0.1978922	6.277198E-06	
0.08400001	-0.02931421	-0.1978354	6.369966E-06	
0.085	-0.02969885	-0.1977779	6.457191E-06	
0.086	-0.03008322	-0.1977196	6.538567E-06	
0.087	-0.03046731	-0.1976607	6.618521E-06	
0.08800001	-0.03085112	-0.197601	6.705161E-06	
0.089	-0.03123465	-0.1975406	6.797707E-06	
0.09	-0.0316179	-0.1974794	6.878643E-06	
0.09100001	-0.03200087	-0.1974176	6.960199E-06	
0.09200001	-0.03238354	-0.197355	7.044876E-06	
0.093	-0.03276594	-0.1972917	7.139296E-06	
0.094	-0.03314804	-0.1972278	7.229515E-06	
0.09500001	-0.03352985	-0.1971631	7.323392E-06	
0.096	-0.03391137	-0.1970977	7.415019E-06	
0.097	-0.0342926	-0.1970315	7.509185E-06	
0.098	-0.03467354	-0.1969647	7.600185E-06	
0.09900001	-0.03505418	-0.1968972	7.704725E-06	
0.1	-0.03543453	-0.196829	7.800074E-06	
0.101	-0.03581458	-0.19676	7.894272E-06	
