0.0032	-0.0481046	-0.04810458	-0.05528731	-0.04797331	-0.05519344	-0.0481071	-0.04788633	-0.0551929	-0.04810458	-0.05512969	-0.05519291	-0.0551921	-0.0551929	-0.0551929	-0.0481046	-0.0481061	
0.0034	-0.04765955	-0.04765952	-0.05511255	-0.04751294	-0.05500864	-0.04766257	-0.04741579	-0.05500801	-0.04765953	-0.05493795	-0.05500802	-0.05500706	-0.05500801	-0.05500801	-0.04765955	-0.04766136	
0.0036	-0.04723592	-0.04723588	-0.05494629	-0.04707343	-0.05483207	-0.04723953	-0.04696574	-0.05483133	-0.04723589	-0.05475422	-0.05483133	-0.0548302	-0.05483132	-0.05483133	-0.04723592	-0.04723809	
0.0038	-0.04683277	-0.04683273	-0.05478814	-0.0466539	-0.05466336	-0.04683705	-0.04653534	-0.0546625	-0.04683275	-0.05457816	-0.05466251	-0.05466119	-0.05466249	-0.0546625	-0.04683277	-0.04683534	
0.004	-0.04644921	-0.04644916	-0.05463773	-0.04625351	-0.05450219	-0.04645422	-0.04612376	-0.05450119	-0.04644918	-0.05440947	-0.0545012	-0.05449968	-0.05450118	-0.05450119	-0.04644921	-0.04645222	
0.0042	-0.04608436	-0.0460843	-0.05449471	-0.04587142	-0.05434824	-0.04609016	-0.04573022	-0.05434709	-0.04608432	-0.05424783	-0.0543471	-0.05434536	-0.05434707	-0.05434709	-0.04608436	-0.04608784	
0.0044	-0.04573737	-0.04573729	-0.05435874	-0.04550685	-0.05420118	-0.04574404	-0.04535395	-0.05419988	-0.04573732	-0.05409297	-0.05419989	-0.05419792	-0.05419986	-0.05419988	-0.04573737	-0.04574137	
0.0046	-0.04540744	-0.04540734	-0.05422949	-0.04515903	-0.05406074	-0.04541503	-0.04499423	-0.05405926	-0.04540738	-0.05394459	-0.05405928	-0.05405705	-0.05405924	-0.05405926	-0.04540744	-0.045412	
0.0048	-0.04509377	-0.04509366	-0.05410666	-0.04482724	-0.05392661	-0.04510238	-0.04465035	-0.05392496	-0.0450937	-0.05380244	-0.05392498	-0.05392248	-0.05392493	-0.05392496	-0.04509377	-0.04509894	
0.005	-0.04479563	-0.04479549	-0.05398994	-0.04451076	-0.05379853	-0.04480531	-0.04432164	-0.05379669	-0.04479554	-0.05366626	-0.05379671	-0.05379393	-0.05379666	-0.05379669	-0.04479563	-0.04480144	
0.0052	-0.04451228	-0.04451212	-0.05387905	-0.04420892	-0.05367624	-0.04452311	-0.04400744	-0.05367419	-0.04451218	-0.05353579	-0.05367422	-0.05367114	-0.05367417	-0.05367419	-0.04451228	-0.04451878	
0.0054	-0.04424304	-0.04424284	-0.05377371	-0.04392106	-0.05355948	-0.04425509	-0.04370715	-0.05355722	-0.04424292	-0.05341081	-0.05355725	-0.05355385	-0.05355719	-0.05355722	-0.04424304	-0.04425028	
0.0056	-0.04398724	-0.04398701	-0.05367366	-0.04364657	-0.05344801	-0.04400058	-0.04342014	-0.05344553	-0.0439871	-0.05329109	-0.05344557	-0.05344183	-0.05344549	-0.05344553	-0.04398724	-0.04399525	
0.0058	-0.04374425	-0.04374398	-0.05357865	-0.04338484	-0.0533416	-0.04375894	-0.04314586	-0.05333888	-0.04374408	-0.0531764	-0.05333893	-0.05333484	-0.05333884	-0.05333888	-0.04374425	-0.04375307	
0.006	-0.04351345	-0.04351315	-0.05348843	-0.0431353	-0.05324003	-0.04352956	-0.04288374	-0.05323707	-0.04351326	-0.05306654	-0.05323712	-0.05323267	-0.05323702	-0.05323707	-0.04351345	-0.04352312	
0.0062	-0.04329426	-0.04329392	-0.05340279	-0.04289739	-0.05314307	-0.04331186	-0.04263326	-0.05313986	-0.04329405	-0.05296131	-0.05313992	-0.05313509	-0.05313981	-0.05313986	-0.04329426	-0.04330482	
0.0064	-0.04308612	-0.04308573	-0.05332148	-0.04267059	-0.05305054	-0.04310527	-0.04239391	-0.05304706	-0.04308588	-0.05286051	-0.05304713	-0.05304191	-0.05304701	-0.05304706	-0.04308612	-0.04309762	
0.0066	-0.0428885	-0.04288806	-0.05324432	-0.0424544	-0.05296223	-0.04290925	-0.04216521	-0.05295848	-0.04288822	-0.05276396	-0.05295856	-0.05295293	-0.05295842	-0.05295848	-0.0428885	-0.04290095	
0.0068	-0.04270088	-0.04270039	-0.05317108	-0.04224831	-0.05287795	-0.04272329	-0.04194668	-0.05287392	-0.04270057	-0.05267148	-0.05287401	-0.05286796	-0.05287386	-0.05287392	-0.04270088	-0.04271434	
0.007	-0.04252278	-0.04252223	-0.05310159	-0.04205189	-0.05279753	-0.04254691	-0.04173788	-0.05279321	-0.04252244	-0.0525829	-0.05279331	-0.05278683	-0.05279314	-0.05279321	-0.04252278	-0.04253727	
0.0072	-0.04235374	-0.04235312	-0.05303565	-0.04186467	-0.0527208	-0.04237963	-0.04153838	-0.05271618	-0.04235335	-0.05249806	-0.05271628	-0.05270936	-0.0527161	-0.05271618	-0.04235374	-0.04236928	
0.0074	-0.0421933	-0.04219261	-0.05297311	-0.04168624	-0.05264758	-0.042221	-0.04134778	-0.05264265	-0.04219287	-0.0524168	-0.05264277	-0.05263539	-0.05264257	-0.05264265	-0.0421933	-0.04220993	
0.0076	-0.04204104	-0.04204028	-0.05291378	-0.04151618	-0.05257772	-0.04207059	-0.04116567	-0.05257249	-0.04204056	-0.05233897	-0.05257262	-0.05256477	-0.0525724	-0.05257249	-0.04204104	-0.04205878	
0.0078	-0.04189656	-0.04189572	-0.05285751	-0.04135413	-0.05251107	-0.04192801	-0.04099169	-0.05250552	-0.04189604	-0.05226443	-0.05250566	-0.05249734	-0.05250542	-0.05250552	-0.04189656	-0.04191544	
0.007999999	-0.04175946	-0.04175855	-0.05280414	-0.04119968	-0.05244749	-0.04179286	-0.04082547	-0.05244161	-0.04175889	-0.05219303	-0.05244177	-0.05243297	-0.0524415	-0.05244161	-0.04175947	-0.04177951	
0.0082	-0.0416294	-0.04162839	-0.05275354	-0.04105251	-0.05238683	-0.04166477	-0.04066667	-0.05238063	-0.04162878	-0.05212466	-0.0523808	-0.0523715	-0.05238051	-0.05238063	-0.0416294	-0.04165063	
0.0084	-0.041506	-0.0415049	-0.05270556	-0.04091227	-0.05232897	-0.04154338	-0.04051495	-0.05232243	-0.04150533	-0.05205917	-0.05232261	-0.05231282	-0.05232231	-0.05232243	-0.041506	-0.04152843	
0.008599999	-0.04138893	-0.04138775	-0.05266008	-0.04077863	-0.05227378	-0.04142837	-0.04037001	-0.0522669	-0.04138821	-0.05199644	-0.0522671	-0.0522568	-0.05226677	-0.0522669	-0.04138894	-0.0414126	
0.0088	-0.04127789	-0.04127661	-0.05261697	-0.04065129	-0.05222114	-0.0413194	-0.04023154	-0.05221392	-0.0412771	-0.05193637	-0.05221413	-0.05220332	-0.05221378	-0.05221392	-0.0412779	-0.04130279	
0.009	-0.04117256	-0.04117118	-0.0525761	-0.04052995	-0.05217093	-0.04121616	-0.04009926	-0.05216336	-0.04117171	-0.05187884	-0.05216359	-0.05215226	-0.05216321	-0.05216336	-0.04117257	-0.04119872	
0.0092	-0.04107266	-0.04107117	-0.05253738	-0.04041434	-0.05212304	-0.04111838	-0.03997288	-0.05211512	-0.04107175	-0.05182375	-0.05211537	-0.05210352	-0.05211496	-0.05211512	-0.04107267	-0.04110008	
0.0094	-0.04097791	-0.04097631	-0.05250068	-0.04030417	-0.05207738	-0.04102577	-0.03985215	-0.0520691	-0.04097693	-0.05177098	-0.05206936	-0.05205698	-0.05206892	-0.0520691	-0.04097793	-0.04100661	
0.0096	-0.04088804	-0.04088634	-0.0524659	-0.0401992	-0.05203382	-0.04093806	-0.0397368	-0.05202519	-0.04088701	-0.05172044	-0.05202547	-0.05201256	-0.052025	-0.05202519	-0.04088807	-0.04091804	
0.0098	-0.04080283	-0.04080101	-0.05243296	-0.04009918	-0.05199229	-0.04085501	-0.03962661	-0.0519833	-0.04080172	-0.05167204	-0.0519836	-0.05197015	-0.05198309	-0.0519833	-0.04080286	-0.04083412	
0.01	-0.04072203	-0.04072008	-0.05240175	-0.04000388	-0.05195268	-0.04077638	-0.03952133	-0.05194333	-0.04072084	-0.05162569	-0.05194365	-0.05192966	-0.05194311	-0.05194333	-0.04072205	-0.04075462	
0.0102	-0.04064541	-0.04064333	-0.05237218	-0.03991308	-0.05191492	-0.04070194	-0.03942075	-0.0519052	-0.04064414	-0.05158129	-0.05190554	-0.05189101	-0.05190497	-0.0519052	-0.04064543	-0.0406793	
0.0104	-0.04057276	-0.04057054	-0.05234418	-0.03982656	-0.05187891	-0.04063148	-0.03932467	-0.05186882	-0.04057141	-0.05153877	-0.05186918	-0.05185412	-0.05186858	-0.05186882	-0.04057278	-0.04060795	
0.0106	-0.04050387	-0.04050152	-0.05231767	-0.03974413	-0.05184457	-0.04056479	-0.03923287	-0.05183412	-0.04050244	-0.05149806	-0.0518345	-0.05181889	-0.05183386	-0.05183412	-0.0405039	-0.04054037	
0.0108	-0.04043856	-0.04043607	-0.05229256	-0.03966558	-0.05181183	-0.04050167	-0.03914516	-0.05180101	-0.04043704	-0.05145906	-0.05180141	-0.05178527	-0.05180074	-0.05180101	-0.04043859	-0.04047637	
0.011	-0.04037664	-0.04037401	-0.05226879	-0.03959074	-0.05178062	-0.04044194	-0.03906137	-0.05176943	-0.04037504	-0.05142171	-0.05176986	-0.05175317	-0.05176915	-0.05176944	-0.04037667	-0.04041576	
0.0112	-0.04031793	-0.04031516	-0.05224628	-0.03951943	-0.05175086	-0.04038542	-0.03898131	-0.05173931	-0.04031624	-0.05138594	-0.05173975	-0.05172253	-0.05173901	-0.05173931	-0.04031796	-0.04035835	
0.0114	-0.04026227	-0.04025936	-0.05222498	-0.03945148	-0.05172249	-0.04033195	-0.03890483	-0.05171057	-0.0402605	-0.05135169	-0.05171104	-0.05169327	-0.05171026	-0.05171058	-0.04026232	-0.040304	
0.0116	-0.04020952	-0.04020645	-0.05220481	-0.03938674	-0.05169544	-0.04028136	-0.03883174	-0.05168316	-0.04020765	-0.05131888	-0.05168365	-0.05166534	-0.05168283	-0.05168317	-0.04020956	-0.04025254	
0.0118	-0.0401595	-0.04015628	-0.05218572	-0.03932505	-0.05166966	-0.04023351	-0.03876192	-0.05165701	-0.04015754	-0.05128746	-0.05165752	-0.05163869	-0.05165667	-0.05165702	-0.04015955	-0.04020381	
0.012	-0.04011209	-0.04010872	-0.05216766	-0.03926627	-0.05164508	-0.04018826	-0.0386952	-0.05163207	-0.04011004	-0.05125737	-0.05163261	-0.05161323	-0.05163172	-0.05163208	-0.04011214	-0.04015768	
0.0122	-0.04006715	-0.04006362	-0.05215057	-0.03921026	-0.05162165	-0.04014545	-0.03863145	-0.05160828	-0.040065	-0.05122855	-0.05160884	-0.05158893	-0.05160791	-0.05160829	-0.0400672	-0.04011402	
0.0124	-0.04002455	-0.04002087	-0.0521344	-0.03915688	-0.05159932	-0.04010498	-0.03857055	-0.05158558	-0.04002231	-0.05120095	-0.05158617	-0.05156574	-0.0515852	-0.0515856	-0.0400246	-0.04007269	
0.0126	-0.03998417	-0.03998033	-0.0521191	-0.03910603	-0.05157803	-0.04006671	-0.03851235	-0.05156394	-0.03998183	-0.05117451	-0.05156455	-0.05154359	-0.05156354	-0.05156396	-0.03998423	-0.04003356	
0.0128	-0.0399459	-0.0399419	-0.05210463	-0.03905756	-0.05155775	-0.04003053	-0.03845673	-0.0515433	-0.03994346	-0.0511492	-0.05154393	-0.05152244	-0.05154288	-0.05154331	-0.03994596	-0.03999653	
0.013	-0.03990962	-0.03990545	-0.05209095	-0.03901137	-0.05153841	-0.03999633	-0.0384036	-0.0515236	-0.03990709	-0.05112495	-0.05152426	-0.05150226	-0.05152317	-0.05152362	-0.03990969	-0.03996149	
0.0132	-0.03987524	-0.03987091	-0.052078	-0.03896736	-0.05151998	-0.03996401	-0.03835281	-0.05150482	-0.03987261	-0.05110173	-0.05150551	-0.05148299	-0.05150437	-0.05150484	-0.03987531	-0.03992832	
0.0134	-0.03984265	-0.03983816	-0.05206577	-0.03892542	-0.05150241	-0.03993345	-0.03830429	-0.05148691	-0.03983992	-0.05107949	-0.05148762	-0.05146459	-0.05148644	-0.05148693	-0.03984273	-0.03989694	
0.0136	-0.03981177	-0.03980711	-0.0520542	-0.03888545	-0.05148567	-0.03990458	-0.03825792	-0.05146982	-0.03980893	-0.05105819	-0.05147056	-0.05144703	-0.05146934	-0.05146984	-0.03981185	-0.03986725	
0.0138	-0.03978249	-0.03977766	-0.05204326	-0.03884736	-0.05146971	-0.03987729	-0.0382136	-0.05145353	-0.03977956	-0.05103779	-0.05145429	-0.05143026	-0.05145302	-0.05145355	-0.03978258	-0.03983916	
0.014	-0.03975475	-0.03974975	-0.05203293	-0.03881106	-0.05145451	-0.03985152	-0.03817125	-0.05143798	-0.03975171	-0.05101825	-0.05143877	-0.05141425	-0.05143747	-0.051438	-0.03975485	-0.03981258	
0.0142	-0.03972846	-0.03972329	-0.05202315	-0.03877646	-0.05144002	-0.03982716	-0.03813078	-0.05142316	-0.03972531	-0.05099953	-0.05142398	-0.05139896	-0.05142262	-0.05142318	-0.03972856	-0.03978744	
0.0144	-0.03970354	-0.03969821	-0.05201392	-0.03874348	-0.05142621	-0.03980416	-0.0380921	-0.05140902	-0.03970029	-0.05098161	-0.05140987	-0.05138437	-0.05140847	-0.05140904	-0.03970364	-0.03976366	
0.0146	-0.03967993	-0.03967442	-0.05200519	-0.03871205	-0.05141305	-0.03978243	-0.03805513	-0.05139554	-0.03967657	-0.05096444	-0.05139641	-0.05137043	-0.05139497	-0.05139556	-0.03968003	-0.03974116	
0.0148	-0.03965756	-0.03965186	-0.05199695	-0.0386821	-0.05140052	-0.03976192	-0.0380198	-0.05138268	-0.03965408	-0.050948	-0.05138358	-0.05135713	-0.05138209	-0.0513827	-0.03965766	-0.03971988	
0.015	-0.03963635	-0.03963048	-0.05198916	-0.03865355	-0.05138857	-0.03974254	-0.03798603	-0.05137041	-0.03963277	-0.05093225	-0.05137134	-0.05134442	-0.0513698	-0.05137044	-0.03963646	-0.03969976	
0.0152	-0.03961625	-0.03961021	-0.0519818	-0.03862634	-0.05137719	-0.03972425	-0.03795375	-0.05135871	-0.03961257	-0.05091717	-0.05135966	-0.05133229	-0.05135809	-0.05135874	-0.03961637	-0.03968073	
0.0154	-0.03959721	-0.039591	-0.05197486	-0.0386004	-0.05136634	-0.03970698	-0.0379229	-0.05134755	-0.03959342	-0.05090272	-0.05134853	-0.05132071	-0.05134692	-0.05134759	-0.03959733	-0.03966273	
0.0156	-0.03957916	-0.03957278	-0.0519683	-0.03857567	-0.05135601	-0.03969068	-0.03789341	-0.05133691	-0.03957526	-0.05088888	-0.05133792	-0.05130965	-0.05133626	-0.05133695	-0.03957928	-0.03964572	
0.0158	-0.03956206	-0.0395555	-0.05196211	-0.0385521	-0.05134616	-0.0396753	-0.03786522	-0.05132676	-0.03955806	-0.05087563	-0.0513278	-0.0512991	-0.05132609	-0.0513268	-0.03956219	-0.03962963	
0.016	-0.03954585	-0.03953912	-0.05195627	-0.03852962	-0.05133678	-0.03966078	-0.03783827	-0.05131708	-0.03954175	-0.05086293	-0.05131815	-0.05128901	-0.0513164	-0.05131713	-0.03954599	-0.03961442	
0.0162	-0.03953049	-0.03952359	-0.05195075	-0.0385082	-0.05132785	-0.03964708	-0.03781252	-0.05130785	-0.03952629	-0.05085077	-0.05130894	-0.05127938	-0.05130715	-0.0513079	-0.03953063	-0.03960005	
0.0164	-0.03951595	-0.03950887	-0.05194554	-0.03848778	-0.05131933	-0.03963416	-0.0377879	-0.05129905	-0.03951163	-0.05083912	-0.05130017	-0.05127019	-0.05129833	-0.0512991	-0.03951609	-0.03958646	
0.0166	-0.03950216	-0.03949491	-0.05194063	-0.03846831	-0.05131122	-0.03962197	-0.03776436	-0.05129065	-0.03949774	-0.05082797	-0.0512918	-0.05126141	-0.05128992	-0.05129071	-0.03950231	-0.03957362	
0.0168	-0.03948909	-0.03948167	-0.05193599	-0.03844975	-0.0513035	-0.03961048	-0.03774185	-0.05128265	-0.03948456	-0.05081728	-0.05128382	-0.05125302	-0.0512819	-0.05128271	-0.03948925	-0.03956148	
0.017	-0.03947671	-0.03946912	-0.05193162	-0.03843205	-0.05129614	-0.03959963	-0.03772034	-0.05127501	-0.03947208	-0.05080704	-0.05127621	-0.05124502	-0.05127425	-0.05127507	-0.03947688	-0.03955	
0.0172	-0.03946498	-0.03945722	-0.0519275	-0.03841517	-0.05128913	-0.03958941	-0.03769977	-0.05126773	-0.03946024	-0.05079724	-0.05126896	-0.05123737	-0.05126695	-0.0512678	-0.03946515	-0.03953916	
0.0174	-0.03945386	-0.03944594	-0.05192361	-0.03839909	-0.05128245	-0.03957977	-0.03768011	-0.05126078	-0.03944903	-0.05078785	-0.05126204	-0.05123007	-0.05125999	-0.05126085	-0.03945404	-0.03952891	
0.0176	-0.03944333	-0.03943523	-0.05191994	-0.03838374	-0.0512761	-0.03957069	-0.03766131	-0.05125416	-0.03943839	-0.05077885	-0.05125544	-0.0512231	-0.05125335	-0.05125424	-0.03944351	-0.03951924	
0.0178	-0.03943335	-0.03942509	-0.05191649	-0.03836912	-0.05127004	-0.03956212	-0.03764333	-0.05124785	-0.03942831	-0.05077024	-0.05124915	-0.05121643	-0.05124702	-0.05124792	-0.03943353	-0.03951009	
0.018	-0.03942389	-0.03941547	-0.05191324	-0.03835516	-0.05126427	-0.03955406	-0.03762614	-0.05124182	-0.03941875	-0.05076198	-0.05124316	-0.05121008	-0.05124097	-0.0512419	-0.03942408	-0.03950145	
0.0182	-0.03941493	-0.03940634	-0.05191017	-0.03834186	-0.05125877	-0.03954646	-0.0376097	-0.05123608	-0.03940969	-0.05075407	-0.05123744	-0.051204	-0.05123521	-0.05123616	-0.03941513	-0.03949329	
0.0184	-0.03940644	-0.03939769	-0.05190728	-0.03832917	-0.05125354	-0.03953931	-0.03759399	-0.0512306	-0.0394011	-0.0507465	-0.05123199	-0.0511982	-0.05122972	-0.05123069	-0.03940664	-0.03948558	
0.0186	-0.0393984	-0.03938948	-0.05190456	-0.03831707	-0.05124855	-0.03953256	-0.03757896	-0.05122538	-0.03939296	-0.05073924	-0.05122679	-0.05119266	-0.05122448	-0.05122546	-0.0393986	-0.03947831	
0.0188	-0.03939078	-0.0393817	-0.051902	-0.03830554	-0.0512438	-0.03952621	-0.03756458	-0.05122039	-0.03938524	-0.05073229	-0.05122183	-0.05118736	-0.05121948	-0.05122048	-0.03939098	-0.03947144	
0.019	-0.03938356	-0.03937432	-0.05189959	-0.03829453	-0.05123929	-0.03952024	-0.03755084	-0.05121564	-0.03937792	-0.05072563	-0.05121711	-0.05118231	-0.05121471	-0.05121573	-0.03938376	-0.03946494	
0.0192	-0.03937671	-0.03936732	-0.05189732	-0.03828403	-0.05123498	-0.03951462	-0.0375377	-0.05121111	-0.03937098	-0.05071925	-0.0512126	-0.05117748	-0.05121017	-0.0512112	-0.03937693	-0.03945882	
0.0194	-0.03937023	-0.03936068	-0.05189519	-0.03827402	-0.05123088	-0.03950932	-0.03752513	-0.05120679	-0.0393644	-0.05071314	-0.05120831	-0.05117287	-0.05120583	-0.05120689	-0.03937045	-0.03945303	
0.0196	-0.03936409	-0.03935438	-0.05189318	-0.03826447	-0.05122698	-0.03950434	-0.03751311	-0.05120267	-0.03935817	-0.05070729	-0.05120421	-0.05116846	-0.05120169	-0.05120277	-0.03936431	-0.03944758	
0.0198	-0.03935827	-0.03934841	-0.05189129	-0.03825536	-0.05122326	-0.03949966	-0.03750161	-0.05119874	-0.03935225	-0.05070168	-0.0512003	-0.05116425	-0.05119775	-0.05119884	-0.0393585	-0.03944242	
0.02	-0.03935275	-0.03934275	-0.05188952	-0.03824667	-0.05121972	-0.03949525	-0.03749061	-0.051195	-0.03934665	-0.05069631	-0.05119658	-0.05116023	-0.05119399	-0.05119509	-0.03935299	-0.03943756	
0.0202	-0.03934753	-0.03933737	-0.05188784	-0.03823838	-0.05121635	-0.03949111	-0.03748009	-0.05119142	-0.03934133	-0.05069116	-0.05119303	-0.05115639	-0.05119039	-0.05119152	-0.03934777	-0.03943297	
0.0204	-0.03934257	-0.03933227	-0.05188628	-0.03823048	-0.05121315	-0.03948721	-0.03747003	-0.05118801	-0.0393363	-0.05068623	-0.05118965	-0.05115272	-0.05118698	-0.05118812	-0.03934283	-0.03942864	
0.0206	-0.03933788	-0.03932744	-0.0518848	-0.03822293	-0.05121009	-0.03948355	-0.03746041	-0.05118477	-0.03933152	-0.05068151	-0.05118642	-0.05114922	-0.05118371	-0.05118487	-0.03933814	-0.03942455	
0.0208	-0.03933344	-0.03932285	-0.05188342	-0.03821573	-0.05120718	-0.03948012	-0.0374512	-0.05118166	-0.03932698	-0.05067699	-0.05118334	-0.05114587	-0.05118059	-0.05118177	-0.0393337	-0.0394207	
0.021	-0.03932923	-0.03931851	-0.05188212	-0.03820886	-0.05120441	-0.03947689	-0.0374424	-0.05117871	-0.03932269	-0.05067265	-0.05118041	-0.05114267	-0.05117763	-0.05117882	-0.0393295	-0.03941707	
0.0212	-0.03932524	-0.03931438	-0.0518809	-0.03820231	-0.05120178	-0.03947385	-0.03743397	-0.05117589	-0.03931861	-0.0506685	-0.05117761	-0.05113962	-0.0511748	-0.051176	-0.03932552	-0.03941363	
0.0214	-0.03932146	-0.03931046	-0.05187975	-0.03819606	-0.05119927	-0.03947101	-0.03742592	-0.0511732	-0.03931475	-0.05066452	-0.05117495	-0.05113669	-0.0511721	-0.05117332	-0.03932174	-0.0394104	
0.0216	-0.03931788	-0.03930675	-0.05187868	-0.03819009	-0.05119688	-0.03946833	-0.03741821	-0.05117064	-0.03931109	-0.05066071	-0.05117241	-0.05113391	-0.05116952	-0.05117076	-0.03931817	-0.03940735	
0.0218	-0.03931449	-0.03930322	-0.05187767	-0.03818439	-0.05119461	-0.03946583	-0.03741084	-0.05116819	-0.03930762	-0.05065705	-0.05116998	-0.05113124	-0.05116706	-0.05116831	-0.03931478	-0.03940448	
0.022	-0.03931128	-0.03929988	-0.05187673	-0.03817896	-0.05119244	-0.03946348	-0.03740378	-0.05116586	-0.03930432	-0.05065355	-0.05116767	-0.05112869	-0.05116472	-0.05116599	-0.03931157	-0.03940177	
0.0222	-0.03930824	-0.0392967	-0.05187585	-0.03817378	-0.05119038	-0.03946127	-0.03739703	-0.05116364	-0.0393012	-0.05065019	-0.05116547	-0.05112626	-0.05116249	-0.05116377	-0.03930853	-0.03939921	
0.0224	-0.03930535	-0.0392937	-0.05187502	-0.03816883	-0.05118842	-0.03945921	-0.03739056	-0.05116152	-0.03929823	-0.05064698	-0.05116337	-0.05112394	-0.05116035	-0.05116165	-0.03930565	-0.03939681	
0.0226	-0.03930262	-0.03929083	-0.05187425	-0.03816411	-0.05118656	-0.03945727	-0.03738438	-0.0511595	-0.03929542	-0.05064391	-0.05116137	-0.05112172	-0.05115832	-0.05115963	-0.03930293	-0.03939455	
0.0228	-0.03930003	-0.03928812	-0.05187352	-0.0381596	-0.05118478	-0.03945545	-0.03737847	-0.05115757	-0.03929276	-0.05064096	-0.05115946	-0.05111959	-0.05115638	-0.0511577	-0.03930034	-0.03939241	
0.023	-0.03929758	-0.03928554	-0.05187284	-0.03815529	-0.05118309	-0.03945376	-0.03737281	-0.05115573	-0.03929024	-0.05063813	-0.05115764	-0.05111756	-0.05115452	-0.05115587	-0.03929789	-0.0393904	
0.0232	-0.03929525	-0.0392831	-0.05187221	-0.03815119	-0.05118148	-0.03945217	-0.0373674	-0.05115398	-0.03928784	-0.05063542	-0.05115591	-0.05111562	-0.05115276	-0.05115412	-0.03929557	-0.0393885	
0.0234	-0.03929305	-0.03928078	-0.05187162	-0.03814727	-0.05117995	-0.03945068	-0.03736222	-0.0511523	-0.03928557	-0.05063283	-0.05115426	-0.05111377	-0.05115108	-0.05115245	-0.03929337	-0.03938672	
