Time	Body_X	Body_Y	Body_Z	Joint_1	
0.239	-3.669127E-05	-0.1800881	-0.1501101	-0.1800882	
0.24	-3.660914E-05	-0.179685	-0.1501098	-0.1796851	
0.241	-3.6529E-05	-0.1792917	-0.1501096	-0.1792917	
0.242	-3.645086E-05	-0.1789082	-0.1501094	-0.1789082	
0.243	-3.637472E-05	-0.1785345	-0.1501091	-0.1785345	
0.244	-3.630059E-05	-0.1781706	-0.1501089	-0.1781706	
0.245	-3.622844E-05	-0.1778165	-0.1501087	-0.1778166	
0.246	-3.61583E-05	-0.1774722	-0.1501085	-0.1774723	
0.247	-3.609016E-05	-0.1771378	-0.1501083	-0.1771378	
0.248	-3.602402E-05	-0.1768131	-0.1501081	-0.1768132	
0.249	-3.595987E-05	-0.1764983	-0.1501079	-0.1764983	
0.25	-3.589772E-05	-0.1761932	-0.1501077	-0.1761933	
0.251	-3.583757E-05	-0.175898	-0.1501075	-0.175898	
0.252	-3.577942E-05	-0.1756126	-0.1501074	-0.1756126	
0.253	-3.572327E-05	-0.175337	-0.1501072	-0.175337	
0.254	-3.566911E-05	-0.1750712	-0.150107	-0.1750712	
0.255	-3.561696E-05	-0.1748152	-0.1501069	-0.1748153	
0.256	-3.556681E-05	-0.1745691	-0.1501067	-0.1745691	
0.257	-3.551865E-05	-0.1743327	-0.1501066	-0.1743327	
0.258	-3.547249E-05	-0.1741061	-0.1501064	-0.1741062	
0.259	-3.542833E-05	-0.1738894	-0.1501063	-0.1738894	
0.26	-3.538617E-05	-0.1736825	-0.1501062	-0.1736825	
0.261	-3.534601E-05	-0.1734853	-0.1501061	-0.1734854	
0.262	-3.530785E-05	-0.173298	-0.1501059	-0.173298	
0.263	-3.527168E-05	-0.1731205	-0.1501058	-0.1731205	
0.264	-3.523752E-05	-0.1729528	-0.1501057	-0.1729529	
0.265	-3.520535E-05	-0.1727949	-0.1501056	-0.172795	
0.266	-3.517518E-05	-0.1726469	-0.1501055	-0.1726469	
0.267	-3.514701E-05	-0.1725086	-0.1501055	-0.1725086	
0.268	-3.512084E-05	-0.1723802	-0.1501054	-0.1723802	
0.269	-3.509667E-05	-0.1722615	-0.1501053	-0.1722616	
0.27	-3.507449E-05	-0.1721527	-0.1501052	-0.1721527	
0.271	-3.505432E-05	-0.1720537	-0.1501052	-0.1720537	
0.272	-3.503614E-05	-0.1719645	-0.1501051	-0.1719645	
0.273	-3.501997E-05	-0.171885	-0.1501051	-0.1718851	
0.274	-3.500579E-05	-0.1718154	-0.150105	-0.1718155	
0.275	-3.499361E-05	-0.1717557	-0.150105	-0.1717557	
0.276	-3.498343E-05	-0.1717057	-0.150105	-0.1717057	
0.277	-3.497524E-05	-0.1716655	-0.1501049	-0.1716656	
0.278	-3.496906E-05	-0.1716352	-0.1501049	-0.1716352	
0.279	-3.496487E-05	-0.1716146	-0.1501049	-0.1716147	
0.28	-3.496269E-05	-0.1716039	-0.1501049	-0.1716039	
0.281	-3.49625E-05	-0.171603	-0.1501049	-0.171603	
0.282	-3.496431E-05	-0.1716119	-0.1501049	-0.1716119	
0.283	-3.496812E-05	-0.1716306	-0.1501049	-0.1716306	
0.284	-3.497392E-05	-0.1716591	-0.1501049	-0.1716591	
0.285	-3.498173E-05	-0.1716974	-0.150105	-0.1716974	
0.286	-3.499154E-05	-0.1717455	-0.150105	-0.1717455	
0.287	-3.500334E-05	-0.1718034	-0.150105	-0.1718035	
0.288	-3.501714E-05	-0.1718712	-0.1501051	-0.1718712	
0.289	-3.503295E-05	-0.1719487	-0.1501051	-0.1719488	
0.29	-3.505074E-05	-0.1720361	-0.1501052	-0.1720362	
0.291	-3.507054E-05	-0.1721333	-0.1501052	-0.1721333	
0.292	-3.509234E-05	-0.1722403	-0.1501053	-0.1722403	
0.293	-3.511614E-05	-0.1723571	-0.1501054	-0.1723571	
0.294	-3.514193E-05	-0.1724837	-0.1501054	-0.1724837	
0.295	-3.516973E-05	-0.1726201	-0.1501055	-0.1726201	
0.296	-3.519952E-05	-0.1727663	-0.1501056	-0.1727664	
0.297	-3.523131E-05	-0.1729224	-0.1501057	-0.1729224	
0.298	-3.52651E-05	-0.1730882	-0.1501058	-0.1730882	
0.299	-3.530089E-05	-0.1732639	-0.1501059	-0.1732639	
0.3	-3.533867E-05	-0.1734493	-0.150106	-0.1734494	
0.301	-3.537846E-05	-0.1736446	-0.1501062	-0.1736446	
0.302	-3.542025E-05	-0.1738497	-0.1501063	-0.1738497	
0.303	-3.546403E-05	-0.1740646	-0.1501064	-0.1740646	
0.304	-3.550981E-05	-0.1742893	-0.1501065	-0.1742893	
0.305	-3.555759E-05	-0.1745238	-0.1501067	-0.1745239	
0.306	-3.560737E-05	-0.1747681	-0.1501068	-0.1747682	
0.307	-3.565915E-05	-0.1750223	-0.150107	-0.1750223	
