Time	ConeX	ConeY	ConeZ	
0	0	-0.2	0	
0.001	-0.0003689488	-0.2000008	-1.057982E-06	
0.002	-0.0007659239	-0.2000008	-2.777577E-06	
0.003	-0.001166844	-0.2	-4.807115E-06	
0.004	-0.001568352	-0.1999985	-6.890297E-06	
0.005	-0.001969886	-0.199996	-8.878112E-06	
0.006	-0.002371349	-0.1999927	-1.068115E-05	
0.007	-0.002772728	-0.1999885	-1.226068E-05	
0.008	-0.003174023	-0.1999835	-1.36137E-05	
0.009000001	-0.003575237	-0.1999776	-1.473725E-05	
0.01	-0.003976372	-0.1999709	-1.56641E-05	
0.011	-0.00437743	-0.1999633	-1.640618E-05	
0.012	-0.004778414	-0.1999549	-1.699925E-05	
0.013	-0.005179325	-0.1999457	-1.746416E-05	
0.014	-0.005580164	-0.1999356	-1.782477E-05	
0.015	-0.005980934	-0.1999247	-1.809597E-05	
0.016	-0.006381633	-0.199913	-1.830161E-05	
0.017	-0.006782266	-0.1999004	-1.845956E-05	
0.018	-0.007182829	-0.199887	-1.857579E-05	
0.019	-0.007583325	-0.1998728	-1.865625E-05	
0.02	-0.007983754	-0.1998577	-1.871884E-05	
0.021	-0.008384117	-0.1998418	-1.875162E-05	
0.022	-0.008784412	-0.1998252	-1.87844E-05	
0.023	-0.009184643	-0.1998076	-1.880229E-05	
0.024	-0.009584806	-0.1997893	-1.881123E-05	
0.025	-0.009984902	-0.1997701	-1.882315E-05	
0.026	-0.01038493	-0.1997501	-1.882613E-05	
0.027	-0.0107849	-0.1997293	-1.883209E-05	
0.028	-0.01118479	-0.1997077	-1.882911E-05	
0.029	-0.01158462	-0.1996853	-1.882613E-05	
0.03	-0.01198438	-0.199662	-1.882911E-05	
0.031	-0.01238407	-0.1996379	-1.882911E-05	
0.032	-0.01278369	-0.1996131	-1.882315E-05	
0.033	-0.01318324	-0.1995874	-1.881719E-05	
0.034	-0.01358272	-0.1995609	-1.881421E-05	
0.035	-0.01398213	-0.1995336	-1.880825E-05	
0.036	-0.01438146	-0.1995054	-1.880229E-05	
0.037	-0.01478073	-0.1994765	-1.880229E-05	
0.038	-0.01517991	-0.1994468	-1.879633E-05	
0.039	-0.01557903	-0.1994162	-1.879633E-05	
0.04	-0.01597807	-0.1993849	-1.879036E-05	
0.041	-0.01637703	-0.1993527	-1.87844E-05	
0.042	-0.01677592	-0.1993197	-1.877844E-05	
0.043	-0.01717472	-0.1992859	-1.877844E-05	
0.044	-0.01757344	-0.1992514	-1.877844E-05	
0.045	-0.01797209	-0.199216	-1.877248E-05	
0.046	-0.01837066	-0.1991798	-1.876652E-05	
0.047	-0.01876914	-0.1991428	-1.876652E-05	
0.048	-0.01916753	-0.199105	-1.876652E-05	
0.049	-0.01956584	-0.1990664	-1.876056E-05	
0.05	-0.01996407	-0.199027	-1.87546E-05	
0.051	-0.0203622	-0.1989868	-1.874864E-05	
0.052	-0.02076025	-0.1989458	-1.874864E-05	
0.053	-0.02115821	-0.198904	-1.874268E-05	
0.054	-0.02155607	-0.1988613	-1.873672E-05	
0.055	-0.02195385	-0.198818	-1.873076E-05	
0.056	-0.02235153	-0.1987737	-1.873076E-05	
0.057	-0.02274911	-0.1987287	-1.87248E-05	
0.058	-0.0231466	-0.1986829	-1.871884E-05	
0.059	-0.02354399	-0.1986363	-1.871288E-05	
0.06	-0.02394128	-0.1985889	-1.87099E-05	
0.061	-0.02433847	-0.1985407	-1.870394E-05	
0.062	-0.02473556	-0.1984917	-1.870394E-05	
0.063	-0.02513255	-0.1984419	-1.869202E-05	
0.064	-0.02552943	-0.1983913	-1.869202E-05	
0.06500001	-0.0259262	-0.1983399	-1.869202E-05	
0.066	-0.02632287	-0.1982877	-1.86801E-05	
0.067	-0.02671943	-0.1982347	-1.86801E-05	
0.068	-0.02711588	-0.198181	-1.867712E-05	
0.06900001	-0.02751221	-0.1981264	-1.866818E-05	
0.07	-0.02790844	-0.198071	-1.865924E-05	
0.071	-0.02830455	-0.1980149	-1.865625E-05	
0.072	-0.02870054	-0.1979579	-1.865327E-05	
0.07300001	-0.02909642	-0.1979002	-1.864433E-05	
0.074	-0.02949217	-0.1978416	-1.863539E-05	
0.075	-0.02988781	-0.1977823	-1.863241E-05	
0.07600001	-0.03028332	-0.1977222	-1.862347E-05	
0.07700001	-0.03067871	-0.1976612	-1.861453E-05	
0.078	-0.03107399	-0.1975995	-1.860559E-05	
0.079	-0.03146912	-0.197537	-1.860559E-05	
0.08000001	-0.03186413	-0.1974737	-1.859665E-05	
0.081	-0.03225901	-0.1974096	-1.858771E-05	
0.082	-0.03265377	-0.1973448	-1.858175E-05	
0.083	-0.03304839	-0.1972791	-1.857877E-05	
0.08400001	-0.03344288	-0.1972126	-1.856983E-05	
0.085	-0.03383723	-0.1971453	-1.856089E-05	
0.086	-0.03423144	-0.1970773	-1.855791E-05	
0.087	-0.03462552	-0.1970085	-1.854897E-05	
0.08800001	-0.03501945	-0.1969389	-1.854003E-05	
0.089	-0.03541325	-0.1968685	-1.854301E-05	
0.09	-0.03580691	-0.1967973	-1.853407E-05	
0.09100001	-0.03620042	-0.1967253	-1.852512E-05	
0.09200001	-0.03659378	-0.1966525	-1.851618E-05	
0.093	-0.03698699	-0.196579	-1.85132E-05	
0.094	-0.03738005	-0.1965046	-1.850426E-05	
0.09500001	-0.03777297	-0.1964295	-1.849532E-05	
0.096	-0.03816574	-0.1963536	-1.849234E-05	
0.097	-0.03855835	-0.1962769	-1.84834E-05	
0.098	-0.0389508	-0.1961994	-1.848042E-05	
0.09900001	-0.0393431	-0.1961211	-1.847148E-05	
0.1	-0.03973524	-0.196042	-1.846254E-05	
0.101	-0.04012722	-0.1959622	-1.84536E-05	
0.102	-0.04051904	-0.1958816	-1.844466E-05	
0.103	-0.0409107	-0.1958002	-1.844168E-05	
0.104	-0.04130219	-0.195718	-1.843274E-05	
0.105	-0.04169352	-0.195635	-1.84238E-05	
0.106	-0.04208468	-0.1955512	-1.841784E-05	
0.107	-0.04247567	-0.1954667	-1.840889E-05	
0.108	-0.04286649	-0.1953814	-1.839995E-05	
0.109	-0.04325714	-0.1952952	-1.839697E-05	
0.11	-0.04364761	-0.1952084	-1.839399E-05	
0.111	-0.04403792	-0.1951207	-1.838505E-05	
0.112	-0.04442804	-0.1950322	-1.838207E-05	
0.113	-0.04481798	-0.194943	-1.837313E-05	
0.114	-0.04520775	-0.194853	-1.836419E-05	
0.115	-0.04559733	-0.1947622	-1.836121E-05	
0.116	-0.04598674	-0.1946706	-1.835227E-05	
0.117	-0.04637595	-0.1945783	-1.834929E-05	
0.118	-0.04676498	-0.1944852	-1.834035E-05	
0.119	-0.04715383	-0.1943912	-1.833737E-05	
0.12	-0.04754249	-0.1942966	-1.832545E-05	
0.121	-0.04793095	-0.1942011	-1.831353E-05	
0.122	-0.04831923	-0.1941049	-1.830757E-05	
0.123	-0.04870731	-0.1940079	-1.829565E-05	
0.124	-0.04909519	-0.19391	-1.828671E-05	
0.125	-0.04948288	-0.1938115	-1.827478E-05	
0.126	-0.04987037	-0.1937122	-1.826286E-05	
0.127	-0.05025767	-0.193612	-1.82569E-05	
0.128	-0.05064476	-0.1935111	-1.824498E-05	
0.129	-0.05103165	-0.1934095	-1.823306E-05	
0.13	-0.05141832	-0.193307	-1.823008E-05	
0.131	-0.05180481	-0.1932038	-1.821816E-05	
0.132	-0.05219107	-0.1930998	-1.820624E-05	
0.133	-0.05257713	-0.1929951	-1.819432E-05	
0.134	-0.05296298	-0.1928896	-1.81824E-05	
0.135	-0.05334863	-0.1927833	-1.817644E-05	
0.136	-0.05373405	-0.1926762	-1.817048E-05	
0.137	-0.05411927	-0.1925683	-1.81526E-05	
0.138	-0.05450425	-0.1924597	-1.814663E-05	
0.139	-0.05488903	-0.1923503	-1.813471E-05	
0.14	-0.05527358	-0.1922402	-1.812279E-05	
0.141	-0.05565792	-0.1921293	-1.811087E-05	
0.142	-0.05604203	-0.1920176	-1.810491E-05	
0.143	-0.05642593	-0.1919051	-1.809299E-05	
0.144	-0.05680959	-0.1917919	-1.808107E-05	
0.145	-0.05719302	-0.1916779	-1.807511E-05	
0.146	-0.05757623	-0.1915631	-1.806319E-05	
0.147	-0.05795921	-0.1914476	-1.805127E-05	
0.148	-0.05834195	-0.1913313	-1.804531E-05	
0.149	-0.05872446	-0.1912142	-1.803339E-05	
0.15	-0.05910673	-0.1910964	-1.802146E-05	
0.151	-0.05948877	-0.1909779	-1.800954E-05	
0.152	-0.05987057	-0.1908585	-1.799762E-05	
0.153	-0.06025214	-0.1907384	-1.799166E-05	
0.154	-0.06063346	-0.1906175	-1.797974E-05	
0.155	-0.06101453	-0.1904959	-1.79708E-05	
0.156	-0.06139537	-0.1903735	-1.795888E-05	
0.157	-0.06177595	-0.1902503	-1.794696E-05	
0.158	-0.0621563	-0.1901264	-1.7941E-05	
0.159	-0.06253638	-0.1900017	-1.792312E-05	
0.16	-0.06291623	-0.1898763	-1.791716E-05	
0.161	-0.06329582	-0.1897501	-1.790523E-05	
0.162	-0.06367516	-0.1896231	-1.789928E-05	
0.163	-0.06405424	-0.1894954	-1.788735E-05	
0.164	-0.06443306	-0.1893669	-1.787543E-05	
0.165	-0.06481164	-0.1892377	-1.786947E-05	
0.166	-0.06518994	-0.1891077	-1.785755E-05	
0.167	-0.06556799	-0.1889769	-1.784563E-05	
0.168	-0.06594577	-0.1888454	-1.783371E-05	
0.169	-0.0663233	-0.1887132	-1.782775E-05	
0.17	-0.06670056	-0.1885801	-1.781583E-05	
0.171	-0.06707754	-0.1884464	-1.780987E-05	
0.172	-0.06745426	-0.1883118	-1.779497E-05	
0.173	-0.06783072	-0.1881766	-1.778007E-05	
0.174	-0.0682069	-0.1880405	-1.777112E-05	
0.175	-0.06858282	-0.1879038	-1.775622E-05	
0.176	-0.06895845	-0.1877662	-1.774132E-05	
0.177	-0.0693338	-0.1876279	-1.772642E-05	
0.178	-0.06970888	-0.1874889	-1.771152E-05	
0.179	-0.07008369	-0.1873491	-1.76996E-05	
0.18	-0.0704582	-0.1872086	-1.768768E-05	
0.181	-0.07083245	-0.1870673	-1.767576E-05	
0.182	-0.0712064	-0.1869253	-1.76698E-05	
0.183	-0.07158007	-0.1867825	-1.764894E-05	
0.184	-0.07195346	-0.186639	-1.763403E-05	
0.185	-0.07232656	-0.1864947	-1.761913E-05	
0.186	-0.07269936	-0.1863497	-1.761019E-05	
0.187	-0.07307188	-0.1862039	-1.759529E-05	
0.188	-0.07344411	-0.1860574	-1.758039E-05	
0.189	-0.07381603	-0.1859102	-1.756549E-05	
0.19	-0.07418767	-0.1857622	-1.755059E-05	
0.191	-0.074559	-0.1856134	-1.753867E-05	
0.192	-0.07493004	-0.1854639	-1.752377E-05	
0.193	-0.07530079	-0.1853137	-1.751483E-05	
0.194	-0.07567123	-0.1851627	-1.749694E-05	
0.195	-0.07604136	-0.185011	-1.7488E-05	
0.196	-0.0764112	-0.1848586	-1.74731E-05	
0.197	-0.07678072	-0.1847054	-1.74582E-05	
0.198	-0.07714994	-0.1845515	-1.74433E-05	
0.199	-0.07751885	-0.1843968	-1.743436E-05	
0.2	-0.07788746	-0.1842414	-1.741946E-05	
0.201	-0.07825575	-0.1840853	-1.740456E-05	
0.202	-0.07862373	-0.1839284	-1.738369E-05	
0.203	-0.07899139	-0.1837708	-1.737475E-05	
0.204	-0.07935875	-0.1836125	-1.735985E-05	
0.205	-0.07972576	-0.1834534	-1.735091E-05	
0.206	-0.08009247	-0.1832936	-1.733601E-05	
0.207	-0.08045886	-0.183133	-1.732111E-05	
0.208	-0.08082493	-0.1829718	-1.730621E-05	
0.209	-0.08119068	-0.1828098	-1.729131E-05	
0.21	-0.0815561	-0.182647	-1.727641E-05	
0.211	-0.0819212	-0.1824835	-1.726747E-05	
0.212	-0.08228596	-0.1823193	-1.725257E-05	
0.213	-0.0826504	-0.1821544	-1.723766E-05	
0.214	-0.08301451	-0.1819887	-1.722276E-05	
0.215	-0.08337827	-0.1818223	-1.720786E-05	
0.216	-0.08374171	-0.1816552	-1.719296E-05	
0.217	-0.08410481	-0.1814874	-1.717806E-05	
0.218	-0.08446758	-0.1813188	-1.716912E-05	
0.219	-0.08483002	-0.1811495	-1.715422E-05	
0.22	-0.08519211	-0.1809795	-1.713932E-05	
0.221	-0.08555385	-0.1808088	-1.713037E-05	
0.222	-0.08591526	-0.1806373	-1.711547E-05	
0.223	-0.08627633	-0.1804651	-1.710057E-05	
0.224	-0.08663705	-0.1802922	-1.708567E-05	
0.225	-0.08699742	-0.1801186	-1.707673E-05	
0.226	-0.08735745	-0.1799442	-1.705289E-05	
0.227	-0.08771712	-0.1797691	-1.704097E-05	
0.228	-0.08807644	-0.1795934	-1.702309E-05	
0.229	-0.08843542	-0.1794169	-1.700521E-05	
0.23	-0.08879404	-0.1792396	-1.699031E-05	
0.231	-0.08915231	-0.1790617	-1.697242E-05	
0.232	-0.08951021	-0.178883	-1.695454E-05	
0.233	-0.08986776	-0.1787037	-1.694262E-05	
0.234	-0.09022495	-0.1785236	-1.692474E-05	
0.235	-0.09058177	-0.1783428	-1.690686E-05	
0.236	-0.09093825	-0.1781612	-1.689494E-05	
0.237	-0.09129435	-0.177979	-1.687705E-05	
0.238	-0.09165009	-0.1777961	-1.685917E-05	
0.239	-0.09200546	-0.1776124	-1.684725E-05	
0.24	-0.09236047	-0.1774281	-1.682341E-05	
0.241	-0.09271511	-0.177243	-1.681149E-05	
0.242	-0.09306937	-0.1770573	-1.679361E-05	
0.243	-0.09342327	-0.1768707	-1.677573E-05	
0.244	-0.09377678	-0.1766836	-1.675785E-05	
0.245	-0.09412992	-0.1764957	-1.673996E-05	
