Time	FF	Vm	Ie	
0.728	0.6287968	-0.02808022	6E-09	
0.73	0.7211744	-0.02192171	6E-09	
0.7320001	0.7474189	-0.02017207	6E-09	
0.734	0.7049176	-0.0230055	6E-09	
0.7360001	0.7116113	-0.02255924	6E-09	
0.738	0.6742771	-0.02504819	6E-09	
0.74	0.7031616	-0.02312256	6E-09	
0.742	0.75507	-0.019662	6E-09	
0.744	0.7376502	-0.02082332	6E-09	
0.7460001	0.683903	-0.02440647	6E-09	
0.748	0.7462842	-0.02024772	6E-09	
0.7500001	0.787353	-0.0175098	6E-09	
0.752	0.7337736	-0.02108176	6E-09	
0.754	0.7402302	-0.02065132	6E-09	
0.756	0.702412	-0.02317253	6E-09	
0.758	0.6421128	-0.02719248	6E-09	
0.7600001	0.6174121	-0.02883919	6E-09	
0.762	0.6774749	-0.02483501	6E-09	
0.7640001	0.6884239	-0.02410507	6E-09	
0.766	0.7466592	-0.02022272	6E-09	
0.768	0.8194997	-0.01536669	6E-09	
0.77	0.7723018	-0.01851321	6E-09	
0.772	0.8545454	-0.01303031	6E-09	
0.774	0.7861313	-0.01759125	6E-09	
0.776	0.8093547	-0.01604302	6E-09	
0.7780001	0.8547072	-0.01301952	6E-09	
0.78	0.9208104	-0.00861264	6E-09	
0.7820001	0.8779736	-0.01146843	6E-09	
0.784	0.8594375	-0.01270417	6E-09	
0.786	0.8264678	-0.01490215	6E-09	
0.788	0.7575402	-0.01949732	6E-09	
0.79	0.7605679	-0.01929547	6E-09	
0.7920001	0.7931159	-0.01712561	6E-09	
0.794	0.7627305	-0.0191513	6E-09	
0.7960001	0.7220898	-0.02186068	6E-09	
0.798	0.744193	-0.02038714	6E-09	
0.8	0.7540488	-0.01973008	0	
0.802	0.7558203	-0.01961198	0	
0.804	0.7490529	-0.02006314	0	
0.8060001	0.680831	-0.02461127	0	
0.808	0.6831364	-0.02445757	0	
0.8100001	0.6274637	-0.02816909	0	
0.812	0.5656473	-0.03229018	0	
0.814	0.5778304	-0.03147798	0	
0.816	0.4836197	-0.03775869	0	
0.818	0.4320482	-0.04119679	0	
0.8200001	0.3578125	-0.04614583	0	
0.822	0.2650413	-0.05233058	0	
0.8240001	0.1755062	-0.05829959	0	
0.826	0.1720065	-0.0585329	0	
0.8280001	0.180571	-0.05796193	0	
0.83	0.1612199	-0.05925201	0	
0.832	0.1472646	-0.06018236	0	
0.8340001	0.1712421	-0.05858386	0	
0.836	0.1166924	-0.06222051	0	
0.8380001	0.09068046	-0.06395464	0	
0.84	0.04945685	-0.06670288	0	
0.8420001	0.09725908	-0.06351606	0	
0.844	0.04410402	-0.06705973	0	
0.846	0.03656096	-0.0675626	0	
0.848	0.09259511	-0.06382699	0	
0.85	0.09581862	-0.0636121	0	
0.8520001	0.1218522	-0.06187652	0	
0.854	0.1379086	-0.06080609	0	
0.8560001	0.06400067	-0.06573329	0	
0.858	0.05407023	-0.06639532	0	
0.86	0.01231131	-0.06917924	0	
0.862	0.0300361	-0.0679976	0	
0.864	0.09108698	-0.06392753	0	
0.8660001	0.04329662	-0.06711356	0	
0.868	0	-0.07025694	0	
0.8700001	0.03133233	-0.06791118	0	
0.872	0.02412574	-0.06839162	0	
0.874	0.00476967	-0.06968202	0	
0.876	0.04391235	-0.06707251	0	
0.878	0	-0.07031933	0	
0.8800001	0.000384312	-0.06997438	0	
0.882	0	-0.07226446	0	
0.8840001	0	-0.07160328	0	
0.886	0	-0.07400414	0	
0.8880001	0	-0.07638589	0	
0.89	0	-0.07943878	0	
0.892	0	-0.08104973	0	
0.8940001	0	-0.07759934	0	
0.896	0	-0.08192426	0	
0.8980001	0	-0.08357519	0	
0.9	0	-0.08344581	8E-09	
0.9020001	0	-0.08094065	8E-09	
0.904	0	-0.07940796	8E-09	
0.906	0	-0.07179576	8E-09	
0.9080001	0	-0.07075071	8E-09	
0.91	0.0564108	-0.06623928	8E-09	
0.9120001	0.1054977	-0.06296682	8E-09	
0.914	0.2036297	-0.05642469	8E-09	
0.9160001	0.2615136	-0.05256576	8E-09	
0.918	0.3480514	-0.04679658	8E-09	
0.92	0.3551352	-0.04632432	8E-09	
0.9220001	0.3822662	-0.04451559	8E-09	
0.924	0.4069809	-0.04286794	8E-09	
0.9260001	0.4150325	-0.04233117	8E-09	
0.928	0.4597742	-0.03934839	8E-09	
0.9300001	0.4674266	-0.03883823	8E-09	
0.932	0.5122271	-0.03585153	8E-09	
0.934	0.5010742	-0.03659505	8E-09	
0.936	0.5783024	-0.03144651	8E-09	
0.938	0.5503207	-0.03331196	8E-09	
0.9400001	0.6237286	-0.02841809	8E-09	
0.942	0.5922665	-0.03051557	8E-09	
0.9440001	0.6468295	-0.02687804	8E-09	
0.946	0.6432819	-0.02711454	8E-09	
0.9480001	0.7513368	-0.01991088	8E-09	
0.95	0.7405007	-0.02063329	8E-09	
0.952	0.7954606	-0.01696929	8E-09	
0.9540001	0.8411665	-0.01392223	8E-09	
0.956	0.921761	-0.008549269	8E-09	
0.9580001	0.9991944	-0.003387041	8E-09	
0.96	0.9997317	-0.003351219	8E-09	
0.9620001	1	0.0003361478	8E-09	
0.964	1	0.003961153	8E-09	
0.966	1	0.006578259	8E-09	
0.9680001	1	0.003186151	8E-09	
0.97	1	0.001744829	8E-09	
0.9720001	1	-9.356439E-05	8E-09	
0.974	1	-0.0007898211	8E-09	
0.9760001	1	-0.002802528	8E-09	
0.978	0.9751769	-0.004988208	8E-09	
0.98	0.9950328	-0.003664479	8E-09	
0.9820001	1	0.001601405	8E-09	
0.984	1	0.004108466	8E-09	
0.9860001	1	0.005118579	8E-09	
0.988	1	0.002883777	8E-09	
0.9900001	1	0.006531104	8E-09	
0.992	1	0.003713354	8E-09	
0.994	1	0.002621606	8E-09	
0.9960001	1	0.006014928	8E-09	
0.998	1	0.009277746	8E-09	
1	1	0.008379698	0	
1.002	1	-0.0008045733	0	
1.004	0.9589981	-0.006066792	0	
1.006	0.9268829	-0.008207805	0	
1.008	0.8840483	-0.01106345	0	
1.01	0.887729	-0.01081807	0	
1.012	0.8553696	-0.01297536	0	
1.014	0.8438828	-0.01374115	0	
1.016	0.777342	-0.0181772	0	
1.018	0.6995861	-0.02336093	0	
1.02	0.6222237	-0.02851842	0	
1.022	0.5440081	-0.03373279	0	
1.024	0.5823337	-0.03117776	0	
1.026	0.5427617	-0.03381588	0	
1.028	0.4611689	-0.03925541	0	
1.03	0.4174659	-0.04216894	0	
1.032	0.3983288	-0.04344475	0	
1.034	0.3605141	-0.04596573	0	
1.036	0.3324467	-0.04783688	0	
1.038	0.2464403	-0.05357064	0	
1.04	0.1683244	-0.05877837	0	
1.042	0.1726114	-0.05849257	0	
1.044	0.132982	-0.06113454	0	
1.046	0.1611964	-0.05925357	0	
1.048	0.1652518	-0.05898321	0	
1.05	0.1988715	-0.0567419	0	
1.052	0.1179976	-0.06213349	0	
1.054	0.09235618	-0.06384292	0	
1.056	0.06639653	-0.06557357	0	
1.058	0.1065438	-0.06289708	0	
1.06	0.04367572	-0.06708828	0	
1.062	0.03653362	-0.06756443	0	
1.064	0	-0.07246687	0	
1.066	0	-0.07008842	0	
1.068	0.03357946	-0.06776137	0	
1.07	0	-0.07101849	0	
1.072	0	-0.07331865	0	
1.074	0	-0.07375145	0	
1.076	0	-0.07138655	0	
1.078	0.02910843	-0.06805944	0	
1.08	0.05378308	-0.06641446	0	
1.082	0.09913842	-0.06339077	0	
1.084	0.1406257	-0.06062495	0	
1.086	0.08467951	-0.0643547	0	
1.088	0.1226851	-0.061821	0	
1.09	0.0425214	-0.06716524	0	
1.092	0.05555062	-0.06629662	0	
1.094	0.08237095	-0.0645086	0	
1.096	0.07748002	-0.06483467	0	
1.098	0.04940521	-0.06670632	0	
1.1	0.03571633	-0.06761891	0	
1.102	0.02126081	-0.06858261	0	
1.104	0	-0.07266869	0	
1.106	0.002851668	-0.06980989	0	
1.108	0.0006403654	-0.06995731	0	
1.11	0.07002938	-0.06533138	0	
1.112	0.05041997	-0.06663867	0	
1.114	0.1059434	-0.0629371	0	
1.116	0.1119562	-0.06253625	0	
1.118	0.04973383	-0.06668441	0	
1.12	0.03804208	-0.06746386	0	
1.122	0.08017665	-0.06465489	0	
