Time	FF	Vm	Ie	
0.314	0.3035295	0.006901965	2E-09	
0.316	0.3166275	0.007775168	2E-09	
0.318	0.3288524	0.008590157	2E-09	
0.32	0.3402622	0.009350813	2E-09	
0.322	0.3509114	0.01006076	2E-09	
0.324	0.3608506	0.01072338	2E-09	
0.326	0.3701273	0.01134182	2E-09	
0.328	0.3787854	0.01191903	2E-09	
0.33	0.3868664	0.01245776	2E-09	
0.332	0.3944086	0.01296058	2E-09	
0.334	0.4014481	0.01342987	2E-09	
0.336	0.4080182	0.01386788	2E-09	
0.338	0.4141504	0.01427669	2E-09	
0.34	0.4198737	0.01465824	2E-09	
0.342	0.4252154	0.01501436	2E-09	
0.344	0.4302011	0.01534674	2E-09	
0.346	0.4348543	0.01565695	2E-09	
0.348	0.4391974	0.01594649	2E-09	
0.35	0.4432509	0.01621673	2E-09	
0.352	0.4470342	0.01646894	2E-09	
0.354	0.4505652	0.01670435	2E-09	
0.356	0.4538609	0.01692406	2E-09	
0.358	0.4569368	0.01712912	2E-09	
0.36	0.4598077	0.01732051	2E-09	
0.362	0.4624872	0.01749915	2E-09	
0.364	0.4649881	0.01766587	2E-09	
0.366	0.4673222	0.01782148	2E-09	
0.368	0.4695007	0.01796671	2E-09	
0.37	0.471534	0.01810226	2E-09	
0.372	0.4734317	0.01822878	2E-09	
0.374	0.4752029	0.01834686	2E-09	
0.376	0.4768561	0.01845707	2E-09	
0.378	0.478399	0.01855993	2E-09	
0.38	0.4798391	0.01865594	2E-09	
0.382	0.4811831	0.01874554	2E-09	
0.384	0.4824376	0.01882917	2E-09	
0.386	0.4836084	0.01890723	2E-09	
0.388	0.4847012	0.01898008	2E-09	
0.39	0.4857211	0.01904807	2E-09	
0.392	0.486673	0.01911153	2E-09	
0.394	0.4875615	0.01917076	2E-09	
0.396	0.4883907	0.01922605	2E-09	
0.398	0.4891647	0.01927764	2E-09	
0.4	0.489887	0.0193258	0	
0.402	0.4705612	0.01803741	0	
0.404	0.4525238	0.01683492	0	
0.406	0.4356889	0.01571259	0	
0.408	0.4199763	0.01466509	0	
0.41	0.4053112	0.01368741	0	
0.412	0.3916238	0.01277492	0	
0.414	0.3788489	0.01192326	0	
0.416	0.3669256	0.01112838	0	
0.418	0.3557973	0.01038648	0	
0.42	0.3454108	0.009694051	0	
0.422	0.3357167	0.009047781	0	
0.424	0.3266689	0.008444596	0	
0.426	0.3182243	0.007881623	0	
0.428	0.3103427	0.007356181	0	
0.43	0.3029865	0.006865769	0	
0.432	0.2961208	0.006408051	0	
0.434	0.2897127	0.005980847	0	
0.436	0.2837319	0.005582124	0	
0.438	0.2781497	0.005209982	0	
0.44	0.2729397	0.00486265	0	
0.442	0.2680771	0.004538474	0	
0.444	0.2635386	0.004235909	0	
0.446	0.2593027	0.003953515	0	
0.448	0.2553492	0.003689947	0	
0.45	0.2516593	0.003443951	0	
0.452	0.2482153	0.003214354	0	
0.454	0.245001	0.003000064	0	
0.456	0.2420009	0.002800059	0	
0.458	0.2392008	0.002613389	0	
0.46	0.2365874	0.002439163	0	
0.462	0.2341483	0.002276552	0	
0.464	0.2318717	0.002124782	0	
0.466	0.229747	0.00198313	0	
0.468	0.2277638	0.001850921	0	
0.47	0.2259129	0.001727526	0	
0.472	0.2241854	0.001612358	0	
0.474	0.222573	0.001504867	0	
0.476	0.2210681	0.001404543	0	
0.478	0.2196636	0.001310906	0	
0.48	0.2183527	0.001223513	0	
0.482	0.2171292	0.001141945	0	
0.484	0.2159872	0.001065815	0	
0.486	0.2149214	0.0009947611	0	
0.488	0.2139267	0.0009284437	0	
0.49	0.2129982	0.0008665474	0	
0.492	0.2121317	0.0008087776	0	
0.494	0.2113229	0.0007548591	0	
0.496	0.210568	0.0007045351	0	
0.498	0.2098635	0.0006575661	0	
0.5	0.2092059	0.0006137284	4E-09	
0.502	0.2485922	0.00323948	4E-09	
0.504	0.2853527	0.005690182	4E-09	
0.506	0.3196626	0.007977503	4E-09	
0.508	0.351685	0.01011234	4E-09	
0.5100001	0.3815727	0.01210485	4E-09	
0.512	0.4094679	0.01396453	4E-09	
0.514	0.4355034	0.01570022	4E-09	
0.516	0.4598032	0.01732021	4E-09	
0.518	0.4824829	0.0188322	4E-09	
0.52	0.5036507	0.02024338	4E-09	
0.522	0.5234073	0.02156049	4E-09	
0.524	0.5418469	0.02278979	4E-09	
0.526	0.5590571	0.02393714	4E-09	
0.528	0.5751199	0.02500799	4E-09	
0.53	0.5901119	0.02600746	4E-09	
0.532	0.6041045	0.0269403	4E-09	
0.534	0.6171642	0.02781094	4E-09	
0.536	0.6293532	0.02862355	4E-09	
0.538	0.6407297	0.02938198	4E-09	
0.54	0.6513477	0.03008985	4E-09	
0.5420001	0.6612579	0.03075052	4E-09	
0.544	0.6705073	0.03136715	4E-09	
0.546	0.6791402	0.03194268	4E-09	
0.548	0.6871974	0.03247983	4E-09	
0.55	0.6947176	0.03298118	4E-09	
0.552	0.7017365	0.0334491	4E-09	
0.554	0.7082874	0.03388583	4E-09	
0.5560001	0.7144015	0.03429344	4E-09	
0.558	0.7201081	0.03467387	4E-09	
0.56	0.7254342	0.03502895	4E-09	
0.562	0.7304053	0.03536035	4E-09	
0.564	0.7350449	0.03566966	4E-09	
0.566	0.7393752	0.03595835	4E-09	
0.568	0.7434168	0.03622779	4E-09	
0.5700001	0.747189	0.03647927	4E-09	
0.572	0.7507098	0.03671399	4E-09	
0.574	0.7539958	0.03693305	4E-09	
0.576	0.7570627	0.03713752	4E-09	
0.578	0.7599252	0.03732835	4E-09	
0.58	0.7625968	0.03750646	4E-09	
0.582	0.7650904	0.03767269	4E-09	
0.5840001	0.7674177	0.03782785	4E-09	
0.586	0.7695898	0.03797266	4E-09	
0.588	0.7716172	0.03810782	4E-09	
0.59	0.7735094	0.03823396	4E-09	
0.592	0.7752754	0.0383517	4E-09	
0.594	0.7769238	0.03846158	4E-09	
0.596	0.7784622	0.03856415	4E-09	
0.598	0.779898	0.03865987	4E-09	
0.6	0.7812382	0.03874921	0	
0.6020001	0.742489	0.03616593	0	
0.604	0.706323	0.03375487	0	
0.606	0.6725682	0.03150455	0	
0.608	0.6410636	0.02940424	0	
0.61	0.6116594	0.02744396	0	
0.612	0.5842154	0.02561436	0	
0.614	0.558601	0.02390674	0	
0.6160001	0.5346943	0.02231295	0	
0.618	0.5123813	0.02082542	0	
0.62	0.4915559	0.01943706	0	
0.622	0.4721188	0.01814125	0	
0.624	0.4539776	0.01693184	0	
0.626	0.4370457	0.01580305	0	
0.628	0.4212427	0.01474951	0	
0.6300001	0.4064932	0.01376621	0	
0.632	0.392727	0.01284846	0	
0.634	0.3798785	0.0119919	0	
0.636	0.3678866	0.01119244	0	
0.638	0.3566942	0.01044628	0	
0.64	0.3462479	0.009749858	0	
0.642	0.336498	0.009099867	0	
0.6440001	0.3273981	0.008493209	0	
0.646	0.3189049	0.007926995	0	
0.648	0.3109779	0.007398529	0	
0.65	0.3035794	0.006905293	0	
0.652	0.2966741	0.00644494	0	
0.654	0.2902292	0.006015277	0	
0.656	0.2842139	0.005614259	0	
0.6580001	0.2785996	0.005239975	0	
0.66	0.2733597	0.004890643	0	
0.6620001	0.268469	0.0045646	0	
0.664	0.2639044	0.004260293	0	
0.666	0.2596441	0.003976274	0	
0.668	0.2556678	0.003711189	0	
0.67	0.2519566	0.003463776	0	
0.6720001	0.2484929	0.003232858	0	
0.674	0.24526	0.003017334	0	
0.6760001	0.2422427	0.002816178	0	
0.678	0.2394265	0.002628433	0	
0.68	0.2367981	0.002453204	0	
0.682	0.2343449	0.002289657	0	
0.684	0.2320552	0.002137013	0	
0.686	0.2299182	0.001994546	0	
0.688	0.2279236	0.001861576	0	
0.6900001	0.2260621	0.001737471	0	
0.692	0.2243246	0.00162164	0	
0.694	0.222703	0.00151353	0	
0.696	0.2211894	0.001412628	0	
0.698	0.2197768	0.001318453	0	
0.7	0.2184583	0.001230556	6E-09	
0.702	0.2772278	0.005148519	6E-09	
0.7040001	0.3320793	0.008805285	6E-09	
0.706	0.383274	0.01221827	6E-09	
0.708	0.4310557	0.01540372	6E-09	
0.71	0.475652	0.0183768	6E-09	
0.712	0.5172752	0.02115168	6E-09	
0.714	0.5561236	0.02374157	6E-09	
0.716	0.592382	0.0261588	6E-09	
0.7180001	0.6262232	0.02841488	6E-09	
0.72	0.6578083	0.03052055	6E-09	
0.7220001	0.6872877	0.03248585	6E-09	
0.724	0.7148019	0.03432013	6E-09	
0.726	0.7404817	0.03603212	6E-09	
0.728	0.7644497	0.03762998	6E-09	
0.73	0.7868196	0.03912131	6E-09	
0.7320001	0.8076984	0.04051322	6E-09	
0.734	0.8271852	0.04181235	6E-09	
0.7360001	0.8453729	0.04302486	6E-09	
0.738	0.862348	0.04415653	6E-09	
0.74	0.8781915	0.04521276	6E-09	
0.742	0.8929787	0.04619858	6E-09	
0.744	0.9067801	0.04711867	6E-09	
0.7460001	0.9196614	0.04797743	6E-09	
0.748	0.931684	0.04877893	6E-09	
0.7500001	0.9429051	0.049527	6E-09	
0.752	0.9533781	0.05022521	6E-09	
0.754	0.9631529	0.05087686	6E-09	
0.756	0.972276	0.05148507	6E-09	
0.758	0.980791	0.05205273	6E-09	
0.7600001	0.9887382	0.05258255	6E-09	
0.762	0.9961557	0.05307705	6E-09	
0.7640001	1	0.05353858	6E-09	
0.766	1	0.05396934	6E-09	
0.768	1	0.05437138	6E-09	
0.77	1	0.05474662	6E-09	
0.772	1	0.05509685	6E-09	
0.774	1	0.05542373	6E-09	
0.776	1	0.05572881	6E-09	
0.7780001	1	0.05601356	6E-09	
0.78	1	0.05627932	6E-09	
0.7820001	1	0.05652736	6E-09	
0.784	1	0.05675887	6E-09	
0.786	1	0.05697495	6E-09	
0.788	1	0.05717662	6E-09	
0.79	1	0.05736484	6E-09	
0.7920001	1	0.05754052	6E-09	
0.794	1	0.05770448	6E-09	
0.7960001	1	0.05785752	6E-09	
0.798	1	0.05800035	6E-09	
0.8	1	0.05813366	0	
0.802	1	0.05425808	0	
0.804	0.9596131	0.05064088	0	
0.8060001	0.9089723	0.04726482	0	
0.808	0.8617074	0.04411383	0	
0.8100001	0.8175936	0.04117291	0	
0.812	0.7764207	0.03842805	0	
0.814	0.7379926	0.03586617	0	
0.816	0.7021264	0.0334751	0	
0.818	0.6686513	0.03124342	0	
0.8200001	0.6374079	0.02916053	0	
0.822	0.6082474	0.02721649	0	
0.8240001	0.5810309	0.02540206	0	
0.826	0.5556288	0.02370859	0	
0.8280001	0.5319203	0.02212802	0	
0.83	0.5097922	0.02065281	0	
0.832	0.4891394	0.01927596	0	
0.8340001	0.4698634	0.01799089	0	
0.836	0.4518725	0.0167915	0	
0.8380001	0.435081	0.01567207	0	
0.84	0.419409	0.01462726	0	
0.8420001	0.4047817	0.01365211	0	
0.844	0.3911296	0.01274197	0	
0.846	0.3783876	0.01189251	0	
0.848	0.3664951	0.01109967	0	
0.85	0.3553954	0.01035969	0	
0.8520001	0.3450357	0.009669048	0	
0.854	0.3353667	0.009024445	0	
0.8560001	0.3263422	0.008422815	0	
0.858	0.3179194	0.007861294	0	
0.86	0.3100581	0.007337207	0	
0.862	0.3027209	0.00684806	0	
0.864	0.2958728	0.006391522	0	
0.8660001	0.2894813	0.005965421	0	
0.868	0.2835159	0.005567726	0	
0.8700001	0.2779482	0.005196544	0	
0.872	0.2727516	0.004850108	0	
0.874	0.2679015	0.004526767	0	
0.876	0.2633747	0.004224983	0	
0.878	0.2591498	0.003943318	0	
0.8800001	0.2552064	0.00368043	0	
0.882	0.251526	0.003435068	0	
0.8840001	0.248091	0.003206063	0	
0.886	0.2448849	0.002992325	0	
0.8880001	0.2418926	0.002792837	0	
0.89	0.2390997	0.002606648	0	
0.892	0.2364931	0.002432871	0	
0.8940001	0.2340602	0.00227068	0	
0.896	0.2317895	0.002119301	0	
0.8980001	0.2296702	0.001978015	0	
0.9	0.2276922	0.001846147	8E-09	
0.9020001	0.3058461	0.007056404	8E-09	
0.904	0.3787897	0.01191931	8E-09	
0.906	0.4468704	0.01645802	8E-09	
0.9080001	0.5104123	0.02069416	8E-09	
0.91	0.5697182	0.02464788	8E-09	
0.9120001	0.6250703	0.02833802	8E-09	
0.914	0.6767323	0.03178215	8E-09	
0.9160001	0.7249501	0.03499668	8E-09	
0.918	0.7699535	0.0379969	8E-09	
0.92	0.8119566	0.04079711	8E-09	
0.9220001	0.8511595	0.04341063	8E-09	
0.924	0.8877488	0.04584992	8E-09	
0.9260001	0.9218989	0.04812659	8E-09	
0.928	0.9537723	0.05025149	8E-09	
0.9300001	0.9835208	0.05223472	8E-09	
0.932	1	0.05408574	8E-09	
0.934	1	0.05581336	8E-09	
0.936	1	0.0574258	8E-09	
0.938	1	0.05893075	8E-09	
0.9400001	1	0.06033536	8E-09	
0.942	1	0.06164634	8E-09	
0.9440001	1	0.06286991	8E-09	
0.946	1	0.06401192	8E-09	
0.9480001	1	0.06507779	8E-09	
0.95	1	0.06607261	8E-09	
0.952	1	0.0670011	8E-09	
0.9540001	1	0.06786769	8E-09	
0.956	1	0.06867651	8E-09	
0.9580001	1	0.06943141	8E-09	
0.96	1	0.07013598	8E-09	
0.9620001	1	0.07079358	8E-09	
0.964	1	0.07140735	8E-09	
0.966	1	0.07198019	8E-09	
0.9680001	1	0.07251485	8E-09	
0.97	1	0.07301386	8E-09	
0.9720001	1	0.0734796	8E-09	
0.974	1	0.0739143	8E-09	
0.9760001	1	0.07432001	8E-09	
0.978	1	0.07469868	8E-09	
0.98	1	0.0750521	8E-09	
0.9820001	1	0.07538196	8E-09	
0.984	1	0.07568983	8E-09	
0.9860001	1	0.07597718	8E-09	
0.988	1	0.07624537	8E-09	
0.9900001	1	0.07649568	8E-09	
0.992	1	0.0767293	8E-09	
0.994	1	0.07694735	8E-09	
0.9960001	1	0.07715086	8E-09	
0.998	1	0.0773408	8E-09	
1	1	0.07751808	0	
1.002	1	0.07235021	0	
1.004	1	0.06752686	0	
1.006	1	0.06302507	0	
1.008	1	0.0588234	0	
1.01	1	0.05490184	0	
1.012	0.9686257	0.05124171	0	
1.014	0.917384	0.0478256	0	
1.016	0.8695584	0.04463723	0	
1.018	0.8249212	0.04166141	0	
1.02	0.7832597	0.03888398	0	
1.022	0.7443758	0.03629172	0	
1.024	0.708084	0.03387227	0	
1.026	0.6742117	0.03161412	0	
1.028	0.6425976	0.02950651	0	
1.03	0.6130911	0.02753941	0	
1.032	0.5855517	0.02570345	0	
1.034	0.5598482	0.02398988	0	
1.036	0.5358584	0.02239056	0	
1.038	0.5134678	0.02089785	0	
1.04	0.49257	0.01950466	0	
1.042	0.4730653	0.01820435	0	
1.044	0.454861	0.01699073	0	
1.046	0.4378702	0.01585802	0	
1.048	0.4220122	0.01480081	0	
1.05	0.4072114	0.01381409	0	
1.052	0.3933973	0.01289315	0	
1.054	0.3805041	0.01203361	0	
1.056	0.3684705	0.01123137	0	
1.058	0.3572392	0.01048261	0	
1.06	0.3467565	0.00978377	0	
1.062	0.3369728	0.009131518	0	
1.064	0.3278413	0.00852275	0	
1.066	0.3193185	0.007954567	0	
1.068	0.3113639	0.007424262	0	
1.07	0.3039397	0.006929311	0	
1.072	0.2970104	0.006467357	0	
1.074	0.290543	0.0060362	0	
1.076	0.2845068	0.005633787	0	
1.078	0.278873	0.005258201	0	
1.08	0.2736148	0.004907655	0	
1.082	0.2687072	0.004580478	0	
1.084	0.2641267	0.004275112	0	
1.086	0.2598516	0.003990105	0	
1.088	0.2558615	0.003724098	0	
1.09	0.2521374	0.003475825	0	
1.092	0.2486615	0.003244103	0	
1.094	0.2454174	0.003027829	0	
1.096	0.2423896	0.002825974	0	
1.098	0.2395636	0.002637576	0	
1.1	0.2369261	0.002461737	0	
1.102	0.2344643	0.002297621	0	
1.104	0.2321667	0.002144447	0	
1.106	0.2300223	0.002001483	0	
1.108	0.2280208	0.001868051	0	
1.11	0.2261527	0.001743514	0	
1.112	0.2244092	0.00162728	0	
1.114	0.2227819	0.001518795	0	
1.116	0.2212631	0.001417542	0	
1.118	0.2198456	0.001323039	0	
1.12	0.2185225	0.001234836	0	
1.122	0.2172877	0.001152514	0	
1.124	0.2161352	0.00107568	0	
1.126	0.2150595	0.001003968	0	
1.128	0.2140556	0.0009370365	0	
1.13	0.2131185	0.0008745674	0	
1.132	0.2122439	0.0008162629	0	
1.134	0.2114277	0.0007618454	0	
1.136	0.2106658	0.0007110557	0	
1.138	0.2099548	0.000663652	0	
1.14	0.2092911	0.0006194085	0	
1.142	0.2086717	0.0005781146	0	
1.144	0.2080936	0.0005395736	0	
1.146	0.207554	0.000503602	0	
1.148	0.2070504	0.0004700285	0	
1.15	0.2065804	0.0004386933	0	
1.152	0.2061417	0.0004094471	0	
1.154	0.2057323	0.0003821506	0	
1.156	0.2053501	0.0003566739	0	
1.158	0.2049934	0.0003328956	0	
1.16	0.2046605	0.0003107026	0	
1.162	0.2043498	0.0002899891	0	
1.164	0.2040599	0.0002706565	0	
1.166	0.2037892	0.0002526127	0	
1.168	0.2035366	0.0002357718	0	
1.17	0.2033008	0.0002200537	0	
1.172	0.2030808	0.0002053835	0	
1.174	0.2028754	0.0001916912	0	
1.176	0.2026837	0.0001789118	0	
1.178	0.2025048	0.0001669844	0	
1.18	0.2023378	0.0001558521	0	
1.182	0.2021819	0.0001454619	0	
1.184	0.2020365	0.0001357645	0	
1.186	0.2019007	0.0001267135	0	
1.188	0.201774	0.0001182659	0	
1.19	0.2016557	0.0001103815	0	
1.192	0.2015453	0.0001030228	0	
1.194	0.2014423	9.615457E-05	0	
1.196	0.2013462	8.974427E-05	0	
1.198	0.2012564	8.376131E-05	0	
1.2	0.2011727	7.817723E-05	0	
