Time	Child_Y	Joint_Y	Root2_Y	Root_Y	
1.636	0.06430125	-0.02630688	0	0.04923442	
1.6365	0.06477924	-0.02732725	0	0.04953002	
1.637	0.0652547	-0.02821864	0	0.04982318	
1.6375	0.06572763	-0.02897918	0	0.05011391	
1.638	0.06619802	-0.02960721	0	0.05040219	
1.6385	0.06666589	-0.03010123	0	0.05068805	
1.639	0.06713121	-0.03045995	0	0.05097146	
1.6395	0.067594	-0.03068228	0	0.05125242	
1.64	0.06805425	-0.03076731	0	0.05153095	
1.6405	0.06851196	-0.03071435	0	0.05180703	
1.641	0.06896712	-0.03052288	0	0.05208066	
1.6415	0.06941973	-0.0301926	0	0.05235184	
1.642	0.06986981	-0.02972339	0	0.05262057	
1.6425	0.07031734	-0.02911535	0	0.05288684	
1.643	0.07076231	-0.02836877	0	0.05315066	
1.6435	0.07120474	-0.02748412	0	0.05341203	
1.644	0.07164462	-0.02646208	0	0.05367093	
1.6445	0.07208195	-0.02530353	0	0.05392737	
1.645	0.07251672	-0.02400953	0	0.05418136	
1.6455	0.07294894	-0.02258135	0	0.05443287	
1.646	0.07337861	-0.02102045	0	0.05468192	
1.6465	0.07380573	-0.01932846	0	0.0549285	
1.647	0.07423029	-0.01750722	0	0.05517261	
1.6475	0.07465231	-0.01555874	0	0.05541425	
1.648	0.07507177	-0.01348523	0	0.05565342	
1.6485	0.07548867	-0.01128907	0	0.05589011	
1.649	0.07590303	-0.008972797	0	0.05612433	
1.6495	0.07631484	-0.006539155	0	0.05635606	
1.65	0.0767241	-0.00399104	0	0.05658532	
1.6505	0.0771308	-0.001331517	0	0.05681209	
1.651	0.07753497	0.001436191	0	0.05703638	
1.6515	0.07793657	0.004308701	0	0.05725819	
1.652	0.07833564	0.007282482	0	0.05747751	
1.6525	0.07873216	0.01035385	0	0.05769435	
1.653	0.07912614	0.01351899	0	0.0579087	
1.6535	0.07951759	0.01677394	0	0.05812055	
1.654	0.07990649	0.02011462	0	0.05832992	
1.6545	0.08029285	0.02353683	0	0.05853679	
1.655	0.08067668	0.02703622	0	0.05874117	
1.6555	0.08105798	0.03060838	0	0.05894306	
1.656	0.08143675	0.03424875	0	0.05914245	
1.6565	0.08181298	0.03795271	0	0.05933934	
1.657	0.08218669	0.04171551	0	0.05953375	
1.6575	0.08255788	0.04553237	0	0.05972564	
1.658	0.08292656	0.04939838	0	0.05991504	
1.6585	0.08329271	0.05330859	0	0.06010194	
1.659	0.08365634	0.05725799	0	0.06028635	
1.6595	0.08401747	0.06124149	0	0.06046825	
1.66	0.08437609	0.06525397	0	0.06064765	
1.6605	0.0847322	0.06929029	0	0.06082455	
1.661	0.0850858	0.07334524	0	0.06099895	
1.6615	0.08543692	0.07741358	0	0.06117084	
1.662	0.08578553	0.08149009	0	0.06134023	
1.6625	0.08613165	0.08556952	0	0.06150712	
1.663	0.0864753	0.0896466	0	0.06167151	
1.6635	0.08681645	0.09371608	0	0.06183339	
1.664	0.08715512	0.09777271	0	0.06199278	
1.6645	0.08749131	0.1018113	0	0.06214965	
1.665	0.08782503	0.1058265	0	0.06230403	
1.6655	0.08815628	0.1098133	0	0.0624559	
1.666	0.08848506	0.1137665	0	0.06260528	
1.6665	0.08881139	0.117681	0	0.06275214	
1.667	0.08913525	0.1215517	0	0.06289651	
1.6675	0.08945666	0.1253737	0	0.06303837	
1.668	0.08977561	0.1291421	0	0.06317774	
1.6685	0.09009212	0.132852	0	0.06331461	
1.669	0.09040619	0.1364986	0	0.06344897	
1.6695	0.09071781	0.1400773	0	0.06358084	
1.67	0.09102701	0.1435835	0	0.06371021	
1.6705	0.09133377	0.1470126	0	0.06383709	
1.671	0.0916381	0.1503605	0	0.06396147	
1.6715	0.09194	0.1536226	0	0.06408335	
1.672	0.09223949	0.156795	0	0.06420274	
1.6725	0.09253655	0.1598736	0	0.06431963	
1.673	0.09283121	0.1628546	0	0.06443404	
1.6735	0.09312345	0.1657341	0	0.06454596	
1.674	0.09341329	0.1685086	0	0.06465539	
1.6745	0.09370071	0.1711747	0	0.06476232	
1.675	0.09398575	0.173729	0	0.06486678	
1.6755	0.09426838	0.1761684	0	0.06496876	
1.676	0.09454862	0.17849	0	0.06506824	
1.6765	0.09482647	0.1806909	0	0.06516524	
1.677	0.09510193	0.1827684	0	0.06525977	
1.6775	0.095375	0.1847203	0	0.06535181	
1.678	0.0956457	0.1865441	0	0.06544138	
1.6785	0.09591401	0.1882378	0	0.06552848	
1.679	0.09617995	0.1897994	0	0.06561311	
1.6795	0.0964435	0.1912272	0	0.06569525	
1.68	0.09670469	0.1925198	0	0.06577493	
1.6805	0.09696351	0.1936756	0	0.06585215	
1.681	0.09721996	0.1946937	0	0.06592689	
