Time	Body_2 X	Body_2 Z	Body_2 Y	
1.872	0.6076364	-0.2	-0.9230048	
1.873	0.603746	-0.2	-0.9213369	
1.874	0.5998663	-0.2	-0.9196541	
1.875	0.5959973	-0.2	-0.9179565	
1.876	0.5921391	-0.2	-0.916244	
1.877	0.5882918	-0.2	-0.914517	
1.878	0.5844554	-0.2	-0.9127755	
1.879	0.5806301	-0.2	-0.9110194	
1.88	0.576816	-0.2	-0.909249	
1.881	0.573013	-0.2	-0.9074644	
1.882	0.5692213	-0.2	-0.9056656	
1.883	0.565441	-0.2	-0.9038526	
1.884	0.5616722	-0.2	-0.9020258	
1.885	0.5579147	-0.2	-0.900185	
1.886	0.5541689	-0.2	-0.8983305	
1.887	0.5504348	-0.2	-0.8964623	
1.888	0.5467125	-0.2	-0.8945805	
1.889	0.5430019	-0.2	-0.8926851	
1.89	0.5393032	-0.2	-0.8907763	
1.891	0.5356165	-0.2	-0.8888543	
1.892	0.5319418	-0.2	-0.8869191	
1.893	0.5282791	-0.2	-0.8849708	
1.894	0.5246286	-0.2	-0.8830094	
1.895	0.5209904	-0.2	-0.8810353	
1.896	0.5173644	-0.2	-0.8790483	
1.897	0.5137508	-0.2	-0.8770485	
1.898	0.5101497	-0.2	-0.8750362	
1.899	0.5065609	-0.2	-0.8730113	
1.9	0.5029848	-0.2	-0.8709741	
1.901	0.4994212	-0.2	-0.8689246	
1.902	0.4958703	-0.2	-0.866863	
1.903	0.4923321	-0.2	-0.8647892	
1.904	0.4888067	-0.2	-0.8627035	
1.905	0.4852942	-0.2	-0.8606059	
1.906	0.4817946	-0.2	-0.8584966	
1.907	0.4783079	-0.2	-0.8563756	
1.908	0.4748342	-0.2	-0.8542431	
1.909	0.4713736	-0.2	-0.8520991	
1.91	0.4679261	-0.2	-0.8499438	
1.911	0.4644918	-0.2	-0.8477773	
1.912	0.4610707	-0.2	-0.8455997	
1.913	0.4576628	-0.2	-0.843411	
1.914	0.4542683	-0.2	-0.8412114	
1.915	0.4508872	-0.2	-0.8390011	
1.916	0.4475194	-0.2	-0.83678	
1.917	0.4441651	-0.2	-0.8345484	
1.918	0.4408244	-0.2	-0.8323063	
1.919	0.4374971	-0.2	-0.8300538	
1.92	0.4341835	-0.2	-0.827791	
1.921	0.4308835	-0.2	-0.8255181	
1.922	0.4275972	-0.2	-0.8232352	
1.923	0.4243246	-0.2	-0.8209424	
1.924	0.4210658	-0.2	-0.8186398	
1.925	0.4178208	-0.2	-0.8163274	
1.926	0.4145896	-0.2	-0.8140054	
1.927	0.4113722	-0.2	-0.8116739	
1.928	0.4081688	-0.2	-0.8093331	
1.929	0.4049793	-0.2	-0.806983	
1.93	0.4018038	-0.2	-0.8046237	
1.931	0.3986424	-0.2	-0.8022555	
1.932	0.3954949	-0.2	-0.7998782	
1.933	0.3923616	-0.2	-0.7974922	
1.934	0.3892423	-0.2	-0.7950974	
1.935	0.3861372	-0.2	-0.792694	
1.936	0.3830462	-0.2	-0.7902821	
1.937	0.3799695	-0.2	-0.7878619	
1.938	0.376907	-0.2	-0.7854334	
1.939	0.3738587	-0.2	-0.7829967	
1.94	0.3708247	-0.2	-0.7805519	
1.941	0.367805	-0.2	-0.7780992	
1.942	0.3647996	-0.2	-0.7756388	
1.943	0.3618085	-0.2	-0.7731706	
1.944	0.3588319	-0.2	-0.7706948	
1.945	0.3558696	-0.2	-0.7682115	
1.946	0.3529217	-0.2	-0.7657208	
1.947	0.3499883	-0.2	-0.7632229	
1.948	0.3470692	-0.2	-0.7607177	
1.949	0.3441647	-0.2	-0.7582056	
1.95	0.3412746	-0.2	-0.7556865	
1.951	0.338399	-0.2	-0.7531606	
1.952	0.3355379	-0.2	-0.7506279	
1.953	0.3326914	-0.2	-0.7480888	
1.954	0.3298593	-0.2	-0.7455431	
1.955	0.3270419	-0.2	-0.742991	
1.956	0.324239	-0.2	-0.7404326	
1.957	0.3214506	-0.2	-0.7378681	
1.958	0.3186768	-0.2	-0.7352975	
1.959	0.3159176	-0.2	-0.732721	
1.96	0.3131729	-0.2	-0.7301387	
1.961	0.3104429	-0.2	-0.7275507	
1.962	0.3077275	-0.2	-0.724957	
1.963	0.3050267	-0.2	-0.7223579	
1.964	0.3023405	-0.2	-0.7197533	
1.965	0.2996689	-0.2	-0.7171435	
1.966	0.297012	-0.2	-0.7145285	
1.967	0.2943696	-0.2	-0.7119085	
1.968	0.2917419	-0.2	-0.7092835	
1.969	0.2891288	-0.2	-0.7066536	
1.97	0.2865303	-0.2	-0.704019	
1.971	0.2839465	-0.2	-0.7013798	
1.972	0.2813773	-0.2	-0.6987361	
1.973	0.2788227	-0.2	-0.696088	
1.974	0.2762827	-0.2	-0.6934355	
1.975	0.2737573	-0.2	-0.6907789	
1.976	0.2712465	-0.2	-0.6881181	
1.977	0.2687503	-0.2	-0.6854534	
1.978	0.2662687	-0.2	-0.6827847	
1.979	0.2638017	-0.2	-0.6801124	
1.98	0.2613493	-0.2	-0.6774364	
1.981	0.2589114	-0.2	-0.6747568	
1.982	0.2564881	-0.2	-0.6720738	
1.983	0.2540793	-0.2	-0.6693873	
1.984	0.251685	-0.2	-0.6666977	
1.985	0.2493053	-0.2	-0.664005	
1.986	0.24694	-0.2	-0.6613092	
1.987	0.2445893	-0.2	-0.6586105	
1.988	0.2422531	-0.2	-0.6559089	
1.989	0.2399313	-0.2	-0.6532046	
1.99	0.2376239	-0.2	-0.6504977	
1.991	0.235331	-0.2	-0.6477883	
1.992	0.2330525	-0.2	-0.6450765	
1.993	0.2307884	-0.2	-0.6423624	
1.994	0.2285387	-0.2	-0.639646	
1.995	0.2263033	-0.2	-0.6369275	
1.996	0.2240823	-0.2	-0.6342071	
1.997	0.2218755	-0.2	-0.6314847	
1.998	0.2196832	-0.2	-0.6287606	
1.999	0.217505	-0.2	-0.6260347	
2	0.2153411	-0.2	-0.6233072	
2.001	0.2131915	-0.2	-0.6205782	
2.002	0.211056	-0.2	-0.6178479	
2.003	0.2089348	-0.2	-0.6151162	
2.004	0.2068277	-0.2	-0.6123833	
2.005	0.2047347	-0.2	-0.6096492	
2.006	0.2026558	-0.2	-0.6069142	
2.007	0.2005911	-0.2	-0.6041782	
2.008	0.1985403	-0.2	-0.6014414	
2.009	0.1965037	-0.2	-0.5987039	
2.01	0.194481	-0.2	-0.5959658	
2.011	0.1924722	-0.2	-0.5932271	
2.012	0.1904774	-0.2	-0.5904879	
2.013	0.1884966	-0.2	-0.5877485	
2.014	0.1865296	-0.2	-0.5850087	
2.015	0.1845764	-0.2	-0.5822688	
2.016	0.1826371	-0.2	-0.5795289	
2.017	0.1807115	-0.2	-0.5767889	
2.018	0.1787997	-0.2	-0.5740491	
2.019	0.1769016	-0.2	-0.5713095	
2.02	0.1750172	-0.2	-0.5685702	
2.021	0.1731464	-0.2	-0.5658313	
2.022	0.1712893	-0.2	-0.5630929	
2.023	0.1694457	-0.2	-0.560355	
2.024	0.1676156	-0.2	-0.5576178	
2.025	0.1657991	-0.2	-0.5548814	
2.026	0.163996	-0.2	-0.5521458	
2.027	0.1622063	-0.2	-0.5494111	
2.028	0.1604301	-0.2	-0.5466775	
2.029	0.1586671	-0.2	-0.5439449	
2.03	0.1569175	-0.2	-0.5412135	
2.031	0.1551812	-0.2	-0.5384834	
2.032	0.1534581	-0.2	-0.5357547	
2.033	0.1517482	-0.2	-0.5330275	
2.034	0.1500514	-0.2	-0.5303017	
2.035	0.1483677	-0.2	-0.5275776	
2.036	0.1466971	-0.2	-0.5248552	
2.037	0.1450396	-0.2	-0.5221345	
2.038	0.143395	-0.2	-0.5194158	
2.039	0.1417633	-0.2	-0.516699	
2.04	0.1401446	-0.2	-0.5139841	
2.041	0.1385386	-0.2	-0.5112715	
2.042	0.1369455	-0.2	-0.5085611	
2.043	0.1353652	-0.2	-0.5058529	
2.044	0.1337976	-0.2	-0.5031471	
2.045	0.1322426	-0.2	-0.5004436	
2.046	0.1307003	-0.2	-0.4977428	
2.047	0.1291705	-0.2	-0.4950445	
2.048	0.1276533	-0.2	-0.4923489	
2.049	0.1261486	-0.2	-0.4896561	
2.05	0.1246563	-0.2	-0.486966	
2.051	0.1231764	-0.2	-0.4842789	
2.052	0.1217088	-0.2	-0.4815948	
2.053	0.1202535	-0.2	-0.4789136	
2.054	0.1188105	-0.2	-0.4762357	
2.055	0.1173797	-0.2	-0.4735609	
2.056	0.115961	-0.2	-0.4708894	
2.057	0.1145544	-0.2	-0.4682213	
2.058	0.1131599	-0.2	-0.4655566	
2.059	0.1117774	-0.2	-0.4628954	
2.06	0.1104068	-0.2	-0.4602377	
2.061	0.1090481	-0.2	-0.4575837	
2.062	0.1077013	-0.2	-0.4549334	
2.063	0.1063662	-0.2	-0.4522869	
2.064	0.1050429	-0.2	-0.4496442	
2.065	0.1037313	-0.2	-0.4470055	
2.066	0.1024314	-0.2	-0.4443707	
2.067	0.101143	-0.2	-0.44174	
2.068	0.09986614	-0.2	-0.4391134	
2.069	0.09860079	-0.2	-0.4364911	
2.07	0.09734687	-0.2	-0.4338729	
2.071	0.09610434	-0.2	-0.4312592	
2.072	0.09487313	-0.2	-0.4286498	
2.073	0.09365319	-0.2	-0.4260448	
2.074	0.09244449	-0.2	-0.4234444	
2.075	0.09124694	-0.2	-0.4208485	
2.076	0.0900605	-0.2	-0.4182573	
2.077	0.08888512	-0.2	-0.4156709	
2.078	0.08772074	-0.2	-0.4130892	
2.079	0.08656732	-0.2	-0.4105123	
2.08	0.08542479	-0.2	-0.4079404	
2.081	0.08429309	-0.2	-0.4053733	
2.082	0.08317218	-0.2	-0.4028113	
2.083	0.08206199	-0.2	-0.4002545	
2.084	0.08096247	-0.2	-0.3977027	
2.085	0.07987357	-0.2	-0.3951561	
2.086	0.07879522	-0.2	-0.3926148	
2.087	0.07772738	-0.2	-0.3900788	
2.088	0.07666998	-0.2	-0.3875482	
2.089	0.07562298	-0.2	-0.3850231	
2.09	0.0745863	-0.2	-0.3825034	
2.091	0.0735599	-0.2	-0.3799893	
2.092	0.07254373	-0.2	-0.3774807	
2.093	0.0715377	-0.2	-0.3749779	
2.094	0.07054179	-0.2	-0.3724807	
2.095	0.06955592	-0.2	-0.3699894	
2.096	0.06858005	-0.2	-0.3675038	
2.097	0.0676141	-0.2	-0.3650241	
2.098	0.06665803	-0.2	-0.3625503	
2.099	0.06571179	-0.2	-0.3600826	
2.1	0.0647753	-0.2	-0.3576208	
2.101	0.06384852	-0.2	-0.3551652	
2.102	0.06293138	-0.2	-0.3527156	
2.103	0.06202384	-0.2	-0.3502723	
2.104	0.06112582	-0.2	-0.3478352	
2.105	0.06023728	-0.2	-0.3454044	
2.106	0.05935815	-0.2	-0.3429799	
2.107	0.05848837	-0.2	-0.3405618	
2.108	0.05762789	-0.2	-0.3381501	
2.109	0.05677665	-0.2	-0.3357449	
2.11	0.0559346	-0.2	-0.3333463	
2.111	0.05510167	-0.2	-0.3309542	
2.112	0.05427781	-0.2	-0.3285687	
2.113	0.05346296	-0.2	-0.3261899	
2.114	0.05265706	-0.2	-0.3238178	
2.115	0.05186005	-0.2	-0.3214525	
2.116	0.05107188	-0.2	-0.3190939	
2.117	0.05029247	-0.2	-0.3167422	
2.118	0.04952179	-0.2	-0.3143974	
2.119	0.04875976	-0.2	-0.3120595	
2.12	0.04800634	-0.2	-0.3097286	
2.121	0.04726145	-0.2	-0.3074047	
2.122	0.04652506	-0.2	-0.3050879	
2.123	0.04579708	-0.2	-0.3027782	
2.124	0.04507748	-0.2	-0.3004756	
2.125	0.04436618	-0.2	-0.2981802	
2.126	0.04366314	-0.2	-0.295892	
2.127	0.04296829	-0.2	-0.293611	
2.128	0.04228158	-0.2	-0.2913374	
2.129	0.04160294	-0.2	-0.2890711	
2.13	0.04093232	-0.2	-0.2868122	
2.131	0.04026967	-0.2	-0.2845607	
2.132	0.03961493	-0.2	-0.2823166	
2.133	0.03896803	-0.2	-0.28008	
2.134	0.03832892	-0.2	-0.277851	
2.135	0.03769754	-0.2	-0.2756295	
2.136	0.03707384	-0.2	-0.2734156	
2.137	0.03645775	-0.2	-0.2712093	
2.138	0.03584922	-0.2	-0.2690107	
2.139	0.0352482	-0.2	-0.2668198	
2.14	0.03465462	-0.2	-0.2646367	
2.141	0.03406843	-0.2	-0.2624613	
2.142	0.03348957	-0.2	-0.2602937	
2.143	0.03291799	-0.2	-0.2581339	
2.144	0.03235362	-0.2	-0.255982	
2.145	0.03179641	-0.2	-0.253838	
2.146	0.0312463	-0.2	-0.251702	
2.147	0.03070324	-0.2	-0.2495739	
2.148	0.03016717	-0.2	-0.2474538	
2.149	0.02963803	-0.2	-0.2453417	
2.15	0.02911576	-0.2	-0.2432377	
2.151	0.02860032	-0.2	-0.2411418	
2.152	0.02809165	-0.2	-0.2390539	
2.153	0.02758968	-0.2	-0.2369743	
2.154	0.02709437	-0.2	-0.2349028	
2.155	0.02660566	-0.2	-0.2328395	
2.156	0.02612348	-0.2	-0.2307844	
2.157	0.0256478	-0.2	-0.2287376	
2.158	0.02517855	-0.2	-0.226699	
2.159	0.02471567	-0.2	-0.2246688	
2.16	0.02425912	-0.2	-0.2226469	
2.161	0.02380883	-0.2	-0.2206334	
2.162	0.02336475	-0.2	-0.2186283	
2.163	0.02292683	-0.2	-0.2166316	
2.164	0.02249501	-0.2	-0.2146433	
2.165	0.02206925	-0.2	-0.2126635	
2.166	0.02164948	-0.2	-0.2106922	
2.167	0.02123565	-0.2	-0.2087294	
2.168	0.02082771	-0.2	-0.2067751	
2.169	0.02042561	-0.2	-0.2048294	
2.17	0.02002928	-0.2	-0.2028923	
2.171	0.01963868	-0.2	-0.2009638	
2.172	0.01925376	-0.2	-0.1990439	
2.173	0.01887445	-0.2	-0.1971327	
2.174	0.01850072	-0.2	-0.1952302	
2.175	0.01813249	-0.2	-0.1933363	
2.176	0.01776973	-0.2	-0.1914512	
2.177	0.01741238	-0.2	-0.1895748	
2.178	0.0170604	-0.2	-0.1877072	
2.179	0.01671372	-0.2	-0.1858483	
2.18	0.01637229	-0.2	-0.1839983	
2.181	0.01603607	-0.2	-0.182157	
2.182	0.015705	-0.2	-0.1803246	
2.183	0.01537903	-0.2	-0.1785011	
2.184	0.01505811	-0.2	-0.1766865	
2.185	0.01474219	-0.2	-0.1748807	
2.186	0.01443122	-0.2	-0.1730839	
2.187	0.01412514	-0.2	-0.171296	
2.188	0.01382391	-0.2	-0.169517	
2.189	0.01352749	-0.2	-0.167747	
2.19	0.01323581	-0.2	-0.165986	
2.191	0.01294883	-0.2	-0.164234	
2.192	0.0126665	-0.2	-0.1624911	
2.193	0.01238878	-0.2	-0.1607571	
2.194	0.01211561	-0.2	-0.1590322	
2.195	0.01184694	-0.2	-0.1573164	
2.196	0.01158272	-0.2	-0.1556097	
2.197	0.01132292	-0.2	-0.1539121	
2.198	0.01106747	-0.2	-0.1522235	
2.199	0.01081633	-0.2	-0.1505442	
2.2	0.01056945	-0.2	-0.1488739	
2.201	0.01032679	-0.2	-0.1472128	
2.202	0.01008829	-0.2	-0.1455609	
2.203	0.009853914	-0.2	-0.1439182	
2.204	0.009623612	-0.2	-0.1422847	
2.205	0.009397338	-0.2	-0.1406604	
2.206	0.009175046	-0.2	-0.1390453	
2.207	0.00895669	-0.2	-0.1374395	
2.208	0.008742223	-0.2	-0.1358429	
2.209	0.008531601	-0.2	-0.1342556	
2.21	0.008324777	-0.2	-0.1326776	
2.211	0.008121706	-0.2	-0.1311089	
2.212	0.007922342	-0.2	-0.1295494	
2.213	0.007726641	-0.2	-0.1279993	
2.214	0.007534559	-0.2	-0.1264585	
2.215	0.007346051	-0.2	-0.124927	
2.216	0.007161074	-0.2	-0.1234049	
2.217	0.006979585	-0.2	-0.1218922	
2.218	0.00680154	-0.2	-0.1203888	
2.219	0.006626897	-0.2	-0.1188948	
2.22	0.006455612	-0.2	-0.1174102	
2.221	0.006287645	-0.2	-0.115935	
2.222	0.006122951	-0.2	-0.1144693	
2.223	0.00596149	-0.2	-0.1130129	
2.224	0.005803218	-0.2	-0.1115659	
2.225	0.005648093	-0.2	-0.1101285	
2.226	0.005496073	-0.2	-0.1087004	
2.227	0.005347116	-0.2	-0.1072818	
2.228	0.005201182	-0.2	-0.1058727	
2.229	0.00505823	-0.2	-0.1044731	
2.23	0.00491822	-0.2	-0.1030829	
2.231	0.004781112	-0.2	-0.1017023	
2.232	0.004646866	-0.2	-0.1003311	
2.233	0.004515442	-0.2	-0.09896945	
2.234	0.004386801	-0.2	-0.09761732	
2.235	0.004260903	-0.2	-0.09627472	
2.236	0.004137711	-0.2	-0.09494164	
2.237	0.004017186	-0.2	-0.0936181	
2.238	0.003899291	-0.2	-0.09230411	
2.239	0.003783987	-0.2	-0.09099968	
2.24	0.003671237	-0.2	-0.0897048	
2.241	0.003561003	-0.2	-0.08841949	
2.242	0.003453248	-0.2	-0.08714376	
2.243	0.003347934	-0.2	-0.0858776	
2.244	0.003245024	-0.2	-0.08462103	
2.245	0.003144481	-0.2	-0.08337405	
2.246	0.003046269	-0.2	-0.08213668	
2.247	0.002950353	-0.2	-0.08090891	
2.248	0.002856695	-0.2	-0.07969075	
2.249	0.002765261	-0.2	-0.0784822	
2.25	0.002676015	-0.2	-0.07728328	
2.251	0.002588922	-0.2	-0.07609398	
2.252	0.002503948	-0.2	-0.07491431	
2.253	0.00242106	-0.2	-0.07374429	
2.254	0.002340223	-0.2	-0.07258391	
2.255	0.002261404	-0.2	-0.07143316	
2.256	0.002184569	-0.2	-0.07029208	
2.257	0.002109686	-0.2	-0.06916064	
2.258	0.00203672	-0.2	-0.06803887	
2.259	0.001965639	-0.2	-0.06692677	
2.26	0.001896412	-0.2	-0.06582433	
2.261	0.001829007	-0.2	-0.06473157	
2.262	0.001763392	-0.2	-0.06364848	
2.263	0.001699533	-0.2	-0.06257509	
2.264	0.001637401	-0.2	-0.06151137	
2.265	0.001576963	-0.2	-0.06045735	
2.266	0.001518186	-0.2	-0.05941301	
2.267	0.001461043	-0.2	-0.05837838	
2.268	0.001405502	-0.2	-0.05735344	
2.269	0.001351532	-0.2	-0.0563382	
2.27	0.001299106	-0.2	-0.05533267	
2.271	0.001248192	-0.2	-0.05433685	
2.272	0.001198763	-0.2	-0.05335075	
2.273	0.001150789	-0.2	-0.05237436	
2.274	0.001104242	-0.2	-0.05140769	
2.275	0.001059092	-0.2	-0.05045074	
2.276	0.001015314	-0.2	-0.04950352	
2.277	0.0009728796	-0.2	-0.04856602	
2.278	0.0009317607	-0.2	-0.04763825	
2.279	0.0008919301	-0.2	-0.04672022	
2.28	0.0008533608	-0.2	-0.04581192	
2.281	0.0008160262	-0.2	-0.04491336	
2.282	0.0007798999	-0.2	-0.04402453	
2.283	0.0007449564	-0.2	-0.04314545	
2.284	0.0007111716	-0.2	-0.04227611	
2.285	0.0006785198	-0.2	-0.04141652	
2.286	0.0006469759	-0.2	-0.04056668	
2.287	0.000616515	-0.2	-0.03972658	
2.288	0.0005871106	-0.2	-0.03889624	
2.289	0.000558739	-0.2	-0.03807565	
2.29	0.0005313755	-0.2	-0.03726482	
2.291	0.0005049957	-0.2	-0.03646374	
2.292	0.0004795768	-0.2	-0.03567242	
2.293	0.0004550944	-0.2	-0.03489086	
2.294	0.000431526	-0.2	-0.03411907	
2.295	0.0004088481	-0.2	-0.03335704	
2.296	0.0003870383	-0.2	-0.03260477	
2.297	0.0003660751	-0.2	-0.03186227	
2.298	0.000345936	-0.2	-0.03112953	
2.299	0.0003266003	-0.2	-0.03040656	
2.3	0.0003080457	-0.2	-0.02969337	
2.301	0.0002902523	-0.2	-0.02898994	
2.302	0.0002731987	-0.2	-0.02829629	
2.303	0.000256865	-0.2	-0.02761241	
2.304	0.0002412316	-0.2	-0.02693831	
2.305	0.0002262793	-0.2	-0.02627398	
2.306	0.0002119883	-0.2	-0.02561942	
2.307	0.0001983403	-0.2	-0.02497465	
2.308	0.0001853162	-0.2	-0.02433965	
2.309	0.0001728984	-0.2	-0.02371443	
2.31	0.0001610678	-0.2	-0.02309899	
2.311	0.0001498068	-0.2	-0.02249333	
2.312	0.0001390972	-0.2	-0.02189745	
2.313	0.0001289207	-0.2	-0.02131136	
2.314	0.0001192609	-0.2	-0.02073505	
2.315	0.0001101012	-0.2	-0.02016852	
2.316	0.0001014259	-0.2	-0.01961177	
2.317	9.321816E-05	-0.2	-0.01906481	
2.318	8.54631E-05	-0.2	-0.01852763	
2.319	7.814392E-05	-0.2	-0.01800024	
2.32	7.124486E-05	-0.2	-0.01748264	
2.321	6.475107E-05	-0.2	-0.01697482	
2.322	5.864762E-05	-0.2	-0.01647679	
2.323	5.292045E-05	-0.2	-0.01598855	
2.324	4.755384E-05	-0.2	-0.01551009	
2.325	4.253234E-05	-0.2	-0.01504142	
2.326	3.784237E-05	-0.2	-0.01458255	
2.327	3.346956E-05	-0.2	-0.01413346	
2.328	2.94013E-05	-0.2	-0.01369416	
2.329	2.562412E-05	-0.2	-0.01326465	
2.33	2.212471E-05	-0.2	-0.01284493	
2.331	1.889147E-05	-0.2	-0.012435	
2.332	1.591112E-05	-0.2	-0.01203486	
2.333	1.317224E-05	-0.2	-0.01164451	
2.334	1.066258E-05	-0.2	-0.01126396	
2.335	8.370845E-06	-0.2	-0.01089319	
2.336	6.285798E-06	-0.2	-0.01053222	
2.337	4.397876E-06	-0.2	-0.01018103	
2.338	2.695792E-06	-0.2	-0.009839642	
2.339	1.170037E-06	-0.2	-0.009508043	
2.34	-1.889546E-07	-0.2	-0.009186235	
2.341	-1.390742E-06	-0.2	-0.008874221	
2.342	-2.444046E-06	-0.2	-0.008571998	
2.343	-3.357629E-06	-0.2	-0.008279569	
2.344	-4.141029E-06	-0.2	-0.007996931	
2.345	-4.802009E-06	-0.2	-0.007724086	
2.346	-5.347602E-06	-0.2	-0.007461035	
2.347	-5.785768E-06	-0.2	-0.007207776	
2.348	-6.123603E-06	-0.2	-0.00696431	
2.349	-6.36823E-06	-0.2	-0.006730637	
2.35	-6.525953E-06	-0.2	-0.006506757	
2.351	-6.603142E-06	-0.2	-0.006292671	
2.352	-6.606168E-06	-0.2	-0.006088377	
2.353	-6.540567E-06	-0.2	-0.005893877	
2.354	-6.411131E-06	-0.2	-0.00570917	
2.355	-6.224358E-06	-0.2	-0.005534257	
2.356	-5.984949E-06	-0.2	-0.005369137	
2.357	-5.697647E-06	-0.2	-0.00521381	
2.358	-5.366392E-06	-0.2	-0.005068277	
2.359	-4.995198E-06	-0.2	-0.004932537	
2.36	-4.588881E-06	-0.2	-0.004806591	
2.361	-4.151288E-06	-0.2	-0.004690438	
2.362	-3.684634E-06	-0.2	-0.004584079	
2.363	-3.192095E-06	-0.2	-0.004487513	
2.364	-2.677593E-06	-0.2	-0.004400741	
2.365	-2.14404E-06	-0.2	-0.004323763	
2.366	-1.593464E-06	-0.2	-0.004256578	
2.367	-1.026322E-06	-0.2	-0.004199187	
2.368	-4.448783E-07	-0.2	-0.004151589	
2.369	1.495243E-07	-0.2	-0.004113785	
2.37	7.547794E-07	-0.2	-0.004085775	
2.371	1.370563E-06	-0.2	-0.004067558	
2.372	1.997286E-06	-0.2	-0.004059135	
2.373	2.63444E-06	-0.2	-0.004060505	
2.374	3.281597E-06	-0.2	-0.00407167	
2.375	3.939229E-06	-0.2	-0.004092628	
2.376	4.607031E-06	-0.2	-0.004123379	
2.377	5.286466E-06	-0.2	-0.004163924	
2.378	5.979722E-06	-0.2	-0.004214263	
2.379	6.68727E-06	-0.2	-0.004274395	
2.38	7.411368E-06	-0.2	-0.004344321	
2.381	8.152642E-06	-0.2	-0.004424041	
2.382	8.91358E-06	-0.2	-0.004513554	
2.383	9.697464E-06	-0.2	-0.004612861	
2.384	1.050671E-05	-0.2	-0.004721961	
2.385	1.134463E-05	-0.2	-0.004840855	
2.386	1.221379E-05	-0.2	-0.004969542	
2.387	1.311928E-05	-0.2	-0.005108023	
2.388	1.406445E-05	-0.2	-0.005256297	
2.389	1.505437E-05	-0.2	-0.005414365	
2.39	1.609244E-05	-0.2	-0.005582226	
2.391	1.71839E-05	-0.2	-0.005759881	
2.392	1.833396E-05	-0.2	-0.005947329	
2.393	1.954864E-05	-0.2	-0.00614457	
2.394	2.083315E-05	-0.2	-0.006351605	
2.395	2.219359E-05	-0.2	-0.006568432	
2.396	2.36361E-05	-0.2	-0.006795052	
2.397	2.51677E-05	-0.2	-0.007031466	
2.398	2.679534E-05	-0.2	-0.007277673	
2.399	2.852606E-05	-0.2	-0.007533673	
2.4	3.036769E-05	-0.2	-0.007799465	
2.401	3.23281E-05	-0.2	-0.00807505	
2.402	3.441435E-05	-0.2	-0.008360429	
2.403	3.663531E-05	-0.2	-0.008655599	
2.404	3.899979E-05	-0.2	-0.008960562	
2.405	4.151663E-05	-0.2	-0.009275316	
2.406	4.419548E-05	-0.2	-0.009599864	
2.407	4.704597E-05	-0.2	-0.009934204	
2.408	5.007776E-05	-0.2	-0.01027833	
2.409	5.329975E-05	-0.2	-0.01063226	
2.41	5.672191E-05	-0.2	-0.01099597	
2.411	6.035508E-05	-0.2	-0.01136948	
2.412	6.42101E-05	-0.2	-0.01175278	
2.413	6.829868E-05	-0.2	-0.01214586	
2.414	7.263169E-05	-0.2	-0.01254874	
2.415	7.722091E-05	-0.2	-0.01296141	
2.416	8.207899E-05	-0.2	-0.01338387	
2.417	8.721849E-05	-0.2	-0.01381612	
2.418	9.265201E-05	-0.2	-0.01425816	
2.419	9.839374E-05	-0.2	-0.01470999	
2.42	0.0001044561	-0.2	-0.01517161	
2.421	0.0001108526	-0.2	-0.01564301	
2.422	0.0001175975	-0.2	-0.01612421	
2.423	0.0001247049	-0.2	-0.01661519	
2.424	0.0001321899	-0.2	-0.01711596	
2.425	0.0001400683	-0.2	-0.01762651	
2.426	0.0001483555	-0.2	-0.01814686	
2.427	0.0001570673	-0.2	-0.01867699	
2.428	0.0001662191	-0.2	-0.0192169	
2.429	0.0001758271	-0.2	-0.0197666	
2.43	0.000185907	-0.2	-0.02032608	
2.431	0.000196476	-0.2	-0.02089535	
2.432	0.0002075503	-0.2	-0.0214744	
2.433	0.000219148	-0.2	-0.02206323	
2.434	0.0002312863	-0.2	-0.02266185	
2.435	0.0002439821	-0.2	-0.02327024	
2.436	0.0002572536	-0.2	-0.02388842	
2.437	0.000271118	-0.2	-0.02451637	
2.438	0.0002855935	-0.2	-0.0251541	
2.439	0.0003006992	-0.2	-0.02580162	
2.44	0.0003164543	-0.2	-0.0264589	
2.441	0.0003328777	-0.2	-0.02712597	
2.442	0.0003499886	-0.2	-0.02780281	
2.443	0.0003678063	-0.2	-0.02848942	
2.444	0.0003863501	-0.2	-0.02918581	
2.445	0.0004056412	-0.2	-0.02989197	
2.446	0.0004256998	-0.2	-0.0306079	
2.447	0.0004465471	-0.2	-0.0313336	
2.448	0.0004682044	-0.2	-0.03206906	
2.449	0.0004906934	-0.2	-0.0328143	
2.45	0.0005140355	-0.2	-0.0335693	
2.451	0.000538252	-0.2	-0.03433406	
2.452	0.0005633659	-0.2	-0.03510859	
2.453	0.0005894002	-0.2	-0.03589287	
2.454	0.000616378	-0.2	-0.03668692	
2.455	0.0006443229	-0.2	-0.03749073	
2.456	0.000673258	-0.2	-0.03830429	
2.457	0.0007032064	-0.2	-0.03912761	
2.458	0.0007341913	-0.2	-0.03996068	
2.459	0.0007662377	-0.2	-0.0408035	
2.46	0.0007993697	-0.2	-0.04165607	
2.461	0.0008336133	-0.2	-0.04251839	
2.462	0.0008689942	-0.2	-0.04339045	
2.463	0.0009055395	-0.2	-0.04427226	
2.464	0.0009432756	-0.2	-0.04516381	
2.465	0.0009822287	-0.2	-0.0460651	
2.466	0.001022426	-0.2	-0.04697612	
2.467	0.001063893	-0.2	-0.04789688	
