Time	Child_Y	Joint_Y	Root2_Y	Root_Y	
0	0.48	0.4799797	1	-0.02	
0.0005	0.4799979	0.4799797	0.9999976	-0.02	
0.001	0.4799937	0.4799797	0.9999927	-0.02	
0.0015	0.4799874	0.4799797	0.9999853	-0.02	
0.002	0.479979	0.4799797	0.9999755	-0.02	
0.0025	0.4799685	0.4799797	0.9999632	-0.02	
0.003	0.479956	0.4799797	0.9999485	-0.02	
0.0035	0.4799413	0.4799797	0.9999313	-0.02	
0.004	0.4799245	0.4799797	0.9999117	-0.02	
0.0045	0.4799056	0.4799797	0.9998897	-0.02	
0.005	0.4798846	0.4799797	0.9998652	-0.02	
0.0055	0.4798616	0.4799797	0.9998382	-0.02	
0.006	0.4798364	0.4799797	0.9998087	-0.02	
0.0065	0.4798092	0.4799797	0.9997768	-0.02	
0.007	0.4797798	0.4799797	0.9997425	-0.02	
0.0075	0.4797484	0.4799797	0.9997057	-0.02	
0.008	0.4797148	0.4799797	0.9996665	-0.02	
0.0085	0.4796792	0.4799797	0.9996247	-0.02	
0.009000001	0.4796414	0.4799797	0.9995807	-0.02	
0.009500001	0.4796016	0.4799797	0.9995341	-0.02	
0.01	0.4795597	0.4799797	0.999485	-0.02	
0.0105	0.4795157	0.4799797	0.9994335	-0.02	
0.011	0.4794695	0.4799797	0.9993796	-0.02	
0.0115	0.4794213	0.4799797	0.9993231	-0.02	
0.012	0.479371	0.4799797	0.9992642	-0.02	
0.0125	0.4793186	0.4799797	0.9992029	-0.02	
0.013	0.4792641	0.4799797	0.9991392	-0.02	
0.0135	0.4792075	0.4799797	0.999073	-0.02	
0.014	0.4791488	0.4799797	0.9990043	-0.02	
0.0145	0.4790881	0.4799797	0.9989331	-0.02	
0.015	0.4790252	0.4799797	0.9988596	-0.02	
0.0155	0.4789602	0.4799797	0.9987836	-0.02	
0.016	0.4788931	0.4799797	0.9987051	-0.02	
0.0165	0.478824	0.4799797	0.9986241	-0.02	
0.017	0.4787527	0.4799797	0.9985408	-0.02	
0.0175	0.4786793	0.4799797	0.998455	-0.02	
0.018	0.4786038	0.4799797	0.9983667	-0.02	
0.0185	0.4785263	0.4799797	0.9982759	-0.02	
0.019	0.4784467	0.4799797	0.9981827	-0.02	
