Time	Block_X	Block_Y	Block_Z	Rotation	
0.09	1.227977	-0.02345755	1.159826E-07	0.157265	
0.0905	1.22701	-0.02355912	1.191431E-07	0.158255	
0.09100001	1.226038	-0.02365819	1.22369E-07	0.1592451	
0.09150001	1.225058	-0.02375473	1.256611E-07	0.160235	
0.09200001	1.224072	-0.02384869	1.290202E-07	0.161225	
0.0925	1.22308	-0.02394005	1.324474E-07	0.1622149	
0.093	1.222081	-0.02402875	1.359436E-07	0.1632047	
0.0935	1.221076	-0.02411476	1.395096E-07	0.1641945	
0.094	1.220064	-0.02419804	1.431464E-07	0.1651842	
0.09450001	1.219046	-0.02427856	1.468549E-07	0.1661739	
0.09500001	1.218021	-0.02435627	1.506361E-07	0.1671635	
0.09550001	1.21699	-0.02443114	1.54491E-07	0.1681531	
0.096	1.215952	-0.02450312	1.584204E-07	0.1691426	
0.0965	1.214908	-0.02457218	1.624254E-07	0.1701321	
0.097	1.213858	-0.02463829	1.665069E-07	0.1711215	
0.0975	1.212801	-0.0247014	1.706659E-07	0.1721109	
0.098	1.211738	-0.02476147	1.749033E-07	0.1731002	
0.09850001	1.210668	-0.02481847	1.792201E-07	0.1740895	
0.09900001	1.209592	-0.02487236	1.836174E-07	0.1750788	
0.09950001	1.20851	-0.0249231	1.88096E-07	0.1760679	
0.1	1.207422	-0.02497066	1.926571E-07	0.1770571	
0.1005	1.206327	-0.02501499	1.973015E-07	0.1780462	
0.101	1.205226	-0.02505606	2.020303E-07	0.1790352	
0.1015	1.204118	-0.02509383	2.068445E-07	0.1800243	
0.102	1.203005	-0.02512826	2.117451E-07	0.1810132	
0.1025	1.201885	-0.02515932	2.167332E-07	0.1820021	
0.103	1.200759	-0.02518697	2.218096E-07	0.182991	
0.1035	1.199627	-0.02521117	2.269756E-07	0.1839798	
0.104	1.198488	-0.02523188	2.32232E-07	0.1849686	
0.1045	1.197344	-0.02524908	2.3758E-07	0.1859573	
0.105	1.196193	-0.02526271	2.430205E-07	0.186946	
0.1055	1.195036	-0.02527275	2.485546E-07	0.1879346	
0.106	1.193874	-0.02527916	2.541834E-07	0.1889232	
0.1065	1.192705	-0.0252819	2.599079E-07	0.1899118	
0.107	1.19153	-0.02528094	2.657291E-07	0.1909003	
0.1075	1.190349	-0.02527624	2.716482E-07	0.1918888	
0.108	1.189161	-0.02526776	2.776661E-07	0.1928772	
0.1085	1.187968	-0.02525547	2.837839E-07	0.1938656	
0.109	1.186769	-0.02523933	2.900027E-07	0.1948539	
0.1095	1.185564	-0.02521931	2.963236E-07	0.1958422	
0.11	1.184353	-0.02519537	3.027477E-07	0.1968305	
0.1105	1.183136	-0.02516748	3.092759E-07	0.1978187	
0.111	1.181914	-0.0251356	3.159095E-07	0.1988068	
0.1115	1.180685	-0.0250997	3.226494E-07	0.199795	
0.112	1.179451	-0.02505974	3.294968E-07	0.200783	
0.1125	1.17821	-0.02501569	3.364528E-07	0.2017711	
0.113	1.176964	-0.02496751	3.435184E-07	0.2027591	
0.1135	1.175712	-0.02491517	3.506948E-07	0.2037471	
0.114	1.174455	-0.02485863	3.57983E-07	0.204735	
0.1145	1.173192	-0.02479787	3.653842E-07	0.2057229	
0.115	1.171923	-0.02473284	3.728994E-07	0.2067108	
0.1155	1.170648	-0.02466352	3.805298E-07	0.2076986	
0.116	1.169368	-0.02458987	3.882764E-07	0.2086864	
0.1165	1.168082	-0.02451186	3.961404E-07	0.2096741	
0.117	1.16679	-0.02442946	4.04123E-07	0.2106618	
0.1175	1.165493	-0.02434262	4.122251E-07	0.2116495	
0.118	1.164191	-0.02425133	4.204479E-07	0.2126371	
0.1185	1.162883	-0.02415554	4.287926E-07	0.2136247	
0.119	1.161569	-0.02405523	4.372603E-07	0.2146123	
0.1195	1.16025	-0.02395037	4.458521E-07	0.2155998	
0.12	1.158926	-0.02384091	4.545691E-07	0.2165873	
0.1205	1.157596	-0.02372684	4.634124E-07	0.2175747	
0.121	1.156261	-0.02360812	4.723832E-07	0.2185622	
0.1215	1.15492	-0.02348471	4.814827E-07	0.2195496	
0.122	1.153574	-0.0233566	4.907118E-07	0.2205369	
0.1225	1.152223	-0.02322374	5.000719E-07	0.2215243	
0.123	1.150867	-0.0230861	5.095639E-07	0.2225116	
0.1235	1.149505	-0.02294367	5.191891E-07	0.2234988	
0.124	1.148138	-0.0227964	5.289486E-07	0.2244861	
0.1245	1.146766	-0.02264427	5.388436E-07	0.2254733	
0.125	1.145389	-0.02248725	5.48875E-07	0.2264604	
0.1255	1.144007	-0.02232531	5.590442E-07	0.2274476	
0.126	1.14262	-0.02215841	5.693522E-07	0.2284347	
0.1265	1.141227	-0.02198654	5.798002E-07	0.2294218	
0.127	1.13983	-0.02180967	5.903893E-07	0.2304088	
0.1275	1.138428	-0.02162775	6.011207E-07	0.2313959	
0.128	1.13702	-0.02144078	6.119956E-07	0.2323829	
0.1285	1.135608	-0.02124871	6.23015E-07	0.2333698	
0.129	1.134191	-0.02105153	6.341801E-07	0.2343568	
0.1295	1.132769	-0.0208492	6.45492E-07	0.2353437	
0.13	1.131343	-0.0206417	6.569519E-07	0.2363306	
0.1305	1.129911	-0.020429	6.68561E-07	0.2373175	
0.131	1.128475	-0.02021108	6.803203E-07	0.2383043	
0.1315	1.127034	-0.01998791	6.922311E-07	0.2392912	
0.132	1.125589	-0.01975946	7.042944E-07	0.240278	
0.1325	1.124138	-0.01952571	7.165115E-07	0.2412647	
0.133	1.122684	-0.01928663	7.288833E-07	0.2422515	
0.1335	1.121224	-0.01904221	7.414112E-07	0.2432382	
0.134	1.11976	-0.0187924	7.540962E-07	0.244225	
0.1345	1.118292	-0.0185372	7.669395E-07	0.2452116	
0.135	1.116819	-0.01827657	7.799422E-07	0.2461983	
0.1355	1.115342	-0.01801049	7.931055E-07	0.247185	
0.136	1.11386	-0.01773894	8.064305E-07	0.2481716	
0.1365	1.112374	-0.0174619	8.199182E-07	0.2491582	
0.137	1.110883	-0.01717934	8.3357E-07	0.2501448	
0.1375	1.109389	-0.01689124	8.473868E-07	0.2511314	
0.138	1.10789	-0.01659758	8.613699E-07	0.2521179	
0.1385	1.106387	-0.01629833	8.755204E-07	0.2531045	
0.139	1.104879	-0.01599347	8.898393E-07	0.254091	
0.1395	1.103368	-0.01568299	9.043278E-07	0.2550775	
0.14	1.101852	-0.01536687	9.189871E-07	0.256064	
0.1405	1.100333	-0.01504507	9.338182E-07	0.2570505	
0.141	1.098809	-0.01471758	9.488223E-07	0.2580369	
0.1415	1.097281	-0.01438438	9.640006E-07	0.2590234	
0.142	1.09575	-0.01404546	9.793541E-07	0.2600099	
0.1425	1.094214	-0.01370079	9.948839E-07	0.2609963	
0.143	1.092675	-0.01335034	1.010591E-06	0.2619827	
0.1435	1.091132	-0.01299412	1.026477E-06	0.2629691	
0.144	1.089585	-0.01263208	1.042542E-06	0.2639555	
