Time	Block_X	Block_Y	Block_Z	Rotation	
0.0575	0.2995574	0.9836515	2.065937E-08	0.1149977	
0.058	0.2995418	0.9833676	2.157123E-08	0.1159977	
0.0585	0.2995259	0.9830812	2.251498E-08	0.1169977	
0.059	0.2995095	0.9827923	2.349146E-08	0.1179977	
0.0595	0.2994927	0.982501	2.45015E-08	0.1189977	
0.06	0.2994755	0.9822073	2.554597E-08	0.1199977	
0.0605	0.2994579	0.9819112	2.662573E-08	0.1209977	
0.061	0.2994398	0.9816127	2.774168E-08	0.1219977	
0.0615	0.2994213	0.9813117	2.889469E-08	0.1229977	
0.062	0.2994023	0.9810082	3.008571E-08	0.1239977	
0.0625	0.2993828	0.9807025	3.131564E-08	0.1249977	
0.063	0.2993629	0.9803943	3.258544E-08	0.1259976	
0.0635	0.2993425	0.9800836	3.389607E-08	0.1269976	
0.064	0.2993216	0.9797705	3.524849E-08	0.1279977	
0.0645	0.2993003	0.979455	3.66437E-08	0.1289977	
0.06500001	0.2992783	0.9791371	3.80827E-08	0.1299977	
0.06550001	0.299256	0.9788167	3.956652E-08	0.1309976	
0.066	0.299233	0.978494	4.109618E-08	0.1319976	
0.0665	0.2992096	0.9781689	4.267275E-08	0.1329976	
0.067	0.2991857	0.9778413	4.429727E-08	0.1339976	
0.0675	0.2991612	0.9775112	4.597085E-08	0.1349976	
0.068	0.2991361	0.9771789	4.769457E-08	0.1359976	
0.0685	0.2991105	0.976844	4.946956E-08	0.1369976	
0.06900001	0.2990843	0.9765068	5.129694E-08	0.1379976	
0.06950001	0.2990576	0.9761672	5.317786E-08	0.1389976	
0.07	0.2990303	0.9758251	5.511349E-08	0.1399976	
0.0705	0.2990023	0.9754807	5.710499E-08	0.1409976	
0.071	0.2989738	0.9751339	5.915358E-08	0.1419976	
0.0715	0.2989447	0.9747847	6.126047E-08	0.1429976	
0.072	0.298915	0.9744329	6.342687E-08	0.1439976	
0.07250001	0.2988846	0.974079	6.565406E-08	0.1449976	
0.07300001	0.2988536	0.9737225	6.794328E-08	0.1459976	
0.0735	0.298822	0.9733637	7.029582E-08	0.1469976	
0.074	0.2987897	0.9730024	7.271298E-08	0.1479976	
0.0745	0.2987568	0.9726388	7.519606E-08	0.1489976	
0.075	0.2987232	0.9722728	7.774641E-08	0.1499976	
0.0755	0.2986889	0.9719044	8.036539E-08	0.1509976	
0.07600001	0.298654	0.9715336	8.305435E-08	0.1519976	
0.07650001	0.2986183	0.9711604	8.581468E-08	0.1529976	
0.07700001	0.298582	0.9707848	8.864779E-08	0.1539976	
0.0775	0.2985449	0.9704069	9.15551E-08	0.1549976	
0.078	0.2985071	0.9700265	9.453804E-08	0.1559976	
0.0785	0.2984686	0.9696438	9.75981E-08	0.1569976	
0.079	0.2984293	0.9692588	1.007367E-07	0.1579976	
0.0795	0.2983893	0.9688713	1.039554E-07	0.1589976	
0.08000001	0.2983485	0.9684815	1.072557E-07	0.1599976	
0.08050001	0.298307	0.9680892	1.106391E-07	0.1609976	
0.081	0.2982647	0.9676947	1.141071E-07	0.1619976	
0.0815	0.2982216	0.9672977	1.176614E-07	0.1629976	
0.082	0.2981777	0.9668984	1.213035E-07	0.1639976	
0.0825	0.2981331	0.9664968	1.25035E-07	0.1649976	
0.083	0.2980876	0.9660927	1.288576E-07	0.1659976	
0.08350001	0.2980412	0.9656863	1.327729E-07	0.1669976	
0.08400001	0.2979941	0.9652776	1.367825E-07	0.1679976	
0.08450001	0.2979461	0.9648665	1.408882E-07	0.1689976	
0.085	0.2978972	0.9644529	1.450917E-07	0.1699976	
0.0855	0.2978475	0.9640371	1.493946E-07	0.1709976	
0.086	0.2977969	0.9636191	1.537987E-07	0.1719976	
0.0865	0.2977454	0.9631986	1.583058E-07	0.1729976	
0.087	0.297693	0.9627757	1.629177E-07	0.1739976	
0.08750001	0.2976398	0.9623505	1.676361E-07	0.1749976	
0.08800001	0.2975856	0.9619231	1.724629E-07	0.1759976	
0.0885	0.2975304	0.9614931	1.773999E-07	0.1769976	
0.089	0.2974744	0.961061	1.82449E-07	0.1779976	
0.0895	0.2974174	0.9606264	1.876121E-07	0.1789976	
0.09	0.2973594	0.9601896	1.92891E-07	0.1799976	
0.0905	0.2973005	0.9597505	1.982877E-07	0.1809976	
0.09100001	0.2972406	0.959309	2.038041E-07	0.1819976	
0.09150001	0.2971798	0.9588652	2.094421E-07	0.1829976	
0.09200001	0.2971179	0.958419	2.152039E-07	0.1839976	
0.0925	0.297055	0.9579706	2.210913E-07	0.1849975	
0.093	0.2969911	0.9575199	2.271065E-07	0.1859975	
0.0935	0.2969262	0.957067	2.332513E-07	0.1869975	
0.094	0.2968602	0.9566116	2.39528E-07	0.1879975	
0.09450001	0.2967932	0.9561539	2.459385E-07	0.1889975	
0.09500001	0.2967251	0.955694	2.524851E-07	0.1899975	
0.09550001	0.296656	0.9552318	2.591698E-07	0.1909975	
0.096	0.2965857	0.9547672	2.659947E-07	0.1919975	
0.0965	0.2965144	0.9543004	2.729621E-07	0.1929975	
0.097	0.2964419	0.9538313	2.800741E-07	0.1939975	
0.0975	0.2963684	0.95336	2.87333E-07	0.1949975	
0.098	0.2962937	0.9528863	2.947409E-07	0.1959975	
0.09850001	0.2962179	0.9524104	3.023002E-07	0.1969975	
0.09900001	0.2961409	0.9519323	3.100131E-07	0.1979975	
0.09950001	0.2960628	0.9514518	3.17882E-07	0.1989975	
0.1	0.2959835	0.9509692	3.25909E-07	0.1999975	
0.1005	0.295903	0.9504842	3.340967E-07	0.2009975	
0.101	0.2958213	0.9499969	3.424472E-07	0.2019975	
0.1015	0.2957384	0.9495075	3.509631E-07	0.2029975	
0.102	0.2956543	0.9490158	3.596468E-07	0.2039975	
0.1025	0.2955689	0.9485218	3.685006E-07	0.2049975	
0.103	0.2954824	0.9480257	3.77527E-07	0.2059975	
0.1035	0.2953945	0.9475272	3.867285E-07	0.2069975	
0.104	0.2953054	0.9470267	3.961076E-07	0.2079975	
0.1045	0.295215	0.9465238	4.056668E-07	0.2089975	
0.105	0.2951234	0.9460187	4.154087E-07	0.2099975	
0.1055	0.2950304	0.9455113	4.253357E-07	0.2109975	
0.106	0.2949362	0.9450019	4.354506E-07	0.2119975	
0.1065	0.2948405	0.9444901	4.457558E-07	0.2129975	
0.107	0.2947436	0.9439762	4.56254E-07	0.2139975	
0.1075	0.2946453	0.9434602	4.66948E-07	0.2149975	
0.108	0.2945457	0.9429418	4.778403E-07	0.2159975	
0.1085	0.2944447	0.9424214	4.889336E-07	0.2169975	
0.109	0.2943422	0.9418988	5.002307E-07	0.2179975	
0.1095	0.2942385	0.9413738	5.117344E-07	0.2189974	
0.11	0.2941333	0.9408469	5.234473E-07	0.2199975	
0.1105	0.2940266	0.9403176	5.353722E-07	0.2209974	
0.111	0.2939186	0.9397863	5.475121E-07	0.2219974	
0.1115	0.2938091	0.9392528	5.598696E-07	0.2229974	
0.112	0.2936982	0.9387172	5.724477E-07	0.2239974	
0.1125	0.2935857	0.9381793	5.852492E-07	0.2249974	
0.113	0.2934718	0.9376394	5.982771E-07	0.2259974	
0.1135	0.2933564	0.9370973	6.115342E-07	0.2269974	
0.114	0.2932395	0.9365531	6.250236E-07	0.2279974	
0.1145	0.2931211	0.9360067	6.387481E-07	0.2289974	
0.115	0.2930011	0.9354583	6.527108E-07	0.2299974	
0.1155	0.2928797	0.9349077	6.669146E-07	0.2309974	
0.116	0.2927566	0.9343551	6.813627E-07	0.2319974	
0.1165	0.292632	0.9338003	6.960581E-07	0.2329974	
0.117	0.2925058	0.9332435	7.110038E-07	0.2339974	
0.1175	0.292378	0.9326845	7.26203E-07	0.2349974	
0.118	0.2922486	0.9321235	7.416589E-07	0.2359974	
0.1185	0.2921176	0.9315603	7.573746E-07	0.2369974	
0.119	0.2919849	0.9309952	7.733531E-07	0.2379974	
0.1195	0.2918507	0.930428	7.895978E-07	0.2389974	
0.12	0.2917147	0.9298586	8.061117E-07	0.2399974	
0.1205	0.2915771	0.9292873	8.228984E-07	0.2409974	
0.121	0.2914378	0.9287139	8.399609E-07	0.2419974	
0.1215	0.2912968	0.9281384	8.573026E-07	0.2429974	
0.122	0.2911541	0.927561	8.749267E-07	0.2439974	
0.1225	0.2910096	0.9269814	8.928367E-07	0.2449974	
0.123	0.2908635	0.9264	9.110358E-07	0.2459974	
0.1235	0.2907155	0.9258165	9.295275E-07	0.2469973	
0.124	0.2905659	0.9252309	9.483152E-07	0.2479973	
0.1245	0.2904144	0.9246435	9.674022E-07	0.2489973	
0.125	0.2902612	0.9240538	9.867922E-07	0.2499973	
0.1255	0.2901062	0.9234624	1.006489E-06	0.2509973	
0.126	0.2899494	0.9228689	1.026495E-06	0.2519973	
0.1265	0.2897907	0.9222736	1.046814E-06	0.2529973	
0.127	0.2896302	0.9216762	1.06745E-06	0.2539973	
0.1275	0.2894678	0.9210768	1.088407E-06	0.2549973	
0.128	0.2893036	0.9204755	1.109688E-06	0.2559973	
0.1285	0.2891375	0.9198723	1.131296E-06	0.2569973	
0.129	0.2889695	0.9192671	1.153236E-06	0.2579973	
0.1295	0.2887996	0.9186601	1.175511E-06	0.2589973	
0.13	0.2886278	0.9180511	1.198124E-06	0.2599973	
0.1305	0.2884541	0.9174401	1.22108E-06	0.2609973	
0.131	0.2882784	0.9168274	1.244382E-06	0.2619973	
0.1315	0.2881007	0.9162127	1.268034E-06	0.2629973	
0.132	0.2879211	0.9155961	1.292039E-06	0.2639973	
0.1325	0.2877395	0.9149777	1.316401E-06	0.2649973	
0.133	0.2875559	0.9143575	1.341125E-06	0.2659973	
0.1335	0.2873703	0.9137353	1.366214E-06	0.2669972	
0.134	0.2871827	0.9131113	1.391672E-06	0.2679972	
0.1345	0.286993	0.9124855	1.417502E-06	0.2689973	
0.135	0.2868013	0.9118578	1.44371E-06	0.2699972	
0.1355	0.2866075	0.9112284	1.470298E-06	0.2709972	
0.136	0.2864117	0.9105971	1.49727E-06	0.2719972	
0.1365	0.2862137	0.909964	1.524631E-06	0.2729972	
0.137	0.2860137	0.9093291	1.552385E-06	0.2739972	
0.1375	0.2858115	0.9086925	1.580535E-06	0.2749972	
0.138	0.2856072	0.9080541	1.609086E-06	0.2759972	
0.1385	0.2854008	0.9074139	1.638041E-06	0.2769972	
0.139	0.2851922	0.906772	1.667406E-06	0.2779972	
0.1395	0.2849814	0.9061283	1.697183E-06	0.2789972	
0.14	0.2847685	0.9054829	1.727377E-06	0.2799972	
0.1405	0.2845533	0.9048357	1.757992E-06	0.2809972	
0.141	0.284336	0.9041869	1.789032E-06	0.2819972	
0.1415	0.2841164	0.9035363	1.820502E-06	0.2829972	
0.142	0.2838946	0.9028841	1.852406E-06	0.2839972	
0.1425	0.2836705	0.9022302	1.884748E-06	0.2849972	
0.143	0.2834442	0.9015746	1.917532E-06	0.2859972	
0.1435	0.2832156	0.9009174	1.950762E-06	0.2869971	
0.144	0.2829847	0.9002584	1.984444E-06	0.2879971	
0.1445	0.2827515	0.8995978	2.01858E-06	0.2889971	
0.145	0.282516	0.8989356	2.053175E-06	0.2899971	
0.1455	0.2822781	0.8982719	2.088235E-06	0.2909971	
0.146	0.2820379	0.8976065	2.123763E-06	0.2919971	
0.1465	0.2817954	0.8969395	2.159763E-06	0.2929971	
0.147	0.2815504	0.8962709	2.19624E-06	0.2939971	
0.1475	0.2813031	0.8956007	2.233199E-06	0.2949971	
0.148	0.2810534	0.8949289	2.270643E-06	0.2959971	
0.1485	0.2808013	0.8942556	2.308578E-06	0.2969971	
0.149	0.2805468	0.8935809	2.347008E-06	0.2979971	
0.1495	0.2802898	0.8929045	2.385937E-06	0.2989971	
0.15	0.2800303	0.8922266	2.42537E-06	0.2999971	
0.1505	0.2797685	0.8915473	2.465312E-06	0.3009971	
0.151	0.2795041	0.8908664	2.505767E-06	0.3019971	
0.1515	0.2792372	0.890184	2.546739E-06	0.3029971	
0.152	0.2789679	0.8895003	2.588234E-06	0.303997	
0.1525	0.278696	0.888815	2.630256E-06	0.304997	
0.153	0.2784216	0.8881283	2.672809E-06	0.305997	
0.1535	0.2781447	0.8874401	2.715899E-06	0.306997	
0.154	0.2778651	0.8867506	2.759529E-06	0.307997	
0.1545	0.2775831	0.8860596	2.803705E-06	0.308997	
0.155	0.2772984	0.8853673	2.848432E-06	0.309997	
0.1555	0.2770112	0.8846735	2.893713E-06	0.310997	
0.156	0.2767213	0.8839785	2.939555E-06	0.311997	
0.1565	0.2764288	0.883282	2.985961E-06	0.312997	
0.157	0.2761337	0.8825842	3.032937E-06	0.313997	
0.1575	0.275836	0.8818851	3.080487E-06	0.314997	
0.158	0.2755356	0.8811846	3.128616E-06	0.315997	
0.1585	0.2752325	0.8804829	3.177329E-06	0.316997	
0.159	0.2749267	0.8797798	3.226631E-06	0.3179969	
0.1595	0.2746182	0.8790755	3.276527E-06	0.3189969	
0.16	0.274307	0.87837	3.327021E-06	0.319997	
0.1605	0.2739931	0.8776631	3.378119E-06	0.3209969	
0.161	0.2736765	0.8769552	3.429826E-06	0.3219969	
0.1615	0.2733571	0.8762459	3.482145E-06	0.3229969	
0.162	0.2730349	0.8755355	3.535084E-06	0.3239969	
0.1625	0.27271	0.8748237	3.588645E-06	0.3249969	
0.163	0.2723823	0.874111	3.642835E-06	0.3259969	
0.1635	0.2720518	0.8733971	3.697659E-06	0.3269969	
0.164	0.2717185	0.8726819	3.753121E-06	0.3279969	
0.1645	0.2713823	0.8719657	3.809226E-06	0.3289969	
0.165	0.2710433	0.8712484	3.86598E-06	0.3299969	
0.1655	0.2707015	0.8705298	3.923387E-06	0.3309969	
0.166	0.2703568	0.8698103	3.981453E-06	0.3319969	
0.1665	0.2700092	0.8690897	4.040182E-06	0.3329968	
0.167	0.2696588	0.8683681	4.099581E-06	0.3339968	
0.1675	0.2693054	0.8676454	4.159654E-06	0.3349968	
0.168	0.2689492	0.8669216	4.220406E-06	0.3359968	
0.1685	0.26859	0.8661968	4.281841E-06	0.3369968	
0.169	0.2682279	0.8654712	4.343967E-06	0.3379968	
0.1695	0.2678628	0.8647445	4.406787E-06	0.3389968	
0.17	0.2674948	0.8640167	4.470307E-06	0.3399968	
0.1705	0.2671238	0.8632882	4.534531E-06	0.3409968	
0.171	0.2667498	0.8625587	4.599467E-06	0.3419968	
0.1715	0.2663729	0.8618283	4.665117E-06	0.3429968	
0.172	0.2659929	0.8610969	4.731488E-06	0.3439968	
0.1725	0.2656099	0.8603646	4.798585E-06	0.3449968	
0.173	0.2652239	0.8596315	4.866413E-06	0.3459968	
0.1735	0.2648349	0.8588977	4.934978E-06	0.3469968	
0.174	0.2644428	0.8581629	5.004284E-06	0.3479967	
0.1745	0.2640476	0.8574274	5.074337E-06	0.3489967	
0.175	0.2636494	0.856691	5.145142E-06	0.3499967	
0.1755	0.2632481	0.8559539	5.216706E-06	0.3509967	
0.176	0.2628436	0.855216	5.289031E-06	0.3519967	
0.1765	0.2624361	0.8544774	5.362126E-06	0.3529967	
0.177	0.2620255	0.853738	5.435993E-06	0.3539967	
0.1775	0.2616117	0.852998	5.510639E-06	0.3549967	
0.178	0.2611948	0.8522573	5.58607E-06	0.3559967	
0.1785	0.2607748	0.8515159	5.66229E-06	0.3569967	
0.179	0.2603515	0.8507738	5.739305E-06	0.3579967	
0.1795	0.2599252	0.8500311	5.81712E-06	0.3589967	
0.18	0.2594956	0.8492877	5.895742E-06	0.3599966	
0.1805	0.2590629	0.8485438	5.975174E-06	0.3609966	
0.181	0.2586269	0.8477993	6.055422E-06	0.3619967	
0.1815	0.2581877	0.8470543	6.136493E-06	0.3629966	
0.182	0.2577453	0.8463087	6.21839E-06	0.3639966	
0.1825	0.2572997	0.8455626	6.30112E-06	0.3649966	
0.183	0.2568508	0.8448159	6.384688E-06	0.3659966	
0.1835	0.2563986	0.8440688	6.469099E-06	0.3669966	
0.184	0.2559433	0.8433213	6.55436E-06	0.3679966	
0.1845	0.2554846	0.8425732	6.640474E-06	0.3689966	
0.185	0.2550226	0.8418247	6.727449E-06	0.3699966	
0.1855	0.2545574	0.8410758	6.815288E-06	0.3709966	
0.186	0.2540889	0.8403266	6.903997E-06	0.3719966	
0.1865	0.253617	0.8395769	6.993584E-06	0.3729965	
0.187	0.2531419	0.838827	7.084051E-06	0.3739965	
0.1875	0.2526633	0.8380766	7.175404E-06	0.3749965	
0.188	0.2521815	0.837326	7.267651E-06	0.3759965	
0.1885	0.2516963	0.836575	7.360795E-06	0.3769965	
0.189	0.2512077	0.8358238	7.454842E-06	0.3779965	
0.1895	0.2507158	0.8350725	7.549797E-06	0.3789965	
0.19	0.2502205	0.8343207	7.645666E-06	0.3799965	
0.1905	0.2497218	0.8335688	7.742455E-06	0.3809965	
0.191	0.2492198	0.8328167	7.840169E-06	0.3819965	
0.1915	0.2487143	0.8320644	7.938813E-06	0.3829965	
0.192	0.2482054	0.8313121	8.038393E-06	0.3839965	
0.1925	0.2476931	0.8305596	8.138913E-06	0.3849964	
0.193	0.2471774	0.8298068	8.240381E-06	0.3859964	
0.1935	0.2466583	0.8290541	8.342801E-06	0.3869964	
0.194	0.2461357	0.8283014	8.446178E-06	0.3879964	
0.1945	0.2456096	0.8275484	8.550517E-06	0.3889964	
0.195	0.2450801	0.8267956	8.655825E-06	0.3899964	
0.1955	0.2445471	0.8260427	8.762107E-06	0.3909964	
0.196	0.2440107	0.8252898	8.869368E-06	0.3919964	
0.1965	0.2434708	0.824537	8.977613E-06	0.3929964	
0.197	0.2429274	0.8237843	9.086848E-06	0.3939964	
0.1975	0.2423805	0.8230315	9.197079E-06	0.3949964	
0.198	0.2418301	0.822279	9.308309E-06	0.3959964	
0.1985	0.2412761	0.8215265	9.420546E-06	0.3969963	
0.199	0.2407187	0.8207742	9.533795E-06	0.3979963	
0.1995	0.2401578	0.8200221	9.64806E-06	0.3989963	
0.2	0.2395933	0.8192701	9.763346E-06	0.3999963	
0.2005	0.2390253	0.8185183	9.879662E-06	0.4009963	
0.201	0.2384537	0.8177668	9.997008E-06	0.4019963	
0.2015	0.2378787	0.8170156	1.011539E-05	0.4029963	
0.202	0.2373	0.8162647	1.023482E-05	0.4039963	
0.2025	0.2367178	0.815514	1.03553E-05	0.4049963	
0.203	0.236132	0.8147637	1.047683E-05	0.4059963	
0.2035	0.2355427	0.8140137	1.059942E-05	0.4069963	
0.204	0.2349498	0.8132641	1.072308E-05	0.4079962	
0.2045	0.2343533	0.8125149	1.08478E-05	0.4089962	
0.205	0.2337532	0.8117661	1.097361E-05	0.4099962	
0.2055	0.2331495	0.8110177	1.110049E-05	0.4109962	
0.206	0.2325423	0.8102698	1.122845E-05	0.4119962	
0.2065	0.2319314	0.8095223	1.135751E-05	0.4129962	
0.207	0.2313169	0.8087754	1.148766E-05	0.4139962	
0.2075	0.2306988	0.8080291	1.161892E-05	0.4149962	
0.208	0.2300771	0.8072833	1.175128E-05	0.4159962	
0.2085	0.2294518	0.806538	1.188475E-05	0.4169962	
0.209	0.2288229	0.8057934	1.201934E-05	0.4179962	
0.2095	0.2281903	0.8050494	1.215505E-05	0.4189962	
0.21	0.2275541	0.804306	1.229189E-05	0.4199961	
0.2105	0.2269143	0.8035633	1.242986E-05	0.4209961	
0.211	0.2262708	0.8028213	1.256896E-05	0.4219961	
0.2115	0.2256237	0.8020801	1.270922E-05	0.4229961	
0.212	0.2249729	0.8013394	1.285061E-05	0.4239961	
0.2125	0.2243185	0.8005997	1.299316E-05	0.4249961	
0.213	0.2236605	0.7998607	1.313686E-05	0.4259961	
0.2135	0.2229987	0.7991226	1.328173E-05	0.4269961	
0.214	0.2223334	0.7983853	1.342777E-05	0.4279961	
0.2145	0.2216644	0.7976488	1.357497E-05	0.4289961	
0.215	0.2209917	0.7969133	1.372336E-05	0.429996	
0.2155	0.2203153	0.7961786	1.387292E-05	0.430996	
0.216	0.2196353	0.7954449	1.402368E-05	0.431996	
0.2165	0.2189517	0.7947121	1.417562E-05	0.432996	
0.217	0.2182643	0.7939804	1.432876E-05	0.433996	
0.2175	0.2175733	0.7932496	1.44831E-05	0.434996	
0.218	0.2168786	0.7925199	1.463865E-05	0.435996	
0.2185	0.2161803	0.7917912	1.479541E-05	0.436996	
0.219	0.2154782	0.7910637	1.495338E-05	0.437996	
0.2195	0.2147725	0.7903372	1.511257E-05	0.438996	
0.22	0.2140631	0.7896119	1.527299E-05	0.4399959	
0.2205	0.2133501	0.7888877	1.543464E-05	0.440996	
0.221	0.2126334	0.7881647	1.559752E-05	0.4419959	
0.2215	0.2119129	0.7874429	1.576165E-05	0.4429959	
0.222	0.2111889	0.7867224	1.592701E-05	0.4439959	
0.2225	0.2104611	0.7860031	1.609362E-05	0.4449959	
