Time	Block_X	Block_Y	Block_Z	Rotation	
0.0635	1.299358	-0.01991699	5.532406E-09	0.126998	
0.064	1.299337	-0.02023009	5.786759E-09	0.127998	
0.0645	1.299316	-0.02054561	6.050541E-09	0.128998	
0.06500001	1.299295	-0.02086355	6.324017E-09	0.129998	
0.06550001	1.299273	-0.02118391	6.607457E-09	0.130998	
0.066	1.29925	-0.02150668	6.901136E-09	0.131998	
0.0665	1.299227	-0.02183187	7.205334E-09	0.132998	
0.067	1.299203	-0.02215948	7.520336E-09	0.133998	
0.0675	1.299179	-0.02248949	7.846434E-09	0.134998	
0.068	1.299154	-0.02282192	8.183922E-09	0.135998	
0.0685	1.299129	-0.02315676	8.533102E-09	0.136998	
0.06900001	1.299103	-0.02349401	8.894279E-09	0.137998	
0.06950001	1.299077	-0.02383367	9.267767E-09	0.138998	
0.07	1.29905	-0.02417573	9.65388E-09	0.139998	
0.0705	1.299022	-0.0245202	1.005294E-08	0.140998	
0.071	1.298994	-0.02486707	1.046528E-08	0.141998	
0.0715	1.298966	-0.02521635	1.089124E-08	0.142998	
0.072	1.298936	-0.02556803	1.133114E-08	0.143998	
0.07250001	1.298906	-0.02592211	1.178533E-08	0.144998	
0.07300001	1.298876	-0.02627859	1.225417E-08	0.145998	
0.0735	1.298844	-0.02663746	1.273801E-08	0.146998	
0.074	1.298813	-0.02699873	1.323722E-08	0.147998	
0.0745	1.29878	-0.02736239	1.375215E-08	0.148998	
0.075	1.298747	-0.02772845	1.428319E-08	0.149998	
0.0755	1.298713	-0.02809689	1.483071E-08	0.150998	
0.07600001	1.298678	-0.02846773	1.539509E-08	0.151998	
0.07650001	1.298643	-0.02884095	1.597674E-08	0.152998	
0.07700001	1.298607	-0.02921656	1.657605E-08	0.153998	
0.0775	1.298571	-0.02959456	1.719341E-08	0.154998	
0.078	1.298533	-0.02997493	1.782923E-08	0.155998	
0.0785	1.298495	-0.03035768	1.848395E-08	0.156998	
0.079	1.298456	-0.03074282	1.915797E-08	0.157998	
0.0795	1.298417	-0.03113033	1.985171E-08	0.158998	
0.08000001	1.298376	-0.03152021	2.056563E-08	0.159998	
0.08050001	1.298335	-0.03191247	2.130015E-08	0.160998	
0.081	1.298293	-0.0323071	2.205572E-08	0.161998	
0.0815	1.298251	-0.03270409	2.283279E-08	0.162998	
0.082	1.298207	-0.03310345	2.363183E-08	0.163998	
0.0825	1.298163	-0.03350518	2.445329E-08	0.164998	
0.083	1.298118	-0.03390927	2.529766E-08	0.165998	
0.08350001	1.298072	-0.03431572	2.61654E-08	0.166998	
0.08400001	1.298026	-0.03472453	2.7057E-08	0.167998	
0.08450001	1.297978	-0.03513569	2.797295E-08	0.168998	
0.085	1.29793	-0.0355492	2.891375E-08	0.169998	
0.0855	1.297881	-0.03596507	2.987991E-08	0.170998	
0.086	1.29783	-0.03638328	3.087194E-08	0.171998	
0.0865	1.297779	-0.03680384	3.189034E-08	0.172998	
0.087	1.297727	-0.03722674	3.293566E-08	0.173998	
0.08750001	1.297675	-0.03765199	3.40084E-08	0.174998	
0.08800001	1.297621	-0.03807957	3.510912E-08	0.175998	
0.0885	1.297567	-0.03850948	3.623837E-08	0.176998	
0.089	1.297511	-0.03894174	3.739668E-08	0.177998	
0.0895	1.297454	-0.03937631	3.858462E-08	0.178998	
0.09	1.297397	-0.03981322	3.980275E-08	0.179998	
0.0905	1.297339	-0.04025246	4.105165E-08	0.180998	
0.09100001	1.297279	-0.04069401	4.233189E-08	0.181998	
0.09150001	1.297219	-0.04113789	4.364405E-08	0.182998	
0.09200001	1.297158	-0.04158407	4.498874E-08	0.183998	
0.0925	1.297095	-0.04203258	4.636655E-08	0.184998	
0.093	1.297032	-0.04248339	4.777809E-08	0.185998	
0.0935	1.296968	-0.04293651	4.922396E-08	0.186998	
0.094	1.296902	-0.04339194	5.07048E-08	0.187998	
0.09450001	1.296836	-0.04384966	5.222123E-08	0.188998	
0.09500001	1.296768	-0.04430968	5.377388E-08	0.189998	
0.09550001	1.2967	-0.044772	5.53634E-08	0.190998	
0.096	1.29663	-0.0452366	5.699044E-08	0.191998	
0.0965	1.296559	-0.04570349	5.865565E-08	0.192998	
0.097	1.296487	-0.04617267	6.03597E-08	0.193998	
0.0975	1.296414	-0.04664413	6.210326E-08	0.194998	
0.098	1.29634	-0.04711786	6.3887E-08	0.195998	
0.09850001	1.296265	-0.04759387	6.571162E-08	0.196998	
0.09900001	1.296189	-0.04807214	6.75778E-08	0.197998	
0.09950001	1.296111	-0.04855269	6.948625E-08	0.198998	
0.1	1.296033	-0.04903549	7.143768E-08	0.199998	
0.1005	1.295953	-0.04952056	7.343279E-08	0.200998	
0.101	1.295872	-0.05000788	7.547231E-08	0.201998	
0.1015	1.295789	-0.05049744	7.755698E-08	0.202998	
0.102	1.295706	-0.05098925	7.968755E-08	0.203998	
0.1025	1.295621	-0.05148331	8.186472E-08	0.204998	
0.103	1.295535	-0.05197961	8.408929E-08	0.205998	
0.1035	1.295448	-0.05247813	8.636199E-08	0.206998	
0.104	1.29536	-0.0529789	8.86836E-08	0.207998	
0.1045	1.29527	-0.05348188	9.10549E-08	0.208998	
0.105	1.295179	-0.05398709	9.347666E-08	0.209998	
0.1055	1.295087	-0.05449451	9.594969E-08	0.210998	
0.106	1.294993	-0.05500415	9.847478E-08	0.211998	
0.1065	1.294898	-0.05551599	1.010527E-07	0.212998	
0.107	1.294802	-0.05603004	1.036843E-07	0.213998	
0.1075	1.294704	-0.05654628	1.063705E-07	0.214998	
0.108	1.294605	-0.05706472	1.091119E-07	0.215998	
0.1085	1.294505	-0.05758535	1.119096E-07	0.216998	
0.109	1.294403	-0.05810816	1.147642E-07	0.217998	
0.1095	1.2943	-0.05863316	1.176767E-07	0.218998	
0.11	1.294196	-0.05916032	1.20648E-07	0.219998	
0.1105	1.29409	-0.05968965	1.236788E-07	0.220998	
0.111	1.293983	-0.06022115	1.267701E-07	0.221998	
0.1115	1.293874	-0.06075481	1.299228E-07	0.222998	
0.112	1.293764	-0.06129063	1.331377E-07	0.223998	
0.1125	1.293652	-0.06182859	1.364157E-07	0.224998	
0.113	1.293539	-0.0623687	1.397579E-07	0.225998	
0.1135	1.293424	-0.06291094	1.43165E-07	0.226998	
0.114	1.293308	-0.06345531	1.466379E-07	0.227998	
0.1145	1.29319	-0.06400182	1.501778E-07	0.228998	
0.115	1.293071	-0.06455044	1.537854E-07	0.229998	
0.1155	1.29295	-0.06510118	1.574617E-07	0.230998	
0.116	1.292828	-0.06565403	1.612077E-07	0.231998	
0.1165	1.292704	-0.06620898	1.650243E-07	0.232998	
0.117	1.292579	-0.06676603	1.689125E-07	0.233998	
0.1175	1.292452	-0.06732517	1.728733E-07	0.234998	
0.118	1.292323	-0.0678864	1.769077E-07	0.235998	
0.1185	1.292193	-0.0684497	1.810167E-07	0.236998	
0.119	1.292061	-0.06901508	1.852013E-07	0.237998	
0.1195	1.291928	-0.06958253	1.894624E-07	0.238998	
0.12	1.291793	-0.07015204	1.938012E-07	0.239998	
0.1205	1.291656	-0.0707236	1.982186E-07	0.240998	
0.121	1.291517	-0.07129721	2.027156E-07	0.241998	
0.1215	1.291377	-0.07187285	2.072934E-07	0.242998	
0.122	1.291235	-0.07245054	2.11953E-07	0.243998	
0.1225	1.291092	-0.07303026	2.166954E-07	0.244998	
0.123	1.290946	-0.07361199	2.215217E-07	0.245998	
0.1235	1.290799	-0.07419574	2.26433E-07	0.246998	
0.124	1.290651	-0.07478148	2.314304E-07	0.247998	
0.1245	1.2905	-0.07536924	2.365149E-07	0.248998	
0.125	1.290348	-0.07595898	2.416877E-07	0.249998	
0.1255	1.290193	-0.07655071	2.469499E-07	0.250998	
0.126	1.290038	-0.07714442	2.523026E-07	0.251998	
0.1265	1.28988	-0.0777401	2.577469E-07	0.252998	
0.127	1.28972	-0.07833774	2.632839E-07	0.253998	
0.1275	1.289559	-0.07893734	2.689148E-07	0.254998	
0.128	1.289395	-0.07953889	2.746409E-07	0.255998	
0.1285	1.28923	-0.08014237	2.804631E-07	0.256998	
0.129	1.289063	-0.08074779	2.863827E-07	0.257998	
0.1295	1.288894	-0.08135513	2.924008E-07	0.258998	
0.13	1.288723	-0.0819644	2.985187E-07	0.259998	
0.1305	1.28855	-0.08257556	3.047375E-07	0.260998	
0.131	1.288376	-0.08318862	3.110584E-07	0.261998	
0.1315	1.288199	-0.08380359	3.174827E-07	0.262998	
0.132	1.28802	-0.08442043	3.240116E-07	0.263998	
0.1325	1.28784	-0.08503915	3.306463E-07	0.264998	
0.133	1.287657	-0.08565973	3.373879E-07	0.265998	
0.1335	1.287473	-0.08628217	3.442379E-07	0.266998	
0.134	1.287286	-0.08690646	3.511973E-07	0.267998	
0.1345	1.287097	-0.0875326	3.582675E-07	0.268998	
0.135	1.286907	-0.08816057	3.654498E-07	0.269998	
0.1355	1.286714	-0.08879035	3.727454E-07	0.270998	
0.136	1.286519	-0.08942195	3.801556E-07	0.271998	
0.1365	1.286322	-0.09005536	3.876817E-07	0.272998	
0.137	1.286123	-0.09069056	3.953249E-07	0.273998	
0.1375	1.285922	-0.09132755	4.030867E-07	0.274998	
0.138	1.285719	-0.09196632	4.109683E-07	0.275998	
0.1385	1.285513	-0.09260684	4.189711E-07	0.276998	
0.139	1.285306	-0.09324913	4.270964E-07	0.277998	
0.1395	1.285096	-0.09389317	4.353454E-07	0.278998	
0.14	1.284884	-0.09453895	4.437196E-07	0.279998	
0.1405	1.28467	-0.09518645	4.522204E-07	0.280998	
0.141	1.284454	-0.09583568	4.608491E-07	0.281998	
0.1415	1.284235	-0.09648661	4.696071E-07	0.282998	
0.142	1.284014	-0.09713923	4.784957E-07	0.283998	
0.1425	1.283791	-0.09779355	4.875164E-07	0.284998	
0.143	1.283566	-0.09844954	4.966706E-07	0.285998	
0.1435	1.283339	-0.0991072	5.059596E-07	0.286998	
0.144	1.283109	-0.09976652	5.153849E-07	0.287998	
0.1445	1.282877	-0.1004275	5.249478E-07	0.288998	
0.145	1.282642	-0.1010901	5.3465E-07	0.289998	
0.1455	1.282406	-0.1017543	5.444928E-07	0.290998	
0.146	1.282167	-0.1024201	5.544775E-07	0.291998	
0.1465	1.281925	-0.1030876	5.646058E-07	0.292998	
0.147	1.281681	-0.1037566	5.74879E-07	0.293998	
0.1475	1.281435	-0.1044272	5.852987E-07	0.294998	
0.148	1.281187	-0.1050994	5.958663E-07	0.295998	
0.1485	1.280936	-0.1057731	6.065833E-07	0.296998	
0.149	1.280682	-0.1064484	6.174513E-07	0.297998	
0.1495	1.280427	-0.1071252	6.284716E-07	0.298998	
0.15	1.280169	-0.1078036	6.39646E-07	0.299998	
0.1505	1.279908	-0.1084834	6.509757E-07	0.300998	
0.151	1.279645	-0.1091648	6.624625E-07	0.301998	
0.1515	1.279379	-0.1098476	6.741079E-07	0.302998	
0.152	1.279111	-0.1105319	6.859133E-07	0.303998	
0.1525	1.27884	-0.1112177	6.978804E-07	0.304998	
0.153	1.278567	-0.1119049	7.100106E-07	0.305998	
0.1535	1.278291	-0.1125936	7.223057E-07	0.306998	
0.154	1.278013	-0.1132837	7.347672E-07	0.307998	
0.1545	1.277732	-0.1139752	7.473967E-07	0.308998	
0.155	1.277449	-0.1146681	7.601957E-07	0.309998	
0.1555	1.277163	-0.1153623	7.731659E-07	0.310998	
0.156	1.276874	-0.116058	7.863089E-07	0.311998	
0.1565	1.276583	-0.116755	7.996264E-07	0.312998	
0.157	1.27629	-0.1174534	8.131198E-07	0.313998	
0.1575	1.275993	-0.1181531	8.267911E-07	0.314998	
0.158	1.275694	-0.1188541	8.406416E-07	0.315998	
0.1585	1.275392	-0.1195564	8.546731E-07	0.316998	
0.159	1.275088	-0.1202601	8.688873E-07	0.317998	
0.1595	1.274781	-0.120965	8.832859E-07	0.318998	
0.16	1.274471	-0.1216712	8.978704E-07	0.319998	
0.1605	1.274158	-0.1223786	9.126427E-07	0.320998	
0.161	1.273843	-0.1230872	9.276045E-07	0.321998	
0.1615	1.273525	-0.1237971	9.427573E-07	0.322998	
0.162	1.273204	-0.1245082	9.58103E-07	0.323998	
0.1625	1.272881	-0.1252205	9.736432E-07	0.324998	
0.163	1.272554	-0.125934	9.893797E-07	0.325998	
0.1635	1.272225	-0.1266486	1.005314E-06	0.326998	
0.164	1.271893	-0.1273644	1.021449E-06	0.327998	
0.1645	1.271559	-0.1280814	1.037785E-06	0.328998	
0.165	1.271221	-0.1287994	1.054324E-06	0.329998	
0.1655	1.270881	-0.1295186	1.071068E-06	0.330998	
0.166	1.270538	-0.1302388	1.088019E-06	0.331998	
0.1665	1.270192	-0.1309602	1.105179E-06	0.332998	
0.167	1.269843	-0.1316826	1.122549E-06	0.333998	
0.1675	1.269491	-0.132406	1.140131E-06	0.334998	
0.168	1.269136	-0.1331305	1.157928E-06	0.335998	
0.1685	1.268778	-0.133856	1.17594E-06	0.336998	
0.169	1.268418	-0.1345825	1.19417E-06	0.337998	
0.1695	1.268054	-0.13531	1.212619E-06	0.338998	
0.17	1.267688	-0.1360384	1.23129E-06	0.339998	
0.1705	1.267318	-0.1367678	1.250184E-06	0.340998	
0.171	1.266946	-0.1374982	1.269303E-06	0.341998	
0.1715	1.26657	-0.1382294	1.28865E-06	0.342998	
0.172	1.266192	-0.1389616	1.308225E-06	0.343998	
0.1725	1.26581	-0.1396946	1.32803E-06	0.344998	
0.173	1.265426	-0.1404285	1.348069E-06	0.345998	
0.1735	1.265039	-0.1411633	1.368341E-06	0.346998	
0.174	1.264648	-0.1418989	1.388851E-06	0.347998	
0.1745	1.264255	-0.1426354	1.409598E-06	0.348998	
0.175	1.263858	-0.1433726	1.430586E-06	0.349998	
0.1755	1.263458	-0.1441106	1.451816E-06	0.350998	
0.176	1.263056	-0.1448494	1.47329E-06	0.351998	
0.1765	1.26265	-0.145589	1.49501E-06	0.352998	
0.177	1.262241	-0.1463293	1.516978E-06	0.353998	
0.1775	1.261829	-0.1470702	1.539196E-06	0.354998	
0.178	1.261413	-0.1478119	1.561666E-06	0.355998	
0.1785	1.260995	-0.1485543	1.58439E-06	0.356998	
0.179	1.260574	-0.1492974	1.60737E-06	0.357998	
0.1795	1.260149	-0.1500411	1.630608E-06	0.358998	
0.18	1.259721	-0.1507854	1.654105E-06	0.359998	
0.1805	1.25929	-0.1515303	1.677865E-06	0.360998	
0.181	1.258856	-0.1522758	1.701889E-06	0.361998	
0.1815	1.258418	-0.1530219	1.726178E-06	0.362998	
0.182	1.257978	-0.1537686	1.750735E-06	0.363998	
0.1825	1.257534	-0.1545158	1.775563E-06	0.364998	
0.183	1.257087	-0.1552635	1.800662E-06	0.365998	
0.1835	1.256637	-0.1560117	1.826036E-06	0.366998	
0.184	1.256183	-0.1567604	1.851686E-06	0.367998	
0.1845	1.255726	-0.1575095	1.877614E-06	0.368998	
0.185	1.255266	-0.1582591	1.903822E-06	0.369998	
0.1855	1.254803	-0.1590091	1.930313E-06	0.370998	
0.186	1.254336	-0.1597595	1.957088E-06	0.371998	
0.1865	1.253866	-0.1605103	1.98415E-06	0.372998	
0.187	1.253393	-0.1612615	2.0115E-06	0.373998	
0.1875	1.252916	-0.162013	2.039141E-06	0.374998	
0.188	1.252436	-0.1627649	2.067076E-06	0.375998	
0.1885	1.251953	-0.163517	2.095305E-06	0.376998	
0.189	1.251466	-0.1642694	2.123832E-06	0.377998	
0.1895	1.250976	-0.1650221	2.152658E-06	0.378998	
0.19	1.250483	-0.1657751	2.181785E-06	0.379998	
0.1905	1.249986	-0.1665283	2.211216E-06	0.380998	
0.191	1.249486	-0.1672816	2.240953E-06	0.381998	
0.1915	1.248982	-0.1680352	2.270997E-06	0.382998	
0.192	1.248475	-0.1687889	2.301352E-06	0.383998	
0.1925	1.247965	-0.1695428	2.332019E-06	0.384998	
0.193	1.247451	-0.1702968	2.363001E-06	0.385998	
0.1935	1.246934	-0.1710509	2.3943E-06	0.386998	
0.194	1.246414	-0.1718051	2.425917E-06	0.387998	
0.1945	1.24589	-0.1725593	2.457856E-06	0.388998	
0.195	1.245362	-0.1733136	2.490118E-06	0.389998	
0.1955	1.244831	-0.1740679	2.522705E-06	0.390998	
0.196	1.244297	-0.1748222	2.555621E-06	0.391998	
0.1965	1.243759	-0.1755765	2.588866E-06	0.392998	
0.197	1.243217	-0.1763307	2.622444E-06	0.393998	
0.1975	1.242673	-0.1770849	2.656356E-06	0.394998	
0.198	1.242124	-0.177839	2.690605E-06	0.395998	
0.1985	1.241573	-0.178593	2.725194E-06	0.396998	
0.199	1.241017	-0.1793468	2.760123E-06	0.397998	
0.1995	1.240458	-0.1801005	2.795397E-06	0.398998	
0.2	1.239896	-0.180854	2.831016E-06	0.399998	
0.2005	1.23933	-0.1816073	2.866983E-06	0.400998	
0.201	1.238761	-0.1823604	2.903301E-06	0.401998	
0.2015	1.238188	-0.1831133	2.939972E-06	0.402998	
0.202	1.237612	-0.1838659	2.976999E-06	0.403998	
0.2025	1.237031	-0.1846182	3.014382E-06	0.404998	
0.203	1.236448	-0.1853702	3.052126E-06	0.405998	
0.2035	1.235861	-0.1861219	3.090231E-06	0.406998	
0.204	1.23527	-0.1868732	3.128701E-06	0.407998	
0.2045	1.234676	-0.1876241	3.167538E-06	0.408998	
0.205	1.234078	-0.1883747	3.206744E-06	0.409998	
0.2055	1.233477	-0.1891248	3.246322E-06	0.410998	
0.206	1.232872	-0.1898745	3.286274E-06	0.411998	
0.2065	1.232263	-0.1906237	3.326601E-06	0.412998	
0.207	1.231651	-0.1913724	3.367308E-06	0.413998	
0.2075	1.231035	-0.1921206	3.408396E-06	0.414998	
0.208	1.230416	-0.1928683	3.449867E-06	0.415998	
0.2085	1.229792	-0.1936154	3.491724E-06	0.416998	
0.209	1.229166	-0.1943619	3.533969E-06	0.417998	
0.2095	1.228536	-0.1951079	3.576605E-06	0.418998	
0.21	1.227902	-0.1958532	3.619634E-06	0.419998	
0.2105	1.227264	-0.1965978	3.663058E-06	0.420998	
0.211	1.226623	-0.1973418	3.70688E-06	0.421998	
0.2115	1.225978	-0.198085	3.751103E-06	0.422998	
0.212	1.22533	-0.1988276	3.795729E-06	0.423998	
0.2125	1.224678	-0.1995694	3.840759E-06	0.424998	
0.213	1.224022	-0.2003104	3.886198E-06	0.425998	
0.2135	1.223363	-0.2010506	3.932046E-06	0.426998	
0.214	1.2227	-0.20179	3.978308E-06	0.427998	
0.2145	1.222034	-0.2025286	4.024983E-06	0.428998	
0.215	1.221363	-0.2032663	4.072077E-06	0.429998	
0.2155	1.22069	-0.2040031	4.119591E-06	0.430998	
0.216	1.220012	-0.2047389	4.167527E-06	0.431998	
0.2165	1.219331	-0.2054739	4.215888E-06	0.432998	
0.217	1.218646	-0.2062079	4.264677E-06	0.433998	
0.2175	1.217957	-0.2069408	4.313895E-06	0.434998	
0.218	1.217265	-0.2076728	4.363546E-06	0.435998	
0.2185	1.216569	-0.2084037	4.413632E-06	0.436998	
0.219	1.21587	-0.2091336	4.464156E-06	0.437998	
0.2195	1.215167	-0.2098624	4.515119E-06	0.438998	
0.22	1.21446	-0.21059	4.566525E-06	0.439998	
0.2205	1.213749	-0.2113166	4.618376E-06	0.440998	
0.221	1.213035	-0.212042	4.670675E-06	0.441998	
0.2215	1.212317	-0.2127661	4.723423E-06	0.442998	
0.222	1.211596	-0.2134891	4.776625E-06	0.443998	
0.2225	1.210871	-0.2142108	4.830281E-06	0.444998	
0.223	1.210142	-0.2149313	4.884395E-06	0.445998	
0.2235	1.209409	-0.2156505	4.93897E-06	0.446998	
0.224	1.208673	-0.2163684	4.994008E-06	0.447998	
0.2245	1.207933	-0.2170849	5.04951E-06	0.448998	
0.225	1.20719	-0.2178001	5.105481E-06	0.449998	
0.2255	1.206442	-0.2185138	5.161922E-06	0.450998	
0.226	1.205692	-0.2192262	5.218837E-06	0.451998	
0.2265	1.204937	-0.2199372	5.276227E-06	0.452998	
0.227	1.204179	-0.2206466	5.334095E-06	0.453998	
