Time	Block_X	Block_Y	Block_Z	Rotation	
0.0575	0.2242912	-0.01588944	0.9999737	0.075378	
0.058	0.2232792	-0.01616515	0.9999731	0.07637763	
0.0585	0.2222669	-0.0164433	0.9999725	0.07737724	
0.059	0.2212543	-0.01672388	0.999972	0.07837685	
0.0595	0.2202414	-0.0170069	0.9999714	0.07937646	
0.06	0.2192281	-0.01729235	0.9999707	0.08037605	
0.0605	0.2182144	-0.01758023	0.9999701	0.08137564	
0.061	0.2172004	-0.01787054	0.9999696	0.08237522	
0.0615	0.216186	-0.01816329	0.9999689	0.08337479	
0.062	0.2151712	-0.01845846	0.9999683	0.08437435	
0.0625	0.2141561	-0.01875607	0.9999677	0.08537391	
0.063	0.2131406	-0.0190561	0.9999671	0.08637346	
0.0635	0.2121247	-0.01935856	0.9999664	0.087373	
0.064	0.2111084	-0.01966344	0.9999658	0.08837252	
0.0645	0.2100916	-0.01997076	0.9999652	0.08937205	
0.06500001	0.2090745	-0.02028049	0.9999645	0.09037156	
0.06550001	0.2080569	-0.02059266	0.9999639	0.09137106	
0.066	0.2070389	-0.02090724	0.9999633	0.09237055	
0.0665	0.2060205	-0.02122425	0.9999626	0.09337004	
0.067	0.2050016	-0.02154368	0.999962	0.09436952	
0.0675	0.2039823	-0.02186553	0.9999613	0.09536899	
0.068	0.2029625	-0.02218979	0.9999605	0.09636845	
0.0685	0.2019422	-0.02251648	0.9999599	0.0973679	
0.06900001	0.2009215	-0.02284558	0.9999592	0.09836734	
0.06950001	0.1999003	-0.0231771	0.9999585	0.09936677	
0.07	0.1988785	-0.02351104	0.9999577	0.1003662	
0.0705	0.1978563	-0.02384738	0.9999571	0.1013656	
0.071	0.1968336	-0.02418614	0.9999563	0.102365	
0.0715	0.1958103	-0.02452731	0.9999556	0.1033644	
0.072	0.1947866	-0.02487089	0.9999548	0.1043638	
0.07250001	0.1937623	-0.02521688	0.9999542	0.1053632	
0.07300001	0.1927374	-0.02556528	0.9999533	0.1063625	
0.0735	0.191712	-0.02591608	0.9999525	0.1073619	
0.074	0.1906861	-0.02626929	0.9999518	0.1083612	
0.0745	0.1896595	-0.0266249	0.999951	0.1093606	
0.075	0.1886324	-0.02698291	0.9999501	0.1103599	
0.0755	0.1876048	-0.02734332	0.9999494	0.1113592	
0.07600001	0.1865765	-0.02770613	0.9999485	0.1123585	
0.07650001	0.1855476	-0.02807134	0.9999477	0.1133578	
0.07700001	0.1845181	-0.02843894	0.9999468	0.1143571	
0.0775	0.183488	-0.02880894	0.9999459	0.1153563	
0.078	0.1824573	-0.02918133	0.9999451	0.1163556	
0.0785	0.1814259	-0.02955611	0.9999442	0.1173549	
0.079	0.1803939	-0.02993328	0.9999433	0.1183541	
0.0795	0.1793612	-0.03031283	0.9999423	0.1193533	
0.08000001	0.1783278	-0.03069477	0.9999413	0.1203525	
0.08050001	0.1772938	-0.0310791	0.9999404	0.1213517	
0.081	0.1762591	-0.03146581	0.9999394	0.1223509	
0.0815	0.1752237	-0.03185489	0.9999384	0.1233501	
0.082	0.1741876	-0.03224636	0.9999375	0.1243493	
0.0825	0.1731508	-0.0326402	0.9999364	0.1253485	
0.083	0.1721132	-0.03303641	0.9999353	0.1263476	
0.08350001	0.1710749	-0.033435	0.9999343	0.1273468	
0.08400001	0.1700359	-0.03383596	0.9999332	0.1283459	
0.08450001	0.1689961	-0.03423928	0.9999321	0.129345	
0.085	0.1679556	-0.03464497	0.999931	0.1303441	
0.0855	0.1669143	-0.03505303	0.9999298	0.1313432	
0.086	0.1658722	-0.03546344	0.9999286	0.1323423	
0.0865	0.1648293	-0.03587622	0.9999275	0.1333413	
0.087	0.1637856	-0.03629135	0.9999262	0.1343404	
0.08750001	0.1627411	-0.03670883	0.999925	0.1353394	
0.08800001	0.1616958	-0.03712867	0.9999237	0.1363385	
0.0885	0.1606497	-0.03755086	0.9999224	0.1373375	
0.089	0.1596027	-0.03797539	0.999921	0.1383365	
0.0895	0.1585548	-0.03840226	0.9999197	0.1393355	
0.09	0.1575061	-0.03883148	0.9999184	0.1403345	
0.0905	0.1564565	-0.03926304	0.999917	0.1413334	
0.09100001	0.155406	-0.03969693	0.9999155	0.1423324	
0.09150001	0.1543546	-0.04013316	0.999914	0.1433313	
0.09200001	0.1533023	-0.04057172	0.9999126	0.1443303	
0.0925	0.1522491	-0.0410126	0.999911	0.1453292	
0.093	0.151195	-0.04145581	0.9999094	0.1463281	
0.0935	0.1501399	-0.04190135	0.9999079	0.147327	
0.094	0.1490839	-0.0423492	0.9999062	0.1483259	
0.09450001	0.1480269	-0.04279936	0.9999046	0.1493247	
0.09500001	0.1469689	-0.04325185	0.9999028	0.1503236	
0.09550001	0.14591	-0.04370664	0.9999011	0.1513224	
0.096	0.14485	-0.04416373	0.9998994	0.1523212	
0.0965	0.143789	-0.04462313	0.9998976	0.1533201	
0.097	0.1427271	-0.04508484	0.9998957	0.1543189	
0.0975	0.1416641	-0.04554883	0.9998938	0.1553176	
0.098	0.1406	-0.04601512	0.9998919	0.1563164	
0.09850001	0.1395349	-0.04648371	0.9998899	0.1573152	
0.09900001	0.1384687	-0.04695457	0.9998879	0.1583139	
0.09950001	0.1374015	-0.04742773	0.9998857	0.1593127	
0.1	0.1363331	-0.04790315	0.9998837	0.1603114	
0.1005	0.1352637	-0.04838086	0.9998816	0.1613101	
0.101	0.1341931	-0.04886084	0.9998793	0.1623088	
0.1015	0.1331215	-0.04934308	0.9998771	0.1633074	
0.102	0.1320487	-0.04982759	0.9998747	0.1643061	
0.1025	0.1309747	-0.05031436	0.9998724	0.1653048	
0.103	0.1298995	-0.05080338	0.9998699	0.1663034	
0.1035	0.1288233	-0.05129466	0.9998676	0.167302	
0.104	0.1277458	-0.05178818	0.999865	0.1683006	
0.1045	0.1266671	-0.05228395	0.9998624	0.1692992	
0.105	0.1255872	-0.05278196	0.9998598	0.1702978	
0.1055	0.1245061	-0.0532822	0.9998571	0.1712963	
0.106	0.1234237	-0.05378468	0.9998543	0.1722949	
0.1065	0.1223402	-0.05428938	0.9998515	0.1732934	
0.107	0.1212553	-0.0547963	0.9998487	0.1742919	
0.1075	0.1201692	-0.05530544	0.9998457	0.1752904	
0.108	0.1190818	-0.0558168	0.9998426	0.1762889	
0.1085	0.1179931	-0.05633036	0.9998396	0.1772874	
0.109	0.1169031	-0.05684612	0.9998364	0.1782859	
0.1095	0.1158117	-0.05736408	0.9998332	0.1792843	
0.11	0.114719	-0.05788424	0.9998299	0.1802827	
0.1105	0.113625	-0.05840659	0.9998266	0.1812811	
0.111	0.1125297	-0.05893111	0.9998231	0.1822795	
0.1115	0.1114329	-0.05945782	0.9998196	0.1832779	
0.112	0.1103347	-0.05998671	0.9998161	0.1842763	
0.1125	0.1092352	-0.06051775	0.9998123	0.1852746	
0.113	0.1081342	-0.06105096	0.9998086	0.1862729	
0.1135	0.1070319	-0.06158633	0.9998048	0.1872713	
0.114	0.105928	-0.06212385	0.9998009	0.1882696	
0.1145	0.1048228	-0.06266352	0.9997969	0.1892679	
0.115	0.103716	-0.06320532	0.9997928	0.1902661	
0.1155	0.1026078	-0.06374928	0.9997886	0.1912644	
0.116	0.1014981	-0.06429534	0.9997843	0.1922626	
0.1165	0.1003869	-0.06484354	0.9997799	0.1932609	
0.117	0.09927415	-0.06539386	0.9997754	0.1942591	
0.1175	0.09815989	-0.06594627	0.9997708	0.1952573	
0.118	0.09704407	-0.06650081	0.9997663	0.1962554	
0.1185	0.09592669	-0.06705744	0.9997615	0.1972536	
0.119	0.09480774	-0.06761616	0.9997566	0.1982517	
0.1195	0.09368721	-0.06817697	0.9997516	0.1992499	
0.12	0.09256508	-0.06873985	0.9997465	0.200248	
0.1205	0.09144133	-0.06930482	0.9997414	0.2012461	
0.121	0.09031595	-0.06987184	0.999736	0.2022441	
0.1215	0.08918893	-0.07044094	0.9997307	0.2032422	
0.122	0.08806025	-0.07101208	0.9997252	0.2042403	
0.1225	0.08692991	-0.07158527	0.9997194	0.2052383	
0.123	0.08579788	-0.0721605	0.9997137	0.2062363	
0.1235	0.08466415	-0.07273777	0.9997078	0.2072343	
0.124	0.08352872	-0.07331706	0.9997018	0.2082323	
0.1245	0.08239155	-0.07389837	0.9996957	0.2092302	
0.125	0.08125265	-0.07448169	0.9996894	0.2102282	
0.1255	0.080112	-0.07506701	0.999683	0.2112261	
0.126	0.07896957	-0.07565434	0.9996765	0.212224	
0.1265	0.07782536	-0.07624365	0.9996698	0.2132219	
0.127	0.07667936	-0.07683494	0.9996631	0.2142198	
0.1275	0.07553155	-0.07742821	0.9996561	0.2152177	
0.128	0.07438191	-0.07802343	0.999649	0.2162155	
0.1285	0.07323044	-0.07862063	0.9996418	0.2172133	
0.129	0.07207711	-0.07921977	0.9996344	0.2182112	
0.1295	0.07092191	-0.07982086	0.9996269	0.219209	
0.13	0.06976484	-0.08042387	0.9996192	0.2202067	
0.1305	0.06860586	-0.08102881	0.9996114	0.2212045	
0.131	0.06744498	-0.08163568	0.9996034	0.2222022	
0.1315	0.06628218	-0.08224445	0.9995952	0.2231999	
0.132	0.06511743	-0.08285512	0.9995869	0.2241977	
0.1325	0.06395073	-0.08346768	0.9995784	0.2251953	
0.133	0.06278206	-0.08408213	0.9995697	0.226193	
0.1335	0.06161141	-0.08469845	0.999561	0.2271907	
0.134	0.06043876	-0.08531664	0.9995519	0.2281883	
0.1345	0.0592641	-0.08593668	0.9995427	0.2291859	
0.135	0.05808742	-0.08655857	0.9995334	0.2301835	
0.1355	0.05690869	-0.08718231	0.9995238	0.2311811	
0.136	0.05572791	-0.08780786	0.999514	0.2321787	
0.1365	0.05454506	-0.08843523	0.9995041	0.2331763	
0.137	0.05336012	-0.08906442	0.999494	0.2341738	
0.1375	0.05217309	-0.08969541	0.9994837	0.2351713	
0.138	0.05098394	-0.09032819	0.9994732	0.2361688	
0.1385	0.04979266	-0.09096275	0.9994624	0.2371663	
0.139	0.04859924	-0.09159907	0.9994516	0.2381638	
0.1395	0.04740366	-0.09223717	0.9994404	0.2391612	
0.14	0.04620591	-0.09287701	0.999429	0.2401586	
0.1405	0.04500597	-0.09351858	0.9994175	0.241156	
0.141	0.04380383	-0.0941619	0.9994057	0.2421534	
0.1415	0.04259947	-0.09480693	0.9993936	0.2431508	
0.142	0.04139289	-0.09545367	0.9993815	0.2441482	
0.1425	0.04018405	-0.09610211	0.999369	0.2451455	
0.143	0.03897296	-0.09675223	0.9993563	0.2461428	
0.1435	0.03775958	-0.09740403	0.9993433	0.2471401	
0.144	0.03654392	-0.0980575	0.9993302	0.2481374	
0.1445	0.03532595	-0.09871262	0.9993168	0.2491347	
0.145	0.03410566	-0.09936939	0.999303	0.2501319	
0.1455	0.03288303	-0.1000278	0.9992892	0.2511292	
0.146	0.03165806	-0.1006878	0.999275	0.2521264	
0.1465	0.03043072	-0.1013494	0.9992605	0.2531236	
0.147	0.029201	-0.1020127	0.9992458	0.2541207	
0.1475	0.02796889	-0.1026775	0.9992309	0.2551179	
0.148	0.02673437	-0.1033439	0.9992157	0.256115	
0.1485	0.02549743	-0.1040118	0.9992002	0.2571122	
0.149	0.02425805	-0.1046813	0.9991843	0.2581093	
0.1495	0.02301621	-0.1053523	0.9991683	0.2591064	
0.15	0.02177191	-0.1060249	0.9991519	0.2601034	
0.1505	0.02052512	-0.106699	0.9991353	0.2611005	
0.151	0.01927583	-0.1073745	0.9991183	0.2620975	
0.1515	0.01802404	-0.1080516	0.9991011	0.2630945	
0.152	0.01676972	-0.1087301	0.9990835	0.2640916	
0.1525	0.01551285	-0.1094101	0.9990657	0.2650885	
0.153	0.01425343	-0.1100916	0.9990475	0.2660855	
0.1535	0.01299144	-0.1107745	0.999029	0.2670825	
0.154	0.01172687	-0.1114588	0.9990102	0.2680794	
0.1545	0.01045969	-0.1121445	0.9989911	0.2690763	
0.155	0.0091899	-0.1128316	0.9989716	0.2700732	
0.1555	0.00791748	-0.1135201	0.9989519	0.27107	
0.156	0.006642416	-0.1142099	0.9989317	0.2720669	
0.1565	0.005364693	-0.1149011	0.9989112	0.2730637	
0.157	0.004084297	-0.1155937	0.9988904	0.2740605	
0.1575	0.002801214	-0.1162876	0.9988691	0.2750574	
0.158	0.001515429	-0.1169828	0.9988476	0.2760541	
0.1585	0.0002269281	-0.1176792	0.9988257	0.2770509	
0.159	-0.001064304	-0.118377	0.9988034	0.2780477	
0.1595	-0.002358281	-0.119076	0.9987808	0.2790444	
0.16	-0.003655018	-0.1197763	0.9987578	0.2800411	
0.1605	-0.004954529	-0.1204779	0.9987344	0.2810378	
0.161	-0.006256828	-0.1211806	0.9987106	0.2820345	
0.1615	-0.00756193	-0.1218846	0.9986864	0.2830311	
0.162	-0.008869848	-0.1225897	0.9986618	0.2840278	
0.1625	-0.0101806	-0.1232961	0.9986368	0.2850244	
0.163	-0.01149419	-0.1240036	0.9986114	0.286021	
0.1635	-0.01281064	-0.1247122	0.9985856	0.2870176	
0.164	-0.01412997	-0.125422	0.9985594	0.2880142	
0.1645	-0.01545219	-0.1261329	0.9985327	0.2890107	
0.165	-0.0167773	-0.1268449	0.9985056	0.2900073	
0.1655	-0.01810533	-0.1275579	0.9984781	0.2910038	
0.166	-0.01943629	-0.1282721	0.9984501	0.2920003	
0.1665	-0.0207702	-0.1289873	0.9984217	0.2929968	
0.167	-0.02210706	-0.1297035	0.9983929	0.2939932	
0.1675	-0.02344689	-0.1304208	0.9983635	0.2949897	
0.168	-0.0247897	-0.131139	0.9983338	0.2959861	
0.1685	-0.02613552	-0.1318583	0.9983035	0.2969826	
0.169	-0.02748434	-0.1325785	0.9982728	0.2979789	
0.1695	-0.02883619	-0.1332996	0.9982415	0.2989753	
0.17	-0.03019108	-0.1340217	0.9982099	0.2999717	
0.1705	-0.03154903	-0.1347447	0.9981777	0.300968	
0.171	-0.03291003	-0.1354686	0.998145	0.3019644	
0.1715	-0.03427412	-0.1361934	0.9981118	0.3029607	
0.172	-0.0356413	-0.136919	0.998078	0.303957	
0.1725	-0.03701158	-0.1376455	0.998044	0.3049532	
0.173	-0.03838499	-0.1383728	0.9980091	0.3059495	
0.1735	-0.03976152	-0.139101	0.9979739	0.3069458	
0.174	-0.0411412	-0.1398299	0.9979381	0.307942	
0.1745	-0.04252404	-0.1405596	0.9979017	0.3089382	
0.175	-0.04391005	-0.14129	0.9978648	0.3099344	
0.1755	-0.04529924	-0.1420212	0.9978275	0.3109306	
0.176	-0.04669163	-0.1427531	0.9977894	0.3119268	
0.1765	-0.04808722	-0.1434857	0.9977509	0.3129229	
0.177	-0.04948604	-0.144219	0.9977117	0.313919	
0.1775	-0.0508881	-0.1449529	0.997672	0.3149151	
0.178	-0.0522934	-0.1456875	0.9976317	0.3159112	
0.1785	-0.05370196	-0.1464227	0.9975907	0.3169073	
0.179	-0.05511378	-0.1471585	0.9975492	0.3179034	
0.1795	-0.0565289	-0.1478949	0.9975071	0.3188994	
0.18	-0.0579473	-0.1486318	0.9974644	0.3198955	
0.1805	-0.05936902	-0.1493693	0.9974211	0.3208915	
0.181	-0.06079406	-0.1501073	0.9973771	0.3218875	
0.1815	-0.06222242	-0.1508458	0.9973325	0.3228835	
0.182	-0.06365413	-0.1515848	0.9972872	0.3238795	
0.1825	-0.0650892	-0.1523243	0.9972413	0.3248754	
0.183	-0.06652763	-0.1530642	0.9971948	0.3258713	
0.1835	-0.06796944	-0.1538045	0.9971476	0.3268673	
0.184	-0.06941464	-0.1545452	0.9970997	0.3278632	
0.1845	-0.07086324	-0.1552863	0.9970511	0.3288591	
0.185	-0.07231525	-0.1560278	0.9970018	0.3298549	
0.1855	-0.07377069	-0.1567696	0.9969519	0.3308508	
0.186	-0.07522956	-0.1575117	0.9969012	0.3318467	
0.1865	-0.07669187	-0.1582541	0.99685	0.3328425	
0.187	-0.07815763	-0.1589968	0.9967979	0.3338383	
0.1875	-0.07962687	-0.1597397	0.9967451	0.3348341	
0.188	-0.08109959	-0.1604829	0.9966916	0.3358299	
0.1885	-0.08257579	-0.1612262	0.9966373	0.3368257	
0.189	-0.08405548	-0.1619698	0.9965823	0.3378214	
0.1895	-0.08553869	-0.1627135	0.9965267	0.3388172	
0.19	-0.08702542	-0.1634573	0.9964701	0.3398129	
0.1905	-0.08851567	-0.1642013	0.9964129	0.3408086	
0.191	-0.09000947	-0.1649454	0.9963548	0.3418043	
0.1915	-0.0915068	-0.1656895	0.9962959	0.3428	
0.192	-0.09300771	-0.1664337	0.9962363	0.3437957	
0.1925	-0.09451217	-0.1671779	0.9961759	0.3447914	
0.193	-0.09602021	-0.1679222	0.9961147	0.345787	
0.1935	-0.09753184	-0.1686664	0.9960527	0.3467827	
0.194	-0.09904706	-0.1694105	0.9959897	0.3477783	
0.1945	-0.1005659	-0.1701546	0.9959261	0.3487739	
0.195	-0.1020883	-0.1708986	0.9958615	0.3497695	
0.1955	-0.1036144	-0.1716425	0.9957961	0.3507651	
0.196	-0.1051441	-0.1723863	0.9957299	0.3517606	
0.1965	-0.1066774	-0.1731299	0.9956628	0.3527562	
0.197	-0.1082144	-0.1738734	0.9955948	0.3537517	
0.1975	-0.1097551	-0.1746166	0.995526	0.3547473	
0.198	-0.1112994	-0.1753595	0.9954562	0.3557428	
0.1985	-0.1128473	-0.1761023	0.9953856	0.3567383	
0.199	-0.114399	-0.1768447	0.9953139	0.3577338	
0.1995	-0.1159543	-0.1775869	0.9952415	0.3587293	
0.2	-0.1175134	-0.1783287	0.9951681	0.3597248	
0.2005	-0.1190761	-0.1790701	0.9950938	0.3607202	
0.201	-0.1206426	-0.1798112	0.9950185	0.3617157	
0.2015	-0.1222127	-0.1805519	0.9949423	0.3627111	
0.202	-0.1237866	-0.1812922	0.9948651	0.3637065	
0.2025	-0.1253642	-0.182032	0.9947869	0.364702	
0.203	-0.1269456	-0.1827713	0.9947078	0.3656974	
0.2035	-0.1285307	-0.1835101	0.9946277	0.3666928	
0.204	-0.1301195	-0.1842484	0.9945466	0.3676881	
0.2045	-0.1317122	-0.1849861	0.9944645	0.3686835	
0.205	-0.1333085	-0.1857232	0.9943814	0.3696789	
0.2055	-0.1349087	-0.1864598	0.9942972	0.3706742	
0.206	-0.1365126	-0.1871957	0.994212	0.3716696	
0.2065	-0.1381203	-0.1879309	0.9941258	0.3726649	
0.207	-0.1397318	-0.1886655	0.9940385	0.3736602	
0.2075	-0.1413471	-0.1893993	0.9939502	0.3746555	
0.208	-0.1429661	-0.1901325	0.9938607	0.3756509	
0.2085	-0.144589	-0.1908648	0.9937703	0.3766461	
0.209	-0.1462157	-0.1915964	0.9936787	0.3776414	
0.2095	-0.1478461	-0.1923271	0.9935861	0.3786367	
0.21	-0.1494804	-0.193057	0.9934923	0.379632	
0.2105	-0.1511186	-0.1937861	0.9933974	0.3806272	
0.211	-0.1527605	-0.1945142	0.9933014	0.3816225	
0.2115	-0.1544063	-0.1952414	0.9932042	0.3826177	
0.212	-0.1560559	-0.1959677	0.993106	0.383613	
0.2125	-0.1577093	-0.1966929	0.9930065	0.3846082	
0.213	-0.1593665	-0.1974172	0.9929059	0.3856034	
0.2135	-0.1610277	-0.1981405	0.9928042	0.3865986	
0.214	-0.1626926	-0.1988626	0.9927012	0.3875938	
0.2145	-0.1643614	-0.1995837	0.992597	0.388589	
0.215	-0.166034	-0.2003037	0.9924917	0.3895842	
0.2155	-0.1677105	-0.2010225	0.992385	0.3905794	
0.216	-0.1693908	-0.2017402	0.9922773	0.3915746	
0.2165	-0.171075	-0.2024567	0.9921682	0.3925697	
0.217	-0.1727631	-0.2031719	0.9920579	0.3935649	
0.2175	-0.174455	-0.2038859	0.9919464	0.39456	
0.218	-0.1761508	-0.2045986	0.9918336	0.3955552	
0.2185	-0.1778504	-0.20531	0.9917195	0.3965504	
0.219	-0.1795539	-0.20602	0.9916043	0.3975455	
0.2195	-0.1812612	-0.2067287	0.9914876	0.3985406	
0.22	-0.1829724	-0.207436	0.9913697	0.3995357	
0.2205	-0.1846875	-0.2081419	0.9912505	0.4005309	
0.221	-0.1864064	-0.2088463	0.9911298	0.401526	
0.2215	-0.1881292	-0.2095493	0.9910079	0.4025211	
0.222	-0.1898559	-0.2102507	0.9908847	0.4035162	
0.2225	-0.1915864	-0.2109506	0.99076	0.4045113	
0.223	-0.1933208	-0.2116489	0.9906341	0.4055064	
0.2235	-0.195059	-0.2123456	0.9905068	0.4065015	
0.224	-0.1968011	-0.2130408	0.990378	0.4074966	
0.2245	-0.1985471	-0.2137342	0.9902478	0.4084917	
0.225	-0.2002969	-0.214426	0.9901163	0.4094868	
0.2255	-0.2020506	-0.2151161	0.9899834	0.4104819	
0.226	-0.2038081	-0.2158044	0.989849	0.411477	
0.2265	-0.2055695	-0.2164909	0.9897132	0.412472	
0.227	-0.2073347	-0.2171757	0.9895759	0.4134671	
0.2275	-0.2091037	-0.2178586	0.9894372	0.4144622	
0.228	-0.2108766	-0.2185397	0.989297	0.4154573	
0.2285	-0.2126534	-0.2192189	0.9891553	0.4164523	
