Time	Length	Position	Length2	2	
1.475	0	1.696319	3.303696	0	
1.476	0	1.691972	3.308043	0	
1.477	0	1.687625	3.312389	0	
1.478	0	1.683279	3.316735	0	
1.479	0	1.678933	3.321081	0	
1.48	0	1.674588	3.325426	0	
1.481	0	1.670243	3.329771	0	
1.482	0	1.665898	3.334116	0	
1.483	0	1.661554	3.338459	0	
1.484	0	1.657211	3.342802	0	
1.485	0	1.652868	3.347145	0	
1.486	0	1.648526	3.351487	0	
1.487	0	1.644185	3.355828	0	
1.488	0	1.639845	3.360168	0	
1.489	0	1.635505	3.364508	0	
1.49	0	1.631166	3.368846	0	
1.491	0	1.626828	3.373184	0	
1.492	0	1.622491	3.377522	0	
1.493	0	1.618155	3.381857	0	
1.494	0	1.613821	3.386192	0	
1.495	0	1.609487	3.390526	0	
1.496	0	1.605154	3.394858	0	
1.497	0	1.600822	3.399189	0	
1.498	0	1.596492	3.40352	0	
1.499	0	1.592163	3.407849	0	
1.5	0	1.587835	3.412177	0	
1.501	0	1.583508	3.416504	0	
1.502	0	1.579183	3.420829	0	
1.503	0	1.574859	3.425153	0	
1.504	0	1.570537	3.429475	0	
1.505	0	1.566216	3.433795	0	
1.506	0	1.561897	3.438114	0	
1.507	0	1.557579	3.442431	0	
1.508	0	1.553263	3.446748	0	
1.509	0	1.548949	3.451062	0	
1.51	0	1.544636	3.455375	0	
1.511	0	1.540325	3.459686	0	
1.512	0	1.536016	3.463995	0	
1.513	0	1.531709	3.468302	0	
1.514	0	1.527403	3.472608	0	
1.515	0	1.5231	3.476911	0	
1.516	0	1.518798	3.481212	0	
1.517	0	1.514499	3.485512	0	
1.518	0	1.510201	3.489809	0	
1.519	0	1.505906	3.494104	0	
1.52	0	1.501613	3.498397	0	
1.521	0	1.497322	3.502688	0	
1.522	0	1.493033	3.506977	0	
1.523	0	1.488746	3.511264	0	
1.524	0	1.484462	3.515548	0	
1.525	0	1.48018	3.51983	0	
1.526	0	1.4759	3.524109	0	
1.527	0	1.471623	3.528386	0	
1.528	0	1.467348	3.532661	0	
1.529	0	1.463076	3.536933	0	
1.53	0	1.458807	3.541203	0	
1.531	0	1.45454	3.54547	0	
1.532	0	1.450275	3.549734	0	
1.533	0	1.446013	3.553995	0	
1.534	0	1.441754	3.558254	0	
1.535	0	1.437498	3.56251	0	
1.536	0	1.433244	3.566764	0	
1.537	0	1.428994	3.571015	0	
1.538	0	1.424746	3.575263	0	
1.539	0	1.420501	3.579507	0	
1.54	0	1.416259	3.583749	0	
1.541	0	1.41202	3.587988	0	
1.542	0	1.407784	3.592224	0	
1.543	0	1.403552	3.596456	0	
1.544	0	1.399322	3.600686	0	
1.545	0	1.395095	3.604912	0	
1.546	0	1.390872	3.609136	0	
1.547	0	1.386652	3.613356	0	
1.548	0	1.382435	3.617573	0	
1.549	0	1.378222	3.621786	0	
1.55	0	1.374012	3.625996	0	
1.551	0	1.369805	3.630203	0	
1.552	0	1.365602	3.634406	0	
1.553	0	1.361402	3.638605	0	
1.554	0	1.357206	3.642801	0	
1.555	0	1.353013	3.646994	0	
1.556	0	1.348824	3.651183	0	
1.557	0	1.344638	3.655368	0	
1.558	0	1.340457	3.65955	0	
1.559	0	1.336279	3.663728	0	
1.56	0	1.332104	3.667902	0	
1.561	0	1.327934	3.672073	0	
1.562	0	1.323767	3.676239	0	
1.563	0	1.319605	3.680401	0	
1.564	0	1.315446	3.68456	0	
1.565	0	1.311291	3.688715	0	
1.566	0	1.30714	3.692865	0	
1.567	0	1.302994	3.697012	0	
1.568	0	1.298851	3.701155	0	
1.569	0	1.294712	3.705293	0	
1.57	0	1.290578	3.709428	0	
1.571	0	1.286448	3.713558	0	
1.572	0	1.282322	3.717683	0	
1.573	0	1.2782	3.721805	0	
1.574	0	1.274083	3.725923	0	
1.575	0	1.26997	3.730035	0	
1.576	0	1.265861	3.734144	0	
1.577	0	1.261757	3.738248	0	
1.578	0	1.257657	3.742348	0	
1.579	0	1.253562	3.746443	0	
1.58	0	1.249472	3.750533	0	
1.581	0	1.245386	3.754619	0	
1.582	0	1.241304	3.7587	0	
1.583	0	1.237227	3.762777	0	
1.584	0	1.233155	3.766849	0	
1.585	0	1.229088	3.770916	0	
1.586	0	1.225026	3.774979	0	
1.587	0	1.220968	3.779037	0	
1.588	0	1.216915	3.783089	0	
1.589	0	1.212867	3.787138	0	
1.59	0	1.208824	3.79118	0	
1.591	0	1.204786	3.795218	0	
1.592	0	1.200753	3.799251	0	
1.593	0	1.196725	3.803278	0	
1.594	0	1.192702	3.807302	0	
1.595	0	1.188684	3.811319	0	
1.596	0	1.184671	3.815332	0	
1.597	0	1.180664	3.819339	0	
1.598	0	1.176662	3.823342	0	
1.599	0	1.172665	3.827339	0	
1.6	0	1.168673	3.83133	0	
1.601	0	1.164687	3.835316	0	
1.602	0	1.160706	3.839297	0	
1.603	0	1.156731	3.843272	0	
1.604	0	1.152761	3.847242	0	
1.605	0	1.148796	3.851206	0	
1.606	0	1.144837	3.855165	0	
1.607	0	1.140884	3.859119	0	
1.608	0	1.136936	3.863067	0	
1.609	0	1.132994	3.867009	0	
1.61	0	1.129057	3.870945	0	
1.611	0	1.125126	3.874876	0	
1.612	0	1.121201	3.878801	0	
1.613	0	1.117282	3.88272	0	
1.614	0	1.113369	3.886633	0	
1.615	0	1.109461	3.890541	0	
1.616	0	1.105559	3.894443	0	
1.617	0	1.101663	3.898338	0	
1.618	0	1.097774	3.902228	0	
1.619	0	1.09389	3.906111	0	
1.62	0	1.090012	3.909989	0	
1.621	0	1.086141	3.913861	0	
1.622	0	1.082275	3.917727	0	
1.623	0	1.078416	3.921586	0	
1.624	0	1.074562	3.925439	0	
1.625	0	1.070715	3.929286	0	
1.626	0	1.066875	3.933126	0	
1.627	0	1.06304	3.936961	0	
1.628	0	1.059212	3.940789	0	
1.629	0	1.05539	3.944611	0	
1.63	0	1.051575	3.948426	0	
1.631	0	1.047766	3.952235	0	
1.632	0	1.043963	3.956038	0	
1.633	0	1.040167	3.959833	0	
1.634	0	1.036378	3.963623	0	
1.635	0	1.032595	3.967406	0	
1.636	0	1.028819	3.971181	0	
1.637	0	1.025049	3.974951	0	
1.638	0	1.021286	3.978714	0	
1.639	0	1.01753	3.98247	0	
1.64	0	1.01378	3.98622	0	
1.641	0	1.010037	3.989963	0	
1.642	0	1.006301	3.993699	0	
1.643	0	1.002572	3.997428	0	
1.644	0	0.9988499	4.00115	0	
1.645	0	0.9951345	4.004866	0	
1.646	0	0.9914261	4.008574	0	
1.647	0	0.9877246	4.012275	0	
1.648	0	0.9840301	4.015969	0	
1.649	0	0.9803427	4.019656	0	
1.65	0	0.9766623	4.023337	0	
1.651	0	0.9729891	4.02701	0	
1.652	0	0.969323	4.030676	0	
1.653	0	0.965664	4.034335	0	
1.654	0	0.9620123	4.037987	0	
1.655	0	0.9583678	4.041631	0	
1.656	0	0.9547306	4.045269	0	
1.657	0	0.9511007	4.048898	0	
1.658	0	0.9474781	4.052521	0	
1.659	0	0.9438629	4.056136	0	
1.66	0	0.9402551	4.059743	0	
1.661	0	0.9366547	4.063344	0	
1.662	0	0.9330618	4.066936	0	
1.663	0	0.9294764	4.070522	0	
1.664	0	0.9258986	4.0741	0	
1.665	0	0.9223282	4.07767	0	
1.666	0	0.9187655	4.081233	0	
1.667	0	0.9152105	4.084787	0	
1.668	0	0.9116631	4.088335	0	
1.669	0	0.9081233	4.091875	0	
1.67	0	0.9045913	4.095407	0	
1.671	0	0.901067	4.09893	0	
1.672	0	0.8975505	4.102447	0	
1.673	0	0.8940418	4.105956	0	
1.674	0	0.890541	4.109457	0	
1.675	0	0.8870481	4.112949	0	
1.676	0	0.883563	4.116435	0	
1.677	0	0.8800859	4.119912	0	
1.678	0	0.8766168	4.123381	0	
1.679	0	0.8731557	4.126842	0	
1.68	0	0.8697025	4.130295	0	
1.681	0	0.8662575	4.133739	0	
1.682	0	0.8628205	4.137177	0	
1.683	0	0.8593917	4.140605	0	
1.684	0	0.855971	4.144026	0	
1.685	0	0.8525585	4.147438	0	
1.686	0	0.8491542	4.150843	0	
1.687	0	0.8457581	4.154239	0	
1.688	0	0.8423703	4.157626	0	
1.689	0	0.8389909	4.161006	0	
1.69	0	0.8356197	4.164377	0	
1.691	0	0.8322569	4.16774	0	
1.692	0	0.8289025	4.171094	0	
1.693	0	0.8255565	4.17444	0	
1.694	0	0.8222189	4.177778	0	
1.695	0	0.8188898	4.181107	0	
1.696	0	0.8155692	4.184427	0	
1.697	0	0.8122572	4.187739	0	
1.698	0	0.8089537	4.191042	0	
1.699	0	0.8056588	4.194337	0	
1.7	0	0.8023726	4.197623	0	
1.701	0	0.799095	4.200901	0	
1.702	0	0.795826	4.20417	0	
1.703	0	0.7925658	4.20743	0	
1.704	0	0.7893143	4.210681	0	
1.705	0	0.7860715	4.213924	0	
1.706	0	0.7828376	4.217158	0	
1.707	0	0.7796124	4.220383	0	
1.708	0	0.7763961	4.223599	0	
1.709	0	0.7731887	4.226807	0	
1.71	0	0.7699901	4.230005	0	
1.711	0	0.7668005	4.233195	0	
1.712	0	0.7636199	4.236375	0	
1.713	0	0.7604482	4.239547	0	
1.714	0	0.7572855	4.24271	0	
1.715	0	0.7541319	4.245863	0	
1.716	0	0.7509874	4.249008	0	
1.717	0	0.7478519	4.252143	0	
1.718	0	0.7447255	4.255269	0	
1.719	0	0.7416083	4.258387	0	
1.72	0	0.7385003	4.261495	0	
1.721	0	0.7354015	4.264593	0	
1.722	0	0.7323118	4.267683	0	
1.723	0	0.7292315	4.270763	0	
1.724	0	0.7261603	4.273834	0	
1.725	0	0.7230985	4.276896	0	
1.726	0	0.720046	4.279948	0	
1.727	0	0.7170029	4.282991	0	
1.728	0	0.7139692	4.286025	0	
1.729	0	0.7109448	4.28905	0	
1.73	0	0.7079299	4.292064	0	
1.731	0	0.7049245	4.29507	0	
1.732	0	0.7019285	4.298066	0	
1.733	0	0.698942	4.301052	0	
1.734	0	0.6959651	4.304029	0	
1.735	0	0.6929976	4.306997	0	
1.736	0	0.6900398	4.309955	0	
1.737	0	0.6870916	4.312902	0	
1.738	0	0.684153	4.315841	0	
1.739	0	0.6812241	4.318769	0	
1.74	0	0.6783049	4.321689	0	
1.741	0	0.6753953	4.324598	0	
1.742	0	0.6724955	4.327498	0	
1.743	0	0.6696054	4.330388	0	
1.744	0	0.666725	4.333268	0	
1.745	0	0.6638545	4.336139	0	
1.746	0	0.6609938	4.339	0	
1.747	0	0.658143	4.34185	0	
1.748	0	0.655302	4.344691	0	
1.749	0	0.6524709	4.347522	0	
1.75	0	0.6496497	4.350344	0	
1.751	0	0.6468384	4.353155	0	
1.752	0	0.6440371	4.355956	0	
1.753	0	0.6412458	4.358747	0	
1.754	0	0.6384646	4.361529	0	
1.755	0	0.6356933	4.3643	0	
1.756	0	0.6329321	4.367061	0	
1.757	0	0.6301809	4.369812	0	
1.758	0	0.6274399	4.372553	0	
1.759	0	0.624709	4.375284	0	
1.76	0	0.6219882	4.378004	0	
1.761	0	0.6192775	4.380715	0	
1.762	0	0.6165771	4.383415	0	
1.763	0	0.6138868	4.386106	0	
1.764	0	0.6112068	4.388785	0	
1.765	0	0.6085371	4.391455	0	
1.766	0	0.6058776	4.394115	0	
1.767	0	0.6032284	4.396764	0	
1.768	0	0.6005895	4.399403	0	
1.769	0	0.5979609	4.402031	0	
1.77	0	0.5953428	4.40465	0	
1.771	0	0.5927349	4.407258	0	
1.772	0	0.5901375	4.409855	0	
1.773	0	0.5875505	4.412442	0	
1.774	0	0.5849739	4.415018	0	
1.775	0	0.5824078	4.417584	0	
1.776	0	0.5798522	4.42014	0	
1.777	0	0.577307	4.422685	0	
1.778	0	0.5747724	4.42522	0	
1.779	0	0.5722483	4.427743	0	
1.78	0	0.5697348	4.430257	0	
1.781	0	0.5672319	4.43276	0	
1.782	0	0.5647396	4.435252	0	
1.783	0	0.5622579	4.437734	0	
1.784	0	0.5597868	4.440205	0	
1.785	0	0.5573264	4.442666	0	
1.786	0	0.5548766	4.445115	0	
1.787	0	0.5524376	4.447554	0	
1.788	0	0.5500093	4.449982	0	
1.789	0	0.5475916	4.4524	0	
1.79	0	0.5451848	4.454807	0	
1.791	0	0.5427887	4.457203	0	
1.792	0	0.5404034	4.459588	0	
1.793	0	0.5380289	4.461962	0	
1.794	0	0.5356652	4.464326	0	
1.795	0	0.5333124	4.466679	0	
1.796	0	0.5309704	4.46902	0	
1.797	0	0.5286393	4.471352	0	
1.798	0	0.5263191	4.473672	0	
1.799	0	0.5240099	4.475981	0	
1.8	0	0.5217115	4.47828	0	
1.801	0	0.5194241	4.480567	0	
1.802	0	0.5171477	4.482843	0	
1.803	0	0.5148823	4.485109	0	
1.804	0	0.5126278	4.487363	0	
1.805	0	0.5103844	4.489606	0	
1.806	0	0.5081521	4.491839	0	
1.807	0	0.5059307	4.49406	0	
1.808	0	0.5037205	4.496271	0	
1.809	0	0.5015213	4.49847	0	
1.81	0	0.4993332	4.500658	0	
1.811	0	0.4971562	4.502835	0	
1.812	0	0.4949904	4.505001	0	
1.813	0	0.4928357	4.507155	0	
1.814	0	0.4906922	4.509299	0	
1.815	0	0.4885599	4.511431	0	
1.816	0	0.4864387	4.513552	0	
1.817	0	0.4843288	4.515662	0	
1.818	0	0.4822301	4.51776	0	
1.819	0	0.4801426	4.519848	0	
1.82	0	0.4780664	4.521924	0	
1.821	0	0.4760014	4.523989	0	
1.822	0	0.4739478	4.526042	0	
1.823	0	0.4719054	4.528085	0	
1.824	0	0.4698744	4.530116	0	
1.825	0	0.4678547	4.532135	0	
1.826	0	0.4658464	4.534143	0	
1.827	0	0.4638494	4.53614	0	
1.828	0	0.4618638	4.538126	0	
1.829	0	0.4598895	4.540101	0	
1.83	0	0.4579267	4.542063	0	
1.831	0	0.4559753	4.544015	0	
1.832	0	0.4540353	4.545955	0	
1.833	0	0.4521068	4.547883	0	
1.834	0	0.4501897	4.5498	0	
1.835	0	0.4482841	4.551706	0	
1.836	0	0.4463899	4.5536	0	
1.837	0	0.4445073	4.555483	0	
1.838	0	0.4426362	4.557354	0	
1.839	0	0.4407766	4.559214	0	
1.84	0	0.4389285	4.561061	0	
1.841	0	0.437092	4.562898	0	
1.842	0	0.435267	4.564723	0	
1.843	0	0.4334536	4.566536	0	
1.844	0	0.4316518	4.568338	0	
1.845	0	0.4298616	4.570128	0	
1.846	0	0.428083	4.571907	0	
1.847	0	0.426316	4.573673	0	
1.848	0	0.4245607	4.575429	0	
1.849	0	0.422817	4.577173	0	
1.85	0	0.4210849	4.578905	0	
1.851	0	0.4193645	4.580625	0	
1.852	0	0.4176558	4.582334	0	
1.853	0	0.4159588	4.584031	0	
1.854	0	0.4142735	4.585716	0	
1.855	0	0.4125999	4.587389	0	
1.856	0	0.410938	4.589052	0	
1.857	0	0.4092878	4.590702	0	
1.858	0	0.4076494	4.59234	0	
1.859	0	0.4060227	4.593967	0	
1.86	0	0.4044078	4.595582	0	
1.861	0	0.4028047	4.597185	0	
1.862	0	0.4012134	4.598776	0	
1.863	0	0.3996338	4.600356	0	
1.864	0	0.3980661	4.601923	0	
1.865	0	0.3965102	4.603479	0	
1.866	0	0.394966	4.605023	0	
1.867	0	0.3934337	4.606556	0	
1.868	0	0.3919133	4.608076	0	
1.869	0	0.3904047	4.609585	0	
1.87	0	0.388908	4.611082	0	
1.871	0	0.3874231	4.612566	0	
1.872	0	0.3859501	4.614039	0	
1.873	0	0.3844891	4.6155	0	
1.874	0	0.3830399	4.61695	0	
1.875	0	0.3816026	4.618387	0	
1.876	0	0.3801772	4.619812	0	
1.877	0	0.3787637	4.621226	0	
1.878	0	0.3773622	4.622627	0	
1.879	0	0.3759725	4.624016	0	
1.88	0	0.3745949	4.625394	0	
1.881	0	0.3732291	4.62676	0	
1.882	0	0.3718754	4.628113	0	
1.883	0	0.3705336	4.629455	0	
1.884	0	0.3692038	4.630785	0	
1.885	0	0.3678859	4.632102	0	
1.886	0	0.3665801	4.633409	0	
1.887	0	0.3652862	4.634702	0	
1.888	0	0.3640044	4.635984	0	
1.889	0	0.3627345	4.637254	0	
1.89	0	0.3614767	4.638512	0	
1.891	0	0.3602309	4.639758	0	
1.892	0	0.3589971	4.640992	0	
1.893	0	0.3577753	4.642213	0	
1.894	0	0.3565656	4.643423	0	
1.895	0	0.355368	4.64462	0	
1.896	0	0.3541823	4.645806	0	
1.897	0	0.3530088	4.64698	0	
1.898	0	0.3518473	4.648141	0	
1.899	0	0.3506978	4.649291	0	
1.9	0	0.3495604	4.650428	0	
1.901	0	0.3484352	4.651553	0	
1.902	0	0.347322	4.652667	0	
1.903	0	0.3462209	4.653768	0	
1.904	0	0.3451318	4.654857	0	
1.905	0	0.3440549	4.655934	0	
1.906	0	0.3429901	4.656999	0	
1.907	0	0.3419374	4.658051	0	
1.908	0	0.3408968	4.659092	0	
1.909	0	0.3398683	4.66012	0	
1.91	0	0.3388519	4.661137	0	
1.911	0	0.3378477	4.662141	0	
1.912	0	0.3368556	4.663133	0	
1.913	0	0.3358756	4.664113	0	
1.914	0	0.3349077	4.665081	0	
1.915	0	0.333952	4.666037	0	
1.916	0	0.3330084	4.66698	0	
1.917	0	0.332077	4.667912	0	
1.918	0	0.3311577	4.668831	0	
1.919	0	0.3302506	4.669738	0	
1.92	0	0.3293556	4.670633	0	
1.921	0	0.3284728	4.671516	0	
1.922	0	0.3276022	4.672386	0	
1.923	0	0.3267437	4.673245	0	
1.924	0	0.3258974	4.674091	0	
1.925	0	0.3250632	4.674925	0	
1.926	0	0.3242412	4.675747	0	
1.927	0	0.3234314	4.676557	0	
1.928	0	0.3226337	4.677355	0	
1.929	0	0.3218482	4.67814	0	
1.93	0	0.3210749	4.678914	0	
1.931	0	0.3203138	4.679675	0	
1.932	0	0.3195648	4.680424	0	
1.933	0	0.3188281	4.68116	0	
1.934	0	0.3181035	4.681885	0	
1.935	0	0.3173911	4.682598	0	
1.936	0	0.3166909	4.683298	0	
1.937	0	0.3160028	4.683986	0	
1.938	0	0.315327	4.684661	0	
1.939	0	0.3146633	4.685325	0	
1.94	0	0.3140118	4.685977	0	
1.941	0	0.3133725	4.686616	0	
1.942	0	0.3127454	4.687243	0	
1.943	0	0.3121305	4.687858	0	
1.944	0	0.3115277	4.688461	0	
1.945	0	0.3109372	4.689052	0	
1.946	0	0.3103588	4.68963	0	
1.947	0	0.3097926	4.690196	0	
1.948	0	0.3092386	4.69075	0	
1.949	0	0.3086968	4.691292	0	
1.95	0	0.3081672	4.691822	0	
1.951	0	0.3076497	4.692339	0	
1.952	0	0.3071444	4.692844	0	
1.953	0	0.3066514	4.693337	0	
1.954	0	0.3061704	4.693818	0	
1.955	0	0.3057017	4.694287	0	
1.956	0	0.3052451	4.694744	0	
1.957	0	0.3048007	4.695188	0	
1.958	0	0.3043685	4.69562	0	
1.959	0	0.3039485	4.69604	0	
1.96	0	0.3035406	4.696448	0	
1.961	0	0.3031449	4.696844	0	
1.962	0	0.3027613	4.697227	0	
1.963	0	0.3023899	4.697598	0	
1.964	0	0.3020307	4.697958	0	
1.965	0	0.3016836	4.698305	0	
1.966	0	0.3013487	4.69864	0	
1.967	0	0.301026	4.698963	0	
1.968	0	0.3007153	4.699273	0	
1.969	0	0.3004169	4.699572	0	
1.97	0	0.3001305	4.699858	0	
1.971	0	0.2998563	4.700132	0	
1.972	0	0.2995943	4.700394	0	
1.973	0	0.2993444	4.700644	0	
1.974	0	0.2991066	4.700882	0	
1.975	0	0.2988809	4.701108	0	
1.976	0	0.2986673	4.701321	0	
1.977	0	0.2984659	4.701523	0	
1.978	0	0.2982766	4.701712	0	
1.979	0	0.2980993	4.701889	0	
1.98	0	0.2979342	4.702055	0	
1.981	0	0.2977812	4.702208	0	
1.982	0	0.2976403	4.702348	0	
1.983	0	0.2975115	4.702477	0	
1.984	0	0.2973947	4.702594	0	
1.985	0	0.29729	4.702699	0	
1.986	0	0.2971974	4.702791	0	
1.987	0	0.2971169	4.702872	0	
1.988	0	0.2970484	4.70294	0	
1.989	0	0.296992	4.702997	0	
1.99	0	0.2969477	4.703041	0	
1.991	0	0.2969154	4.703073	0	
1.992	0	0.2968951	4.703094	0	
1.993	0	0.2968869	4.703102	0	
1.994	0	0.2968907	4.703098	0	
1.995	0	0.2969065	4.703082	0	
1.996	0	0.2969343	4.703054	0	
1.997	0	0.2969742	4.703014	0	
1.998	0	0.297026	4.702962	0	
1.999	0	0.2970899	4.702899	0	
2	0	0.2971657	4.702823	0	
2.001	0	0.2972535	4.702735	0	
2.002	0	0.2973534	4.702635	0	
2.003	0	0.2974651	4.702523	0	
2.004	0	0.2975889	4.7024	0	
2.005	0	0.2977245	4.702264	0	
2.006	0	0.2978722	4.702116	0	
2.007	0	0.2980317	4.701957	0	
2.008	0	0.2982033	4.701785	0	
2.009	0	0.2983867	4.701602	0	
2.01	0	0.298582	4.701406	0	
2.011	0	0.2987893	4.701199	0	
2.012	0	0.2990084	4.70098	0	
2.013	0	0.2992395	4.700749	0	
2.014	0	0.2994824	4.700506	0	
2.015	0	0.2997372	4.700252	0	
2.016	0	0.3000039	4.699985	0	
2.017	0	0.3002824	4.699706	0	
2.018	0	0.3005728	4.699416	0	
2.019	0	0.300875	4.699113	0	
2.02	0	0.301189	4.6988	0	
2.021	0	0.3015149	4.698473	0	
2.022	0	0.3018526	4.698136	0	
2.023	0	0.3022021	4.697786	0	
2.024	0	0.3025633	4.697425	0	
2.025	0	0.3029364	4.697052	0	
2.026	0	0.3033212	4.696667	0	
2.027	0	0.3037179	4.696271	0	
2.028	0	0.3041262	4.695862	0	
2.029	0	0.3045463	4.695442	0	
2.03	0	0.3049781	4.69501	0	
2.031	0	0.3054217	4.694567	0	
2.032	0	0.3058769	4.694112	0	
2.033	0	0.3063439	4.693645	0	
2.034	0	0.3068226	4.693166	0	
2.035	0	0.3073129	4.692676	0	
2.036	0	0.3078149	4.692173	0	
2.037	0	0.3083286	4.69166	0	
2.038	0	0.3088539	4.691134	0	
2.039	0	0.3093909	4.690598	0	
2.04	0	0.3099395	4.690049	0	
2.041	0	0.3104997	4.689489	0	
2.042	0	0.3110715	4.688917	0	
2.043	0	0.3116549	4.688334	0	
2.044	0	0.3122499	4.687739	0	
2.045	0	0.3128564	4.687132	0	
2.046	0	0.3134745	4.686514	0	
2.047	0	0.3141041	4.685884	0	
2.048	0	0.3147453	4.685243	0	
2.049	0	0.315398	4.68459	0	
2.05	0	0.3160622	4.683927	0	
2.051	0	0.3167379	4.68325	0	
2.052	0	0.3174251	4.682563	0	
2.053	0	0.3181238	4.681865	0	
2.054	0	0.3188339	4.681155	0	
2.055	0	0.3195554	4.680433	0	
2.056	0	0.3202884	4.6797	0	
2.057	0	0.3210328	4.678956	0	
2.058	0	0.3217886	4.6782	0	
2.059	0	0.3225558	4.677433	0	
2.06	0	0.3233343	4.676654	0	
2.061	0	0.3241243	4.675864	0	
2.062	0	0.3249256	4.675063	0	
2.063	0	0.3257382	4.674251	0	
2.064	0	0.3265621	4.673427	0	
2.065	0	0.3273974	4.672591	0	
2.066	0	0.3282439	4.671745	0	
2.067	0	0.3291017	4.670887	0	
2.068	0	0.3299708	4.670018	0	
2.069	0	0.3308512	4.669137	0	
2.07	0	0.3317427	4.668246	0	
2.071	0	0.3326455	4.667343	0	
2.072	0	0.3335595	4.666429	0	
2.073	0	0.3344847	4.665504	0	
2.074	0	0.3354211	4.664567	0	
2.075	0	0.3363686	4.66362	0	
2.076	0	0.3373273	4.662661	0	
2.077	0	0.3382971	4.661692	0	
2.078	0	0.3392781	4.66071	0	
2.079	0	0.3402701	4.659719	0	
2.08	0	0.3412732	4.658715	0	
2.081	0	0.3422874	4.657701	0	
2.082	0	0.3433127	4.656676	0	
2.083	0	0.3443489	4.65564	0	
2.084	0	0.3453963	4.654593	0	
2.085	0	0.3464546	4.653534	0	
2.086	0	0.3475239	4.652465	0	
2.087	0	0.3486041	4.651384	0	
2.088	0	0.3496954	4.650293	0	
2.089	0	0.3507976	4.649191	0	
2.09	0	0.3519107	4.648078	0	
2.091	0	0.3530346	4.646954	0	
2.092	0	0.3541695	4.645819	0	
2.093	0	0.3553153	4.644673	0	
2.094	0	0.356472	4.643517	0	
2.095	0	0.3576394	4.642349	0	
2.096	0	0.3588177	4.641171	0	
2.097	0	0.3600068	4.639982	0	
2.098	0	0.3612067	4.638782	0	
2.099	0	0.3624173	4.637571	0	
2.1	0	0.3636387	4.63635	0	
2.101	0	0.3648709	4.635118	0	
2.102	0	0.3661137	4.633875	0	
2.103	0	0.3673673	4.632621	0	
2.104	0	0.3686315	4.631357	0	
2.105	0	0.3699064	4.630082	0	
2.106	0	0.371192	4.628797	0	
2.107	0	0.3724881	4.627501	0	
2.108	0	0.3737949	4.626194	0	
2.109	0	0.3751123	4.624876	0	
2.11	0	0.3764402	4.623549	0	
2.111	0	0.3777787	4.62221	0	
2.112	0	0.3791277	4.620861	0	
2.113	0	0.3804873	4.619501	0	
2.114	0	0.3818573	4.618131	0	
2.115	0	0.3832378	4.616751	0	
2.116	0	0.3846288	4.61536	0	
2.117	0	0.3860302	4.613958	0	
2.118	0	0.3874421	4.612546	0	
2.119	0	0.3888643	4.611124	0	
2.12	0	0.3902969	4.609692	0	
2.121	0	0.3917399	4.608249	0	
2.122	0	0.3931932	4.606795	0	
2.123	0	0.3946568	4.605332	0	
2.124	0	0.3961308	4.603858	0	
2.125	0	0.397615	4.602374	0	
2.126	0	0.3991095	4.600879	0	
2.127	0	0.4006142	4.599374	0	
2.128	0	0.4021291	4.597859	0	
2.129	0	0.4036543	4.596334	0	
2.13	0	0.4051896	4.594799	0	
2.131	0	0.4067351	4.593254	0	
2.132	0	0.4082907	4.591698	0	
2.133	0	0.4098565	4.590132	0	
2.134	0	0.4114323	4.588556	0	
2.135	0	0.4130182	4.58697	0	
2.136	0	0.4146142	4.585374	0	
2.137	0	0.4162202	4.583768	0	
2.138	0	0.4178362	4.582152	0	
2.139	0	0.4194623	4.580526	0	
2.14	0	0.4210983	4.57889	0	
2.141	0	0.4227442	4.577244	0	
2.142	0	0.4244001	4.575589	0	
2.143	0	0.4260658	4.573923	0	
2.144	0	0.4277415	4.572247	0	
2.145	0	0.429427	4.570561	0	
2.146	0	0.4311224	4.568866	0	
2.147	0	0.4328276	4.567161	0	
2.148	0	0.4345425	4.565446	0	
2.149	0	0.4362673	4.563721	0	
2.15	0	0.4380018	4.561987	0	
2.151	0	0.439746	4.560243	0	
2.152	0	0.4414999	4.558489	0	
2.153	0	0.4432636	4.556725	0	
2.154	0	0.4450369	4.554952	0	
2.155	0	0.4468198	4.553169	0	
2.156	0	0.4486123	4.551376	0	
2.157	0	0.4504145	4.549574	0	
2.158	0	0.4522262	4.547762	0	
2.159	0	0.4540474	4.545941	0	
2.16	0	0.4558782	4.54411	0	
2.161	0	0.4577185	4.54227	0	
2.162	0	0.4595683	4.54042	0	
2.163	0	0.4614275	4.538561	0	
2.164	0	0.4632962	4.536693	0	
2.165	0	0.4651742	4.534814	0	
2.166	0	0.4670617	4.532927	0	
2.167	0	0.4689585	4.53103	0	
2.168	0	0.4708647	4.529124	0	
2.169	0	0.4727801	4.527208	0	
2.17	0	0.4747049	4.525284	0	
2.171	0	0.4766389	4.52335	0	
2.172	0	0.4785821	4.521406	0	
2.173	0	0.4805346	4.519454	0	
2.174	0	0.4824963	4.517492	0	
2.175	0	0.4844672	4.515522	0	
2.176	0	0.4864472	4.513541	0	
2.177	0	0.4884363	4.511552	0	
2.178	0	0.4904345	4.509554	0	
2.179	0	0.4924418	4.507547	0	
2.18	0	0.4944581	4.50553	0	
2.181	0	0.4964835	4.503505	0	
2.182	0	0.4985178	4.501471	0	
2.183	0	0.5005612	4.499427	0	
