Time	Tension	Length	Ia	II	
7.654	31.99896	0.3360853	65.53298	27.05523	
7.655	31.96331	0.3360855	65.49733	27.05882	
7.656	31.9257	0.3360857	65.45972	27.0626	
7.657	31.92206	0.3360858	65.45608	27.06298	
7.658	31.93891	0.336086	65.47293	27.06131	
7.659	31.96514	0.3360861	65.49915	27.0587	
7.66	31.99258	0.3360863	65.5266	27.05597	
7.661	32.01527	0.3360865	65.5493	27.05371	
7.662	32.02938	0.3360866	65.56339	27.05232	
7.663	32.03241	0.3360868	65.56644	27.05204	
7.664	32.02297	0.336087	65.55699	27.053	
7.665	32.00051	0.3360872	65.53453	27.05526	
7.666	31.96482	0.3360873	65.49883	27.05885	
7.667	31.92725	0.3360876	65.46127	27.06263	
7.668	31.92363	0.3360877	65.45766	27.06301	
7.669	31.94047	0.3360879	65.47449	27.06134	
7.67	31.96675	0.3360881	65.50076	27.05873	
7.671	31.99417	0.3360883	65.52818	27.05601	
7.672	32.01694	0.3360885	65.55096	27.05375	
7.673	32.03103	0.3360887	65.56505	27.05236	
7.674	32.03405	0.3360889	65.56808	27.05208	
7.675	32.02466	0.3360891	65.55868	27.05304	
7.676	32.00216	0.3360893	65.53617	27.05531	
7.677	31.96648	0.3360895	65.5005	27.0589	
7.678	31.92893	0.3360897	65.46294	27.06268	
7.679	31.9253	0.3360899	65.45932	27.06306	
7.68	31.94212	0.3360901	65.47614	27.06139	
7.681	31.96844	0.3360903	65.50246	27.05878	
7.682	31.99588	0.3360905	65.52991	27.05606	
7.683	32.01861	0.3360907	65.55264	27.05381	
7.684	32.03272	0.3360909	65.56673	27.05242	
7.685	32.03576	0.3360911	65.56978	27.05213	
7.686	32.02638	0.3360914	65.5604	27.0531	
7.687	32.00386	0.3360915	65.53789	27.05536	
7.688	31.9682	0.3360918	65.50223	27.05896	
7.689	31.93061	0.336092	65.46463	27.06274	
7.69	31.927	0.3360922	65.46101	27.06312	
7.691	31.94387	0.3360924	65.47789	27.06146	
7.692	31.97018	0.3360927	65.5042	27.05885	
7.693	31.99763	0.3360929	65.53165	27.05613	
7.694	32.02035	0.3360931	65.55437	27.05387	
7.695	32.03444	0.3360933	65.56846	27.05249	
7.696	32.03747	0.3360935	65.57149	27.05221	
7.697	32.02808	0.3360938	65.5621	27.05317	
7.698	32.00558	0.336094	65.5396	27.05544	
7.699	31.9699	0.3360942	65.50392	27.05903	
7.7	31.93233	0.3360945	65.46635	27.06281	
7.701	31.92873	0.3360947	65.46275	27.0632	
7.702	31.94559	0.3360949	65.47961	27.06153	
7.703	31.97186	0.3360952	65.50587	27.05893	
7.704	31.9993	0.3360954	65.53332	27.05621	
7.705	32.022	0.3360956	65.55602	27.05396	
7.706	32.03608	0.3360958	65.5701	27.05257	
7.707	32.0391	0.336096	65.57312	27.05229	
7.708	32.02969	0.3360963	65.56371	27.05326	
7.709	32.00721	0.3360965	65.54123	27.05553	
7.71	31.97152	0.3360967	65.50554	27.05912	
7.711	31.93393	0.336097	65.46796	27.0629	
7.712	31.93033	0.3360972	65.46435	27.06329	
7.713	31.94714	0.3360974	65.48116	27.06163	
7.714	31.9734	0.3360976	65.50742	27.05902	
7.715	32.00083	0.3360979	65.53484	27.0563	
7.716	32.02352	0.3360981	65.55754	27.05405	
7.717	32.03759	0.3360983	65.57161	27.05267	
7.718	32.04062	0.3360985	65.57465	27.05239	
7.719	32.03118	0.3360987	65.5652	27.05335	
7.72	32.00869	0.336099	65.5427	27.05563	
7.721	31.97296	0.3360992	65.50698	27.05922	
7.722	31.93533	0.3360994	65.46935	27.063	
7.723	31.93171	0.3360996	65.46574	27.06339	
7.724	31.94852	0.3360998	65.48254	27.06173	
7.725	31.97476	0.3361	65.50878	27.05913	
7.726	32.00216	0.3361003	65.53617	27.05641	
7.727	32.02481	0.3361004	65.55883	27.05416	
7.728	32.0389	0.3361007	65.57291	27.05277	
7.729	32.04189	0.3361009	65.57591	27.0525	
7.73	32.03241	0.3361011	65.56643	27.05346	
7.731	32.00988	0.3361013	65.54391	27.05573	
7.732	31.97415	0.3361015	65.50816	27.05933	
7.733	31.93648	0.3361017	65.4705	27.06311	
7.734	31.93282	0.3361019	65.46684	27.0635	
7.735	31.94959	0.336102	65.48361	27.06184	
7.736	31.9758	0.3361022	65.50982	27.05924	
7.737	32.00315	0.3361024	65.53717	27.05652	
7.738	32.0258	0.3361026	65.55982	27.05427	
7.739	32.03986	0.3361028	65.57387	27.05289	
7.74	32.04278	0.3361029	65.57681	27.05261	
7.741	32.03329	0.3361031	65.56731	27.05358	
7.742	32.01073	0.3361033	65.54475	27.05585	
7.743	31.97493	0.3361034	65.50895	27.05945	
7.744	31.93726	0.3361036	65.47128	27.06323	
7.745	31.93354	0.3361038	65.46755	27.06362	
7.746	31.95027	0.3361039	65.48429	27.06196	
7.747	31.97647	0.3361041	65.5105	27.05936	
7.748	32.0038	0.3361042	65.53781	27.05664	
7.749	32.02641	0.3361044	65.56043	27.0544	
7.75	32.0404	0.3361045	65.57442	27.05301	
7.751	32.04333	0.3361047	65.57735	27.05274	
7.752	32.03381	0.3361048	65.56782	27.0537	
7.753	32.01118	0.336105	65.5452	27.05597	
7.754	31.97535	0.3361051	65.50936	27.05957	
7.755	31.93761	0.3361052	65.47163	27.06336	
7.756	31.93389	0.3361053	65.46791	27.06375	
7.757	31.9506	0.3361055	65.48461	27.06209	
7.758	31.97674	0.3361056	65.51076	27.05948	
7.759	32.004	0.3361057	65.53802	27.05677	
7.76	32.02658	0.3361058	65.56061	27.05452	
7.761	32.04049	0.3361059	65.5745	27.05313	
7.762	32.04338	0.336106	65.5774	27.05286	
7.763	32.0338	0.3361061	65.56782	27.05382	
7.764	32.01115	0.3361062	65.54517	27.0561	
7.765	31.97532	0.3361063	65.50933	27.05969	
7.766	31.9375	0.3361063	65.47151	27.06348	
7.767	31.93372	0.3361064	65.46774	27.06386	
7.768	31.95037	0.3361064	65.48439	27.06221	
7.769	31.97645	0.3361065	65.51048	27.0596	
7.77	32.00372	0.3361066	65.53773	27.05688	
7.771	32.02622	0.3361066	65.56023	27.05464	
7.772	32.04013	0.3361067	65.57415	27.05326	
7.773	32.04297	0.3361067	65.57699	27.05297	
7.774	32.03334	0.3361068	65.56736	27.05394	
7.775	32.01065	0.3361068	65.54468	27.05622	
7.776	31.97474	0.3361069	65.50877	27.05981	
7.777	31.9369	0.3361069	65.47092	27.0636	
7.778	31.93307	0.3361069	65.46709	27.06398	
7.779	31.94967	0.3361069	65.48369	27.06232	
7.78	31.97579	0.336107	65.50981	27.05972	
7.781	32.00297	0.336107	65.53699	27.057	
7.782	32.02545	0.336107	65.55947	27.05475	
7.783	32.03933	0.336107	65.57335	27.05337	
7.784	32.04212	0.336107	65.57614	27.05309	
7.785	32.0325	0.336107	65.56652	27.05405	
7.786	32.00977	0.336107	65.54379	27.05632	
7.787	31.97383	0.336107	65.50785	27.05992	
7.788	31.936	0.336107	65.47002	27.0637	
7.789	31.93215	0.336107	65.46616	27.06409	
7.79	31.94881	0.3361071	65.48284	27.06243	
7.791	31.97486	0.3361071	65.50887	27.05982	
7.792	32.00205	0.3361071	65.53607	27.0571	
7.793	32.02454	0.3361071	65.55856	27.05486	
7.794	32.03841	0.3361071	65.57243	27.05347	
7.795	32.04121	0.3361071	65.57523	27.05319	
7.796	32.03156	0.3361071	65.56558	27.05415	
7.797	32.00884	0.3361071	65.54286	27.05643	
7.798	31.97292	0.3361071	65.50694	27.06002	
7.799	31.93509	0.3361071	65.46912	27.0638	
7.8	31.93125	0.3361071	65.46527	27.06418	
7.801	31.94787	0.3361071	65.48189	27.06252	
7.802	31.97398	0.3361072	65.508	27.05992	
7.803	32.00118	0.3361072	65.5352	27.05719	
7.804	32.02368	0.3361072	65.5577	27.05495	
7.805	32.03755	0.3361072	65.57158	27.05356	
7.806	32.04036	0.3361072	65.57438	27.05328	
7.807	32.03072	0.3361072	65.56474	27.05424	
7.808	32.00801	0.3361072	65.54203	27.05651	
7.809	31.9721	0.3361072	65.50612	27.0601	
7.81	31.93428	0.3361072	65.4683	27.06389	
7.811	31.93048	0.3361072	65.46449	27.06427	
7.812	31.9471	0.3361072	65.48112	27.06261	
7.813	31.97316	0.3361072	65.50717	27.06	
7.814	32.00037	0.3361072	65.53439	27.05728	
7.815	32.02287	0.3361072	65.55689	27.05503	
7.816	32.03675	0.3361072	65.57077	27.05364	
7.817	32.03957	0.3361072	65.57359	27.05336	
7.818	32.02994	0.3361072	65.56396	27.05432	
7.819	32.00724	0.3361072	65.54125	27.05659	
7.82	31.97133	0.3361072	65.50535	27.06018	
7.821	31.93355	0.3361072	65.46757	27.06396	
7.822	31.92972	0.3361072	65.46375	27.06435	
7.823	31.94638	0.3361073	65.4804	27.06269	
7.824	31.97245	0.3361073	65.50647	27.06008	
7.825	31.99967	0.3361073	65.53369	27.05736	
7.826	32.02218	0.3361073	65.5562	27.05511	
7.827	32.03607	0.3361073	65.57008	27.05372	
7.828	32.03889	0.3361073	65.57291	27.05343	
7.829	32.02927	0.3361073	65.56329	27.0544	
7.83	32.00663	0.3361073	65.54065	27.05667	
7.831	31.97073	0.3361073	65.50475	27.06026	
7.832	31.93292	0.3361073	65.46694	27.06404	
7.833	31.92913	0.3361073	65.46316	27.06442	
7.834	31.94577	0.3361073	65.47978	27.06276	
7.835	31.97184	0.3361073	65.50586	27.06015	
7.836	31.99907	0.3361073	65.53309	27.05743	
7.837	32.02158	0.3361073	65.5556	27.05517	
7.838	32.03551	0.3361074	65.56953	27.05379	
7.839	32.03837	0.3361074	65.57239	27.0535	
7.84	32.02875	0.3361074	65.56277	27.05446	
7.841	32.00606	0.3361074	65.54008	27.05673	
7.842	31.97019	0.3361074	65.50421	27.06032	
7.843	31.93239	0.3361074	65.46642	27.0641	
7.844	31.92858	0.3361074	65.4626	27.06448	
7.845	31.94522	0.3361074	65.47924	27.06282	
7.846	31.97136	0.3361075	65.50538	27.06021	
7.847	31.99859	0.3361075	65.53261	27.05749	
7.848	32.02111	0.3361075	65.55512	27.05524	
7.849	32.03504	0.3361075	65.56906	27.05384	
7.85	32.03788	0.3361075	65.5719	27.05356	
7.851	32.02827	0.3361075	65.56229	27.05452	
7.852	32.00561	0.3361076	65.53963	27.05679	
7.853	31.96975	0.3361076	65.50377	27.06038	
7.854	31.93196	0.3361076	65.46597	27.06416	
7.855	31.92815	0.3361076	65.46217	27.06454	
7.856	31.94482	0.3361076	65.47884	27.06288	
7.857	31.97091	0.3361076	65.50492	27.06027	
7.858	31.99817	0.3361076	65.5322	27.05755	
7.859	32.02073	0.3361077	65.55475	27.05529	
7.86	32.03463	0.3361077	65.56865	27.0539	
7.861	32.03747	0.3361077	65.57149	27.05362	
7.862	32.02786	0.3361077	65.56188	27.05458	
7.863	32.00518	0.3361077	65.5392	27.05685	
7.864	31.96932	0.3361077	65.50334	27.06044	
7.865	31.93153	0.3361077	65.46555	27.06422	
7.866	31.92773	0.3361077	65.46175	27.06459	
7.867	31.94438	0.3361077	65.4784	27.06293	
7.868	31.97047	0.3361077	65.50449	27.06032	
7.869	31.99771	0.3361077	65.53173	27.0576	
7.87	32.02024	0.3361077	65.55426	27.05534	
7.871	32.03415	0.3361077	65.56816	27.05395	
7.872	32.03699	0.3361077	65.57101	27.05367	
7.873	32.02739	0.3361077	65.56141	27.05463	
7.874	32.00471	0.3361077	65.53873	27.0569	
7.875	31.96883	0.3361077	65.50285	27.06049	
7.876	31.93104	0.3361077	65.46507	27.06426	
7.877	31.92724	0.3361077	65.46127	27.06465	
7.878	31.94387	0.3361077	65.47789	27.06298	
7.879	31.96996	0.3361077	65.50398	27.06037	
7.88	31.99714	0.3361076	65.53117	27.05764	
7.881	32.01965	0.3361076	65.55367	27.05539	
7.882	32.03357	0.3361076	65.56758	27.054	
7.883	32.03638	0.3361076	65.5704	27.05371	
7.884	32.02676	0.3361075	65.56078	27.05467	
7.885	32.00412	0.3361076	65.53814	27.05694	
7.886	31.96818	0.3361075	65.5022	27.06053	
7.887	31.9304	0.3361075	65.46442	27.06431	
7.888	31.92655	0.3361074	65.46057	27.06469	
7.889	31.94318	0.3361074	65.47721	27.06302	
7.89	31.96925	0.3361074	65.50327	27.06041	
7.891	31.99644	0.3361073	65.53046	27.05768	
7.892	32.01896	0.3361073	65.55298	27.05543	
7.893	32.03284	0.3361073	65.56686	27.05404	
7.894	32.03564	0.3361072	65.56966	27.05375	
7.895	32.02602	0.3361072	65.56004	27.05471	
7.896	32.00329	0.3361071	65.53731	27.05698	
7.897	31.96736	0.336107	65.50138	27.06057	
7.898	31.92953	0.336107	65.46355	27.06434	
7.899	31.92566	0.3361069	65.45968	27.06472	
7.9	31.9423	0.3361069	65.47632	27.06305	
7.901	31.96835	0.3361068	65.50237	27.06044	
7.902	31.99555	0.3361067	65.52957	27.05772	
7.903	32.01798	0.3361066	65.55199	27.05546	
7.904	32.03185	0.3361066	65.56587	27.05407	
7.905	32.03462	0.3361065	65.56864	27.05379	
7.906	32.02495	0.3361064	65.55897	27.05474	
7.907	32.00224	0.3361063	65.53626	27.05701	
7.908	31.96629	0.3361062	65.50031	27.06059	
7.909	31.92844	0.3361062	65.46246	27.06437	
7.91	31.92454	0.336106	65.45856	27.06475	
7.911	31.94113	0.3361059	65.47515	27.06308	
7.912	31.96713	0.3361058	65.50115	27.06047	
7.913	31.99428	0.3361057	65.52831	27.05774	
7.914	32.01675	0.3361056	65.55077	27.05548	
7.915	32.03054	0.3361055	65.56456	27.05409	
7.916	32.0333	0.3361053	65.56731	27.0538	
7.917	32.02361	0.3361052	65.55763	27.05476	
7.918	32.00081	0.3361051	65.53483	27.05702	
7.919	31.96485	0.336105	65.49886	27.06061	
7.92	31.92695	0.3361048	65.46097	27.06438	
7.921	31.92303	0.3361047	65.45705	27.06476	
7.922	31.93958	0.3361045	65.4736	27.06309	
7.923	31.96556	0.3361044	65.49958	27.06048	
7.924	31.99269	0.3361042	65.52672	27.05775	
7.925	32.01509	0.336104	65.54911	27.05549	
7.926	32.02887	0.3361039	65.56289	27.0541	
7.927	32.03158	0.3361037	65.5656	27.05381	
7.928	32.02187	0.3361035	65.55589	27.05476	
7.929	31.99906	0.3361033	65.53309	27.05703	
7.93	31.96302	0.3361031	65.49704	27.06061	
7.931	31.92508	0.3361029	65.4591	27.06438	
7.932	31.92115	0.3361028	65.45517	27.06476	
7.933	31.93768	0.3361026	65.4717	27.06309	
7.934	31.96359	0.3361023	65.4976	27.06047	
7.935	31.99071	0.3361022	65.52473	27.05774	
7.936	32.01303	0.3361019	65.54705	27.05548	
7.937	32.02682	0.3361017	65.56084	27.05409	
7.938	32.02952	0.3361015	65.56355	27.0538	
7.939	32.01974	0.3361013	65.55377	27.05475	
7.94	31.99689	0.336101	65.53091	27.05701	
7.941	31.96087	0.3361008	65.4949	27.06059	
7.942	31.92289	0.3361005	65.4569	27.06437	
7.943	31.91892	0.3361003	65.45293	27.06474	
7.944	31.93541	0.3361001	65.46943	27.06307	
7.945	31.96133	0.3360998	65.49535	27.06045	
7.946	31.98844	0.3360996	65.52246	27.05772	
7.947	32.01081	0.3360994	65.54483	27.05545	
7.948	32.02453	0.3360991	65.55856	27.05406	
7.949	32.02722	0.3360989	65.56123	27.05376	
7.95	32.01746	0.3360986	65.55148	27.05471	
7.951	31.9946	0.3360984	65.52862	27.05697	
7.952	31.95859	0.3360982	65.49261	27.06056	
7.953	31.92066	0.3360979	65.45467	27.06432	
7.954	31.91665	0.3360976	65.45067	27.0647	
7.955	31.93315	0.3360974	65.46717	27.06302	
7.956	31.95907	0.3360971	65.4931	27.0604	
7.957	31.98619	0.3360969	65.52021	27.05767	
7.958	32.00855	0.3360966	65.54257	27.05541	
7.959	32.02229	0.3360964	65.55632	27.05401	
7.96	32.025	0.3360961	65.55901	27.05371	
7.961	32.01526	0.3360959	65.54929	27.05466	
7.962	31.99241	0.3360956	65.52644	27.05692	
7.963	31.9564	0.3360954	65.49042	27.0605	
7.964	31.91845	0.3360951	65.45247	27.06426	
7.965	31.91448	0.3360949	65.44851	27.06463	
7.966	31.93101	0.3360946	65.46503	27.06296	
7.967	31.95697	0.3360944	65.49099	27.06034	
7.968	31.98408	0.3360941	65.5181	27.05761	
7.969	32.00646	0.3360939	65.54047	27.05534	
7.97	32.02024	0.3360936	65.55426	27.05394	
7.971	32.02296	0.3360934	65.55699	27.05364	
7.972	32.01321	0.3360931	65.54723	27.05459	
7.973	31.99038	0.3360929	65.5244	27.05685	
7.974	31.95438	0.3360926	65.4884	27.06042	
7.975	31.91648	0.3360924	65.4505	27.06419	
7.976	31.91253	0.3360921	65.44655	27.06456	
7.977	31.92904	0.3360918	65.46306	27.06288	
7.978	31.95505	0.3360916	65.48907	27.06026	
7.979	31.98214	0.3360914	65.51616	27.05752	
7.98	32.00456	0.3360911	65.53858	27.05525	
7.981	32.01833	0.3360909	65.55235	27.05385	
7.982	32.02107	0.3360906	65.55509	27.05355	
7.983	32.01136	0.3360904	65.54538	27.0545	
7.984	31.98857	0.3360901	65.5226	27.05675	
7.985	31.95262	0.3360899	65.48664	27.06033	
7.986	31.9147	0.3360897	65.44872	27.0641	
7.987	31.91079	0.3360894	65.44481	27.06446	
7.988	31.92735	0.3360892	65.46136	27.06278	
7.989	31.95337	0.336089	65.48738	27.06016	
7.99	31.98051	0.3360887	65.51453	27.05742	
7.991	32.00291	0.3360885	65.53693	27.05516	
7.992	32.01672	0.3360882	65.55074	27.05375	
7.993	32.0195	0.336088	65.55351	27.05345	
7.994	32.00983	0.3360878	65.54385	27.0544	
7.995	31.98703	0.3360876	65.52105	27.05665	
7.996	31.95108	0.3360873	65.48511	27.06022	
7.997	31.91327	0.3360872	65.44729	27.06399	
7.998	31.90934	0.3360869	65.44337	27.06435	
7.999	31.92591	0.3360867	65.45992	27.06267	
8	31.95193	0.3360865	65.48595	27.06005	
8.000999	31.97912	0.3360862	65.51314	27.05731	
8.002	32.00156	0.336086	65.53558	27.05504	
8.003	32.01544	0.3360858	65.54946	27.05364	
8.004	32.0182	0.3360856	65.55222	27.05334	
8.005	32.00857	0.3360854	65.54259	27.05428	
8.006	31.98581	0.3360852	65.51982	27.05653	
8.007	31.94984	0.3360849	65.48386	27.06011	
8.007999	31.912	0.3360847	65.44602	27.06387	
8.009	31.90814	0.3360845	65.44216	27.06423	
8.01	31.92471	0.3360843	65.45873	27.06255	
8.011	31.95078	0.3360841	65.4848	27.05993	
8.012	31.97794	0.3360839	65.51196	27.05719	
8.013	32.00045	0.3360837	65.53447	27.05492	
8.014	32.01428	0.3360834	65.5483	27.05351	
8.014999	32.0171	0.3360833	65.55112	27.05321	
8.016	32.00742	0.336083	65.54144	27.05416	
8.017	31.98466	0.3360828	65.51868	27.05641	
8.018	31.94879	0.3360826	65.48281	27.05998	
8.019	31.91093	0.3360824	65.44495	27.06375	
8.02	31.90708	0.3360822	65.4411	27.06411	
8.021	31.92369	0.336082	65.4577	27.06243	
8.021999	31.94973	0.3360818	65.48375	27.0598	
8.023	31.97696	0.3360816	65.51097	27.05706	
8.024	31.99941	0.3360814	65.53343	27.05479	
8.025	32.01328	0.3360811	65.5473	27.05339	
8.026	32.01611	0.336081	65.55013	27.05308	
8.026999	32.00644	0.3360807	65.54046	27.05403	
8.028	31.98371	0.3360805	65.51774	27.05628	
8.028999	31.94779	0.3360803	65.48181	27.05985	
8.03	31.90996	0.3360801	65.44398	27.06361	
8.031	31.90615	0.3360799	65.44017	27.06397	
8.032	31.92276	0.3360797	65.45678	27.06229	
8.033	31.94881	0.3360795	65.48283	27.05967	
8.033999	31.97601	0.3360793	65.51003	27.05693	
8.035	31.9985	0.3360791	65.53252	27.05466	
8.036	32.01234	0.3360789	65.54636	27.05325	
8.037	32.01518	0.3360787	65.54919	27.05295	
8.038	32.00554	0.3360785	65.53955	27.05389	
8.039	31.98282	0.3360783	65.51685	27.05614	
8.04	31.9469	0.336078	65.48093	27.05971	
8.040999	31.90911	0.3360779	65.44313	27.06347	
8.042	31.90527	0.3360777	65.4393	27.06384	
8.043	31.92186	0.3360774	65.45589	27.06215	
8.044	31.94792	0.3360772	65.48193	27.05953	
8.045	31.97512	0.336077	65.50914	27.05679	
8.046	31.99759	0.3360768	65.53161	27.05452	
8.047	32.0115	0.3360766	65.54552	27.05311	
8.047999	32.01428	0.3360763	65.5483	27.0528	
8.049	32.00464	0.3360761	65.53866	27.05375	
8.05	31.9819	0.3360759	65.51592	27.056	
8.051	31.94602	0.3360757	65.48004	27.05957	
8.052	31.9082	0.3360755	65.44222	27.06333	
8.052999	31.90434	0.3360753	65.43836	27.06369	
8.054	31.92093	0.336075	65.45496	27.06201	
8.054999	31.94696	0.3360748	65.48098	27.05938	
8.056	31.97414	0.3360746	65.50816	27.05664	
8.057	31.99665	0.3360744	65.53066	27.05437	
8.058	32.01053	0.3360741	65.54455	27.05296	
8.059	32.01331	0.3360739	65.54733	27.05266	
8.059999	32.00365	0.3360737	65.53767	27.0536	
8.061	31.98092	0.3360734	65.51494	27.05585	
8.061999	31.94498	0.3360732	65.479	27.05942	
8.063	31.90714	0.336073	65.44116	27.06318	
8.064	31.90328	0.3360727	65.4373	27.06354	
8.065	31.91986	0.3360724	65.45387	27.06186	
8.066	31.94586	0.3360722	65.47988	27.05923	
8.066999	31.97305	0.3360719	65.50707	27.05649	
8.068	31.99553	0.3360717	65.52956	27.05421	
8.069	32.00939	0.3360715	65.54341	27.0528	
8.07	32.01215	0.3360712	65.54617	27.0525	
8.071	32.0025	0.336071	65.53652	27.05344	
8.072	31.97971	0.3360707	65.51373	27.05569	
8.073	31.94375	0.3360704	65.47778	27.05926	
8.073999	31.90592	0.3360702	65.43994	27.06302	
8.075	31.90204	0.3360699	65.43607	27.06338	
8.076	31.91862	0.3360696	65.45264	27.0617	
8.077	31.94464	0.3360693	65.47865	27.05907	
8.078	31.9718	0.3360691	65.50582	27.05632	
8.079	31.99423	0.3360688	65.52825	27.05405	
8.08	32.00804	0.3360685	65.54206	27.05264	
8.080999	32.01081	0.3360682	65.54484	27.05234	
8.082	32.00111	0.3360679	65.53513	27.05328	
8.083	31.97833	0.3360676	65.51236	27.05553	
8.084	31.94232	0.3360673	65.47634	27.0591	
8.085	31.90447	0.336067	65.43849	27.06285	
8.085999	31.90057	0.3360667	65.43459	27.06322	
8.087	31.9171	0.3360664	65.45113	27.06153	
8.087999	31.9431	0.3360661	65.47712	27.0589	
8.089	31.97021	0.3360658	65.50423	27.05615	
8.09	31.99262	0.3360654	65.52664	27.05388	
8.091	32.00644	0.3360651	65.54047	27.05247	
8.092	32.00916	0.3360648	65.54318	27.05216	
8.092999	31.99944	0.3360645	65.53346	27.0531	
8.094	31.97664	0.3360642	65.51066	27.05535	
8.095	31.94064	0.3360638	65.47466	27.05892	
8.096	31.90271	0.3360635	65.43674	27.06267	
8.097	31.89877	0.3360631	65.43279	27.06303	
8.098	31.91531	0.3360628	65.44933	27.06135	
8.099	31.94125	0.3360624	65.47527	27.05871	
8.099999	31.96835	0.3360621	65.50237	27.05597	
8.101	31.99075	0.3360617	65.52477	27.0537	
8.102	32.00449	0.3360613	65.53851	27.05228	
8.103	32.00719	0.336061	65.54121	27.05198	
8.104	31.99746	0.3360606	65.53148	27.05292	
8.105	31.97464	0.3360603	65.50867	27.05516	
8.106	31.93863	0.3360599	65.47265	27.05873	
8.106999	31.90068	0.3360595	65.43469	27.06248	
8.108	31.89675	0.3360592	65.43076	27.06284	
8.109	31.91324	0.3360588	65.44726	27.06115	
8.11	31.93914	0.3360583	65.47316	27.05852	
8.111	31.96626	0.336058	65.50027	27.05577	
8.112	31.98863	0.3360576	65.52266	27.05349	
8.113	32.00239	0.3360572	65.53641	27.05208	
8.113999	32.00508	0.3360568	65.53911	27.05177	
8.115	31.99533	0.3360564	65.52934	27.05271	
8.116	31.97253	0.3360561	65.50655	27.05495	
8.117	31.9365	0.3360557	65.47052	27.05852	
8.118	31.89856	0.3360553	65.43258	27.06227	
8.118999	31.89462	0.3360549	65.42863	27.06263	
8.12	31.91112	0.3360545	65.44514	27.06094	
8.120999	31.93707	0.3360541	65.47109	27.05831	
8.122	31.96417	0.3360538	65.49819	27.05556	
8.123	31.98653	0.3360533	65.52055	27.05328	
8.124	32.00033	0.336053	65.53436	27.05186	
8.125	32.00306	0.3360526	65.53708	27.05156	
8.125999	31.99332	0.3360522	65.52735	27.05249	
8.127	31.97051	0.3360519	65.50453	27.05473	
8.128	31.93452	0.3360515	65.46854	27.0583	
8.129	31.8966	0.3360511	65.43062	27.06205	
8.13	31.89266	0.3360507	65.42668	27.0624	
8.131	31.90922	0.3360504	65.44323	27.06071	
8.132	31.93521	0.33605	65.46922	27.05808	
8.132999	31.96231	0.3360496	65.49633	27.05533	
8.134	31.98472	0.3360492	65.51874	27.05305	
8.135	31.9985	0.3360488	65.53252	27.05163	
8.136	32.00124	0.3360485	65.53526	27.05132	
8.137	31.99154	0.3360481	65.52556	27.05226	
8.138	31.96874	0.3360477	65.50276	27.0545	
8.139	31.93279	0.3360474	65.4668	27.05806	
8.139999	31.89491	0.3360471	65.42892	27.06181	
8.141	31.89102	0.3360467	65.42504	27.06217	
8.142	31.90761	0.3360464	65.44162	27.06047	
8.143	31.93364	0.336046	65.46766	27.05784	
8.144	31.96078	0.3360457	65.4948	27.05509	
8.145	31.98326	0.3360454	65.51727	27.05281	
8.146	31.99707	0.336045	65.53109	27.05139	
8.146999	31.99983	0.3360446	65.53384	27.05108	
8.148	31.99017	0.3360443	65.52419	27.05201	
8.149	31.96746	0.336044	65.50148	27.05425	
8.15	31.93152	0.3360437	65.46554	27.05782	
8.151	31.89367	0.3360434	65.42769	27.06157	
8.151999	31.88988	0.3360431	65.42389	27.06192	
8.153	31.90647	0.3360428	65.44049	27.06023	
8.153999	31.93257	0.3360425	65.46658	27.05759	
8.155	31.95972	0.3360421	65.49374	27.05484	
8.156	31.98226	0.3360419	65.51628	27.05256	
8.157	31.99614	0.3360416	65.53016	27.05114	
8.158	31.99899	0.3360413	65.53301	27.05083	
8.158999	31.98936	0.336041	65.52338	27.05176	
8.16	31.96665	0.3360407	65.50068	27.054	
8.161	31.93081	0.3360405	65.46482	27.05756	
8.162	31.89302	0.3360402	65.42705	27.06131	
8.163	31.88923	0.3360399	65.42325	27.06167	
8.164	31.90589	0.3360397	65.43991	27.05997	
8.165	31.93198	0.3360394	65.466	27.05734	
8.165999	31.95926	0.3360392	65.49327	27.05459	
8.167	31.98182	0.3360389	65.51585	27.05231	
8.168	31.9957	0.3360386	65.52972	27.05089	
8.169	31.99858	0.3360384	65.5326	27.05058	
8.17	31.98904	0.3360382	65.52306	27.05151	
8.171	31.96642	0.336038	65.50044	27.05375	
8.172	31.93057	0.3360377	65.46459	27.05731	
8.172999	31.89282	0.3360375	65.42684	27.06106	
8.174	31.88905	0.3360372	65.42307	27.06142	
8.175	31.90577	0.336037	65.43979	27.05972	
8.176	31.93189	0.3360368	65.46591	27.05709	
8.177	31.95919	0.3360366	65.49321	27.05434	
8.177999	31.98178	0.3360364	65.5158	27.05206	
8.179	31.99575	0.3360362	65.52976	27.05064	
8.179999	31.99868	0.336036	65.5327	27.05033	
8.181	31.98914	0.3360358	65.52316	27.05126	
8.182	31.96651	0.3360356	65.50053	27.0535	
8.183	31.93075	0.3360354	65.46477	27.05707	
8.184	31.89302	0.3360352	65.42703	27.06082	
8.184999	31.88933	0.3360351	65.42336	27.06117	
8.186	31.90607	0.3360349	65.44009	27.05948	
8.186999	31.93227	0.3360347	65.46629	27.05685	
8.188	31.95957	0.3360345	65.49358	27.0541	
8.189	31.98221	0.3360344	65.51624	27.05182	
8.19	31.99626	0.3360343	65.53029	27.0504	
8.191	31.99925	0.3360341	65.53326	27.05009	
