Time	Rotation	
1.3076	0.310069	
1.308	0.3083503	
1.3084	0.3066223	
1.3088	0.3048858	
1.3092	0.3031411	
1.3096	0.3013888	
1.31	0.2996292	
1.3104	0.2978631	
1.3108	0.2960907	
1.3112	0.2943127	
1.3116	0.2925294	
1.312	0.2907414	
1.3124	0.288949	
1.3128	0.2871529	
1.3132	0.2853535	
1.3136	0.2835511	
1.314	0.2817462	
1.3144	0.2799394	
1.3148	0.278131	
1.3152	0.2763215	
1.3156	0.2745114	
1.316	0.272701	
1.3164	0.2708908	
1.3168	0.2690812	
1.3172	0.2672727	
1.3176	0.2654655	
1.318	0.2636602	
1.3184	0.2618572	
1.3188	0.2600568	
1.3192	0.2582594	
1.3196	0.2564655	
1.32	0.2546754	
1.3204	0.2528895	
1.3208	0.251108	
1.3212	0.2493315	
1.3216	0.2475603	
1.322	0.2457946	
1.3224	0.244035	
1.3228	0.2422816	
1.3232	0.2405349	
1.3236	0.2387952	
1.324	0.2370627	
1.3244	0.2353379	
1.3248	0.2336209	
1.3252	0.2319123	
1.3256	0.2302122	
1.326	0.2285209	
1.3264	0.2268387	
1.3268	0.225166	
1.3272	0.223503	
1.3276	0.2218499	
1.328	0.2202071	
1.3284	0.2185748	
1.3288	0.2169532	
1.3292	0.2153427	
1.3296	0.2137434	
1.33	0.2121557	
1.3304	0.2105797	
1.3308	0.2090157	
1.3312	0.2074639	
1.3316	0.2059246	
1.332	0.2043979	
1.3324	0.202884	
1.3328	0.2013833	
1.3332	0.1998959	
1.3336	0.198422	
1.334	0.1969617	
1.3344	0.1955153	
1.3348	0.194083	
1.3352	0.1926649	
1.3356	0.1912613	
1.336	0.1898722	
1.3364	0.1884979	
1.3368	0.1871386	
1.3372	0.1857943	
1.3376	0.1844653	
1.338	0.1831518	
1.3384	0.1818537	
1.3388	0.1805714	
1.3392	0.1793049	
1.3396	0.1780544	
1.34	0.17682	
1.3404	0.1756019	
1.3408	0.1744001	
1.3412	0.1732149	
1.3416	0.1720462	
1.342	0.1708943	
1.3424	0.1697593	
1.3428	0.1686412	
1.3432	0.1675401	
1.3436	0.1664563	
1.344	0.1653897	
1.3444	0.1643406	
1.3448	0.1633088	
1.3452	0.1622947	
1.3456	0.1612982	
1.346	0.1603194	
1.3464	0.1593585	
1.3468	0.1584155	
1.3472	0.1574905	
1.3476	0.1565835	
1.348	0.1556948	
1.3484	0.1548242	
1.3488	0.1539719	
1.3492	0.1531379	
1.3496	0.1523224	
1.35	0.1515253	
1.3504	0.1507467	
1.3508	0.1499868	
1.3512	0.1492455	
1.3516	0.1485229	
1.352	0.1478191	
1.3524	0.1471341	
1.3528	0.1464679	
1.3532	0.1458206	
1.3536	0.1451923	
1.354	0.144583	
1.3544	0.1439927	
