Time	Rotation	
0	0	
0.0004	0	
0.0008	0	
0.0012	-4.235165E-22	
0.0016	-8.470329E-22	
0.002	-1.482308E-21	
0.0024	-2.154055E-13	
0.0028	-2.154055E-13	
0.0032	-2.154055E-13	
0.0036	-2.154055E-13	
0.004	-2.154055E-13	
0.0044	-2.154055E-13	
0.0048	-2.154055E-13	
0.0052	-2.154055E-13	
0.0056	-2.154055E-13	
0.006	-2.154055E-13	
0.0064	-4.322701E-13	
0.0068	-2.154156E-13	
0.0072	-4.322524E-13	
0.0076	-4.322524E-13	
0.007999999	-4.322524E-13	
0.0084	-4.322524E-13	
0.0088	-4.322524E-13	
0.0092	-2.15488E-13	
0.0096	-2.15488E-13	
0.01	-2.15488E-13	
0.0104	-2.15488E-13	
0.0108	-2.15488E-13	
0.0112	-4.321662E-13	
0.0116	-4.321662E-13	
0.012	-6.488017E-13	
0.0124	-6.488017E-13	
0.0128	-6.488017E-13	
0.0132	-8.653798E-13	
0.0136	-8.653798E-13	
0.014	-8.653798E-13	
0.0144	-8.653798E-13	
0.0148	-8.653798E-13	
0.0152	-6.48883E-13	
0.0156	-6.48883E-13	
0.016	-4.324253E-13	
0.0164	-4.324253E-13	
0.0168	-4.324253E-13	
0.0172	-6.488315E-13	
0.0176	-6.488315E-13	
0.018	-6.488315E-13	
0.0184	-6.488316E-13	
0.0188	-8.651757E-13	
0.0192	-8.651757E-13	
0.0196	-8.651757E-13	
0.02	-8.651757E-13	
0.0204	-8.651757E-13	
0.0208	-8.651757E-13	
0.0212	-1.081439E-12	
0.0216	-1.081439E-12	
0.022	-1.081439E-12	
0.0224	-1.297658E-12	
0.0228	-1.297658E-12	
0.0232	-1.297658E-12	
0.0236	-1.297658E-12	
0.024	-1.297658E-12	
0.0244	-1.297658E-12	
0.0248	-1.297658E-12	
0.0252	-1.081523E-12	
0.0256	-1.081523E-12	
0.026	-1.081523E-12	
0.0264	-1.081523E-12	
0.0268	-1.081523E-12	
0.0272	-1.081523E-12	
0.0276	-1.081523E-12	
0.028	-1.081523E-12	
0.0284	-8.654738E-13	
0.0288	-8.654738E-13	
0.0292	-8.654738E-13	
0.0296	-8.654738E-13	
0.03	-1.081475E-12	
0.0304	-1.081475E-12	
0.0308	-1.081475E-12	
0.0312	-1.081475E-12	
0.0316	-1.081475E-12	
0.032	-1.297421E-12	
0.0324	-1.297421E-12	
0.0328	-1.51334E-12	
0.0332	-1.51334E-12	
0.0336	-1.51334E-12	
0.034	-1.51334E-12	
0.0344	-1.51334E-12	
0.0348	-1.51334E-12	
0.0352	-1.51334E-12	
0.0356	-1.729188E-12	
0.036	-1.729188E-12	
0.0364	-1.945008E-12	
0.0368	-1.945008E-12	
0.0372	-1.945008E-12	
0.0376	-1.945008E-12	
0.038	-1.945008E-12	
0.0384	-1.945008E-12	
0.0388	-1.945008E-12	
0.0392	-1.945008E-12	
0.0396	-1.945008E-12	
0.04	-1.945008E-12	
0.0404	-2.160741E-12	
0.0408	-2.160741E-12	
0.0412	-2.160741E-12	
0.0416	-2.160741E-12	
0.042	-1.945049E-12	
0.0424	-2.160725E-12	
0.0428	-2.160725E-12	
0.0432	-2.160725E-12	
0.0436	-2.160725E-12	
0.044	-2.160725E-12	
0.0444	-2.37635E-12	
0.0448	-2.37635E-12	
0.0452	-2.591951E-12	
0.0456	-2.591951E-12	
0.046	-2.591951E-12	
0.0464	-2.807517E-12	
0.0468	-2.807517E-12	
0.0472	-2.807517E-12	
0.0476	-2.807517E-12	
0.048	-2.807517E-12	
0.0484	-3.023038E-12	
0.0488	-3.023038E-12	
0.0492	-3.023038E-12	
0.0496	-3.238526E-12	
0.05	-3.453998E-12	
0.0504	-3.453998E-12	
0.0508	-3.453998E-12	
0.0512	-3.453998E-12	
0.0516	-3.238567E-12	
0.052	-3.238567E-12	
0.0524	-3.238567E-12	
0.0528	-3.238567E-12	
0.0532	-3.238567E-12	
0.0536	-3.238567E-12	
0.054	-3.238567E-12	
0.0544	-3.238567E-12	
0.0548	-3.238567E-12	
0.0552	-3.238567E-12	
0.0556	-3.238567E-12	
0.056	-3.238567E-12	
0.0564	-3.238567E-12	
0.0568	-3.453904E-12	
0.0572	-3.453904E-12	
0.0576	-3.669217E-12	
0.058	-3.669217E-12	
0.0584	-3.669217E-12	
0.0588	-3.669217E-12	
0.0592	-3.884493E-12	
0.0596	-4.099752E-12	
0.06	-4.314994E-12	
0.0604	-4.314994E-12	
0.0608	-4.099777E-12	
0.0612	-4.314976E-12	
0.0616	-4.314976E-12	
0.062	-4.314976E-12	
0.0624	-4.314976E-12	
0.0628	-4.314976E-12	
0.0632	-4.314976E-12	
0.0636	-4.314976E-12	
0.064	-4.314976E-12	
0.06439999	-4.314976E-12	
0.0648	-4.530105E-12	
0.0652	-4.745217E-12	
0.0656	-4.745217E-12	
0.066	-4.745217E-12	
0.0664	-4.960299E-12	
0.0668	-4.960299E-12	
0.0672	-4.960299E-12	
0.0676	-4.960299E-12	
0.068	-5.175344E-12	
0.0684	-4.960315E-12	
0.06879999	-4.960315E-12	
0.0692	-4.960315E-12	
0.0696	-4.960315E-12	
0.07	-4.745324E-12	
0.0704	-4.745324E-12	
0.0708	-4.745324E-12	
0.0712	-4.745324E-12	
0.0716	-4.745324E-12	
0.072	-4.745324E-12	
0.0724	-4.745324E-12	
0.0728	-4.745324E-12	
0.07319999	-4.960254E-12	
0.0736	-5.175169E-12	
0.074	-5.175169E-12	
0.0744	-5.175169E-12	
0.0748	-5.175169E-12	
0.0752	-4.960291E-12	
0.0756	-4.960291E-12	
0.076	-4.960291E-12	
0.0764	-4.960291E-12	
0.0768	-5.175133E-12	
0.0772	-5.38996E-12	
0.07759999	-5.38996E-12	
0.078	-5.175157E-12	
0.0784	-5.175157E-12	
0.0788	-5.389936E-12	
0.0792	-5.389936E-12	
0.0796	-5.389936E-12	
0.08	-5.389936E-12	
0.0804	-5.604679E-12	
0.0808	-5.389952E-12	
0.0812	-5.389952E-12	
0.0816	-5.389952E-12	
0.08199999	-5.389952E-12	
0.0824	-5.604642E-12	
0.0828	-5.604642E-12	
0.0832	-5.604642E-12	
0.0836	-5.604642E-12	
0.084	-5.604642E-12	
0.0844	-5.389994E-12	
0.0848	-5.175361E-12	
0.0852	-5.389979E-12	
0.0856	-5.389979E-12	
0.086	-5.604573E-12	
0.08639999	-5.819151E-12	
0.08679999	-5.60459E-12	
0.0872	-5.819135E-12	
0.0876	-6.033663E-12	
0.088	-5.819152E-12	
0.0884	-6.033647E-12	
0.0888	-6.033647E-12	
0.0892	-6.033647E-12	
0.0896	-6.033647E-12	
0.09	-6.248103E-12	
0.0904	-6.248103E-12	
0.09079999	-6.462536E-12	
0.09119999	-6.462536E-12	
0.0916	-6.676947E-12	
0.092	-6.676947E-12	
0.0924	-6.676947E-12	
0.0928	-6.676947E-12	
0.0932	-6.462572E-12	
0.0936	-6.248212E-12	
0.094	-6.462557E-12	
0.0944	-6.462557E-12	
0.0948	-6.462557E-12	
0.09519999	-6.462557E-12	
0.09559999	-6.676865E-12	
0.096	-6.676865E-12	
0.0964	-6.676865E-12	
0.0968	-6.676865E-12	
0.0972	-6.676865E-12	
0.0976	-6.676865E-12	
0.098	-6.676865E-12	
0.0984	-6.676865E-12	
0.0988	-6.676865E-12	
0.0992	-6.462623E-12	
0.09959999	-6.462623E-12	
0.09999999	-6.676844E-12	
