Time	Top_MN	Bottom_FF	Top_A	Bottom_A	Top_Tension	Bottom_Tension	Top_Length	
0.5212	0.387959	0	0.387959	0	0.838182	0	0.05001815	
0.5216	0.3879999	0	0.387959	0	0.8385319	0	0.05001811	
0.522	0.3879999	0	0.3879999	0	0.8388789	0	0.05001807	
0.5224	0.3879999	0	0.3879999	0	0.8392296	0	0.05001804	
0.5228	0.3879999	0	0.3879999	0	0.8395775	0	0.050018	
0.5232	0.3879999	0	0.3879999	0	0.8399227	0	0.05001796	
0.5236	0.3880399	0	0.3879999	0	0.8402689	0	0.05001792	
0.524	0.3880399	0	0.3880399	0	0.8406123	0	0.05001788	
0.5244	0.3880399	0	0.3880399	0	0.8409575	0	0.05001784	
0.5248	0.3880399	0	0.3880399	0	0.8412999	0	0.0500178	
0.5252	0.3880399	0	0.3880399	0	0.8416452	0	0.05001777	
0.5256	0.388079	0	0.3880399	0	0.8419877	0	0.05001773	
0.526	0.388079	0	0.388079	0	0.8423275	0	0.05001769	
0.5264	0.388079	0	0.388079	0	0.8426691	0	0.05001765	
0.5268	0.388079	0	0.388079	0	0.8430116	0	0.05001762	
0.5272	0.388079	0	0.388079	0	0.8433477	0	0.05001758	
0.5276	0.3881175	0	0.388079	0	0.8436885	0	0.05001754	
0.528	0.3881175	0	0.3881175	0	0.8440267	0	0.05001751	
0.5284	0.3881175	0	0.3881175	0	0.8443628	0	0.05001746	
0.5288	0.3881175	0	0.3881175	0	0.8446999	0	0.05001743	
0.5292	0.3881175	0	0.3881175	0	0.8450381	0	0.05001739	
0.5296	0.3881551	0	0.3881175	0	0.8453735	0	0.05001736	
0.53	0.3881551	0	0.3881551	0	0.8457062	0	0.05001732	
0.5304	0.3881551	0	0.3881551	0	0.8460406	0	0.05001728	
0.5308	0.3881551	0	0.3881551	0	0.8463761	0	0.05001725	
0.5312	0.3881551	0	0.3881551	0	0.8467088	0	0.05001721	
0.5316	0.388192	0	0.3881551	0	0.8470425	0	0.05001717	
0.532	0.388192	0	0.388192	0	0.8473698	0	0.05001713	
0.5324	0.388192	0	0.388192	0	0.8477026	0	0.0500171	
0.5328	0.388192	0	0.388192	0	0.8480326	0	0.05001706	
0.5332	0.388192	0	0.388192	0	0.8483637	0	0.05001703	
0.5336	0.3882282	0	0.388192	0	0.8486921	0	0.05001699	
0.534	0.3882282	0	0.3882282	0	0.8490196	0	0.05001695	
0.5344	0.3882282	0	0.3882282	0	0.8493488	0	0.05001692	
0.5348	0.3882282	0	0.3882282	0	0.8496736	0	0.05001688	
0.5352	0.3882282	0	0.3882282	0	0.8499993	0	0.05001684	
0.5356	0.3882636	0	0.3882282	0	0.8503242	0	0.0500168	
0.536	0.3882636	0	0.3882636	0	0.8506502	0	0.05001677	
0.5364	0.3882636	0	0.3882636	0	0.8509741	0	0.05001673	
0.5368	0.3882636	0	0.3882636	0	0.8512991	0	0.0500167	
0.5372	0.3882636	0	0.3882636	0	0.8516214	0	0.05001666	
0.5376	0.3882983	0	0.3882636	0	0.8519429	0	0.05001662	
0.538	0.3882983	0	0.3882983	0	0.8522654	0	0.05001659	
0.5384	0.3882983	0	0.3882983	0	0.8525859	0	0.05001655	
0.5388	0.3882983	0	0.3882983	0	0.8529075	0	0.05001652	
0.5392	0.3882983	0	0.3882983	0	0.8532264	0	0.05001648	
0.5396	0.3883324	0	0.3882983	0	0.8535444	0	0.05001644	
0.54	0.3883324	0	0.3883324	0	0.8538635	0	0.05001641	
0.5404	0.3883324	0	0.3883324	0	0.8541806	0	0.05001637	
0.5408	0.3883324	0	0.3883324	0	0.8544988	0	0.05001634	
0.5412	0.3883324	0	0.3883324	0	0.854818	0	0.05001631	
0.5416	0.3883657	0	0.3883324	0	0.8551326	0	0.05001627	
0.542	0.3883657	0	0.3883657	0	0.8554465	0	0.05001624	
0.5424	0.3883657	0	0.3883657	0	0.8557621	0	0.0500162	
0.5428	0.3883657	0	0.3883657	0	0.856075	0	0.05001616	
0.5432	0.3883657	0	0.3883657	0	0.856389	0	0.05001613	
0.5436	0.3883984	0	0.3883657	0	0.8567003	0	0.05001609	
0.544	0.3883984	0	0.3883984	0	0.8570146	0	0.05001606	
0.5444	0.3883984	0	0.3883984	0	0.857325	0	0.05001603	
0.5448	0.3883984	0	0.3883984	0	0.8576364	0	0.05001599	
0.5452	0.3883984	0	0.3883984	0	0.8579452	0	0.05001596	
0.5456	0.3884304	0	0.3883984	0	0.8582551	0	0.05001592	
0.546	0.3884304	0	0.3884304	0	0.858566	0	0.05001589	
0.5464	0.3884304	0	0.3884304	0	0.8588731	0	0.05001586	
0.5468	0.3884304	0	0.3884304	0	0.8591793	0	0.05001582	
0.5472	0.3884304	0	0.3884304	0	0.8594866	0	0.05001578	
0.5476	0.3884618	0	0.3884304	0	0.8597951	0	0.05001575	
0.548	0.3884618	0	0.3884618	0	0.860099	0	0.05001572	
0.5484	0.3884618	0	0.3884618	0	0.8604046	0	0.05001568	
0.5488	0.3884618	0	0.3884618	0	0.8607113	0	0.05001565	
0.5492	0.3884618	0	0.3884618	0	0.8610135	0	0.05001562	
0.5496	0.3884926	0	0.3884618	0	0.8613149	0	0.05001558	
0.55	0.3884926	0	0.3884926	0	0.8616193	0	0.05001555	
0.5504	0.3884926	0	0.3884926	0	0.8619216	0	0.05001552	
0.5508	0.3884926	0	0.3884926	0	0.8622213	0	0.05001548	
0.5512	0.3884926	0	0.3884926	0	0.862524	0	0.05001545	
0.5516	0.3885227	0	0.3884926	0	0.862824	0	0.05001542	
0.552	0.3885227	0	0.3885227	0	0.8631251	0	0.05001539	
0.5524	0.3885227	0	0.3885227	0	0.8634224	0	0.05001535	
0.5528	0.3885227	0	0.3885227	0	0.8637189	0	0.05001531	
0.5532	0.3885227	0	0.3885227	0	0.8640183	0	0.05001528	
0.5536	0.3885523	0	0.3885227	0	0.8643152	0	0.05001525	
0.554	0.3885523	0	0.3885523	0	0.8646131	0	0.05001522	
0.5544	0.3885523	0	0.3885523	0	0.8649071	0	0.05001518	
0.5548	0.3885523	0	0.3885523	0	0.8652042	0	0.05001515	
0.5552	0.3885523	0	0.3885523	0	0.8654985	0	0.05001512	
0.5556	0.3885812	0	0.3885523	0	0.8657941	0	0.05001509	
0.556	0.3885812	0	0.3885812	0	0.8660851	0	0.05001505	
0.5564	0.3885812	0	0.3885812	0	0.8663797	0	0.05001502	
0.5568	0.3885812	0	0.3885812	0	0.8666698	0	0.05001498	
0.5572	0.3885812	0	0.3885812	0	0.8669629	0	0.05001495	
0.5576	0.3886096	0	0.3885812	0	0.8672533	0	0.05001492	
0.558	0.3886096	0	0.3886096	0	0.8675449	0	0.05001489	
0.5584	0.3886096	0	0.3886096	0	0.8678325	0	0.05001485	
0.5588	0.3886096	0	0.3886096	0	0.8681232	0	0.05001482	
0.5592	0.3886096	0	0.3886096	0	0.8684131	0	0.05001479	
0.5596	0.3886374	0	0.3886096	0	0.8687004	0	0.05001476	
0.56	0.3886374	0	0.3886374	0	0.8689889	0	0.05001473	
0.5604	0.3886374	0	0.3886374	0	0.8692772	0	0.0500147	
0.5608	0.3886374	0	0.3886374	0	0.869561	0	0.05001466	
0.5612	0.3886374	0	0.3886374	0	0.8698478	0	0.05001463	
0.5616	0.3886647	0	0.3886374	0	0.8701339	0	0.0500146	
0.562	0.3886647	0	0.3886647	0	0.8704155	0	0.05001457	
0.5624	0.3886647	0	0.3886647	0	0.8707007	0	0.05001454	
0.5628	0.3886647	0	0.3886647	0	0.8709851	0	0.05001451	
0.5632	0.3886647	0	0.3886647	0	0.871267	0	0.05001447	
0.5636	0.3886914	0	0.3886647	0	0.87155	0	0.05001444	
0.564	0.3886914	0	0.3886914	0	0.8718323	0	0.05001441	
0.5644	0.3886914	0	0.3886914	0	0.8721143	0	0.05001438	
0.5648	0.3886914	0	0.3886914	0	0.8723919	0	0.05001435	
0.5652	0.3886914	0	0.3886914	0	0.8726726	0	0.05001432	
0.5656	0.3887176	0	0.3886914	0	0.8729526	0	0.05001429	
0.566	0.3887176	0	0.3887176	0	0.8732318	0	0.05001426	
0.5664	0.3887176	0	0.3887176	0	0.873509	0	0.05001422	
0.5668	0.3887176	0	0.3887176	0	0.8737873	0	0.05001419	
0.5672	0.3887176	0	0.3887176	0	0.8740649	0	0.05001416	
0.5676	0.3887432	0	0.3887176	0	0.8743418	0	0.05001413	
0.568	0.3887432	0	0.3887432	0	0.8746181	0	0.0500141	
0.5684	0.3887432	0	0.3887432	0	0.874894	0	0.05001407	
0.5688	0.3887432	0	0.3887432	0	0.8751656	0	0.05001404	
0.5692	0.3887432	0	0.3887432	0	0.8754402	0	0.05001401	
0.5696	0.3887683	0	0.3887432	0	0.8757141	0	0.05001398	
0.57	0.3887683	0	0.3887683	0	0.8759874	0	0.05001395	
0.5704	0.3887683	0	0.3887683	0	0.8762603	0	0.05001392	
0.5708	0.3887683	0	0.3887683	0	0.8765327	0	0.05001389	
0.5712	0.3887683	0	0.3887683	0	0.8768043	0	0.05001386	
0.5716	0.388793	0	0.3887683	0	0.8770753	0	0.05001383	
0.572	0.388793	0	0.388793	0	0.8773455	0	0.0500138	
0.5724	0.388793	0	0.388793	0	0.8776155	0	0.05001377	
0.5728	0.388793	0	0.388793	0	0.8778849	0	0.05001374	
0.5732	0.388793	0	0.388793	0	0.8781535	0	0.05001371	
0.5736	0.3888171	0	0.388793	0	0.8784178	0	0.05001367	
0.574	0.3888171	0	0.3888171	0	0.8786851	0	0.05001364	
0.5744	0.3888171	0	0.3888171	0	0.8789522	0	0.05001361	
0.5748	0.3888171	0	0.3888171	0	0.8792223	0	0.05001359	
0.5752	0.3888171	0	0.3888171	0	0.8794881	0	0.05001356	
0.5756	0.3888408	0	0.3888171	0	0.8797531	0	0.05001353	
0.576	0.3888408	0	0.3888408	0	0.8800175	0	0.0500135	
0.5764	0.3888408	0	0.3888408	0	0.8802817	0	0.05001347	
0.5768	0.3888408	0	0.3888408	0	0.8805452	0	0.05001344	
0.5772	0.3888408	0	0.3888408	0	0.8808081	0	0.05001341	
0.5776	0.388864	0	0.3888408	0	0.8810702	0	0.05001338	
0.578	0.388864	0	0.388864	0	0.8813317	0	0.05001335	
0.5784	0.388864	0	0.388864	0	0.8815929	0	0.05001332	
0.5788	0.388864	0	0.388864	0	0.8818535	0	0.05001329	
0.5792	0.388864	0	0.388864	0	0.8821135	0	0.05001326	
0.5796	0.3888867	0	0.388864	0	0.8823727	0	0.05001323	
0.58	0.3888867	0	0.3888867	0	0.8826351	0	0.05001321	
0.5804	0.3888867	0	0.3888867	0	0.8828935	0	0.05001318	
0.5808	0.3888867	0	0.3888867	0	0.8831512	0	0.05001315	
0.5812	0.3888867	0	0.3888867	0	0.8834083	0	0.05001312	
0.5816	0.388909	0	0.3888867	0	0.8836647	0	0.05001309	
0.582	0.388909	0	0.388909	0	0.8839206	0	0.05001306	
0.5824	0.388909	0	0.388909	0	0.884178	0	0.05001304	
0.5828	0.388909	0	0.388909	0	0.8844329	0	0.05001301	
0.5832	0.388909	0	0.388909	0	0.8846872	0	0.05001298	
0.5836	0.3889308	0	0.388909	0	0.8849408	0	0.05001295	
0.584	0.3889308	0	0.3889308	0	0.8851975	0	0.05001292	
0.5844	0.3889308	0	0.3889308	0	0.8854502	0	0.05001289	
0.5848	0.3889308	0	0.3889308	0	0.8857024	0	0.05001286	
0.5852	0.3889308	0	0.3889308	0	0.8859538	0	0.05001283	
0.5856	0.3889522	0	0.3889308	0	0.8862066	0	0.05001281	
0.586	0.3889522	0	0.3889522	0	0.8864568	0	0.05001278	
0.5864	0.3889522	0	0.3889522	0	0.8867068	0	0.05001275	
0.5868	0.3889522	0	0.3889522	0	0.8869599	0	0.05001273	
0.5872	0.3889522	0	0.3889522	0	0.8872085	0	0.0500127	
0.5876	0.3889731	0	0.3889522	0	0.8874566	0	0.05001267	
0.588	0.3889731	0	0.3889731	0	0.8877078	0	0.05001264	
0.5884	0.3889731	0	0.3889731	0	0.887955	0	0.05001261	
0.5888	0.3889731	0	0.3889731	0	0.8882015	0	0.05001258	
0.5892	0.3889731	0	0.3889731	0	0.8884493	0	0.05001256	
0.5896	0.3889937	0	0.3889731	0	0.8886946	0	0.05001253	
0.59	0.3889937	0	0.3889937	0	0.8889393	0	0.0500125	
0.5904	0.3889937	0	0.3889937	0	0.8891875	0	0.05001248	
0.5908	0.3889937	0	0.3889937	0	0.8894314	0	0.05001245	
0.5912	0.3889937	0	0.3889937	0	0.8896765	0	0.05001242	
0.5916	0.3890138	0	0.3889937	0	0.889919	0	0.05001239	
0.592	0.3890138	0	0.3890138	0	0.890161	0	0.05001236	
0.5924	0.3890138	0	0.3890138	0	0.8904065	0	0.05001234	
0.5928	0.3890138	0	0.3890138	0	0.8906476	0	0.05001231	
0.5932	0.3890138	0	0.3890138	0	0.8908918	0	0.05001229	
0.5936	0.3890335	0	0.3890138	0	0.8911318	0	0.05001226	
0.594	0.3890335	0	0.3890335	0	0.8913729	0	0.05001223	
0.5944	0.3890335	0	0.3890335	0	0.891612	0	0.0500122	
0.5948	0.3890335	0	0.3890335	0	0.8918542	0	0.05001218	
0.5952	0.3890335	0	0.3890335	0	0.892092	0	0.05001215	
0.5956	0.3890528	0	0.3890335	0	0.8923311	0	0.05001212	
0.596	0.3890528	0	0.3890528	0	0.8925677	0	0.05001209	
0.5964	0.3890528	0	0.3890528	0	0.8928078	0	0.05001207	
0.5968	0.3890528	0	0.3890528	0	0.8930436	0	0.05001204	
0.5972	0.3890528	0	0.3890528	0	0.8932825	0	0.05001202	
0.5976	0.3890717	0	0.3890528	0	0.8935189	0	0.05001199	
0.598	0.3890717	0	0.3890717	0	0.8937529	0	0.05001196	
0.5984	0.3890717	0	0.3890717	0	0.8939904	0	0.05001194	
0.5988	0.3890717	0	0.3890717	0	0.8942236	0	0.05001191	
0.5992	0.3890717	0	0.3890717	0	0.894458	0	0.05001188	
0.5996	0.3890903	0	0.3890717	0	0.8946937	0	0.05001186	
0.6	0.3890903	0	0.3890903	0	0.8949251	0	0.05001183	
0.6004	0.3890903	0	0.3890903	0	0.8951599	0	0.05001181	
0.6008	0.3890903	0	0.3890903	0	0.8953905	0	0.05001178	
0.6012	0.3890903	0	0.3890903	0	0.8956223	0	0.05001175	
0.6016	0.3891085	0	0.3890903	0	0.8958554	0	0.05001173	
0.602	0.3891085	0	0.3891085	0	0.8960841	0	0.0500117	
0.6024	0.3891085	0	0.3891085	0	0.8963145	0	0.05001168	
0.6028	0.3891085	0	0.3891085	0	0.8965462	0	0.05001165	
0.6032	0.3891085	0	0.3891085	0	0.8967736	0	0.05001162	
0.6036	0.3891263	0	0.3891085	0	0.8970041	0	0.0500116	
0.604	0.3891263	0	0.3891263	0	0.8972322	0	0.05001158	
0.6044	0.3891263	0	0.3891263	0	0.8974619	0	0.05001155	
0.6048	0.3891263	0	0.3891263	0	0.8976873	0	0.05001152	
0.6052	0.3891263	0	0.3891263	0	0.8979139	0	0.0500115	
0.6056	0.3891438	0	0.3891263	0	0.8981419	0	0.05001147	
0.606	0.3891438	0	0.3891438	0	0.8983693	0	0.05001145	
0.6064	0.3891438	0	0.3891438	0	0.8985927	0	0.05001142	
0.6068	0.3891438	0	0.3891438	0	0.8988174	0	0.0500114	
0.6072	0.3891438	0	0.3891438	0	0.8990434	0	0.05001137	
0.6076	0.3891609	0	0.3891438	0	0.899267	0	0.05001135	
0.608	0.3891609	0	0.3891609	0	0.8994882	0	0.05001132	
0.6084	0.3891609	0	0.3891609	0	0.8997128	0	0.0500113	
0.6088	0.3891609	0	0.3891609	0	0.8999369	0	0.05001127	
0.6092	0.3891609	0	0.3891609	0	0.9001585	0	0.05001125	
0.6096	0.3891777	0	0.3891609	0	0.9003814	0	0.05001123	
0.61	0.3891777	0	0.3891777	0	0.900602	0	0.0500112	
0.6104	0.3891777	0	0.3891777	0	0.9008204	0	0.05001117	
0.6108	0.3891777	0	0.3891777	0	0.901042	0	0.05001115	
0.6112	0.3891777	0	0.3891777	0	0.901263	0	0.05001112	
0.6116	0.3891941	0	0.3891777	0	0.9014816	0	0.0500111	
0.612	0.3891941	0	0.3891941	0	0.9017016	0	0.05001108	
0.6124	0.3891941	0	0.3891941	0	0.9019194	0	0.05001105	
0.6128	0.3891941	0	0.3891941	0	0.9021385	0	0.05001103	
0.6132	0.3891941	0	0.3891941	0	0.902357	0	0.05001101	
0.6136	0.3892103	0	0.3891941	0	0.9025732	0	0.05001098	
0.614	0.3892103	0	0.3892103	0	0.9027906	0	0.05001096	
0.6144	0.3892103	0	0.3892103	0	0.9030041	0	0.05001093	
0.6148	0.3892103	0	0.3892103	0	0.9032189	0	0.0500109	
0.6152	0.3892103	0	0.3892103	0	0.9034351	0	0.05001088	
0.6156	0.389226	0	0.3892103	0	0.9036506	0	0.05001086	
0.616	0.389226	0	0.389226	0	0.9038638	0	0.05001083	
0.6164	0.389226	0	0.389226	0	0.9040786	0	0.05001081	
0.6168	0.389226	0	0.389226	0	0.904291	0	0.05001078	
0.6172	0.389226	0	0.389226	0	0.9045047	0	0.05001076	
0.6176	0.3892415	0	0.389226	0	0.9047178	0	0.05001074	
0.618	0.3892415	0	0.3892415	0	0.9049286	0	0.05001071	
0.6184	0.3892415	0	0.3892415	0	0.9051409	0	0.05001069	
0.6188	0.3892415	0	0.3892415	0	0.9053509	0	0.05001066	
0.6192	0.3892415	0	0.3892415	0	0.9055622	0	0.05001064	
0.6196	0.3892567	0	0.3892415	0	0.905773	0	0.05001062	
0.62	0.3892567	0	0.3892567	0	0.9059814	0	0.05001059	
0.6204	0.3892567	0	0.3892567	0	0.9061933	0	0.05001057	
0.6208	0.3892567	0	0.3892567	0	0.9064027	0	0.05001055	
0.6212	0.3892567	0	0.3892567	0	0.9066117	0	0.05001053	
0.6216	0.3892716	0	0.3892567	0	0.9068182	0	0.0500105	
0.622	0.3892716	0	0.3892716	0	0.9070261	0	0.05001048	
0.6224	0.3892716	0	0.3892716	0	0.9072319	0	0.05001045	
0.6228	0.3892716	0	0.3892716	0	0.907439	0	0.05001043	
0.6232	0.3892716	0	0.3892716	0	0.9076456	0	0.05001041	
0.6236	0.3892861	0	0.3892716	0	0.9078498	0	0.05001038	
0.624	0.3892861	0	0.3892861	0	0.9080572	0	0.05001036	
0.6244	0.3892861	0	0.3892861	0	0.9082626	0	0.05001034	
0.6248	0.3892861	0	0.3892861	0	0.9084674	0	0.05001032	
0.6252	0.3892861	0	0.3892861	0	0.9086698	0	0.05001029	
0.6256	0.3893004	0	0.3892861	0	0.9088736	0	0.05001027	
0.626	0.3893004	0	0.3893004	0	0.909075	0	0.05001025	
0.6264	0.3893004	0	0.3893004	0	0.9092817	0	0.05001023	
0.6268	0.3893004	0	0.3893004	0	0.9094823	0	0.0500102	
0.6272	0.3893004	0	0.3893004	0	0.9096843	0	0.05001018	
0.6276	0.3893144	0	0.3893004	0	0.9098839	0	0.05001016	
0.628	0.3893144	0	0.3893144	0	0.9100849	0	0.05001013	
0.6284	0.3893144	0	0.3893144	0	0.9102875	0	0.05001011	
0.6288	0.3893144	0	0.3893144	0	0.9104877	0	0.05001009	
0.6292	0.3893144	0	0.3893144	0	0.9106855	0	0.05001007	
0.6296	0.3893281	0	0.3893144	0	0.9108847	0	0.05001004	
0.63	0.3893281	0	0.3893281	0	0.9110853	0	0.05001003	
0.6304	0.3893281	0	0.3893281	0	0.9112837	0	0.05001	
0.6308	0.3893281	0	0.3893281	0	0.9114798	0	0.05000998	
0.6312	0.3893281	0	0.3893281	0	0.9116773	0	0.05000995	
0.6316	0.3893416	0	0.3893281	0	0.9118761	0	0.05000994	
0.632	0.3893416	0	0.3893416	0	0.9120725	0	0.05000991	
0.6324	0.3893416	0	0.3893416	0	0.9122669	0	0.05000989	
0.6328	0.3893416	0	0.3893416	0	0.9124663	0	0.05000987	
0.6332	0.3893416	0	0.3893416	0	0.9126596	0	0.05000985	
0.6336	0.3893547	0	0.3893416	0	0.9128544	0	0.05000982	
0.634	0.3893547	0	0.3893547	0	0.9130505	0	0.05000981	
0.6344	0.3893547	0	0.3893547	0	0.9132444	0	0.05000978	
0.6348	0.3893547	0	0.3893547	0	0.9134361	0	0.05000976	
0.6352	0.3893547	0	0.3893547	0	0.9136309	0	0.05000974	
0.6356	0.3893676	0	0.3893547	0	0.9138234	0	0.05000972	
0.636	0.3893676	0	0.3893676	0	0.9140155	0	0.05000969	
0.6364	0.3893676	0	0.3893676	0	0.9142091	0	0.05000968	
0.6368	0.3893676	0	0.3893676	0	0.9143986	0	0.05000965	
0.6372	0.3893676	0	0.3893676	0	0.9145931	0	0.05000963	
0.6376	0.3893803	0	0.3893676	0	0.9147816	0	0.05000961	
0.638	0.3893803	0	0.3893803	0	0.9149714	0	0.05000959	
0.6384	0.3893803	0	0.3893803	0	0.9151629	0	0.05000957	
0.6388	0.3893803	0	0.3893803	0	0.915352	0	0.05000954	
0.6392	0.3893803	0	0.3893803	0	0.9155425	0	0.05000953	
0.6396	0.3893927	0	0.3893803	0	0.9157287	0	0.0500095	
0.64	0.3893927	0	0.3893927	0	0.9159201	0	0.05000949	
0.6404	0.3893927	0	0.3893927	0	0.9161057	0	0.05000946	
0.6408	0.3893927	0	0.3893927	0	0.9162945	0	0.05000944	
0.6412	0.3893927	0	0.3893927	0	0.916481	0	0.05000942	
0.6416	0.3894048	0	0.3893927	0	0.9166689	0	0.0500094	
0.642	0.3894048	0	0.3894048	0	0.9168544	0	0.05000938	
0.6424	0.3894048	0	0.3894048	0	0.9170416	0	0.05000936	
0.6428	0.3894048	0	0.3894048	0	0.9172264	0	0.05000934	
0.6432	0.3894048	0	0.3894048	0	0.9174126	0	0.05000932	
0.6436	0.3894168	0	0.3894048	0	0.9175947	0	0.05000929	
0.644	0.3894168	0	0.3894168	0	0.9177818	0	0.05000928	
0.6444	0.3894168	0	0.3894168	0	0.9179631	0	0.05000925	
0.6448	0.3894168	0	0.3894168	0	0.9181477	0	0.05000923	
0.6452	0.3894168	0	0.3894168	0	0.91833	0	0.05000921	
0.6456	0.3894284	0	0.3894168	0	0.9185137	0	0.05000919	
0.646	0.3894284	0	0.3894284	0	0.918695	0	0.05000917	
0.6464	0.3894284	0	0.3894284	0	0.9188779	0	0.05000915	
0.6468	0.3894284	0	0.3894284	0	0.9190585	0	0.05000913	
0.6472	0.3894284	0	0.3894284	0	0.9192405	0	0.05000911	
0.6476	0.3894398	0	0.3894284	0	0.9194221	0	0.05000909	
0.648	0.3894398	0	0.3894398	0	0.9196013	0	0.05000907	
0.6484	0.3894398	0	0.3894398	0	0.9197822	0	0.05000905	
0.6488	0.3894398	0	0.3894398	0	0.9199626	0	0.05000903	
0.6492	0.3894398	0	0.3894398	0	0.9201407	0	0.05000901	
0.6496	0.3894511	0	0.3894398	0	0.9203202	0	0.05000899	
0.65	0.3894511	0	0.3894511	0	0.9204955	0	0.05000896	
0.6504	0.3894511	0	0.3894511	0	0.9206762	0	0.05000895	
0.6508	0.3894511	0	0.3894511	0	0.9208545	0	0.05000893	
0.6512	0.3894511	0	0.3894511	0	0.9210287	0	0.0500089	
0.6516	0.3894621	0	0.3894511	0	0.921208	0	0.05000889	
0.652	0.3894621	0	0.3894621	0	0.921385	0	0.05000887	
0.6524	0.3894621	0	0.3894621	0	0.9215581	0	0.05000884	
0.6528	0.3894621	0	0.3894621	0	0.9217363	0	0.05000883	
0.6532	0.3894621	0	0.3894621	0	0.9219122	0	0.05000881	
0.6536	0.3894728	0	0.3894621	0	0.9220839	0	0.05000878	
0.654	0.3894728	0	0.3894728	0	0.9222608	0	0.05000877	
0.6544	0.3894728	0	0.3894728	0	0.9224355	0	0.05000875	
0.6548	0.3894728	0	0.3894728	0	0.9226099	0	0.05000873	
0.6552	0.3894728	0	0.3894728	0	0.9227819	0	0.05000871	
0.6556	0.3894833	0	0.3894728	0	0.9229553	0	0.05000869	
0.656	0.3894833	0	0.3894833	0	0.9231283	0	0.05000867	
0.6564	0.3894833	0	0.3894833	0	0.923301	0	0.05000865	
0.6568	0.3894833	0	0.3894833	0	0.9234715	0	0.05000863	
0.6572	0.3894833	0	0.3894833	0	0.9236434	0	0.05000861	
0.6576	0.3894937	0	0.3894833	0	0.9238149	0	0.05000859	
0.658	0.3894937	0	0.3894937	0	0.9239859	0	0.05000858	
0.6584	0.3894937	0	0.3894937	0	0.9241548	0	0.05000855	
0.6588	0.3894937	0	0.3894937	0	0.9243252	0	0.05000854	
0.6592	0.3894937	0	0.3894937	0	0.9244951	0	0.05000852	
0.6596	0.3895038	0	0.3894937	0	0.9246665	0	0.0500085	
0.66	0.3895038	0	0.3895038	0	0.9248355	0	0.05000848	
0.6604	0.3895038	0	0.3895038	0	0.9250043	0	0.05000846	
0.6608	0.3895038	0	0.3895038	0	0.9251708	0	0.05000844	
0.6612	0.3895038	0	0.3895038	0	0.9253388	0	0.05000842	
0.6616	0.3895137	0	0.3895038	0	0.9255064	0	0.0500084	
0.662	0.3895137	0	0.3895137	0	0.9256735	0	0.05000839	
0.6624	0.3895137	0	0.3895137	0	0.9258404	0	0.05000837	
0.6628	0.3895137	0	0.3895137	0	0.9260087	0	0.05000835	
0.6632	0.3895137	0	0.3895137	0	0.926171	0	0.05000833	
0.6636	0.3895234	0	0.3895137	0	0.9263366	0	0.05000831	
0.664	0.3895234	0	0.3895234	0	0.9265037	0	0.05000829	
0.6644	0.3895234	0	0.3895234	0	0.9266687	0	0.05000827	
0.6648	0.3895234	0	0.3895234	0	0.9268333	0	0.05000826	
0.6652	0.3895234	0	0.3895234	0	0.9269974	0	0.05000824	
0.6656	0.389533	0	0.3895234	0	0.9271612	0	0.05000822	
0.666	0.389533	0	0.389533	0	0.9273263	0	0.0500082	
0.6664	0.389533	0	0.389533	0	0.9274894	0	0.05000819	
0.6668	0.389533	0	0.389533	0	0.9276521	0	0.05000817	
0.6672	0.389533	0	0.389533	0	0.9278143	0	0.05000815	
0.6676	0.3895423	0	0.389533	0	0.9279743	0	0.05000813	
0.668	0.3895423	0	0.3895423	0	0.9281357	0	0.05000811	
0.6684	0.3895423	0	0.3895423	0	0.9282969	0	0.05000809	
0.6688	0.3895423	0	0.3895423	0	0.9284577	0	0.05000807	
0.6692	0.3895423	0	0.3895423	0	0.92862	0	0.05000805	
0.6696	0.3895515	0	0.3895423	0	0.92878	0	0.05000804	
0.67	0.3895515	0	0.3895515	0	0.9289395	0	0.05000802	
0.6704	0.3895515	0	0.3895515	0	0.9290988	0	0.050008	
0.6708	0.3895515	0	0.3895515	0	0.9292578	0	0.05000798	
0.6712	0.3895515	0	0.3895515	0	0.9294182	0	0.05000797	
0.6716	0.3895605	0	0.3895515	0	0.9295763	0	0.05000795	
0.672	0.3895605	0	0.3895605	0	0.9297341	0	0.05000793	
0.6724	0.3895605	0	0.3895605	0	0.9298915	0	0.05000791	
0.6728	0.3895605	0	0.3895605	0	0.9300486	0	0.05000789	
0.6732	0.3895605	0	0.3895605	0	0.9302072	0	0.05000788	
0.6736	0.3895693	0	0.3895605	0	0.9303635	0	0.05000786	
0.674	0.3895693	0	0.3895693	0	0.9305194	0	0.05000784	
0.6744	0.3895693	0	0.3895693	0	0.9306788	0	0.05000783	
0.6748	0.3895693	0	0.3895693	0	0.9308341	0	0.05000781	
0.6752	0.3895693	0	0.3895693	0	0.930989	0	0.05000779	
0.6756	0.3895779	0	0.3895693	0	0.9311435	0	0.05000777	
0.676	0.3895779	0	0.3895779	0	0.9312994	0	0.05000776	
0.6764	0.3895779	0	0.3895779	0	0.9314533	0	0.05000774	
0.6768	0.3895779	0	0.3895779	0	0.9316068	0	0.05000772	
0.6772	0.3895779	0	0.3895779	0	0.9317599	0	0.0500077	
0.6776	0.3895863	0	0.3895779	0	0.9319126	0	0.05000768	
