Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.216	0	0	8.848696E-10	1E-08	0	0.08746359	0	0.8871722	0	8.848696E-10	0	0.08746359	0	0	
0.218	0	0	8.871722E-10	1E-08	0	0.08771431	0	0.8894288	0	8.871722E-10	0	0.08771431	0	0	
0.22	0	0	8.894288E-10	1E-08	0	0.08796003	0	0.8916402	0	8.894288E-10	0	0.08796003	0	0	
0.222	0	0	8.916402E-10	1E-08	0	0.08820082	0	0.8938074	0	8.916402E-10	0	0.08820082	0	0	
0.224	0	0	8.938074E-10	1E-08	0	0.08843681	0	0.8959312	0	8.938074E-10	0	0.08843681	0	0	
0.226	0	0	8.959312E-10	1E-08	0	0.08866808	0	0.8980126	0	8.959312E-10	0	0.08866808	0	0	
0.228	0	0	8.980126E-10	1E-08	0	0.08889471	0	0.9000524	0	8.980126E-10	0	0.08889471	0	0	
0.23	0	0	9.000524E-10	1E-08	0	0.08911681	0	0.9020513	0	9.000524E-10	0	0.08911681	0	0	
0.232	0	0	9.020513E-10	1E-08	0	0.08933447	0	0.9040103	0	9.020513E-10	0	0.08933447	0	0	
0.234	0	0	9.040103E-10	1E-08	0	0.08954778	0	0.9059301	0	9.040103E-10	0	0.08954778	0	0	
0.236	0	0	9.059301E-10	1E-08	0	0.08975683	0	0.9078115	0	9.059301E-10	0	0.08975683	0	0	
0.238	0	0	9.078115E-10	1E-08	0	0.08996169	0	0.9096553	0	9.078115E-10	0	0.08996169	0	0	
0.24	0	0	9.096553E-10	1E-08	0	0.09016246	0	0.9114622	0	9.096553E-10	0	0.09016246	0	0	
0.242	0	0	9.114622E-10	1E-08	0	0.09035921	0	0.913233	0	9.114622E-10	0	0.09035921	0	0	
0.244	0	0	9.13233E-10	1E-08	0	0.09055203	0	0.9149683	0	9.13233E-10	0	0.09055203	0	0	
0.246	0	0	9.149683E-10	1E-08	0	0.09074099	0	0.916669	0	9.149683E-10	0	0.09074099	0	0	
0.248	0	0	9.16669E-10	1E-08	0	0.09092617	0	0.9183356	0	9.16669E-10	0	0.09092617	0	0	
0.25	0	0	9.183356E-10	1E-08	0	0.09110764	0	0.919969	0	9.183356E-10	0	0.09110764	0	0	
0.252	0	0	9.199689E-10	1E-08	0	0.09128549	0	0.9215695	0	9.199689E-10	0	0.09128549	0	0	
0.254	0	0	9.215695E-10	1E-08	0	0.09145978	0	0.9231382	0	9.215695E-10	0	0.09145978	0	0	
0.256	0	0	9.231382E-10	1E-08	0	0.09163059	0	0.9246754	0	9.231382E-10	0	0.09163059	0	0	
0.258	0	0	9.246754E-10	1E-08	0	0.09179797	0	0.9261819	0	9.246754E-10	0	0.09179797	0	0	
0.26	0	0	9.261819E-10	1E-08	0	0.09196201	0	0.9276582	0	9.261819E-10	0	0.09196201	0	0	
0.262	0	0	9.276582E-10	1E-08	0	0.09212278	0	0.929105	0	9.276582E-10	0	0.09212278	0	0	
0.264	0	0	9.29105E-10	1E-08	0	0.09228032	0	0.930523	0	9.29105E-10	0	0.09228032	0	0	
0.266	0	0	9.305229E-10	1E-08	0	0.09243472	0	0.9319125	0	9.305229E-10	0	0.09243472	0	0	
0.268	0	0	9.319125E-10	1E-08	0	0.09258603	0	0.9332743	0	9.319125E-10	0	0.09258603	0	0	
0.27	0	0	9.332742E-10	1E-08	0	0.09273431	0	0.9346088	0	9.332742E-10	0	0.09273431	0	0	
0.272	0	0	9.346088E-10	1E-08	0	0.09287962	0	0.9359166	0	9.346088E-10	0	0.09287962	0	0	
0.274	0	0	9.359166E-10	1E-08	0	0.09302203	0	0.9371983	0	9.359166E-10	0	0.09302203	0	0	
0.276	0	0	9.371982E-10	1E-08	0	0.09316158	0	0.9384543	0	9.371982E-10	0	0.09316158	0	0	
0.278	0	0	9.384542E-10	1E-08	0	0.09329835	0	0.9396852	0	9.384542E-10	0	0.09329835	0	0	
0.28	0	0	9.396851E-10	1E-08	0	0.09343238	0	0.9408915	0	9.396851E-10	0	0.09343238	0	0	
0.282	0	0	9.408915E-10	1E-08	0	0.09356374	0	0.9420737	0	9.408915E-10	0	0.09356374	0	0	
0.284	0	0	9.420736E-10	1E-08	0	0.09369247	0	0.9432322	0	9.420736E-10	0	0.09369247	0	0	
0.286	0	0	9.432322E-10	1E-08	0	0.09381861	0	0.9443676	0	9.432322E-10	0	0.09381861	0	0	
0.288	0	0	9.443676E-10	1E-08	0	0.09394224	0	0.9454802	0	9.443676E-10	0	0.09394224	0	0	
0.29	0	0	9.454802E-10	1E-08	0	0.09406339	0	0.9465706	0	9.454802E-10	0	0.09406339	0	0	
0.292	0	0	9.465706E-10	1E-08	0	0.09418213	0	0.9476392	0	9.465706E-10	0	0.09418213	0	0	
0.294	0	0	9.476392E-10	1E-08	0	0.09429849	0	0.9486864	0	9.476392E-10	0	0.09429849	0	0	
0.296	0	0	9.486864E-10	1E-08	0	0.09441252	0	0.9497126	0	9.486864E-10	0	0.09441252	0	0	
0.298	0	0	9.497126E-10	1E-08	0	0.09452426	0	0.9507184	0	9.497126E-10	0	0.09452426	0	0	
0.3	2E-09	0	9.507184E-10	1E-08	0	0.09463378	0	0.951704	2E-09	9.507184E-10	0	0.09463378	0	0	
0.302	2E-09	0	9.51704E-10	1E-08	0	0.09474111	0.03999543	0.9526699	2E-09	9.51704E-10	0	0.09474111	0	0.03999543	
0.304	2E-09	0	9.526699E-10	1E-08	0	0.09484628	0.07199635	0.9536165	2E-09	9.526699E-10	0	0.09484628	0	0.07199635	
0.306	2E-09	0	9.536165E-10	1E-08	0	0.09494935	0.09759708	0.9545442	2E-09	9.536165E-10	0	0.09494935	0	0.09759708	
0.308	2E-09	0	9.545441E-10	1E-08	0	0.09505036	0.1180777	0.9554533	2E-09	9.545441E-10	0	0.09505036	0	0.1180777	
0.31	2E-09	0	9.554533E-10	1E-08	0	0.09514935	0.1344621	0.9563442	2E-09	9.554533E-10	0	0.09514935	0	0.1344621	
0.312	2E-09	0	9.563442E-10	1E-08	0	0.09524637	0.1475697	0.9572173	2E-09	9.563442E-10	0	0.09524637	0	0.1475697	
0.314	2E-09	0	9.572173E-10	1E-08	0	0.09534144	0.1580558	0.958073	2E-09	9.572173E-10	0	0.09534144	0	0.1580558	
0.316	2E-09	0	9.58073E-10	1E-08	0	0.09543461	0.1664446	0.9589115	2E-09	9.58073E-10	0	0.09543461	0	0.1664446	
0.318	2E-09	0	9.589115E-10	1E-08	0	0.09552591	0.1731557	0.9597334	2E-09	9.589115E-10	0	0.09552591	0	0.1731557	
0.32	2E-09	0	9.597333E-10	1E-08	0	0.09561539	0.1785246	0.9605387	2E-09	9.597333E-10	0	0.09561539	0	0.1785246	
0.322	2E-09	0	9.605386E-10	1E-08	0	0.09570309	0.1828196	0.9613279	2E-09	9.605386E-10	0	0.09570309	0	0.1828196	
0.324	2E-09	0	9.613279E-10	1E-08	0	0.09578903	0.1862557	0.9621013	2E-09	9.613279E-10	0	0.09578903	0	0.1862557	
0.326	2E-09	0	9.621013E-10	1E-08	0	0.09587325	0.1890046	0.9628593	2E-09	9.621013E-10	0	0.09587325	0	0.1890046	
0.328	2E-09	0	9.628593E-10	1E-08	0	0.09595579	0.1912037	0.9636021	2E-09	9.628593E-10	0	0.09595579	0	0.1912037	
0.33	2E-09	0	9.636021E-10	1E-08	0	0.09603667	0.1929629	0.9643301	2E-09	9.636021E-10	0	0.09603667	0	0.1929629	
0.332	2E-09	0	9.643301E-10	1E-08	0	0.09611593	0.1943703	0.9650434	2E-09	9.643301E-10	0	0.09611593	0	0.1943703	
0.334	2E-09	0	9.650434E-10	1E-08	0	0.09619362	0.1954963	0.9657426	2E-09	9.650434E-10	0	0.09619362	0	0.1954963	
0.336	2E-09	0	9.657426E-10	1E-08	0	0.09626974	0.196397	0.9664278	2E-09	9.657426E-10	0	0.09626974	0	0.196397	
0.338	2E-09	0	9.664278E-10	1E-08	0	0.09634435	0.1971176	0.9670992	2E-09	9.664278E-10	0	0.09634435	0	0.1971176	
0.34	2E-09	0	9.670992E-10	1E-08	0	0.09641746	0.1976941	0.9677572	2E-09	9.670992E-10	0	0.09641746	0	0.1976941	
0.342	2E-09	0	9.677572E-10	1E-08	0	0.09648912	0.1981553	0.9684021	2E-09	9.677572E-10	0	0.09648912	0	0.1981553	
0.344	2E-09	0	9.68402E-10	1E-08	0	0.09655934	0.1985242	0.9690341	2E-09	9.68402E-10	0	0.09655934	0	0.1985242	
0.346	2E-09	0	9.690341E-10	1E-08	0	0.09662815	0.1988194	0.9696534	2E-09	9.690341E-10	0	0.09662815	0	0.1988194	
0.348	2E-09	0	9.696534E-10	1E-08	0	0.09669559	0.1990555	0.9702603	2E-09	9.696534E-10	0	0.09669559	0	0.1990555	
0.35	2E-09	0	9.702602E-10	1E-08	0	0.09676167	0.1992444	0.9708551	2E-09	9.702602E-10	0	0.09676167	0	0.1992444	
0.352	2E-09	0	9.708551E-10	1E-08	0	0.09682644	0.1993955	0.971438	2E-09	9.708551E-10	0	0.09682644	0	0.1993955	
0.354	2E-09	0	9.714379E-10	1E-08	0	0.09688991	0.1995164	0.9720092	2E-09	9.714379E-10	0	0.09688991	0	0.1995164	
0.356	2E-09	0	9.720093E-10	1E-08	0	0.09695211	0.1996131	0.972569	2E-09	9.720093E-10	0	0.09695211	0	0.1996131	
0.358	2E-09	0	9.72569E-10	1E-08	0	0.09701307	0.1996905	0.9731176	2E-09	9.72569E-10	0	0.09701307	0	0.1996905	
0.36	2E-09	0	9.731176E-10	1E-08	0	0.0970728	0.1997524	0.9736553	2E-09	9.731176E-10	0	0.0970728	0	0.1997524	
0.362	2E-09	0	9.736553E-10	1E-08	0	0.09713135	0.1998019	0.9741822	2E-09	9.736553E-10	0	0.09713135	0	0.1998019	
0.364	2E-09	0	9.741822E-10	1E-08	0	0.09718872	0.1998415	0.9746985	2E-09	9.741822E-10	0	0.09718872	0	0.1998415	
0.366	2E-09	0	9.746985E-10	1E-08	0	0.09724494	0.1998732	0.9752046	2E-09	9.746985E-10	0	0.09724494	0	0.1998732	
0.368	2E-09	0	9.752046E-10	1E-08	0	0.09730005	0.1998986	0.9757005	2E-09	9.752046E-10	0	0.09730005	0	0.1998986	
0.37	2E-09	0	9.757005E-10	1E-08	0	0.09735405	0.1999189	0.9761865	2E-09	9.757005E-10	0	0.09735405	0	0.1999189	
0.372	2E-09	0	9.761865E-10	1E-08	0	0.09740696	0.1999351	0.9766627	2E-09	9.761865E-10	0	0.09740696	0	0.1999351	
0.374	2E-09	0	9.766626E-10	1E-08	0	0.09745882	0.1999481	0.9771295	2E-09	9.766626E-10	0	0.09745882	0	0.1999481	
0.376	2E-09	0	9.771294E-10	1E-08	0	0.09750965	0.1999585	0.9775869	2E-09	9.771294E-10	0	0.09750965	0	0.1999585	
0.378	2E-09	0	9.775868E-10	1E-08	0	0.09755946	0.1999668	0.9780351	2E-09	9.775868E-10	0	0.09755946	0	0.1999668	
0.38	2E-09	0	9.780351E-10	1E-08	0	0.09760827	0.1999734	0.9784744	2E-09	9.780351E-10	0	0.09760827	0	0.1999734	
0.382	2E-09	0	9.784743E-10	1E-08	0	0.0976561	0.1999787	0.9789049	2E-09	9.784743E-10	0	0.0976561	0	0.1999787	
0.384	2E-09	0	9.789048E-10	1E-08	0	0.09770297	0.199983	0.9793268	2E-09	9.789048E-10	0	0.09770297	0	0.199983	
0.386	2E-09	0	9.793268E-10	1E-08	0	0.09774892	0.1999864	0.9797403	2E-09	9.793268E-10	0	0.09774892	0	0.1999864	
0.388	2E-09	0	9.797403E-10	1E-08	0	0.09779394	0.1999891	0.9801454	2E-09	9.797403E-10	0	0.09779394	0	0.1999891	
0.39	2E-09	0	9.801454E-10	1E-08	0	0.09783805	0.1999913	0.9805425	2E-09	9.801454E-10	0	0.09783805	0	0.1999913	
0.392	2E-09	0	9.805425E-10	1E-08	0	0.09788129	0.199993	0.9809316	2E-09	9.805425E-10	0	0.09788129	0	0.199993	
0.394	2E-09	0	9.809316E-10	1E-08	0	0.09792367	0.1999944	0.981313	2E-09	9.809316E-10	0	0.09792367	0	0.1999944	
0.396	2E-09	0	9.81313E-10	1E-08	0	0.0979652	0.1999955	0.9816868	2E-09	9.81313E-10	0	0.0979652	0	0.1999955	
0.398	2E-09	0	9.816867E-10	1E-08	0	0.09800589	0.1999964	0.982053	2E-09	9.816867E-10	0	0.09800589	0	0.1999964	
