Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.7090001	6E-09	5E-09	5.125863E-09	0	0.9999996	0.2027239	0.3675519	0	6E-09	5.695406E-10	5E-09	0.02252493	0.9999996	0.3675519	
0.71	6E-09	5E-09	5.513277E-09	0	0.9999996	0.2375843	0.3907967	0	6E-09	6.125865E-10	5E-09	0.0263983	0.9999996	0.3907967	
0.711	6E-09	5E-09	5.861948E-09	0	0.9999996	0.2724453	0.411717	0	6E-09	6.513279E-10	5E-09	0.03027175	0.9999996	0.411717	
0.712	6E-09	5E-09	6.175754E-09	0	0.9999996	0.3069583	0.4305453	0	6E-09	6.861952E-10	5E-09	0.03410653	0.9999996	0.4305453	
0.7130001	6E-09	5E-09	6.458178E-09	0	0.9999996	0.3408443	0.4474908	0	6E-09	7.175756E-10	5E-09	0.03787163	0.9999996	0.4474908	
0.714	6E-09	5E-09	6.71236E-09	0	0.9999996	0.3738835	0.4627417	0	6E-09	7.458181E-10	5E-09	0.04154265	0.9999996	0.4627417	
0.715	6E-09	5E-09	6.941124E-09	0	0.9999996	0.4059064	0.4764675	0	6E-09	7.712364E-10	5E-09	0.04510075	0.9999996	0.4764675	
0.716	6E-09	5E-09	7.147011E-09	0	0.9999996	0.4367858	0.4888208	0	6E-09	7.941127E-10	5E-09	0.0485318	0.9999996	0.4888208	
0.717	6E-09	5E-09	7.33231E-09	0	0.9999996	0.4664304	0.4999387	0	6E-09	8.147015E-10	5E-09	0.05182564	0.9999996	0.4999387	
0.7180001	6E-09	5E-09	7.499079E-09	0	0.9999996	0.4947781	0.5099448	0	6E-09	8.332314E-10	5E-09	0.05497539	0.9999996	0.5099448	
0.719	6E-09	5E-09	7.64917E-09	0	0.9999996	0.5217921	0.5189503	0	6E-09	8.499082E-10	5E-09	0.05797694	0.9999996	0.5189503	
0.72	6E-09	5E-09	7.784253E-09	0	0.9999996	0.5474554	0.5270553	0	6E-09	8.649174E-10	5E-09	0.06082842	0.9999996	0.5270553	
0.721	6E-09	5E-09	7.905828E-09	0	0.9999996	0.5717681	0.5343497	0	6E-09	8.784257E-10	5E-09	0.06352983	0.9999996	0.5343497	
0.7220001	6E-09	5E-09	8.015244E-09	0	0.9999996	0.5947437	0.5409148	0	6E-09	8.905831E-10	5E-09	0.06608269	0.9999996	0.5409148	
0.723	6E-09	5E-09	8.113719E-09	0	0.9999996	0.6164066	0.5468233	0	6E-09	9.015248E-10	5E-09	0.06848966	0.9999996	0.5468233	
