Time	Fy	Fx	Fz	Vz	Vx	Vy	Pz	Px	Py	
0.193	0.1889922	0	0	0	0	0.03816038	0	0	0.1037246	
0.194	0.1889188	0	0	0	0	0.03835316	0	0	0.103763	
0.195	0.1888453	0	0	0	0	0.03854585	0	0	0.1038015	
0.196	0.1887711	0	0	0	0	0.03873848	0	0	0.1038403	
0.197	0.1886969	0	0	0	0	0.03893103	0	0	0.1038792	
0.198	0.1886219	0	0	0	0	0.0391235	0	0	0.1039183	
0.199	0.1885469	0	0	0	0	0.03931589	0	0	0.1039576	
0.2	0.1884711	0	0	0	0	0.03950821	0	0	0.1039971	
0.201	0.1883953	0	0	0	0	0.03970046	0	0	0.1040368	
0.202	0.1883195	0	0	0	0	0.03989262	0	0	0.1040767	
0.203	0.188243	0	0	0	0	0.0400847	0	0	0.1041168	
0.204	0.1881664	0	0	0	0	0.04027671	0	0	0.1041571	
0.205	0.1880891	0	0	0	0	0.04046864	0	0	0.1041976	
0.206	0.1880117	0	0	0	0	0.04066049	0	0	0.1042382	
0.207	0.1879336	0	0	0	0	0.04085226	0	0	0.1042791	
0.208	0.1878555	0	0	0	0	0.04104394	0	0	0.1043201	
0.209	0.1877774	0	0	0	0	0.04123555	0	0	0.1043614	
0.21	0.1876985	0	0	0	0	0.04142708	0	0	0.1044028	
0.211	0.1876188	0	0	0	0	0.04161853	0	0	0.1044444	
0.212	0.1875398	0	0	0	0	0.0418099	0	0	0.1044862	
0.213	0.1874594	0	0	0	0	0.04200118	0	0	0.1045282	
0.214	0.1873797	0	0	0	0	0.04219238	0	0	0.1045704	
0.215	0.1872992	0	0	0	0	0.04238351	0	0	0.1046128	
0.216	0.187218	0	0	0	0	0.04257455	0	0	0.1046553	
0.217	0.1871367	0	0	0	0	0.0427655	0	0	0.1046981	
0.218	0.1870555	0	0	0	0	0.04295637	0	0	0.1047411	
0.219	0.1869734	0	0	0	0	0.04314716	0	0	0.1047842	
0.22	0.1868914	0	0	0	0	0.04333787	0	0	0.1048275	
0.221	0.1868094	0	0	0	0	0.04352849	0	0	0.104871	
0.222	0.1867266	0	0	0	0	0.04371903	0	0	0.1049148	
0.223	0.186643	0	0	0	0	0.04390949	0	0	0.1049587	
0.224	0.1865602	0	0	0	0	0.04409985	0	0	0.1050028	
0.225	0.1864758	0	0	0	0	0.04429014	0	0	0.105047	
0.226	0.1863922	0	0	0	0	0.04448033	0	0	0.1050915	
0.227	0.1863078	0	0	0	0	0.04467044	0	0	0.1051362	
0.228	0.1862227	0	0	0	0	0.04486046	0	0	0.1051811	
0.229	0.1861375	0	0	0	0	0.0450504	0	0	0.1052261	
0.23	0.1860524	0	0	0	0	0.04524025	0	0	0.1052713	
0.231	0.1859664	0	0	0	0	0.04543002	0	0	0.1053168	
0.232	0.1858805	0	0	0	0	0.04561969	0	0	0.1053624	
0.233	0.1857945	0	0	0	0	0.04580928	0	0	0.1054082	
0.234	0.1857078	0	0	0	0	0.04599878	0	0	0.1054542	
0.235	0.1856203	0	0	0	0	0.04618819	0	0	0.1055004	
0.236	0.1855336	0	0	0	0	0.04637751	0	0	0.1055468	
0.237	0.1854453	0	0	0	0	0.04656674	0	0	0.1055933	
0.238	0.1853578	0	0	0	0	0.04675588	0	0	0.1056401	
0.239	0.1852695	0	0	0	0	0.04694493	0	0	0.105687	
0.24	0.1851813	0	0	0	0	0.04713389	0	0	0.1057342	
0.241	0.1850922	0	0	0	0	0.04732276	0	0	0.1057815	
0.242	0.1850031	0	0	0	0	0.04751154	0	0	0.105829	
0.243	0.1849133	0	0	0	0	0.04770023	0	0	0.1058767	
0.244	0.1848235	0	0	0	0	0.04788883	0	0	0.1059246	
0.245	0.1847336	0	0	0	0	0.04807733	0	0	0.1059727	
0.246	0.184643	0	0	0	0	0.04826574	0	0	0.1060209	
0.247	0.1845524	0	0	0	0	0.04845406	0	0	0.1060694	
0.248	0.184461	0	0	0	0	0.04864229	0	0	0.106118	
0.249	0.1843695	0	0	0	0	0.04883042	0	0	0.1061669	
0.25	0.1842781	0	0	0	0	0.04901845	0	0	0.1062159	
0.251	0.184186	0	0	0	0	0.0492064	0	0	0.1062651	
0.252	0.1840938	0	0	0	0	0.04939425	0	0	0.1063145	
0.253	0.1840008	0	0	0	0	0.04958201	0	0	0.1063641	
0.254	0.1839078	0	0	0	0	0.04976967	0	0	0.1064138	
0.255	0.1838149	0	0	0	0	0.04995724	0	0	0.1064638	
0.256	0.1837211	0	0	0	0	0.05014471	0	0	0.1065139	
0.257	0.1836274	0	0	0	0	0.05033209	0	0	0.1065643	
0.258	0.1835336	0	0	0	0	0.05051937	0	0	0.1066148	
0.259	0.1834391	0	0	0	0	0.05070655	0	0	0.1066655	
0.26	0.1833445	0	0	0	0	0.05089363	0	0	0.1067164	
0.261	0.1832492	0	0	0	0	0.05108063	0	0	0.1067675	
0.262	0.1831539	0	0	0	0	0.05126752	0	0	0.1068187	
0.263	0.1830586	0	0	0	0	0.05145431	0	0	0.1068702	
0.264	0.1829625	0	0	0	0	0.05164101	0	0	0.1069218	
0.265	0.1828664	0	0	0	0	0.05182761	0	0	0.1069737	
0.266	0.1827695	0	0	0	0	0.0520141	0	0	0.1070257	
0.267	0.1826727	0	0	0	0	0.0522005	0	0	0.1070779	
0.268	0.1825758	0	0	0	0	0.0523868	0	0	0.1071303	
0.269	0.1824781	0	0	0	0	0.05257301	0	0	0.1071828	
0.27	0.1823805	0	0	0	0	0.05275911	0	0	0.1072356	
0.271	0.182282	0	0	0	0	0.05294511	0	0	0.1072885	
0.272	0.1821844	0	0	0	0	0.05313101	0	0	0.1073417	
0.273	0.1820852	0	0	0	0	0.05331681	0	0	0.107395	
0.274	0.1819867	0	0	0	0	0.05350251	0	0	0.1074485	
0.275	0.1818875	0	0	0	0	0.05368811	0	0	0.1075022	
0.276	0.1817883	0	0	0	0	0.05387361	0	0	0.1075561	
0.277	0.1816883	0	0	0	0	0.054059	0	0	0.1076101	
0.278	0.1815883	0	0	0	0	0.05424429	0	0	0.1076644	
0.279	0.1814875	0	0	0	0	0.05442949	0	0	0.1077188	
0.28	0.1813875	0	0	0	0	0.05461458	0	0	0.1077734	
0.281	0.1812859	0	0	0	0	0.05479957	0	0	0.1078282	
