Time	Fy	Fx	Fz	Vz	Vx	Vy	Pz	Px	Py	
0.111	0.1914281	0	0	0	0	0.02204052	0	0	0.1012393	
0.112	0.1913422	0	0	0	0	0.02223577	0	0	0.1012616	
0.113	0.1912555	0	0	0	0	0.02243092	0	0	0.101284	
0.114	0.1911688	0	0	0	0	0.022626	0	0	0.1013066	
0.115	0.1910805	0	0	0	0	0.02282098	0	0	0.1013295	
0.116	0.1909922	0	0	0	0	0.02301586	0	0	0.1013525	
0.117	0.1909024	0	0	0	0	0.02321066	0	0	0.1013757	
0.118	0.1908125	0	0	0	0	0.02340537	0	0	0.1013991	
0.119	0.1907219	0	0	0	0	0.02359998	0	0	0.1014227	
0.12	0.1906305	0	0	0	0	0.02379451	0	0	0.1014465	
0.121	0.1905383	0	0	0	0	0.02398893	0	0	0.1014705	
0.122	0.1904453	0	0	0	0	0.02418326	0	0	0.1014947	
0.123	0.1903516	0	0	0	0	0.0243775	0	0	0.101519	
0.124	0.190257	0	0	0	0	0.02457164	0	0	0.1015436	
0.125	0.1901625	0	0	0	0	0.02476568	0	0	0.1015684	
0.126	0.1900664	0	0	0	0	0.02495963	0	0	0.1015933	
0.127	0.1899703	0	0	0	0	0.02515348	0	0	0.1016185	
0.128	0.1898727	0	0	0	0	0.02534722	0	0	0.1016438	
0.129	0.189775	0	0	0	0	0.02554087	0	0	0.1016694	
0.13	0.1896766	0	0	0	0	0.02573442	0	0	0.1016951	
0.131	0.1895774	0	0	0	0	0.02592787	0	0	0.101721	
0.132	0.1894774	0	0	0	0	0.02612121	0	0	0.1017472	
0.133	0.1893766	0	0	0	0	0.02631445	0	0	0.1017735	
0.134	0.1892758	0	0	0	0	0.02650759	0	0	0.1018	
0.135	0.1891735	0	0	0	0	0.02670063	0	0	0.1018267	
0.136	0.1890711	0	0	0	0	0.02689356	0	0	0.1018536	
0.137	0.1889672	0	0	0	0	0.02708638	0	0	0.1018807	
0.138	0.1888633	0	0	0	0	0.0272791	0	0	0.1019079	
0.139	0.1887586	0	0	0	0	0.02747171	0	0	0.1019354	
0.14	0.1886531	0	0	0	0	0.02766421	0	0	0.1019631	
0.141	0.1885469	0	0	0	0	0.02785661	0	0	0.1019909	
0.142	0.1884399	0	0	0	0	0.02804889	0	0	0.102019	
0.143	0.1883328	0	0	0	0	0.02824107	0	0	0.1020472	
0.144	0.1882242	0	0	0	0	0.02843313	0	0	0.1020757	
0.145	0.1881156	0	0	0	0	0.02862509	0	0	0.1021043	
0.146	0.1880063	0	0	0	0	0.02881693	0	0	0.1021331	
0.147	0.1878961	0	0	0	0	0.02900866	0	0	0.1021621	
0.148	0.1877852	0	0	0	0	0.02920028	0	0	0.1021913	
0.149	0.1876734	0	0	0	0	0.02939178	0	0	0.1022207	
0.15	0.1875609	0	0	0	0	0.02958317	0	0	0.1022503	
0.151	0.1874485	0	0	0	0	0.02977444	0	0	0.10228	
0.152	0.1873352	0	0	0	0	0.0299656	0	0	0.10231	
0.153	0.1872203	0	0	0	0	0.03015664	0	0	0.1023402	
0.154	0.1871055	0	0	0	0	0.03034757	0	0	0.1023705	
0.155	0.1869906	0	0	0	0	0.03053837	0	0	0.1024011	
0.156	0.1868742	0	0	0	0	0.03072906	0	0	0.1024318	
0.157	0.186757	0	0	0	0	0.03091963	0	0	0.1024627	
0.158	0.1866399	0	0	0	0	0.03111008	0	0	0.1024938	
0.159	0.1865219	0	0	0	0	0.03130041	0	0	0.1025251	
0.16	0.1864031	0	0	0	0	0.03149062	0	0	0.1025566	
0.161	0.1862836	0	0	0	0	0.0316807	0	0	0.1025883	
0.162	0.1861633	0	0	0	0	0.03187066	0	0	0.1026202	
0.163	0.186043	0	0	0	0	0.0320605	0	0	0.1026523	
0.164	0.1859211	0	0	0	0	0.03225022	0	0	0.1026845	
0.165	0.1857992	0	0	0	0	0.03243981	0	0	0.1027169	
0.166	0.1856766	0	0	0	0	0.03262928	0	0	0.1027496	
0.167	0.1855531	0	0	0	0	0.03281862	0	0	0.1027824	
0.168	0.1854297	0	0	0	0	0.03300783	0	0	0.1028154	
0.169	0.1853047	0	0	0	0	0.03319692	0	0	0.1028486	
0.17	0.1851797	0	0	0	0	0.03338588	0	0	0.102882	
0.171	0.1850539	0	0	0	0	0.03357471	0	0	0.1029155	
0.172	0.1849274	0	0	0	0	0.03376341	0	0	0.1029493	
0.173	0.1848	0	0	0	0	0.03395199	0	0	0.1029833	
0.174	0.1846727	0	0	0	0	0.03414043	0	0	0.1030174	
0.175	0.1845445	0	0	0	0	0.03432874	0	0	0.1030517	
0.176	0.1844156	0	0	0	0	0.03451693	0	0	0.1030862	
0.177	0.1842859	0	0	0	0	0.03470497	0	0	0.1031209	
0.178	0.1841555	0	0	0	0	0.03489288	0	0	0.1031558	
0.179	0.184025	0	0	0	0	0.03508067	0	0	0.1031909	
0.18	0.1838938	0	0	0	0	0.03526831	0	0	0.1032262	
0.181	0.1837617	0	0	0	0	0.03545583	0	0	0.1032616	
0.182	0.1836289	0	0	0	0	0.0356432	0	0	0.1032973	
0.183	0.1834953	0	0	0	0	0.03583044	0	0	0.1033331	
0.184	0.1833617	0	0	0	0	0.03601755	0	0	0.1033691	
0.185	0.1832273	0	0	0	0	0.03620452	0	0	0.1034053	
0.186	0.1830922	0	0	0	0	0.03639134	0	0	0.1034417	
0.187	0.182957	0	0	0	0	0.03657804	0	0	0.1034783	
0.188	0.1828203	0	0	0	0	0.03676459	0	0	0.1035151	
0.189	0.1826836	0	0	0	0	0.036951	0	0	0.103552	
0.19	0.1825461	0	0	0	0	0.03713727	0	0	0.1035892	
0.191	0.1824086	0	0	0	0	0.0373234	0	0	0.1036265	
0.192	0.1822695	0	0	0	0	0.03750939	0	0	0.103664	
0.193	0.1821305	0	0	0	0	0.03769524	0	0	0.1037017	
0.194	0.1819906	0	0	0	0	0.03788095	0	0	0.1037396	
0.195	0.18185	0	0	0	0	0.03806651	0	0	0.1037776	
0.196	0.1817094	0	0	0	0	0.03825193	0	0	0.1038159	
0.197	0.181568	0	0	0	0	0.0384372	0	0	0.1038543	
0.198	0.1814258	0	0	0	0	0.03862233	0	0	0.103893	
0.199	0.1812828	0	0	0	0	0.03880731	0	0	0.1039318	
0.2	0.1811399	0	0	0	0	0.03899215	0	0	0.1039708	
0.201	0.1809961	0	0	0	0	0.03917684	0	0	0.1040099	
0.202	0.1808516	0	0	0	0	0.03936138	0	0	0.1040493	
0.203	0.180707	0	0	0	0	0.03954578	0	0	0.1040888	
0.204	0.1805609	0	0	0	0	0.03973003	0	0	0.1041286	
0.205	0.1804156	0	0	0	0	0.03991413	0	0	0.1041685	
0.206	0.1802688	0	0	0	0	0.04009807	0	0	0.1042086	
0.207	0.1801211	0	0	0	0	0.04028187	0	0	0.1042489	
0.208	0.1799734	0	0	0	0	0.04046552	0	0	0.1042893	
0.209	0.1798258	0	0	0	0	0.04064901	0	0	0.10433	
0.21	0.1796766	0	0	0	0	0.04083236	0	0	0.1043708	
0.211	0.1795274	0	0	0	0	0.04101555	0	0	0.1044118	
0.212	0.1793774	0	0	0	0	0.04119859	0	0	0.104453	
0.213	0.1792266	0	0	0	0	0.04138147	0	0	0.1044944	
0.214	0.1790758	0	0	0	0	0.0415642	0	0	0.104536	
0.215	0.1789242	0	0	0	0	0.04174678	0	0	0.1045777	
0.216	0.1787719	0	0	0	0	0.0419292	0	0	0.1046196	
0.217	0.1786195	0	0	0	0	0.04211146	0	0	0.1046618	
0.218	0.1784664	0	0	0	0	0.04229357	0	0	0.104704	
0.219	0.1783125	0	0	0	0	0.04247553	0	0	0.1047465	
0.22	0.1781586	0	0	0	0	0.04265732	0	0	0.1047892	
0.221	0.1780039	0	0	0	0	0.04283896	0	0	0.104832	
0.222	0.1778484	0	0	0	0	0.04302044	0	0	0.104875	
0.223	0.1776922	0	0	0	0	0.04320176	0	0	0.1049182	
0.224	0.1775359	0	0	0	0	0.04338292	0	0	0.1049616	
0.225	0.1773789	0	0	0	0	0.04356391	0	0	0.1050052	
0.226	0.1772219	0	0	0	0	0.04374475	0	0	0.1050489	
0.227	0.1770641	0	0	0	0	0.04392543	0	0	0.1050929	
0.228	0.1769055	0	0	0	0	0.04410595	0	0	0.105137	
0.229	0.1767469	0	0	0	0	0.04428631	0	0	0.1051813	
0.23	0.1765875	0	0	0	0	0.0444665	0	0	0.1052257	
0.231	0.1764274	0	0	0	0	0.04464653	0	0	0.1052704	
0.232	0.1762672	0	0	0	0	0.04482639	0	0	0.1053152	
0.233	0.1761063	0	0	0	0	0.04500609	0	0	0.1053602	
0.234	0.1759445	0	0	0	0	0.04518563	0	0	0.1054054	
0.235	0.1757828	0	0	0	0	0.045365	0	0	0.1054507	
0.236	0.1756203	0	0	0	0	0.04554421	0	0	0.1054963	
0.237	0.175457	0	0	0	0	0.04572324	0	0	0.105542	
0.238	0.1752938	0	0	0	0	0.04590211	0	0	0.1055879	
0.239	0.1751297	0	0	0	0	0.04608082	0	0	0.105634	
0.24	0.1749656	0	0	0	0	0.04625935	0	0	0.1056803	
0.241	0.1748008	0	0	0	0	0.04643772	0	0	0.1057267	
0.242	0.1746352	0	0	0	0	0.04661592	0	0	0.1057733	
0.243	0.1744695	0	0	0	0	0.04679396	0	0	0.1058201	
0.244	0.1743031	0	0	0	0	0.04697182	0	0	0.1058671	
0.245	0.1741367	0	0	0	0	0.04714951	0	0	0.1059142	
0.246	0.1739695	0	0	0	0	0.04732703	0	0	0.1059615	
0.247	0.1738016	0	0	0	0	0.04750438	0	0	0.106009	
0.248	0.1736336	0	0	0	0	0.04768156	0	0	0.1060567	
0.249	0.1734648	0	0	0	0	0.04785856	0	0	0.1061046	
0.25	0.1732953	0	0	0	0	0.04803539	0	0	0.1061526	
0.251	0.1731258	0	0	0	0	0.04821206	0	0	0.1062008	
0.252	0.1729563	0	0	0	0	0.04838854	0	0	0.1062492	
0.253	0.1727852	0	0	0	0	0.04856485	0	0	0.1062978	
0.254	0.1726149	0	0	0	0	0.04874099	0	0	0.1063465	
0.255	0.172443	0	0	0	0	0.04891695	0	0	0.1063954	
0.256	0.1722711	0	0	0	0	0.04909274	0	0	0.1064445	
0.257	0.1720992	0	0	0	0	0.04926835	0	0	0.1064938	
0.258	0.1719266	0	0	0	0	0.04944378	0	0	0.1065433	
0.259	0.1717531	0	0	0	0	0.04961905	0	0	0.1065929	
0.26	0.1715797	0	0	0	0	0.04979413	0	0	0.1066427	
0.261	0.1714055	0	0	0	0	0.04996903	0	0	0.1066926	
0.262	0.1712313	0	0	0	0	0.05014376	0	0	0.1067428	
0.263	0.1710563	0	0	0	0	0.05031831	0	0	0.1067931	
0.264	0.1708805	0	0	0	0	0.05049267	0	0	0.1068436	
0.265	0.1707047	0	0	0	0	0.05066686	0	0	0.1068943	
0.266	0.1705289	0	0	0	0	0.05084087	0	0	0.1069451	
0.267	0.1703524	0	0	0	0	0.0510147	0	0	0.1069961	
0.268	0.170175	0	0	0	0	0.05118835	0	0	0.1070473	
0.269	0.1699977	0	0	0	0	0.05136182	0	0	0.1070987	
0.27	0.1698195	0	0	0	0	0.0515351	0	0	0.1071502	
0.271	0.1696414	0	0	0	0	0.0517082	0	0	0.1072019	
0.272	0.1694625	0	0	0	0	0.05188112	0	0	0.1072538	
0.273	0.1692836	0	0	0	0	0.05205387	0	0	0.1073058	
0.274	0.1691039	0	0	0	0	0.05222642	0	0	0.1073581	
0.275	0.1689242	0	0	0	0	0.05239879	0	0	0.1074105	
0.276	0.1687438	0	0	0	0	0.05257098	0	0	0.1074631	
0.277	0.1685633	0	0	0	0	0.05274298	0	0	0.1075158	
0.278	0.168382	0	0	0	0	0.0529148	0	0	0.1075687	
0.279	0.1682	0	0	0	0	0.05308643	0	0	0.1076218	
0.28	0.168018	0	0	0	0	0.05325788	0	0	0.1076751	
0.281	0.167836	0	0	0	0	0.05342915	0	0	0.1077285	
0.282	0.1676531	0	0	0	0	0.05360023	0	0	0.1077821	
0.283	0.1674703	0	0	0	0	0.05377112	0	0	0.1078359	
0.284	0.1672867	0	0	0	0	0.05394183	0	0	0.1078898	
0.285	0.1671031	0	0	0	0	0.05411234	0	0	0.1079439	
0.286	0.1669188	0	0	0	0	0.05428267	0	0	0.1079982	
0.287	0.1667336	0	0	0	0	0.0544528	0	0	0.1080526	
0.288	0.1665492	0	0	0	0	0.05462275	0	0	0.1081073	
0.289	0.1663633	0	0	0	0	0.05479251	0	0	0.1081621	
0.29	0.1661781	0	0	0	0	0.05496209	0	0	0.108217	
0.291	0.1659914	0	0	0	0	0.05513147	0	0	0.1082722	
0.292	0.1658055	0	0	0	0	0.05530065	0	0	0.1083275	
0.293	0.1656188	0	0	0	0	0.05546965	0	0	0.1083829	
0.294	0.1654313	0	0	0	0	0.05563846	0	0	0.1084386	
0.295	0.1652438	0	0	0	0	0.05580707	0	0	0.1084944	
0.296	0.1650555	0	0	0	0	0.0559755	0	0	0.1085503	
0.297	0.1648672	0	0	0	0	0.05614374	0	0	0.1086065	
0.298	0.1646789	0	0	0	0	0.05631178	0	0	0.1086628	
0.299	0.1644899	0	0	0	0	0.05647963	0	0	0.1087193	
0.3	0.1643008	0	0	0	0	0.05664728	0	0	0.1087759	
0.301	0.164111	0	0	0	0	0.05681475	0	0	0.1088328	
0.302	0.1639211	0	0	0	0	0.05698202	0	0	0.1088897	
0.303	0.1637305	0	0	0	0	0.05714909	0	0	0.1089469	
0.304	0.1635398	0	0	0	0	0.05731596	0	0	0.1090042	
0.305	0.1633484	0	0	0	0	0.05748265	0	0	0.1090617	
0.306	0.1631578	0	0	0	0	0.05764914	0	0	0.1091193	
0.307	0.1629656	0	0	0	0	0.05781543	0	0	0.1091771	
0.308	0.1627734	0	0	0	0	0.05798152	0	0	0.1092351	
0.309	0.1625813	0	0	0	0	0.05814742	0	0	0.1092933	
0.31	0.1623891	0	0	0	0	0.05831312	0	0	0.1093516	
0.311	0.1621961	0	0	0	0	0.05847863	0	0	0.1094101	
0.312	0.1620024	0	0	0	0	0.05864394	0	0	0.1094687	
0.313	0.1618086	0	0	0	0	0.05880905	0	0	0.1095275	
0.314	0.1616149	0	0	0	0	0.05897397	0	0	0.1095865	
0.315	0.1614211	0	0	0	0	0.05913869	0	0	0.1096456	
0.316	0.1612258	0	0	0	0	0.05930321	0	0	0.1097049	
0.317	0.1610313	0	0	0	0	0.05946752	0	0	0.1097644	
0.318	0.160836	0	0	0	0	0.05963165	0	0	0.109824	
0.319	0.1606406	0	0	0	0	0.05979557	0	0	0.1098838	
0.32	0.1604445	0	0	0	0	0.05995928	0	0	0.1099438	
0.321	0.1602492	0	0	0	0	0.06012281	0	0	0.1100039	
0.322	0.1600524	0	0	0	0	0.06028613	0	0	0.1100642	
0.323	0.1598555	0	0	0	0	0.06044925	0	0	0.1101246	
0.324	0.1596586	0	0	0	0	0.06061217	0	0	0.1101853	
0.325	0.1594617	0	0	0	0	0.06077488	0	0	0.110246	
0.326	0.1592641	0	0	0	0	0.06093739	0	0	0.110307	
0.327	0.1590664	0	0	0	0	0.06109971	0	0	0.1103681	
0.328	0.158868	0	0	0	0	0.06126182	0	0	0.1104293	
0.329	0.1586695	0	0	0	0	0.06142374	0	0	0.1104908	
0.33	0.1584711	0	0	0	0	0.06158544	0	0	0.1105523	
0.331	0.1582727	0	0	0	0	0.06174695	0	0	0.1106141	
0.332	0.1580735	0	0	0	0	0.06190826	0	0	0.110676	
0.333	0.1578735	0	0	0	0	0.06206935	0	0	0.1107381	
0.334	0.1576742	0	0	0	0	0.06223024	0	0	0.1108003	
0.335	0.1574742	0	0	0	0	0.06239093	0	0	0.1108627	
0.336	0.1572734	0	0	0	0	0.06255142	0	0	0.1109252	
0.337	0.1570735	0	0	0	0	0.06271169	0	0	0.110988	
0.338	0.1568727	0	0	0	0	0.06287178	0	0	0.1110508	
0.339	0.1566711	0	0	0	0	0.06303164	0	0	0.1111139	
0.34	0.1564703	0	0	0	0	0.06319131	0	0	0.111177	
0.341	0.1562688	0	0	0	0	0.06335077	0	0	0.1112404	
0.342	0.1560672	0	0	0	0	0.06351002	0	0	0.1113039	
0.343	0.1558649	0	0	0	0	0.06366906	0	0	0.1113676	
0.344	0.1556625	0	0	0	0	0.0638279	0	0	0.1114314	
0.345	0.1554602	0	0	0	0	0.06398653	0	0	0.1114954	
0.346	0.155257	0	0	0	0	0.06414496	0	0	0.1115595	
0.347	0.1550539	0	0	0	0	0.06430318	0	0	0.1116238	
0.348	0.1548508	0	0	0	0	0.06446119	0	0	0.1116883	
0.349	0.1546477	0	0	0	0	0.064619	0	0	0.1117529	
0.35	0.1544438	0	0	0	0	0.06477659	0	0	0.1118177	
0.351	0.1542399	0	0	0	0	0.06493398	0	0	0.1118826	
0.352	0.1540359	0	0	0	0	0.06509116	0	0	0.1119477	
0.353	0.1538313	0	0	0	0	0.06524812	0	0	0.112013	
0.354	0.1536266	0	0	0	0	0.06540489	0	0	0.1120784	
0.355	0.1534219	0	0	0	0	0.06556144	0	0	0.1121439	
0.356	0.1532172	0	0	0	0	0.06571779	0	0	0.1122097	
0.357	0.1530117	0	0	0	0	0.06587392	0	0	0.1122755	
0.358	0.1528063	0	0	0	0	0.06602985	0	0	0.1123416	
0.359	0.1526008	0	0	0	0	0.06618556	0	0	0.1124078	
0.36	0.1523945	0	0	0	0	0.06634107	0	0	0.1124741	
0.361	0.1521883	0	0	0	0	0.06649637	0	0	0.1125406	
0.362	0.1519821	0	0	0	0	0.06665146	0	0	0.1126072	
0.363	0.1517758	0	0	0	0	0.06680633	0	0	0.1126741	
0.364	0.1515695	0	0	0	0	0.066961	0	0	0.112741	
0.365	0.1513625	0	0	0	0	0.06711546	0	0	0.1128081	
0.366	0.1511555	0	0	0	0	0.0672697	0	0	0.1128754	
0.367	0.1509477	0	0	0	0	0.06742372	0	0	0.1129428	
0.368	0.1507406	0	0	0	0	0.06757754	0	0	0.1130104	
0.369	0.1505328	0	0	0	0	0.06773115	0	0	0.1130781	
0.37	0.150325	0	0	0	0	0.06788455	0	0	0.113146	
0.371	0.1501172	0	0	0	0	0.06803773	0	0	0.1132141	
0.372	0.1499086	0	0	0	0	0.0681907	0	0	0.1132822	
0.373	0.1497	0	0	0	0	0.06834346	0	0	0.1133506	
0.374	0.1494914	0	0	0	0	0.068496	0	0	0.1134191	
0.375	0.1492828	0	0	0	0	0.06864833	0	0	0.1134877	
0.376	0.1490742	0	0	0	0	0.06880046	0	0	0.1135565	
0.377	0.1488649	0	0	0	0	0.06895236	0	0	0.1136255	
0.378	0.1486555	0	0	0	0	0.06910405	0	0	0.1136946	
0.379	0.1484461	0	0	0	0	0.06925552	0	0	0.1137638	
0.38	0.1482367	0	0	0	0	0.06940679	0	0	0.1138332	
0.381	0.1480273	0	0	0	0	0.06955784	0	0	0.1139028	
0.382	0.1478172	0	0	0	0	0.06970867	0	0	0.1139725	
0.383	0.147607	0	0	0	0	0.0698593	0	0	0.1140424	
0.384	0.1473969	0	0	0	0	0.0700097	0	0	0.1141124	
0.385	0.1471867	0	0	0	0	0.0701599	0	0	0.1141825	
0.386	0.1469758	0	0	0	0	0.07030988	0	0	0.1142529	
0.387	0.1467649	0	0	0	0	0.07045965	0	0	0.1143233	
0.388	0.1465547	0	0	0	0	0.0706092	0	0	0.1143939	
0.389	0.1463438	0	0	0	0	0.07075852	0	0	0.1144647	
0.39	0.146132	0	0	0	0	0.07090764	0	0	0.1145356	
0.391	0.1459211	0	0	0	0	0.07105654	0	0	0.1146067	
0.392	0.1457094	0	0	0	0	0.07120522	0	0	0.1146779	
0.393	0.1454985	0	0	0	0	0.07135369	0	0	0.1147492	
0.394	0.1452867	0	0	0	0	0.07150194	0	0	0.1148207	
0.395	0.145075	0	0	0	0	0.07164998	0	0	0.1148924	
0.396	0.1448625	0	0	0	0	0.0717978	0	0	0.1149642	
0.397	0.1446508	0	0	0	0	0.0719454	0	0	0.1150361	
0.398	0.1444383	0	0	0	0	0.07209279	0	0	0.1151082	
