Time	A	Length	MV	Tension	
0.0528	1.257618	0.4998454	-0.08360817	0.04101675	
0.053	1.257618	0.4998454	-0.08356686	0.04101675	
0.0532	1.257618	0.4998454	-0.08352567	0.04101675	
0.0534	1.257618	0.4998454	-0.0834846	0.04101675	
0.0536	1.257618	0.4998454	-0.08344365	0.04101675	
0.0538	1.301725	0.499836	-0.08340281	0.04242793	
0.054	1.301725	0.499836	-0.08336209	0.04242793	
0.0542	1.301725	0.499836	-0.08332148	0.04242793	
0.0544	1.301725	0.499836	-0.083281	0.04242793	
0.0546	1.301725	0.499836	-0.08324062	0.04242793	
0.0548	1.346578	0.4998261	-0.08320036	0.04383976	
0.055	1.346578	0.4998261	-0.08316021	0.04383976	
0.0552	1.346578	0.4998261	-0.08312019	0.04383976	
0.0554	1.346578	0.4998261	-0.08308028	0.04383976	
0.0556	1.346578	0.4998261	-0.08304048	0.04383976	
0.0558	1.392168	0.4998158	-0.08300079	0.04528549	
0.056	1.392168	0.4998158	-0.08296121	0.04528549	
0.0562	1.392168	0.4998158	-0.08292175	0.04528549	
0.0564	1.392168	0.4998158	-0.0828824	0.04528549	
0.0566	1.392168	0.4998158	-0.08284316	0.04528549	
0.0568	1.438486	0.4998052	-0.08280404	0.0467534	
0.057	1.438486	0.4998052	-0.08276503	0.0467534	
0.0572	1.438486	0.4998052	-0.08272613	0.0467534	
0.0574	1.438486	0.4998052	-0.08268733	0.0467534	
0.0576	1.438486	0.4998052	-0.08264866	0.0467534	
0.0578	1.485525	0.4997941	-0.08261009	0.0482169	
0.058	1.485525	0.4997941	-0.08257163	0.0482169	
0.0582	1.485525	0.4997941	-0.08253328	0.0482169	
0.0584	1.485525	0.4997941	-0.08249503	0.0482169	
0.0586	1.485525	0.4997941	-0.0824569	0.0482169	
0.0588	1.533273	0.4997827	-0.08241888	0.04972402	
0.059	1.533273	0.4997827	-0.08238097	0.04972402	
0.0592	1.533273	0.4997827	-0.08234316	0.04972402	
0.0594	1.533273	0.4997827	-0.08230546	0.04972402	
0.0596	1.533273	0.4997827	-0.08226787	0.04972402	
0.0598	1.581725	0.4997708	-0.08223039	0.05123303	
0.06	1.581725	0.4997708	-0.08219302	0.05123303	
0.0602	1.581725	0.4997708	-0.08215574	0.05123303	
0.0604	1.581725	0.4997708	-0.08211858	0.05123303	
0.0606	1.581725	0.4997708	-0.08208153	0.05123303	
0.0608	1.630867	0.4997585	-0.08204457	0.05276201	
0.061	1.630867	0.4997585	-0.08200773	0.05276201	
0.0612	1.630867	0.4997585	-0.08197098	0.05276201	
0.0614	1.630867	0.4997585	-0.08193435	0.05276201	
0.0616	1.630867	0.4997585	-0.08189782	0.05276201	
0.0618	1.68069	0.4997457	-0.08186139	0.05431398	
0.062	1.68069	0.4997457	-0.08182506	0.05431398	
0.0622	1.68069	0.4997457	-0.08178885	0.05431398	
0.0624	1.68069	0.4997457	-0.08175273	0.05431398	
0.0626	1.68069	0.4997457	-0.08171672	0.05431398	
0.0628	1.731184	0.4997326	-0.0816808	0.05589189	
0.063	1.731184	0.4997326	-0.081645	0.05589189	
0.0632	1.731184	0.4997326	-0.08160929	0.05589189	
0.0634	1.731184	0.4997326	-0.08157369	0.05589189	
0.0636	1.731184	0.4997326	-0.08153819	0.05589189	
0.0638	1.782337	0.499719	-0.08150278	0.05748369	
0.064	1.782337	0.499719	-0.08146748	0.05748369	
0.0642	1.782337	0.499719	-0.08143228	0.05748369	
0.06439999	1.782337	0.499719	-0.08139718	0.05748369	
0.0646	1.782337	0.499719	-0.08136219	0.05748369	
0.0648	1.834137	0.499705	-0.08132728	0.05909225	
0.065	1.834137	0.499705	-0.08129249	0.05909225	
0.0652	1.834137	0.499705	-0.08125778	0.05909225	
0.0654	1.834137	0.499705	-0.08122318	0.05909225	
0.0656	1.834137	0.499705	-0.08118868	0.05909225	
0.0658	1.886572	0.4996905	-0.08115428	0.06073529	
0.066	1.886572	0.4996905	-0.08111997	0.06073529	
0.0662	1.886572	0.4996905	-0.08108576	0.06073529	
0.0664	1.886572	0.4996905	-0.08105166	0.06073529	
0.06659999	1.886572	0.4996905	-0.08101764	0.06073529	
0.0668	1.939634	0.4996756	-0.08098372	0.06240053	
0.067	1.939634	0.4996756	-0.0809499	0.06240053	
0.0672	1.939634	0.4996756	-0.08091618	0.06240053	
0.0674	1.939634	0.4996756	-0.08088256	0.06240053	
0.0676	1.939634	0.4996756	-0.08084902	0.06240053	
0.0678	1.993304	0.4996602	-0.08081559	0.06407569	
0.068	1.993304	0.4996602	-0.08078225	0.06407569	
0.0682	1.993304	0.4996602	-0.08074901	0.06407569	
0.0684	1.993304	0.4996602	-0.08071585	0.06407569	
0.0686	1.993304	0.4996602	-0.0806828	0.06407569	
0.06879999	2.047571	0.4996444	-0.08064984	0.06579323	
0.069	2.047571	0.4996444	-0.08061697	0.06579323	
0.0692	2.047571	0.4996444	-0.0805842	0.06579323	
0.0694	2.047571	0.4996444	-0.08055152	0.06579323	
0.0696	2.047571	0.4996444	-0.08051893	0.06579323	
0.0698	2.102423	0.4996281	-0.08048644	0.06751078	
0.07	2.102423	0.4996281	-0.08045404	0.06751078	
0.0702	2.102423	0.4996281	-0.08042173	0.06751078	
0.0704	2.102423	0.4996281	-0.08038951	0.06751078	
0.0706	2.102423	0.4996281	-0.08035739	0.06751078	
0.0708	2.157846	0.4996114	-0.08032536	0.06926073	
0.07099999	2.157846	0.4996114	-0.08029342	0.06926073	
0.0712	2.157846	0.4996114	-0.08026157	0.06926073	
0.0714	2.157846	0.4996114	-0.0802298	0.06926073	
0.0716	2.157846	0.4996114	-0.08019814	0.06926073	
0.0718	2.213826	0.4995942	-0.08016656	0.07103045	
0.072	2.213826	0.4995942	-0.08013507	0.07103045	
0.0722	2.213826	0.4995942	-0.08010367	0.07103045	
0.0724	2.213826	0.4995942	-0.08007237	0.07103045	
0.0726	2.213826	0.4995942	-0.08004115	0.07103045	
0.0728	2.270349	0.4995764	-0.08001002	0.07282225	
0.073	2.270349	0.4995764	-0.07997897	0.07282225	
0.07319999	2.270349	0.4995764	-0.07994802	0.07282225	
0.0734	2.270349	0.4995764	-0.07991716	0.07282225	
0.0736	2.270349	0.4995764	-0.07988638	0.07282225	
0.0738	2.327401	0.4995583	-0.0798557	0.07463832	
0.074	2.327401	0.4995583	-0.07982509	0.07463832	
0.0742	2.327401	0.4995583	-0.07979458	0.07463832	
0.0744	2.327401	0.4995583	-0.07976415	0.07463832	
0.0746	2.327401	0.4995583	-0.07973381	0.07463832	
0.0748	2.384968	0.4995396	-0.07970355	0.07646588	
0.075	2.384968	0.4995396	-0.07967339	0.07646588	
0.0752	2.384968	0.4995396	-0.07964331	0.07646588	
0.07539999	2.384968	0.4995396	-0.07961331	0.07646588	
0.0756	2.384968	0.4995396	-0.07958341	0.07646588	
0.0758	2.443032	0.4995204	-0.07955358	0.07832195	
0.076	2.443032	0.4995204	-0.07952384	0.07832195	
0.0762	2.443032	0.4995204	-0.07949419	0.07832195	
0.0764	2.443032	0.4995204	-0.07946461	0.07832195	
0.0766	2.443032	0.4995204	-0.07943513	0.07832195	
0.0768	2.501583	0.4995008	-0.07940573	0.08019355	
0.077	2.501583	0.4995008	-0.07937641	0.08019355	
0.0772	2.501583	0.4995008	-0.07934718	0.08019355	
0.0774	2.501583	0.4995008	-0.07931803	0.08019355	
0.07759999	2.501583	0.4995008	-0.07928896	0.08019355	
0.0778	2.560603	0.4994806	-0.07925998	0.08208263	
0.078	2.560603	0.4994806	-0.07923108	0.08208263	
0.0782	2.560603	0.4994806	-0.07920226	0.08208263	
0.0784	2.560603	0.4994806	-0.07917352	0.08208263	
0.0786	2.560603	0.4994806	-0.07914487	0.08208263	
0.0788	2.620079	0.4994599	-0.07911629	0.08399104	
0.079	2.620079	0.4994599	-0.0790878	0.08399104	
0.0792	2.620079	0.4994599	-0.07905939	0.08399104	
0.0794	2.620079	0.4994599	-0.07903106	0.08399104	
0.0796	2.620079	0.4994599	-0.07900281	0.08399104	
0.07979999	2.679991	0.4994387	-0.07897464	0.08590559	
0.08	2.679991	0.4994387	-0.07894656	0.08590559	
0.0802	2.679991	0.4994387	-0.07891855	0.08590559	
0.0804	2.679991	0.4994387	-0.07889062	0.08590559	
0.0806	2.679991	0.4994387	-0.07886278	0.08590559	
0.0808	2.740328	0.4994169	-0.07883501	0.08784296	
0.081	2.740328	0.4994169	-0.07880732	0.08784296	
0.0812	2.740328	0.4994169	-0.0787797	0.08784296	
0.0814	2.740328	0.4994169	-0.07875217	0.08784296	
0.0816	2.740328	0.4994169	-0.07872473	0.08784296	
0.0818	2.801071	0.4993947	-0.07869735	0.08980473	
0.08199999	2.801071	0.4993947	-0.07867005	0.08980473	
0.0822	2.801071	0.4993947	-0.07864284	0.08980473	
0.0824	2.801071	0.4993947	-0.0786157	0.08980473	
0.0826	2.801071	0.4993947	-0.07858863	0.08980473	
0.0828	2.862208	0.4993719	-0.07856164	0.09176255	
0.083	2.862208	0.4993719	-0.07853474	0.09176255	
0.0832	2.862208	0.4993719	-0.0785079	0.09176255	
0.0834	2.862208	0.4993719	-0.07848115	0.09176255	
0.0836	2.862208	0.4993719	-0.07845446	0.09176255	
0.0838	2.923721	0.4993486	-0.07842787	0.09374782	
0.084	2.923721	0.4993486	-0.07840133	0.09374782	
0.08419999	2.923721	0.4993486	-0.07837489	0.09374782	
0.0844	2.923721	0.4993486	-0.07834851	0.09374782	
0.0846	2.923721	0.4993486	-0.07832221	0.09374782	
0.0848	2.985598	0.4993247	-0.07829598	0.09573201	
0.085	2.985598	0.4993247	-0.07826983	0.09573201	
0.0852	2.985598	0.4993247	-0.07824375	0.09573201	
0.0854	2.985598	0.4993247	-0.07821775	0.09573201	
0.0856	2.985598	0.4993247	-0.07819182	0.09573201	
0.0858	3.047815	0.4993004	-0.07816597	0.09774633	
0.086	3.047815	0.4993004	-0.07814019	0.09774633	
0.0862	3.047815	0.4993004	-0.07811449	0.09774633	
0.08639999	3.047815	0.4993004	-0.07808885	0.09774633	
0.0866	3.047815	0.4993004	-0.07806329	0.09774633	
0.08679999	3.110363	0.4992754	-0.07803781	0.09974718	
0.087	3.110363	0.4992754	-0.07801239	0.09974718	
0.0872	3.110363	0.4992754	-0.07798705	0.09974718	
0.0874	3.110363	0.4992754	-0.07796178	0.09974718	
0.0876	3.110363	0.4992754	-0.07793658	0.09974718	
0.0878	3.173225	0.4992499	-0.07791145	0.1017806	
0.088	3.173225	0.4992499	-0.0778864	0.1017806	
0.0882	3.173225	0.4992499	-0.07786141	0.1017806	
0.0884	3.173225	0.4992499	-0.07783651	0.1017806	
0.08859999	3.173225	0.4992499	-0.07781167	0.1017806	
0.0888	3.236379	0.4992238	-0.07778689	0.1038027	
0.08899999	3.236379	0.4992238	-0.07776219	0.1038027	
0.0892	3.236379	0.4992238	-0.07773757	0.1038027	
0.0894	3.236379	0.4992238	-0.07771301	0.1038027	
0.0896	3.236379	0.4992238	-0.07768852	0.1038027	
0.0898	3.299818	0.4991972	-0.07766411	0.1058446	
0.09	3.299818	0.4991972	-0.07763976	0.1058446	
0.0902	3.299818	0.4991972	-0.07761548	0.1058446	
0.0904	3.299818	0.4991972	-0.07759127	0.1058446	
0.0906	3.299818	0.4991972	-0.07756713	0.1058446	
0.09079999	3.363523	0.4991701	-0.07754306	0.107907	
0.091	3.363523	0.4991701	-0.07751905	0.107907	
0.09119999	3.363523	0.4991701	-0.07749512	0.107907	
0.0914	3.363523	0.4991701	-0.07747125	0.107907	
0.0916	3.363523	0.4991701	-0.07744745	0.107907	
0.0918	3.427473	0.4991423	-0.07742372	0.1099609	
0.092	3.427473	0.4991423	-0.07740006	0.1099609	
0.0922	3.427473	0.4991423	-0.07737647	0.1099609	
0.0924	3.427473	0.4991423	-0.07735294	0.1099609	
0.0926	3.427473	0.4991423	-0.07732948	0.1099609	
0.0928	3.491663	0.499114	-0.07730608	0.1120221	
0.09299999	3.491663	0.499114	-0.07728276	0.1120221	
0.0932	3.491663	0.499114	-0.0772595	0.1120221	
0.09339999	3.491663	0.499114	-0.0772363	0.1120221	
0.0936	3.491663	0.499114	-0.07721318	0.1120221	
0.0938	3.556065	0.4990851	-0.07719012	0.1140913	
