Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	1.527399E-05	-0.075	0	0	
0.0005	0.125	1.305782E-05	-0.075	0	-1.895758E-21	
0.001	0.125	8.625536E-06	-0.075	0.03544968	0.001015559	
0.0015	0.125	1.977138E-06	-0.075	0.07090756	0.003046911	
0.002	0.125	-6.887374E-06	-0.075	0.1063654	0.006094057	
0.0025	0.125	-1.7968E-05	-0.07500001	0.1418233	0.010157	
0.003	0.125	-3.126474E-05	-0.07500001	0.1772812	0.01523573	
0.0035	0.125	-4.677759E-05	-0.07500001	0.2127391	0.02133026	
0.004	0.125	-6.450657E-05	-0.07500001	0.248197	0.02844057	
0.0045	0.125	-8.445164E-05	-0.07500002	0.2836548	0.03656669	
0.005	0.125	-0.0001066128	-0.07500003	0.3191127	0.0457086	
0.0055	0.1249999	-0.0001309901	-0.07500003	0.3545706	0.05586629	
0.006	0.1249999	-0.0001575835	-0.07500004	0.3900284	0.06703979	
0.0065	0.1249999	-0.000186393	-0.07500004	0.4254863	0.07922907	
0.007	0.1249998	-0.0002174186	-0.07500005	0.4609441	0.09243415	
0.0075	0.1249997	-0.0002506603	-0.07500006	0.4964019	0.106655	
0.008	0.1249997	-0.0002861181	-0.07500006	0.5318598	0.1218917	
0.0085	0.1249996	-0.000323792	-0.07500007	0.5673175	0.1381441	
0.009000001	0.1249995	-0.0003636819	-0.07500008	0.6027753	0.1554124	
0.009500001	0.1249993	-0.0004057879	-0.07500008	0.638233	0.1736964	
0.01	0.1249992	-0.0004501099	-0.0750001	0.6736907	0.1929962	
0.0105	0.124999	-0.000496648	-0.0750001	0.7091483	0.2133118	
0.011	0.1249988	-0.000545402	-0.07500011	0.744606	0.2346432	
0.0115	0.1249986	-0.0005963721	-0.07500013	0.7800635	0.2569904	
0.012	0.1249983	-0.0006495581	-0.07500013	0.8155209	0.2803534	
0.0125	0.124998	-0.00070496	-0.07500014	0.8509783	0.3047321	
0.013	0.1249977	-0.0007625778	-0.07500016	0.8864356	0.3301266	
0.0135	0.1249973	-0.0008224115	-0.07500017	0.9218928	0.3565369	
0.014	0.1249969	-0.000884461	-0.07500019	0.95735	0.383963	
0.0145	0.1249964	-0.0009487263	-0.0750002	0.9928069	0.4124048	
0.015	0.1249959	-0.001015207	-0.07500021	1.028264	0.4418624	
0.0155	0.1249954	-0.001083904	-0.07500022	1.06372	0.4723357	
0.016	0.1249947	-0.001154816	-0.07500024	1.099177	0.5038248	
0.0165	0.1249941	-0.001227944	-0.07500025	1.134633	0.5363297	
0.017	0.1249933	-0.001303288	-0.07500027	1.170089	0.5698503	
0.0175	0.1249925	-0.001380846	-0.07500029	1.205545	0.6043866	
0.018	0.1249916	-0.00146062	-0.0750003	1.241001	0.6399387	
0.0185	0.1249906	-0.00154261	-0.07500032	1.276457	0.6765065	
0.019	0.1249896	-0.001626814	-0.07500034	1.311912	0.71409	
0.0195	0.1249884	-0.001713233	-0.07500035	1.347367	0.7526892	
0.02	0.1249872	-0.001801867	-0.07500037	1.382821	0.7923041	
0.0205	0.1249859	-0.001892716	-0.07500039	1.418275	0.8329347	
0.021	0.1249845	-0.00198578	-0.07500041	1.453729	0.874581	
0.0215	0.1249829	-0.002081058	-0.07500043	1.489182	0.9172429	
0.022	0.1249813	-0.00217855	-0.07500045	1.524635	0.9609205	
0.0225	0.1249795	-0.002278256	-0.07500047	1.560088	1.005614	
0.023	0.1249777	-0.002380176	-0.07500049	1.59554	1.051323	
0.0235	0.1249757	-0.00248431	-0.07500052	1.630991	1.098047	
0.024	0.1249735	-0.002590658	-0.07500054	1.666442	1.145787	
0.0245	0.1249713	-0.002699218	-0.07500055	1.701892	1.194543	
0.025	0.1249689	-0.002809992	-0.07500058	1.737342	1.244314	
0.0255	0.1249663	-0.002922978	-0.07500061	1.772791	1.295101	
0.026	0.1249636	-0.003038177	-0.07500063	1.808239	1.346903	
0.0265	0.1249607	-0.003155588	-0.07500065	1.843687	1.399721	
0.027	0.1249577	-0.003275212	-0.07500068	1.879133	1.453554	
0.0275	0.1249545	-0.003397046	-0.0750007	1.914579	1.508402	
0.028	0.1249511	-0.003521092	-0.07500073	1.950024	1.564267	
0.0285	0.1249475	-0.003647348	-0.07500076	1.985468	1.621146	
0.029	0.1249437	-0.003775816	-0.07500079	2.02091	1.679041	
0.0295	0.1249397	-0.003906493	-0.07500082	2.056352	1.737951	
0.03	0.1249356	-0.00403938	-0.07500084	2.091793	1.797876	
0.0305	0.1249312	-0.004174476	-0.07500087	2.127232	1.858817	
0.031	0.1249266	-0.00431178	-0.0750009	2.16267	1.920773	
