Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	0.075	3.054798E-05	0.003067514	0	
0.0005	0.125	0.074998	3.054677E-05	0	0	
0.001	0.125	0.07499401	3.054434E-05	-0.03198208	-0.0009162191	
0.0015	0.125	0.07498801	3.05407E-05	-0.0638766	-0.002746149	
0.002	0.125	0.07498004	3.053584E-05	-0.09576996	-0.005489756	
0.0025	0.125	0.07497006	3.052975E-05	-0.1276633	-0.009147041	
0.003	0.125	0.0749581	3.052246E-05	-0.1595567	-0.013718	
0.0035	0.125	0.07494414	3.051395E-05	-0.19145	-0.01920264	
0.004	0.125	0.07492819	3.050421E-05	-0.2233433	-0.02560095	
0.0045	0.125	0.07491025	3.049327E-05	-0.2552367	-0.03291295	
0.005	0.125	0.0748903	3.04811E-05	-0.28713	-0.04113862	
0.0055	0.1249999	0.07486837	3.046772E-05	-0.3190233	-0.05027796	
0.006	0.1249999	0.07484444	3.045312E-05	-0.3509167	-0.06033098	
0.0065	0.1249999	0.07481852	3.04373E-05	-0.38281	-0.07129768	
0.007	0.1249998	0.07479061	3.042027E-05	-0.4147033	-0.08317806	
0.0075	0.1249998	0.0747607	3.040203E-05	-0.4465966	-0.0959721	
0.008	0.1249997	0.07472881	3.038257E-05	-0.4784898	-0.1096798	
0.0085	0.1249997	0.07469491	3.036189E-05	-0.5103831	-0.1243012	
0.009000001	0.1249996	0.07465903	3.034E-05	-0.5422763	-0.1398363	
0.009500001	0.1249995	0.07462115	3.031689E-05	-0.5741695	-0.156285	
0.01	0.1249993	0.07458127	3.029257E-05	-0.6060627	-0.1736475	
0.0105	0.1249992	0.07453941	3.026703E-05	-0.6379557	-0.1919235	
0.011	0.124999	0.07449555	3.024029E-05	-0.6698488	-0.2111133	
0.0115	0.1249989	0.0744497	3.021232E-05	-0.7017418	-0.2312167	
0.012	0.1249986	0.07440185	3.018315E-05	-0.7336347	-0.2522338	
0.0125	0.1249984	0.07435201	3.015277E-05	-0.7655275	-0.2741646	
0.013	0.1249981	0.07430018	3.012117E-05	-0.7974203	-0.297009	
0.0135	0.1249978	0.07424635	3.008836E-05	-0.829313	-0.320767	
0.014	0.1249975	0.07419053	3.005434E-05	-0.8612055	-0.3454388	
0.0145	0.1249971	0.07413273	3.001912E-05	-0.8930979	-0.3710241	
0.015	0.1249967	0.07407292	2.998268E-05	-0.9249902	-0.3975231	
0.0155	0.1249962	0.07401112	2.994503E-05	-0.9568823	-0.4249358	
0.016	0.1249957	0.07394733	2.990618E-05	-0.9887742	-0.4532621	
0.0165	0.1249952	0.07388155	2.986612E-05	-1.020666	-0.482502	
0.017	0.1249946	0.07381377	2.982485E-05	-1.052557	-0.5126556	
0.0175	0.1249939	0.07374401	2.978237E-05	-1.084449	-0.5437227	
0.018	0.1249932	0.07367225	2.973869E-05	-1.11634	-0.5757035	
0.0185	0.1249924	0.0735985	2.969381E-05	-1.148231	-0.6085979	
0.019	0.1249916	0.07352275	2.964772E-05	-1.180121	-0.6424059	
0.0195	0.1249906	0.07344501	2.960043E-05	-1.212011	-0.6771275	
0.02	0.1249896	0.07336528	2.955194E-05	-1.243901	-0.7127626	
0.0205	0.1249886	0.07328355	2.950224E-05	-1.27579	-0.7493113	
0.021	0.1249874	0.07319984	2.945135E-05	-1.307679	-0.7867736	
0.0215	0.1249862	0.07311413	2.939925E-05	-1.339568	-0.8251494	
0.022	0.1249849	0.07302643	2.934596E-05	-1.371456	-0.8644386	
0.0225	0.1249834	0.07293674	2.929147E-05	-1.403343	-0.9046415	
0.023	0.1249819	0.07284506	2.923578E-05	-1.43523	-0.9457577	
0.0235	0.1249803	0.07275138	2.917889E-05	-1.467117	-0.9877876	
0.024	0.1249786	0.07265572	2.912082E-05	-1.499003	-1.030731	
0.0245	0.1249767	0.07255806	2.906154E-05	-1.530888	-1.074588	
0.025	0.1249748	0.07245841	2.900108E-05	-1.562772	-1.119358	
0.0255	0.1249727	0.07235678	2.893942E-05	-1.594656	-1.165041	
0.026	0.1249705	0.07225315	2.887657E-05	-1.626539	-1.211638	
0.0265	0.1249682	0.07214753	2.881254E-05	-1.65842	-1.259148	
0.027	0.1249657	0.07203992	2.874731E-05	-1.690302	-1.307572	
0.0275	0.1249631	0.07193032	2.86809E-05	-1.722182	-1.356909	
0.028	0.1249604	0.07181873	2.86133E-05	-1.754061	-1.407159	
0.0285	0.1249575	0.07170516	2.854452E-05	-1.785939	-1.458322	
0.029	0.1249545	0.07158959	2.847455E-05	-1.817816	-1.510399	
0.0295	0.1249512	0.07147204	2.840341E-05	-1.849692	-1.563389	
0.03	0.1249479	0.0713525	2.833108E-05	-1.881566	-1.617291	
0.0305	0.1249443	0.07123096	2.825757E-05	-1.913439	-1.672107	
0.031	0.1249406	0.07110745	2.818288E-05	-1.945311	-1.727837	
0.0315	0.1249367	0.07098194	2.810702E-05	-1.977182	-1.784479	
0.032	0.1249325	0.07085445	2.802999E-05	-2.00905	-1.842034	
0.0325	0.1249282	0.07072497	2.795178E-05	-2.040918	-1.900502	
0.033	0.1249237	0.07059351	2.787239E-05	-2.072783	-1.959883	
0.0335	0.124919	0.07046006	2.779184E-05	-2.104647	-2.020176	
0.034	0.1249141	0.07032462	2.771012E-05	-2.136509	-2.081383	
0.0345	0.1249089	0.0701872	2.762724E-05	-2.16837	-2.143502	
0.035	0.1249036	0.0700478	2.754318E-05	-2.200228	-2.206534	
0.0355	0.1248979	0.06990642	2.745797E-05	-2.232084	-2.270478	
0.036	0.1248921	0.06976306	2.737159E-05	-2.263938	-2.335335	
0.0365	0.124886	0.0696177	2.728405E-05	-2.29579	-2.401105	
0.037	0.1248796	0.06947037	2.719535E-05	-2.32764	-2.467787	
0.0375	0.124873	0.06932106	2.710549E-05	-2.359487	-2.535381	
0.038	0.1248661	0.06916977	2.701449E-05	-2.391332	-2.603888	
0.0385	0.1248589	0.06901649	2.692232E-05	-2.423174	-2.673307	
0.039	0.1248515	0.06886125	2.682901E-05	-2.455013	-2.743638	
0.0395	0.1248437	0.06870402	2.673455E-05	-2.48685	-2.814881	
0.04	0.1248357	0.06854481	2.663894E-05	-2.518684	-2.887036	
0.0405	0.1248273	0.06838363	2.654219E-05	-2.550514	-2.960102	
0.041	0.1248187	0.06822047	2.644429E-05	-2.582342	-3.034081	
0.0415	0.1248097	0.06805535	2.634525E-05	-2.614166	-3.108972	
0.042	0.1248004	0.06788824	2.624508E-05	-2.645987	-3.184773	
0.0425	0.1247907	0.06771916	2.614377E-05	-2.677805	-3.261487	
0.043	0.1247807	0.06754812	2.604132E-05	-2.709619	-3.339112	
0.0435	0.1247704	0.06737509	2.593774E-05	-2.741429	-3.417648	
0.044	0.1247597	0.06720011	2.583304E-05	-2.773236	-3.497095	
0.0445	0.1247486	0.06702315	2.57272E-05	-2.805039	-3.577454	
0.045	0.1247371	0.06684423	2.562025E-05	-2.836837	-3.658723	
0.0455	0.1247253	0.06666334	2.551216E-05	-2.868632	-3.740903	
0.046	0.124713	0.06648048	2.540296E-05	-2.900422	-3.823994	
