Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	-0.075	0	0	0	
0.0005	0.125	-0.0750617	-1.256326E-08	0	0	
0.001	0.125	-0.07512421	-2.529623E-08	0.9884117	0.02831591	
0.0015	0.1249999	-0.07518674	-3.803935E-08	1.00008	0.05696611	
0.002	0.1249998	-0.07524927	-5.078889E-08	1.000361	0.08562433	
0.0025	0.1249997	-0.07531179	-6.354482E-08	1.000362	0.1142826	
0.003	0.1249995	-0.07537432	-7.630715E-08	1.000362	0.1429409	
0.0035	0.1249993	-0.07543685	-8.907587E-08	1.000362	0.1715991	
0.004	0.1249991	-0.07549937	-1.01851E-07	1.000362	0.2002574	
0.0045	0.1249989	-0.0755619	-1.146324E-07	1.000362	0.2289157	
0.005	0.1249986	-0.07562442	-1.274203E-07	1.000362	0.2575739	
0.0055	0.1249983	-0.07568695	-1.402145E-07	1.000362	0.2862322	
0.006	0.1249979	-0.07574947	-1.530151E-07	1.000362	0.3148904	
0.0065	0.1249976	-0.075812	-1.658221E-07	1.000362	0.3435487	
0.007	0.1249972	-0.07587451	-1.786354E-07	1.000362	0.372207	
0.0075	0.1249967	-0.07593704	-1.914551E-07	1.000362	0.4008652	
0.008	0.1249962	-0.07599957	-2.042812E-07	1.000362	0.4295235	
0.0085	0.1249957	-0.07606209	-2.171136E-07	1.000362	0.4581817	
0.009000001	0.1249952	-0.07612461	-2.299524E-07	1.000362	0.48684	
0.009500001	0.1249947	-0.07618713	-2.427975E-07	1.000362	0.5154983	
0.01	0.1249941	-0.07624966	-2.556489E-07	1.000362	0.5441566	
0.0105	0.1249934	-0.07631218	-2.685067E-07	1.000362	0.5728148	
0.011	0.1249928	-0.0763747	-2.813708E-07	1.000362	0.6014731	
0.0115	0.1249921	-0.07643723	-2.942413E-07	1.000362	0.6301313	
0.012	0.1249914	-0.07649975	-3.071181E-07	1.000362	0.6587896	
0.0125	0.1249906	-0.07656227	-3.200012E-07	1.000362	0.6874478	
0.013	0.1249898	-0.07662479	-3.328906E-07	1.000362	0.7161061	
0.0135	0.124989	-0.07668731	-3.457864E-07	1.000362	0.7447644	
0.014	0.1249882	-0.07674982	-3.586884E-07	1.000362	0.7734226	
0.0145	0.1249873	-0.07681235	-3.715968E-07	1.000362	0.8020809	
0.015	0.1249864	-0.07687487	-3.845115E-07	1.000362	0.8307391	
0.0155	0.1249854	-0.07693738	-3.974325E-07	1.000362	0.8593974	
0.016	0.1249845	-0.0769999	-4.103598E-07	1.000362	0.8880556	
0.0165	0.1249835	-0.07706242	-4.232934E-07	1.000362	0.916714	
0.017	0.1249824	-0.07712494	-4.362333E-07	1.000362	0.9453722	
0.0175	0.1249814	-0.07718746	-4.491795E-07	1.000362	0.9740304	
0.018	0.1249803	-0.07724997	-4.62132E-07	1.000362	1.002689	
0.0185	0.1249791	-0.07731248	-4.750908E-07	1.000362	1.031347	
0.019	0.124978	-0.07737499	-4.880558E-07	1.000362	1.060005	
0.0195	0.1249768	-0.07743751	-5.010271E-07	1.000362	1.088664	
0.02	0.1249756	-0.07750003	-5.140047E-07	1.000362	1.117322	
0.0205	0.1249743	-0.07756253	-5.269886E-07	1.000362	1.14598	
0.021	0.124973	-0.07762505	-5.399787E-07	1.000362	1.174638	
0.0215	0.1249717	-0.07768756	-5.529751E-07	1.000362	1.203297	
0.022	0.1249704	-0.07775007	-5.659778E-07	1.000362	1.231955	
0.0225	0.124969	-0.07781258	-5.789867E-07	1.000362	1.260613	
0.023	0.1249676	-0.07787509	-5.920019E-07	1.000362	1.289271	
0.0235	0.1249661	-0.0779376	-6.050233E-07	1.000362	1.31793	
0.024	0.1249647	-0.07800011	-6.180509E-07	1.000362	1.346588	
0.0245	0.1249631	-0.07806262	-6.310849E-07	1.000362	1.375246	
0.025	0.1249616	-0.07812512	-6.44125E-07	1.000362	1.403904	
0.0255	0.12496	-0.07818763	-6.571715E-07	1.000362	1.432563	
0.026	0.1249584	-0.07825013	-6.702241E-07	1.000362	1.461221	
0.0265	0.1249568	-0.07831264	-6.832829E-07	1.000362	1.489879	
0.027	0.1249552	-0.07837514	-6.96348E-07	1.000362	1.518537	
0.0275	0.1249535	-0.07843764	-7.094193E-07	1.000362	1.547196	
0.028	0.1249517	-0.07850014	-7.224968E-07	1.000362	1.575854	
0.0285	0.12495	-0.07856264	-7.355806E-07	1.000362	1.604512	
0.029	0.1249482	-0.07862514	-7.486705E-07	1.000362	1.63317	
0.0295	0.1249464	-0.07868764	-7.617667E-07	1.000362	1.661829	
0.03	0.1249445	-0.07875014	-7.748691E-07	1.000362	1.690487	
0.0305	0.1249427	-0.07881264	-7.879777E-07	1.000362	1.719145	
0.031	0.1249407	-0.07887513	-8.010925E-07	1.000362	1.747803	
0.0315	0.1249388	-0.07893763	-8.142134E-07	1.000362	1.776462	
0.032	0.1249368	-0.07900012	-8.273406E-07	1.000362	1.80512	
0.0325	0.1249348	-0.07906261	-8.40474E-07	1.000362	1.833778	
0.033	0.1249328	-0.07912511	-8.536135E-07	1.000362	1.862437	
0.0335	0.1249307	-0.07918759	-8.667592E-07	1.000362	1.891095	
0.034	0.1249286	-0.07925009	-8.799111E-07	1.000362	1.919753	
0.0345	0.1249265	-0.07931258	-8.930692E-07	1.000362	1.948411	
0.035	0.1249243	-0.07937506	-9.062334E-07	1.000362	1.977069	
0.0355	0.1249221	-0.07943755	-9.194038E-07	1.000362	2.005728	
0.036	0.1249199	-0.07950003	-9.325804E-07	1.000362	2.034386	
0.0365	0.1249176	-0.07956252	-9.457632E-07	1.000362	2.063044	
0.037	0.1249154	-0.079625	-9.58952E-07	1.000362	2.091702	
0.0375	0.124913	-0.07968748	-9.721471E-07	1.000362	2.120361	
0.038	0.1249107	-0.07974996	-9.853483E-07	1.000362	2.149019	
0.0385	0.1249083	-0.07981244	-9.985557E-07	1.000362	2.177677	
0.039	0.1249059	-0.07987493	-1.011769E-06	1.000362	2.206336	
0.0395	0.1249034	-0.0799374	-1.024989E-06	1.000362	2.234994	
0.04	0.124901	-0.07999987	-1.038215E-06	1.000362	2.263652	
0.0405	0.1248985	-0.08006235	-1.051446E-06	1.000362	2.29231	
0.041	0.1248959	-0.08012482	-1.064685E-06	1.000362	2.320968	
0.0415	0.1248934	-0.08018729	-1.077929E-06	1.000362	2.349627	
0.042	0.1248908	-0.08024976	-1.091179E-06	1.000362	2.378285	
0.0425	0.1248881	-0.08031224	-1.104435E-06	1.000362	2.406943	
0.043	0.1248855	-0.0803747	-1.117698E-06	1.000362	2.435601	
0.0435	0.1248828	-0.08043717	-1.130967E-06	1.000362	2.46426	
0.044	0.12488	-0.08049963	-1.144241E-06	1.000362	2.492918	
0.0445	0.1248773	-0.0805621	-1.157522E-06	1.000362	2.521576	
0.045	0.1248745	-0.08062456	-1.170809E-06	1.000362	2.550235	
0.0455	0.1248717	-0.08068702	-1.184102E-06	1.000362	2.578893	
0.046	0.1248688	-0.08074948	-1.197401E-06	1.000362	2.607551	
0.0465	0.1248659	-0.08081194	-1.210707E-06	1.000362	2.636209	
0.047	0.124863	-0.0808744	-1.224018E-06	1.000362	2.664868	
0.0475	0.1248601	-0.08093685	-1.237335E-06	1.000362	2.693526	
0.048	0.1248571	-0.08099931	-1.250659E-06	1.000362	2.722184	
0.0485	0.1248541	-0.08106176	-1.263988E-06	1.000362	2.750842	
0.049	0.1248511	-0.08112421	-1.277324E-06	1.000362	2.779501	
0.0495	0.124848	-0.08118666	-1.290666E-06	1.000362	2.808159	
0.05	0.1248449	-0.08124911	-1.304013E-06	1.000362	2.836817	
0.0505	0.1248418	-0.08131155	-1.317367E-06	1.000362	2.865475	
0.051	0.1248386	-0.081374	-1.330727E-06	1.000362	2.894134	
0.0515	0.1248354	-0.08143644	-1.344093E-06	1.000362	2.922792	
0.052	0.1248322	-0.08149888	-1.357465E-06	1.000362	2.95145	
0.0525	0.1248289	-0.08156132	-1.370844E-06	1.000361	2.980108	
0.053	0.1248256	-0.08162376	-1.384228E-06	1.000361	3.008767	
0.0535	0.1248223	-0.08168619	-1.397618E-06	1.000361	3.037425	
0.054	0.124819	-0.08174863	-1.411014E-06	1.000361	3.066083	
0.0545	0.1248156	-0.08181106	-1.424416E-06	1.000361	3.094741	
0.055	0.1248122	-0.08187349	-1.437824E-06	1.000361	3.1234	
