Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	-0.075	0	0	0	
0.0005	0.125	-0.07500006	1.542878E-07	0	0	
0.001	0.125	-0.07500012	4.657773E-07	-0.002521625	-7.223926E-05	
0.0015	0.125	-0.07500019	9.345221E-07	-0.005043834	-0.0002167345	
0.002	0.125	-0.07500028	1.560523E-06	-0.007566043	-0.0004334856	
0.0025	0.125	-0.07500038	2.34378E-06	-0.01008825	-0.0007224928	
0.003	0.125	-0.07500049	3.284293E-06	-0.01261046	-0.001083756	
0.0035	0.125	-0.07500061	4.382063E-06	-0.01513267	-0.001517275	
0.004	0.125	-0.07500073	5.637088E-06	-0.01765488	-0.00202305	
0.0045	0.125	-0.07500087	7.049368E-06	-0.02017709	-0.002601081	
0.005	0.125	-0.07500102	8.618906E-06	-0.0226993	-0.003251368	
0.0055	0.125	-0.0750012	1.03457E-05	-0.0252215	-0.003973911	
0.006000001	0.125	-0.07500137	1.222974E-05	-0.02774371	-0.00476871	
0.006500001	0.125	-0.07500155	1.427105E-05	-0.03026592	-0.005635765	
0.007000001	0.125	-0.07500175	1.64696E-05	-0.03278813	-0.006575075	
0.007500001	0.125	-0.07500196	1.882542E-05	-0.03531034	-0.007586643	
0.008	0.125	-0.07500217	2.133848E-05	-0.03783255	-0.008670465	
0.0085	0.125	-0.0750024	2.400881E-05	-0.04035475	-0.009826544	
0.009000001	0.125	-0.07500264	2.683639E-05	-0.04287697	-0.01105488	
0.009500001	0.125	-0.07500289	2.982122E-05	-0.04539917	-0.01235547	
0.01	0.125	-0.07500315	3.29633E-05	-0.04792138	-0.01372832	
0.0105	0.125	-0.07500343	3.626265E-05	-0.05044359	-0.01517342	
0.011	0.125	-0.07500371	3.971925E-05	-0.0529658	-0.01669078	
0.0115	0.125	-0.075004	4.333309E-05	-0.05548801	-0.01828039	
0.012	0.125	-0.07500431	4.71042E-05	-0.05801022	-0.01994226	
0.0125	0.125	-0.07500463	5.103256E-05	-0.06053242	-0.02167639	
0.013	0.125	-0.07500496	5.511817E-05	-0.06305464	-0.02348277	
0.0135	0.125	-0.07500529	5.936103E-05	-0.06557684	-0.02536141	
0.014	0.125	-0.07500564	6.376116E-05	-0.06809905	-0.0273123	
0.0145	0.125	-0.075006	6.831853E-05	-0.07062126	-0.02933545	
0.015	0.125	-0.07500638	7.303316E-05	-0.07314347	-0.03143086	
0.0155	0.125	-0.07500676	7.790504E-05	-0.07566568	-0.03359852	
0.016	0.125	-0.07500716	8.293417E-05	-0.07818788	-0.03583844	
0.0165	0.125	-0.07500756	8.812056E-05	-0.08071009	-0.03815061	
0.017	0.125	-0.07500798	9.34642E-05	-0.0832323	-0.04053504	
0.0175	0.125	-0.0750084	9.896509E-05	-0.08575451	-0.04299173	
0.018	0.125	-0.07500884	0.0001046232	-0.08827671	-0.04552067	
0.0185	0.125	-0.07500929	0.0001104386	-0.09079892	-0.04812187	
0.019	0.125	-0.07500975	0.0001164113	-0.09332113	-0.05079532	
0.01949999	0.1249999	-0.07501022	0.0001225412	-0.09584334	-0.05354103	
0.01999999	0.1249999	-0.0750107	0.0001288284	-0.09836555	-0.056359	
0.02049999	0.1249999	-0.07501119	0.0001352728	-0.1008878	-0.05924921	
0.02099999	0.1249999	-0.07501169	0.0001418744	-0.10341	-0.0622117	
0.02149999	0.1249999	-0.07501221	0.0001486333	-0.1059322	-0.06524643	
0.02199999	0.1249999	-0.07501274	0.0001555495	-0.1084544	-0.06835342	
0.02249999	0.1249999	-0.07501327	0.0001626229	-0.1109766	-0.07153267	
