Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	1.527399E-05	-0.075	0	0	
0.0005	0.125	1.527399E-05	-0.075	5.421011E-17	1.553005E-18	
0.001	0.125	1.342206E-05	-0.07499983	0.01899186	0.0005440767	
0.0015	0.125	1.173136E-05	-0.07500152	0.03826728	0.001640353	
0.002	0.125	9.229413E-06	-0.0750041	0.05754325	0.003288846	
0.0025	0.125	5.900015E-06	-0.07500757	0.07681923	0.005489555	
0.003	0.125	1.731842E-06	-0.07501189	0.0960952	0.00824248	
0.0035	0.125	-3.282876E-06	-0.07501707	0.1153711	0.01154762	
0.004	0.125	-9.149316E-06	-0.07502311	0.1346471	0.01540498	
0.0045	0.125	-1.587079E-05	-0.07502999	0.153923	0.01981455	
0.005	0.125	-2.344929E-05	-0.07503772	0.173199	0.02477633	
0.0055	0.125	-3.188588E-05	-0.07504629	0.192475	0.03029034	
0.006	0.125	-4.118096E-05	-0.07505572	0.2117509	0.03635655	
0.0065	0.125	-5.133455E-05	-0.07506599	0.2310269	0.04297499	
0.007	0.125	-6.234638E-05	-0.07507709	0.2503028	0.05014563	
0.0075	0.1249999	-7.4216E-05	-0.07508905	0.2695788	0.0578685	
0.008	0.1249999	-8.694288E-05	-0.07510186	0.2888548	0.06614358	
0.0085	0.1249999	-0.0001005265	-0.07511551	0.3081306	0.07497087	
0.009000001	0.1249999	-0.0001149663	-0.07513001	0.3274067	0.08435038	
0.009500001	0.1249998	-0.0001302616	-0.07514536	0.3466825	0.09428211	
0.01	0.1249998	-0.0001464122	-0.07516155	0.3659583	0.104766	
0.0105	0.1249998	-0.0001634173	-0.07517859	0.3852344	0.1158022	
0.011	0.1249997	-0.0001812767	-0.0751965	0.4045102	0.1273905	
0.0115	0.1249996	-0.00019999	-0.07521524	0.4237862	0.1395311	
0.012	0.1249996	-0.0002195569	-0.07523483	0.4430618	0.1522239	
0.0125	0.1249995	-0.000239977	-0.07525527	0.4623379	0.1654689	
0.013	0.1249994	-0.0002612502	-0.07527658	0.4816139	0.1792661	
0.0135	0.1249993	-0.0002833762	-0.07529872	0.5008895	0.1936156	
0.014	0.1249992	-0.0003063548	-0.07532172	0.520165	0.2085172	
0.0145	0.1249991	-0.0003301859	-0.07534557	0.5394411	0.2239711	
0.015	0.1249989	-0.0003548693	-0.07537027	0.5587171	0.2399771	
0.0155	0.1249988	-0.000380405	-0.07539582	0.5779927	0.2565354	
0.016	0.1249986	-0.0004067928	-0.07542222	0.5972683	0.2736459	
0.0165	0.1249984	-0.0004340326	-0.07544947	0.6165439	0.2913086	
0.017	0.1249982	-0.0004621244	-0.07547758	0.6358195	0.3095234	
0.0175	0.124998	-0.0004910681	-0.07550654	0.655095	0.3282905	
0.018	0.1249977	-0.0005208636	-0.07553635	0.6743706	0.3476098	
0.0185	0.1249975	-0.000551511	-0.07556701	0.6936463	0.3674813	
0.019	0.1249972	-0.00058301	-0.07559852	0.7129218	0.387905	
0.0195	0.1249969	-0.0006153609	-0.07563089	0.7321965	0.4088809	
0.02	0.1249965	-0.0006485633	-0.0756641	0.7514729	0.430409	
0.0205	0.1249961	-0.0006826174	-0.07569817	0.7707467	0.4524893	
0.021	0.1249957	-0.0007175231	-0.0757331	0.7900242	0.4751218	
0.0215	0.1249953	-0.0007532804	-0.07576887	0.8092969	0.4983065	
0.022	0.1249949	-0.0007898893	-0.07580549	0.8285735	0.5220433	
0.0225	0.1249944	-0.0008273497	-0.07584297	0.8478481	0.5463324	
0.023	0.1249938	-0.0008656615	-0.07588129	0.8671228	0.5711737	
0.0235	0.1249933	-0.0009048249	-0.07592048	0.8863974	0.5965671	
0.024	0.1249927	-0.0009448397	-0.07596051	0.9056721	0.6225127	
0.0245	0.124992	-0.0009857059	-0.0760014	0.9249467	0.6490104	
0.025	0.1249914	-0.001027423	-0.07604313	0.9442213	0.6760604	
0.0255	0.1249906	-0.001069992	-0.07608571	0.9634941	0.7036625	
0.026	0.1249899	-0.001113413	-0.07612915	0.9827706	0.7318168	
0.0265	0.1249891	-0.001157684	-0.07617345	1.002043	0.7605232	
0.027	0.1249882	-0.001202807	-0.07621858	1.021318	0.7897818	
0.0275	0.1249873	-0.001248781	-0.07626458	1.040591	0.8195925	
0.028	0.1249863	-0.001295606	-0.07631142	1.059864	0.8499554	
0.0285	0.1249853	-0.001343282	-0.07635912	1.079138	0.8808705	
0.029	0.1249842	-0.00139181	-0.07640766	1.098411	0.9123376	
0.0295	0.1249831	-0.001441188	-0.07645707	1.117684	0.9443569	
0.03	0.1249819	-0.001491418	-0.07650732	1.136959	0.9769284	
0.0305	0.1249807	-0.001542498	-0.07655842	1.156229	1.010052	
0.031	0.1249794	-0.001594429	-0.07661037	1.1755	1.043728	
0.0315	0.124978	-0.001647211	-0.07666317	1.194775	1.077955	
0.032	0.1249765	-0.001700844	-0.07671683	1.214046	1.112735	
0.0325	0.124975	-0.001755327	-0.07677134	1.233317	1.148067	
0.033	0.1249734	-0.001810661	-0.07682669	1.252588	1.183951	
0.0335	0.1249718	-0.001866846	-0.0768829	1.271859	1.220387	
0.034	0.12497	-0.001923881	-0.07693996	1.29113	1.257375	
0.0345	0.1249682	-0.001981767	-0.07699787	1.310401	1.294916	
0.035	0.1249663	-0.002040503	-0.07705663	1.329672	1.333008	
0.0355	0.1249643	-0.002100089	-0.07711624	1.348939	1.371652	
0.036	0.1249622	-0.002160526	-0.07717671	1.36821	1.410848	
0.0365	0.1249601	-0.002221812	-0.07723802	1.387481	1.450597	
0.037	0.1249578	-0.002283949	-0.07730018	1.406744	1.490897	
0.0375	0.1249555	-0.002346935	-0.07736319	1.426015	1.531749	
0.038	0.124953	-0.002410772	-0.07742705	1.445282	1.573154	
0.0385	0.1249505	-0.002475457	-0.07749177	1.464553	1.61511	
0.039	0.1249478	-0.002540993	-0.07755733	1.483817	1.657618	
0.0395	0.1249451	-0.002607378	-0.07762375	1.50308	1.700678	
0.04	0.1249422	-0.002674613	-0.07769101	1.522351	1.74429	
0.0405	0.1249393	-0.002742696	-0.07775912	1.541611	1.788454	
0.041	0.1249362	-0.002811629	-0.07782808	1.560882	1.83317	
0.0415	0.124933	-0.002881411	-0.0778979	1.580141	1.878438	
0.042	0.1249297	-0.002952042	-0.07796856	1.599409	1.924258	
0.0425	0.1249263	-0.003023521	-0.07804006	1.618668	1.970629	
0.043	0.1249227	-0.003095849	-0.07811242	1.637928	2.017552	
0.0435	0.124919	-0.003169026	-0.07818563	1.657195	2.065027	
0.044	0.1249152	-0.00324305	-0.07825969	1.676455	2.113054	
0.0445	0.1249113	-0.003317924	-0.07833459	1.695715	2.161633	
0.045	0.1249072	-0.003393644	-0.07841035	1.714975	2.210763	
0.0455	0.124903	-0.003470213	-0.07848694	1.734227	2.260445	
0.046	0.1248986	-0.003547629	-0.0785644	1.753494	2.310679	
0.0465	0.1248941	-0.003625893	-0.07864269	1.772746	2.361465	
0.047	0.1248894	-0.003705003	-0.07872184	1.792006	2.412802	
0.0475	0.1248846	-0.003784961	-0.07880183	1.811258	2.464691	
0.048	0.1248796	-0.003865765	-0.07888267	1.830518	2.517131	
0.0485	0.1248745	-0.003947417	-0.07896435	1.84977	2.570123	
0.049	0.1248692	-0.004029914	-0.07904689	1.869015	2.623667	
0.0495	0.1248638	-0.004113258	-0.07913027	1.888275	2.677762	
