Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	-0.075	0	-0.008534296	0	
0.0005	0.125	-0.075002	-4.029481E-10	0	0	
0.001	0.125	-0.07500599	-1.211892E-09	0.03198208	0.0009162193	
0.0015	0.125	-0.07501198	-2.426892E-09	0.06387661	0.00274615	
0.002	0.125	-0.07501996	-4.047997E-09	0.09576997	0.005489757	
0.0025	0.125	-0.07502993	-6.075281E-09	0.1276633	0.009147042	
0.003	0.125	-0.0750419	-8.508834E-09	0.1595567	0.013718	
0.0035	0.125	-0.07505586	-1.134876E-08	0.19145	0.01920265	
0.004	0.125	-0.07507181	-1.45952E-08	0.2233434	0.02560096	
0.0045	0.125	-0.07508975	-1.82483E-08	0.2552367	0.03291295	
0.005	0.125	-0.0751097	-2.230822E-08	0.2871301	0.04113863	
0.0055	0.1249999	-0.07513162	-2.677515E-08	0.3190234	0.05027797	
0.006	0.1249999	-0.07515556	-3.16493E-08	0.3509167	0.06033099	
0.0065	0.1249999	-0.07518148	-3.69309E-08	0.38281	0.0712977	
0.007	0.1249998	-0.07520939	-4.262018E-08	0.4147033	0.08317807	
0.0075	0.1249998	-0.07523929	-4.871742E-08	0.4465966	0.09597212	
0.008	0.1249997	-0.07527119	-5.522291E-08	0.4784899	0.1096798	
0.0085	0.1249997	-0.07530509	-6.213693E-08	0.5103831	0.1243013	
0.009000001	0.1249996	-0.07534097	-6.945982E-08	0.5422764	0.1398363	
0.009500001	0.1249995	-0.07537885	-7.719192E-08	0.5741696	0.1562851	
0.01	0.1249993	-0.07541873	-8.533358E-08	0.6060627	0.1736475	
0.0105	0.1249992	-0.07546059	-9.38852E-08	0.6379558	0.1919236	
0.011	0.124999	-0.07550444	-1.028472E-07	0.6698489	0.2111133	
0.0115	0.1249989	-0.0755503	-1.122199E-07	0.7017419	0.2312168	
0.012	0.1249986	-0.07559814	-1.220038E-07	0.7336348	0.2522339	
0.0125	0.1249984	-0.07564799	-1.321994E-07	0.7655277	0.2741646	
0.013	0.1249981	-0.07569981	-1.428071E-07	0.7974204	0.297009	
0.0135	0.1249978	-0.07575364	-1.538274E-07	0.829313	0.3207671	
0.014	0.1249975	-0.07580946	-1.652609E-07	0.8612056	0.3454388	
0.0145	0.1249971	-0.07586727	-1.77108E-07	0.893098	0.3710242	
0.015	0.1249967	-0.07592707	-1.893694E-07	0.9249903	0.3975232	
0.0155	0.1249962	-0.07598887	-2.020455E-07	0.9568824	0.4249359	
0.016	0.1249957	-0.07605266	-2.15137E-07	0.9887744	0.4532622	
