Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	-0.075	0	0	0	
0.0005	0.125	-0.075	0	1.323489E-20	3.791517E-22	
0.001	0.125	-0.07500245	0	-2	-0.05729578	
0.0015	0.1249999	-0.07487211	3.210168E-08	-1.677676	-0.1053577	
0.002	0.1249996	-0.07472899	6.452896E-08	-1.963702	-0.1616136	
0.0025	0.1249992	-0.07458775	9.496782E-08	-1.998667	-0.2188712	
0.003	0.1249987	-0.07444961	1.236726E-07	-2.001508	-0.2762102	
0.0035	0.1249981	-0.07431414	1.510893E-07	-2.000523	-0.3335209	
0.004	0.1249973	-0.07418083	1.775815E-07	-1.999312	-0.390797	
0.0045	0.1249964	-0.07404926	2.034215E-07	-1.998289	-0.4480438	
0.005	0.1249954	-0.07391908	2.28809E-07	-1.997463	-0.5052668	
0.0055	0.1249942	-0.07379001	2.538891E-07	-1.996802	-0.562471	
0.006	0.124993	-0.07366183	2.787658E-07	-1.996271	-0.61966	
0.0065	0.1249916	-0.07353435	3.035127E-07	-1.99585	-0.6768369	
0.007	0.12499	-0.07340746	3.281813E-07	-1.995511	-0.7340041	
0.0075	0.1249884	-0.07328101	3.528063E-07	-1.995241	-0.7911636	
0.008	0.1249866	-0.07315493	3.774109E-07	-1.995023	-0.8483167	
0.0085	0.1249847	-0.07302915	4.020097E-07	-1.994852	-0.9054651	
0.009000001	0.1249826	-0.0729036	4.266111E-07	-1.99471	-0.9626093	
0.009500001	0.1249805	-0.07277823	4.512194E-07	-1.994602	-1.01975	
0.01	0.1249782	-0.07265303	4.758361E-07	-1.994513	-1.076889	
0.0105	0.1249758	-0.07252794	5.004607E-07	-1.994442	-1.134026	
0.011	0.1249733	-0.07240295	5.250915E-07	-1.994386	-1.191161	
0.0115	0.1249706	-0.07227803	5.497263E-07	-1.994341	-1.248294	
0.012	0.1249678	-0.07215318	5.743623E-07	-1.994304	-1.305427	
0.0125	0.1249649	-0.07202839	5.989967E-07	-1.994278	-1.362559	
0.013	0.1249619	-0.07190363	6.236266E-07	-1.994252	-1.41969	
0.0135	0.1249588	-0.07177892	6.482496E-07	-1.994237	-1.47682	
0.014	0.1249555	-0.07165422	6.728631E-07	-1.994222	-1.533951	
0.0145	0.1249521	-0.07152955	6.974648E-07	-1.994207	-1.591081	
0.015	0.1249486	-0.0714049	7.220528E-07	-1.9942	-1.64821	
0.0155	0.1249449	-0.07128026	7.466252E-07	-1.994196	-1.70534	
0.016	0.1249411	-0.07115564	7.711805E-07	-1.994185	-1.762469	
0.0165	0.1249372	-0.07103104	7.957173E-07	-1.994189	-1.819598	
0.017	0.1249332	-0.07090645	8.202344E-07	-1.994178	-1.876727	
0.0175	0.1249291	-0.07078185	8.447309E-07	-1.994178	-1.933856	
0.018	0.1249248	-0.07065728	8.692058E-07	-1.994178	-1.990985	
0.0185	0.1249204	-0.0705327	8.936583E-07	-1.99417	-2.048114	
0.019	0.1249159	-0.07040814	9.180879E-07	-1.994178	-2.105243	
0.0195	0.1249112	-0.07028358	9.424939E-07	-1.99417	-2.162372	
0.02	0.1249065	-0.07015903	9.66876E-07	-1.99417	-2.219501	
0.0205	0.1249016	-0.07003448	9.912336E-07	-1.994178	-2.276629	
0.021	0.1248966	-0.06990995	1.015567E-06	-1.99417	-2.333758	
0.0215	0.1248914	-0.06978541	1.039874E-06	-1.994178	-2.390887	
0.022	0.1248862	-0.06966089	1.064157E-06	-1.99417	-2.448016	
0.0225	0.1248808	-0.06953636	1.088414E-06	-1.99417	-2.505145	
0.023	0.1248753	-0.06941184	1.112646E-06	-1.994178	-2.562274	
0.0235	0.1248696	-0.06928734	1.136851E-06	-1.994178	-2.619403	
0.024	0.1248639	-0.06916283	1.161031E-06	-1.99417	-2.676532	
0.0245	0.124858	-0.06903833	1.185185E-06	-1.994178	-2.73366	
0.025	0.124852	-0.06891384	1.209312E-06	-1.994178	-2.790789	
0.0255	0.1248459	-0.06878936	1.233414E-06	-1.994178	-2.847919	
0.026	0.1248396	-0.06866487	1.257489E-06	-1.994178	-2.905047	
0.0265	0.1248332	-0.0685404	1.281537E-06	-1.994185	-2.962177	
0.027	0.1248267	-0.06841593	1.30556E-06	-1.994178	-3.019306	
0.0275	0.1248201	-0.06829148	1.329556E-06	-1.994185	-3.076435	
0.028	0.1248133	-0.06816702	1.353525E-06	-1.994178	-3.133564	
0.0285	0.1248064	-0.06804257	1.377468E-06	-1.994185	-3.190693	
