Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	1.527399E-05	-0.075	0	0	
0.0005	0.125	1.527399E-05	-0.075	-9.888319E-12	-2.832795E-13	
0.001	0.125	1.282149E-05	-0.075	3.073808E-08	8.802977E-10	
0.0015	0.125	1.331199E-05	-0.075	-4.553157E-06	-1.295581E-07	
0.002	0.125	1.370439E-05	-0.075	-2.573997E-06	-2.032977E-07	
0.0025	0.125	1.401831E-05	-0.075	-2.334019E-06	-2.701624E-07	
0.003	0.125	1.426945E-05	-0.075	-2.316155E-06	-3.365154E-07	
0.0035	0.125	1.447035E-05	-0.075	-2.324455E-06	-4.031061E-07	
0.004	0.125	1.463108E-05	-0.075	-2.334005E-06	-4.699704E-07	
0.0045	0.125	1.475966E-05	-0.075	-2.342063E-06	-5.370655E-07	
0.005	0.125	1.486253E-05	-0.075	-2.3485E-06	-6.043451E-07	
0.0055	0.125	1.494482E-05	-0.075	-2.353715E-06	-6.717741E-07	
0.006	0.125	1.501065E-05	-0.075	-2.357837E-06	-7.393211E-07	
0.0065	0.125	1.506332E-05	-0.075	-2.36119E-06	-8.069643E-07	
0.007	0.125	1.510545E-05	-0.075	-2.363803E-06	-8.746823E-07	
0.0075	0.125	1.513916E-05	-0.075	-2.365965E-06	-9.424622E-07	
0.008	0.125	1.516613E-05	-0.075	-2.367628E-06	-1.01029E-06	
0.0085	0.125	1.51877E-05	-0.075	-2.36902E-06	-1.078157E-06	
0.009000001	0.125	1.520496E-05	-0.075	-2.370086E-06	-1.146055E-06	
0.009500001	0.125	1.521876E-05	-0.075	-2.370982E-06	-1.213979E-06	
0.01	0.125	1.522981E-05	-0.075	-2.371635E-06	-1.281921E-06	
0.0105	0.125	1.523864E-05	-0.075	-2.372232E-06	-1.349881E-06	
0.011	0.125	1.524571E-05	-0.075	-2.372665E-06	-1.417852E-06	
0.0115	0.125	1.525137E-05	-0.075	9.964651E-08	-1.414998E-06	
0.012	0.125	1.525589E-05	-0.075	-2.052737E-06	-1.473804E-06	
0.0125	0.125	1.525951E-05	-0.075	-2.331987E-06	-1.540611E-06	
0.013	0.125	1.526241E-05	-0.075	-2.368324E-06	-1.608458E-06	
0.0135	0.125	1.526472E-05	-0.075	-2.37317E-06	-1.676445E-06	
0.014	0.125	1.526658E-05	-0.075	-2.373895E-06	-1.744452E-06	
0.0145	0.125	1.526806E-05	-0.075	-2.374058E-06	-1.812463E-06	
0.015	0.125	1.526925E-05	-0.075	-2.374143E-06	-1.880478E-06	
0.0155	0.125	1.52702E-05	-0.075	-2.374207E-06	-1.948494E-06	
0.016	0.125	1.527095E-05	-0.075	-2.37425E-06	-2.016511E-06	
0.0165	0.125	1.527156E-05	-0.075	-2.374293E-06	-2.084529E-06	
0.017	0.125	1.527205E-05	-0.075	-2.374314E-06	-2.152549E-06	
0.0175	0.125	1.527244E-05	-0.075	-2.374364E-06	-2.220569E-06	
0.018	0.125	1.527275E-05	-0.075	-2.374342E-06	-2.288589E-06	
0.0185	0.125	1.527299E-05	-0.075	-2.374399E-06	-2.35661E-06	
0.019	0.125	1.527319E-05	-0.075	-2.374371E-06	-2.424631E-06	
0.0195	0.125	1.527335E-05	-0.075	-2.374413E-06	-2.492653E-06	
0.02	0.125	1.527348E-05	-0.075	-2.374399E-06	-2.560675E-06	
0.0205	0.125	1.527358E-05	-0.075	-2.374435E-06	-2.628697E-06	
0.021	0.125	1.527366E-05	-0.075	-2.374428E-06	-2.69672E-06	
0.0215	0.125	1.527373E-05	-0.075	-2.374421E-06	-2.764742E-06	
0.022	0.125	1.527378E-05	-0.075	-2.374442E-06	-2.832764E-06	
0.0225	0.125	1.527382E-05	-0.075	-2.374442E-06	-2.900787E-06	
0.023	0.125	1.527386E-05	-0.075	-2.374428E-06	-2.968809E-06	
0.0235	0.125	1.527388E-05	-0.075	-2.374428E-06	-3.036832E-06	
0.024	0.125	1.52739E-05	-0.075	-2.374435E-06	-3.104854E-06	
0.0245	0.125	1.527392E-05	-0.075	-2.374456E-06	-3.172878E-06	
0.025	0.125	1.527393E-05	-0.075	-2.374428E-06	-3.2409E-06	
0.0255	0.125	1.527394E-05	-0.075	-2.374456E-06	-3.308923E-06	
0.026	0.125	1.527395E-05	-0.075	-2.374428E-06	-3.376945E-06	
0.0265	0.125	1.527396E-05	-0.075	-2.374463E-06	-3.444969E-06	
0.027	0.125	1.527396E-05	-0.075	-2.374421E-06	-3.512991E-06	
0.0275	0.125	1.527397E-05	-0.075	-2.374477E-06	-3.581015E-06	
0.028	0.125	1.527397E-05	-0.075	-2.374421E-06	-3.649037E-06	
0.0285	0.125	1.527397E-05	-0.075	-2.374449E-06	-3.71706E-06	
0.029	0.125	1.527398E-05	-0.075	-2.374421E-06	-3.785082E-06	
0.0295	0.125	1.527398E-05	-0.075	-2.374463E-06	-3.853105E-06	
0.03	0.125	1.527398E-05	-0.075	-2.374406E-06	-3.921127E-06	
0.0305	0.125	1.527398E-05	-0.075	-2.374477E-06	-3.989151E-06	
0.031	0.125	1.527398E-05	-0.075	-2.374421E-06	-4.057173E-06	
0.0315	0.125	1.527398E-05	-0.075	-2.374463E-06	-4.125196E-06	
0.032	0.125	1.527398E-05	-0.075	9.825384E-08	-4.122382E-06	
0.0325	0.125	1.527398E-05	-0.075	-2.053909E-06	-4.181222E-06	
0.033	0.125	1.527398E-05	-0.075	-2.332868E-06	-4.248053E-06	
0.0335	0.125	1.527398E-05	-0.075	-2.369077E-06	-4.315923E-06	
0.034	0.125	1.527398E-05	-0.075	-2.37371E-06	-4.383925E-06	
0.0345	0.125	1.527398E-05	-0.075	-2.374392E-06	-4.451946E-06	
0.035	0.125	1.527398E-05	-0.075	-2.374406E-06	-4.519967E-06	
0.0355	0.125	1.527398E-05	-0.075	-2.374477E-06	-4.587991E-06	
0.036	0.125	1.527398E-05	-0.075	-2.374435E-06	-4.656014E-06	
0.0365	0.125	1.527398E-05	-0.075	-2.374463E-06	-4.724037E-06	
0.037	0.125	1.527398E-05	-0.075	-2.374421E-06	-4.792059E-06	
0.0375	0.125	1.527398E-05	-0.075	-2.374477E-06	-4.860083E-06	
0.038	0.125	1.527398E-05	-0.075	-2.374435E-06	-4.928106E-06	
0.0385	0.125	1.527398E-05	-0.075	-2.374477E-06	-4.996129E-06	
0.039	0.125	1.527398E-05	-0.075	-2.374421E-06	-5.064152E-06	
0.0395	0.125	1.527398E-05	-0.075	-2.374477E-06	-5.132175E-06	
0.04	0.125	1.527398E-05	-0.075	-2.374435E-06	-5.200198E-06	
0.0405	0.125	1.527398E-05	-0.075	-2.374449E-06	-5.268221E-06	
0.041	0.125	1.527398E-05	-0.075	-2.374449E-06	-5.336244E-06	
0.0415	0.125	1.527398E-05	-0.075	-2.374449E-06	-5.404267E-06	
0.042	0.125	1.527398E-05	-0.075	-2.374435E-06	-5.472289E-06	
0.0425	0.125	1.527398E-05	-0.075	-2.374463E-06	-5.540312E-06	
0.043	0.125	1.527398E-05	-0.075	-2.374449E-06	-5.608335E-06	
0.0435	0.125	1.527398E-05	-0.075	-2.374449E-06	-5.676358E-06	
0.044	0.125	1.527398E-05	-0.075	-2.374463E-06	-5.744382E-06	
0.0445	0.125	1.527398E-05	-0.075	-2.374463E-06	-5.812405E-06	
0.045	0.125	1.527398E-05	-0.075	-2.374449E-06	-5.880428E-06	
0.0455	0.125	1.527398E-05	-0.075	-2.374449E-06	-5.948451E-06	
0.046	0.125	1.527398E-05	-0.075	-2.374477E-06	-6.016475E-06	
0.0465	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.084498E-06	
0.047	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.152521E-06	
0.0475	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.220544E-06	
0.048	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.288567E-06	
0.0485	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.356589E-06	
0.049	0.125	1.527398E-05	-0.075	-2.374477E-06	-6.424613E-06	
0.0495	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.492636E-06	
0.05	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.560659E-06	
0.0505	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.628682E-06	
0.051	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.696705E-06	
0.0515	0.125	1.527398E-05	-0.075	-2.374449E-06	-6.764728E-06	
0.052	0.125	1.527398E-05	-0.075	-2.374463E-06	-6.832752E-06	
0.0525	0.125	1.527398E-05	-0.075	9.822542E-08	-6.829938E-06	
0.053	0.125	1.527398E-05	-0.075	-4.526555E-06	-6.959614E-06	
0.0535	0.125	1.527398E-05	-0.075	-2.653451E-06	-7.03563E-06	
0.054	0.125	1.527398E-05	-0.075	-2.410615E-06	-7.104689E-06	
0.0545	0.125	1.527398E-05	-0.075	-2.379124E-06	-7.172845E-06	
0.055	0.125	1.527398E-05	-0.075	-2.375089E-06	-7.240887E-06	
0.0555	0.125	1.527398E-05	-0.075	-2.374549E-06	-7.308913E-06	
0.056	0.125	1.527398E-05	-0.075	-2.374435E-06	-7.376935E-06	
0.0565	0.125	1.527398E-05	-0.075	-2.374463E-06	-7.444959E-06	
0.057	0.125	1.527398E-05	-0.075	-2.374406E-06	-7.51298E-06	
0.0575	0.125	1.527398E-05	-0.075	-2.374492E-06	-7.581004E-06	
0.058	0.125	1.527398E-05	-0.075	-2.374435E-06	-7.649027E-06	
0.0585	0.125	1.527398E-05	-0.075	-2.374463E-06	-7.717051E-06	
0.059	0.125	1.527398E-05	-0.075	-2.374435E-06	-7.785073E-06	
0.0595	0.125	1.527398E-05	-0.075	-2.374492E-06	-7.853097E-06	
0.06	0.125	1.527398E-05	-0.075	-2.374435E-06	-7.92112E-06	
0.0605	0.125	1.527398E-05	-0.075	-2.374463E-06	-7.989143E-06	
0.061	0.125	1.527398E-05	-0.075	-2.374435E-06	-8.057165E-06	
0.0615	0.125	1.527398E-05	-0.075	-2.374463E-06	-8.125189E-06	
0.062	0.125	1.527398E-05	-0.075	-2.374406E-06	-8.19321E-06	
0.0625	0.125	1.527398E-05	-0.075	-2.374463E-06	-8.261234E-06	
